step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81
5000	-395.531347966609474	-402.386835917568874	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.703822006620936	-1	1	3	3	6	4	5	5	6	5	4	5	5	6	7	6	7	9	6	7	8	7	8	7	10	8	9	9	8	7	9	9	9	8	8	11	8	10	9	9	12	10	10	9	9	11	11	11	11	12	12	13	13	13	14	14	13	14	16	15	14	17	16	16	15	16	17	16	16	18	20	20	19	19	18	21	21	21	21	23	25	0	1	2	2	4	2	3	4	3	3	3	6	3	8	10	10	8	5	7	7	17	10	10	16	26	10	37	14	16	10	26	24	12	6	19	32	13	23	14	29	31	24	24	19	19	38	37	43	42	44	46	43	39	38	50	46	48	50	56	51	51	63	55	52	48	61	60	57	58	61	63	67	68	69	68	72	74	74	75	79	77	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	2	2	2	1	1	2	1	2	1	2	2	1	2	2	1	2	1	1	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	2	2	2	1	1	1	1	1	1	1	1	2
5500	-431.589054357204304	-438.444542308163705	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.668907949406762	0	2	2	4	5	4	4	6	4	6	5	5	5	6	6	4	7	7	7	6	7	7	7	6	8	8	8	8	8	7	9	8	8	7	8	11	10	10	9	10	11	9	9	9	10	12	11	11	11	11	12	12	13	13	14	13	14	15	16	15	14	16	15	16	15	16	18	18	15	18	18	20	18	20	19	20	19	21	20	23	22	0	1	1	1	2	2	3	4	3	16	7	6	2	4	16	3	4	4	11	7	12	10	10	16	9	10	8	21	10	10	23	24	5	5	7	42	27	31	28	29	31	24	32	9	9	38	27	43	31	19	38	43	14	51	50	51	43	50	56	51	56	63	55	65	48	60	56	65	50	61	62	67	64	69	57	67	69	74	75	79	74	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	3	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	2	1	2	3	1	1	2	1	2	1	2	3	1	2	1	4	2	2	2	1	1	1	1	2	1	2	1	2	2	1	1	1	2	2	1	2	1	1	2	1
6000	-418.102499797852147	-424.957987748811547	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.749291867938868	0	1	2	3	4	3	4	6	5	6	5	6	5	7	7	4	6	7	7	7	5	6	7	7	8	9	8	8	8	9	9	8	7	9	7	10	7	10	9	9	11	9	9	10	9	12	11	11	10	13	11	12	13	14	14	13	13	15	16	15	15	17	15	17	17	16	16	17	16	19	16	20	18	18	19	19	20	20	20	22	25	0	1	1	1	1	2	3	5	3	16	7	5	4	8	10	3	4	8	7	7	4	16	22	16	9	23	37	17	16	23	16	24	17	17	7	24	13	29	28	29	49	32	24	35	35	38	37	43	23	44	31	43	18	51	50	51	48	50	54	51	56	63	55	48	57	61	54	48	50	66	55	67	65	69	68	60	74	74	75	79	77	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	1	1	1	2	2	1	1	1	2	1	3	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	3	1	2	1	1	2	4	1	1	1	2	1	1	2	1	1	1	2	2	1	1	2	1	2	1	2	1	1	1	1	2	2	1	2	2
6500	-436.458975357648342	-443.314463308607742	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.658603747345559	1	3	3	4	5	4	4	6	6	5	5	4	5	7	7	6	7	9	5	7	8	7	6	8	10	9	8	7	8	8	9	9	8	9	8	10	9	9	9	11	12	10	9	9	9	10	11	12	10	12	12	13	13	13	14	14	14	14	16	16	12	17	15	16	18	16	17	15	16	18	20	19	19	18	19	21	20	20	21	23	25	0	1	1	1	1	1	3	4	3	3	7	1	2	8	23	10	2	28	7	9	14	10	3	10	9	10	13	5	16	16	23	16	2	4	19	24	5	10	28	16	49	24	23	19	19	38	37	43	10	19	38	43	39	46	50	61	43	50	56	56	46	55	55	32	57	61	60	43	58	54	62	67	52	69	68	72	74	74	75	79	77	1	1	1	1	3	2	1	1	2	1	1	1	1	1	1	1	3	1	1	1	1	1	2	2	2	2	1	1	2	1	2	1	3	2	1	1	1	2	1	2	1	1	1	2	2	1	1	2	2	3	2	2	1	2	1	1	2	1	1	1	1	2	1	3	1	1	1	3	1	3	1	2	3	1	2	1	1	2	1	2	2
7000	-418.565032870493837	-425.420520821453238	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.688489501271580	0	1	3	3	5	4	5	6	6	4	4	4	6	6	6	5	6	8	7	7	8	6	7	7	7	9	8	8	8	8	9	8	8	10	8	11	9	8	9	10	11	10	9	9	9	10	11	10	11	12	12	13	13	13	14	14	14	14	17	16	14	18	16	16	17	17	17	14	16	18	19	20	18	19	18	21	20	20	20	22	24	0	1	1	1	2	1	11	1	5	3	3	4	2	4	10	10	5	4	7	7	3	10	10	16	4	10	5	14	16	10	30	24	12	17	19	24	13	23	28	29	31	32	32	35	35	38	27	43	31	7	46	43	39	46	50	51	43	50	54	51	54	63	55	43	68	61	60	43	58	54	63	67	57	69	64	72	74	74	75	79	77	1	1	2	2	2	2	1	3	1	1	1	1	2	1	1	1	1	1	2	2	2	1	2	1	2	2	2	1	2	2	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	2	2	2	1	2	2	1	2	2	1	1	1	3	1	2	1	2	1	3	1	2	2	1	1	1	1	1	1	2	2
7500	-414.053829246177202	-420.909317197136602	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.704480634580987	0	1	2	3	5	4	5	6	6	5	4	4	6	6	7	4	7	7	8	7	7	7	6	9	9	8	7	8	8	7	9	8	7	9	7	10	9	10	10	10	13	10	9	9	9	11	12	11	11	11	12	13	13	13	13	14	14	15	16	16	14	17	15	17	18	16	18	17	17	19	20	18	18	19	19	20	21	21	21	21	26	0	1	1	1	2	2	11	2	3	16	3	1	2	1	10	3	5	5	35	7	5	10	10	32	9	10	13	14	16	10	30	30	4	13	7	32	27	31	28	16	31	32	32	35	35	38	37	43	31	19	46	43	39	51	50	51	43	55	54	56	54	55	55	48	57	61	59	57	58	66	63	51	52	69	64	67	74	74	75	75	77	1	1	1	2	2	1	1	2	2	1	1	3	2	3	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	4	2	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	2	2	2	2	1	2	1	2	2	2	1	1	1	1	3	4	2	1	1	1	1	1	1	1	2
8000	-411.477471578384666	-418.332959529344066	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.700797057228972	1	3	3	3	5	5	4	6	5	4	5	6	5	6	6	5	7	8	8	8	9	7	7	8	8	9	7	8	8	7	9	7	7	9	6	11	9	9	10	9	12	9	9	9	10	10	10	11	11	11	12	12	14	14	14	13	14	15	16	16	14	17	15	16	16	16	17	16	17	19	20	19	18	20	20	20	21	19	21	23	25	0	1	1	1	4	1	3	5	3	3	7	2	4	5	10	10	5	14	35	7	8	10	15	32	3	23	13	12	16	16	22	16	12	17	7	24	27	23	28	29	31	24	32	35	19	38	27	43	29	18	46	43	28	56	50	51	52	50	54	51	51	55	50	48	52	61	54	57	58	66	62	67	65	69	65	60	78	58	57	75	74	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	2	1	2	1	1	2	1	1	2	1	1	1	2	1	2	1	2	3	1	1	1	1	2	2	2	1	2	3	2	2	1	1	1	1	2	1	1	1	2	2	2	1	2	3	1	3
8500	-418.286121946539424	-425.141609897498824	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.676557113050575	0	2	3	4	5	4	5	6	4	5	5	5	5	6	7	6	7	9	7	8	7	8	7	9	7	9	8	8	8	9	10	8	8	9	8	10	9	9	10	10	13	10	9	10	9	11	10	12	12	11	12	13	14	14	14	14	14	14	16	16	14	18	15	16	16	17	18	17	16	19	20	20	18	18	19	20	20	20	20	23	25	0	1	2	2	2	2	3	3	3	3	3	2	2	1	10	10	5	5	11	8	14	10	10	32	9	23	13	14	16	23	22	16	12	17	8	24	27	29	28	29	22	32	29	19	35	38	27	43	31	35	46	43	39	51	50	51	43	50	51	54	51	55	58	43	52	61	51	48	50	66	62	67	65	69	64	54	69	74	75	79	77	1	1	1	1	2	1	2	2	1	1	1	2	1	2	1	1	1	2	1	1	1	2	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	2	1	2	1	2	2	2	2	2	3	2	2	1	1	2	1	4	1	2	3	2	2	1	1	1	1	1	2	3	2	1	1	2	3
9000	-437.835439103472538	-444.690927054431938	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.762200965751952	0	2	2	3	6	4	4	7	4	5	5	5	5	7	6	6	7	7	6	6	9	7	8	7	9	9	9	7	9	7	9	8	8	9	8	11	10	10	9	11	13	9	9	10	10	10	11	12	12	12	13	10	12	12	13	13	14	15	15	16	15	18	15	17	17	17	17	18	17	17	19	18	19	19	19	20	21	20	21	23	26	0	1	1	2	12	2	3	4	3	3	9	2	4	4	10	10	5	2	7	7	17	10	30	16	23	16	14	5	10	16	10	24	6	12	19	42	8	26	1	29	31	32	24	19	35	31	27	43	31	7	54	24	39	46	50	54	43	55	56	56	56	63	55	57	52	61	56	64	50	61	62	67	65	69	65	67	74	74	75	79	77	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	2	1	3	1	1	1	1	1	3	1	2	1	1	2	2	1	1	2	1	5	1	2	2	1	1	1	2	1	1	2	1	2	2	1	3	2	1	1	3	1	1	1	1	1	1	2	2	1	1	1	2
9500	-435.338303696709488	-442.193791647668888	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.646479483664534	1	2	2	3	5	4	4	7	6	4	5	6	5	5	6	5	5	9	7	7	7	6	5	6	9	8	7	8	8	9	10	8	8	9	8	9	9	9	9	11	12	9	9	9	9	11	12	12	11	11	13	13	13	12	14	14	13	15	14	16	14	17	15	17	18	16	16	16	16	18	20	19	19	19	19	20	20	20	21	23	26	0	1	1	1	4	1	3	13	3	3	7	2	2	4	10	10	1	28	7	7	6	10	10	16	9	10	17	14	16	23	38	24	4	17	7	32	27	26	14	23	31	24	24	19	19	31	13	43	26	19	54	43	39	46	50	54	24	50	51	51	54	55	55	48	68	61	54	32	50	61	55	67	52	69	64	72	74	74	73	79	74	1	1	1	1	1	2	1	1	2	1	1	2	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	1	1	1	2	4	1	2	2	1	1	1	3	2	1	2	1	2	2	1	2	1	4	2	1	2	1	2	1	2	1	1	2	3	2	2	2	2	4	2	1	1	1	1	1	1	4
10000	-441.509508389223868	-448.364996340183268	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.584073540072756	0	1	3	4	4	4	5	5	5	6	4	4	6	6	6	4	6	7	7	8	7	7	8	8	7	9	7	7	9	8	9	8	8	10	7	10	10	10	9	10	11	9	10	10	10	11	10	11	10	13	13	13	11	12	14	14	13	15	15	17	14	16	16	17	15	15	15	17	17	19	18	17	19	19	19	19	21	21	21	23	24	0	1	1	1	1	2	3	2	3	16	3	2	5	5	16	3	2	1	7	7	8	16	16	16	17	10	4	14	16	10	24	10	17	5	7	32	27	31	28	29	31	32	24	35	18	38	27	43	31	35	54	42	39	46	50	51	43	50	54	54	54	55	55	48	43	61	56	65	58	61	55	67	68	69	52	72	74	74	75	79	74	1	1	1	3	2	1	1	2	1	1	1	2	1	1	1	1	3	3	1	2	1	1	2	2	1	2	1	1	2	2	1	1	1	3	1	1	2	1	1	1	1	1	1	2	2	1	3	1	1	3	1	3	1	1	1	1	2	1	1	2	1	2	2	2	2	1	1	1	1	2	2	1	1	1	3	1	1	1	1	2	2
10500	-435.693127529651349	-442.548615480610749	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.676550278175200	0	2	3	3	4	3	5	5	4	5	4	4	5	6	6	4	6	8	7	7	7	8	7	9	9	9	7	9	8	9	8	7	8	10	8	10	9	10	8	11	12	9	10	8	10	11	11	11	11	11	12	13	12	14	14	14	14	15	17	16	14	17	16	16	16	16	17	16	16	19	19	19	18	18	19	21	20	20	19	22	24	0	1	1	2	1	1	11	2	3	16	3	1	2	5	16	3	12	5	7	7	12	10	10	29	3	32	13	39	16	23	5	16	12	17	19	42	27	26	21	26	31	32	29	19	19	26	27	43	29	45	46	48	39	51	50	51	43	50	60	51	51	55	55	48	43	61	56	48	50	66	62	60	64	69	65	67	74	74	68	79	69	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	3	2	1	1	2	1	1	2	2	2	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	2	2	2	2	1	2	2	1	2	2	2	1	2	2	1	2	3	2	1	1	1	1	1	2	2	2	2	1	2	3
11000	-475.929078778814585	-482.784566729773985	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.699332756119790	0	3	2	2	4	5	4	6	6	5	5	6	4	6	6	4	7	7	8	8	8	7	8	6	10	8	8	8	8	7	7	9	8	9	5	10	9	9	9	9	12	9	10	9	8	12	11	11	12	12	10	13	13	11	14	13	12	16	16	14	14	17	15	17	16	16	18	17	16	18	19	18	17	17	19	19	20	20	20	21	26	0	1	1	1	1	2	3	13	3	16	7	2	2	2	16	3	9	5	35	7	4	16	22	16	18	10	13	14	16	10	9	24	12	17	7	32	27	31	28	29	31	24	42	35	35	54	37	43	44	20	26	43	39	51	50	54	24	50	61	51	54	55	55	52	52	61	54	43	50	66	62	66	43	69	68	67	74	74	65	65	77	1	1	1	1	2	1	2	2	2	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	2	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	2	1	2	2	1	1	2	3	2	1	2	2	2	1	2	2	1	2	3	2	2	1	1	5	1	2	1	2	1	1	3	3
11500	-416.940807215410985	-423.796295166370385	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.777228257713499	0	3	2	3	5	5	4	5	5	5	5	5	5	6	7	4	6	8	7	7	9	7	7	8	9	9	8	8	8	7	9	6	9	9	6	10	10	9	9	11	11	8	9	10	9	11	11	12	12	12	13	12	13	14	14	12	13	15	15	16	14	18	15	15	18	17	17	18	16	18	18	18	17	18	19	20	21	21	20	23	26	0	1	1	1	2	4	3	2	3	16	7	4	4	5	10	3	4	2	7	7	18	10	10	32	4	10	13	14	16	10	23	16	12	17	7	24	27	30	28	26	38	32	24	35	35	38	27	43	30	19	46	43	39	56	50	46	43	50	56	54	51	63	55	48	64	61	51	73	58	61	55	54	57	69	57	67	74	62	68	79	74	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	1	2	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	3	2	2	2	1	1	1	1	2	1	1	1	1	2	1	2	2	2	2	1	1	2	2	2	2	1	3	2	2	2	1	2	3
12000	-438.988392451899983	-445.843880402859384	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.654079392738082	0	2	2	3	5	4	3	6	5	4	4	4	6	6	6	5	7	8	6	7	7	6	7	7	8	10	8	8	8	8	7	8	7	9	9	10	9	9	10	10	11	10	9	10	10	10	11	12	11	12	12	12	13	14	13	13	13	16	17	16	13	17	16	15	18	16	17	17	16	16	17	20	18	19	19	20	20	21	22	21	26	0	1	1	2	4	1	3	2	3	3	7	2	1	5	10	10	14	33	7	7	4	10	10	16	9	30	13	14	23	23	16	24	8	8	19	24	27	31	28	30	31	24	22	19	19	38	37	43	31	44	46	43	8	56	35	51	43	50	56	51	41	55	55	57	64	61	66	48	50	61	55	67	52	69	43	67	74	74	80	75	77	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	2	2	2	2	1	1	2	2	1	1	1	1	1	1	1	2	2	1	1	2	2	1	2	2	2	2	3	1	1	1	2	1	1	2	3	1	2	1	2	2	2	2	1	2	2	1	2	2	1	2	2	1	2	2	2	1	5	1	1	1	1	1	3
12500	-439.181929444088382	-446.037417395047783	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.639437284424299	0	2	3	4	4	4	4	5	6	4	5	6	3	5	6	5	7	8	7	7	8	7	7	7	8	8	9	8	8	8	9	9	8	9	8	11	8	9	9	10	12	10	9	9	10	11	11	11	12	12	13	13	13	14	15	12	13	15	15	16	15	17	16	16	17	17	16	17	15	17	19	18	18	16	18	20	20	19	21	23	25	0	1	1	2	1	2	3	5	3	3	7	1	1	1	10	10	6	4	7	7	5	10	10	16	9	10	37	4	16	10	23	26	8	5	19	32	5	23	18	26	31	24	24	19	35	38	27	43	31	44	56	48	14	51	50	23	43	50	51	51	46	63	55	57	32	61	51	52	50	61	62	67	42	69	68	72	74	74	75	79	69	1	1	1	2	2	1	1	1	2	1	1	3	1	3	1	1	2	2	1	2	2	1	2	1	1	2	1	2	2	2	1	1	1	3	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	4	1	3	2	2	2	1	1	1	1	1	2	5	1	1	1	1	1	2	1	4	1	1	1	2	1	1	1	5
13000	-426.389966623523378	-433.245454574482778	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.753742647939356	1	2	3	2	4	5	4	5	5	4	5	4	6	6	7	5	7	9	5	8	9	6	7	8	9	9	8	8	8	8	9	7	8	10	7	10	9	9	10	10	12	10	9	9	10	11	12	11	10	12	12	13	13	14	13	14	13	14	16	16	14	17	15	16	18	16	16	17	16	18	18	20	18	18	20	20	21	21	21	23	25	0	1	2	1	1	1	3	5	3	3	7	1	5	8	10	10	1	8	7	7	1	10	10	32	9	10	13	14	16	10	30	16	12	17	19	24	27	29	28	30	31	32	32	19	35	38	37	43	29	44	46	48	39	51	50	51	42	50	54	56	51	55	55	42	52	54	54	52	58	66	55	60	43	63	65	54	71	74	73	79	77	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1	2	2	1	2	4	1	2	1	2	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	2	1	2	2	1	1	1	2	2	1	1	1	2	1	1	2	1	1	1	2	2	2	2	3	1	1	2	1	1	3	2	3	2	1	3	2	1	2	2	1
13500	-422.215886135801782	-429.071374086761182	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.690009132973940	1	2	3	3	5	4	4	6	5	4	5	6	5	6	7	5	8	7	6	7	8	7	7	9	8	8	8	7	8	8	8	7	9	10	9	10	9	8	9	10	12	8	10	9	9	10	11	12	9	11	12	12	14	13	13	13	13	14	16	17	15	17	15	16	17	17	18	17	17	19	19	20	19	19	20	20	20	20	20	22	24	0	1	2	1	2	1	3	2	3	3	7	4	2	4	10	10	8	1	7	3	5	10	16	32	3	10	13	14	16	10	10	16	12	5	19	32	1	10	28	29	22	32	42	7	19	38	27	43	22	45	46	43	39	51	50	51	43	55	54	56	56	55	55	32	48	61	54	43	58	61	62	67	68	69	65	67	74	74	64	79	78	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	3	1	3	2	2	1	1	3	2	2	1	1	2	2	1	2	1	1	2	5	2	1	1	2	1	1	3	2	1	2	1	1	1	1	1	3	1	1	1	2	1	2	2	1	2	2	4	2	1	2	3	2	2	1	1	1	1	2	1	1	1	1	1	2
14000	-449.478720958095892	-456.334208909055292	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.637024168535257	1	2	3	3	4	4	4	7	5	4	5	5	6	5	6	5	7	7	8	6	8	8	7	8	9	8	8	8	9	7	8	6	8	8	8	11	10	9	9	11	12	9	10	10	9	11	11	12	12	12	13	11	13	12	15	14	13	15	16	16	14	18	16	15	18	17	14	18	17	18	19	19	18	19	19	19	21	20	20	22	25	0	1	2	1	2	4	3	1	3	3	7	2	4	5	10	10	4	5	7	7	18	10	10	32	9	10	13	9	22	16	10	16	12	18	8	42	27	31	14	29	31	32	32	35	11	38	27	43	31	44	54	43	39	46	50	54	52	50	54	51	38	55	55	57	57	54	54	48	58	61	63	54	64	69	68	56	74	74	75	79	74	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	2	1	2	1	1	2	2	2	2	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	2	2	2	2	1	2	2	2	2	1	1	2	1	1	2	1	2	2	1	3	2	1	1	2	1	2	4	1	3	1	3	2	1	1	3	1	1	1	1	3
14500	-424.251865445489329	-431.107353396448730	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.649566637489150	1	3	3	3	5	4	5	6	6	4	4	5	6	7	6	6	7	7	7	8	8	8	6	8	8	10	7	9	8	7	8	7	8	10	8	10	9	9	10	9	12	9	8	10	10	11	12	12	10	12	13	12	13	12	14	14	13	15	15	16	15	17	15	15	17	16	18	16	16	18	19	18	17	18	19	20	21	20	20	23	26	0	1	1	1	2	1	11	4	3	3	3	1	2	5	10	10	5	2	7	7	4	16	10	32	3	30	5	14	30	23	23	16	12	8	19	32	27	16	28	29	31	32	32	7	19	38	27	43	9	19	54	43	28	31	50	54	43	50	54	51	54	63	55	57	48	59	56	48	50	66	63	60	57	69	68	67	74	74	65	79	77	1	1	1	1	1	1	1	2	2	1	1	2	2	1	1	2	1	2	1	2	2	1	1	1	2	2	1	2	1	1	1	1	2	3	1	2	1	2	1	1	2	1	1	2	2	1	2	2	2	2	1	2	2	2	1	1	2	2	2	2	1	1	1	1	2	1	3	2	2	2	2	1	2	1	1	1	2	1	1	2	2
15000	-416.448764550267583	-423.304252501226983	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.736606097418527	0	2	3	3	5	4	4	5	6	5	5	5	6	7	7	6	7	9	8	7	8	8	8	7	9	7	7	8	8	7	9	8	7	9	6	10	9	9	10	10	12	8	9	10	8	10	11	11	11	12	11	12	12	13	13	14	13	15	15	13	14	18	16	16	15	17	15	16	15	17	19	19	18	18	19	20	21	20	21	23	26	0	1	2	1	1	2	3	2	7	3	3	3	8	4	10	10	8	33	35	7	5	10	10	16	9	10	13	14	16	10	10	24	12	17	7	42	27	26	28	23	49	24	24	19	35	31	37	43	31	44	46	43	39	51	50	51	43	50	60	51	54	63	55	57	52	61	51	52	50	61	62	70	57	63	68	60	74	74	75	79	78	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	2	1	2	1	2	2	1	1	2	1	1	2	1	1	1	2	2	2	2	1	1	2	1	2	4	1	1	1	1	3
15500	-444.878500349339049	-451.733988300298449	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.768168588981871	-1	2	3	3	5	4	4	7	6	4	5	3	5	7	5	5	7	9	8	8	9	8	6	7	9	7	8	8	7	9	9	9	8	9	8	10	8	8	10	10	11	9	10	10	9	10	11	12	11	12	11	13	11	14	14	13	13	16	16	15	13	17	15	15	16	16	17	17	16	18	19	19	18	19	19	19	20	21	22	21	24	0	1	2	2	4	2	3	4	3	3	7	1	4	5	3	10	2	5	9	3	2	23	10	16	9	23	13	14	16	10	26	24	12	1	7	42	13	23	28	30	31	24	32	19	9	38	27	43	31	19	46	43	14	51	50	51	43	50	56	51	51	55	50	48	48	61	51	57	63	61	62	60	65	69	68	51	74	74	65	75	77	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	2	1	2	2	1	1	2	4	3	1	2	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	2	2	1	2	1	2	2	2	1	2	2	1	2	2	2	2	1	2	1	2	1	2	1	5	1	1	2	1	2
