step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86
5000	-255.006700037459439	-264.057543417910779	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998149928938728	1	2	3	3	5	4	6	3	4	5	3	6	6	4	5	6	3	5	6	6	3	6	4	9	10	5	7	8	6	7	8	12	9	4	5	8	4	5	6	8	6	8	7	8	8	11	7	7	9	11	10	9	9	12	17	11	7	6	9	9	7	10	9	11	10	10	9	13	8	8	12	12	13	10	15	15	10	14	8	15	7	18	23	21	26	31	0	1	1	1	11	8	5	1	8	14	1	6	6	2	3	5	2	23	26	34	2	15	3	6	61	6	13	38	34	26	20	24	36	8	17	6	2	8	23	16	9	22	22	15	22	24	39	22	17	67	44	43	45	48	80	31	2	34	27	57	15	57	28	42	45	57	69	50	29	7	36	25	54	69	73	62	70	32	39	54	20	75	84	75	84	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-262.801344920485690	-271.852188300937030	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983205864808022	0	3	1	1	4	2	3	4	4	4	2	4	5	6	3	6	5	2	6	6	5	7	5	8	9	5	6	8	7	7	7	15	9	6	7	7	6	6	8	8	7	8	6	8	3	11	10	7	10	10	8	8	9	12	14	8	10	7	6	8	8	9	9	9	13	10	10	11	10	12	11	11	12	11	14	15	12	14	15	12	15	17	23	21	26	30	0	4	1	1	2	3	11	45	2	3	1	6	9	8	18	10	5	4	5	13	2	45	45	13	41	7	2	21	23	20	38	33	35	45	14	37	12	7	58	14	34	27	12	9	11	64	56	59	64	24	38	36	36	10	38	36	59	9	6	37	22	58	51	42	74	61	39	44	56	47	57	42	71	63	46	65	36	64	68	67	46	32	79	32	84	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-271.251049153274153	-280.301892533725493	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992492603090171	0	3	2	2	1	4	6	5	4	5	4	7	6	4	3	7	5	6	6	5	6	6	4	5	9	7	7	7	5	8	7	14	8	7	5	3	7	2	7	6	6	9	8	8	9	9	9	6	8	8	9	9	10	8	16	11	10	9	9	10	8	6	11	10	12	10	8	12	12	10	11	12	12	11	11	15	12	13	15	15	13	18	23	18	21	23	0	4	1	1	1	4	8	15	4	2	5	20	24	15	4	13	3	8	29	36	10	8	4	1	50	20	19	10	6	13	18	77	21	20	36	4	29	5	17	9	23	43	22	34	19	27	43	36	40	62	67	29	39	10	80	52	67	14	20	43	11	10	60	25	45	48	19	47	57	52	47	44	53	29	59	63	51	51	41	77	73	80	79	79	76	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-280.368634720424950	-289.419478100876290	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999216655560754	0	2	3	2	4	4	4	4	2	6	2	7	6	5	5	7	4	4	6	6	6	6	3	9	5	6	7	6	5	8	7	12	9	3	6	5	8	6	8	9	7	8	4	9	7	9	10	8	9	9	8	8	11	8	15	7	10	9	8	9	6	10	11	10	13	10	8	10	7	11	13	12	9	7	14	13	12	8	13	13	13	19	23	20	23	29	0	1	11	1	11	34	11	11	1	29	1	25	36	43	11	14	34	2	18	9	29	11	1	12	2	15	7	7	2	38	3	64	35	2	29	34	56	4	35	6	61	35	2	61	61	37	6	12	38	59	69	26	40	17	63	20	51	78	12	10	6	60	16	46	77	78	45	52	15	60	70	10	38	15	53	62	58	35	42	68	52	63	82	55	82	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-272.851963434595120	-281.902806815046461	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.966365509441548	0	2	3	3	4	3	6	3	3	5	5	5	6	5	4	7	4	6	6	7	4	7	4	8	8	5	6	8	6	5	8	11	9	5	8	7	7	7	6	6	7	9	2	7	8	13	10	7	6	10	9	9	11	9	13	8	7	7	7	9	11	9	10	10	13	9	9	12	11	10	12	10	10	10	12	16	13	14	13	12	9	19	22	14	21	29	0	1	2	1	3	43	8	2	43	23	15	5	10	15	1	39	4	9	26	11	43	30	1	7	38	9	12	18	8	4	10	52	45	23	19	14	39	12	21	5	15	44	1	39	27	58	11	30	3	37	37	31	64	19	71	30	27	49	13	4	45	48	31	66	81	57	38	64	81	56	51	24	81	54	81	75	81	77	64	66	48	69	85	75	82	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-252.351532619360626	-261.402375999811966	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.975206084118010	0	3	2	3	4	4	6	5	3	5	1	7	5	3	5	4	2	4	5	6	6	6	6	7	2	6	8	7	5	8	7	14	10	5	8	7	6	6	6	9	7	8	8	8	6	13	10	4	10	10	8	9	9	12	12	11	10	9	8	9	11	10	11	10	11	10	9	15	11	13	12	11	12	10	13	12	12	15	14	15	15	20	21	22	21	29	0	17	11	17	9	25	18	3	17	6	1	15	14	1	16	17	11	4	9	6	16	8	5	7	11	48	37	37	18	29	26	56	30	17	12	22	13	29	18	22	22	19	20	38	16	56	53	17	31	28	16	24	26	47	47	47	44	24	45	27	35	42	31	48	51	31	27	46	35	77	52	50	47	43	40	62	50	64	77	55	33	70	82	83	32	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-273.692852834879318	-282.743696215330658	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990124911670180	0	1	3	3	4	4	1	5	3	6	2	6	4	5	5	3	4	5	6	6	6	7	4	9	10	7	4	8	6	2	7	12	10	6	7	8	7	7	5	7	5	4	7	8	8	12	10	5	11	10	8	5	11	11	16	11	6	6	9	9	10	10	11	11	11	9	9	14	8	11	9	11	12	11	13	14	11	12	14	11	14	19	22	21	26	32	0	1	1	30	16	11	1	9	7	15	1	5	9	6	4	2	9	4	13	18	16	12	7	44	51	42	16	10	8	1	21	61	19	30	58	10	23	17	4	20	13	30	1	40	21	35	44	42	50	71	8	42	31	57	75	18	16	6	37	52	44	24	50	61	34	5	37	33	21	10	35	61	77	34	25	61	60	63	73	28	28	65	82	82	84	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-268.014249937686657	-277.065093318137997	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996951719149686	-1	1	2	2	2	5	3	2	4	3	5	7	4	5	3	7	5	5	6	4	3	4	5	9	9	5	5	6	6	7	4	12	8	6	7	7	6	3	7	9	7	5	7	9	9	13	9	8	10	11	10	7	10	12	12	11	9	7	8	7	11	9	10	10	13	9	9	14	10	12	10	9	11	9	13	9	11	15	15	12	17	19	22	20	25	30	0	1	2	2	1	38	3	1	15	3	10	26	7	10	4	34	22	13	15	4	4	3	3	26	19	21	21	10	20	31	7	64	29	23	23	14	27	8	11	19	37	8	21	60	31	63	34	19	60	63	33	42	60	36	69	44	39	34	20	14	51	36	74	41	54	30	14	46	39	25	66	26	24	60	50	58	53	68	54	51	65	80	84	26	83	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-254.905299511317992	-263.956142891769332	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983787744801999	1	2	2	3	4	4	6	5	3	5	3	5	4	5	6	6	3	4	6	5	6	5	6	7	9	4	7	6	7	7	8	14	9	6	7	5	7	6	8	10	6	8	6	7	9	11	7	7	10	9	8	8	11	9	15	10	9	9	10	10	10	10	10	11	12	11	9	14	8	13	12	12	12	10	11	16	13	12	15	10	17	20	22	21	25	30	0	1	1	3	2	3	3	2	1	4	2	18	2	13	22	26	1	2	13	13	8	3	3	3	7	17	34	12	28	12	38	48	26	6	23	26	43	6	43	35	14	36	13	20	69	67	10	6	31	1	16	16	52	41	74	51	47	42	45	10	39	29	45	33	40	25	13	65	47	64	37	63	42	31	33	70	75	54	54	51	72	76	82	81	83	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-269.679161373228169	-278.730004753679509	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.965897917554908	0	2	2	3	5	5	6	4	4	6	4	6	5	6	5	4	4	1	6	6	4	5	4	8	10	7	8	7	5	8	7	13	10	6	7	7	8	6	6	9	6	9	7	8	9	10	9	6	8	11	10	8	11	11	16	11	9	8	8	9	9	8	10	9	12	7	10	12	8	13	8	10	12	11	15	14	9	12	14	9	15	18	21	23	24	32	0	18	1	3	18	9	21	3	18	21	4	5	11	23	4	2	4	1	4	1	2	21	4	5	69	38	12	10	9	34	10	29	42	16	12	22	31	16	18	37	4	69	38	22	62	8	20	23	6	69	41	35	80	27	56	49	35	29	26	69	26	7	62	43	53	14	47	25	20	47	20	4	46	28	30	74	36	53	6	28	65	79	75	83	83	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-259.112423185961404	-268.163266566412744	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993705051604314	0	1	1	2	3	1	4	5	4	5	4	5	6	5	5	6	5	5	6	6	4	4	4	8	10	6	4	8	7	7	7	13	6	5	7	6	6	7	6	10	3	7	7	8	9	12	9	7	10	10	9	8	11	12	15	11	9	7	9	8	11	7	10	10	11	8	7	12	9	13	12	10	13	9	8	14	11	13	11	12	15	20	23	21	26	29	0	1	1	6	2	1	4	23	4	2	5	23	8	41	23	5	5	21	18	22	41	3	3	62	58	34	6	26	37	39	34	53	17	41	26	6	27	17	15	66	6	18	13	10	44	44	20	27	75	29	24	34	25	69	46	45	26	19	75	33	74	17	13	52	24	36	19	57	52	77	20	62	61	44	62	60	69	53	74	25	70	77	84	55	83	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-275.302349790321159	-284.353193170772499	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.980177411607759	0	3	2	2	4	4	5	5	2	4	3	7	5	5	2	6	5	6	6	4	5	5	1	9	9	5	7	7	7	8	8	10	8	7	7	6	6	7	8	10	7	7	7	8	7	12	8	8	10	7	7	8	9	11	16	12	9	7	5	9	10	10	10	9	12	9	9	13	6	12	8	9	12	12	13	15	12	15	13	14	16	17	19	18	21	28	0	9	1	23	23	11	3	6	23	3	3	37	15	4	1	10	11	8	17	23	2	6	1	17	26	11	14	10	37	22	12	39	26	7	13	23	17	15	28	30	8	13	13	51	17	64	7	14	50	69	17	28	17	28	49	47	12	5	6	34	52	39	44	18	31	19	29	32	8	64	28	18	67	62	25	66	60	75	34	75	70	78	84	81	82	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-243.844953626730671	-252.895797007182011	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996137026319654	-1	2	2	2	1	5	5	3	3	5	5	6	5	6	4	5	4	6	5	4	5	7	6	7	7	6	5	5	4	8	7	14	9	6	5	6	8	6	6	9	8	8	7	9	7	13	8	8	11	10	9	7	11	10	15	12	10	5	10	9	8	9	11	10	12	11	9	13	11	12	12	11	13	12	13	16	10	14	15	15	16	19	21	23	25	26	0	1	5	5	1	9	3	5	4	4	15	20	8	19	4	5	8	27	8	8	20	38	6	35	28	19	8	9	5	26	21	68	41	20	29	7	38	6	3	38	13	15	13	42	28	77	20	39	47	42	39	28	10	67	46	41	44	2	51	41	34	28	62	37	77	48	31	56	59	61	50	25	63	13	66	32	37	60	69	46	78	73	82	83	84	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-268.623614241681310	-277.674457622132650	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998442462554268	1	2	3	3	5	3	6	5	4	5	3	6	4	3	4	6	5	6	6	6	5	6	4	7	10	7	6	6	6	7	7	14	10	7	8	8	7	6	7	9	6	8	4	9	8	8	9	6	9	9	8	8	10	11	13	10	6	9	10	8	9	9	10	11	13	9	7	11	11	12	12	7	13	9	15	16	12	14	11	13	16	13	20	23	21	29	0	1	1	2	4	1	43	11	4	9	2	6	11	1	14	13	15	43	10	17	23	6	11	12	35	15	6	15	10	3	4	64	46	10	19	30	19	4	41	10	8	23	11	42	29	7	17	10	39	10	37	21	66	58	54	58	14	31	50	26	30	39	36	42	77	35	17	58	10	47	58	11	50	7	82	78	61	55	36	49	61	69	60	76	83	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-268.787138630398090	-277.837982010849430	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998507746520553	0	3	1	2	2	2	5	5	4	5	4	6	6	6	3	7	2	5	2	6	6	6	5	9	9	4	5	8	6	5	7	13	9	7	7	8	8	7	8	8	5	6	6	5	8	13	9	7	10	10	10	8	11	11	12	11	8	9	9	8	7	9	9	11	9	6	8	15	11	11	11	11	13	12	13	15	10	14	13	13	16	18	14	21	25	29	0	6	1	3	3	1	17	15	15	2	4	7	9	9	6	41	1	2	1	26	11	6	15	31	41	2	4	29	41	1	29	65	67	30	23	10	38	10	22	48	6	17	17	15	10	71	37	27	31	60	37	12	33	33	54	62	48	48	61	22	7	45	16	35	6	11	14	71	62	59	60	77	67	45	69	73	31	61	64	25	79	29	32	78	84	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-254.748641993135664	-263.799485373587004	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.958801902788039	0	2	3	3	4	3	5	3	2	5	4	7	5	2	5	6	4	5	4	7	6	6	5	8	9	7	6	7	7	7	7	15	10	7	7	7	7	6	8	8	6	8	4	9	8	11	9	7	10	8	8	8	10	9	16	7	10	9	4	9	9	9	10	10	11	9	9	12	11	11	11	6	12	10	14	13	11	13	13	13	11	19	23	21	25	27	0	1	2	2	2	2	3	14	1	59	2	16	8	1	3	59	2	17	9	13	19	43	6	21	30	18	10	43	72	19	4	79	66	23	17	59	2	7	48	23	7	16	6	27	20	47	41	38	42	31	12	27	12	38	35	43	52	20	4	41	20	37	24	39	66	52	29	64	27	67	34	8	65	24	79	71	53	81	62	38	50	76	84	82	84	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-269.205870599520665	-278.256713979972005	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997213541371983	-1	1	2	3	5	5	4	5	3	6	4	7	6	4	6	5	4	6	5	5	5	7	5	8	9	4	6	6	7	3	7	14	10	6	7	7	6	5	8	9	8	7	6	8	7	12	7	7	10	10	8	9	8	12	12	11	10	7	7	9	7	8	10	11	12	10	9	12	9	13	8	11	13	9	13	14	13	13	15	10	14	9	22	19	25	24	0	1	2	3	4	9	3	11	3	26	4	16	4	4	7	30	9	26	7	4	9	37	3	18	34	4	19	30	19	2	16	39	9	26	21	21	16	1	58	62	27	19	19	18	21	80	18	20	60	69	16	37	9	57	64	28	42	34	28	53	11	35	59	62	74	23	22	67	62	52	42	51	56	45	63	68	24	56	56	7	55	31	84	79	83	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-260.796602607397574	-269.847445987848914	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996412541449105	1	2	2	2	4	5	5	3	4	4	5	5	6	3	6	6	4	5	5	6	4	6	6	8	7	6	5	8	7	8	8	14	6	5	7	8	7	5	7	9	6	3	6	8	9	7	9	8	11	9	7	8	10	11	15	11	7	8	7	6	10	8	10	11	11	6	10	15	9	10	13	11	13	11	11	14	11	14	13	11	15	20	22	22	26	33	0	1	1	1	4	21	21	2	42	8	21	14	6	1	9	27	14	8	17	2	3	2	21	38	14	38	9	60	34	25	19	79	6	10	22	13	15	21	26	43	11	3	12	66	13	6	29	26	53	37	9	29	44	45	79	62	18	27	34	2	37	51	47	28	29	4	24	65	25	2	45	40	47	53	31	64	48	49	62	45	78	79	82	82	83	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-284.657589877326359	-293.708433257777699	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995825613227637	0	1	1	2	5	5	5	4	3	6	5	4	4	5	6	6	4	2	6	7	4	5	3	9	9	7	7	7	6	8	5	11	8	7	7	7	7	4	6	10	8	7	5	8	7	12	7	8	10	10	9	9	7	8	13	11	2	7	9	9	9	7	9	11	13	11	10	14	12	9	9	11	13	11	15	12	11	14	14	13	13	17	20	13	25	27	0	1	1	1	17	2	17	18	18	5	21	57	18	23	57	6	18	3	22	13	18	12	4	16	18	18	6	8	13	28	23	52	36	31	19	16	6	23	12	63	7	9	21	37	19	29	11	15	27	34	30	62	10	21	12	63	1	7	53	37	42	7	28	30	40	71	19	69	33	19	5	27	32	27	25	62	49	71	55	77	67	68	82	49	68	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-262.585884533024114	-271.636727913475454	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998066958782239	0	2	3	2	5	2	3	4	4	6	5	6	4	4	6	6	4	6	5	6	5	5	6	7	6	4	5	7	6	8	8	15	10	4	8	7	7	7	7	10	7	7	7	8	4	12	9	7	10	10	8	9	10	12	17	6	9	7	10	9	1	9	11	7	12	9	9	13	12	10	13	11	13	10	14	9	10	14	13	10	16	19	20	22	20	28	0	1	4	1	7	61	61	4	4	14	13	3	4	7	17	3	3	21	34	45	8	13	26	2	7	4	4	10	11	29	27	68	76	6	23	15	22	14	11	57	13	56	11	25	61	21	39	20	60	12	25	11	13	76	32	45	23	29	30	42	1	16	47	20	77	35	23	40	77	31	60	51	63	62	69	16	31	46	47	44	30	55	55	83	55	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15000	-251.676020208659622	-260.726863589110962	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.961477563309314	1	3	3	3	4	4	5	4	3	5	4	6	6	6	5	5	5	6	5	7	6	6	5	8	9	5	7	6	7	7	7	12	9	6	8	7	7	6	8	10	7	6	8	6	9	10	8	8	7	10	10	8	11	11	16	10	9	8	9	9	10	7	11	10	13	7	10	14	10	11	13	10	9	11	14	15	9	15	14	16	16	19	18	23	24	31	0	1	1	1	9	3	9	3	1	4	9	9	4	17	4	2	3	16	5	7	16	10	11	5	16	9	26	26	13	34	10	67	43	26	66	15	13	6	14	47	5	19	23	8	27	73	27	14	2	20	60	26	48	25	79	59	66	14	49	14	24	13	25	24	23	4	43	13	48	24	25	23	28	57	53	75	29	21	32	53	76	80	75	83	84	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
