step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85
5000	-530.738146109459535	-529.175143551120527	-1.563002558339011	0.000015594961634	0.000019673951555	1.261558188861976	0.725887003653968	3	3	1	5	5	6	6	6	7	7	8	9	8	9	9	8	9	10	9	7	10	8	11	12	10	11	10	11	11	11	13	12	11	9	13	12	12	11	13	12	12	14	13	13	13	13	13	12	14	12	11	13	14	14	12	15	12	16	15	17	16	16	14	14	15	16	13	19	17	16	17	16	19	18	18	18	20	18	18	21	20	20	21	21	23	3	3	0	2	2	1	1	3	6	8	6	20	5	8	3	7	9	9	10	7	8	10	14	38	17	12	16	19	20	15	30	38	21	7	51	23	23	15	12	17	20	29	57	38	38	30	15	33	33	18	18	36	45	21	16	50	38	31	48	24	24	30	30	24	0	53	41	56	39	39	43	30	65	39	21	56	73	65	69	74	76	68	79	79	82	1	1	1	2	2	2	1	2	1	1	1	1	1	2	3	1	1	2	2	1	2	1	1	1	1	1	1	1	2	2	1	1	1	2	2	1	1	1	2	2	3	1	1	1	1	1	2	1	2	1	1	1	1	2	2	1	1	1	2	2	2	3	2	1	1	1	1	2	2	1	2	2	1	3	5	1	1	1	1	2	1	1	2	2	2
5500	-511.436594366698955	-509.969174395803520	-1.467419970895425	0.000020514860969	0.000020817345828	1.014744670199363	0.780629204886607	3	4	2	4	4	4	6	6	6	7	8	9	8	8	8	10	9	11	9	8	10	11	10	11	10	10	11	11	11	11	13	10	11	11	13	11	12	13	15	12	13	14	13	13	13	12	13	12	14	13	12	12	13	14	12	14	15	14	15	17	15	14	14	16	15	16	15	18	17	16	16	15	19	18	18	19	20	17	18	18	20	18	21	21	21	3	3	0	3	3	1	6	5	6	8	7	20	8	10	3	7	9	9	10	7	10	10	14	32	17	20	16	19	12	32	15	15	21	16	51	23	23	30	29	25	29	29	30	30	32	24	30	33	33	18	9	36	24	48	16	50	43	53	48	53	53	38	38	24	0	53	41	56	39	39	43	58	65	39	21	56	78	65	69	39	76	56	79	79	82	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	2	2	1	1	1	3	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	2	2	3	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	2	2	1	1	2	1	2	1	3	3	1	1	1	2	1	2	2	2	2
6000	-459.202199361769090	-457.838733986892919	-1.363465374876188	0.000044281802016	0.000023042948225	0.520370607688442	0.809892258287465	3	4	1	4	5	5	7	6	7	8	8	9	8	9	8	9	10	9	10	8	10	11	11	11	9	11	10	12	11	12	14	10	12	11	14	11	13	13	15	14	13	13	12	13	13	12	14	12	14	13	12	12	15	14	14	15	16	15	16	16	15	16	15	17	16	16	17	19	16	17	15	16	18	19	18	17	19	19	17	19	20	19	21	19	21	3	3	0	3	3	1	6	2	6	8	6	20	8	2	2	7	25	9	10	7	8	10	14	32	9	12	16	19	12	32	44	15	21	16	51	14	23	32	29	17	29	29	32	24	32	15	45	21	33	18	18	36	43	48	34	50	43	30	48	61	32	61	47	45	0	31	41	56	39	39	43	31	65	39	59	56	65	65	69	70	76	56	84	69	82	1	2	1	1	2	2	1	1	1	1	2	1	1	2	2	1	1	2	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	1	3	1	1	1	2	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	3	2	1	1	1	1	1	2	1	1	1	2	1	1	2	2	1	2	1
6500	-465.962617942657801	-464.273319363946882	-1.689298578710891	0.000082892295946	0.000017148309406	0.206874585997353	0.778858952024316	3	4	2	5	6	5	6	6	7	8	7	8	7	9	8	9	8	9	10	9	9	10	12	11	10	11	10	12	11	11	14	11	11	12	13	13	11	12	14	12	13	14	14	14	13	13	13	12	14	13	10	11	14	14	14	14	13	15	15	17	16	15	15	16	16	13	15	18	18	17	18	17	19	17	17	17	19	19	18	20	20	20	21	19	21	3	3	0	2	3	1	6	2	6	8	6	7	8	8	5	7	9	9	10	12	8	8	37	15	17	20	16	19	20	15	45	15	21	16	51	52	14	15	20	9	29	29	57	38	15	30	24	21	33	9	9	21	15	33	34	50	32	31	33	47	53	24	38	38	0	24	41	56	70	39	63	58	65	39	48	56	65	65	39	74	76	68	84	69	68	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	1	1	1	1	2	1	2	1	1	3	1	1	2	2	2	1	1	1	1	2	1	1	2	2	3	2	1	2	1	1	1	1	1	2	3	1	1	2	2	1	1	1	2	1	1	2	1	2	1	2	1	1	2	2	1	2	1	1	1	2
7000	-483.486194610769530	-481.720967905723285	-1.765226705046270	0.000128999441457	0.000023882576917	0.185137056779206	0.729992142506898	2	2	1	3	4	5	7	5	7	8	7	9	6	8	8	10	9	10	10	8	10	10	13	11	10	12	9	11	10	11	14	12	11	11	13	11	11	12	14	14	12	15	14	13	13	12	14	12	13	13	12	12	14	14	13	14	16	15	15	16	15	16	16	15	16	16	16	18	16	16	18	17	18	18	18	19	19	18	18	20	20	21	20	21	20	3	3	0	2	4	1	6	2	6	8	6	20	8	8	5	7	9	9	10	7	8	10	37	15	17	20	7	19	20	21	30	15	21	20	18	8	14	30	12	17	29	26	45	24	30	24	38	33	33	18	6	14	38	49	16	50	43	45	48	45	38	64	32	24	0	30	41	56	39	39	43	57	65	70	21	68	73	65	69	74	76	56	79	79	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	2	1	2	1	2	1	1	1	1	1	2	1	3	2	3	1	1	2	2	1	2	1	1	1	1	1	1	2	1	3	2	1	1	2	1	2	2	1	1	2	1	2	3	1	2	1	4	1	1	2	1	1	1	4	1	1	1	1	1	1	3	2	2	1
7500	-470.526376295135549	-468.910674519039958	-1.615701776095575	0.000116373597995	0.000027162986310	0.233411931729396	0.612924638492635	3	4	2	3	5	5	7	6	7	8	7	8	8	9	8	10	9	10	10	9	9	10	12	10	10	10	9	11	11	12	14	11	10	11	11	11	11	12	14	13	13	15	13	13	13	12	13	12	13	13	14	10	14	14	13	14	15	16	15	16	14	14	15	17	15	16	16	19	16	17	19	16	18	18	18	19	19	19	17	20	20	20	20	20	22	3	3	0	3	2	1	6	2	6	8	6	7	8	8	2	7	9	17	10	12	8	10	37	15	17	12	6	19	26	15	46	24	13	16	9	52	52	24	12	18	29	29	24	38	24	15	30	33	14	18	35	14	38	49	16	50	31	31	49	38	45	38	32	45	0	30	41	56	39	20	57	61	65	69	21	50	65	65	69	74	68	76	79	69	68	1	1	1	1	1	1	1	1	2	2	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	2	1	1	2	2	1	1	2	1	2	2	2	2	1	1	1	2	1	1	2	1	2	1	1	2	1	1	1	2	3	1	4	2	1	2	1	4	4	2	2	1	1	1	1	1	3	2
8000	-478.641226283638161	-477.172700735429373	-1.468525548208798	0.000081624590728	0.000026036726757	0.318981406514654	0.653582520429653	3	3	2	5	5	5	8	5	6	7	8	9	8	9	8	10	10	10	10	9	10	11	10	12	9	11	11	11	10	12	13	11	11	11	12	13	12	12	14	12	11	15	13	13	12	11	14	12	14	12	14	12	12	15	13	14	15	14	15	14	15	14	15	16	14	16	15	18	16	16	18	14	18	17	18	19	18	17	18	20	20	21	20	20	22	3	3	0	3	2	1	6	3	6	2	6	6	8	13	10	7	25	9	10	7	8	10	10	15	7	20	7	10	20	15	24	15	21	7	18	52	23	32	20	17	12	29	24	32	15	15	53	33	33	18	35	14	32	21	27	50	43	31	48	38	53	24	24	32	0	30	41	50	39	29	43	32	65	70	49	68	65	65	69	74	76	68	79	69	68	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1	2	1	2	1	1	2	1	1	2	1	1	1	2	1	2	1	2	1	2	1	1	1	1	2	1	1	2	1	1	2	2	2	1	2	1	2	1	1	2	1	1	2	1	2	1	2	1	2	2	1	2	2	2	1	3	2	2	3	1	2	1	1	2	1	1	1	2	1	2	2
8500	-495.738766936572233	-494.060764809595128	-1.678002126977129	0.000107962154227	0.000022730607634	0.210542368268877	0.612737485724133	2	3	1	5	5	4	7	4	6	6	8	9	8	8	8	9	9	10	8	8	9	11	11	11	8	10	10	10	11	11	14	9	11	11	13	12	11	11	15	12	12	14	13	13	13	12	13	13	13	13	12	11	14	14	13	14	15	16	16	17	15	15	13	14	16	15	15	17	17	16	19	14	19	18	18	18	18	18	18	20	20	19	21	20	23	3	3	0	2	2	1	6	3	6	8	6	20	8	10	5	7	25	9	10	7	10	10	19	15	9	20	7	19	20	21	45	5	21	16	51	14	3	15	12	25	12	12	32	24	30	24	24	21	33	18	18	14	30	21	16	50	43	31	48	31	46	53	30	15	0	45	41	56	70	39	43	38	77	39	21	68	65	65	69	74	76	68	79	79	82	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	2	2	1	2	2	1	2	1	1	2	2	2	1	1	2	1	1	1	2	4	2	3	2	1	2	2	1	2	1	1	2	2	1	1	2	1	3	2	1	1	1	1	2	2	1	1	2	1	1	1	2	1	1	2	1	1	2	4	1	1	2	1	1	1	1	2	1	2
9000	-498.787116815406193	-497.136252877594075	-1.650863937812103	0.000113881871088	0.000025044087558	0.219912856355455	0.682535511824802	3	4	2	5	6	4	7	5	7	7	7	8	9	10	8	9	8	10	10	9	9	10	12	10	10	12	10	11	11	10	13	9	10	12	14	13	12	11	14	13	12	14	13	14	13	12	13	12	15	12	11	12	12	14	13	14	15	15	15	16	14	15	15	16	15	17	15	18	17	16	18	16	19	17	19	19	18	19	17	20	20	21	19	20	23	3	3	0	2	2	1	6	3	6	8	6	7	8	13	3	7	9	9	5	12	10	13	13	2	17	12	16	10	20	15	46	3	21	32	51	52	13	30	12	25	20	26	53	46	30	15	24	33	24	18	9	14	38	13	16	50	43	31	48	46	53	38	24	53	0	60	41	56	39	12	57	31	65	39	21	68	65	65	70	70	76	68	79	79	68	1	1	1	1	1	1	1	1	2	1	2	1	2	1	3	1	1	2	2	1	1	1	2	2	1	2	1	2	1	1	1	4	1	2	2	1	1	1	2	1	1	1	1	1	2	2	2	1	2	1	1	1	1	2	2	1	1	2	3	2	1	2	2	2	1	1	2	2	1	3	1	2	2	2	4	1	2	2	1	2	1	2	2	2	2
9500	-473.891381595103098	-472.423275726979853	-1.468105868123240	0.000097921986725	0.000031270654803	0.319342528160584	0.644547461716497	3	4	1	5	5	5	6	6	7	7	7	9	7	8	8	9	8	10	10	7	10	10	12	10	9	12	10	10	9	12	13	12	12	11	13	13	13	12	14	13	12	15	13	13	13	11	13	12	11	12	11	12	14	13	13	13	14	16	16	16	16	15	15	16	15	16	17	18	16	18	17	14	18	19	19	20	19	19	17	20	20	21	20	21	22	3	3	0	2	3	1	6	2	1	5	6	20	8	8	5	7	9	17	10	6	5	10	14	15	17	12	16	10	20	24	46	15	49	16	51	23	23	24	26	17	29	26	24	24	24	15	46	49	15	18	18	14	24	49	16	50	43	72	48	32	72	45	30	24	0	24	41	56	39	39	57	45	65	39	21	68	65	65	69	70	68	68	79	79	68	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	2	2	1	2	2	2	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	3	2	2	1	2	2	2	1	1	1	1	1	2	2	1	2	1	1	1	2	2	1	1	2	3	1	2	3	3	1	1	2	1	2	2	5	1	2	2	1	1	2	1	2	2	2
10000	-453.109348895937501	-451.482034823738104	-1.627314072199392	0.000079667971984	0.000018225338955	0.228766196769878	0.739065642495840	3	3	1	4	6	5	6	6	6	7	6	9	9	9	7	11	9	10	9	7	10	9	13	10	10	11	10	12	11	11	13	12	12	10	13	11	11	11	13	11	12	15	13	14	13	12	13	13	14	13	12	13	12	14	13	14	15	15	15	16	14	14	15	16	16	16	16	18	16	17	18	17	17	17	18	19	19	19	18	19	20	20	21	21	23	3	3	0	3	4	1	6	2	6	2	6	20	8	8	2	27	9	9	10	7	8	8	37	15	17	12	7	19	12	15	46	24	8	7	51	22	14	24	20	17	29	29	30	45	38	15	38	21	48	18	18	36	38	33	34	50	43	24	48	30	38	46	45	46	0	32	41	56	39	39	45	66	65	39	33	68	73	65	69	74	76	68	79	79	82	1	1	1	1	1	1	1	2	1	2	1	1	1	2	2	1	2	2	1	1	2	2	2	2	1	1	1	2	1	2	1	2	3	2	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	1	2	1	2	1	2	2	1	2	1	1	2	3	1	1	2	1	1	1	1	2	2	2
10500	-470.678360197287986	-469.127847964211298	-1.550512233076667	0.000076111659712	0.000020081491623	0.263842513730417	0.720153545774834	2	3	1	4	5	4	7	5	7	7	6	9	9	10	8	9	9	10	8	8	8	10	13	10	10	11	9	11	11	11	13	11	10	11	12	13	12	12	15	11	12	14	13	13	13	11	12	13	14	13	14	10	14	15	13	14	14	15	15	16	13	16	15	15	14	15	15	18	17	17	18	15	18	19	19	19	19	19	18	20	20	20	21	20	23	3	3	0	3	2	1	6	2	6	8	6	20	8	13	5	7	9	9	10	7	8	8	37	15	17	12	7	10	12	15	24	15	21	16	18	52	14	30	12	25	29	29	38	32	15	15	15	21	33	18	35	13	24	48	27	50	24	31	49	53	38	63	15	24	0	53	41	56	39	39	57	61	65	70	45	68	73	65	69	39	76	68	79	79	82	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	3	1	1	1	1	1	3	2	2	2	2	1	1	1	2	1	1	3	1	1	2	1	1	3	1	2	3	2	2	2	1	2	2	2	1	2	1	1	1	1	1	3	2	1	1	1	2	1	1	2	1	2	1	4	1	1	2	1	3	1	1	2	2	2
11000	-471.212570816634411	-469.560534713694551	-1.652036102939848	0.000090514624656	0.000019867111035	0.219490619455270	0.704336723633519	2	3	0	5	5	4	7	6	7	7	6	8	8	9	8	9	10	10	9	9	9	10	12	11	9	11	9	11	11	12	13	11	11	11	13	13	10	12	14	13	13	13	14	13	14	13	13	13	14	13	14	12	12	13	13	14	13	15	15	16	15	14	14	16	16	16	16	18	17	16	18	15	18	18	19	17	19	18	18	20	19	20	20	19	23	3	3	0	3	2	1	6	5	6	8	6	7	8	8	2	7	25	16	10	12	8	10	37	15	9	12	7	19	12	15	32	5	21	16	9	52	14	15	20	25	29	29	38	38	15	32	24	21	33	7	35	37	15	33	34	50	53	31	48	38	53	31	47	45	0	45	29	56	39	39	64	45	65	70	59	50	73	65	70	74	50	68	79	79	82	1	2	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	2	1	1	2	2	2	2	1	1	2	1	1	2	2	2	1	1	1	1	2	1	1	1	1	3	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	3	2	2	1	1	1	1	2	2	2	1	2	1	1	3	1	1	1	2
11500	-482.018205727463169	-480.153005695952686	-1.865200031510499	0.000115649665085	0.000018776712995	0.162358559194563	0.657135494264111	3	3	1	3	5	5	7	6	8	7	6	8	8	9	9	11	10	11	8	9	10	10	12	12	9	11	11	12	10	11	13	11	11	11	11	12	12	13	13	11	12	13	14	11	14	12	14	12	13	13	13	13	15	15	14	15	16	15	15	16	15	15	14	16	15	16	16	18	17	17	18	16	18	18	18	19	20	18	19	20	20	19	21	21	22	3	3	0	3	3	1	6	2	5	8	6	7	8	2	5	7	25	9	5	12	8	19	14	32	6	20	7	19	20	15	24	15	21	20	9	14	8	32	20	9	29	29	24	15	24	30	30	22	33	18	35	36	38	21	16	50	43	38	49	43	24	24	32	45	0	45	41	56	39	39	31	58	65	70	32	68	78	65	69	74	56	68	79	79	82	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	1	2	2	1	2	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	2	2	1	1	1	1	1	3	2	1	1	1	1	2	1	1	2	1	1	2	2	2	1	2	2	1	2	1	3	1	1	2	1	1	2	1	2	2	2
12000	-482.326191988202879	-480.426794365666353	-1.899397622536542	0.000119100509530	0.000018544183572	0.155701966726629	0.645240850053464	3	4	2	4	6	5	7	6	7	8	8	8	8	9	9	11	10	10	9	9	8	9	13	12	9	11	11	11	11	11	13	10	11	11	13	12	12	12	14	12	13	13	11	14	14	11	13	12	15	13	14	12	15	13	13	15	13	16	14	17	15	15	16	16	16	16	16	19	17	16	18	14	18	19	17	19	20	19	18	20	20	20	20	21	22	3	3	0	3	2	1	6	2	6	8	9	7	8	8	5	7	25	9	10	12	8	10	37	32	9	7	7	19	7	15	38	15	21	12	18	14	14	32	27	25	29	29	32	24	24	32	15	33	21	9	35	14	31	33	34	50	43	31	48	53	24	38	38	24	0	61	41	56	39	39	61	46	65	69	21	50	73	65	69	69	56	68	39	69	82	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	2	2	2	1	1	2	2	1	1	1	2	1	2	1	3	3	1	2	2	2	1	1	1	2	1	1	2	2	1	2	1	1	2	2	2	1	1	1	2	2	5	2	1	2	1	2	2	1	3	2	2
12500	-470.006471767163589	-468.488312987940333	-1.518158779223234	0.000101350533848	0.000028643039609	0.282613603707987	0.692736547961236	3	3	1	4	6	5	6	5	7	7	8	8	9	9	8	9	10	10	10	9	8	9	10	10	8	11	10	12	11	12	14	11	11	11	11	12	13	12	14	13	12	15	13	13	14	13	13	12	15	13	12	13	14	13	13	14	16	15	15	17	15	14	16	16	15	16	16	17	16	16	18	16	18	19	17	19	20	18	18	19	20	18	20	19	22	3	3	0	3	2	1	6	1	6	8	6	7	21	8	5	7	9	9	10	12	8	10	21	15	9	20	16	19	16	15	43	15	21	16	9	23	23	24	20	17	29	29	15	15	24	38	32	21	48	35	18	36	24	33	34	50	62	31	48	45	32	24	62	38	0	30	41	56	29	39	57	58	65	70	49	68	78	65	69	69	76	68	79	79	82	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	2	1	2	2	1	1	1	1	1	1	1	2	1	1	2	1	3	1	1	1	2	1	1	2	2	2	2	1	1	2	2	1	1	1	2	1	1	1	2	1	2	1	2	3	1	2	1	2	1	2	4	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2
13000	-497.151084969264048	-495.602689829384872	-1.548395139879149	0.000079483686697	0.000021061728046	0.264981770741834	0.669187943035790	2	4	1	4	5	4	6	6	7	4	7	9	9	9	7	10	9	10	9	8	11	9	12	9	8	12	11	10	11	12	13	11	11	11	14	12	12	11	14	13	13	15	12	14	12	13	14	12	14	13	13	13	14	14	14	15	16	15	16	16	14	15	15	16	15	16	17	18	17	16	18	15	18	18	18	18	19	17	17	20	19	21	21	19	22	3	3	0	3	3	1	6	2	6	3	5	6	8	5	5	12	9	25	10	7	8	5	14	15	6	12	16	19	20	32	24	24	5	16	51	14	14	24	12	17	29	29	24	38	24	45	43	33	33	25	9	36	30	33	16	50	43	32	48	53	24	32	53	61	0	53	41	56	39	26	66	38	65	69	59	56	78	65	70	74	76	56	84	79	68	1	1	1	2	2	1	1	2	2	2	1	2	2	2	1	1	1	1	2	1	2	2	2	1	2	2	1	1	2	1	2	1	3	1	1	1	2	1	3	2	1	2	1	2	2	1	1	1	1	3	3	1	1	1	3	1	3	2	2	1	2	2	1	2	1	1	1	2	2	2	1	1	2	1	1	1	1	2	1	1	1	3	2	2	2
13500	-500.935786738902493	-499.355254019388269	-1.580532719514228	0.000104226833001	0.000025932000386	0.248803495596898	0.555547333053966	3	3	2	4	5	5	6	5	8	7	8	7	8	10	8	10	9	11	8	9	9	9	11	11	10	11	11	11	12	12	13	12	11	12	14	12	13	12	14	12	12	14	13	13	14	11	14	13	13	14	14	12	14	15	14	15	15	14	15	17	15	16	15	17	17	17	15	19	16	16	18	15	18	18	17	18	20	19	18	20	20	21	20	19	22	3	3	0	2	3	1	6	2	6	8	6	7	8	13	2	7	9	7	10	12	8	8	14	2	17	20	16	19	20	15	30	15	8	27	18	22	23	22	20	25	20	41	24	32	38	3	38	33	33	9	9	23	38	49	16	18	43	31	33	53	38	15	30	38	0	63	41	56	39	39	53	31	65	39	21	50	73	65	39	74	76	56	39	79	68	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	2	1	1	1	2	1	4	1	1	1	1	2	2	1	1	2	1	2	2	2	1	2	1	2	1	1	1	1	4	2	1	1	3	3	1	1	2	2	2	1	1	3	2	2	4	2	2	1	1	1	2	1	1	2	1	1	1	4	2	1	2	2	1	1	3	3	1	1
14000	-475.588316696364586	-473.843489833443016	-1.744826862921595	0.000095668560365	0.000018227875706	0.190531514604432	0.679693514519274	3	3	2	4	5	5	7	6	8	7	7	9	9	9	9	10	10	8	10	8	10	10	13	12	9	11	10	12	11	11	13	12	11	11	12	13	11	13	13	11	12	14	13	13	14	12	13	12	13	12	14	12	14	14	14	14	15	16	16	17	14	15	15	16	15	16	16	19	17	17	18	16	18	18	19	17	20	18	19	21	18	21	21	21	22	3	3	0	3	2	1	6	2	6	8	6	20	10	8	5	7	25	11	8	6	13	10	37	15	9	12	20	19	20	5	30	15	21	16	18	52	14	14	12	9	29	29	15	32	24	15	15	33	33	9	35	37	38	33	7	50	32	38	48	61	24	38	24	61	0	53	41	56	39	39	57	53	65	70	49	56	78	65	69	70	76	68	79	79	68	1	1	1	1	1	1	2	2	2	1	2	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	2	3	1	1	1	1	2	1	1	2	2	2	1	2	2	1	1	2	2	1	2	1	1	1	1	1	4	1	1	1	2	2	1	1	1	2	1	1	2	2	3	2	1	1	2	1	3	1	1	2	1	2	1	1	2	2	2
14500	-465.720573930086175	-464.106244080889610	-1.614329849196555	0.000096242295461	0.000022518195944	0.233974011494424	0.785810975990981	3	3	2	3	5	4	6	6	7	8	7	9	8	10	9	9	9	10	10	7	7	9	12	10	6	11	10	11	11	11	12	10	10	11	11	12	11	12	13	13	13	13	14	13	13	12	13	12	14	13	13	13	14	15	13	14	15	15	14	16	16	14	15	15	16	17	15	18	17	15	18	17	19	16	18	18	20	19	18	19	20	20	21	20	22	3	3	0	3	1	1	6	3	25	8	6	20	8	10	5	7	25	6	5	7	8	5	37	15	6	20	12	10	12	15	24	3	13	27	18	37	14	24	26	17	29	29	38	30	30	15	30	33	33	18	35	36	30	49	16	50	53	31	48	53	53	30	38	30	0	64	41	56	74	39	57	64	65	39	49	56	78	65	69	39	76	68	79	79	82	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	2	2	1	1	2	1	1	1	2	1	2	1	1	1	4	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	1	1	2	1	1	1	2	2	1	1	1	2	1	1	2	1	2	2	2	1	1	2	1	2	1	1	2	2	1
15000	-505.989400168367922	-504.459029056546001	-1.530371111821914	0.000085330862265	0.000023480166441	0.275166168701822	0.646194307395531	1	3	0	4	6	5	7	6	8	8	8	9	9	8	8	10	9	10	9	8	10	10	12	12	10	12	8	12	10	11	13	11	11	12	12	10	11	12	14	13	13	14	14	13	12	10	13	13	13	14	14	11	14	14	13	15	15	15	15	16	13	15	15	16	15	17	16	20	16	16	19	15	19	18	19	17	19	17	17	19	20	21	21	20	22	3	3	0	2	2	1	6	6	6	8	1	20	8	3	5	20	9	20	8	6	13	8	37	15	17	12	6	8	6	15	38	15	14	16	18	14	14	15	29	25	29	29	24	45	32	15	32	33	21	18	35	36	24	33	34	50	61	31	21	58	24	61	43	61	0	58	41	56	39	39	57	30	65	70	21	50	78	65	69	74	76	68	79	79	68	1	1	1	1	1	2	1	1	2	1	3	1	1	3	1	1	1	1	2	2	1	2	1	1	1	2	1	3	2	2	1	2	2	1	2	1	1	2	2	1	1	2	2	1	1	1	1	1	1	2	2	1	1	2	1	1	2	2	3	1	1	2	1	1	1	1	1	2	1	1	2	2	2	1	5	2	1	2	1	1	2	1	2	2	2
