step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	Tinf_115	Tinf_116	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	alpha_115	alpha_116	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114	kappa_115	kappa_116
22500	-609.448544307602788	-608.025755318982078	-1.422788988620675	0.000078540335932	0.000028820729760	0.366954500743287	0.537882982383028	0	1	1	2	3	4	4	4	5	6	6	8	6	8	7	6	7	7	8	11	8	7	5	7	8	6	8	6	11	9	9	8	9	9	9	9	9	7	13	10	10	10	10	10	8	11	11	11	10	12	11	11	11	15	12	12	12	12	12	12	12	9	12	15	13	13	13	13	12	14	14	14	14	15	11	15	15	17	15	16	15	18	13	17	16	17	16	16	18	17	15	17	17	18	19	18	18	18	18	19	20	19	18	20	19	20	21	21	22	22	25	24	26	26	26	28	0	1	1	3	2	2	2	2	8	8	7	9	9	8	9	23	13	13	6	14	22	13	5	8	15	9	17	9	10	12	27	24	23	22	22	24	14	28	47	10	36	36	37	22	13	37	22	12	12	42	62	62	43	63	46	46	47	47	7	51	51	24	46	73	55	55	49	52	52	58	83	66	66	69	62	65	83	85	73	68	58	92	46	85	83	79	74	0	64	81	47	79	0	39	85	70	70	92	58	81	57	98	0	97	103	105	104	0	101	107	109	101	109	109	112	115	1	1	1	1	2	2	2	2	1	1	1	3	1	3	2	1	1	1	2	3	1	1	2	1	1	1	1	1	2	1	1	1	1	2	2	2	1	1	2	2	1	1	1	2	1	2	1	1	2	2	2	2	1	2	1	1	1	1	8	1	1	2	1	1	1	1	2	2	1	1	1	1	1	3	2	1	2	1	1	1	2	1	1	1	1	2	1	1	2	2	2	2	1	4	2	3	2	1	5	3	4	1	1	1	1	1	1	1	2	1	2	3	4	2	2	2
23000	-623.441023855153162	-621.991389381943691	-1.449634473209516	0.000076322760460	0.000025679202506	0.336455368645200	0.571566823083137	0	1	1	2	3	2	3	4	5	6	6	7	6	7	7	7	7	7	8	11	8	6	8	7	7	5	8	8	11	9	9	9	9	9	10	9	9	9	13	9	11	7	10	10	8	11	12	11	11	12	10	11	9	15	12	12	10	12	12	12	12	9	13	16	13	11	13	13	11	14	14	14	14	15	14	14	15	17	15	16	16	18	16	14	16	17	16	16	17	17	16	17	17	17	19	18	18	18	19	19	20	19	19	20	20	21	21	21	21	22	24	26	26	27	26	27	0	1	1	3	2	2	2	7	7	4	7	8	8	8	22	9	13	11	12	40	22	9	15	5	5	8	17	13	40	21	22	23	23	24	34	8	45	28	57	10	25	8	45	53	13	13	57	57	24	52	42	62	13	63	66	46	14	57	5	36	51	42	43	66	66	43	43	52	62	58	55	55	55	60	52	66	72	85	73	62	70	64	76	55	72	79	68	0	65	70	39	79	0	70	78	90	94	92	91	58	90	98	0	94	103	103	96	0	100	96	109	109	109	111	109	115	1	1	1	1	2	1	2	1	1	2	2	2	2	2	1	1	1	1	1	2	2	1	1	3	4	1	1	1	2	1	3	1	1	2	1	4	1	1	2	2	3	1	2	1	1	3	2	1	2	1	3	2	2	2	1	1	1	2	6	2	2	2	2	2	2	1	3	2	2	1	1	2	2	2	1	2	1	1	1	2	2	2	2	2	1	2	3	1	3	2	1	2	1	2	2	1	1	1	2	4	2	1	1	3	1	2	2	1	2	3	3	3	3	2	3	1
23500	-587.748039033870896	-586.368310911477238	-1.379728122393628	0.000056874053154	0.000025414933343	0.446863410176999	0.591661107472962	0	1	1	2	3	4	4	3	5	6	6	7	6	8	6	7	7	7	8	11	8	7	8	7	8	6	8	7	10	9	10	9	9	8	7	9	8	8	12	9	11	10	10	10	10	11	12	11	11	12	10	11	11	14	15	12	10	12	12	11	12	9	11	14	13	11	13	13	13	14	14	14	14	16	14	15	15	17	15	14	16	16	14	16	16	17	15	16	19	17	17	17	17	17	18	17	18	18	19	16	20	19	16	20	20	21	21	21	22	21	25	26	26	27	27	26	0	1	1	3	2	2	5	2	7	4	8	15	9	7	9	26	13	13	24	29	8	9	35	8	11	9	17	9	40	21	15	24	23	11	11	14	13	18	57	10	14	36	37	22	37	43	32	57	57	42	36	62	44	46	65	46	24	57	57	51	51	24	22	66	66	45	39	52	52	58	65	65	65	69	68	66	71	85	73	68	70	65	65	76	65	73	52	0	76	58	14	79	0	100	84	81	100	92	91	70	81	98	0	96	103	103	96	0	107	91	109	109	109	111	111	111	1	1	1	1	2	1	1	2	1	2	3	1	1	2	1	1	1	1	1	1	3	2	1	3	2	1	1	2	1	1	1	2	1	1	1	1	2	1	2	2	2	1	2	3	2	1	2	1	1	2	1	2	1	2	2	1	3	2	1	1	2	2	3	3	2	1	1	2	1	2	1	1	1	3	1	4	1	1	1	1	2	1	1	1	1	3	2	1	3	5	3	2	1	1	2	1	2	1	2	2	2	1	1	2	2	3	3	1	1	4	3	4	3	1	1	1
24000	-655.221353349078868	-653.808654665448898	-1.412698683629959	0.000087822301283	0.000033455626785	0.380946824392991	0.519054079588736	0	1	1	2	3	4	4	4	5	6	6	6	5	8	7	5	6	7	7	9	6	8	8	7	8	8	8	8	9	7	10	9	8	9	10	8	9	9	13	10	11	9	10	10	10	11	12	11	11	12	10	10	11	15	14	12	12	12	12	11	12	12	13	16	13	10	13	13	12	14	14	14	11	13	14	15	15	17	16	16	16	16	16	17	15	16	15	16	19	15	14	17	16	18	18	17	17	18	19	19	20	18	18	19	20	21	21	18	21	22	25	25	25	27	27	28	0	1	1	3	2	5	3	2	2	4	2	9	2	19	12	7	9	17	6	10	9	24	15	5	17	7	18	13	10	21	27	36	16	14	7	7	19	28	36	10	36	36	37	28	37	22	34	11	22	42	42	42	44	65	65	46	14	49	7	51	51	52	46	65	46	13	47	52	52	58	65	65	66	52	74	73	71	85	73	74	70	76	76	83	55	76	62	0	76	36	57	46	0	81	85	58	81	86	81	81	97	86	0	81	103	103	104	0	96	100	110	101	109	113	113	111	1	1	1	1	1	1	3	3	1	2	3	1	3	1	1	1	1	1	2	3	1	1	1	2	2	3	1	2	3	1	2	1	2	1	4	2	2	1	3	2	3	1	1	1	1	2	3	2	2	2	1	1	1	2	1	1	3	1	4	1	2	1	2	2	1	3	1	3	2	2	1	1	1	2	1	3	1	2	3	2	2	1	1	1	1	1	3	1	4	5	2	4	1	1	3	3	1	2	2	2	3	2	1	3	2	2	2	1	3	1	2	4	2	2	2	3
24500	-566.939589056962632	-565.479085478043544	-1.460503578919129	0.000066565921519	0.000021706130229	0.326084725247945	0.614842260012920	0	1	1	2	3	4	4	4	5	6	6	7	6	7	7	6	7	7	8	11	8	5	8	7	8	8	8	8	8	9	10	8	9	9	9	9	8	9	13	9	11	9	9	10	10	11	12	11	11	11	11	10	11	14	14	12	11	12	12	12	12	11	13	16	13	13	10	12	13	14	14	14	14	13	14	15	15	14	16	16	16	17	16	17	16	17	15	14	19	16	17	14	17	18	19	18	18	18	19	19	20	19	18	19	19	20	21	21	22	22	25	26	25	27	27	28	0	1	1	3	2	5	2	2	7	4	5	9	9	7	22	8	13	13	15	29	15	7	24	8	14	16	17	17	10	21	32	24	23	12	8	24	12	24	57	10	31	24	37	43	43	13	57	14	67	42	42	35	44	46	65	46	67	57	49	51	51	52	46	73	46	45	12	52	62	58	65	66	66	62	69	72	66	65	92	52	70	76	78	54	78	92	74	0	72	39	90	66	0	70	73	58	90	86	91	81	104	98	0	94	103	103	104	0	101	104	100	109	107	113	113	115	1	1	1	1	2	1	2	2	1	1	1	2	1	3	2	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	3	2	1	2	2	2	1	1	1	1	1	4	1	2	1	2	1	1	1	3	1	1	1	1	1	1	1	1	2	2	2	3	2	2	1	2	1	1	1	2	1	1	2	1	2	4	2	2	1	2	1	2	1	1	2	2	1	1	1	3	4	6	2	1	2	2	1	1	1	1	1	2	2	1	2	2	3	4	2	1	2	1
25000	-623.551918049344067	-622.159052679510069	-1.392865369833973	0.000074636558754	0.000030992283772	0.415242667794840	0.514653160237375	0	1	1	2	3	4	4	4	5	6	6	8	6	6	7	6	7	7	8	11	7	7	8	7	8	7	8	8	8	9	10	8	9	9	10	8	9	9	13	10	11	9	10	10	8	11	10	11	11	11	9	9	11	15	13	12	11	12	10	12	12	11	13	16	13	13	13	13	13	14	14	14	14	15	11	15	15	14	16	16	16	19	16	17	16	17	16	16	19	17	17	15	17	18	19	18	18	18	19	19	20	19	18	20	20	21	21	21	22	22	24	26	25	27	26	27	0	1	1	1	2	5	2	2	8	4	7	9	7	6	8	9	9	13	6	29	8	9	14	14	14	14	18	18	10	21	12	26	23	24	36	11	45	28	57	10	24	14	45	12	13	27	22	14	47	15	36	14	17	63	46	46	47	22	12	51	51	52	46	65	37	46	49	62	75	58	55	66	65	52	52	73	71	66	65	74	70	66	78	85	78	79	68	0	72	58	81	66	0	91	84	47	81	79	91	81	100	98	0	100	103	103	81	0	104	99	109	109	109	113	109	111	1	1	1	2	2	1	2	2	1	2	1	2	1	1	3	1	2	1	2	3	2	2	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	2	2	3	2	2	2	2	2	1	2	1	3	1	1	3	2	2	1	1	4	1	2	2	1	1	2	3	2	2	2	2	1	1	1	1	4	1	1	1	1	3	1	2	4	2	1	2	1	3	1	5	3	1	2	1	1	2	5	1	2	2	2	1	1	1	1	2	2	3	1	1	3	2	4	2	1	1	3
25500	-640.296933240143971	-638.902606767663769	-1.394326472480206	0.000075130946630	0.000030975766445	0.412290378787462	0.539211963196868	0	1	1	2	3	4	4	4	5	6	6	8	6	7	7	7	6	7	7	11	8	6	8	7	6	8	8	8	10	9	9	9	9	8	10	9	8	9	13	10	11	10	10	10	10	11	10	11	11	12	10	11	11	15	15	12	11	11	12	12	12	9	13	16	13	12	13	13	13	14	12	14	13	16	12	15	14	16	16	15	16	18	14	17	15	15	16	16	17	17	17	17	17	18	19	16	18	18	19	19	20	19	18	20	20	21	21	21	22	22	24	25	26	27	27	28	0	1	1	3	2	2	2	2	8	4	2	22	8	22	9	13	9	17	11	7	13	9	8	11	8	16	16	7	10	21	1	23	23	24	31	5	17	27	57	11	9	11	17	13	37	13	14	31	36	51	36	62	44	46	66	46	47	47	45	31	51	7	46	65	46	46	57	52	62	58	46	65	66	69	42	66	63	85	65	52	39	66	65	78	83	73	68	0	72	81	81	86	0	70	84	58	96	79	91	90	90	79	0	96	103	103	90	0	90	100	100	107	111	100	104	111	1	1	1	1	2	3	3	1	1	2	4	2	2	1	2	1	1	1	1	6	2	1	2	1	2	1	1	1	2	1	6	1	1	1	1	4	1	1	2	3	3	3	3	1	2	3	2	2	2	2	1	1	1	2	2	1	1	1	2	2	2	2	2	2	1	1	2	2	2	2	1	1	1	2	2	2	1	1	3	3	3	4	1	1	1	1	2	1	2	1	1	2	1	2	2	3	1	2	2	2	2	2	1	4	2	3	4	1	3	2	4	4	2	5	5	3
26000	-627.892637260751144	-626.382607113481413	-1.510030147269725	0.000083870437589	0.000024141989256	0.287848614486442	0.534432096017623	0	1	1	2	3	4	4	4	4	6	5	7	6	5	6	6	7	7	8	11	8	8	8	8	8	8	8	8	9	9	7	9	9	9	8	9	9	9	13	9	11	10	8	7	10	9	12	11	9	12	9	10	11	13	14	12	9	12	11	12	11	12	11	16	13	13	10	12	13	14	13	14	14	15	14	15	15	17	16	16	16	18	16	17	15	17	14	14	19	17	17	17	17	18	19	18	17	18	19	19	19	19	18	20	20	21	20	21	20	22	24	26	25	27	27	28	0	1	1	1	2	2	2	5	5	4	8	9	5	8	9	7	13	15	6	10	15	15	15	14	12	16	17	13	10	21	15	2	31	35	14	23	43	13	57	10	24	32	13	16	27	27	57	67	23	42	16	7	44	63	54	46	24	57	49	61	51	52	46	55	46	46	57	52	41	47	46	65	65	75	69	73	71	85	65	87	39	64	85	64	73	79	69	0	55	81	70	79	0	81	84	70	81	86	94	90	81	98	0	90	103	103	39	0	96	100	104	113	110	112	100	112	1	1	1	2	2	1	2	1	1	3	1	1	2	1	2	2	1	1	2	4	2	1	2	2	1	2	1	2	2	1	1	2	1	1	2	1	1	3	2	2	2	1	2	1	2	1	2	1	1	2	2	2	2	2	1	2	1	3	1	1	2	2	2	2	2	2	1	2	1	2	3	1	1	1	1	1	2	2	3	2	1	2	1	1	1	1	1	1	4	1	3	1	1	1	2	3	1	1	1	2	2	1	1	2	2	2	6	1	1	2	4	1	2	1	4	1
26500	-636.501988323092974	-635.133334484663465	-1.368653838429522	0.000078245182241	0.000038130128617	0.487315992187873	0.600181667172330	0	1	1	2	3	4	4	4	4	6	6	5	5	8	7	5	6	7	8	9	8	8	8	8	8	5	8	8	11	9	10	7	9	9	10	9	9	9	12	8	10	8	9	10	8	10	10	11	10	12	8	11	11	13	15	12	11	12	11	12	11	12	13	14	13	11	13	13	13	14	14	14	14	15	14	15	15	17	16	16	15	18	16	17	15	17	16	16	19	17	16	14	17	18	19	16	18	17	19	19	20	19	18	18	20	21	20	21	22	22	25	26	26	27	27	28	0	1	1	3	2	2	2	2	5	4	2	9	9	15	12	9	13	13	6	8	11	12	7	15	15	8	17	15	10	21	37	5	7	42	22	22	22	28	47	10	42	5	45	37	12	45	23	45	19	52	18	42	44	46	66	61	21	48	23	61	19	42	46	66	66	46	39	62	35	58	65	66	63	62	68	65	64	85	92	68	58	86	85	63	65	92	62	0	72	58	58	54	0	91	84	81	96	79	91	96	104	98	0	96	103	105	97	0	101	101	110	109	111	113	113	112	1	1	1	1	2	2	1	2	1	2	2	1	1	1	2	1	1	2	3	2	1	2	2	1	1	1	2	1	5	1	1	1	2	1	2	1	1	1	2	2	2	2	1	1	3	2	2	3	2	1	1	2	1	2	3	1	3	1	2	1	3	1	2	2	2	1	1	1	2	2	1	2	1	2	1	2	1	2	2	2	2	1	1	2	1	3	4	1	3	2	2	1	1	2	2	1	2	1	1	2	1	2	1	2	2	1	2	1	2	2	3	2	1	1	1	2
27000	-635.269613899896058	-633.889679368381167	-1.379934531514923	0.000098037637280	0.000043751485034	0.446272332210590	0.624282605520632	0	1	1	2	2	4	4	4	5	6	6	8	6	6	7	7	7	7	7	10	8	8	7	8	8	8	8	8	11	9	9	8	9	9	10	9	8	9	11	10	11	10	9	10	10	10	12	11	11	11	11	11	10	14	15	11	9	11	12	12	12	10	11	15	13	13	13	13	13	14	13	14	11	15	13	14	14	17	16	14	16	19	16	17	15	17	14	16	19	16	17	14	17	18	18	18	17	18	19	17	20	19	18	20	20	21	21	20	22	22	23	24	26	27	27	28	0	1	1	1	2	2	5	5	5	4	8	14	9	7	9	9	13	13	11	25	11	16	14	11	9	16	18	18	33	14	12	11	23	15	36	14	18	28	12	10	42	34	37	12	43	43	31	16	20	42	42	62	43	47	73	46	11	57	39	42	51	57	15	66	46	73	16	52	62	58	63	66	46	52	62	66	65	85	92	68	47	55	85	54	76	92	52	0	78	58	70	65	0	81	55	100	70	86	94	81	100	79	0	96	103	105	96	0	104	96	110	107	110	113	109	109	1	1	1	1	1	2	2	2	1	1	1	2	1	2	2	2	1	1	1	2	2	1	1	2	2	1	1	1	2	3	1	1	2	2	1	1	1	1	3	3	1	1	1	2	1	1	2	2	1	1	1	1	1	2	2	1	2	1	1	1	1	1	3	2	3	1	3	2	2	2	1	1	1	1	2	1	1	2	2	1	3	2	1	1	1	2	3	1	2	3	2	1	1	2	3	1	2	1	1	1	2	2	1	2	2	1	2	1	2	2	1	2	2	1	2	5
27500	-612.340861821987005	-610.857759172502597	-1.483102649484365	0.000085923383484	0.000026385569700	0.307082526664249	0.580382238552350	-1	1	0	2	3	4	4	4	5	5	6	8	6	7	7	6	7	7	5	11	6	8	7	8	8	8	8	8	11	8	10	9	9	9	9	8	8	8	12	9	11	10	10	10	10	10	12	11	11	11	8	11	11	15	15	12	9	12	12	12	11	10	13	15	12	13	13	13	13	14	14	14	11	15	13	15	15	17	16	15	16	19	16	17	15	17	16	16	19	17	17	14	17	18	19	18	18	18	19	19	20	19	17	20	20	21	21	20	22	22	25	25	25	27	27	25	0	3	1	3	2	5	2	2	8	5	7	15	9	7	9	8	13	13	6	40	9	9	11	11	17	11	13	16	40	21	12	22	23	11	36	8	15	17	57	10	24	51	37	37	37	27	22	57	33	36	14	62	44	65	65	46	14	57	33	61	51	36	46	46	73	65	47	52	52	47	65	66	46	69	52	71	71	85	92	62	39	54	71	64	71	92	80	0	79	47	81	73	0	90	55	90	81	79	81	67	96	98	0	96	103	103	96	0	104	100	110	107	101	113	101	110	1	1	1	2	2	1	2	1	1	1	2	1	1	2	2	2	1	1	1	2	1	2	1	1	1	1	2	2	2	1	2	1	2	2	1	3	1	1	2	2	3	2	2	1	2	2	3	2	2	1	1	1	1	3	3	2	2	2	2	1	2	1	2	5	1	1	1	2	2	2	2	1	1	2	2	1	1	2	2	3	2	2	1	1	1	3	1	1	3	2	1	2	1	1	4	1	1	1	3	3	2	1	1	2	2	2	3	1	2	3	2	1	4	2	5	3
28000	-619.793983872753188	-618.396765773034076	-1.397218099719134	0.000086760640420	0.000035284699339	0.406690166970052	0.584642192022289	0	1	1	2	3	4	3	4	5	6	6	7	6	6	7	6	7	7	8	11	7	8	8	8	7	8	8	8	11	8	10	9	6	9	10	9	8	9	13	9	11	10	9	10	9	11	12	11	11	11	11	11	11	13	15	9	12	12	11	12	12	12	13	14	12	13	13	13	13	14	12	14	11	16	14	15	15	17	15	15	16	19	16	16	15	17	16	15	16	17	17	16	17	18	19	18	18	17	19	19	19	19	19	20	20	21	20	21	22	22	25	26	26	26	26	28	0	1	1	3	2	2	2	2	5	4	6	9	9	2	9	8	13	13	12	40	5	9	8	21	9	12	13	13	40	21	11	15	8	14	24	24	15	23	47	23	27	33	37	15	37	56	41	23	33	36	42	23	33	46	63	23	21	31	23	34	42	52	46	65	73	65	58	62	52	31	73	66	23	69	68	65	73	85	64	52	70	86	77	85	64	64	80	0	77	81	47	79	0	91	84	39	39	92	90	91	90	98	0	90	103	105	90	0	107	101	109	111	110	109	101	115	1	1	1	1	1	2	1	2	1	3	1	2	1	3	2	2	1	1	1	2	4	1	4	1	2	1	2	1	2	1	3	1	2	2	2	1	1	1	1	1	2	3	1	3	1	2	1	2	4	2	1	3	3	1	2	1	3	2	3	1	2	1	2	2	1	1	1	1	2	4	1	1	2	2	1	1	4	2	1	2	2	2	1	1	1	2	1	1	1	1	2	1	1	1	2	3	4	1	2	2	2	2	1	2	1	1	2	1	2	3	2	1	2	2	5	1
28500	-591.346592339884410	-589.818968572993754	-1.527623766890608	0.000077165690618	0.000021359497393	0.276800443585603	0.629366886823789	0	1	1	2	3	4	4	4	5	6	6	6	6	5	7	7	4	7	8	11	8	8	8	8	8	8	8	8	11	9	8	9	9	9	9	8	9	9	13	10	10	10	9	9	10	11	12	11	11	11	11	10	11	15	14	12	9	12	12	12	12	12	12	16	12	13	12	12	13	13	14	13	14	13	12	15	15	17	15	16	16	19	15	16	16	17	14	16	18	17	17	17	16	18	19	18	15	17	18	19	19	19	18	18	20	21	21	21	21	22	25	25	24	27	26	28	0	1	1	3	2	5	2	2	8	4	7	9	17	5	9	5	5	13	6	10	15	9	11	8	9	16	13	18	4	21	9	36	23	36	24	7	18	28	36	10	24	24	22	16	43	22	57	57	19	42	42	15	44	63	66	46	22	57	49	51	51	52	46	66	46	65	36	52	75	67	43	46	65	75	52	55	72	83	73	74	67	64	71	71	71	79	68	0	72	81	81	79	0	90	84	97	58	79	81	90	90	98	0	81	103	105	99	0	96	96	110	96	107	113	110	115	1	1	1	1	2	1	2	2	1	2	2	1	1	1	2	3	1	1	3	3	1	2	1	2	2	1	2	1	6	1	2	1	1	1	1	4	2	1	3	2	2	2	1	1	1	2	1	2	2	1	1	1	2	2	1	1	1	2	1	1	1	2	1	2	1	1	3	2	1	1	3	2	2	1	2	1	1	2	1	2	2	1	1	2	2	2	1	1	3	1	1	2	1	1	2	1	2	1	2	2	2	2	1	2	2	1	3	1	2	2	3	6	2	2	2	1
29000	-595.751176325395818	-594.382186377081553	-1.368989948314306	0.000070525996271	0.000034254402365	0.485698950407975	0.637933379839343	0	1	1	2	3	4	3	4	5	6	6	6	6	8	7	7	5	7	8	11	7	8	8	5	8	8	8	8	11	9	10	9	9	9	10	8	9	7	11	7	11	10	9	10	8	11	10	8	11	9	11	11	10	15	15	12	12	12	12	11	12	10	13	16	12	13	12	13	13	14	13	14	14	16	14	15	15	17	15	15	16	16	15	17	16	17	16	16	16	17	17	17	17	18	19	18	18	17	19	19	20	18	18	20	20	20	20	21	22	22	24	25	26	27	27	28	0	1	1	3	2	7	2	2	7	4	8	9	17	7	9	11	2	13	6	10	8	12	15	8	8	16	13	13	10	21	16	36	23	36	36	24	45	17	47	7	44	33	45	27	18	37	16	15	47	12	42	50	43	46	65	18	39	39	49	36	51	36	46	73	46	65	39	52	50	58	56	66	65	69	69	65	71	85	73	69	67	73	71	85	83	79	80	0	55	81	81	79	0	90	84	90	58	79	91	90	96	98	0	91	103	103	90	0	90	90	104	111	111	101	113	114	1	1	1	1	2	1	2	3	1	3	2	1	1	2	2	1	2	1	2	3	1	1	1	1	3	1	2	2	5	1	2	1	1	1	1	3	1	2	1	2	1	1	1	2	1	2	2	1	1	2	1	2	1	2	2	5	1	1	1	2	1	2	2	2	1	1	1	2	2	2	1	1	2	2	1	2	2	1	1	2	2	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	4	1	2	2	2	1	1	3	2	2	2	1	5	2	3	1	2	3	1	1
29500	-669.336231269860832	-667.952644467190339	-1.383586802670507	0.000070740877539	0.000030872376784	0.436414953530710	0.561613559717830	0	1	1	2	3	4	4	4	5	6	6	7	6	8	7	6	5	7	8	11	8	8	8	5	8	7	8	8	9	9	10	9	9	9	9	9	8	9	13	10	10	8	9	9	9	11	11	10	11	10	10	10	11	14	15	9	10	12	12	12	12	12	13	16	12	13	13	13	11	14	14	14	14	16	13	15	15	17	15	16	14	16	15	17	15	17	14	16	18	17	16	17	17	18	19	18	18	18	18	19	19	19	16	20	19	21	21	21	22	22	23	24	25	27	26	27	0	1	1	3	2	5	2	2	7	7	7	9	17	26	9	9	5	13	6	35	15	9	12	8	15	5	9	17	10	21	22	23	12	15	7	14	12	27	49	10	35	24	37	28	27	35	27	7	14	42	15	24	44	63	71	12	11	31	49	51	50	52	46	72	46	65	47	52	35	58	65	46	65	52	62	71	71	85	66	62	58	55	71	64	71	79	62	0	55	70	81	79	0	49	84	91	91	79	91	90	90	55	0	94	103	105	101	0	101	96	110	110	111	107	110	113	1	1	1	1	2	1	3	2	1	2	2	2	1	1	1	1	2	1	2	2	1	3	1	1	1	2	1	2	2	1	2	1	2	2	5	1	1	1	1	3	1	3	1	1	1	1	1	3	1	2	3	3	1	1	1	1	3	2	1	2	2	2	2	1	1	1	1	3	1	2	2	2	2	3	1	1	1	2	1	4	2	1	1	1	1	2	1	1	1	1	1	2	1	4	2	2	2	3	2	2	2	1	1	2	2	2	2	1	3	3	1	1	2	5	3	1
