step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88
5000	-280.390917316135130	-289.441760696586471	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994359642872881	4	3	8	5	7	6	5	6	8	5	7	11	7	8	7	10	11	11	8	15	9	9	10	11	10	12	10	10	9	15	13	8	11	11	10	10	7	10	11	9	10	11	16	9	7	13	11	16	12	12	13	13	13	12	14	12	18	14	14	13	14	21	17	12	14	16	15	13	13	15	16	17	17	15	16	11	8	17	18	16	9	17	18	21	23	23	29	33	2	0	45	2	10	7	2	10	8	1	4	16	10	4	4	32	15	44	37	68	3	13	14	13	6	12	5	8	10	18	54	11	28	36	3	37	4	32	3	37	37	40	20	3	10	76	38	70	18	38	50	22	18	35	49	24	82	56	50	18	50	30	60	24	60	19	34	23	76	31	30	70	20	52	33	22	37	20	74	34	45	61	34	57	71	62	84	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-257.648339662410535	-266.699183042861875	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997962952680894	3	0	7	4	8	7	5	6	8	9	9	8	8	4	6	9	9	9	9	11	10	7	10	11	10	13	10	8	10	14	11	13	11	10	12	12	11	9	6	11	9	12	17	13	12	13	13	15	12	13	13	12	12	14	15	13	21	11	12	12	13	21	17	20	16	15	16	13	15	14	16	16	15	11	15	14	13	14	15	17	17	19	19	19	25	22	28	32	2	0	39	1	15	14	4	4	8	4	28	8	8	1	14	28	39	15	5	10	12	8	9	21	28	58	13	1	9	33	10	23	17	39	9	11	28	12	1	9	13	20	71	53	19	40	36	26	9	9	40	29	21	32	59	23	81	41	40	74	49	83	78	55	35	68	73	74	40	31	55	61	47	18	46	20	59	50	42	75	66	63	63	43	57	62	85	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-283.773840962682414	-292.824684343133754	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982716100703802	3	1	4	5	8	6	6	7	5	8	9	9	8	9	8	10	12	11	7	16	9	9	10	11	11	13	11	5	9	15	5	10	12	10	11	9	11	11	11	11	11	13	13	12	10	10	13	15	10	11	12	12	12	13	14	14	20	14	13	12	14	20	16	18	15	16	16	14	13	14	16	12	14	12	14	12	15	17	17	15	18	17	20	22	22	18	25	25	2	0	1	2	8	2	31	9	1	8	4	15	4	15	7	9	46	29	28	60	6	19	11	13	36	49	22	2	5	58	3	6	49	5	46	10	22	23	22	46	49	50	37	34	14	19	18	42	10	14	32	35	25	37	47	44	86	17	50	5	39	69	55	71	60	51	61	12	12	18	61	32	35	25	52	21	75	60	22	26	58	26	63	83	62	26	84	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-282.983101918980253	-292.033945299431593	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998346413223820	4	2	8	4	7	7	6	6	9	8	7	10	8	9	8	10	10	11	9	19	8	9	11	12	8	13	8	9	9	15	14	13	9	8	11	11	11	11	11	9	10	6	16	13	12	13	11	15	12	11	11	11	13	12	15	14	20	13	13	12	14	16	17	20	15	15	11	15	15	14	14	17	16	14	14	15	14	15	17	16	17	17	20	22	23	19	27	28	2	0	11	2	1	7	4	2	27	11	1	9	7	6	7	19	34	16	7	62	42	15	22	36	8	50	11	4	3	45	32	5	10	42	22	10	33	34	27	21	10	1	69	54	52	12	33	45	51	40	15	13	35	7	35	37	68	50	18	10	47	77	49	48	77	22	9	77	61	50	26	61	9	11	9	56	23	49	69	69	69	38	62	64	86	79	72	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-281.711243274444314	-290.762086654895654	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.975359192798057	4	2	6	5	7	7	6	6	9	9	8	10	7	9	7	10	12	9	8	18	8	8	7	10	11	11	11	6	10	14	12	12	12	9	12	11	11	12	10	9	11	12	16	11	12	13	14	15	11	12	11	14	12	14	15	12	18	9	11	14	13	23	18	16	14	13	14	15	13	15	16	16	17	14	15	14	16	17	16	16	17	17	15	23	19	20	30	27	2	0	2	2	3	7	1	4	11	23	28	22	4	23	1	21	37	21	15	77	3	13	8	9	18	10	34	4	58	17	37	9	37	13	37	58	10	12	40	6	21	6	37	40	27	49	24	10	29	13	3	35	12	56	65	44	80	11	23	38	42	79	74	54	61	3	56	31	38	42	65	75	12	24	69	31	30	75	42	70	53	53	61	83	64	82	62	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-269.224099885370890	-278.274943265822230	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.952696792282859	3	2	7	5	6	4	4	6	8	9	8	10	8	7	7	10	10	9	10	18	8	8	11	12	10	13	8	8	8	14	7	13	9	9	10	10	11	12	6	11	10	11	15	10	10	12	14	15	13	13	11	12	12	14	15	13	19	13	11	11	10	21	17	20	15	13	15	12	12	14	15	15	16	11	15	13	15	15	16	13	18	17	20	21	25	23	29	27	2	0	1	6	7	2	2	4	39	11	5	22	4	4	4	33	11	1	31	52	14	15	11	61	14	16	3	5	15	26	5	37	39	13	34	28	35	34	7	18	34	15	32	3	21	12	32	70	24	25	9	16	74	32	32	61	71	60	25	18	39	20	49	82	49	53	70	16	41	52	45	26	38	25	74	19	26	66	30	42	67	72	81	20	84	64	85	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-267.570018360777851	-276.620861741229191	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994359505211142	4	1	7	5	8	6	5	6	5	7	9	10	9	9	3	10	12	12	8	19	8	8	10	11	11	12	10	10	9	14	13	12	12	11	10	12	11	11	11	10	9	13	16	6	12	13	12	14	12	9	9	13	13	13	16	11	19	11	14	12	12	21	18	17	15	14	14	12	13	15	14	17	15	15	16	12	12	16	17	13	18	16	19	21	24	20	30	32	15	0	9	2	4	7	15	9	1	6	22	13	3	3	2	8	22	35	8	78	6	3	3	5	44	38	44	22	3	68	24	16	21	11	14	11	29	51	51	10	8	14	36	1	10	37	23	40	37	5	21	56	25	38	30	13	68	50	80	38	50	20	65	65	71	47	49	56	50	32	17	82	52	71	67	21	39	76	48	77	82	30	79	57	84	31	85	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-295.184398208654557	-304.235241589105897	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.977810266514524	4	1	8	6	7	7	5	6	9	8	7	9	8	8	4	10	12	12	10	17	8	7	11	12	7	13	11	9	9	14	11	11	10	9	11	10	8	11	10	11	8	12	14	12	11	13	12	14	11	12	11	14	12	14	9	10	14	11	13	14	8	17	17	18	14	15	16	15	12	11	15	16	13	13	14	13	14	17	15	12	16	16	20	22	25	23	30	33	2	0	22	1	4	15	1	1	41	25	7	4	11	15	2	7	16	40	55	77	11	8	10	28	1	28	34	14	22	73	55	39	29	25	6	34	25	61	10	12	11	45	50	19	9	70	10	42	56	3	19	38	56	40	11	12	38	9	38	56	1	47	75	79	46	45	39	69	45	12	57	60	80	33	18	17	17	42	24	45	45	68	20	83	75	52	86	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-274.393808310388351	-283.444651690839692	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.967736878792927	3	2	5	4	6	7	4	6	9	8	8	10	9	8	8	9	11	10	8	17	10	9	9	11	9	11	7	10	10	15	12	12	11	10	9	10	10	10	11	8	10	11	17	12	12	11	14	14	10	12	13	14	12	13	13	11	20	13	14	6	13	22	11	21	15	12	15	14	15	12	17	16	16	15	15	13	15	13	17	15	17	19	21	17	25	23	27	31	2	0	4	2	7	5	2	3	8	7	27	35	60	5	8	8	16	25	6	61	6	15	15	22	19	28	8	22	15	55	40	37	28	23	5	9	35	19	41	6	10	16	72	8	11	9	41	44	9	29	66	70	41	46	16	29	81	17	76	3	38	83	23	52	52	49	63	58	47	22	73	67	65	70	35	45	58	22	46	61	54	20	52	77	86	83	83	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-249.727650014302526	-258.778493394753866	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994320790859460	4	3	8	6	6	5	6	7	8	8	10	9	9	8	7	10	12	10	10	18	9	7	11	11	9	11	10	7	10	13	14	13	12	11	11	12	12	12	11	11	11	12	14	11	12	12	13	15	12	10	12	13	13	13	13	12	19	13	13	10	13	22	15	18	16	11	14	15	14	14	14	16	16	14	14	11	15	15	16	16	10	18	17	21	23	24	28	32	2	0	8	2	6	2	2	6	5	5	25	8	4	5	1	12	16	9	10	80	10	4	29	50	7	21	15	6	10	40	38	41	19	81	29	7	26	81	12	21	81	21	41	13	27	81	46	32	11	10	3	12	33	66	76	12	83	17	24	3	12	84	52	73	74	16	41	47	51	18	33	63	37	42	37	25	71	54	74	56	21	78	48	20	62	62	62	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-266.778260384720227	-275.829103765171567	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992663162781969	4	2	7	6	8	5	6	7	8	8	9	8	9	8	8	4	10	11	10	16	9	7	10	11	10	12	11	9	8	12	14	11	11	9	9	10	10	11	10	11	10	12	16	13	11	11	13	14	12	11	8	13	12	11	13	14	22	14	13	13	13	21	18	18	14	14	15	15	15	13	16	15	17	15	15	13	15	13	16	16	17	16	20	21	25	23	24	31	2	0	7	1	4	2	16	6	7	22	15	4	22	22	4	2	22	17	15	47	15	1	14	25	13	21	8	5	3	54	54	13	29	22	9	9	8	14	34	36	35	37	48	34	17	34	49	70	46	37	4	32	12	21	41	59	63	33	50	41	29	73	79	81	61	30	53	33	78	11	56	56	74	76	42	18	56	14	65	52	69	65	73	43	87	42	58	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-276.060711615017965	-285.111554995469305	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992846085655661	4	2	6	5	7	6	6	7	9	8	7	9	8	6	6	9	12	12	9	10	8	7	10	12	11	8	10	10	9	14	13	12	8	10	7	10	12	10	9	10	10	7	16	13	11	13	14	15	12	12	12	13	10	12	15	9	13	14	13	14	13	20	17	20	15	12	13	14	13	15	17	17	12	12	15	14	15	13	17	17	16	16	18	20	24	14	30	32	2	0	1	1	4	4	1	15	5	15	14	42	11	1	1	5	33	38	3	21	7	15	7	10	12	3	21	42	1	50	74	16	5	39	14	13	12	29	8	42	6	2	48	36	20	45	28	31	34	20	41	23	19	45	61	5	51	24	18	66	25	72	76	83	78	36	33	50	13	68	65	70	34	19	47	74	86	18	52	18	86	76	75	81	84	66	85	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-249.889154160037151	-258.939997540488491	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998739534142161	4	2	8	6	8	7	5	6	9	7	9	11	7	5	7	8	11	12	9	16	9	9	9	10	9	13	11	10	9	15	13	11	12	10	12	12	11	10	10	8	10	8	15	12	12	10	13	14	12	11	11	13	12	10	16	14	21	14	11	11	13	22	14	20	15	16	13	13	14	15	11	16	17	15	14	13	13	15	18	17	15	18	20	21	26	24	29	32	2	0	6	7	4	2	2	14	42	14	40	23	4	2	1	4	34	41	5	78	5	16	15	40	15	28	25	5	6	17	50	46	71	40	39	23	23	6	42	4	16	4	69	32	21	5	28	37	16	25	46	46	9	11	81	19	64	44	21	5	53	84	51	82	68	58	41	40	61	26	22	58	56	75	28	51	35	53	72	43	31	66	79	80	86	83	85	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-270.026818425049214	-279.077661805500554	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981994786912464	4	2	8	6	7	7	6	6	6	5	5	8	7	8	7	10	7	10	10	15	9	8	10	9	9	12	11	8	10	15	13	12	12	10	10	12	11	11	10	11	9	13	15	12	12	10	12	15	12	13	11	13	12	14	13	13	18	9	13	14	14	19	16	19	14	15	15	13	12	12	17	16	15	13	16	15	15	14	18	15	16	9	20	23	26	23	28	32	2	0	8	11	4	10	11	10	10	1	2	7	9	8	8	14	7	14	28	50	17	6	22	15	17	21	41	1	58	51	33	35	35	9	6	29	16	58	14	19	10	49	31	21	12	41	51	42	21	40	24	39	40	33	58	45	81	4	33	19	32	81	61	24	50	44	56	40	19	29	72	43	65	18	67	78	68	53	56	82	43	4	81	62	86	62	85	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-284.693053161599380	-293.743896542050720	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.920708083092842	4	2	7	5	8	7	5	6	9	6	9	9	9	9	7	8	11	11	9	18	10	8	9	12	10	12	11	9	8	12	11	10	11	11	7	10	11	12	9	9	10	12	10	13	10	13	14	16	13	13	13	13	9	11	15	14	22	9	12	13	11	21	14	21	15	12	15	14	12	12	13	15	17	10	15	14	16	17	18	13	19	19	20	22	25	24	27	30	2	0	7	1	15	4	2	1	3	7	22	10	3	10	8	8	12	28	15	55	9	6	6	61	22	9	21	29	8	58	36	23	23	74	4	15	5	21	15	35	39	23	39	59	28	45	43	65	34	17	27	70	3	36	24	59	42	35	10	27	9	82	30	68	50	21	24	33	58	18	23	26	68	13	50	29	76	75	51	70	77	56	46	49	57	64	86	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-266.874411507247544	-275.925254887698884	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981300482815573	4	2	7	4	6	6	6	5	8	8	10	9	8	6	8	9	9	12	9	15	9	8	9	11	10	13	10	10	10	14	13	10	12	11	8	10	11	8	11	10	10	12	16	9	12	12	13	16	12	13	12	14	11	10	15	11	16	14	14	13	11	21	18	18	16	16	16	14	14	9	17	17	16	14	15	15	15	16	13	16	18	17	17	22	26	20	29	31	2	0	8	2	1	2	4	1	3	4	17	9	5	1	3	13	35	16	3	50	8	3	9	44	38	9	9	44	16	42	10	23	61	32	6	19	16	6	70	13	23	29	20	10	25	36	42	20	27	70	41	60	22	7	33	70	45	9	49	56	21	67	18	75	75	58	76	39	42	3	50	76	52	61	31	32	26	75	56	26	80	57	75	63	84	67	63	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-273.071682387076351	-282.122525767527691	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995165087006226	4	2	7	5	4	7	5	6	8	8	9	11	8	9	7	7	11	11	9	18	9	3	9	12	10	11	10	8	7	14	14	11	10	10	10	12	7	11	10	11	9	9	15	12	10	10	13	15	10	11	13	13	9	11	15	13	18	12	13	12	14	22	16	20	16	13	14	12	14	14	17	15	17	15	11	13	15	16	16	16	11	19	18	22	24	19	29	32	2	0	22	1	2	7	1	5	16	1	6	39	37	37	8	8	53	21	15	69	37	2	16	40	9	41	53	22	7	66	33	19	29	37	10	18	5	19	4	34	3	37	30	75	53	28	58	26	3	15	40	36	28	46	24	45	13	34	58	15	36	70	44	57	17	18	58	45	36	32	55	52	65	66	45	58	26	72	59	77	53	63	73	20	62	57	85	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-267.010090700693752	-276.060934081145092	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990815029205901	4	2	7	5	8	6	5	7	8	9	7	11	9	7	6	8	12	11	10	19	9	6	9	11	11	12	7	9	9	14	8	13	10	8	11	10	11	9	10	11	10	13	13	11	12	10	14	13	13	11	11	12	12	10	16	12	19	11	12	14	14	20	17	18	16	16	16	15	13	13	16	17	16	15	16	15	15	11	17	15	19	18	18	17	24	20	27	29	2	0	22	2	3	1	1	7	15	11	6	19	27	7	1	27	78	3	11	82	9	7	16	27	29	33	15	14	27	58	15	17	21	27	19	5	54	34	5	29	23	53	37	38	46	31	41	17	40	29	23	58	44	29	49	12	79	13	19	58	52	83	47	65	42	56	30	59	23	12	15	76	68	69	32	42	53	10	67	61	73	71	55	50	62	64	82	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-274.086636952241520	-283.137480332692860	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987512283988513	3	2	7	5	5	3	6	7	9	8	9	5	9	8	8	8	12	11	10	17	7	9	9	12	10	13	7	10	10	14	10	8	12	11	12	11	11	12	10	11	11	12	15	6	11	13	12	15	12	11	12	13	12	10	15	13	19	9	13	10	13	22	17	20	14	16	14	12	15	10	16	17	15	12	15	14	16	14	17	14	17	18	16	23	25	24	30	32	2	0	12	1	1	2	5	12	44	27	21	2	10	44	44	8	22	29	13	73	6	14	44	31	15	49	6	58	23	47	22	44	29	31	25	22	31	39	15	28	9	34	46	4	14	29	39	47	13	7	9	42	34	27	33	34	75	8	50	13	51	64	68	79	17	47	47	25	47	14	48	43	26	23	46	37	59	17	77	56	77	79	56	64	72	84	22	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-282.265911839717035	-291.316755220168375	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996188397084780	4	3	4	5	8	6	5	6	9	8	10	9	7	9	8	6	12	11	8	18	8	9	11	11	10	9	10	10	10	14	12	11	11	8	8	10	9	11	10	10	10	11	7	7	12	10	13	12	12	13	12	13	13	13	16	13	21	12	12	13	14	21	16	20	16	15	14	14	14	12	12	15	16	14	15	14	15	14	16	16	18	19	17	23	15	18	26	31	2	0	2	2	1	7	2	3	15	16	12	35	7	35	7	1	35	10	3	46	13	44	25	21	14	5	43	10	37	18	42	26	12	13	43	12	35	46	15	9	14	40	6	6	38	21	36	36	28	49	24	32	31	70	71	48	20	42	18	33	47	80	23	81	24	39	48	53	42	34	27	17	50	42	74	25	61	70	24	53	50	65	85	57	38	72	84	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
