"","type","n","prop.ances.ok","msup.ances","merr.date","prop.imp.ok","mu1.ok","mu2.ok","merr.pi"
"749a67ca3d","zuper",88,0.720930232558139,0.668534482758621,1.13004261363636,NA,0,1,0.0102408078192272
