step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86
5000	-252.057589879393220	-261.108433259844560	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992748784610960	0	2	1	3	4	6	2	2	3	5	8	8	9	6	7	7	6	5	7	7	10	6	8	10	6	6	7	3	7	8	8	10	8	8	10	9	9	11	5	12	11	8	6	11	12	9	11	11	7	13	13	9	8	10	13	8	10	12	11	11	11	10	12	12	11	9	11	12	13	15	12	12	11	10	13	13	15	14	13	14	13	16	12	15	12	13	0	1	1	2	7	4	3	3	7	28	43	26	33	2	18	14	5	7	22	9	2	39	15	42	4	5	39	8	43	15	6	37	17	49	42	53	17	21	9	54	46	39	18	52	48	12	26	37	39	65	41	14	43	13	59	22	33	21	37	37	26	13	59	30	37	12	74	57	38	76	30	38	23	12	67	73	55	52	35	58	43	51	54	76	41	48	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-255.268883249648241	-264.319726630099581	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985023652085532	0	2	4	2	3	3	3	2	3	4	8	8	8	6	5	5	6	7	6	6	10	6	7	10	8	7	6	7	8	9	8	10	8	9	11	10	9	12	11	7	10	9	7	11	12	9	10	9	7	12	14	9	4	10	19	9	11	11	11	9	11	11	9	13	12	11	12	10	9	13	14	13	13	14	13	15	13	12	10	12	15	16	15	14	16	17	0	1	9	1	4	8	2	1	2	6	18	20	27	10	2	53	15	3	9	16	31	10	22	23	14	16	16	3	19	11	49	25	8	49	30	13	17	11	41	7	42	43	16	32	32	31	34	26	9	24	78	12	4	63	70	40	63	23	42	53	48	23	43	58	35	37	68	69	28	39	31	48	50	67	67	80	59	59	33	56	70	45	63	45	74	22	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-252.861631794699349	-261.912475175150689	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982021998157640	0	3	4	2	4	5	4	4	3	5	9	9	7	6	4	7	6	6	6	5	9	5	7	8	7	9	7	5	6	8	8	8	9	8	11	10	8	11	9	12	10	8	9	8	11	9	7	11	10	12	13	6	11	10	18	9	9	8	11	11	11	9	13	11	12	10	10	13	12	15	14	12	12	13	13	14	14	13	12	9	14	13	14	17	14	17	0	4	2	1	2	5	2	9	1	3	52	31	19	20	9	52	15	8	7	3	47	15	19	23	10	10	6	8	8	18	10	17	34	3	57	44	14	57	37	57	57	8	23	29	41	13	17	46	46	49	40	10	39	10	84	13	18	8	30	37	21	18	60	26	62	26	18	62	56	77	25	62	62	45	46	49	68	41	66	23	59	80	60	71	40	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-247.965917163388440	-257.016760543839780	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991032083885780	0	2	2	1	3	6	3	2	3	5	8	8	8	7	5	7	5	6	6	8	9	5	8	9	8	8	7	7	6	7	8	10	10	8	11	10	11	11	9	11	11	8	8	9	12	10	10	7	9	9	13	7	10	10	20	9	11	11	10	10	8	11	11	11	13	10	11	13	11	15	12	10	12	15	13	15	14	12	14	13	9	12	16	18	14	17	0	4	1	1	2	8	1	1	1	2	19	10	16	22	5	29	5	5	17	52	6	7	52	13	29	22	29	22	15	22	10	61	44	22	24	61	47	50	23	20	36	9	6	20	57	21	28	29	30	43	58	17	61	23	86	34	34	22	23	25	15	56	36	25	62	81	54	63	46	23	38	31	37	58	50	85	72	50	78	82	61	66	12	70	75	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-262.251945580317795	-271.302788960769135	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987297931260457	-1	1	3	2	0	5	3	4	4	5	4	9	9	7	6	6	5	5	5	8	6	6	7	8	8	9	8	7	4	9	7	10	8	8	10	11	11	12	9	12	11	9	9	12	12	11	11	10	8	9	15	10	8	10	16	7	10	12	11	10	9	9	8	11	12	11	10	11	14	15	11	11	13	12	12	12	15	12	13	13	14	16	10	11	13	18	0	5	5	5	1	8	4	5	3	2	5	27	8	8	4	11	3	2	9	22	8	8	19	21	16	25	16	21	4	21	6	61	29	18	31	25	39	42	56	56	13	24	31	32	61	56	30	26	21	56	67	33	14	30	81	18	34	59	31	42	63	18	56	83	20	30	39	30	65	65	53	33	78	62	84	32	80	33	47	84	60	81	21	30	52	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-256.106520807284767	-265.157364187736107	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.964633944812387	-3	2	4	3	4	5	3	3	1	6	8	9	6	6	5	7	1	5	7	6	7	5	6	10	8	8	8	6	6	8	8	9	10	9	9	11	10	11	11	11	10	9	9	11	10	10	10	9	10	13	16	8	11	11	19	8	12	12	10	8	10	10	13	12	9	11	11	12	14	9	14	12	9	14	13	14	14	13	13	13	12	17	15	13	12	18	0	9	17	9	8	4	9	2	1	4	18	23	6	3	7	28	1	4	6	5	20	9	5	30	20	18	29	5	15	15	10	29	6	23	31	31	34	62	13	41	56	31	27	46	11	30	56	56	25	66	69	19	32	3	82	15	45	47	31	5	21	25	36	59	56	47	21	54	61	19	60	44	27	63	40	64	63	85	52	53	12	84	44	57	61	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-247.283023880733595	-256.333867261184935	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998207238416310	-1	1	4	3	4	4	3	4	2	5	2	9	8	7	6	6	6	6	5	8	9	5	8	9	8	8	5	8	7	8	8	10	9	7	11	10	9	9	11	12	10	8	8	12	11	8	10	10	5	13	16	9	10	10	20	6	10	11	11	10	10	10	12	9	12	11	11	5	9	14	14	10	12	15	14	12	15	12	9	11	15	14	16	18	15	16	0	1	9	9	4	11	2	2	1	6	1	18	49	68	22	6	7	49	8	27	29	8	14	29	15	56	7	10	18	8	56	34	18	22	69	14	23	16	79	33	34	68	18	41	38	17	12	16	4	73	44	23	13	24	84	27	34	69	64	27	28	23	53	18	33	32	52	8	42	66	73	26	48	40	65	23	78	60	18	24	59	80	71	86	82	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-261.726993097306433	-270.777836477757774	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989409660551293	0	2	3	1	4	5	3	2	2	3	8	8	9	6	5	4	5	6	7	7	9	4	8	7	8	8	7	7	5	8	8	9	6	6	10	10	8	12	9	11	9	6	9	9	11	8	11	10	6	12	16	5	9	10	11	7	12	9	9	10	6	9	12	12	10	11	8	11	11	16	12	11	14	15	13	14	14	13	12	13	15	15	14	13	15	17	0	4	2	1	4	7	2	1	4	4	61	61	56	6	2	10	7	17	15	17	26	1	19	29	6	52	33	29	3	34	15	42	4	3	62	15	34	40	23	43	37	52	27	12	60	24	35	26	10	41	76	7	19	31	67	6	59	25	26	25	15	33	53	35	23	12	28	62	26	73	37	30	39	75	45	40	50	69	21	33	75	57	38	72	72	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-265.231055676607525	-274.281899057058865	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993802406896706	0	2	3	2	4	4	4	3	4	6	7	7	8	1	6	7	5	6	8	7	9	5	7	10	7	8	6	8	5	8	5	9	9	8	11	9	10	11	11	9	11	7	7	11	11	11	10	6	6	13	14	8	10	11	16	7	10	12	10	10	10	8	11	10	11	9	10	11	14	15	14	13	13	13	13	12	10	9	14	13	12	14	12	15	15	12	0	1	4	14	14	1	8	4	2	4	18	3	22	1	6	49	2	9	17	29	20	4	10	27	31	25	5	20	3	15	8	11	12	27	62	30	42	53	56	62	15	29	22	40	30	33	28	9	9	39	50	49	52	61	72	5	28	53	52	36	43	48	59	34	36	34	12	26	46	64	37	61	45	33	31	67	42	23	45	61	24	58	54	61	79	56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-277.304588566427753	-286.355431946879094	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987379861191073	-1	2	3	1	4	5	3	2	2	5	4	7	7	5	5	7	6	7	8	7	6	7	4	8	7	8	4	7	6	8	9	10	6	9	11	8	9	9	9	12	8	8	9	11	11	11	9	10	7	13	14	8	9	10	20	10	11	12	9	11	8	9	12	13	11	12	12	13	14	13	15	11	4	14	12	13	16	11	13	12	12	16	13	17	14	18	0	1	8	1	8	3	4	4	4	27	7	27	14	27	2	33	27	4	20	15	6	5	2	28	33	22	2	10	11	16	12	19	23	28	21	33	61	12	14	18	25	3	28	37	34	26	33	41	17	26	48	49	24	62	86	33	30	42	20	5	18	20	21	63	18	44	24	61	66	29	83	38	2	44	61	56	83	38	3	37	54	79	63	69	63	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-255.795173158609202	-264.846016539060543	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995236423892645	0	2	3	1	4	6	3	3	4	6	9	8	9	6	7	7	6	6	6	8	9	6	4	10	7	9	8	7	6	9	8	5	7	7	11	11	10	10	8	11	7	9	7	12	11	8	9	10	10	12	13	9	11	8	14	9	8	12	11	7	11	9	10	11	12	10	9	12	13	11	15	12	14	14	13	13	13	12	13	13	15	16	16	15	12	15	0	1	2	1	7	5	4	4	7	23	34	10	7	3	17	14	9	3	3	60	20	7	1	28	32	54	25	32	5	43	6	7	7	17	54	66	62	21	19	12	23	27	17	30	67	25	28	19	42	11	78	12	54	28	69	10	41	57	24	23	48	33	67	46	56	42	39	64	48	66	44	61	53	66	78	85	12	52	61	49	80	74	51	76	59	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-277.561946284875717	-286.612789665327057	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998145170596436	0	2	1	3	4	6	3	3	4	4	8	8	8	6	5	5	5	5	7	6	9	7	6	8	6	6	4	7	5	8	7	6	8	8	7	8	7	11	11	10	7	9	8	12	11	9	11	9	10	12	15	5	10	9	20	9	11	10	10	9	10	11	12	12	12	10	10	13	12	12	10	10	13	14	14	9	14	10	12	10	12	16	10	18	13	17	0	1	1	2	4	27	2	3	2	4	6	1	32	17	7	8	5	5	52	17	12	29	16	16	17	9	2	16	3	6	20	16	8	35	18	16	5	76	30	28	10	13	15	48	49	43	80	43	18	76	71	2	12	34	85	17	67	30	46	22	42	13	14	71	72	48	76	62	11	42	6	13	44	65	56	8	50	12	83	33	49	77	24	48	67	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-245.014886150221315	-254.065729530672655	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981630865209273	0	2	3	1	4	5	4	4	4	5	7	9	8	6	6	5	6	6	7	6	10	5	7	7	6	8	7	7	8	9	5	10	9	9	7	7	10	10	9	11	8	9	8	11	11	10	11	10	9	11	17	9	9	11	19	10	12	11	8	9	10	11	12	12	11	8	11	10	13	15	13	11	15	14	13	12	15	14	11	13	10	14	15	16	14	16	0	4	4	1	3	3	2	3	1	5	17	27	20	7	7	9	8	16	22	3	41	2	16	25	7	20	14	22	10	36	8	52	36	13	16	22	59	11	27	53	6	41	11	53	21	35	39	19	66	42	72	26	43	23	84	12	50	59	14	25	39	52	48	21	56	23	34	33	21	74	65	28	53	46	37	36	85	61	12	67	43	26	78	80	79	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-278.575969118883506	-287.626812499334847	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991692386056759	-1	2	4	1	4	5	4	3	4	6	7	9	7	7	5	5	6	7	6	7	6	5	8	9	8	8	4	8	8	8	9	8	8	7	9	11	6	10	10	12	11	2	9	11	11	8	10	9	9	13	14	9	10	8	12	9	12	10	10	10	5	11	12	9	8	12	8	12	11	15	14	9	3	15	12	12	16	10	14	13	14	16	12	15	13	10	0	1	4	1	8	7	4	42	42	6	37	19	16	5	27	42	6	10	73	37	22	73	61	33	37	17	2	37	6	20	14	10	11	27	28	35	3	46	49	43	30	1	26	48	52	19	46	46	65	38	80	16	54	19	12	29	78	37	28	16	27	25	78	33	13	69	6	64	39	71	75	13	4	55	64	36	67	65	69	78	40	85	72	78	56	33	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-260.139180763524337	-269.190024143975677	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999021509899464	0	2	1	3	4	6	4	3	4	6	9	7	9	5	5	7	5	5	7	7	9	6	7	10	8	9	4	8	7	8	6	10	9	9	8	10	10	12	11	9	11	7	8	10	11	8	11	11	8	12	15	8	9	11	19	10	7	12	10	12	11	9	12	10	10	7	12	12	12	14	11	10	13	3	12	14	12	13	14	13	13	15	14	14	15	14	0	3	1	2	74	15	8	1	4	9	57	17	30	4	4	6	8	74	74	22	42	27	18	28	22	12	3	6	10	15	4	33	35	57	66	53	6	72	37	15	34	17	10	46	40	42	36	19	66	65	48	66	12	21	80	49	22	41	40	35	44	30	37	19	53	15	35	71	45	77	6	62	72	1	71	58	44	77	68	50	63	60	74	64	67	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-251.543780927409728	-260.594624307861068	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982245799901462	-1	1	4	2	4	3	4	3	2	5	9	7	9	5	7	6	3	7	8	8	9	7	7	10	8	9	7	6	8	9	9	9	9	6	10	10	11	12	11	11	10	6	9	11	11	10	10	11	6	13	15	9	10	11	17	8	10	13	10	10	11	6	13	8	12	7	12	12	12	15	12	13	13	12	13	11	14	13	13	11	10	11	15	18	15	15	0	1	4	1	4	9	8	4	2	6	15	28	64	8	7	6	2	42	27	23	56	3	28	52	27	10	49	3	8	12	20	49	19	7	29	43	81	59	31	21	52	7	64	12	13	11	18	31	5	44	77	12	25	57	72	27	29	41	18	66	33	8	76	22	45	5	57	19	47	78	11	52	61	35	27	13	71	43	36	32	27	16	75	83	58	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-243.119769339921419	-252.170612720372759	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998722468283045	-1	1	3	1	3	5	3	4	3	6	7	9	9	6	5	6	5	6	7	8	9	7	8	1	8	8	6	8	7	9	8	10	8	7	11	10	11	12	6	11	10	8	7	10	10	8	10	10	8	13	15	9	9	10	17	9	11	11	8	12	11	10	10	11	11	9	10	13	13	15	13	12	15	12	12	12	15	14	12	13	11	16	16	13	14	15	0	1	4	1	24	3	2	9	2	15	39	20	31	8	5	4	4	15	15	18	29	15	34	1	10	27	8	11	27	22	29	59	16	39	63	26	41	32	3	13	49	15	39	43	52	18	19	20	16	40	69	22	11	22	73	23	66	36	5	81	23	52	66	36	22	28	33	65	58	80	21	54	80	25	66	63	69	37	48	43	19	75	77	60	74	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-259.460210698856088	-268.511054079307428	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999340555047047	0	3	2	1	3	4	4	2	4	5	8	9	6	7	4	7	4	6	7	8	10	7	7	9	8	8	6	6	7	8	8	9	8	7	7	11	8	11	11	10	9	9	8	9	12	10	11	9	6	10	13	10	11	9	15	10	12	9	9	11	10	9	12	11	13	10	10	11	11	12	9	11	12	14	13	13	15	13	11	13	12	15	14	15	11	14	0	4	1	1	8	3	2	1	8	15	18	28	15	5	8	3	2	15	7	22	33	9	27	37	29	19	17	15	17	10	18	14	35	17	27	32	13	18	11	18	14	30	10	30	46	20	61	20	2	20	39	26	34	31	63	30	44	28	23	50	31	16	36	29	60	42	31	16	42	66	34	14	58	65	85	21	65	56	71	54	56	69	61	78	56	36	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-241.968320235483731	-251.019163615935071	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981076895748823	-1	3	4	2	1	5	3	2	4	6	6	7	9	7	7	6	5	7	6	4	9	6	4	7	8	9	5	7	7	8	7	7	9	9	10	9	11	9	11	12	10	8	6	11	9	11	10	10	8	11	16	9	10	8	19	8	10	13	10	10	10	8	12	13	11	9	11	12	11	16	13	13	13	14	13	12	16	10	11	14	13	15	16	13	15	17	0	1	1	5	1	7	5	1	7	9	27	6	15	11	6	20	4	16	9	7	12	20	8	27	19	43	7	6	27	22	6	27	15	25	25	25	13	54	61	78	22	31	9	19	54	45	45	24	19	36	73	54	54	10	86	16	54	79	56	18	49	18	49	13	35	17	36	53	66	82	33	60	76	72	39	33	85	34	48	65	53	58	80	61	58	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-259.340422698173541	-268.391266078624881	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.972001159047726	-1	3	4	3	0	5	4	2	3	5	9	9	9	6	7	6	5	5	8	2	6	2	7	9	7	6	8	4	4	9	8	10	8	7	8	10	9	6	11	12	10	9	7	12	11	10	11	10	9	12	16	8	10	10	19	10	11	12	11	11	11	7	12	13	12	10	11	13	13	15	13	12	14	15	13	11	14	13	12	14	7	17	16	18	14	17	0	5	22	22	1	3	22	5	20	9	52	81	6	9	21	20	28	2	34	1	4	5	10	62	4	9	29	20	8	7	21	27	10	14	81	21	62	28	19	13	42	23	17	37	54	12	52	30	29	24	85	17	24	12	45	52	34	41	12	17	33	38	45	36	30	30	32	79	41	58	30	36	44	78	57	48	76	79	57	72	10	85	64	77	47	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15000	-269.001283361720255	-278.052126742171595	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995910131786676	0	3	3	1	4	3	4	3	2	6	7	9	8	6	6	6	5	5	6	5	10	6	7	9	4	9	8	7	6	8	8	10	9	8	11	11	10	11	11	11	10	5	8	10	10	9	9	7	9	8	15	5	8	9	20	8	12	10	9	12	9	10	12	12	9	12	11	10	14	9	10	11	15	14	12	14	12	13	12	14	13	11	11	15	14	16	0	4	9	1	3	4	8	4	4	20	5	15	10	25	5	5	4	8	7	2	53	20	15	13	8	8	14	29	20	20	23	50	50	29	41	71	11	61	9	59	22	5	18	34	59	28	30	19	56	29	71	5	16	13	69	28	40	50	50	56	29	13	44	37	50	27	71	65	63	53	48	62	81	58	70	35	58	58	47	7	72	59	31	78	63	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
