"","type","n","prop.ances.ok","msup.ances","merr.date","prop.imp.ok","mu1.ok","mu2.ok","merr.pi"
"c763ad457b","zuper",86,0.682352941176471,0.674779411764706,1.03481104651163,NA,1,1,0.0110502165425632
