step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83
5000	-439.816674255543717	-448.867517635995057	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.972715541176552	4	11	10	15	18	22	24	25	27	28	32	28	22	35	37	34	32	17	28	40	29	37	40	42	38	32	38	45	41	36	51	40	44	35	34	36	31	42	44	51	52	44	30	49	49	44	39	33	41	40	42	47	52	42	45	48	46	51	49	47	46	58	43	47	45	55	49	44	48	57	48	55	61	58	58	64	61	59	55	57	53	61	67	0	1	1	3	4	18	18	2	18	6	6	13	5	21	11	7	21	2	18	22	3	16	37	34	43	10	35	29	20	19	68	37	50	37	12	16	6	11	16	42	69	29	18	20	52	22	37	10	48	16	26	63	42	14	23	29	37	38	57	19	38	58	11	63	22	40	63	34	68	65	50	28	59	53	81	44	31	72	33	51	39	58	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-420.456074086412343	-429.506917466863683	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987920894590548	3	9	11	16	19	19	22	24	29	27	32	26	25	37	35	34	34	26	32	39	28	45	34	39	39	30	37	42	37	28	52	38	40	37	37	43	40	40	40	49	49	51	41	50	48	49	42	45	42	37	39	44	53	36	42	40	35	51	56	51	49	55	38	40	40	56	46	46	47	58	54	52	62	57	48	59	65	58	59	64	60	71	67	0	1	1	3	4	3	4	3	13	6	30	3	6	23	18	13	13	6	30	21	7	38	13	19	26	21	9	14	19	7	67	19	54	26	15	15	15	15	32	49	22	54	15	33	47	20	50	20	54	9	18	37	32	10	50	34	13	38	58	15	27	45	17	19	26	31	27	65	24	68	40	68	53	55	38	46	74	31	44	78	60	77	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-435.558729026129981	-444.609572406581322	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998611367078062	4	12	8	17	16	16	19	23	30	32	29	30	23	27	31	36	33	31	41	37	33	46	36	36	39	28	32	43	33	30	50	29	37	27	35	39	45	37	46	41	53	41	46	48	48	43	42	38	39	46	47	43	47	45	47	46	50	52	53	49	41	52	45	39	41	59	51	49	46	52	56	51	63	57	55	59	64	54	57	59	59	65	66	0	1	1	3	2	3	5	5	7	26	13	14	2	3	7	27	30	13	35	10	34	64	32	32	17	13	32	18	5	13	21	8	34	8	8	33	38	12	15	27	22	33	42	38	19	33	24	21	10	38	37	17	42	21	17	16	63	43	47	46	11	37	47	8	26	59	64	46	35	69	57	54	80	37	57	31	72	45	70	22	70	76	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-430.484285441941381	-439.535128822392721	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981825546333995	2	9	9	15	15	14	23	25	28	23	27	25	23	29	33	36	33	35	32	40	20	39	34	38	42	29	32	50	29	35	48	41	38	30	37	40	43	39	39	41	52	48	46	50	47	47	42	39	41	42	37	42	48	43	48	45	45	43	43	45	51	54	42	44	48	55	46	41	50	59	51	45	63	56	58	52	56	55	59	59	63	52	61	0	1	1	1	2	2	2	21	7	21	4	6	21	13	26	13	13	9	9	16	6	15	10	27	35	13	13	63	10	10	72	8	30	8	9	18	39	9	16	35	53	37	68	56	25	22	24	30	27	39	14	15	37	22	25	59	22	51	36	49	22	67	48	39	20	67	35	22	43	76	59	17	66	57	78	32	61	61	43	82	28	52	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-419.524929918782959	-428.575773299234299	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990737933976446	-1	3	6	18	15	21	22	25	25	25	33	29	28	36	35	37	31	30	39	37	33	42	35	37	38	33	36	45	39	36	52	42	47	32	31	41	44	38	46	51	53	42	42	54	50	49	41	41	41	45	43	43	56	42	39	43	47	46	53	51	54	56	43	52	49	52	48	43	50	63	52	52	62	59	56	66	56	49	51	63	56	62	70	0	1	2	3	2	4	5	5	6	6	12	7	6	18	12	18	6	10	11	18	13	17	7	12	23	10	18	14	21	12	28	19	25	13	10	11	25	18	19	58	22	21	30	37	68	50	23	38	25	14	15	18	72	15	23	23	32	63	51	56	67	31	23	37	49	50	15	29	57	77	36	50	58	59	72	46	50	56	47	61	68	64	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-436.553335357449953	-445.604178737901293	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.974128859525752	4	6	10	14	13	20	25	22	25	29	30	29	25	35	32	36	33	26	41	36	28	42	25	38	33	26	27	38	35	34	51	35	39	33	40	39	45	39	40	48	52	44	47	48	45	43	45	43	40	46	42	39	39	38	44	46	43	55	50	50	49	56	42	50	42	52	50	41	46	60	47	52	63	62	60	64	62	54	58	68	52	67	69	0	1	2	3	2	2	8	4	3	13	21	8	4	10	13	26	13	8	25	34	23	20	5	14	7	6	4	34	12	13	65	21	15	11	29	15	16	29	30	52	35	34	53	32	28	20	54	33	24	15	21	9	20	34	33	51	52	50	28	20	51	44	28	69	28	44	65	34	20	69	57	45	81	51	31	58	66	42	71	76	53	75	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-433.253026837842071	-442.303870218293412	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.974785922561008	4	9	9	19	16	19	21	24	24	25	27	24	27	35	32	28	37	29	39	40	31	45	35	39	40	27	33	49	32	29	46	39	35	31	37	42	34	35	46	53	56	46	40	47	45	51	50	41	43	43	48	47	54	39	47	42	49	52	56	44	44	56	37	46	49	54	48	44	45	58	51	49	57	58	64	50	67	46	54	68	57	69	67	0	1	1	3	2	3	6	3	4	4	6	6	6	12	30	10	27	6	11	38	13	32	34	29	30	5	16	67	30	4	35	29	15	16	21	29	30	10	48	22	67	43	33	61	35	42	31	16	34	21	50	56	60	30	60	29	48	64	48	35	32	72	37	36	22	78	32	17	25	46	42	61	65	55	71	49	74	23	49	59	39	28	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-438.646422472655217	-447.697265853106558	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991113434960448	5	10	10	18	20	12	26	27	26	30	31	26	27	28	35	37	34	35	38	45	31	44	41	38	40	24	33	42	35	35	52	40	39	36	31	45	40	38	39	51	48	42	34	43	49	50	46	44	42	37	46	42	42	48	51	34	46	47	52	51	44	52	41	47	45	56	50	50	34	52	49	53	61	60	59	65	64	46	56	60	65	54	67	0	1	1	2	3	3	3	4	5	26	7	4	1	5	13	27	26	7	43	19	14	37	43	27	17	4	26	15	14	21	58	69	15	27	26	53	14	69	35	47	28	69	8	30	52	32	34	28	34	8	32	13	19	39	43	8	25	39	49	36	32	61	29	44	19	46	78	42	21	58	36	38	51	46	48	68	80	37	62	58	73	41	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-455.156779073859639	-464.207622454310979	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.959714822881903	0	10	8	19	17	21	13	28	29	25	16	29	26	29	31	38	33	32	30	41	30	33	38	38	43	34	39	52	40	22	49	37	42	32	36	40	42	42	43	47	50	45	44	54	50	51	44	32	39	38	45	35	53	38	50	41	51	47	45	46	51	52	44	46	43	53	28	49	47	60	54	48	63	58	62	58	62	58	57	67	63	67	65	0	1	1	11	3	1	1	6	11	4	3	10	4	13	4	10	11	10	6	17	13	12	18	22	34	4	10	42	52	5	51	9	18	12	10	34	24	16	18	24	56	36	34	59	24	39	54	12	14	22	21	9	34	18	25	16	32	63	20	37	25	20	34	17	54	31	4	29	22	38	69	27	61	61	41	58	53	55	45	55	62	79	44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-422.431890043025874	-431.482733423477214	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993008985905840	6	10	8	17	16	20	14	19	29	28	26	23	25	33	38	34	32	31	35	39	30	43	35	37	26	36	36	48	38	33	51	31	42	30	39	39	44	34	44	42	47	46	44	52	48	49	41	42	37	40	45	45	52	44	49	42	49	50	54	50	38	56	41	43	42	56	42	44	45	54	53	54	66	53	53	58	66	58	56	65	68	64	70	0	3	1	1	3	2	1	3	8	6	6	6	12	34	14	9	12	10	21	17	12	14	10	34	6	17	17	50	32	10	19	12	50	25	26	18	15	10	38	34	48	35	27	43	15	33	26	9	25	27	56	36	33	16	39	49	65	64	28	37	25	49	16	27	19	63	15	29	23	48	28	54	71	69	63	53	76	60	69	79	82	78	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-443.552877535280402	-452.603720915731742	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989645123973194	4	11	9	15	20	17	22	24	32	23	35	30	29	23	32	35	32	31	38	44	30	39	41	42	34	32	38	53	36	28	41	39	38	34	36	39	32	38	41	46	49	48	42	52	38	44	45	44	44	37	49	50	55	45	40	42	46	43	30	50	49	57	42	46	41	53	36	48	41	59	50	50	66	54	62	60	68	54	56	64	63	60	57	0	1	1	3	4	3	5	4	6	2	30	7	10	6	13	12	30	5	13	23	4	11	67	34	12	10	9	55	13	7	16	18	18	59	13	67	30	26	21	50	65	67	32	41	29	9	32	35	15	15	58	33	68	65	37	35	69	43	14	31	20	54	25	67	25	69	7	24	9	52	57	38	70	56	62	57	80	64	61	76	53	74	42	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-422.614764829859269	-431.665608210310609	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990968407132583	3	12	8	21	15	19	20	25	27	24	33	25	29	30	35	34	34	35	38	42	31	45	33	42	40	34	35	44	34	33	43	36	27	31	39	39	37	39	34	45	50	47	42	50	36	41	46	43	39	40	47	44	50	42	48	46	42	51	53	52	47	52	43	46	45	53	45	46	49	62	56	49	60	55	61	61	64	59	57	62	59	64	69	0	3	1	2	2	5	2	5	7	5	12	6	8	4	33	9	14	8	16	13	9	46	4	39	18	13	8	30	13	9	36	14	2	12	18	39	33	4	8	45	38	48	29	25	11	27	32	30	18	29	28	35	54	23	31	36	29	54	61	52	54	43	17	35	54	55	50	23	31	60	35	28	61	53	58	62	69	44	65	28	44	22	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-434.675698083010218	-443.726541463461558	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995888095062865	0	4	8	19	14	16	25	19	27	26	30	25	27	33	21	31	32	30	40	37	33	43	36	39	41	34	30	51	38	31	54	40	35	28	27	35	40	39	44	50	54	46	43	40	50	47	48	42	39	44	46	43	52	47	49	40	41	55	55	52	53	50	47	52	42	51	48	38	43	63	45	44	63	61	49	65	62	55	60	58	57	68	67	0	1	1	1	2	2	15	5	3	15	6	5	15	15	5	10	10	10	13	18	11	30	13	36	10	12	12	25	16	4	46	30	5	4	15	30	20	30	29	51	60	38	38	36	25	49	22	68	12	29	33	23	39	48	23	23	33	72	39	39	50	72	19	50	49	37	37	26	30	78	65	25	59	58	33	45	31	75	41	58	67	73	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-441.229999553551465	-450.280842934002806	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998777846948865	-1	3	10	20	8	13	21	25	29	29	34	28	23	29	22	35	35	33	41	44	31	29	39	38	42	27	31	47	40	29	51	35	44	34	34	40	35	32	42	41	51	47	45	43	39	43	50	38	42	42	46	40	51	44	47	46	47	45	45	52	52	53	38	53	38	56	47	46	46	62	51	44	58	52	60	63	66	57	56	51	66	59	72	0	1	2	5	2	2	5	13	13	15	21	15	6	15	6	13	27	27	9	65	15	4	22	30	11	13	30	46	32	15	28	9	11	14	14	18	30	10	9	63	28	38	29	29	35	17	57	37	37	16	29	11	48	48	35	65	19	45	25	48	57	17	14	58	32	68	49	65	25	62	40	17	62	58	80	59	66	53	39	56	78	68	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-431.618464996276771	-440.669308376728111	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.963579174602892	2	10	6	20	12	20	20	26	31	32	25	28	30	30	35	36	32	33	30	35	34	43	33	36	41	25	37	45	37	33	52	36	41	38	36	44	45	42	46	50	47	41	43	46	51	41	46	41	41	47	38	39	50	40	48	41	49	48	56	46	50	47	38	40	49	56	46	43	49	62	56	50	58	60	61	59	50	55	46	48	58	66	65	0	3	1	5	2	5	5	7	7	26	6	6	11	8	9	10	12	9	4	26	11	17	13	9	23	4	13	52	30	11	47	18	13	9	17	54	15	34	46	43	29	14	54	48	55	13	68	20	20	16	13	26	52	17	22	15	56	68	40	48	43	48	10	30	52	50	48	51	33	57	53	41	50	59	78	45	32	28	63	46	77	73	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-446.707609835014068	-455.758453215465408	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995173787849432	4	7	11	16	20	18	25	27	33	30	30	32	27	30	30	33	24	34	38	44	31	40	42	34	36	33	36	43	36	23	46	42	44	35	35	42	39	35	39	44	55	44	35	44	48	41	49	47	40	42	39	46	45	45	44	46	47	52	51	51	51	55	46	43	48	53	50	39	52	64	57	46	55	52	57	67	64	57	55	58	50	51	68	0	1	1	2	4	1	5	5	17	17	30	5	6	13	17	14	30	26	10	9	13	38	26	11	13	13	11	18	43	4	39	27	26	9	10	16	13	11	10	51	81	51	13	49	43	27	37	23	35	19	34	34	25	36	22	44	22	32	56	33	32	56	25	39	23	63	55	15	48	71	69	32	60	50	23	79	59	72	47	42	32	45	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-452.052908283632689	-461.103751664084029	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990591732750765	4	9	11	21	14	21	22	26	32	27	26	23	27	28	30	37	30	28	37	45	32	45	32	38	36	35	32	48	29	34	54	24	41	34	35	40	33	40	42	51	55	48	40	54	29	48	41	38	41	42	44	46	51	34	46	45	49	45	53	47	49	46	47	51	29	54	44	40	52	65	48	54	61	62	58	66	58	45	55	59	50	59	68	0	1	1	5	1	5	3	7	18	12	7	5	6	4	13	21	11	6	21	21	45	25	32	32	14	14	32	50	8	17	40	5	34	65	23	32	8	29	34	38	40	56	34	22	7	10	65	27	18	16	38	48	63	8	14	36	56	25	67	33	60	36	68	56	12	55	35	35	30	44	19	53	79	42	30	79	61	16	22	52	52	61	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-439.997276455566123	-449.048119836017463	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.974724168223683	1	10	6	18	15	19	11	22	30	26	26	30	28	38	26	38	29	36	36	41	31	42	39	40	41	30	33	43	32	30	40	36	36	36	37	38	44	39	44	40	46	48	42	48	33	52	45	37	25	44	43	50	55	45	48	49	47	53	56	41	44	55	33	49	47	58	44	50	49	60	51	47	66	59	58	63	55	50	57	61	69	58	71	0	3	1	2	7	3	3	5	8	6	4	8	49	21	6	9	5	49	17	26	15	19	63	4	34	6	26	34	17	8	17	49	9	10	21	9	60	33	48	33	18	37	27	22	10	41	48	30	4	49	48	31	25	33	34	28	36	39	56	18	31	54	10	14	51	44	25	24	43	41	51	28	75	53	44	53	44	72	52	66	74	44	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-432.466799312626392	-441.517642693077732	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996584390091507	3	12	6	18	14	21	24	26	19	30	27	23	24	37	34	36	36	35	39	34	29	29	34	41	41	36	38	40	37	34	54	39	40	37	36	39	47	39	45	45	53	47	44	43	44	47	49	44	36	46	43	41	46	49	43	40	47	52	49	43	43	58	46	50	45	52	49	50	48	63	48	47	59	56	57	55	63	57	50	66	63	65	72	0	3	1	3	2	9	6	4	5	9	6	9	6	22	7	7	11	13	30	10	6	13	8	20	29	21	21	16	22	10	72	22	30	11	21	8	48	15	23	24	54	55	29	33	35	25	57	27	13	44	30	27	28	50	24	17	15	43	65	32	56	42	52	25	29	71	38	29	44	79	55	16	31	63	51	58	78	72	48	81	59	70	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-431.489657632592355	-440.540501013043695	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997094415825692	6	10	10	21	18	19	18	24	32	28	29	20	32	34	36	31	29	26	41	45	27	41	41	41	43	34	39	48	36	31	51	39	35	36	37	31	44	40	45	47	45	45	41	54	48	47	46	48	40	44	46	48	41	44	42	41	44	53	48	52	48	48	29	48	48	49	46	52	47	60	57	54	53	53	56	58	61	58	59	63	62	63	65	0	1	1	5	3	2	2	6	21	6	6	2	11	63	9	21	6	12	15	27	4	15	38	16	53	63	13	23	10	5	54	26	10	4	10	5	56	14	53	24	33	32	9	56	35	15	26	37	34	19	57	53	30	15	30	30	35	42	57	56	43	49	5	37	23	39	23	16	23	71	59	40	40	45	47	31	75	31	31	70	60	61	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15000	-454.913725370384896	-463.964568750836236	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995225490179093	2	12	7	21	20	18	26	22	27	26	23	25	18	36	32	28	23	34	40	46	31	44	34	34	41	36	33	43	34	31	53	29	38	33	33	39	43	35	46	49	55	46	45	46	39	45	50	27	42	38	43	41	48	38	48	46	51	49	51	41	46	50	36	41	40	55	46	42	49	58	52	46	60	57	54	59	55	47	52	55	65	63	64	0	3	1	2	13	2	8	13	11	17	5	11	2	13	10	5	6	16	27	45	48	24	5	10	50	11	11	24	16	48	46	7	9	48	17	35	16	30	64	45	45	65	35	64	29	60	42	6	27	16	63	27	51	15	22	34	55	37	53	18	68	37	32	23	27	43	52	54	36	69	78	16	24	56	59	43	51	43	47	57	74	80	41	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15500	-436.716868768258564	-445.767712148709904	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997677066399475	5	10	9	20	13	19	22	18	30	30	34	27	24	35	32	37	25	30	38	43	31	32	38	38	43	34	37	44	34	27	46	36	36	33	39	45	44	32	42	51	49	51	44	44	48	40	47	44	44	40	45	40	52	43	48	47	51	46	54	48	45	56	43	50	37	48	50	46	46	62	56	53	63	59	44	62	58	49	55	60	61	62	67	0	1	1	3	3	2	2	1	17	8	12	4	4	12	7	10	8	12	9	33	30	12	15	12	32	9	12	46	17	7	11	12	9	7	15	15	24	17	33	27	27	66	50	52	26	32	15	16	19	26	50	21	69	22	56	48	66	43	37	30	14	72	65	28	18	39	63	46	19	40	42	63	74	20	46	77	75	28	16	66	40	62	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
