step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86
5000	-257.124103630661352	-266.174947011112693	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995686728693095	1	7	3	6	11	7	9	10	10	8	11	11	13	9	12	10	12	11	9	10	13	12	8	20	12	14	10	10	14	14	13	18	14	13	14	13	13	15	15	14	11	15	16	14	14	14	12	14	17	14	11	14	12	15	16	16	16	16	15	14	14	17	17	16	13	17	17	19	18	12	18	15	14	19	13	18	16	19	24	17	22	26	19	20	18	19	0	4	1	3	10	4	6	23	14	6	16	7	8	2	20	23	18	9	6	23	41	8	3	71	28	11	4	14	19	13	53	77	47	9	21	51	16	65	36	13	23	30	52	5	11	14	18	31	39	18	20	15	11	17	72	75	40	48	17	25	18	59	46	54	20	57	15	72	62	12	26	61	12	76	18	36	26	69	83	26	85	79	72	76	39	56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-246.826257280282675	-255.877100660734015	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994164668447884	1	7	3	5	9	7	8	7	10	10	10	11	12	6	12	10	12	10	11	9	14	11	11	16	11	14	12	10	15	13	9	18	12	14	13	13	14	16	14	13	13	13	17	15	12	13	14	14	17	9	15	15	14	16	16	16	16	17	15	15	14	15	14	15	16	15	18	17	12	16	18	15	19	19	18	20	17	19	22	17	20	23	19	17	21	24	0	4	1	3	2	4	6	4	20	20	50	20	16	3	28	7	31	7	20	2	41	7	5	52	8	22	5	31	13	69	6	24	9	42	45	9	40	61	40	22	22	10	51	46	7	69	41	17	44	8	63	41	25	66	39	63	47	69	11	21	42	26	36	37	48	61	62	55	22	42	68	45	84	37	84	57	29	64	78	48	74	79	75	36	75	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-267.961417265559533	-277.012260646010873	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998704526200836	0	7	3	4	10	8	9	9	6	10	12	12	13	10	10	11	12	11	11	9	14	11	11	20	11	13	11	10	13	15	13	14	14	12	14	14	14	15	13	13	12	15	15	16	13	16	15	12	17	13	13	15	15	16	17	17	15	17	16	15	14	15	17	16	16	16	16	18	18	15	17	15	18	18	16	16	18	18	21	19	18	25	20	18	20	21	0	3	1	1	9	2	6	2	4	7	19	14	27	20	20	28	6	14	15	6	17	15	5	74	20	15	28	7	14	20	8	11	13	22	39	39	27	50	25	48	20	13	13	37	48	40	22	28	27	25	18	45	29	31	35	75	5	42	39	51	11	33	67	62	35	20	25	38	53	61	13	7	32	75	37	17	63	65	49	49	65	85	32	49	72	45	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-264.230165212210409	-273.281008592661749	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991365579555711	1	7	3	6	10	8	6	10	9	10	12	12	11	9	11	11	14	11	12	10	13	11	8	14	12	14	13	11	14	14	13	14	14	9	14	14	14	15	16	14	13	14	18	15	14	15	12	14	17	15	13	15	12	16	13	15	16	16	13	15	14	14	16	17	16	15	18	19	19	17	15	16	19	20	15	20	17	17	19	19	22	18	20	21	20	22	0	4	1	3	14	7	3	14	7	7	5	34	10	2	20	20	53	6	6	7	11	5	4	25	10	59	19	8	31	5	14	11	13	2	59	27	19	30	5	19	10	59	33	16	22	41	15	20	29	12	20	31	5	45	47	11	29	44	25	61	13	31	50	54	33	37	52	22	70	60	11	36	52	72	41	73	52	56	39	64	76	50	54	79	42	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-250.654226599330570	-259.705069979781911	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992976985361190	1	7	3	6	9	4	7	10	9	9	12	12	12	8	12	10	12	10	12	10	14	11	10	19	12	13	12	12	15	15	13	17	14	15	12	13	13	15	15	13	14	15	18	16	13	16	14	14	17	15	13	14	14	15	18	16	13	18	16	14	14	15	17	14	16	17	18	16	18	17	19	17	19	19	17	15	15	18	24	17	21	23	16	19	20	20	0	6	1	6	14	1	4	6	7	7	7	18	18	6	9	2	5	9	16	9	12	14	3	50	22	5	4	4	26	45	27	38	25	36	16	2	13	40	17	12	25	47	32	25	11	30	12	25	44	51	8	26	2	12	30	21	35	80	37	28	19	37	41	28	53	68	40	26	80	39	67	77	80	70	54	17	28	59	86	31	24	81	33	80	67	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-267.934635324836336	-276.985478705287676	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987218716055553	1	7	3	5	8	8	8	9	9	10	10	10	11	10	12	10	13	7	12	9	12	10	9	19	12	14	12	11	14	14	11	17	14	16	14	13	13	15	13	13	14	12	17	16	13	16	11	15	16	10	15	15	14	15	16	15	15	17	16	14	14	15	17	16	16	15	16	18	12	16	19	16	14	15	16	20	12	15	18	18	20	21	15	17	20	24	0	4	1	3	18	2	18	6	2	5	7	8	50	20	22	5	5	4	11	7	22	23	7	70	31	8	9	5	69	77	2	34	45	29	9	11	69	29	16	42	21	50	38	52	12	30	50	47	61	5	37	15	28	73	37	28	42	57	29	14	42	36	56	26	17	33	29	65	22	56	63	53	28	53	60	80	14	22	44	62	67	76	31	64	35	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-261.395223865996854	-270.446067246448195	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983954693097877	0	7	2	5	10	7	9	9	9	8	9	10	9	8	11	11	11	10	10	11	13	11	9	19	11	13	12	12	13	14	13	15	14	12	9	14	13	16	15	14	14	14	17	14	12	15	15	12	14	14	15	13	14	15	16	17	14	15	14	15	15	16	16	16	16	17	14	18	17	11	18	17	14	16	16	19	18	16	16	18	19	22	18	21	21	24	0	4	1	3	6	1	2	6	14	6	2	13	10	4	13	35	8	13	7	9	19	8	2	80	7	22	12	70	16	27	70	30	29	19	2	25	22	73	42	22	15	21	75	31	7	36	29	12	52	20	34	15	48	73	29	47	17	67	37	48	70	59	61	39	57	79	15	38	78	2	79	47	31	39	25	64	69	19	45	72	83	75	65	67	83	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-241.502229801120478	-250.553073181571818	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.976239436490191	1	6	3	4	7	8	9	10	8	10	11	10	10	8	12	11	14	11	11	9	14	12	11	15	11	13	13	12	13	14	12	18	15	16	13	14	13	14	16	13	13	14	17	14	12	14	15	14	16	14	14	14	14	14	16	16	16	17	15	15	14	17	16	15	16	16	18	13	18	15	16	16	19	19	17	19	18	19	24	17	17	25	20	19	21	21	0	4	1	3	2	5	9	7	5	20	13	14	20	2	20	6	22	14	10	9	16	11	6	61	13	22	15	6	22	35	25	65	36	64	22	29	15	28	44	10	31	45	30	13	19	31	28	19	52	45	31	28	68	41	54	48	48	39	45	68	15	65	36	31	54	17	57	18	60	51	52	33	61	60	64	49	54	43	56	38	21	79	72	58	32	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-275.366180357889164	-284.417023738340504	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.979348586196972	1	6	3	6	10	7	9	8	8	9	9	12	9	9	11	8	14	9	11	11	13	11	10	18	11	14	13	11	14	13	13	11	14	15	13	12	14	12	15	12	11	14	16	13	11	15	13	12	17	8	6	12	14	13	11	13	15	17	15	15	12	16	16	13	14	16	16	18	18	14	17	18	19	20	16	14	18	18	21	17	21	20	20	15	20	24	0	3	1	3	50	2	2	2	51	50	6	41	50	8	7	2	38	16	18	5	15	7	13	84	7	12	36	8	48	25	36	10	56	64	32	5	41	32	40	23	23	30	45	40	16	12	12	28	53	51	3	25	15	50	51	18	21	54	61	30	32	35	70	41	55	31	53	62	66	36	34	30	69	73	34	44	63	60	85	26	72	69	72	52	53	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-243.428079817651735	-252.478923198103075	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999534435326535	0	7	2	5	10	7	9	10	9	10	11	12	12	10	11	10	12	10	9	11	12	11	11	19	12	13	12	12	13	15	10	16	14	15	13	13	14	12	15	10	13	15	15	12	14	14	11	11	15	15	13	14	13	15	16	14	13	17	15	16	14	16	17	15	15	15	19	18	18	16	18	17	18	19	16	19	18	20	21	17	18	23	18	20	21	14	0	4	1	3	2	4	6	2	2	7	10	18	20	9	2	19	14	7	6	40	6	8	6	69	20	22	23	48	28	41	6	37	25	36	22	44	27	5	53	19	10	45	56	22	57	26	31	14	33	61	11	29	11	26	36	23	20	32	28	56	38	59	65	21	17	12	58	64	62	51	39	64	75	60	34	54	72	81	73	65	65	24	62	69	84	27	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-258.119782162394415	-267.170625542845755	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987264584023645	1	8	2	4	11	7	9	10	9	8	12	6	10	9	11	9	13	10	12	10	13	11	8	19	11	13	13	13	13	14	12	13	14	15	10	13	13	15	15	9	14	15	17	14	13	15	15	14	18	15	15	15	12	14	16	17	15	18	16	16	14	17	17	13	16	14	18	18	17	16	17	17	18	17	16	20	19	15	23	16	22	25	20	17	19	15	0	6	1	1	40	12	2	14	12	12	8	4	16	10	16	6	8	2	14	9	25	8	6	16	9	7	22	15	22	28	20	18	32	8	7	23	35	31	54	23	27	54	65	21	11	19	28	37	72	25	61	27	15	19	46	50	32	84	46	44	22	47	52	16	44	11	55	61	44	28	47	70	60	10	51	67	72	21	83	27	85	68	77	34	62	28	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-251.179847283508423	-260.230690663959763	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990443668334959	0	8	3	5	10	8	8	10	9	10	12	11	12	8	12	11	14	10	12	11	14	11	10	18	11	13	7	12	14	11	10	16	12	15	13	13	13	13	16	14	13	13	17	14	14	14	14	15	18	15	15	11	12	15	14	15	15	15	16	14	14	17	17	17	14	16	16	17	19	12	18	16	16	18	16	20	19	19	21	19	22	24	20	20	19	21	0	4	1	1	7	27	4	4	6	14	10	18	30	27	20	2	33	7	20	2	15	10	14	64	18	22	4	23	10	27	9	45	30	41	8	30	33	20	56	11	22	30	48	42	38	37	11	36	67	11	21	9	12	55	70	41	40	61	60	5	35	58	56	73	15	51	30	34	75	31	50	21	52	43	61	43	34	43	48	64	86	39	64	64	59	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-267.282436595531237	-276.333279975982578	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995638835770919	1	8	3	6	11	6	7	10	9	9	8	12	12	10	10	9	14	11	11	11	10	12	8	19	10	13	12	13	11	14	10	18	13	15	14	13	13	15	15	14	12	13	18	15	13	13	12	12	14	11	12	15	15	16	16	15	15	18	14	16	14	17	14	15	15	17	19	17	18	17	17	14	18	17	16	19	16	19	23	17	18	23	20	19	19	24	0	7	1	1	10	3	6	6	7	7	7	4	20	23	16	23	18	10	10	9	23	19	4	17	23	9	50	15	23	22	16	53	14	49	15	41	14	40	33	16	29	15	17	49	27	50	14	29	27	11	50	37	63	27	56	63	17	74	37	65	27	17	51	40	15	35	77	64	60	49	57	51	38	29	38	81	61	74	24	55	68	80	40	68	60	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-270.206760004409091	-279.257603384860431	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.969144661261260	1	7	3	6	11	6	7	4	9	10	11	11	10	9	12	8	13	11	11	9	14	11	11	17	12	13	11	13	13	15	11	17	14	11	13	12	11	15	16	14	12	15	17	16	11	16	15	14	15	13	14	15	14	10	15	13	15	18	15	14	14	13	16	15	17	14	18	18	16	16	18	17	16	16	18	17	17	19	23	16	22	18	20	18	22	24	0	6	1	8	16	3	4	3	16	9	4	13	14	16	22	3	36	16	54	16	15	20	16	40	12	37	9	9	45	15	9	51	36	54	20	27	9	35	50	62	54	28	42	28	14	61	35	41	54	34	35	27	17	7	60	19	13	70	29	56	50	11	21	27	46	9	70	42	53	27	80	61	59	55	39	56	44	25	85	59	84	38	82	52	84	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-278.140394952099257	-287.191238332550597	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991193158297849	1	8	2	5	11	7	7	8	8	9	10	11	12	5	10	9	14	9	9	10	12	11	11	16	11	13	13	13	14	14	9	16	9	15	12	13	14	14	15	13	12	15	15	13	14	14	14	15	18	15	14	12	13	16	16	14	11	17	15	16	10	15	16	16	15	15	16	19	18	14	17	16	18	16	17	14	18	18	18	12	19	20	14	19	22	25	0	6	1	3	15	3	14	6	7	7	7	19	20	3	6	2	41	14	6	9	61	18	31	36	16	25	52	52	13	53	8	17	2	45	15	41	44	28	57	5	5	12	27	23	26	36	61	25	30	40	27	61	16	37	44	61	61	51	76	28	19	27	51	59	18	29	66	64	17	61	72	83	42	39	83	44	54	24	24	12	77	83	80	60	72	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-265.680986336788806	-274.731829717240146	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995166057782741	1	8	3	6	10	7	8	9	10	7	11	11	10	9	12	8	13	9	10	9	12	11	10	16	12	12	11	12	14	12	11	17	15	16	12	13	13	14	14	13	14	14	17	16	14	16	15	13	16	14	14	15	12	16	16	17	13	17	14	11	15	16	14	16	15	13	19	18	18	17	15	18	17	20	16	16	15	19	20	18	21	24	9	20	17	23	0	6	1	3	6	4	6	4	7	3	18	16	8	6	22	4	53	16	16	7	27	14	2	14	23	9	9	12	17	13	23	66	50	29	27	60	11	12	23	8	35	5	38	39	22	63	36	28	39	60	37	39	14	57	50	54	27	61	15	2	40	53	53	17	63	11	75	46	73	76	36	43	63	34	65	66	38	55	56	59	79	68	4	46	46	43	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-270.446593869768094	-279.497437250219434	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997213474715331	1	6	3	4	11	7	9	10	8	10	11	11	9	9	12	10	12	9	11	11	11	12	10	19	11	14	12	7	14	11	12	18	13	14	13	13	13	14	10	13	14	15	17	16	12	16	15	13	17	14	13	10	14	16	18	16	15	16	16	16	14	15	15	16	15	16	18	16	19	16	19	17	18	19	17	20	17	16	23	17	15	26	17	20	21	23	0	4	1	1	16	2	9	28	4	9	16	7	6	2	16	4	20	2	10	18	18	21	7	41	10	40	25	3	40	13	20	50	25	19	22	30	20	23	4	20	51	33	50	11	20	26	39	18	26	40	28	13	37	39	33	27	33	38	65	47	15	50	36	36	35	33	35	40	73	42	46	37	66	66	46	67	26	42	55	62	27	43	34	55	73	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-258.700256768002134	-267.751100148453475	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986070090580422	-1	7	3	5	10	6	8	9	9	10	12	10	13	10	11	10	12	9	12	10	14	12	10	20	12	14	12	10	15	12	11	13	14	12	14	13	14	13	15	13	12	15	17	13	13	13	14	15	17	15	15	10	14	13	16	15	16	16	16	14	15	16	13	16	14	14	17	15	17	16	18	18	16	12	17	20	17	18	20	18	20	25	18	18	19	23	0	4	1	1	7	3	6	2	2	6	28	9	41	9	12	8	18	2	5	9	32	52	8	83	15	19	8	7	22	20	10	41	46	5	19	74	28	12	54	7	16	54	42	31	25	28	30	60	33	15	60	18	11	15	60	46	33	42	42	38	36	60	12	26	12	19	64	41	62	66	70	61	47	14	35	71	33	62	72	62	58	60	64	59	49	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-255.980834581371823	-265.031677961823164	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.945688417056530	1	7	3	5	11	8	9	9	9	9	11	10	13	6	11	9	14	11	10	10	13	10	10	18	10	13	12	11	15	14	12	16	13	15	12	13	12	12	13	14	14	10	16	15	13	14	12	14	17	14	13	13	12	16	15	15	16	17	16	15	14	16	16	17	14	15	18	18	18	15	18	17	19	19	18	20	18	19	20	18	19	23	21	20	21	17	0	14	1	3	9	14	2	14	4	6	6	10	22	4	9	14	45	12	6	7	15	9	8	70	7	27	20	23	52	15	9	45	18	17	25	28	11	19	20	21	39	8	33	46	11	38	19	12	46	36	53	15	5	61	40	51	31	44	21	31	8	40	33	54	47	27	53	66	40	4	63	59	58	63	33	63	17	72	68	63	49	83	73	72	74	43	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-267.035658382708334	-276.086501763159674	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998533647393180	0	7	2	3	11	5	8	8	10	10	8	9	13	10	12	10	14	9	12	11	13	12	11	18	12	9	11	9	15	14	10	18	10	15	14	14	14	16	11	14	13	13	17	16	12	16	13	15	18	13	14	10	13	13	17	16	13	16	16	13	12	16	17	17	15	13	15	17	17	15	17	16	19	18	14	19	19	20	23	19	19	25	21	21	20	20	0	3	1	3	2	1	2	6	2	18	6	2	23	11	26	7	53	11	33	26	16	16	31	62	7	8	52	4	51	45	11	17	18	47	41	57	25	30	16	60	9	19	48	47	28	54	19	50	44	61	42	28	61	16	17	42	15	66	75	7	9	36	36	38	41	7	21	29	35	42	66	67	69	46	19	71	69	34	78	71	62	73	74	76	24	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15000	-257.202461300471441	-266.253304680922781	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985208257026265	-3	8	2	4	10	7	6	9	9	10	12	11	12	10	11	10	13	10	11	11	13	12	10	20	9	13	12	11	15	14	11	14	14	12	12	12	13	15	15	14	14	14	16	16	13	15	12	14	13	13	12	12	13	9	16	15	15	17	16	16	13	15	16	16	17	17	19	18	17	14	17	17	19	20	17	17	18	18	21	19	22	24	20	21	22	22	0	6	1	3	2	3	4	6	6	6	18	23	8	9	5	25	14	9	16	6	36	54	8	67	6	14	31	25	45	27	16	9	26	5	19	12	8	48	40	34	17	50	30	33	22	49	14	53	16	47	9	5	36	2	51	11	12	48	47	42	34	13	29	51	62	17	66	43	30	51	21	63	30	57	29	29	72	43	68	66	71	81	77	80	58	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
