step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99
24000	-491.304644700941537	-489.764408628732951	-1.540236072208588	0.000074607099647	0.000020105198111	0.269481030702225	0.543125679416091	0	1	3	2	2	3	5	6	8	9	12	12	12	14	14	11	18	15	15	17	16	14	16	16	17	17	17	17	17	19	18	18	18	20	19	19	19	19	19	20	20	21	21	20	20	20	21	21	21	21	22	22	22	21	20	21	18	19	21	22	19	23	22	23	22	22	22	22	22	23	24	23	23	22	23	24	25	24	24	25	25	24	27	25	24	25	26	26	25	26	25	27	28	27	27	31	30	32	35	0	1	1	1	1	4	0	7	7	9	16	10	16	9	12	10	20	16	22	24	9	10	19	13	24	21	18	23	0	25	24	11	27	37	26	28	25	18	18	36	38	28	44	28	37	33	46	41	37	58	46	55	40	22	28	44	21	22	58	41	21	50	40	40	41	56	45	49	37	41	60	40	66	43	57	65	85	42	55	45	46	59	90	76	73	78	73	89	78	76	85	84	87	42	76	93	93	97	98	1	1	2	2	1	1	1	1	3	1	1	2	1	4	2	1	1	4	1	1	5	4	1	3	1	1	2	1	1	2	2	5	1	1	2	2	2	4	2	1	1	4	1	3	1	2	1	1	2	1	2	1	2	5	3	1	2	3	1	2	1	2	2	1	2	1	2	1	3	2	2	2	1	1	3	2	1	3	4	4	4	2	1	1	1	1	2	1	1	2	1	2	2	3	3	1	2	1	2
24500	-438.014881566570750	-436.328949415141665	-1.685932151429082	0.000086755200405	0.000018041109416	0.207954212909698	0.622863192818084	0	1	3	2	2	4	6	7	8	9	12	11	12	14	13	14	18	16	15	17	16	16	16	17	18	17	17	17	15	20	18	17	17	20	19	19	19	19	19	20	20	21	21	20	20	20	21	21	21	20	22	22	22	21	21	21	21	21	21	22	21	23	21	23	22	22	22	22	23	23	24	22	23	23	23	24	25	24	24	25	24	25	27	25	24	25	26	25	26	25	26	27	27	24	27	30	29	31	37	0	1	1	2	1	4	0	7	8	8	12	10	8	11	12	11	21	16	16	21	14	16	19	21	21	22	18	23	0	32	24	21	22	17	26	28	32	33	27	36	35	28	28	28	37	33	38	41	37	33	50	42	40	26	44	36	45	50	33	35	34	46	44	63	41	42	57	37	25	48	60	63	66	66	67	65	85	36	72	75	58	58	90	76	73	53	74	72	88	76	85	84	87	40	90	97	93	97	98	1	1	2	1	1	2	1	1	1	2	1	1	2	2	2	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1	3	4	2	1	2	2	1	2	2	1	1	2	4	1	2	1	1	2	2	1	3	1	2	1	1	1	2	2	1	2	1	1	1	1	2	1	2	2	2	2	2	2	1	1	2	2	2	1	1	1	2	1	3	2	1	1	1	3
25000	-453.071409010243144	-450.882864756886590	-2.188544253356573	0.000072728562575	0.000008297406596	0.114087317308062	0.682610634944349	0	1	3	2	2	3	5	7	7	9	12	12	11	14	14	14	18	15	15	16	15	16	16	17	18	17	17	17	17	20	16	18	18	19	18	19	19	18	19	20	20	21	20	20	20	20	21	21	21	20	22	22	22	21	21	21	21	21	19	22	22	23	21	23	22	22	22	22	23	21	24	24	23	23	23	23	25	24	24	24	23	25	26	25	24	25	25	23	26	26	26	27	28	26	27	31	31	32	38	0	1	5	1	2	4	0	7	7	8	10	8	10	11	12	13	21	11	16	21	14	18	16	21	21	22	22	23	0	37	16	11	22	17	26	28	32	27	33	28	35	28	28	28	32	39	46	35	32	38	58	40	42	35	44	44	45	27	38	41	17	50	36	53	48	56	57	49	61	41	60	63	66	66	49	65	85	53	40	67	50	58	76	54	43	79	66	40	88	84	85	84	87	88	90	93	93	96	98	1	1	1	2	1	1	1	2	2	2	2	3	2	2	2	3	3	1	1	1	1	1	2	2	2	1	1	1	1	1	1	4	2	1	1	2	1	1	1	3	2	2	3	3	2	1	1	2	3	1	1	1	1	2	1	1	1	4	1	1	3	2	2	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	3	1	2	2	2	2	3	1	2	2	2	1	1	2	1	1	1	1	2	1	3
25500	-453.159178346110707	-451.035266464387234	-2.123911881723469	0.000075769625997	0.000009216308700	0.121635927041122	0.648249222162583	0	1	1	2	2	2	4	7	5	9	11	12	12	14	14	13	18	15	15	17	13	16	16	15	18	17	17	17	17	20	18	17	18	20	19	19	19	19	19	20	20	19	21	19	20	19	21	20	21	21	22	22	22	20	19	20	21	21	21	22	22	23	21	23	22	21	22	22	23	23	23	24	23	23	22	24	25	22	24	25	22	25	28	25	24	25	26	26	26	25	25	27	28	27	27	31	31	32	37	0	1	1	1	2	2	0	9	7	8	10	11	10	13	16	13	21	14	13	19	10	18	19	21	32	22	22	23	0	25	32	24	27	24	26	28	24	33	33	55	26	28	42	28	25	33	38	35	45	38	58	40	40	26	28	44	37	46	46	48	37	50	40	63	54	56	57	57	37	41	65	63	66	66	57	65	85	63	55	75	39	59	76	76	73	64	74	79	79	76	85	84	73	79	76	93	93	97	98	1	1	1	2	1	1	1	1	1	2	1	1	3	2	1	1	2	1	3	2	2	1	1	2	1	1	1	1	1	2	1	2	1	4	2	2	4	1	1	1	3	2	2	2	2	1	2	1	1	1	1	2	2	3	2	1	1	2	2	2	2	2	1	2	1	1	1	1	2	3	1	1	2	1	1	1	1	1	2	2	3	2	3	1	1	2	2	1	2	1	1	2	3	2	3	2	1	1	2
26000	-492.838668393926639	-491.023220532669995	-1.815447861256651	0.000095878052691	0.000016587620653	0.173007483851395	0.523468937546854	0	1	3	2	2	4	6	7	7	9	12	12	11	13	14	14	18	14	15	17	15	16	16	17	18	17	16	17	14	20	18	18	18	19	19	19	19	19	19	20	20	20	21	20	20	20	21	21	21	19	21	22	19	21	21	21	21	21	20	22	22	23	22	23	22	22	22	22	23	23	22	21	23	23	22	24	25	24	24	25	25	24	28	24	24	25	26	26	26	25	26	27	27	27	27	31	30	32	38	0	1	2	2	1	4	0	7	7	9	10	10	10	10	11	11	24	14	14	14	11	18	19	21	20	22	18	19	0	21	24	23	27	24	22	28	32	33	33	36	35	28	28	23	37	33	38	35	37	33	46	42	28	41	36	44	45	33	22	48	21	46	72	53	54	42	57	57	49	35	35	42	66	43	49	65	85	55	55	75	27	59	95	54	66	55	74	43	86	76	85	84	87	89	90	93	87	97	98	1	1	2	1	2	2	1	1	1	2	2	3	2	2	1	2	1	1	2	3	3	2	1	1	1	1	1	2	1	4	1	2	1	2	2	1	1	1	1	1	1	3	2	3	1	2	1	1	2	1	1	1	2	1	2	1	1	2	2	1	4	3	1	2	1	2	1	1	1	2	2	1	1	1	1	2	1	2	3	3	3	2	1	2	1	3	2	5	1	1	2	2	1	1	1	3	3	2	2
26500	-444.740328243453121	-442.197941044543768	-2.542387198909326	0.000076869006736	0.000006411231506	0.083404635728056	0.647989695597060	0	1	3	2	2	4	6	7	8	9	12	12	12	11	14	14	16	14	15	17	15	15	16	17	17	16	17	17	16	19	18	18	18	20	19	19	19	19	16	20	20	21	21	19	19	20	21	21	21	21	22	22	22	21	20	21	21	21	21	22	22	23	22	23	22	22	22	21	23	22	22	24	23	23	23	24	25	24	24	24	23	23	28	25	24	25	25	26	24	26	26	26	28	27	27	31	31	32	36	0	1	4	2	2	4	0	7	8	9	9	14	9	10	12	13	21	13	13	21	11	18	19	11	17	22	39	16	0	17	24	25	27	30	26	28	25	33	22	36	26	44	44	28	25	38	33	41	37	38	50	42	36	41	28	36	45	38	46	41	32	50	40	63	48	42	57	45	49	35	41	64	66	66	45	65	85	53	64	75	33	59	76	76	56	78	56	64	55	76	85	84	87	72	90	93	93	96	98	1	1	1	1	1	2	1	1	1	1	4	1	2	2	2	2	1	2	1	2	2	1	1	4	1	1	1	2	1	3	1	1	1	1	2	2	2	1	1	1	2	2	2	2	2	1	2	1	2	2	1	1	3	1	2	2	1	2	1	2	2	2	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	2	1	1	2	2	2	1	2	1	3	3	4	1	2	1	2	2	1	3	2	1	2
27000	-498.064501420136992	-496.312407872315362	-1.752093547821641	0.000094171172849	0.000017758424797	0.188576018109166	0.584068450828464	0	1	3	2	2	4	6	7	8	9	12	12	12	14	14	13	17	15	14	17	16	16	16	17	18	17	17	17	16	20	18	18	18	20	18	19	19	19	19	19	19	21	21	20	20	20	21	21	21	19	22	22	22	21	21	20	20	21	21	21	21	20	22	23	22	22	22	20	22	23	24	24	23	23	23	24	24	24	24	25	24	25	28	25	25	23	26	24	26	26	26	27	28	27	26	31	31	32	37	0	1	1	2	1	4	0	7	8	9	9	10	10	9	12	12	13	13	11	21	14	18	19	13	21	22	22	11	0	21	21	24	27	21	18	28	32	33	33	28	35	28	56	28	37	33	33	26	37	33	50	56	36	41	28	28	37	38	33	41	32	50	42	63	41	42	57	17	37	48	54	64	66	66	49	65	73	86	53	45	62	58	65	71	66	63	66	64	88	71	85	84	66	64	76	93	93	96	98	1	1	2	1	2	2	1	1	1	1	3	3	2	3	1	1	3	2	1	1	1	1	1	3	2	1	1	4	1	3	1	1	1	3	3	2	1	1	1	2	1	2	1	2	1	2	2	2	2	1	1	2	3	2	2	3	1	2	2	2	2	1	1	1	1	1	2	3	2	2	3	1	1	1	1	2	1	1	2	2	2	3	3	1	1	1	4	1	2	2	1	2	2	2	2	3	2	1	3
27500	-525.965581283427923	-524.364748540552569	-1.600832742875378	0.000099194191081	0.000023773056589	0.239661781908551	0.443135642095006	0	1	3	1	2	3	6	7	8	9	11	12	12	14	13	14	17	16	15	17	16	16	16	15	18	17	17	17	16	20	18	16	18	20	19	19	19	19	19	20	18	21	20	19	19	20	21	21	21	21	22	22	22	20	21	20	20	21	21	22	22	23	22	23	22	21	22	22	22	22	24	24	23	23	23	24	25	24	24	25	23	24	28	25	24	25	25	24	26	26	26	26	26	27	27	30	31	32	37	0	1	5	1	2	1	0	7	8	9	9	10	10	10	9	12	18	14	15	11	16	15	19	11	32	22	22	14	0	21	17	14	26	25	41	23	17	33	33	44	26	28	28	28	24	27	38	35	37	46	59	36	40	41	14	36	45	33	38	58	32	50	40	40	41	56	57	57	30	54	65	43	66	36	37	65	85	42	52	68	50	81	65	76	73	44	56	42	43	48	87	84	74	79	90	87	87	96	98	1	1	1	1	1	3	1	1	1	1	3	2	3	4	5	1	1	2	1	3	2	2	1	4	2	1	1	2	1	2	1	2	1	2	1	3	2	1	1	1	1	2	2	2	3	2	2	2	2	1	1	1	2	2	6	1	1	2	2	1	3	2	2	2	3	1	2	1	1	2	1	3	2	4	2	2	1	2	2	2	2	1	5	1	1	2	5	3	3	4	1	1	3	2	1	3	2	2	2
28000	-491.677687859688831	-489.992831902674368	-1.684855957014490	0.000090626887639	0.000018877736846	0.208301723005463	0.627033891039292	0	1	3	2	2	4	6	7	8	9	11	11	12	12	13	13	18	16	15	17	16	15	16	16	17	16	17	17	17	20	18	18	18	20	19	19	19	18	18	20	18	21	21	19	20	20	20	20	21	20	22	21	21	21	20	20	21	21	21	21	22	23	22	23	21	21	22	22	23	23	24	24	23	23	23	24	25	22	24	25	25	25	26	25	24	25	26	26	26	26	25	26	28	27	25	29	30	32	36	0	1	4	1	2	4	0	7	8	7	10	10	12	10	12	13	24	14	16	21	14	14	11	16	24	22	22	18	0	37	25	21	22	17	41	23	17	22	27	36	26	55	44	19	37	33	22	26	37	18	58	36	40	41	36	44	45	39	18	35	31	38	42	63	41	56	57	45	30	65	54	64	66	66	57	54	85	53	64	75	38	47	76	76	73	53	56	72	79	76	85	84	87	63	76	66	96	97	98	1	1	1	2	1	2	1	1	1	1	2	2	1	3	1	1	2	3	1	1	2	1	4	2	1	1	2	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	3	1	2	3	3	2	2	1	2	1	2	1	1	1	3	2	2	1	3	1	1	3	1	1	1	2	1	3	1	2	2	1	2	1	1	1	2	3	4	2	1	1	2	3	2	2	1	1	1	2	4	1	3	1	2	2
28500	-488.472088971095104	-486.743827663564844	-1.728261307530235	0.000074290126084	0.000014496822504	0.195137944552192	0.526395007707148	0	1	3	1	2	3	5	7	8	9	11	11	12	14	13	14	16	15	15	17	16	16	16	15	18	17	17	17	16	20	16	17	18	20	19	19	19	19	19	19	18	21	21	19	20	20	21	21	21	21	22	20	21	21	20	21	21	20	21	22	22	23	22	22	22	21	22	22	23	23	24	22	23	23	23	23	24	24	24	25	23	25	28	25	24	25	23	25	25	26	26	26	28	27	27	31	31	32	36	0	1	1	1	2	4	0	7	7	9	10	10	10	11	12	11	24	14	14	13	13	18	19	13	20	22	22	23	0	25	14	10	27	20	41	28	25	33	33	28	26	44	36	28	25	27	38	35	37	58	46	40	40	41	28	36	45	33	46	54	21	50	40	40	58	55	57	57	45	54	35	40	56	66	61	65	56	44	55	75	50	59	76	71	56	53	66	55	63	65	85	84	87	63	90	93	93	93	98	1	1	3	1	1	1	1	1	2	1	2	1	2	2	1	3	1	1	1	4	3	1	1	3	1	1	1	1	1	1	2	5	1	2	1	2	1	1	1	1	1	2	2	2	2	3	1	2	2	1	2	1	2	3	3	2	1	2	1	1	4	2	3	2	2	1	1	1	2	2	4	2	2	1	1	1	3	3	3	2	2	3	4	1	2	3	2	4	3	3	2	1	3	5	1	3	2	3	2
29000	-524.867024791503809	-522.799146597023764	-2.067878194480073	0.000086721763512	0.000011175900887	0.128870775163931	0.522520016132250	0	1	3	2	2	3	6	7	8	9	12	12	12	14	14	14	17	15	15	17	15	16	16	17	18	17	17	17	14	20	17	16	17	20	19	19	19	19	19	20	18	19	21	20	20	19	21	21	21	20	21	22	22	21	21	21	18	20	21	22	22	22	22	23	22	22	22	20	20	22	24	23	23	20	23	23	23	24	24	25	22	23	26	24	25	25	26	24	24	24	26	26	28	25	26	31	30	32	38	0	1	5	2	2	4	0	7	7	9	10	10	10	11	12	13	32	16	11	14	12	18	16	16	21	22	22	23	0	17	21	14	18	37	41	23	24	27	27	42	33	28	44	28	37	27	22	41	45	33	46	40	36	41	28	42	32	38	38	35	68	50	40	40	35	74	37	32	25	41	65	40	66	36	37	54	43	63	40	67	46	81	76	65	74	63	66	55	53	76	85	84	87	64	90	97	93	97	98	1	1	1	1	1	1	1	1	2	1	3	2	3	2	1	1	1	1	3	2	3	1	2	3	2	1	1	1	1	1	2	2	2	1	1	2	2	2	2	1	1	1	1	2	1	2	2	2	1	1	1	2	3	3	2	2	2	1	2	3	2	2	2	2	3	1	2	3	2	2	2	3	1	1	3	2	1	2	3	3	2	1	2	2	3	2	2	2	2	1	1	2	2	1	1	1	2	2	6
29500	-471.096899369709149	-469.154835895577264	-1.942063474131859	0.000088723230772	0.000013135285622	0.148047873233362	0.652368941492852	-1	1	3	2	2	4	5	7	8	9	11	12	10	14	14	14	17	15	15	17	15	16	16	16	18	17	17	17	17	20	18	18	17	20	19	19	19	19	19	20	18	18	20	19	20	20	21	21	20	21	22	22	22	21	20	21	21	19	21	22	22	22	22	21	22	22	22	22	22	23	24	24	23	23	23	24	24	24	24	25	25	25	27	25	25	25	26	23	26	26	26	26	28	27	27	31	30	32	38	0	1	4	2	2	2	0	7	8	9	10	13	10	13	11	12	24	16	16	21	12	18	16	21	21	22	22	23	0	32	24	14	22	24	41	28	32	33	33	42	26	28	28	28	37	33	58	35	25	38	58	64	40	35	42	42	45	33	39	54	30	27	40	42	48	55	37	57	57	35	60	63	63	55	57	65	66	40	88	75	50	46	76	76	77	72	66	64	64	71	85	84	94	63	90	97	93	97	98	1	2	1	1	1	2	1	2	1	1	1	2	1	3	3	1	1	1	1	2	2	1	2	1	2	1	1	1	1	2	2	2	1	2	1	1	1	2	2	1	1	1	2	2	1	3	2	2	1	1	2	1	2	2	1	2	1	2	1	1	1	4	1	2	1	2	3	1	1	2	1	2	1	2	2	2	1	2	1	2	2	3	2	1	1	1	2	1	3	2	1	1	1	4	1	1	1	2	5
30000	-529.024679581157443	-527.366468587771919	-1.658210993385535	0.000106356413650	0.000023110546166	0.217293394662049	0.632981246212330	0	1	2	1	2	3	5	6	8	9	12	12	12	14	14	13	18	14	14	14	15	16	16	17	18	17	17	17	17	19	18	17	18	18	19	19	19	18	19	20	18	21	18	20	20	20	21	20	19	20	21	20	22	21	21	20	21	21	21	22	22	23	22	22	21	21	22	20	20	23	24	23	23	23	23	23	24	24	24	24	25	22	28	24	25	25	26	26	26	26	26	27	28	27	27	31	29	32	38	0	1	2	1	1	4	0	7	8	9	10	9	10	11	12	12	21	13	16	13	15	15	19	21	32	22	18	14	0	32	21	21	9	15	41	23	15	27	27	36	26	28	28	34	24	38	38	26	25	22	50	28	40	41	36	36	45	38	38	54	57	51	40	36	48	44	57	37	30	48	60	40	66	44	68	54	66	63	72	67	50	58	95	76	77	78	77	53	79	76	77	84	73	72	90	97	93	93	98	1	1	1	1	2	2	1	1	2	1	2	2	2	2	2	1	2	2	1	1	1	2	2	2	1	1	2	2	1	2	3	2	5	3	1	2	3	1	1	1	1	3	1	2	2	2	3	3	1	3	1	2	2	3	2	1	1	2	2	1	1	1	2	3	1	1	1	1	1	2	2	2	2	2	3	2	2	2	1	2	2	1	1	1	1	1	2	3	2	2	1	2	2	3	1	2	1	3	6
30500	-446.190207739447715	-444.466617112407619	-1.723590627040098	0.000067836650910	0.000013328258614	0.196475775787308	0.636902449490354	0	1	3	2	2	3	5	6	8	9	12	12	12	13	14	14	18	14	14	17	16	15	16	17	17	17	17	17	17	20	18	18	18	20	18	19	19	19	19	19	20	20	21	18	20	20	21	21	21	21	22	20	22	21	21	21	21	20	21	22	22	23	22	23	22	22	22	22	23	23	24	23	23	23	23	24	24	24	23	25	25	25	28	25	25	25	26	25	26	26	26	27	28	27	27	31	30	32	38	0	1	5	1	2	4	0	7	8	9	10	10	10	11	12	10	21	11	11	21	14	18	19	16	21	22	22	23	0	32	24	21	27	21	26	28	17	22	33	44	35	28	36	28	24	33	39	35	25	38	38	44	40	35	28	44	45	33	58	54	37	50	40	63	54	56	57	49	30	48	60	40	66	43	45	35	66	64	55	75	62	59	90	76	77	42	74	79	79	76	85	84	87	64	90	97	93	93	97	1	1	1	1	1	1	1	1	2	1	2	3	3	1	2	3	2	2	2	1	3	1	2	2	1	1	1	1	1	2	1	1	1	3	1	2	1	3	1	1	2	2	1	1	2	2	1	2	3	1	2	2	2	2	2	2	1	2	1	1	3	2	2	1	1	1	1	1	2	1	2	2	1	2	3	3	1	1	2	2	2	2	2	1	1	2	2	2	2	2	1	1	2	1	1	1	1	2	5
31000	-445.503654749701013	-443.877023786751863	-1.626630962949147	0.000060459188685	0.000013847215789	0.229034098713685	0.605407556887329	0	1	3	2	2	4	5	6	8	9	11	11	11	13	14	13	18	14	15	17	16	16	16	17	18	17	17	17	17	20	17	15	17	19	19	19	19	19	19	20	20	20	21	20	20	19	21	21	21	21	22	22	22	21	21	21	21	20	21	22	22	23	22	23	21	21	22	22	23	23	24	23	23	23	23	24	24	24	24	24	23	24	27	25	25	25	23	26	25	26	26	27	28	27	26	30	31	32	38	0	1	4	2	2	4	0	7	7	9	10	10	9	9	12	13	21	16	14	14	32	18	19	21	32	22	22	19	0	25	32	14	22	21	26	28	17	33	33	36	38	23	36	36	37	33	39	26	37	39	33	36	40	26	28	36	30	33	38	54	49	50	40	40	35	42	57	57	37	65	60	40	66	56	57	48	87	53	64	67	38	59	90	76	87	78	66	79	79	76	85	84	66	89	76	93	96	97	98	1	1	1	1	1	2	1	1	3	1	1	1	3	4	2	1	1	1	2	1	1	2	1	1	2	1	1	1	1	2	1	2	1	2	2	2	1	2	2	1	1	3	2	1	1	2	2	3	2	1	3	2	2	4	2	1	1	1	2	1	1	2	2	2	2	1	1	1	3	1	2	2	2	1	2	2	1	2	1	2	3	2	1	1	2	1	2	2	1	1	1	2	4	2	1	2	1	1	5
31500	-498.109390995424747	-496.277981569976930	-1.831409425447843	0.000084669866455	0.000014347786542	0.169455641575285	0.600778858332959	0	1	3	2	2	4	5	7	8	9	12	11	12	14	12	13	17	15	14	17	16	16	15	17	18	17	17	17	17	20	17	16	18	20	19	17	19	19	19	20	20	21	21	20	20	20	20	21	21	21	22	22	22	21	21	21	21	21	21	22	22	23	22	23	22	22	22	22	23	23	24	24	23	23	23	24	25	24	24	25	23	24	27	25	25	25	24	26	26	26	26	27	28	27	27	30	30	32	37	0	1	5	2	2	2	0	7	8	7	9	10	10	10	10	13	10	13	16	14	13	18	15	21	23	22	22	19	0	24	32	12	27	21	26	23	25	33	33	36	26	40	40	28	17	33	33	22	37	46	48	44	40	41	40	23	45	38	27	41	37	50	40	42	54	28	57	45	17	65	41	40	52	56	57	48	74	53	53	68	50	62	90	76	87	78	43	72	63	76	77	84	73	88	76	93	93	97	97	1	1	1	1	1	1	1	2	1	2	3	2	2	3	3	1	5	2	1	3	1	1	3	1	2	1	1	2	1	3	1	4	1	2	2	2	1	1	1	2	2	1	1	2	3	2	2	5	2	1	1	2	2	1	1	3	1	1	3	1	3	2	2	2	1	3	1	2	4	1	4	2	1	2	1	3	1	2	2	3	2	1	1	1	1	1	3	2	1	2	1	2	5	1	2	2	1	2	5
32000	-465.383375500409045	-463.832301412791651	-1.551074087617397	0.000074275615610	0.000019574748412	0.263542055507221	0.655466713210817	0	1	3	2	2	4	5	7	8	9	11	12	11	14	14	14	17	16	15	17	16	16	16	17	18	17	17	17	16	20	18	17	17	19	19	18	19	19	19	20	20	20	21	20	20	20	21	21	21	20	21	22	19	21	21	21	21	19	21	22	21	23	21	23	22	21	22	22	23	20	24	24	23	23	22	24	25	24	24	25	24	24	28	25	24	25	26	26	26	26	25	27	26	27	26	30	28	32	37	0	1	5	2	1	1	0	7	8	9	10	13	10	12	12	11	21	16	11	21	19	16	16	21	32	22	22	23	0	32	17	21	22	21	26	23	25	33	33	53	26	19	44	16	37	33	38	26	37	58	46	63	36	35	40	44	45	33	58	41	25	51	53	63	54	42	57	61	30	35	35	40	66	66	57	48	73	44	44	49	62	59	90	76	73	78	56	79	55	84	85	84	73	79	76	97	87	93	98	1	1	1	1	2	2	1	2	1	1	2	1	2	1	2	2	1	2	3	1	1	2	2	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	2	1	3	4	1	4	1	2	1	4	2	1	1	1	1	2	1	1	1	2	2	2	3	2	2	2	1	1	1	1	2	1	2	1	2	1	1	2	2	3	2	2	1	2	2	1	1	1	5	2	2	1	1	1	3	2	2	1	1	4	4
32500	-471.157739045072276	-469.232195841910197	-1.925543203162101	0.000071279312071	0.000010758301023	0.150931605685231	0.600356402967768	0	1	3	2	1	2	5	7	8	9	12	12	12	14	14	14	17	16	15	16	15	16	16	17	17	17	17	17	17	20	18	18	18	20	19	19	19	17	19	20	20	21	21	19	20	20	21	21	21	21	21	22	22	21	21	21	20	21	20	22	22	23	22	23	22	22	22	22	22	21	24	23	23	23	23	24	25	22	21	25	25	25	28	25	24	24	26	26	25	25	26	26	27	27	26	31	30	32	38	0	1	2	5	1	1	0	7	7	9	10	9	10	13	12	13	21	11	16	21	16	13	19	16	14	22	18	19	0	25	17	25	38	32	26	28	32	18	33	28	26	28	44	28	37	33	46	26	37	46	46	40	40	41	44	36	17	39	38	41	30	50	79	55	48	43	57	30	49	41	60	55	66	66	57	48	85	40	36	45	38	58	90	76	74	40	73	89	53	76	77	84	66	63	90	93	93	93	98	1	1	1	1	1	1	1	2	2	1	2	2	1	1	1	2	2	2	1	1	1	4	1	3	2	1	1	1	1	2	1	1	1	2	2	1	1	1	1	2	2	2	2	2	1	2	1	3	2	1	1	2	1	1	2	1	2	2	3	1	1	2	1	1	1	1	2	2	1	1	2	2	1	1	3	2	1	1	2	2	4	4	3	1	1	2	2	1	2	1	1	1	3	2	1	2	1	4	4
