step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104
24000	-910.418911217197206	-917.274399168156606	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.453237294360642	-2	0	4	11	3	7	18	6	9	14	14	17	8	10	11	17	15	15	15	16	18	11	24	15	17	16	18	24	18	22	26	14	22	19	23	18	24	26	25	28	32	31	27	25	31	25	26	29	31	20	29	30	29	31	32	30	31	34	34	28	37	36	39	38	45	45	54	48	43	43	45	56	61	60	62	61	58	72	66	73	79	75	78	82	78	81	83	84	82	93	82	88	88	86	87	87	89	94	89	88	111	98	97	100	0	1	5	13	1	2	5	2	0	8	5	6	1	5	5	9	22	14	1	6	5	13	36	2	26	14	15	11	0	21	21	14	14	16	21	8	25	27	15	36	28	18	5	13	0	13	29	14	25	25	33	39	21	24	32	50	46	43	43	19	43	46	21	43	59	52	69	38	11	60	59	0	68	71	68	74	0	68	68	0	79	73	0	79	73	0	83	81	85	84	75	83	86	83	81	82	83	83	88	87	84	88	83	87	1	1	1	1	1	1	2	1	1	3	2	2	2	1	2	2	1	1	3	2	2	1	1	3	1	2	2	2	1	1	2	2	1	1	1	3	2	1	2	2	1	2	5	3	1	2	2	2	3	1	2	1	2	1	3	2	1	3	2	2	3	3	3	2	2	2	2	2	3	2	2	1	2	2	2	1	1	3	4	1	2	3	1	2	3	1	2	1	1	2	3	2	2	2	1	2	2	2	1	1	6	3	2	4
24500	-840.454714817378203	-847.310202768337604	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.615399139180308	-2	3	8	9	5	10	20	9	0	10	14	21	14	17	17	18	14	17	17	10	17	14	20	14	21	19	14	23	20	19	28	28	25	21	26	16	23	26	27	31	32	26	27	28	28	27	32	30	29	29	32	29	30	30	34	32	34	32	34	37	35	41	41	39	40	41	53	43	47	49	46	55	63	56	62	59	70	67	68	74	80	75	76	86	80	78	84	82	85	91	89	88	90	89	93	88	91	87	90	85	105	97	93	98	0	1	2	2	1	2	13	2	0	3	1	6	5	5	13	9	10	5	27	2	10	5	36	5	26	18	10	19	0	5	30	25	14	16	12	8	18	27	15	36	28	25	21	15	0	7	29	37	25	14	32	46	46	7	25	32	31	52	12	38	39	54	59	46	59	52	69	60	65	63	65	0	70	69	70	74	0	73	73	0	78	78	0	85	78	0	83	79	81	84	89	83	86	83	99	79	87	83	88	83	95	99	83	92	1	1	1	1	2	1	1	2	1	1	2	2	1	2	1	4	1	2	1	1	1	1	2	1	1	1	1	1	1	2	2	2	2	1	1	1	1	2	2	3	1	2	2	2	1	2	2	2	2	2	1	1	1	2	2	1	1	1	2	2	2	4	2	2	1	2	1	1	2	2	1	1	1	1	3	1	1	1	1	1	2	2	1	2	2	1	2	2	1	1	1	2	3	2	1	4	2	2	2	2	3	2	2	2
25000	-839.934228453527226	-846.789716404486626	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.610308440162975	-2	6	4	9	8	8	20	7	9	13	11	14	7	16	12	18	16	12	19	18	15	18	23	10	13	18	19	21	15	17	22	27	25	21	23	19	17	27	21	21	26	28	25	27	26	24	29	31	31	19	31	31	33	30	33	32	36	30	32	33	33	35	41	39	44	47	48	45	51	45	51	54	57	56	60	61	62	67	69	67	78	75	78	77	79	82	83	85	87	94	84	87	90	89	96	92	87	93	91	86	107	96	101	103	0	1	1	2	1	2	21	2	0	5	5	6	1	25	11	9	24	1	10	12	11	11	36	3	18	14	24	27	0	15	30	25	18	9	20	8	25	43	24	36	28	37	5	15	0	21	29	37	25	25	42	7	54	10	37	42	54	7	54	27	39	52	61	61	59	58	65	60	67	27	67	0	38	71	68	74	0	75	68	0	78	78	0	75	78	0	83	79	81	79	81	83	86	83	89	84	87	83	85	83	102	88	98	98	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	2	1	1	3	1	1	3	3	3	1	2	4	2	2	1	1	3	1	3	2	1	1	2	1	2	2	2	1	1	2	2	1	2	1	3	1	1	6	1	2	1	1	1	3	1	2	2	1	3	2	1	2	2	1	3	1	2	2	2	1	4	1	2	2	2	2	2	1	2
25500	-823.297560710201196	-830.153048661160597	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.661213644386226	1	7	9	9	7	10	21	11	0	10	15	23	17	16	16	13	16	11	15	13	16	16	24	12	20	17	18	20	18	12	30	22	25	20	26	19	24	26	24	28	25	28	23	22	31	20	29	32	29	29	30	25	21	29	33	23	36	28	34	36	35	43	38	41	44	44	53	47	50	52	53	55	62	56	60	59	69	72	68	74	77	70	76	80	81	82	82	86	82	93	86	87	91	87	96	79	92	89	93	93	107	98	93	101	0	1	1	2	1	2	24	2	0	5	24	2	30	18	24	9	30	3	30	6	24	30	36	1	26	18	19	19	0	1	13	25	26	16	20	8	25	27	15	23	28	32	11	30	0	5	29	37	37	56	33	11	30	13	37	25	46	46	46	38	54	59	54	63	57	57	59	58	65	68	65	0	68	71	68	74	0	70	73	0	82	68	0	78	82	0	83	96	78	84	84	83	86	83	88	79	92	83	88	92	102	88	94	94	1	1	2	1	1	1	2	1	1	1	1	3	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	1	1	2	2	1	2	1	1	1	2	2	2	1	1	3	2	1	1	1	1	1	1	1	1	3	3	4	2	2	2	1	1	1	3	2	3	1	1	3	1	2	1	3	1	1	2	1	1	2	2	1	1	2	1	2	1	1	2	1	2	2	2	2	2	1	2	1	1	2	2	1	2
26000	-815.979747052545235	-822.835235003504636	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.666216821314209	0	4	4	10	3	7	20	8	10	15	15	15	14	17	11	21	13	13	15	12	17	19	20	11	22	18	18	19	16	20	32	25	25	15	27	12	24	27	25	31	29	30	22	23	26	22	26	29	26	28	32	25	34	28	31	31	36	31	34	38	28	36	41	38	44	43	52	48	49	50	50	52	58	59	50	62	71	74	67	74	79	71	74	83	84	79	84	80	86	92	86	87	89	83	88	90	91	91	90	92	108	96	96	99	0	1	1	2	1	2	24	2	0	24	24	6	1	18	5	34	5	24	24	6	10	17	36	1	18	18	19	19	0	15	43	26	26	9	20	8	25	27	30	36	28	49	13	15	0	7	29	37	32	25	25	11	46	46	37	25	46	43	61	38	21	61	46	54	59	58	69	27	65	60	65	0	70	71	60	71	0	82	75	0	78	79	0	79	82	0	83	79	82	88	84	83	86	83	81	95	83	83	70	87	102	95	87	92	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	2	2	1	1	1	1	2	2	2	1	1	1	2	1	1	2	2	2	1	2	1	1	1	1	3	2	1	2	2	1	1	2	1	1	2	1	2	2	1	2	1	2	1	1	2	2	1	3	1	2	3	1	3	1	2	2	1	1	2	2	2	1	1	2	1	2	1	1	3	2	1	2	2	2	2	1	2	2	2	1	1	3	3	5	1	2	2	2	1
26500	-887.481827539787901	-894.337315490747301	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.610505697735484	1	3	8	7	5	9	11	10	8	11	9	23	12	16	14	18	18	10	17	15	18	14	16	16	16	19	16	19	19	18	31	15	28	12	25	23	21	29	23	23	32	23	25	21	27	19	27	28	23	27	28	29	22	26	29	34	33	32	32	35	38	30	41	42	46	43	48	52	47	44	52	55	53	62	63	62	68	71	65	71	74	78	75	86	81	80	84	85	74	90	82	90	88	80	89	92	88	94	95	93	110	100	98	98	0	1	5	2	1	2	5	2	0	1	5	10	1	18	11	34	22	5	27	6	7	5	8	11	18	14	10	11	0	11	46	18	26	9	20	23	32	27	24	23	28	32	21	24	0	7	29	42	32	49	49	54	11	10	14	50	43	13	11	27	13	54	17	61	63	31	65	27	53	60	67	0	70	71	73	65	0	73	70	0	78	81	0	78	78	0	83	81	78	78	78	94	86	83	88	85	83	97	88	87	102	89	83	92	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	1	2	1	1	1	1	2	1	2	4	2	1	3	2	1	1	1	2	2	1	2	1	1	1	2	3	1	2	2	3	3	2	4	1	4	1	1	2	1	5	3	1	1	1	2	2	2	2	1	2	3	1	1	1	1	3	3	1	2	2	1	3	2	3	1	2	1	1	2	2	2	2	1	4	3	1
27000	-817.326384273362578	-824.181872224321978	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.578496335216393	-1	4	4	7	3	8	15	10	8	8	13	12	11	17	19	20	20	13	18	17	17	16	19	15	18	21	16	24	14	15	30	21	27	16	26	23	23	28	25	31	28	31	22	25	35	25	27	31	31	21	32	28	31	31	35	31	36	35	35	35	39	41	38	41	43	46	54	41	46	52	52	53	61	56	60	62	69	67	70	74	76	77	72	83	80	84	82	84	87	86	88	89	88	88	88	85	91	87	90	93	97	95	95	100	0	1	1	2	1	2	5	2	0	1	1	6	1	18	30	34	22	1	27	12	11	11	8	13	18	14	10	19	0	11	30	25	26	9	20	23	25	27	24	23	28	32	11	15	0	11	29	37	14	18	18	21	43	46	48	50	46	54	53	27	54	63	52	46	59	46	69	38	65	68	69	0	68	71	70	74	0	75	75	0	78	78	0	79	78	0	83	75	90	84	81	83	86	83	88	73	83	83	95	92	95	95	92	87	1	1	1	1	1	1	2	2	1	1	2	1	2	1	1	2	1	3	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	2	2	1	2	2	2	2	1	2	2	2	1	1	2	1	2	1	3	2	2	2	1	2	2	1	1	3	2	1	2	3	1	4	2	2	1	1	1	1	3	1	1	1	1	1	2	1	2	2	1	2	2	1	2	3	1	1	3	2	2	3	1	3	3	2	1	1	2	1	1	3
27500	-873.932200714839155	-880.787688665798555	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.516716461058574	0	2	7	5	7	6	17	5	9	15	5	18	12	13	17	16	9	10	11	14	9	15	19	15	21	17	18	21	11	18	30	29	25	22	27	22	22	28	24	26	27	23	18	24	27	26	24	28	24	23	32	33	34	22	33	32	32	27	36	31	38	41	40	42	42	49	52	48	44	53	47	54	59	56	54	59	69	73	68	75	80	73	71	86	81	78	75	85	86	94	83	89	89	86	85	84	93	87	92	91	105	94	98	101	0	1	11	2	11	2	5	2	0	11	1	6	5	18	13	9	2	11	5	6	1	17	7	1	18	18	19	19	0	15	15	24	26	16	20	23	26	27	24	23	28	14	13	24	0	10	29	49	18	26	32	58	7	13	49	50	13	43	10	19	54	57	54	61	53	52	59	10	65	60	59	0	75	71	38	74	0	70	73	0	79	70	0	95	82	0	83	79	91	95	82	83	86	87	78	73	92	87	91	98	102	85	100	94	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	2	1	2	1	3	2	2	1	2	1	1	2	2	2	1	2	1	2	2	1	1	1	1	1	2	1	2	2	1	2	1	1	2	3	2	2	2	5	2	5	3	2	1	4	1	1	3	4	5	1	3	2	1	1	1	3	1	1	3	1	1	3	3	1	1	2	1	1	3	1	2	3	2	2	3	2	3	1	2	2	1	2	2	2	2
28000	-845.889152888010244	-852.744640838969644	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.451510161191531	-1	3	7	5	4	6	20	7	6	11	18	8	13	19	15	16	15	12	16	13	17	18	18	11	18	18	19	23	17	20	30	24	26	16	27	22	21	25	27	27	31	26	26	23	32	24	30	30	24	26	31	31	29	29	33	31	33	35	34	36	38	42	35	44	42	44	53	44	51	51	49	50	58	59	58	61	72	75	68	71	78	72	71	86	78	79	82	85	84	93	84	87	91	85	97	92	93	92	90	95	102	95	97	99	0	1	1	2	1	2	5	2	0	5	13	6	5	18	24	9	5	5	10	12	5	17	8	5	18	10	19	10	0	15	30	18	25	9	20	23	18	27	15	36	28	26	13	13	0	13	29	25	25	26	26	7	7	7	32	50	7	5	17	31	63	61	54	61	59	52	69	27	71	60	65	0	60	65	70	71	0	82	68	0	82	73	0	81	82	0	83	75	81	88	73	83	86	83	99	84	83	83	84	87	95	99	87	103	1	1	2	1	1	1	2	1	1	2	1	1	2	2	1	2	2	1	1	1	4	1	2	2	2	1	1	1	1	1	3	2	2	2	3	1	1	2	2	1	2	1	2	2	1	2	3	3	2	2	2	1	1	2	2	1	2	5	3	1	1	2	1	1	1	3	1	4	1	3	1	1	3	3	1	2	1	1	4	1	2	2	1	2	2	1	2	2	1	1	3	2	3	3	1	1	2	3	1	2	2	1	3	1
28500	-797.480741215485523	-804.336229166444923	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.641686783486774	2	6	6	10	5	8	20	12	9	9	15	21	15	17	17	18	17	14	17	14	12	17	18	13	17	20	15	24	18	20	28	24	26	21	18	21	23	28	22	27	28	28	26	23	34	24	28	30	24	29	32	28	29	28	28	32	32	36	33	37	30	41	35	40	44	45	54	47	48	50	52	53	60	59	59	58	70	70	70	72	78	77	76	83	83	83	83	85	78	92	88	84	88	86	93	90	90	89	90	90	109	99	95	98	0	1	1	2	1	2	21	2	0	5	21	13	5	18	18	9	11	5	27	6	5	13	8	1	18	14	24	19	0	21	15	25	26	16	20	23	25	27	30	36	19	18	11	15	0	13	29	37	25	49	42	13	46	46	37	50	46	52	53	38	11	54	54	54	59	31	69	27	65	38	69	0	68	71	70	71	0	73	73	0	73	79	0	82	78	0	83	79	78	82	88	83	86	83	79	88	92	83	79	94	102	95	92	94	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	1	1	1	2	2	1	1	1	2	1	1	2	2	1	2	1	1	1	2	1	1	2	2	2	1	1	2	1	2	1	1	1	2	1	1	1	1	2	1	1	2	3	2	2	2	2	2	1	5	1	3	1	1	2	2	2	1	1	1	1	1	2	2	1	1	2	1	2	2	1	3	1	2	2	1	2	1	1	2	2	1	2	1	2	2
29000	-821.805120637618870	-828.660608588578270	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623036548152346	1	5	8	9	8	9	18	9	7	10	15	21	5	16	8	19	18	12	17	17	12	16	15	18	21	20	20	20	21	16	22	29	25	22	26	17	23	25	23	25	29	32	23	25	28	26	28	33	29	26	31	28	28	26	33	32	35	31	35	32	36	42	33	43	43	47	51	47	51	51	48	52	57	61	60	56	64	71	70	70	77	74	78	78	83	84	83	82	83	86	81	90	90	86	93	89	90	90	92	92	109	96	95	97	0	1	2	2	13	2	21	2	0	13	10	6	1	18	1	9	15	13	10	6	5	15	8	21	14	14	19	19	0	3	15	25	14	16	20	23	25	27	30	23	28	33	5	31	0	12	29	37	25	25	33	24	46	24	49	50	43	43	53	38	54	63	54	46	63	58	53	38	59	60	65	0	70	69	70	67	0	73	75	0	82	78	0	79	81	0	83	79	82	84	84	83	86	83	88	89	94	83	88	94	95	88	100	100	1	1	1	1	1	1	1	1	1	1	1	4	1	1	2	2	1	2	1	3	1	2	1	1	1	2	1	1	1	2	2	1	2	1	3	1	1	2	2	2	3	2	3	1	1	1	2	2	2	1	1	2	1	1	1	2	2	1	1	2	3	2	2	2	2	2	3	2	3	2	1	1	1	2	2	1	1	3	1	1	1	1	1	1	2	1	2	2	2	2	1	2	1	1	2	1	1	2	2	2	2	3	1	1
29500	-796.486331957670814	-803.341819908630214	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.732844083544064	1	5	8	8	5	10	18	7	9	11	12	16	13	12	17	18	16	13	18	19	15	15	15	7	18	17	14	25	19	16	27	22	24	23	26	21	25	28	25	31	30	29	27	25	33	23	29	30	32	28	30	27	35	27	31	31	31	34	33	34	37	36	38	44	46	38	52	47	43	37	50	51	59	59	61	64	66	67	64	71	81	74	80	86	79	77	81	80	86	90	88	87	88	87	97	91	85	93	91	92	103	96	93	102	0	1	5	2	1	2	10	2	0	5	5	6	5	5	21	9	11	14	27	12	5	11	8	5	18	18	11	19	0	11	30	25	14	16	20	23	32	27	15	36	28	32	21	30	0	15	29	37	25	14	33	21	52	7	37	42	46	52	57	19	54	54	54	62	69	58	69	70	59	38	69	0	60	71	68	74	0	75	75	0	78	78	0	85	82	0	83	79	85	84	75	87	86	83	96	85	83	87	84	94	102	84	94	98	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	1	1	1	2	1	2	1	2	1	1	1	1	1	2	1	1	1	2	1	1	3	2	2	1	2	2	2	1	1	2	1	2	2	1	2	2	1	1	1	1	1	1	3	2	3	2	1	1	1	2	2	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	3	1	2	2	1	1	1	2	1	1	2	3	1	2
30000	-844.468741157358863	-851.324229108318264	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.601287585127612	-2	0	8	5	5	3	12	8	9	11	13	15	10	10	18	18	16	16	15	17	11	18	19	10	17	13	17	21	16	13	29	23	26	16	27	21	22	23	22	30	30	31	21	25	34	23	30	32	26	19	25	26	32	30	34	31	26	27	35	31	38	39	37	43	44	47	54	49	46	45	51	56	63	62	58	59	67	75	69	69	79	75	78	83	83	82	83	78	87	89	87	89	90	87	95	86	93	90	92	92	107	98	96	100	0	1	1	2	1	2	1	4	0	5	3	6	5	5	30	9	13	14	10	4	1	7	2	1	26	14	19	19	0	5	15	25	32	9	20	23	25	27	24	23	28	37	10	39	0	21	29	37	25	25	18	15	52	57	37	32	3	24	7	38	54	59	43	59	53	58	69	38	65	38	65	0	75	71	68	71	0	79	73	0	78	75	0	88	81	0	83	79	88	84	88	83	86	83	99	75	92	83	90	83	73	79	92	94	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	3	2	1	3	2	1	1	1	1	1	1	2	2	1	2	3	1	1	1	3	2	1	1	2	1	1	1	2	2	1	1	2	2	1	1	3	2	4	3	4	2	2	1	2	2	2	2	2	5	1	3	2	1	1	3	2	2	1	1	1	1	2	3	1	1	1	1	2	2	2	2	1	2	2	2	1	3	1	2	1	1	6	5	2	2
30500	-861.398277210057699	-868.253765161017100	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.571042702480678	-1	4	6	9	2	9	17	11	6	14	2	21	4	7	18	19	15	10	12	16	12	19	18	12	20	14	15	21	15	18	30	29	19	22	26	21	22	28	25	28	29	29	16	22	29	25	25	29	20	28	32	33	33	25	32	32	33	30	33	30	27	40	36	44	44	47	55	49	46	51	50	53	61	58	58	59	65	76	63	74	79	71	77	84	77	78	84	82	86	92	77	91	92	88	91	86	93	92	93	84	108	96	101	103	0	1	11	2	1	2	11	2	0	11	1	24	1	1	21	9	13	14	5	6	5	10	8	11	14	18	19	21	0	13	30	49	14	9	20	23	26	27	7	23	28	49	5	24	0	7	29	37	14	26	42	58	30	7	37	50	46	61	54	21	21	63	54	54	53	63	69	27	65	38	65	0	75	71	70	71	0	79	75	0	78	68	0	79	73	0	83	73	81	89	75	83	86	83	84	75	87	94	95	83	102	95	87	98	1	1	1	1	1	1	3	2	1	2	1	3	1	1	1	2	2	1	1	1	1	1	2	2	2	1	1	2	1	2	3	2	2	3	1	1	1	3	2	2	2	2	2	1	1	1	2	2	3	1	1	1	3	2	2	1	1	1	1	2	3	1	2	3	2	2	2	5	1	4	1	1	1	2	1	1	1	2	1	1	1	3	1	3	3	1	2	4	2	1	2	2	2	2	1	4	2	1	1	2	2	1	3	2
31000	-824.254087379257385	-831.109575330216785	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.697377802695630	0	3	7	7	8	9	20	11	9	14	8	20	17	12	18	19	16	17	19	14	16	18	18	18	14	18	16	22	20	20	25	23	23	24	27	22	22	29	25	29	31	31	23	26	30	25	28	26	31	27	31	29	36	26	34	33	34	35	34	32	35	39	39	44	43	38	52	47	49	50	53	53	63	61	56	61	66	67	69	70	75	76	75	86	71	77	84	87	84	92	81	89	93	89	94	92	93	90	90	95	105	95	97	101	0	1	1	2	1	2	11	3	0	5	1	13	2	11	11	9	3	14	27	6	1	17	11	21	14	14	11	19	0	15	15	25	14	16	20	23	18	19	17	23	28	32	21	15	0	43	29	37	32	18	26	43	46	7	37	50	46	52	5	38	54	61	54	63	59	46	69	60	65	68	65	0	70	71	68	71	0	73	75	0	78	78	0	81	78	0	83	79	85	89	73	83	86	83	99	88	87	83	84	87	102	99	87	98	1	1	2	1	1	1	2	1	1	1	1	1	3	1	1	2	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	2	2	2	1	2	1	1	2	1	2	2	2	1	1	1	2	2	1	2	3	1	2	1	2	1	2	3	1	3	1	1	2	1	2	2	2	1	1	1	2	1	2	2	1	1	1	1	2	2	2	2	3	3	2	2	2	1	1	2	1	2	1	1	3	2
31500	-847.698415170179828	-854.553903121139228	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.579594126376210	-1	4	9	9	8	7	14	7	6	12	4	20	5	8	16	18	16	15	18	16	18	10	18	20	18	15	20	23	17	10	30	28	26	22	24	21	25	27	19	26	30	28	27	26	32	23	28	29	32	23	21	32	31	24	32	34	35	35	31	31	34	35	35	44	43	38	55	43	51	46	48	51	59	60	59	63	70	70	66	61	81	74	73	82	82	83	80	86	86	93	88	90	92	80	96	83	90	89	89	88	110	98	99	106	0	1	13	2	13	2	13	2	0	1	1	6	1	11	30	9	7	14	10	6	10	6	8	5	18	14	19	27	0	13	21	14	26	16	20	23	25	27	7	36	28	18	21	15	0	5	29	37	32	25	26	24	24	7	48	26	31	24	24	27	54	46	54	61	59	52	65	60	65	68	59	0	70	67	68	71	0	79	75	0	78	78	0	75	82	0	83	79	82	99	88	83	86	83	99	73	87	83	88	87	95	95	98	103	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	1	1	3	2	1	2	1	1	1	1	1	4	3	1	2	1	2	2	1	1	1	2	1	2	1	1	3	1	2	1	2	1	1	1	1	3	1	3	1	2	2	2	2	3	2	2	2	3	1	1	2	1	3	1	2	3	1	1	1	1	2	1	1	3	2	1	2	2	2	1	1	3	2	2	2	3	1	2	1	1	1	1	2	1
32000	-835.443413428560802	-842.298901379520203	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.602009607570875	0	4	3	8	6	9	19	6	6	9	7	12	16	15	19	12	19	10	16	14	17	12	20	12	19	18	17	23	21	21	30	25	27	22	25	23	22	25	22	32	31	29	26	23	29	25	30	26	31	28	29	30	30	30	33	32	28	27	35	35	38	41	37	41	43	48	53	52	45	49	48	51	60	56	64	62	65	67	65	74	76	77	78	85	77	75	80	81	75	93	87	91	90	88	98	91	90	86	88	94	109	91	92	101	0	1	1	2	1	5	1	2	0	1	1	5	1	18	21	9	11	11	11	12	1	5	8	1	18	18	11	21	0	15	30	25	14	16	20	23	14	27	21	36	28	25	6	15	0	11	29	26	25	26	14	13	43	11	48	50	24	21	52	38	53	63	52	61	59	46	69	27	65	60	65	0	60	67	73	71	0	75	70	0	78	78	0	79	78	0	83	75	79	96	88	83	86	87	102	88	98	83	75	94	96	88	94	98	1	1	1	1	2	1	3	1	1	1	2	1	2	1	1	2	2	1	1	1	3	1	2	2	1	2	1	1	1	1	2	1	3	2	2	1	2	2	1	2	1	2	1	1	1	2	2	1	2	2	2	4	1	4	1	1	2	3	1	2	2	1	1	1	1	3	2	6	1	2	1	1	2	1	1	2	1	1	3	1	1	2	1	4	2	1	1	2	2	1	1	3	2	2	1	2	1	2	4	1	3	2	2	1
