step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113
22500	-901.368969688591051	-899.916368972023861	-1.452600716567210	0.000173788022070	0.000057963915849	0.333532283517583	0.423767988004039	1	0	3	1	2	4	6	7	8	9	11	10	10	12	11	13	12	13	14	13	16	13	12	16	11	12	14	13	13	15	13	12	13	14	14	15	14	15	17	15	14	16	15	15	15	15	15	16	17	14	17	14	17	17	16	15	17	16	15	16	17	19	18	16	17	19	17	18	17	14	16	20	19	18	16	21	18	18	20	20	18	17	21	20	20	21	20	20	20	22	20	22	23	22	24	22	25	24	28	28	31	28	30	30	32	34	36	35	37	38	38	39	43	0	0	1	2	2	1	0	1	7	0	7	3	9	10	7	13	3	32	8	13	31	23	13	6	1	1	7	9	25	14	14	8	12	12	20	11	29	20	18	8	20	70	3	8	18	16	20	29	71	8	33	14	31	43	27	28	32	37	33	59	75	70	65	37	8	14	56	17	34	14	70	55	33	60	45	24	17	30	41	32	60	27	68	61	51	68	59	43	65	87	68	39	91	89	26	24	43	81	97	17	97	76	76	95	104	105	105	104	108	107	100	100	111	1	1	1	1	2	3	1	2	1	1	3	3	1	2	3	3	5	1	4	2	2	1	2	5	6	5	3	2	2	1	1	3	1	2	1	3	1	1	3	4	1	2	4	5	1	2	1	1	1	4	2	1	3	1	1	1	2	1	1	1	1	3	1	1	4	3	1	3	1	1	1	2	3	1	1	3	3	2	3	3	1	1	2	2	2	2	3	2	2	1	1	3	2	1	5	2	4	3	3	6	3	4	5	3	1	1	2	3	1	1	4	6	3
23000	-882.239218893545171	-880.754028554744991	-1.485190338800153	0.000196723737474	0.000060093809053	0.305473095542556	0.498917763976374	1	0	3	3	3	5	5	7	7	10	12	10	10	12	10	12	12	14	12	12	14	11	13	16	12	12	14	13	13	14	13	14	14	14	14	13	14	15	16	15	14	15	14	15	16	15	15	17	16	13	18	16	15	18	17	15	16	16	14	16	17	19	17	16	18	19	17	17	16	18	19	18	17	18	18	19	17	18	19	21	18	17	21	19	19	21	20	20	19	21	19	21	23	23	25	21	24	25	29	27	31	29	30	31	33	35	36	35	38	38	38	38	44	0	0	1	2	2	3	0	1	7	0	7	6	7	10	7	22	3	12	12	22	10	15	22	34	6	6	20	22	11	14	10	8	12	19	23	13	29	23	59	34	20	30	3	17	12	28	28	58	21	12	19	53	14	63	36	36	34	37	25	33	8	31	18	37	59	21	56	11	12	42	49	13	18	60	39	45	12	52	67	40	33	56	91	33	63	91	74	11	25	60	68	74	68	84	43	43	43	57	100	11	100	100	88	103	104	104	105	105	106	108	100	100	111	1	1	1	2	1	1	1	2	1	1	4	2	3	1	2	1	5	2	1	1	2	1	2	1	4	4	1	1	1	1	1	4	2	2	1	1	1	1	1	1	1	1	4	2	4	1	1	1	2	2	3	1	2	1	2	1	1	1	1	1	4	3	2	1	2	3	1	3	2	1	2	3	2	1	1	1	2	1	2	3	2	1	1	3	1	1	1	3	3	2	1	2	4	1	5	2	4	4	1	5	2	1	5	1	1	1	2	1	2	2	7	5	3
23500	-873.267946399767425	-871.564888542241647	-1.703057857525782	0.000233878049766	0.000047377858022	0.202575051698228	0.471498199813754	1	-1	3	2	4	5	4	7	7	9	11	11	11	13	11	11	13	12	13	11	15	14	13	16	12	13	15	13	13	15	14	12	14	14	14	14	14	16	16	15	14	15	14	15	15	15	16	15	17	15	17	15	17	18	17	15	18	16	16	16	17	19	17	17	17	18	18	16	16	18	17	20	17	19	19	18	17	18	20	21	16	18	20	19	20	20	20	20	20	20	23	19	22	23	24	24	24	25	29	27	29	29	31	30	31	35	35	35	38	37	38	40	43	0	0	1	2	2	1	0	6	7	0	9	3	7	10	9	9	3	8	32	7	10	16	9	34	3	6	16	15	25	31	14	8	12	19	16	11	29	27	18	32	16	31	3	18	34	15	7	29	14	32	50	14	14	69	46	11	40	29	26	33	26	49	45	29	33	71	22	43	45	42	52	22	18	60	47	56	47	30	11	59	34	46	68	12	33	68	33	43	39	61	93	60	83	75	79	47	47	51	100	79	97	95	95	102	102	104	104	105	104	105	100	100	100	1	1	1	2	3	2	1	1	2	1	2	2	3	2	2	2	5	2	1	4	3	2	3	1	5	3	2	2	1	1	1	2	2	1	1	2	1	1	2	1	1	1	5	1	1	3	6	1	2	2	1	1	2	1	1	2	2	2	2	1	2	1	1	2	2	1	2	1	1	1	1	3	2	2	1	3	1	2	5	3	1	2	2	3	3	2	3	3	2	2	1	1	1	2	2	4	4	4	1	5	2	2	4	1	1	2	3	2	3	3	7	5	6
24000	-908.464156765009761	-906.989011564294742	-1.475145200715062	0.000206516375774	0.000064727993005	0.313427895307211	0.449270915631336	1	0	3	2	4	4	6	8	8	9	9	10	10	12	11	13	12	11	12	11	15	14	13	15	10	11	13	13	13	15	13	15	14	15	15	14	14	16	17	14	15	15	14	15	15	16	15	15	17	15	18	16	16	17	15	16	18	16	16	16	17	19	17	16	17	19	17	17	16	17	18	19	19	18	16	20	17	19	19	21	18	17	22	19	19	20	20	21	19	20	23	21	19	24	23	21	25	25	29	27	31	29	30	29	32	34	35	34	39	38	37	39	43	0	0	1	2	2	3	0	3	7	0	9	3	7	10	11	11	26	1	25	11	10	13	13	26	6	8	15	13	18	14	14	17	25	19	20	20	29	23	24	26	11	31	3	17	17	47	28	29	30	26	43	42	30	19	36	15	54	37	33	19	8	42	17	29	59	31	16	43	43	42	49	55	32	59	44	77	18	52	35	74	50	22	93	32	59	68	32	43	17	45	93	74	68	84	96	12	77	74	97	95	97	95	100	95	95	95	104	102	103	108	43	101	101	1	1	1	1	2	1	1	3	1	1	1	4	2	1	1	2	1	5	1	1	3	2	2	2	3	2	1	2	1	1	1	2	2	2	1	2	1	1	1	2	4	1	4	2	3	1	1	1	1	2	2	1	1	3	1	3	1	1	1	3	3	2	3	1	1	3	2	2	1	1	1	2	2	1	1	1	2	2	2	2	1	1	3	3	1	1	3	3	4	4	2	2	1	2	1	3	3	4	3	2	3	3	2	3	3	6	3	2	4	2	10	5	6
24500	-883.381600174806408	-881.873627733793001	-1.507972441013354	0.000182671780051	0.000052830855898	0.289211918135756	0.534844849445708	0	0	2	3	2	5	6	7	7	10	11	9	8	13	10	13	12	13	12	11	15	13	11	16	11	13	15	13	14	16	15	13	15	13	14	15	15	16	15	14	15	16	15	14	16	16	16	15	15	13	16	13	17	16	16	16	16	17	15	16	17	18	17	16	17	19	17	18	17	17	17	19	18	18	19	21	18	18	19	21	19	19	22	20	17	21	20	20	21	21	21	20	20	22	22	25	24	25	28	26	30	28	30	30	33	31	35	34	38	38	40	40	44	0	0	1	2	2	3	0	6	7	0	7	3	7	10	13	23	6	3	8	13	14	23	13	8	6	8	28	23	18	14	14	8	12	17	23	22	29	16	32	17	28	49	19	26	8	27	16	29	10	17	25	10	42	43	36	22	59	48	40	50	39	70	33	37	34	49	22	18	26	42	14	11	65	51	65	77	47	21	36	51	74	56	93	61	50	93	74	45	45	24	93	60	68	84	47	97	22	92	97	97	97	100	97	100	103	102	106	106	100	108	97	97	109	1	1	1	1	1	1	1	1	1	1	3	3	1	1	1	1	3	4	2	2	1	2	1	4	3	3	1	1	1	2	1	3	3	1	2	1	1	2	1	1	1	1	1	1	5	1	2	1	2	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	2	2	1	2	3	1	1	1	2	2	1	1	2	1	1	2	2	2	1	2	2	2	3	1	2	1	2	2	1	7	3	2	2	4	2	3	3	2	2	2	1	4	2	8	6	4
25000	-892.629191043421088	-891.026469889414557	-1.602721154006532	0.000179153617161	0.000042790521372	0.238848213336222	0.500827348065428	1	0	2	2	2	4	7	8	8	9	11	9	9	13	11	12	11	13	13	12	16	13	11	15	12	12	13	13	14	16	13	14	14	15	13	15	15	15	14	15	15	15	14	15	14	14	15	17	16	15	19	14	17	18	16	16	17	17	17	16	15	18	17	16	17	18	17	17	17	16	19	19	16	18	19	21	17	18	20	19	18	18	21	16	21	21	20	21	21	21	20	22	19	23	24	24	23	25	28	27	29	27	30	31	32	34	36	35	36	39	39	40	42	0	0	1	2	2	3	0	6	7	0	9	6	7	10	7	15	3	6	12	13	14	9	9	43	1	8	13	15	25	31	10	17	26	17	7	23	29	20	26	33	11	52	19	8	19	15	22	64	52	17	33	31	21	45	15	11	40	64	33	26	32	42	39	29	33	21	36	22	50	42	21	13	18	65	61	18	35	52	11	59	59	55	91	45	81	91	18	77	63	87	93	51	68	69	97	97	15	59	76	97	41	22	97	100	100	104	106	105	104	107	97	101	102	1	1	1	2	1	1	1	2	1	1	2	2	1	2	2	1	3	4	2	2	2	3	1	1	5	3	2	1	2	1	2	2	1	2	3	2	1	2	1	1	2	1	1	4	1	2	2	1	1	3	1	1	1	2	3	3	1	1	2	2	1	1	1	1	1	2	2	2	1	1	2	5	1	1	2	4	2	2	3	1	1	1	1	1	2	1	3	2	3	1	1	1	1	2	1	1	8	5	4	3	7	8	4	2	3	2	1	2	2	2	8	6	7
25500	-896.241945134572461	-894.612974132478939	-1.628971002093543	0.000220040894884	0.000050195531112	0.228119100946986	0.410082875403100	1	1	3	3	3	5	7	8	8	9	11	11	9	12	12	13	12	12	14	11	16	13	13	16	12	12	14	13	14	15	13	13	14	13	14	14	15	16	15	14	14	14	14	15	13	16	16	17	14	15	18	15	15	16	17	16	16	17	17	16	17	18	14	16	17	18	18	16	17	17	18	19	18	18	18	20	17	18	19	20	19	18	21	17	17	21	21	20	19	21	23	21	20	24	24	23	23	25	28	26	28	29	30	29	33	34	35	35	39	38	39	40	43	0	0	1	2	2	1	0	3	7	0	13	8	9	10	20	9	6	1	26	13	49	13	9	44	3	8	15	7	18	49	10	12	18	6	13	13	29	27	19	12	9	10	3	18	12	27	7	64	14	33	57	10	49	39	56	28	12	29	50	19	63	52	45	29	33	53	46	16	39	30	49	41	19	19	32	28	25	21	56	60	40	36	93	12	25	93	60	41	24	33	93	60	68	89	97	88	28	40	43	17	18	95	97	99	101	104	104	104	108	100	101	101	99	1	1	1	1	1	2	1	2	1	1	1	2	1	2	1	4	3	4	1	2	1	2	2	1	4	3	1	3	1	1	3	1	1	4	1	2	1	1	1	2	3	3	6	2	1	1	3	1	1	1	2	3	1	1	1	2	2	2	1	1	2	1	1	1	2	1	1	2	1	1	2	2	2	2	2	3	3	1	2	2	2	2	1	3	2	1	3	3	2	2	2	2	2	3	1	2	7	4	8	5	7	4	4	1	3	2	3	3	2	5	8	7	7
26000	-892.603553627568658	-890.969529411202302	-1.634024216366307	0.000204002725517	0.000046139099183	0.226169033112254	0.464743173681759	1	1	2	3	3	4	6	8	8	9	11	9	10	12	12	12	12	12	11	13	15	14	12	15	12	12	15	13	15	15	14	14	12	14	14	15	14	15	15	15	13	16	14	16	15	15	16	17	16	14	18	15	16	17	16	17	17	16	16	17	17	18	18	15	17	18	17	18	18	18	19	19	17	18	18	20	17	19	20	21	18	18	21	19	20	21	20	21	20	19	22	21	20	24	23	24	21	26	27	26	29	28	29	30	32	34	36	34	37	38	40	38	43	0	0	1	2	2	1	0	6	7	0	7	1	9	10	13	13	3	6	6	13	14	9	7	43	8	8	13	13	19	14	14	33	8	26	16	28	23	16	50	34	13	30	25	40	25	41	28	64	31	6	40	14	30	24	11	36	43	37	26	26	45	30	6	37	59	31	36	17	26	42	49	36	26	65	61	27	17	52	15	74	25	47	68	51	57	93	43	77	32	73	93	24	68	26	97	76	17	94	97	76	97	95	95	101	102	104	105	105	106	108	101	101	97	1	1	1	1	1	2	1	2	1	1	2	3	1	2	2	2	7	4	4	2	1	4	3	1	2	2	3	2	3	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	7	1	2	1	1	3	1	2	1	1	3	1	2	7	1	1	3	1	3	3	2	2	2	2	1	1	3	2	2	5	1	4	2	2	1	2	1	3	2	3	1	1	3	2	5	1	3	5	2	3	3	4	3	3	1	2	2	2	1	1	2	7	6	10
26500	-891.077301254665258	-889.505223292410847	-1.572077962254444	0.000179465993101	0.000045376468876	0.252841600191074	0.517579923833970	1	0	2	2	4	5	6	7	7	9	10	10	8	12	12	13	13	13	12	13	16	14	12	16	12	13	15	12	14	15	14	14	15	14	15	15	15	14	16	15	14	14	14	15	15	15	16	16	15	15	17	15	16	16	17	17	17	16	17	15	18	18	17	15	16	18	16	17	18	16	19	19	18	19	17	20	16	17	19	19	17	19	21	20	19	20	21	20	20	21	21	21	19	23	24	24	25	25	28	27	31	29	29	28	33	34	36	35	36	38	39	39	44	0	0	1	2	4	1	0	6	7	0	13	6	9	10	13	23	6	6	3	13	10	23	11	40	3	19	28	11	25	10	14	12	43	18	22	23	29	23	32	18	11	14	6	18	26	41	11	64	42	8	32	14	31	32	36	15	43	29	33	25	75	42	8	29	26	53	36	18	39	10	49	47	60	59	44	50	19	70	20	63	33	46	68	69	18	93	33	77	54	43	93	33	68	17	63	88	76	51	100	19	100	95	76	95	102	103	104	106	102	108	100	100	100	1	1	1	1	1	2	1	2	1	1	1	3	1	2	2	1	4	4	5	2	5	1	1	1	5	1	1	1	1	3	1	2	1	1	1	2	1	2	1	2	2	1	4	2	1	1	3	1	1	4	2	1	1	2	1	3	1	2	1	2	1	2	5	1	1	1	1	2	1	3	2	2	2	1	1	3	2	1	3	1	1	2	3	1	2	1	3	3	2	3	2	4	2	6	3	2	2	4	1	9	2	2	2	2	2	2	4	1	4	2	6	6	9
27000	-893.339201698643024	-891.840276524456726	-1.498925174186331	0.000213701710761	0.000063127938487	0.295402120375350	0.496879463422681	1	0	2	2	2	5	6	6	7	8	12	11	10	13	11	13	12	11	13	12	16	12	12	16	12	11	13	12	13	16	14	14	15	15	14	14	15	16	16	15	12	15	15	14	15	14	15	17	16	14	18	15	17	17	16	16	17	16	14	14	17	17	18	15	16	18	15	18	17	17	18	19	18	18	19	20	17	15	19	20	17	15	21	19	19	21	20	21	19	20	22	22	19	24	25	24	23	23	29	27	28	29	31	31	31	35	36	35	39	38	39	37	43	0	0	1	2	2	1	0	3	7	0	9	3	7	10	7	13	26	1	26	9	10	13	9	19	6	6	41	7	18	10	14	26	19	17	15	11	29	16	44	25	9	31	6	26	19	23	41	64	14	26	50	14	31	60	35	36	19	64	6	26	59	42	40	29	19	53	23	25	45	42	49	55	26	81	51	22	43	14	67	74	34	23	93	34	33	93	74	77	69	65	93	74	68	61	30	76	25	81	100	43	76	95	76	102	102	105	105	105	105	104	103	100	100	1	1	1	1	1	2	1	2	1	1	2	4	2	2	3	2	1	5	1	3	5	1	3	1	4	2	1	3	1	5	1	2	1	2	2	1	1	2	1	2	1	1	7	1	1	2	1	1	2	2	2	1	2	2	1	1	2	1	4	2	1	2	1	1	2	1	1	4	1	1	1	2	4	1	1	4	1	1	2	1	1	1	1	1	2	1	2	3	1	2	2	3	1	4	2	2	6	3	1	6	4	2	5	1	1	2	2	2	4	3	5	5	8
27500	-922.704825255324749	-921.248038938155446	-1.456786317169255	0.000254784170570	0.000083958683640	0.329528649493945	0.428211661137913	1	0	2	2	3	5	7	7	8	10	11	8	10	12	12	11	11	14	12	12	16	12	12	16	13	12	14	13	14	16	14	13	15	14	15	14	15	16	17	14	15	15	14	14	15	15	16	16	17	14	18	14	16	18	16	16	17	17	16	16	17	19	18	17	17	18	15	17	18	18	18	19	18	19	17	20	18	18	20	21	18	18	21	17	19	19	20	18	21	21	22	20	19	23	25	24	24	25	28	28	30	29	30	31	33	35	35	32	38	39	39	39	41	0	0	1	2	4	3	0	1	7	0	7	3	9	10	9	9	1	25	6	7	14	9	7	43	19	6	28	15	20	14	14	3	6	32	15	20	29	17	60	25	27	14	25	26	18	23	7	29	42	25	84	14	31	60	15	11	24	37	50	26	34	49	75	29	59	30	9	32	61	42	49	28	57	40	59	47	26	52	46	87	24	35	93	34	65	68	73	32	18	50	93	19	68	84	32	20	64	94	97	96	76	76	99	100	104	100	105	101	104	105	102	95	101	1	1	1	1	1	2	1	3	1	1	2	3	2	1	3	2	5	1	3	3	2	3	2	1	1	3	1	1	1	3	1	4	4	1	1	1	1	3	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	2	3	1	1	1	1	2	1	1	2	1	1	3	3	1	2	1	2	1	3	1	2	3	2	3	1	1	1	1	2	2	1	1	2	3	4	2	4	1	3	8	5	3	2	3	2	4	4	2	2	1	4	1	1	4	3	4	5	7
28000	-948.812076558992999	-947.251058783822600	-1.561017775170441	0.000200644197637	0.000051836619787	0.258350953566247	0.551920888165557	0	0	2	2	3	3	6	8	8	8	11	10	9	13	12	13	11	11	12	12	16	13	11	16	13	11	14	12	13	14	14	12	14	14	15	14	15	15	16	15	14	15	14	15	15	15	14	14	16	14	18	16	17	16	15	17	16	16	13	16	17	16	18	16	18	18	16	17	17	18	18	20	18	18	19	20	17	18	19	20	16	17	21	19	20	21	19	19	21	21	23	20	19	23	25	21	24	25	28	26	31	29	30	31	33	35	35	34	39	36	37	37	43	0	0	1	2	2	3	0	6	7	0	9	6	7	10	9	9	3	6	3	23	42	23	7	50	32	6	20	11	17	10	10	8	18	8	22	23	29	22	43	43	16	30	25	25	18	27	20	29	30	26	34	14	42	34	36	67	40	48	26	59	81	42	43	48	59	31	11	17	45	42	21	56	81	33	81	19	17	52	56	74	17	15	93	65	45	93	74	77	84	24	93	40	68	39	77	26	19	50	100	7	102	96	76	97	103	103	105	103	105	105	102	95	102	1	1	1	1	1	1	1	3	2	1	2	3	2	2	3	2	5	3	6	1	1	1	3	1	1	3	1	1	2	2	2	1	2	2	1	2	2	2	1	1	1	1	1	2	2	1	1	1	2	2	2	1	1	1	1	1	1	1	1	2	1	1	1	2	3	2	2	3	1	2	1	2	1	2	2	6	2	1	1	1	3	1	1	1	2	1	1	1	1	2	2	3	1	3	4	5	5	7	1	7	1	5	3	4	1	2	2	2	3	2	4	4	8
28500	-832.995355247104612	-831.468865187171332	-1.526490059933280	0.000171148431406	0.000047490541190	0.277481603542002	0.492317006521322	0	0	2	3	3	4	6	8	8	9	11	10	10	11	12	12	11	13	14	12	15	13	12	15	12	10	13	13	13	15	13	14	15	14	14	15	15	15	16	16	14	15	14	14	15	15	15	15	16	15	17	16	15	17	17	15	18	16	16	16	17	18	18	16	17	19	16	18	17	17	18	18	18	16	18	21	16	18	20	21	16	19	22	20	19	21	20	20	20	19	21	22	20	23	25	25	24	26	28	28	29	29	30	31	32	32	34	34	39	38	39	38	40	0	0	1	2	2	1	0	1	7	0	7	6	7	10	13	13	8	17	25	7	31	13	7	18	6	6	13	13	12	31	14	18	25	25	27	11	29	27	32	25	28	31	1	25	18	22	28	29	21	26	40	21	31	32	13	28	40	48	17	34	59	42	45	48	32	42	22	23	45	14	49	36	65	34	61	43	43	52	55	87	33	36	68	75	33	93	60	77	45	81	68	40	68	69	76	23	76	65	97	43	96	76	95	95	95	95	104	106	95	108	100	100	100	1	1	1	1	1	2	1	3	1	1	3	4	2	1	1	1	2	1	1	3	2	2	4	1	2	3	2	1	1	1	1	1	2	1	1	2	2	1	1	2	1	1	6	1	1	1	1	1	1	2	1	1	1	2	4	1	1	1	3	1	1	1	1	1	2	1	1	3	1	3	1	2	1	1	1	5	1	1	2	1	1	2	2	2	2	1	2	2	3	2	2	3	1	2	2	8	1	5	2	7	1	4	3	3	4	4	2	2	6	2	4	4	5
29000	-992.468452137779423	-990.848268658727648	-1.620183479051825	0.000227238639958	0.000052627455080	0.231595538019111	0.464638745648441	2	-1	3	3	3	4	6	8	8	9	11	10	11	11	11	13	11	14	11	10	14	14	12	17	10	13	15	13	13	16	14	12	14	13	14	13	14	16	17	16	14	16	13	15	15	16	15	16	15	12	18	16	17	18	17	17	18	17	16	16	17	18	17	15	17	18	17	17	17	18	19	20	18	18	18	19	17	19	20	21	18	18	21	19	21	21	20	20	20	22	22	21	20	24	23	25	25	26	28	28	30	29	30	30	32	34	36	34	38	38	39	40	43	0	0	1	2	2	1	0	1	7	0	9	6	7	10	9	9	3	34	6	9	14	23	15	34	6	12	36	15	9	10	14	12	8	8	23	11	29	28	32	18	15	31	50	34	43	9	11	64	14	17	50	10	31	59	36	46	40	48	50	50	34	21	18	29	43	31	27	19	43	42	21	67	60	34	43	47	27	70	47	59	34	38	93	65	65	93	60	27	69	19	68	73	68	18	76	12	76	65	75	76	99	76	76	96	96	104	108	105	106	107	100	102	96	1	1	1	2	2	1	1	3	2	1	2	2	3	1	2	2	3	1	2	1	2	1	1	3	3	1	2	2	1	3	1	1	3	2	1	1	1	2	3	1	2	1	1	1	2	4	2	1	1	1	4	3	2	2	2	1	1	1	2	3	2	2	1	1	3	2	1	4	1	2	5	2	1	2	3	3	1	1	2	2	3	1	1	1	2	1	2	2	2	4	3	1	2	4	2	9	4	5	6	4	1	5	6	1	3	2	1	2	2	1	4	5	9
29500	-877.884258835775881	-876.347061419153874	-1.537197416621974	0.000190359500481	0.000051625990295	0.271202593852072	0.431560872836784	1	0	2	2	3	5	6	7	8	10	11	11	10	12	11	12	12	14	13	12	15	14	13	16	12	12	14	13	15	13	15	14	15	13	14	14	13	13	16	15	15	15	14	16	16	14	15	17	17	14	18	16	15	17	17	16	18	16	16	16	18	18	16	16	17	17	16	18	18	18	19	17	18	19	18	21	16	19	20	20	17	18	21	18	20	20	20	21	21	21	23	21	22	24	24	24	22	25	28	27	31	28	30	30	32	33	36	35	38	38	39	39	43	0	0	1	2	2	3	0	3	7	0	9	8	7	10	7	7	8	8	8	11	10	23	11	12	6	1	15	15	37	14	14	12	6	1	20	20	26	9	32	50	20	30	12	32	25	16	15	29	42	26	59	14	30	43	27	11	60	29	25	50	44	42	25	37	6	21	28	34	43	42	14	56	33	60	32	34	34	21	27	51	24	47	68	24	73	68	60	16	65	73	68	80	68	63	76	34	34	54	97	95	102	34	76	95	104	100	106	106	106	108	102	103	102	1	1	1	1	2	2	1	2	2	1	1	2	2	1	2	3	3	2	2	1	3	1	1	2	3	5	2	2	1	1	2	2	4	7	1	1	1	3	1	1	2	1	2	1	2	1	1	1	1	1	2	1	1	3	2	2	1	1	2	1	1	2	2	1	4	1	1	2	2	2	4	1	1	2	3	4	2	2	2	1	1	1	2	1	1	1	2	5	2	2	3	1	1	4	2	5	3	5	3	3	2	6	4	4	1	3	2	1	3	2	5	4	8
