step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8
61500	-33.997358336789738	-32.376566479683504	-1.620791857106235	0.000023846779974	0.000033463901179	1.403288042059185	0.834088790934688	0	2	2	4	7	8	10	13	0	1	1	3	4	5	6	0	1	1	1	1	1	1	1	1
62000	-44.327552869291345	-42.705354247241416	-1.622198622049930	0.000027967101162	0.000039341596081	1.406709828526238	0.661615607144725	0	2	2	5	8	9	11	15	0	1	1	3	4	1	5	0	1	1	1	2	2	5	1	1
62500	-43.093482210793667	-41.728488996131119	-1.364993214662547	0.000044552864169	0.000028451744362	0.638606403711160	0.466270046490676	0	2	2	3	7	8	9	14	0	1	1	3	3	4	3	0	1	1	1	1	2	2	2	1
63000	-40.821916403735422	-39.383121662156810	-1.438794741578610	0.000043705331136	0.000040795114541	0.933412777811491	0.521027502988865	0	1	2	4	8	7	11	14	0	1	1	3	4	3	6	0	1	1	1	1	1	2	2	1
63500	-40.213915497925463	-37.875839213656604	-2.338076284268857	0.000023715492176	0.000077568874487	3.270810232839314	0.773531995711829	1	3	3	5	7	8	11	15	0	1	1	3	4	4	5	0	1	1	1	1	1	1	3	1
64000	-44.039610949728015	-42.256154893604972	-1.783456056123046	0.000023388737144	0.000042054721960	1.798075787606272	0.433373492010583	0	1	2	5	8	8	11	13	0	1	1	3	4	3	6	0	1	1	1	2	2	2	2	1
64500	-37.754341958661733	-35.928079698642712	-1.826262260019025	0.000078365234337	0.000149141302379	1.903156465248803	0.790346383276160	1	3	3	5	7	9	12	14	0	1	1	3	4	5	6	0	1	1	1	1	1	1	1	1
65000	-43.084784933755387	-41.668509856604459	-1.416275077150927	0.000071974050883	0.000027046600101	0.375782657353951	0.960986178975963	0	1	2	5	5	7	12	14	0	1	1	3	3	4	4	0	1	1	1	1	1	1	2	1
65500	-39.278519063754501	-37.836175574513803	-1.442343489240696	0.000047083138694	0.000044438934458	0.943839677873274	0.528584516598742	0	2	2	4	7	7	8	14	0	1	1	3	4	4	6	0	1	1	1	1	1	1	1	1
66000	-52.867074941471039	-51.482283382411715	-1.384791559059320	0.000101867357359	0.000076309810981	0.749109557364104	0.570637287363482	-3	2	2	4	8	7	9	14	0	1	1	3	4	2	4	0	1	2	2	1	2	3	2	1
66500	-36.416485986905393	-34.998233815637391	-1.418252171268002	0.000098732551722	0.000036830037158	0.373028312505920	0.977010138100806	0	2	1	4	7	8	10	15	0	1	1	3	4	4	6	0	1	1	1	1	1	1	1	1
67000	-37.239270736589390	-35.428746080107132	-1.810524656482257	0.000043203234270	0.000080548890957	1.864418077001120	0.936836243861846	1	2	2	4	7	9	12	12	0	1	1	3	4	5	6	0	1	1	1	1	1	1	1	1
67500	-41.156096485954237	-39.794114021488141	-1.361982464466093	0.000059649697993	0.000036087512156	0.604990693497915	0.842529544704463	0	2	2	4	7	7	11	15	0	1	1	3	3	4	5	0	1	1	1	1	3	2	1	1
68000	-45.484370607610757	-44.097516107104035	-1.386854500506720	0.000045959938594	0.000019689852694	0.428413381216557	0.611479055682398	-1	2	1	4	8	8	12	14	0	1	1	3	3	4	5	0	1	1	1	2	4	2	2	1
68500	-41.093655926023665	-39.155205542147243	-1.938450383876420	0.000018332564970	0.000040032961459	2.183707600407756	0.658997670479284	-1	2	2	4	8	8	11	14	0	1	1	3	4	4	5	0	1	1	2	1	2	2	1	1
69000	-42.472286717025305	-41.110519726669729	-1.361766990355579	0.000048914212000	0.000026404021798	0.539802660995307	0.717676082249477	0	2	2	4	6	8	11	14	0	1	1	3	3	3	4	0	1	1	1	2	2	2	3	1
69500	-44.211830843899151	-42.399971822391748	-1.811859021507404	0.000042331262632	0.000079061999000	1.867697632541841	0.954109051423137	-1	2	2	5	8	7	10	14	0	1	1	3	6	3	6	0	1	1	1	1	1	2	1	1
70000	-34.961825205079514	-33.599077852683877	-1.362747352395637	0.000075361906897	0.000039743161205	0.527364060188546	0.902003393257415	0	3	2	4	7	9	11	14	0	1	1	3	3	5	6	0	1	1	1	1	2	1	1	1
70500	-44.367808513916707	-42.818314332037247	-1.549494181879461	0.000036066843896	0.000009535674633	0.264388940180796	0.533425251165450	0	3	2	4	8	8	11	15	0	3	1	3	4	4	4	0	1	1	1	1	3	2	4	1
71000	-39.485848375302758	-37.975439911375375	-1.510408463927385	0.000083343716007	0.000094081266833	1.128834558147279	0.895802114315202	1	2	3	4	7	8	9	14	0	1	1	3	4	4	6	0	1	1	1	1	1	1	1	1
71500	-39.547765019205080	-38.152846920865585	-1.394918098339496	0.000061275095497	0.000048387700410	0.789679722526801	0.773317772066454	1	2	3	5	7	8	9	14	0	1	1	3	4	3	4	0	1	1	1	1	1	3	2	1
72000	-38.063463767600844	-36.698772287734272	-1.364691479866574	0.000059357811059	0.000037746944544	0.635922111519584	0.733469653173164	0	2	2	4	6	8	11	13	0	1	1	3	4	4	5	0	1	1	1	1	1	1	3	1
72500	-37.563010980635426	-36.173842697872686	-1.389168282762739	0.000056837899599	0.000043609626224	0.767263155954644	0.935547896500928	1	3	2	4	7	8	11	15	0	1	1	3	3	4	6	0	1	1	1	1	2	1	1	1
73000	-44.934644813118886	-43.567442503040269	-1.367202310078620	0.000112101508592	0.000055468360605	0.494804764908664	0.879804036219229	0	2	2	5	6	8	10	15	0	1	1	3	3	4	6	0	1	1	1	2	2	1	2	1
73500	-37.760818354243597	-36.215897771766613	-1.544920582476982	0.000058861588554	0.000071604549276	1.216490261891901	0.924197671816803	0	2	2	4	7	7	11	14	0	1	1	3	3	4	5	0	1	1	1	1	2	1	1	1
74000	-37.219839444619055	-35.848423777770456	-1.371415666848598	0.000088776301457	0.000042172063209	0.475037397562596	0.910588963151214	-1	1	2	5	6	8	10	14	0	1	1	3	4	4	6	0	1	1	1	1	1	1	1	1
74500	-40.886799664150743	-39.064986206660357	-1.821813457490386	0.000059695869531	0.000010242304995	0.171574768493706	0.778977433550619	0	2	2	3	7	8	12	14	0	1	1	3	3	3	6	0	1	1	1	1	2	2	2	1
75000	-32.648725311926711	-31.216341647488381	-1.432383664438331	0.000075827767080	0.000069326468527	0.914262297261790	0.949142351762710	0	2	2	4	6	9	11	13	0	1	1	3	4	5	6	0	1	1	1	1	1	1	1	1
75500	-36.596307328730866	-35.217178841000241	-1.379128487730626	0.000027511494645	0.000019909947541	0.723695596975420	0.624723700915237	0	2	2	4	7	8	11	14	0	1	1	3	4	3	6	0	1	1	1	1	2	2	1	1
76000	-45.640356086555485	-43.696561752125334	-1.943794334430155	0.000022741887494	0.000049970522740	2.197290033761372	0.549815071563393	0	3	1	3	7	9	11	13	0	1	1	3	1	5	5	0	1	1	1	1	3	1	2	1
76500	-36.805857784905449	-35.409325097189701	-1.396532687715747	0.000055058319447	0.000022463245156	0.407990025514711	0.789371351018356	0	2	2	5	7	8	11	14	0	1	1	3	4	3	6	0	1	1	1	1	1	2	2	1
77000	-42.769903120404535	-40.785171179470318	-1.984731940934220	0.000025550223021	0.000058818591781	2.302077431307215	0.929969116835147	0	2	2	5	7	9	11	13	0	1	1	3	4	3	6	0	1	1	1	2	1	3	1	1
77500	-48.932376559833216	-47.321568732998557	-1.610807826834662	0.000020167402124	0.000027810346791	1.378975170913769	0.634861996174808	-1	2	2	4	7	8	11	14	0	1	1	1	3	4	4	0	1	2	2	2	3	1	2	1
78000	-40.166071255449019	-38.164137743478868	-2.001933511970152	0.000025010822279	0.000058688193781	2.346511966955661	0.517124545576440	0	2	2	3	7	8	11	14	0	1	1	3	4	3	6	0	1	1	1	1	2	3	1	1
78500	-37.041073106814252	-35.680099900632719	-1.360973206181533	0.000050169772011	0.000027991826881	0.557942078640154	0.866186476197970	-1	1	1	4	7	9	12	14	0	1	1	3	4	5	6	0	1	1	1	1	1	1	1	1
79000	-36.429039363684176	-34.908992815024760	-1.520046548659415	0.000045968685162	0.000053028486342	1.153578488385474	0.800602377456147	0	3	1	5	7	9	11	14	0	1	1	3	4	5	6	0	1	1	1	2	1	1	1	1
79500	-41.166136772113127	-39.509435655868728	-1.656701116244399	0.000017915809794	0.000026702039785	1.490417686458913	0.932859250735738	1	3	3	4	6	6	10	15	0	1	1	3	4	3	6	0	1	1	1	1	1	1	2	1
80000	-37.010394907363583	-35.295666637955975	-1.714728269407605	0.000046192945983	0.000075335921369	1.630896661062121	0.924920452194071	1	3	3	4	8	7	10	14	0	1	1	3	6	4	6	0	1	1	1	1	1	1	1	1
80500	-37.104967945897613	-35.608535350345711	-1.496432595551899	0.000038238960125	0.000041775788506	1.092492797124661	0.511911091810263	1	3	3	5	7	8	11	14	0	1	1	3	4	4	6	0	1	1	1	1	1	2	1	1
81000	-37.854472970328317	-36.469584495797825	-1.384888474530493	0.000059534231432	0.000044622324598	0.749523820571698	0.742347307605147	1	2	2	3	7	8	11	14	0	1	1	3	3	5	6	0	1	1	1	1	2	1	1	1
81500	-46.409094654925582	-45.031969959777811	-1.377124695147769	0.000037596791841	0.000026844499408	0.714010374125810	0.533056792117550	-1	1	3	5	8	7	12	14	0	1	1	3	4	3	6	0	1	1	2	1	1	3	2	1
82000	-35.051291207029934	-33.687818456195124	-1.363472750834806	0.000079778033927	0.000049778799211	0.623966231812970	0.926123888179365	0	2	1	4	7	9	12	14	0	1	1	3	4	5	6	0	1	1	1	1	1	1	1	1
82500	-42.565344015261331	-41.181339164975270	-1.384004850286060	0.000040378178532	0.000030110973034	0.745723906549668	0.456953358973739	1	2	2	5	7	8	11	12	0	1	1	3	4	3	4	0	1	1	1	2	1	3	3	1
83000	-37.968218930936601	-36.606677192619451	-1.361541738317154	0.000044969053567	0.000026858079239	0.597256938012566	0.834793735974350	1	2	3	5	7	7	9	14	0	1	1	3	3	4	5	0	1	1	1	1	2	1	1	1
83500	-42.850619625256570	-41.407795641574630	-1.442823983681941	0.000045793277327	0.000043285759901	0.945242673762080	0.800559179125734	0	2	3	5	7	8	12	12	0	1	1	3	4	4	6	0	1	2	2	1	1	1	2	1
84000	-33.909672237266442	-32.094210159285311	-1.815462077981129	0.000027037116071	0.000050736707080	1.876557653094666	0.680526742286829	0	2	2	4	6	8	11	14	0	1	1	3	4	5	6	0	1	1	1	1	1	1	2	1
84500	-40.803154223104848	-39.043177184180180	-1.759977038924667	0.000088400275888	0.000016486414920	0.186497324297970	0.617094682208222	0	2	2	4	7	7	10	15	0	1	1	3	3	4	4	0	1	1	1	1	3	2	3	1
85000	-37.568148857201301	-36.185213413849112	-1.382935443352189	0.000064126288364	0.000047521004577	0.741053408665063	0.897470107262636	0	2	2	5	6	8	11	15	0	1	1	3	4	4	6	0	1	1	1	2	1	1	1	1
85500	-46.187720038811079	-44.824882290846077	-1.362837747965000	0.000123994103480	0.000076470328890	0.616725527617152	0.841458670999730	1	2	2	4	8	6	10	15	0	1	1	3	3	4	4	0	1	1	1	1	3	1	3	1
86000	-42.613738792087595	-40.847210305088154	-1.766528486999439	0.000016315416485	0.000028662145146	1.756752282274910	0.448234067727544	0	2	2	5	6	8	12	13	0	1	1	3	4	4	4	0	1	1	1	1	1	2	4	1
86500	-46.839119997045600	-45.473256267266947	-1.365863729778654	0.000075774791902	0.000048943208636	0.645903570399519	0.696865974815711	0	2	2	4	8	7	11	13	0	1	1	3	3	4	5	0	1	2	1	1	2	1	3	1
87000	-42.996983149601022	-41.614572923541637	-1.382410226059383	0.000044178568457	0.000032635998402	0.738729197033547	0.586485738489122	0	3	3	5	6	8	12	14	0	1	1	3	3	5	4	0	1	1	1	1	2	1	2	1
87500	-40.048280018174147	-38.685920907872422	-1.362359110301726	0.000046070139936	0.000028127404747	0.610534389219927	0.791409535655289	1	2	3	5	7	8	11	14	0	1	1	3	4	3	6	0	1	1	1	2	1	2	2	1
88000	-41.053908465615308	-39.662070589488735	-1.391837876126574	0.000027018542012	0.000021016333784	0.777848552120028	0.828539232936435	1	3	3	4	6	8	10	15	0	1	1	3	4	4	6	0	1	1	2	1	1	2	1	1
88500	-35.455186232046564	-33.840185685790765	-1.615000546255801	0.000033485136011	0.000046517264404	1.389191442688621	0.909070263461178	0	1	3	5	7	9	10	14	0	1	1	3	4	5	6	0	1	1	1	1	1	1	1	1
89000	-39.854648444862718	-38.461448536594723	-1.393199908267992	0.000123940765130	0.000097061399509	0.783127322207994	0.838387044050782	0	2	3	5	7	8	11	13	0	1	1	3	4	5	4	0	1	1	1	1	1	1	3	1
89500	-37.561060396002674	-35.852958682723653	-1.708101713279023	0.000050168631475	0.000010086038959	0.201042736514845	0.655241294556241	0	2	2	5	7	7	10	14	0	1	1	3	4	4	6	0	1	1	1	2	1	1	2	1
90000	-40.993160692545807	-38.779405389330762	-2.213755303215045	0.000054583047075	0.000159146322341	2.915673104891256	0.804996396892283	1	2	3	4	7	7	11	14	0	1	1	3	4	4	5	0	1	1	1	1	1	1	2	1
90500	-47.963665112116161	-45.537752099775581	-2.425913012340580	0.000013361025380	0.000047192084030	3.532070532605806	0.613803902858953	1	2	2	5	7	8	11	12	0	1	1	3	1	4	5	0	1	1	1	2	3	2	2	1
91000	-43.538918165404766	-41.150738602663516	-2.388179562741250	0.000010729310860	0.000036680864919	3.418753114594223	0.540490127990283	0	2	2	3	7	9	12	14	0	1	1	3	4	5	6	0	1	1	2	1	2	1	2	1
91500	-43.718717497475737	-42.280194369862144	-1.438523127613593	0.000096507050702	0.000033595239948	0.348111767006388	0.605025338126572	0	2	1	4	7	8	11	13	0	3	1	3	4	4	6	0	1	1	1	2	1	2	1	1
92000	-42.681004661255002	-41.061829151851555	-1.619175509403447	0.000061111890657	0.000014178047210	0.232001449432368	0.550115409498533	0	3	2	4	5	8	12	15	0	1	1	3	4	4	6	0	1	2	1	1	1	2	1	1
92500	-38.592239270493202	-36.679998676920903	-1.912240593572297	0.000038669003134	0.000081877728140	2.117399506145852	0.825538669647016	1	2	3	4	6	8	11	14	0	1	1	3	4	3	6	0	1	1	1	1	1	2	1	1
93000	-41.428332330116007	-39.992134195862533	-1.436198134253475	0.000062207046845	0.000057585522312	0.925707379340939	0.590191262184265	1	3	2	4	7	9	9	13	0	1	1	3	4	3	5	0	1	1	1	1	1	3	1	1
93500	-39.323024312208112	-37.579347799420745	-1.743676512787370	0.000021001624108	0.000035726595522	1.701134890306156	0.837802042325259	1	2	3	5	8	9	11	15	0	1	1	3	4	3	6	0	1	1	1	1	1	2	1	1
94000	-38.986703477138271	-37.612481626873191	-1.374221850265078	0.000067064516651	0.000046885607450	0.699111986358061	0.736513918016582	0	2	2	4	5	8	12	15	0	1	1	3	3	5	6	0	1	1	1	1	2	1	2	1
94500	-37.963372325367573	-36.526404243765356	-1.436968081602216	0.000036156289975	0.000033553006899	0.927999164797100	0.936077589782980	0	1	2	5	6	8	11	15	0	1	1	3	4	4	6	0	1	1	1	1	1	1	2	1
95000	-35.338634597717004	-33.965455350446298	-1.373179247270705	0.000025458239221	0.000017654130614	0.693454502536954	0.869152063922560	0	2	2	4	6	8	11	14	0	1	1	3	4	3	6	0	1	1	1	1	1	2	1	1
95500	-39.284709756119682	-37.644268475796537	-1.640441280323147	0.000011017689766	0.000015986801376	1.451012119179943	0.966175808805817	1	2	2	5	7	7	11	15	0	1	1	3	4	4	6	0	1	1	1	1	1	1	2	1
96000	-39.606905776233368	-37.625429212723752	-1.981476563509615	0.000058420880942	0.000008268962308	0.141541212225769	0.741338746998505	0	2	2	4	7	9	11	14	0	1	1	3	4	4	6	0	1	2	1	1	2	2	1	1
96500	-43.006943868586148	-41.644692391218854	-1.362251477367292	0.000032068074004	0.000017094566008	0.533071178700632	0.465809402888809	-1	3	1	5	7	7	11	15	0	1	1	3	4	3	6	0	1	2	1	2	1	3	2	1
97000	-45.567887352096847	-44.162514650694789	-1.405372701402055	0.000070474297879	0.000027651143427	0.392357841916229	0.702639589156131	-1	2	1	5	7	7	11	11	0	1	1	3	4	4	5	0	1	1	1	2	1	1	1	1
97500	-40.295511188411616	-37.812492513693137	-2.483018674718479	0.000037195638647	0.000137874732573	3.706744596636228	0.939706320157621	0	2	2	4	7	6	9	14	0	1	1	3	6	3	5	0	1	1	1	1	1	1	1	1
98000	-43.668382297017132	-41.623134965760570	-2.045247331256558	0.000037008696357	0.000091023324940	2.459511787727141	0.576903050563592	1	3	2	4	6	8	9	15	0	1	1	3	4	4	1	0	1	1	1	1	1	2	3	1
98500	-39.877894942479102	-38.014100095245851	-1.863794847233248	0.000008103639066	0.000016175717720	1.996105402503626	0.686807014815349	1	2	3	5	7	8	12	14	0	1	1	3	4	4	6	0	1	1	1	1	1	2	2	1
99000	-43.642862070915257	-41.430310874191754	-2.212551196723503	0.000017371349591	0.000050590821488	2.912313820064119	0.413874071564010	0	3	2	4	6	8	10	14	0	1	1	3	4	4	4	0	1	2	1	1	1	3	2	1
99500	-41.803782022412229	-40.318827482471612	-1.484954539940619	0.000090489544243	0.000096114153630	1.062157561231535	0.991303429953819	0	2	3	5	7	7	11	13	0	1	1	3	4	3	6	0	1	1	1	1	1	1	2	1
100000	-42.031559378516704	-40.453940014004935	-1.577619364511769	0.000104431435814	0.000026126522983	0.250178720410354	0.672294722951872	0	2	3	4	7	7	10	13	0	1	1	3	4	4	4	0	1	1	1	1	1	2	3	1
