step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99
24500	-556.216953580260451	-563.072441531219852	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.703050552197494	-1	1	2	4	5	3	7	7	7	10	8	9	8	10	10	10	12	12	13	10	14	12	12	12	11	13	14	15	14	14	15	14	13	16	15	14	16	15	16	17	14	16	17	14	17	18	14	17	15	15	18	16	15	19	17	17	18	17	17	18	17	18	18	19	17	19	20	19	18	19	20	20	20	20	20	21	23	21	21	20	21	23	21	21	23	22	20	23	23	25	22	24	25	24	25	27	28	28	31	0	1	1	6	6	2	3	5	4	4	4	7	6	9	11	12	20	15	11	5	33	20	20	10	15	7	14	25	16	18	15	10	23	20	27	0	18	23	23	39	18	14	53	14	37	37	23	21	44	36	50	38	30	48	49	18	43	30	32	42	49	50	30	63	31	31	25	58	49	65	55	56	57	63	70	50	63	49	70	57	70	83	31	68	67	75	62	80	70	88	67	87	69	80	91	78	88	96	0	1	1	1	1	1	1	2	1	2	3	3	1	3	2	2	1	1	1	2	3	1	1	1	2	1	2	2	2	2	1	3	2	1	4	1	1	2	2	2	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	4	1	2	2	2	1	1	1	1	3	2	4	1	1	1	2	3	1	1	1	1	1	2	1	1	2	2	2	2	4	3	1	1
25000	-596.672457193294235	-603.527945144253636	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.604574693359275	0	2	2	5	5	5	7	8	4	8	6	9	8	10	9	11	12	11	13	12	12	12	10	11	11	13	13	14	11	14	15	14	14	15	15	14	15	15	15	18	14	16	16	13	17	18	15	18	16	16	16	16	17	18	16	17	17	17	16	17	17	19	18	18	18	19	20	18	19	18	19	20	20	21	20	21	22	22	20	21	22	24	21	22	23	21	21	23	23	24	22	24	26	24	26	28	27	29	32	0	1	1	2	9	2	1	4	2	11	6	7	11	6	7	7	13	15	23	11	11	10	13	6	15	29	6	15	7	7	18	6	22	11	27	0	18	19	10	9	15	14	30	9	31	28	27	21	14	36	36	19	43	34	27	37	43	31	39	42	32	50	30	30	31	37	46	58	61	31	55	46	57	63	70	62	63	69	70	73	70	91	67	58	46	75	62	80	79	80	75	87	69	80	91	78	90	93	0	1	1	1	2	1	1	4	2	1	1	1	1	1	2	1	2	2	1	2	3	3	2	1	2	1	1	4	3	2	2	2	4	1	5	1	1	2	1	3	7	2	2	1	3	1	2	1	2	3	1	1	2	1	1	2	1	1	1	1	1	1	2	1	2	2	1	1	1	2	1	2	1	2	1	2	1	3	1	1	1	2	1	1	3	2	1	1	2	1	2	1	2	3	2	2	3	1	2	1
25500	-594.560445032892744	-601.415932983852144	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.553133712686959	0	1	4	5	5	4	9	7	7	9	8	8	8	10	11	10	13	10	13	10	10	11	10	11	12	13	13	15	14	14	14	13	14	15	15	14	17	15	17	17	15	16	16	15	15	15	15	17	16	15	17	17	16	18	17	17	17	17	18	18	17	19	18	17	19	20	19	18	18	20	19	19	19	20	20	22	22	21	21	18	21	23	21	22	22	21	21	21	24	24	21	23	26	24	25	27	28	28	33	0	1	1	6	6	2	3	5	4	11	4	3	4	10	18	7	11	12	10	4	13	20	9	14	15	7	14	31	16	18	15	9	21	23	27	0	25	22	47	23	18	14	30	14	18	18	17	22	14	36	36	11	30	23	35	45	43	30	48	44	42	50	53	31	37	43	41	53	49	12	55	31	57	37	37	62	63	61	75	37	75	91	72	68	31	75	62	80	79	80	65	62	61	88	91	78	94	96	0	1	1	2	1	1	2	3	1	1	1	2	2	3	1	1	1	3	1	2	3	1	1	2	1	1	2	2	1	3	1	2	2	2	3	1	1	3	1	2	2	2	3	1	2	3	2	1	3	3	1	1	3	2	3	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	6	1	2	1	1	2	2	3	2	1	1	1	2	1	3	4	1	1	2	2	3	1	2	4	2	2	3	2	1	1
26000	-579.487519480775063	-586.343007431734463	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.599582207490750	0	2	2	5	6	4	8	8	6	10	8	10	8	11	9	10	12	11	11	12	14	13	12	12	12	12	14	15	15	15	13	12	13	15	14	12	15	15	16	18	15	16	15	15	15	18	15	17	15	15	16	15	16	19	17	17	17	17	16	18	18	18	18	20	19	20	18	18	19	19	18	19	19	21	17	21	23	22	20	21	22	23	22	20	22	21	19	23	23	25	21	23	24	25	25	26	27	29	33	0	1	1	6	4	2	3	5	6	9	6	7	9	11	7	7	11	12	13	12	9	13	13	14	15	7	14	25	12	18	15	11	9	17	14	0	31	11	52	44	25	14	31	14	18	37	23	38	27	36	36	33	43	59	44	45	53	43	23	14	49	50	53	46	56	46	37	56	61	75	55	45	57	63	37	62	63	69	70	57	70	91	72	68	72	75	62	80	70	88	65	87	14	88	91	61	94	96	0	1	1	1	1	1	1	2	1	1	2	3	2	1	1	1	1	2	1	1	1	3	3	2	1	2	1	2	2	2	2	2	2	4	1	1	1	2	3	1	1	2	2	1	2	2	2	1	1	1	1	2	1	1	1	1	1	1	1	3	5	2	1	1	1	1	1	2	1	1	1	1	2	1	2	1	2	2	2	1	2	1	1	2	1	1	2	1	1	3	2	1	2	6	1	2	4	1	1	1
26500	-556.281852195981969	-563.137340146941369	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.617192248201539	0	1	3	3	5	4	9	7	5	8	7	8	7	9	11	10	12	12	11	13	14	11	9	11	10	13	13	14	15	16	15	15	12	14	14	13	16	15	16	18	14	13	16	15	17	19	14	15	15	15	17	16	15	18	16	17	18	18	15	18	17	19	17	18	18	17	19	19	19	20	18	18	19	21	19	21	23	22	21	20	21	23	22	21	23	21	20	22	24	24	22	23	24	24	25	28	25	29	33	0	1	1	2	6	4	3	5	6	4	4	3	6	13	7	12	11	7	10	22	33	23	9	23	7	12	11	18	16	53	18	19	23	33	42	0	18	19	22	20	12	14	53	42	31	30	17	33	27	36	50	38	18	39	27	31	43	43	27	44	35	50	30	30	37	41	45	58	61	75	55	56	53	63	65	62	63	69	75	73	70	91	67	68	67	75	50	80	79	80	86	87	69	88	65	61	94	96	0	1	1	2	1	1	1	2	2	1	4	2	3	2	1	1	1	2	1	2	1	1	1	2	1	1	2	5	1	3	1	1	2	1	1	1	1	2	2	2	2	3	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	2	2	1	2	3	2	1	1	1	1	1	1	2	2	2	2	2	2	1	2	2	1	4	6	1	1	1
27000	-553.493912006264281	-560.349399957223682	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.611110614919078	-1	1	3	5	5	3	8	8	6	7	8	10	9	10	10	11	12	12	12	13	13	11	12	11	12	13	13	14	14	14	14	15	14	15	13	14	16	15	17	19	14	16	16	14	17	18	15	17	16	16	16	14	16	18	18	15	17	17	18	17	18	18	18	19	18	20	19	19	19	20	20	20	19	20	19	20	21	22	20	20	22	23	20	21	23	21	21	22	24	25	24	22	27	24	26	27	29	29	33	0	1	1	6	6	2	3	5	6	9	9	7	9	9	7	7	10	7	22	17	11	11	14	10	15	7	22	18	7	18	16	9	20	20	14	0	31	19	38	11	25	44	18	27	37	45	23	20	32	36	36	19	30	20	35	31	30	30	20	44	49	50	53	53	37	46	43	58	49	75	55	37	57	63	65	62	63	49	75	53	70	72	65	68	67	70	62	80	86	80	65	62	78	80	82	61	94	93	0	1	1	1	1	1	1	2	2	1	1	1	1	2	2	1	2	2	2	1	1	2	2	1	2	2	2	1	1	3	1	1	3	1	2	1	1	2	2	1	6	1	1	2	1	1	1	1	3	1	1	1	1	1	2	3	1	1	1	2	2	1	2	1	1	2	1	2	1	2	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	2	1	2	1	1	3	2	2	3	2	2	4	3	1	1
27500	-565.263506426626236	-572.118994377585636	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.601825744745854	-1	1	3	5	5	3	8	8	7	10	8	10	7	10	10	11	11	11	12	10	13	11	12	12	12	14	13	14	15	14	14	14	14	16	14	13	16	15	17	17	14	16	16	15	15	18	16	18	15	15	16	16	17	18	15	17	16	17	16	18	18	19	18	20	18	19	19	19	17	20	19	19	19	21	19	21	21	22	21	19	21	24	21	22	24	21	21	23	24	24	23	23	26	25	25	26	28	28	32	0	1	1	6	6	2	3	5	4	4	6	3	4	13	7	7	20	15	12	9	22	20	20	14	15	16	14	25	16	18	18	23	4	21	14	0	18	19	8	23	25	14	30	35	18	31	27	59	35	36	36	19	30	47	27	31	30	30	23	42	49	50	43	43	31	37	31	58	49	75	55	56	57	73	65	50	63	69	70	57	70	65	53	53	31	75	62	80	79	80	65	62	49	80	91	78	94	93	0	1	1	2	1	1	1	3	1	1	2	3	4	2	1	1	2	1	1	1	1	2	1	1	1	1	2	2	1	2	1	2	1	5	2	2	1	2	2	4	3	1	2	1	1	2	2	1	1	1	1	1	2	2	1	1	2	1	2	1	1	2	2	1	2	2	1	1	1	2	1	2	1	2	1	1	3	2	3	1	2	1	3	1	3	5	1	2	2	1	3	2	2	5	2	2	2	1	1	1
28000	-558.184393778731078	-565.039881729690478	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.556982356414383	-1	1	3	4	6	5	8	7	6	9	9	9	9	11	12	12	12	12	12	13	12	12	13	11	11	14	13	15	14	14	14	14	13	15	13	13	17	15	16	17	14	15	16	15	17	18	14	17	16	15	17	15	17	19	17	17	17	17	17	18	18	19	18	19	19	19	20	18	18	19	20	20	19	20	18	21	22	22	21	21	21	22	21	20	22	21	19	22	23	25	22	24	26	24	26	27	28	30	33	0	1	1	2	4	4	3	5	4	9	3	7	6	10	25	7	4	25	10	1	13	10	4	11	12	12	14	7	16	18	18	22	21	23	14	0	18	19	47	32	15	14	30	27	18	18	13	33	35	36	36	17	30	32	49	31	30	30	21	42	49	50	53	30	45	41	15	58	49	75	55	46	30	43	56	62	63	69	70	57	75	7	46	68	46	70	36	80	79	88	67	62	61	80	91	93	94	93	0	1	1	2	2	1	1	2	1	1	2	4	1	2	1	1	2	4	1	1	6	2	2	4	1	1	2	1	3	1	1	2	1	1	1	1	1	2	2	1	1	1	2	2	1	2	2	1	2	2	1	2	2	2	2	1	2	2	2	2	2	1	2	1	2	1	2	4	1	1	1	2	1	3	2	1	2	1	2	1	3	1	7	1	1	2	1	2	1	1	2	1	2	4	2	2	1	3	2	1
28500	-526.352672722437546	-533.208160673396947	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.709017877417162	-1	1	3	3	5	5	8	7	7	9	8	9	9	9	11	11	13	12	11	11	13	12	13	11	12	13	13	15	13	14	14	15	14	16	14	14	15	13	16	18	15	15	16	15	17	18	15	18	16	15	16	16	15	18	17	17	18	17	18	17	17	19	18	20	19	19	17	18	17	20	20	20	17	21	18	21	22	21	20	20	20	23	19	20	24	21	20	22	24	24	24	22	24	24	26	27	28	29	32	0	1	2	2	4	4	3	5	6	6	6	3	11	9	7	7	20	15	13	9	10	13	13	14	15	12	20	25	25	18	18	22	21	33	27	0	31	13	19	23	25	27	53	20	31	31	23	33	27	36	36	19	30	32	35	37	73	53	39	44	49	50	30	43	67	41	37	58	44	75	55	46	53	63	45	62	63	69	75	73	75	70	28	68	67	70	62	80	79	88	82	50	78	80	82	93	94	96	0	1	1	1	1	1	1	2	1	1	2	1	3	1	1	1	1	1	1	1	3	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	2	2	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	2	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	4	1	1	1	2	1	1	4	2	1	2	2	2	1	1
29000	-563.133487287585695	-569.988975238545095	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.617144060075729	-1	1	3	3	5	4	8	7	6	10	8	9	9	10	11	11	12	12	12	10	13	11	12	11	12	12	14	14	14	15	15	12	14	15	13	13	16	14	15	19	15	14	16	16	14	18	16	17	14	15	18	15	16	18	17	17	18	17	17	18	18	19	17	19	19	20	19	19	18	19	20	20	19	20	17	22	22	22	20	18	21	21	22	21	22	22	20	22	25	24	22	23	26	24	25	28	28	30	30	0	1	2	2	6	4	3	5	4	9	6	7	6	13	12	7	10	7	10	11	22	9	20	13	7	12	14	25	12	25	28	20	21	20	14	0	31	19	32	33	15	14	30	42	15	31	10	21	35	36	36	19	15	39	42	31	53	53	21	27	49	50	43	53	53	65	31	58	42	56	55	53	57	63	53	87	63	69	70	53	65	67	37	68	56	70	62	80	86	88	82	87	69	88	82	61	94	96	0	1	1	1	1	1	1	2	2	1	2	2	1	3	1	1	2	1	3	1	1	1	3	1	1	2	2	2	1	2	2	1	1	1	2	1	1	1	1	2	4	2	2	1	1	2	2	3	2	1	1	2	2	3	2	1	1	1	1	2	1	2	3	1	2	2	1	2	1	2	2	2	2	1	2	1	1	2	3	1	1	1	1	3	1	2	2	1	2	2	1	1	2	3	2	2	4	2	1	1
29500	-513.475834902701081	-520.331322853660481	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.686719216862207	-1	1	4	3	5	4	8	7	7	10	8	9	8	10	11	11	12	11	11	12	14	12	13	10	11	14	12	14	13	15	14	15	13	14	14	14	16	14	16	18	13	14	16	15	17	19	15	17	16	15	18	16	17	18	18	17	17	16	18	17	17	18	18	18	19	19	19	19	18	20	19	18	19	20	18	21	22	21	21	21	22	22	21	21	23	20	20	22	25	24	22	24	26	24	26	28	27	29	33	0	1	1	2	6	4	3	5	4	11	4	7	9	13	12	7	13	7	11	11	33	6	10	11	12	16	14	15	16	18	15	23	10	22	14	0	31	19	23	32	15	27	30	27	31	37	10	23	35	36	36	10	43	32	35	18	43	30	48	42	49	36	30	43	56	41	31	58	49	75	55	31	57	63	56	36	63	69	75	73	70	72	56	68	56	75	62	80	79	88	31	87	61	80	82	93	94	93	0	1	1	2	1	1	1	2	1	2	1	2	1	1	1	1	2	2	2	1	2	1	4	2	1	1	2	1	1	1	2	2	1	2	1	2	1	1	2	2	1	1	1	1	1	1	1	2	2	1	1	2	3	1	2	2	2	1	1	1	2	1	2	2	1	1	3	3	2	1	1	1	2	2	1	1	3	2	2	1	1	1	2	2	1	3	1	1	1	2	1	4	2	3	1	2	1	2	1	1
30000	-578.341170206201355	-585.196658157160755	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.620985844407622	0	2	2	4	6	5	8	8	6	9	8	10	8	9	12	11	12	10	13	11	14	12	12	11	12	14	12	12	14	15	13	13	12	15	14	14	15	14	16	15	14	16	17	15	15	18	16	17	16	15	16	17	16	18	17	18	17	17	18	18	18	17	18	19	17	17	17	19	17	19	19	20	19	20	18	22	22	22	21	18	22	23	19	22	24	20	20	22	22	24	23	23	27	24	26	26	27	30	33	0	1	1	2	6	4	3	5	6	6	4	7	9	11	18	7	10	7	13	9	33	13	13	14	18	7	14	16	7	26	18	10	20	19	13	0	31	23	34	32	18	27	30	27	31	67	21	33	35	36	36	19	30	40	35	26	53	30	21	42	35	50	53	43	37	41	37	58	49	75	55	56	57	63	65	87	63	69	70	57	70	25	25	68	72	70	62	80	70	88	67	62	78	88	75	78	94	93	0	1	1	1	1	1	1	3	2	1	2	2	1	1	1	1	2	1	1	3	2	1	3	2	2	2	3	2	1	3	1	2	1	1	1	4	1	1	1	1	1	2	2	1	1	1	1	1	2	2	1	1	2	1	1	2	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	6	3	1	2	1	2	2	1	1	2	3	2	1	4	2	1	1	1
30500	-566.300784826578592	-573.156272777537993	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.663818014181106	0	1	2	3	6	5	8	8	6	9	7	9	7	9	12	10	13	10	12	13	14	12	12	10	11	12	12	14	15	16	14	12	14	15	15	13	16	15	15	18	15	14	15	16	16	18	15	18	16	15	17	16	17	18	17	17	18	17	18	18	18	18	18	18	19	19	17	18	18	19	19	20	19	20	17	18	23	22	20	20	21	21	21	20	22	21	19	22	24	25	23	23	27	25	25	27	28	30	33	0	1	1	2	4	4	3	5	6	9	6	7	4	11	25	7	23	7	11	19	10	9	11	14	18	7	14	15	26	31	18	6	13	21	27	0	31	19	17	52	15	14	18	27	31	37	33	23	27	36	36	19	30	33	35	45	43	43	10	42	35	50	30	30	67	37	37	31	49	75	35	43	53	53	43	51	63	61	70	57	75	65	65	68	72	79	76	80	79	80	82	87	61	88	82	78	90	93	0	1	1	1	1	2	1	2	1	1	2	1	1	2	1	1	1	1	1	2	1	2	3	2	1	1	2	2	2	2	1	2	3	3	1	2	1	1	2	1	2	1	2	3	2	1	1	1	3	2	1	2	2	1	2	1	1	2	1	3	2	2	2	1	1	2	2	1	2	2	1	1	3	1	1	1	1	2	3	1	1	2	1	1	1	1	1	1	1	2	2	2	2	3	2	2	3	2	1	1
31000	-601.041314623652056	-607.896802574611456	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.537014424609870	-1	0	4	4	6	4	8	7	6	9	8	9	8	11	12	9	13	11	11	12	11	12	12	11	10	13	13	13	14	14	14	14	13	15	14	13	16	16	17	18	15	15	17	15	17	18	15	17	16	15	16	15	16	19	17	17	16	18	18	18	17	18	18	19	18	19	19	19	19	20	19	19	19	20	19	21	23	21	21	19	21	23	20	21	24	21	19	22	25	24	23	23	23	24	25	27	28	29	33	0	1	1	1	4	2	3	4	6	9	9	3	9	6	25	7	14	25	10	13	10	13	11	6	7	7	23	15	7	18	18	6	21	21	20	0	18	32	52	39	15	27	30	35	15	53	13	33	14	36	36	19	31	60	42	31	30	41	21	14	27	50	53	43	56	15	25	58	61	75	35	37	57	37	56	36	73	69	70	37	70	67	46	67	45	75	62	80	79	88	46	87	78	88	91	78	90	93	0	1	1	3	2	2	2	2	1	1	2	1	1	1	3	1	1	1	1	2	2	1	2	2	3	1	2	1	1	3	1	2	3	2	2	1	1	3	1	1	1	2	1	2	1	3	1	3	2	4	1	2	2	1	1	1	2	1	2	3	2	2	2	1	1	1	3	4	1	1	1	2	1	2	2	1	3	2	1	1	1	1	2	2	2	3	1	1	2	2	1	2	2	2	1	1	3	2	3	1
31500	-593.983931897163643	-600.839419848123043	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.549116962982030	-1	2	4	4	5	3	8	7	5	10	8	9	8	10	10	11	10	11	12	12	13	12	12	10	11	13	13	15	14	14	15	14	14	14	13	14	17	16	16	18	15	13	15	15	16	18	15	16	16	15	18	16	16	18	17	17	16	17	16	19	17	18	18	19	19	18	20	19	18	20	19	19	19	19	19	21	22	22	20	19	20	24	20	19	23	19	21	22	23	25	21	23	26	24	26	27	28	29	29	0	1	1	6	6	2	2	5	4	9	6	7	6	13	12	12	6	7	10	11	10	5	9	11	15	7	14	25	12	18	18	23	20	10	17	0	18	23	23	32	25	14	25	14	25	56	23	33	35	36	36	19	43	47	49	25	30	31	23	22	42	50	53	30	56	41	56	58	49	75	55	46	57	63	30	50	63	69	75	57	75	91	41	58	46	56	62	80	75	94	65	87	61	80	91	69	94	96	0	1	1	3	1	2	1	3	1	1	2	3	1	2	1	1	1	5	2	1	1	1	4	3	1	1	3	2	3	3	2	2	1	1	2	1	1	3	1	2	2	2	2	1	2	2	1	1	1	2	1	2	2	1	1	1	3	1	1	3	2	1	2	1	2	2	2	1	1	1	1	1	1	2	1	2	2	2	2	1	2	1	2	1	1	3	1	2	2	1	1	1	1	4	2	3	4	3	1	1
32000	-577.916139625105416	-584.771627576064816	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.637564490604211	0	2	4	3	6	5	9	7	6	9	8	9	8	10	10	11	11	11	13	12	14	11	10	12	12	14	13	13	15	15	14	13	12	16	14	13	16	15	17	19	15	14	17	16	16	19	15	16	16	15	18	15	17	18	17	16	17	18	17	18	17	18	19	19	18	19	17	19	18	19	19	18	19	20	18	21	21	22	20	19	21	24	21	21	24	22	20	22	24	24	22	23	27	25	24	26	28	29	32	0	1	2	2	6	4	3	5	4	9	9	3	6	10	7	7	10	12	10	23	33	4	11	14	15	12	14	25	16	25	18	10	22	22	14	0	18	11	32	54	18	14	30	14	31	67	20	10	42	36	50	32	30	34	35	31	18	41	33	44	35	36	53	37	56	41	31	58	49	31	55	67	53	63	31	50	74	69	41	57	70	91	46	68	86	70	50	80	86	88	70	76	78	88	70	78	94	96	0	1	1	1	1	1	1	3	1	1	1	1	2	2	1	1	1	1	1	2	1	2	3	1	1	2	3	2	1	2	1	2	2	1	3	3	1	3	3	2	1	2	3	1	2	1	1	1	3	2	1	1	1	1	1	1	1	3	1	2	1	1	2	1	1	1	2	1	1	1	3	2	1	1	1	2	3	1	2	2	1	1	1	1	1	1	2	2	2	1	1	1	2	2	3	2	2	1	1	1
32500	-561.295542422710696	-568.151030373670096	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.676457471553522	0	1	2	2	5	4	8	8	6	9	9	10	8	10	9	12	11	12	13	11	12	13	12	11	10	11	12	14	15	15	15	14	14	14	14	14	16	14	16	19	15	16	17	15	16	17	15	17	15	15	17	14	16	17	17	17	18	16	17	17	17	19	18	20	17	18	19	18	19	19	20	18	20	21	18	21	22	21	20	20	21	24	22	21	23	21	20	22	25	23	22	23	26	24	26	27	27	29	32	0	1	1	2	4	4	3	5	4	1	13	7	9	9	7	7	9	25	20	11	9	21	11	9	15	12	14	7	7	15	18	20	11	20	14	0	18	19	32	39	25	27	53	14	18	31	17	21	35	36	36	19	30	32	35	18	53	31	33	44	49	50	43	53	37	37	46	58	61	75	55	37	57	63	56	62	63	69	75	57	75	91	72	68	83	70	62	80	79	80	72	87	69	90	91	69	94	96	0	1	1	1	1	1	1	2	2	2	4	1	1	1	2	1	2	2	1	1	1	2	1	3	3	1	1	1	3	2	4	2	1	2	1	2	1	2	1	1	2	3	1	1	2	2	1	2	2	1	1	1	1	1	1	3	3	1	1	3	1	2	2	1	2	1	1	1	1	1	1	2	1	2	1	1	1	2	2	1	1	2	1	2	2	1	1	1	2	2	2	2	2	3	1	2	3	2	2	1
33000	-580.391798625735532	-587.247286576694933	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.530084116034681	-1	1	3	3	5	5	9	7	7	8	9	9	8	10	12	12	11	11	11	13	12	12	11	12	10	13	13	15	14	14	14	11	14	14	13	14	14	15	15	18	15	15	16	16	17	18	15	16	15	16	17	16	16	18	18	18	16	17	15	19	17	18	18	19	19	19	20	18	19	19	19	19	19	20	16	22	22	20	20	20	21	22	20	21	23	21	20	22	23	23	24	24	27	25	25	27	28	29	33	0	1	2	2	4	2	13	5	4	2	4	9	4	10	25	12	11	25	6	23	32	9	11	14	12	7	14	37	16	18	18	9	21	13	13	0	18	19	33	59	15	27	30	11	26	31	22	21	35	36	36	19	30	59	35	28	30	53	9	27	49	50	53	57	75	41	56	53	61	75	55	56	57	63	37	62	63	69	70	73	70	67	56	45	72	70	62	80	79	80	56	87	69	90	82	61	94	93	0	1	1	1	1	2	2	1	2	2	4	3	1	3	2	2	1	1	1	2	1	1	2	1	1	1	3	1	1	1	1	1	2	1	3	2	1	2	3	1	2	1	1	1	3	2	2	2	2	1	1	2	2	2	1	2	2	2	1	4	3	1	2	2	1	1	2	1	1	1	2	1	1	2	1	1	2	3	1	1	1	1	1	1	1	2	1	1	2	1	1	3	2	3	1	2	4	2	1	1
