step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16
42000	-91.584218233910605	-98.439706184869976	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.487580397386953	0	2	2	3	5	4	6	6	7	8	9	11	12	16	18	20	0	1	1	1	3	0	6	3	3	5	5	10	12	12	14	14	1	1	2	1	1	1	1	1	3	2	3	1	1	2	1	2
42500	-85.989963053857394	-92.845451004816766	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.804349396540851	-1	2	4	1	5	3	6	7	5	7	8	11	13	15	17	20	0	1	2	1	3	0	6	9	3	5	3	11	12	12	12	14	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2
43000	-86.057955142423467	-92.913443093382838	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.514499864423199	0	2	3	2	5	3	6	7	5	7	9	11	12	14	16	20	0	1	4	1	3	0	6	9	3	5	5	1	11	12	12	14	1	1	1	1	1	1	1	2	1	1	2	6	2	2	2	3
43500	-92.304428508791986	-99.159916459751358	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.836850040211999	0	2	3	3	4	2	5	7	6	7	10	11	12	15	17	19	0	1	1	1	3	0	6	3	5	3	3	11	11	11	14	14	1	1	2	1	1	1	1	2	2	1	3	1	1	2	1	1
44000	-81.995112589900643	-88.850600540860015	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.600544487211799	-1	2	4	1	5	4	7	7	6	7	10	11	12	14	17	20	0	1	4	1	3	0	6	9	3	5	5	2	12	12	12	14	1	2	1	1	1	1	2	1	1	2	3	4	1	2	3	3
44500	-82.823738061667953	-89.679226012627325	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.794834197136819	-1	1	3	2	5	3	6	6	5	6	10	12	13	16	16	21	0	1	1	2	3	0	6	5	3	3	5	4	12	12	12	14	1	1	1	1	1	1	2	1	1	1	2	3	1	2	2	2
45000	-90.127826790755037	-96.983314741714409	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.419201384175763	-1	1	3	0	2	3	7	6	6	7	10	11	13	16	16	20	0	1	5	1	4	0	6	3	5	3	3	4	12	12	12	14	1	1	1	1	1	1	2	2	2	3	2	4	1	2	2	2
45500	-76.695490537218603	-83.550978488177975	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.631680915258736	0	2	4	3	5	3	7	6	6	7	11	11	12	16	17	20	0	1	4	2	3	0	6	3	3	5	10	1	12	12	12	14	1	1	1	1	1	1	2	1	1	1	2	6	1	2	3	2
46000	-87.837639333666203	-94.693127284625575	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.460820839628048	-1	3	2	1	4	3	6	7	6	6	10	12	13	16	18	21	0	4	4	1	3	0	6	3	3	5	5	4	12	12	12	14	1	1	1	1	1	1	1	2	2	1	2	3	1	2	2	2
46500	-87.598743924733782	-94.454231875693154	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.516563677201810	0	2	3	2	5	4	7	6	7	5	10	12	13	16	18	21	0	1	1	1	3	0	6	3	5	3	5	11	12	12	12	14	1	1	1	1	1	1	2	1	1	1	3	1	1	2	4	2
47000	-82.359315247722066	-89.214803198681437	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.851657319977604	0	2	3	2	5	3	7	7	7	7	10	11	13	16	17	20	0	1	2	1	3	0	6	3	5	5	5	1	12	12	12	14	1	1	1	1	1	1	2	1	1	1	2	3	1	2	3	1
47500	-84.677674485441500	-91.533162436400872	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.527508085095280	0	1	3	3	5	2	6	6	5	5	9	11	12	16	17	20	0	1	1	1	3	0	6	5	3	3	10	4	12	12	12	14	1	1	1	1	2	1	3	1	1	1	2	4	1	2	3	1
48000	-81.554853169158093	-88.410341120117465	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.767364992577088	-1	2	4	3	6	4	6	6	7	8	11	11	13	15	16	19	0	1	2	2	3	0	6	3	3	3	5	4	12	12	12	14	1	1	1	1	1	1	1	1	2	2	1	3	1	2	3	2
48500	-88.028851644659028	-94.884339595618400	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.800124819903228	-2	3	4	1	6	4	7	6	7	6	9	11	13	15	18	20	0	4	4	1	3	0	6	3	3	3	10	2	12	12	12	14	1	1	1	1	1	1	2	1	2	1	2	2	1	2	2	2
49000	-80.773811001275504	-87.629298952234876	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.542996112383463	-1	3	3	1	4	3	6	6	6	8	10	11	12	16	16	19	0	1	4	1	3	0	6	3	5	5	5	2	12	12	12	14	1	2	1	1	1	1	2	1	1	2	2	3	1	2	2	2
49500	-81.755287602971592	-88.610775553930964	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.572349518590530	-1	1	4	2	5	3	4	7	6	7	10	11	12	15	17	20	0	1	2	1	3	0	6	5	3	3	10	4	12	12	12	14	1	1	1	1	1	1	1	1	2	1	2	4	1	1	3	3
50000	-86.795762154642389	-93.651250105601761	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.724397289793136	-2	1	4	0	3	3	6	6	7	7	9	11	12	16	17	21	0	1	5	1	2	0	6	3	3	5	3	10	12	12	12	14	1	1	1	1	1	1	1	1	2	2	2	2	1	2	3	2
50500	-85.739472227472859	-92.594960178432231	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.563834851271638	0	2	4	3	5	2	6	7	6	6	9	11	13	16	18	18	0	1	2	1	3	0	6	9	3	3	3	10	12	12	12	14	1	1	1	2	1	1	2	1	1	2	2	2	1	2	3	1
51000	-84.565599901240233	-91.421087852199605	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.797777302933765	0	2	3	3	5	3	6	6	6	8	9	11	13	14	16	20	0	1	1	1	3	0	6	3	5	5	5	11	12	12	14	14	1	1	2	1	1	1	1	2	1	2	2	1	1	2	1	4
51500	-85.538548893740526	-92.394036844699897	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.621467564711270	-1	1	2	3	4	3	7	7	6	8	10	11	13	15	17	18	0	1	1	2	3	0	6	5	3	5	3	4	12	12	12	14	1	1	1	1	1	1	2	1	2	2	3	3	1	1	2	2
52000	-97.193978144350453	-104.049466095309825	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.418115537782222	-1	1	3	3	4	3	7	7	6	8	11	12	12	14	17	21	0	1	2	2	3	0	6	3	3	5	9	10	2	13	13	14	1	2	2	1	1	1	2	2	2	3	2	3	5	1	2	3
52500	-98.314431679199942	-105.169919630159313	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.371347337718025	-1	3	3	1	4	3	6	6	6	8	11	9	12	16	17	19	0	1	4	1	3	0	6	3	3	5	5	4	9	12	11	14	1	2	1	2	1	1	2	2	2	2	5	4	3	4	3	2
53000	-101.963756027756915	-108.819243978716287	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.518433845612863	-1	3	4	2	6	3	6	6	7	7	10	12	13	14	16	20	0	1	1	1	3	0	6	3	5	3	5	2	11	4	14	12	1	2	2	1	1	1	1	1	1	1	1	5	2	6	1	5
53500	-78.862809280953670	-85.718297231913041	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.673331710614022	-1	3	4	2	5	3	6	6	6	8	10	10	13	15	16	19	0	4	4	1	3	0	6	3	5	5	9	4	12	12	14	14	1	1	1	1	1	1	1	1	1	1	2	4	2	2	1	2
54000	-89.864487621511984	-96.719975572471355	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.439666088339296	-1	2	3	0	6	2	6	7	6	7	11	11	12	15	18	21	0	1	1	1	3	0	6	9	3	9	10	1	12	12	14	14	1	1	2	1	2	1	2	1	1	1	2	4	1	2	1	2
54500	-83.971687764205356	-90.827175715164728	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.681323683070182	-1	3	4	2	5	4	6	7	6	5	9	10	12	14	17	20	0	4	2	1	3	0	6	3	3	3	3	2	12	12	12	14	1	1	1	1	1	1	1	2	1	1	1	4	1	2	3	2
55000	-96.104909184148184	-102.960397135107556	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.477536494602040	0	1	4	2	5	3	7	6	6	8	10	12	11	15	16	20	0	1	2	1	3	0	6	3	5	9	9	11	5	12	12	14	1	1	1	1	1	1	2	1	1	1	3	2	2	2	3	2
55500	-92.777808278813865	-99.633296229773237	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.580098888989389	0	1	3	2	5	3	4	7	7	7	10	11	13	16	16	20	0	1	2	2	3	0	6	5	3	3	5	2	1	13	12	14	1	1	1	1	2	1	1	1	2	2	2	6	7	2	2	2
56000	-87.336666177207974	-94.192154128167346	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.562956568923180	-1	1	3	2	5	3	6	6	6	6	9	11	13	16	17	21	0	1	2	1	3	0	6	3	3	3	10	11	4	13	13	14	1	1	1	1	1	1	2	1	2	1	2	1	7	2	2	2
56500	-92.821203908304426	-99.676691859263798	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.750133380521995	-1	2	3	1	5	4	6	6	7	7	11	11	11	16	17	20	0	1	4	1	3	0	6	3	3	3	9	9	10	12	12	14	1	2	1	1	1	1	1	2	2	2	1	1	2	2	2	2
57000	-85.174553870313076	-92.030041821272448	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.558387237990818	-2	2	3	1	5	3	7	6	6	7	10	11	12	15	16	20	0	1	4	1	3	0	6	3	3	3	10	10	12	12	12	14	1	2	1	2	2	1	2	2	2	2	1	2	1	1	2	3
57500	-87.513748843958126	-94.369236794917498	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.719097322658275	-1	2	3	1	5	3	6	5	7	8	8	11	13	15	17	21	0	4	2	1	3	0	6	3	2	3	3	11	12	12	14	14	1	1	1	1	2	1	1	1	2	2	2	2	1	2	1	2
58000	-102.195274914866602	-109.050762865825973	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.447736994731765	-2	1	2	0	4	3	7	6	5	7	10	10	12	15	16	20	0	1	4	1	3	0	6	9	3	5	9	1	4	13	13	14	1	2	1	1	2	1	2	1	1	3	2	4	6	2	2	2
58500	-93.050032817694969	-99.905520768654341	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.794428754282881	-1	3	3	1	4	2	7	6	5	8	11	10	13	15	16	20	0	1	4	1	3	0	6	9	3	5	10	10	12	13	14	14	1	1	1	1	1	1	3	1	1	2	1	1	2	2	1	2
59000	-82.860422013437486	-89.715909964396857	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.649390028791888	-1	2	4	2	5	4	7	7	6	7	9	11	12	15	17	17	0	1	4	1	3	0	6	3	5	5	9	11	12	12	14	14	1	2	1	1	1	1	2	2	1	1	1	1	1	2	1	1
59500	-89.227863911767770	-96.083351862727142	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.553823272108410	0	2	3	2	6	1	7	7	6	8	9	11	13	15	18	21	0	1	1	1	1	0	6	5	3	9	9	4	12	12	12	14	1	1	2	1	2	1	3	1	2	1	2	4	1	2	4	3
60000	-89.943007354408834	-96.798495305368206	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.581001664056638	-1	0	3	2	5	4	6	6	3	7	11	11	12	13	17	19	0	1	4	1	9	0	6	3	4	5	10	1	12	11	12	15	1	1	1	2	1	1	1	2	1	1	2	5	1	1	3	1
60500	-87.586578421292060	-94.442066372251432	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.695151768917309	-1	1	4	2	5	2	6	7	6	7	9	11	12	15	17	21	0	1	2	1	4	0	6	9	3	3	5	11	12	12	14	14	1	1	1	1	1	1	2	1	2	1	2	1	1	2	2	2
61000	-81.928700588273060	-88.784188539232431	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.681544916765948	0	2	2	2	5	3	7	5	6	7	9	12	13	15	16	19	0	1	1	1	3	0	6	3	3	9	5	9	12	12	12	14	1	1	1	1	1	1	2	1	2	1	2	4	1	1	2	2
61500	-101.568510395735672	-108.423998346695043	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.583933675948720	-1	1	2	2	5	4	6	7	7	7	10	10	12	14	17	20	0	1	1	2	3	0	6	5	3	3	2	5	12	11	14	9	1	1	1	1	2	1	1	1	2	2	4	2	1	3	1	8
62000	-100.254404856753581	-107.109892807712953	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.582727131721444	-2	1	3	1	5	3	5	6	7	7	11	12	13	14	15	20	0	1	4	1	3	0	6	3	3	4	5	9	12	12	12	14	1	2	1	2	2	1	1	2	2	3	2	1	1	1	1	3
62500	-91.118761837036317	-97.974249787995689	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.548730678573252	-1	2	3	1	6	4	6	6	4	6	10	10	11	15	16	20	0	1	2	1	9	0	6	9	3	3	9	2	2	13	12	14	1	1	1	1	1	1	1	1	1	2	2	3	4	2	2	3
63000	-82.399884988871761	-89.255372939831133	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.643135759692114	-1	1	4	2	5	2	6	6	7	7	9	11	12	15	18	20	0	1	4	1	3	0	6	3	5	5	3	11	12	12	12	14	1	1	1	1	1	1	2	1	1	1	3	1	1	2	4	2
63500	-78.607462479315942	-85.462950430275313	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.515364839992272	-1	2	3	2	5	4	6	5	6	7	9	11	12	15	16	19	0	1	4	1	3	0	6	3	3	9	5	2	12	12	12	14	1	2	1	2	1	1	1	1	2	1	3	4	1	2	2	2
64000	-78.120521693401443	-84.976009644360815	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.707625869241496	-1	1	4	3	6	2	6	6	6	8	9	11	12	15	17	20	0	1	2	2	3	0	6	3	3	9	9	11	12	12	14	14	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	2
64500	-82.615572098474487	-89.471060049433859	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.669561361074365	-2	2	3	3	5	4	6	7	6	8	11	12	13	15	17	20	0	1	1	2	3	0	6	5	5	5	5	10	12	12	14	14	1	1	2	1	1	1	1	1	1	2	2	2	1	2	1	2
65000	-78.124561452095477	-84.980049403054849	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.637182614115825	-1	3	4	2	6	2	6	6	6	8	10	11	13	16	16	19	0	1	4	1	3	0	6	3	3	9	3	2	12	12	12	14	1	2	1	1	1	1	2	1	1	1	3	3	1	2	2	2
65500	-74.548164079528590	-81.403652030487962	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.561768319851769	0	2	4	2	5	3	7	6	6	7	10	11	12	16	17	19	0	1	4	1	3	0	6	5	3	5	10	1	12	12	12	14	1	1	1	1	1	1	2	1	1	1	2	5	1	2	3	2
66000	-92.152665678428917	-99.008153629388289	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.815037810434215	-1	1	3	2	5	3	6	7	6	8	8	11	13	14	17	19	0	1	1	2	3	0	6	5	3	3	9	11	12	12	14	14	1	1	1	1	2	1	1	1	2	3	1	1	1	1	1	2
66500	-82.590867597180846	-89.446355548140218	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.806647489219093	-1	2	3	1	4	3	7	6	6	5	10	10	12	15	16	20	0	4	4	1	3	0	6	3	3	3	9	9	12	12	14	14	1	1	1	1	1	1	2	2	1	1	2	2	1	2	1	2
67000	-89.882782068883344	-96.738270019842716	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.630829009025592	0	2	4	2	6	3	7	6	7	8	9	11	11	15	16	19	0	1	2	1	3	0	6	3	5	5	5	11	2	13	13	14	1	1	2	1	1	1	1	1	1	1	1	1	4	2	2	2
67500	-86.126586576169217	-92.982074527128589	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.681369417133448	-1	2	3	1	5	3	6	6	7	8	10	11	13	13	17	20	0	1	4	1	3	0	6	3	3	9	9	4	12	12	14	14	1	1	1	1	1	1	2	2	2	1	1	4	1	1	1	3
68000	-90.299958480112451	-97.155446431071823	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.717776405512856	-1	2	3	2	4	4	6	5	6	8	11	11	13	15	17	20	0	1	1	1	3	0	6	3	5	5	5	10	12	12	12	14	1	1	1	1	1	1	2	1	1	2	3	1	1	2	2	3
68500	-85.489197234481367	-92.344685185440738	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.720346859712668	-1	3	3	2	5	3	5	6	4	7	9	12	13	15	17	19	0	1	4	1	9	0	6	9	3	5	5	10	12	12	12	14	1	2	1	2	1	1	1	1	1	2	3	3	1	2	3	2
69000	-85.033794492087452	-91.889282443046824	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.580376451191156	-1	2	4	0	5	3	7	6	6	7	10	11	13	16	17	19	0	4	4	1	3	0	6	3	5	9	10	3	12	12	12	14	1	1	3	1	1	1	3	1	1	1	1	2	1	2	3	1
69500	-99.637451187522686	-106.492939138482058	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.545616558120138	0	3	2	2	6	2	6	6	6	7	10	11	13	15	16	19	0	4	1	1	3	0	6	3	3	3	3	5	12	4	12	12	1	1	1	1	2	1	2	2	3	2	2	4	1	6	2	4
70000	-92.970138836360661	-99.825626787320033	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.694649681190132	-2	2	4	0	6	2	6	7	6	8	9	11	13	14	17	20	0	4	2	1	3	0	6	3	3	5	9	2	12	12	12	14	1	2	1	1	2	1	2	2	1	2	1	4	2	1	2	3
70500	-77.428140783576026	-84.283628734535398	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.722266440878050	0	3	3	1	5	4	7	6	6	7	10	11	13	15	17	19	0	1	4	1	3	0	6	3	5	5	5	2	12	12	12	14	1	1	1	1	1	1	1	1	1	1	2	4	1	1	2	2
71000	-98.136216473491487	-104.991704424450859	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.725246497308223	-1	3	3	2	6	3	6	7	5	8	10	12	12	16	17	19	0	4	1	1	9	0	6	3	3	9	5	11	11	12	12	14	1	1	1	1	1	1	2	1	1	1	1	1	1	2	3	2
71500	-91.676474529827189	-98.531962480786561	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.476695427712403	-1	2	4	3	2	4	7	7	6	7	8	11	12	15	17	20	0	1	5	2	1	0	6	3	5	5	3	1	12	12	12	14	1	1	1	1	2	1	2	2	2	3	2	5	1	2	2	2
72000	-83.148327581105050	-90.003815532064422	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.682070695817843	-1	2	3	3	5	3	6	7	6	6	9	11	13	15	15	18	0	1	2	1	3	0	6	10	3	3	5	10	12	12	12	14	1	2	1	1	1	1	2	1	2	2	2	2	1	2	2	1
72500	-85.820557066061042	-92.676045017020414	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.713283031077910	-1	2	3	3	5	3	5	7	6	7	10	12	12	15	17	20	0	1	2	2	3	0	6	9	5	5	10	11	11	12	14	14	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2
73000	-91.008908693672495	-97.864396644631867	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.579801021359148	0	2	3	2	5	3	5	7	6	8	10	11	10	15	18	20	0	1	1	1	3	0	6	5	3	5	10	13	1	13	12	14	1	1	1	2	1	1	1	1	2	1	1	1	4	3	3	2
73500	-96.375092024708692	-103.230579975668064	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.645299540664340	-2	1	3	2	5	3	7	6	6	7	10	12	12	15	18	20	0	1	1	2	3	0	6	3	3	5	5	4	10	12	12	14	1	1	3	1	1	1	2	2	1	1	3	5	2	2	2	3
74000	-75.087842052732853	-81.943330003692225	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.654521112797917	0	2	3	2	5	3	6	6	5	7	11	9	12	16	17	20	0	1	4	1	3	0	6	9	3	5	12	4	12	12	14	14	1	1	1	1	1	1	2	1	1	1	1	3	1	3	1	2
74500	-90.764752337831567	-97.620240288790939	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.561428460827916	0	2	3	1	5	4	5	6	6	7	11	9	12	15	16	20	0	1	4	1	3	0	6	3	3	9	3	2	12	11	12	14	1	2	1	1	1	1	1	1	1	1	4	2	2	1	3	2
75000	-73.931272370086234	-80.786760321045605	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.612296643168257	-1	3	3	1	5	3	6	7	6	7	9	11	12	15	17	20	0	4	4	1	3	0	6	5	5	5	5	2	12	12	12	14	1	1	1	1	1	1	2	1	1	1	3	4	1	2	3	2
75500	-87.586108121517697	-94.441596072477068	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.692972564895691	-2	2	3	2	5	3	7	6	6	5	9	11	12	16	18	20	0	1	2	1	3	0	6	5	3	3	10	11	11	12	14	14	1	2	1	2	1	1	2	1	2	1	2	1	2	2	1	3
76000	-91.383671584457730	-98.239159535417102	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.495138838315782	-1	3	3	1	6	3	7	7	6	8	10	11	13	15	18	20	0	4	1	1	3	0	6	3	3	3	10	1	12	12	14	14	1	1	2	1	2	1	1	2	2	3	2	6	1	2	2	3
76500	-83.568537444413309	-90.424025395372681	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.563205270099880	-1	2	3	1	5	3	6	7	5	7	9	12	13	15	16	20	0	4	4	1	3	0	6	9	3	5	9	1	12	12	12	14	1	1	1	1	1	1	1	1	2	2	2	7	1	2	2	2
77000	-81.934009914541107	-88.789497865500479	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.559796587278938	0	2	4	3	5	3	5	6	6	7	10	10	12	16	17	20	0	1	4	1	3	0	6	3	3	5	9	4	12	13	14	14	1	1	1	2	1	1	1	2	1	1	2	3	2	2	1	2
77500	-105.371059168756290	-112.226547119715661	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.645784264458122	0	3	3	2	6	3	7	6	6	6	10	10	12	13	18	20	0	4	4	1	4	0	6	3	3	3	10	5	2	5	13	15	1	1	1	1	2	1	2	2	1	2	2	2	5	2	4	1
78000	-94.785145089537494	-101.640633040496866	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.530219580750349	0	3	3	2	5	2	6	6	6	7	10	11	12	15	18	19	0	1	1	1	3	0	6	3	3	8	5	9	1	13	14	14	1	1	1	1	1	1	2	2	2	1	2	3	8	2	2	2
78500	-90.577115760464125	-97.432603711423496	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.441983014199934	-1	1	3	2	5	4	6	7	6	7	10	9	12	14	16	21	0	1	4	1	3	0	6	5	3	3	5	4	2	12	14	14	1	1	1	2	1	1	1	1	1	3	2	3	6	2	1	4
79000	-83.187414286155345	-90.042902237114717	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.604825559846069	0	2	4	1	5	3	5	7	6	6	9	11	12	13	16	19	0	1	2	1	3	0	6	9	3	3	3	2	12	12	12	14	1	2	1	1	1	1	1	1	1	1	2	4	1	1	2	4
79500	-100.891050487075901	-107.746538438035273	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.593123821152409	-1	2	4	3	6	3	7	5	6	7	8	9	12	15	18	21	0	1	4	1	3	0	6	3	3	9	5	2	12	12	1	14	1	2	1	2	2	1	2	1	1	1	1	2	2	3	8	2
80000	-84.299408057264586	-91.154896008223957	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.640866245452246	-1	2	3	1	5	4	6	6	4	7	8	12	13	16	18	20	0	1	4	1	3	0	6	5	3	5	5	11	12	12	14	14	1	1	1	1	1	1	2	1	1	2	2	2	1	2	1	2
80500	-96.058364991666096	-102.913852942625468	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.453859224721949	-1	3	3	2	2	3	6	6	7	8	10	10	13	15	17	19	0	4	5	1	1	0	6	5	5	3	10	4	9	12	12	14	1	1	1	1	2	1	2	2	3	2	1	4	3	3	5	1
81000	-82.932157791439096	-89.787645742398468	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.664870334576569	0	2	4	3	5	3	7	6	7	8	10	10	13	15	16	21	0	1	2	1	3	0	6	3	3	5	3	4	12	12	14	14	1	1	1	1	1	1	2	1	2	2	3	3	1	2	1	3
81500	-87.119387847378988	-93.974875798338360	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.719113198179840	0	2	3	3	5	2	6	6	7	8	10	9	13	15	16	20	0	1	2	2	3	0	6	3	5	9	10	2	4	13	13	14	1	1	1	1	1	1	2	1	1	1	1	2	4	1	1	2
82000	-83.672762615140996	-90.528250566100368	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.720504886707626	0	2	3	2	5	3	6	6	5	8	11	11	12	15	17	20	0	1	1	1	3	0	6	5	3	3	3	4	12	12	14	14	1	1	1	1	1	1	2	1	1	1	3	3	1	2	2	2
82500	-84.708289752393540	-91.563777703352912	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.667749005653607	0	2	3	2	5	3	7	7	5	8	10	11	12	14	16	21	0	1	2	1	3	0	6	9	3	5	10	1	12	12	12	14	1	1	1	2	1	1	3	1	1	2	1	5	1	2	3	3
83000	-100.544636502313836	-107.400124453273207	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.478010680094724	0	3	2	3	4	3	6	7	7	7	11	10	13	15	16	20	0	1	1	1	3	0	6	5	5	3	5	4	9	13	13	14	1	2	1	1	1	1	2	3	2	2	3	3	3	1	1	3
83500	-86.942119191605713	-93.797607142565084	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.612543199801789	-1	3	3	1	5	3	7	7	6	5	10	9	12	15	17	20	0	4	4	1	3	0	6	5	5	3	9	2	2	12	14	14	1	1	1	1	1	1	3	1	1	1	2	2	5	3	1	3
84000	-85.877470684097389	-92.732958635056761	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.591834923983330	-3	1	4	2	6	4	6	6	7	5	9	11	12	15	16	20	0	1	4	1	3	0	6	3	10	3	10	11	12	12	12	14	1	2	1	2	1	1	1	1	1	1	2	1	1	2	2	2
84500	-91.761024902774977	-98.616512853734349	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.559705454296613	-1	3	2	2	4	4	6	6	5	8	9	11	11	16	17	20	0	1	1	1	3	0	6	9	3	3	5	11	2	12	12	14	1	2	1	2	1	1	1	1	2	2	3	1	3	2	3	1
