step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82
5000	-537.854260027772170	-545.748281486558312	7.894021458786164	0.000014832070507	0.000040060609049	2.700945160030780	0.968952864149758	1	-1	1	5	4	3	4	5	8	5	6	8	9	7	9	6	10	8	10	10	11	8	11	9	9	10	12	11	12	12	13	11	12	13	16	16	11	13	13	14	15	11	16	15	15	14	16	16	16	14	17	17	18	19	11	20	17	18	17	19	19	19	19	18	18	17	20	21	20	22	23	20	24	24	25	24	24	24	26	26	28	27	2	0	2	3	3	3	3	3	16	2	7	8	4	4	8	5	9	10	11	9	9	4	13	11	8	18	22	24	37	20	21	19	23	42	46	50	12	20	20	26	23	18	50	29	37	21	50	39	41	31	43	45	49	66	25	41	44	47	47	66	66	28	49	50	52	49	62	60	64	58	56	43	67	68	70	71	71	70	75	76	79	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-522.196126951434735	-530.083631290735639	7.887504339300930	0.000021476220841	0.000022399312264	1.042982023232773	0.992642797182553	1	0	3	5	5	5	5	6	8	2	7	8	6	6	10	7	11	7	10	9	10	8	11	9	11	11	9	11	13	13	11	13	15	14	15	18	12	15	14	13	14	13	17	17	14	13	17	15	16	15	18	17	18	18	18	19	20	20	18	18	18	14	18	17	22	17	19	21	19	18	20	20	22	24	23	22	22	26	24	25	25	29	2	0	2	3	3	3	3	3	16	2	7	8	3	3	8	5	16	10	24	16	9	13	13	11	8	18	22	11	37	20	21	19	23	42	46	50	12	30	30	26	23	18	50	37	29	31	50	39	41	21	43	45	49	66	25	41	44	47	47	49	49	28	66	50	52	49	62	66	64	47	56	43	67	68	47	71	71	70	75	76	79	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-472.576539704197899	-478.375196785531045	5.798657081333162	0.000043221054859	0.000033674186435	0.779115330366608	0.986231651543791	1	0	4	6	5	5	5	5	7	5	7	8	8	7	8	6	7	8	10	9	8	9	10	12	11	10	14	11	12	12	13	13	12	11	16	16	11	15	13	12	14	9	15	16	14	14	15	15	16	14	18	17	18	19	14	19	18	20	17	19	19	17	17	18	22	17	21	20	19	21	23	18	23	22	24	25	24	24	27	27	28	29	2	0	2	3	3	3	3	3	16	2	7	8	3	3	8	5	16	10	11	9	16	13	4	19	8	18	22	19	37	20	21	19	4	42	46	50	12	30	30	26	23	10	50	29	29	31	50	39	41	31	43	45	49	66	25	41	44	47	47	49	49	28	49	50	52	49	62	60	64	58	56	43	67	68	58	71	71	70	75	76	79	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-435.456594954493710	-436.417269581352684	0.960674626858998	0.000089838501351	0.000022876823502	0.254643868250896	0.991662203169419	1	-1	3	5	5	5	4	6	9	6	7	8	8	8	9	8	11	9	11	10	12	8	10	10	12	10	14	13	13	12	13	13	11	13	16	17	11	14	14	12	13	11	16	15	15	15	17	16	16	15	17	18	18	18	18	20	17	21	18	18	19	19	19	16	22	19	21	21	19	19	22	24	24	24	23	25	24	27	26	27	28	30	2	0	2	3	3	3	3	4	16	2	7	8	4	4	8	5	9	10	24	16	16	4	13	11	8	10	22	19	37	20	21	19	4	42	46	50	12	20	30	26	23	18	50	37	29	31	50	39	41	31	43	45	49	49	25	41	44	70	47	49	60	28	49	50	52	60	62	63	64	47	56	43	67	68	58	71	71	70	75	76	79	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-435.990980583985618	-436.880559324099067	0.889578740113458	0.000092369995734	0.000039683245662	0.429611859859442	0.975169979446692	1	0	3	5	5	4	5	5	8	2	6	7	9	6	7	7	10	8	7	9	12	9	11	12	11	10	12	13	13	11	13	13	13	14	17	19	10	13	13	14	14	10	16	17	15	16	17	16	16	14	18	17	18	20	14	19	19	21	18	17	18	19	19	19	21	18	21	20	20	19	22	24	23	21	23	24	25	26	26	26	29	27	2	0	2	3	3	3	3	3	16	2	7	8	3	4	8	5	16	10	11	16	9	4	13	11	8	18	22	24	37	20	21	24	23	42	46	50	12	30	30	26	33	18	50	29	29	31	50	39	41	31	43	45	60	60	25	41	44	70	47	49	60	28	66	50	52	49	62	66	64	47	56	43	67	68	58	71	71	58	75	76	79	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-445.288972629602085	-444.447887443847947	-0.841085185754158	0.000107991448495	0.000028243513201	0.261534719597142	0.990331168070153	0	-1	3	4	4	5	4	6	9	7	6	8	6	7	7	7	8	8	8	10	10	9	11	12	9	10	11	9	11	13	13	12	15	14	16	18	10	15	13	13	13	11	17	18	13	13	17	16	15	16	18	16	18	20	14	19	20	21	18	17	19	18	18	18	18	19	21	21	19	20	22	23	23	25	25	25	24	24	27	26	29	30	2	0	2	3	3	4	3	4	16	2	7	8	3	13	8	5	16	10	11	9	16	13	13	19	8	18	22	19	37	20	21	11	23	42	46	50	12	30	20	26	23	18	50	29	29	21	50	39	41	31	43	45	60	63	25	41	44	70	47	49	63	28	60	50	52	60	62	66	64	47	56	43	67	68	58	71	71	70	75	76	79	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-439.088016702756306	-439.511275878032222	0.423259175275906	0.000095396525255	0.000025195151084	0.264109735830463	0.998431011447514	0	-1	3	5	5	4	5	5	9	5	7	6	7	8	7	7	11	7	8	10	11	9	11	10	11	10	11	13	13	12	13	9	10	13	17	17	12	15	13	12	14	11	16	17	14	15	17	15	16	15	18	17	18	19	19	18	18	19	18	19	18	15	17	19	21	20	18	20	20	22	24	18	23	21	23	25	26	26	25	26	27	28	2	0	2	3	3	3	3	3	16	2	7	8	4	13	8	5	16	10	11	9	9	13	33	19	8	10	22	24	37	20	21	11	13	42	46	50	12	30	20	26	23	18	50	37	29	31	50	39	41	31	43	45	63	63	25	41	44	47	47	63	63	28	49	50	52	60	62	60	64	58	56	43	67	68	70	71	71	70	75	76	79	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-437.909728817890596	-439.296388852795246	1.386660034904643	0.000086999672110	0.000031534976547	0.362472360901928	0.931510741048894	1	0	2	5	4	4	5	6	8	7	6	8	8	6	9	7	10	9	9	9	12	8	10	10	11	12	10	13	12	12	13	13	12	15	17	17	11	16	14	16	13	14	16	17	14	15	17	15	15	15	17	16	17	20	16	18	19	20	18	17	18	16	19	18	21	19	20	21	20	21	22	23	23	24	24	23	24	24	27	26	29	31	2	0	2	3	3	3	3	4	16	2	7	8	4	4	8	5	16	10	11	16	16	4	13	19	8	18	22	24	37	20	21	11	23	42	46	50	12	30	30	26	33	18	50	29	29	31	50	39	41	31	43	45	49	60	25	41	44	47	47	49	49	28	60	36	52	60	62	66	64	58	56	43	67	68	70	71	71	70	75	76	79	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-434.190240374341670	-435.151392846932140	0.961152472590496	0.000090708274239	0.000028007901081	0.308768977429741	0.976422918056531	0	-1	3	4	5	5	5	5	8	6	7	8	7	8	7	7	10	8	9	10	11	10	9	10	12	12	11	12	13	13	12	12	12	14	15	15	11	15	12	16	15	13	14	18	14	14	17	16	16	12	17	17	18	20	19	19	20	20	18	18	19	20	20	17	19	19	21	21	19	22	23	19	23	22	24	26	25	23	26	27	28	28	2	0	2	3	3	3	3	3	16	2	7	8	3	13	8	5	9	10	11	9	9	23	13	11	8	18	22	24	37	20	21	24	23	42	46	50	12	30	20	26	33	18	50	29	29	31	36	39	41	21	43	45	49	66	25	41	44	47	47	49	49	28	66	36	52	49	62	66	64	58	56	43	67	68	70	71	71	70	75	76	79	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-442.500149363425692	-444.678489866331120	2.178340502905435	0.000079540967827	0.000035372367446	0.444706274163316	0.985048501692207	0	-1	3	5	4	4	6	5	8	3	7	7	9	6	8	5	10	6	11	9	11	9	7	12	11	9	14	13	12	13	13	13	13	14	17	16	11	15	13	13	12	12	16	12	15	13	17	15	15	15	18	17	18	20	14	18	19	22	18	17	18	19	18	18	21	17	21	20	19	20	23	25	23	24	24	25	25	26	26	26	29	28	2	0	2	3	3	3	3	3	16	2	7	8	23	4	8	5	9	10	11	9	9	23	4	19	8	18	22	24	37	20	21	19	13	42	46	50	12	30	20	26	13	18	50	37	29	21	50	39	41	31	43	45	49	63	25	41	44	70	47	49	49	28	66	36	52	49	62	60	64	47	56	43	67	68	58	71	71	58	75	76	79	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-429.512539731654442	-430.499270504423066	0.986730772768624	0.000091652604192	0.000051297157104	0.559691211792990	0.995078348006403	1	0	3	6	5	5	5	6	8	7	7	8	8	7	9	6	10	9	9	8	12	10	10	11	12	11	13	13	12	12	13	12	14	10	16	18	10	15	14	14	15	9	17	16	15	13	16	16	16	15	18	18	17	20	18	19	18	19	18	19	17	19	18	18	20	19	21	19	19	22	21	24	23	21	25	24	25	26	26	25	28	30	2	0	2	3	3	3	3	3	16	2	7	8	4	4	8	5	9	10	11	16	9	13	13	19	8	18	22	19	37	20	21	19	23	42	46	50	12	30	30	26	23	10	50	29	29	21	50	39	41	31	43	45	49	63	25	41	44	47	47	63	49	28	49	50	52	63	62	49	64	58	56	43	67	68	70	71	71	70	75	76	79	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-441.366981418321927	-440.172639532854475	-1.194341885467452	0.000112936604185	0.000042872109228	0.379612168592569	0.999629847608043	1	0	2	5	5	5	4	6	9	7	6	7	9	7	9	7	8	8	10	10	11	10	3	11	11	10	12	13	13	11	12	12	13	14	17	18	11	16	13	12	15	12	17	19	15	15	17	15	16	15	18	17	18	19	18	20	20	21	18	19	19	16	18	17	19	17	18	20	18	19	23	24	22	23	22	25	25	24	25	26	29	26	2	0	2	23	23	23	23	3	16	2	7	8	23	4	8	5	16	10	11	16	16	13	3	19	8	18	22	19	37	20	21	24	13	42	46	50	12	30	30	26	33	10	50	37	29	21	50	39	41	21	43	45	49	66	25	41	44	70	47	63	63	28	49	50	52	49	62	60	64	47	56	43	67	68	70	71	71	58	75	76	79	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-431.491175478355444	-429.894148399278833	-1.597027079076604	0.000115141517322	0.000027848027941	0.241859136379824	0.995985150528409	1	0	4	6	5	5	6	6	8	5	7	8	8	7	10	7	11	8	10	9	11	10	10	9	11	12	14	12	13	12	13	12	12	13	17	15	11	15	13	16	14	11	17	17	14	16	17	15	16	14	18	18	17	19	15	16	20	22	18	19	18	18	17	18	21	19	21	21	20	20	23	21	23	24	24	25	26	27	27	26	28	29	2	0	2	3	3	3	3	3	16	2	7	8	4	3	8	5	9	10	11	9	9	4	4	11	8	18	22	19	37	20	21	24	23	42	46	50	12	30	30	26	33	18	36	29	37	31	36	39	41	31	43	45	49	63	25	41	44	70	47	63	63	28	49	36	52	63	62	60	64	47	56	43	67	68	47	71	71	70	75	76	79	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-437.814875285736150	-438.779202077963248	0.964326792227093	0.000091705644863	0.000041439283487	0.451872766927725	0.991735244249770	1	0	3	6	5	5	5	5	8	3	7	7	7	8	8	6	8	8	9	10	10	9	11	12	11	11	14	11	13	13	12	13	15	15	14	17	10	15	12	15	14	12	16	16	13	12	17	16	16	15	17	16	17	20	14	20	17	21	18	18	18	19	19	18	20	19	20	20	20	19	23	20	22	22	25	26	24	26	27	27	29	30	2	0	2	3	3	3	3	3	16	2	7	8	4	13	8	5	16	10	11	9	9	4	3	11	8	18	22	19	37	20	21	19	23	42	46	50	12	30	20	26	23	18	50	29	37	21	50	39	41	31	43	45	49	60	25	41	44	70	47	49	49	28	60	36	52	60	62	49	64	47	56	43	67	68	58	71	71	58	75	76	79	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-438.314554189653904	-439.798694377288712	1.484140187634799	0.000085933055559	0.000030207318729	0.351521524891751	0.960935768124993	1	0	2	4	4	4	6	6	8	6	7	8	6	7	9	7	10	9	8	10	10	10	10	10	8	12	11	12	13	11	13	12	12	11	16	17	10	13	13	15	14	9	17	15	14	15	17	16	16	15	18	18	18	18	9	19	17	22	18	18	19	20	18	17	22	17	22	20	18	21	23	21	23	22	25	24	26	26	26	26	28	27	2	0	2	3	3	3	4	3	16	2	7	8	4	13	8	5	9	10	11	9	9	13	13	19	8	18	22	24	37	20	21	24	23	42	46	50	12	30	20	26	33	10	50	29	37	31	50	39	41	31	43	45	49	49	25	41	44	70	47	66	60	28	66	50	52	49	62	49	64	47	56	43	67	68	58	71	71	70	75	76	79	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-437.296437437006773	-437.317271678035183	0.020834241028385	0.000099609833330	0.000027365986823	0.274731780068551	0.993031930481972	0	-2	3	6	4	5	5	5	9	5	7	7	8	8	8	8	10	9	9	10	10	10	9	10	9	11	13	12	13	14	13	13	14	14	16	16	12	15	14	16	15	12	17	16	14	15	17	17	16	15	18	16	18	19	14	19	19	22	18	17	18	19	19	19	18	18	22	20	20	20	21	24	23	23	26	24	25	25	27	27	29	29	2	0	2	3	3	3	3	3	16	2	7	8	4	4	8	5	16	10	11	9	16	4	4	11	8	18	22	19	37	20	21	24	23	42	46	50	12	30	20	26	33	10	36	29	37	21	36	39	41	31	43	45	49	49	25	41	44	70	47	49	60	28	66	36	52	49	62	49	64	47	56	43	67	68	58	71	71	58	75	76	79	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-440.062145002329657	-439.266030200975194	-0.796114801354444	0.000108716315972	0.000037979898166	0.349348649522104	0.984728229875824	1	0	1	4	4	3	5	5	8	4	7	7	8	7	8	7	11	7	8	10	10	10	7	11	12	9	11	12	12	11	12	13	13	15	16	16	11	13	13	15	15	12	17	16	14	14	17	16	16	14	18	17	18	20	15	20	19	20	18	18	18	18	18	18	19	17	20	20	20	22	22	24	24	23	25	24	25	25	26	27	29	28	2	0	2	3	3	3	4	3	16	2	7	8	4	4	8	5	9	10	11	9	16	13	4	19	8	18	22	24	37	20	21	24	23	42	46	50	12	30	20	26	33	18	50	29	37	31	36	39	41	31	43	45	49	60	25	41	44	47	47	49	49	28	66	36	52	49	62	60	64	58	56	43	67	68	58	71	71	70	75	76	79	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-437.003345209440056	-438.806635511412992	1.803290301972944	0.000083462551623	0.000043495899691	0.521142702267360	0.993033412738939	1	0	3	5	4	5	4	5	8	6	6	7	7	6	8	7	11	8	10	10	11	10	9	11	9	11	15	13	13	13	13	14	10	15	16	15	11	14	14	13	15	12	17	18	13	15	17	17	16	14	18	17	17	19	13	20	20	21	18	17	18	19	18	17	23	20	21	21	19	20	23	18	22	24	25	25	26	27	27	26	29	29	2	0	2	3	3	3	3	3	16	2	7	8	4	4	8	5	16	10	11	16	16	13	13	19	8	18	22	24	37	20	21	24	13	42	46	50	12	30	30	26	33	10	36	29	37	31	50	39	41	31	43	45	49	49	25	41	44	70	47	49	49	28	49	50	52	60	62	63	64	47	56	43	67	68	70	71	71	70	75	76	79	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-437.380185660036602	-437.100734362411742	-0.279451297624880	0.000103956504251	0.000042374864532	0.407621099204884	0.983184741044828	1	0	3	5	5	5	6	6	8	3	7	7	6	7	8	6	11	9	9	8	11	9	9	10	11	11	13	13	13	11	13	13	13	15	17	16	11	16	14	15	15	11	16	19	14	15	17	16	16	14	17	16	18	19	15	18	20	22	18	17	18	18	18	17	21	18	20	21	20	19	22	18	23	23	23	24	25	26	26	26	27	29	2	0	2	3	3	3	4	4	16	2	7	8	4	3	8	5	9	10	11	16	9	13	13	11	8	18	22	24	37	20	21	24	23	42	46	50	12	30	30	26	33	18	50	37	37	31	36	39	41	21	43	45	60	63	25	41	44	70	47	49	60	28	60	50	52	60	62	66	64	47	56	43	67	68	70	71	71	58	75	76	79	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-439.980244082628928	-438.943132034963355	-1.037112047665599	0.000110658641656	0.000033889690569	0.306254351782627	0.990358621264406	1	0	3	6	5	4	4	5	9	7	5	7	7	8	10	7	10	9	9	10	12	9	9	8	10	11	13	13	13	12	13	12	11	12	16	18	11	15	12	12	14	11	17	17	13	14	17	15	16	16	18	17	18	19	13	20	19	21	18	18	18	20	18	17	23	19	21	20	20	22	24	19	22	21	25	25	25	27	27	26	28	28	2	0	2	3	3	3	3	3	16	2	7	8	4	4	8	5	16	10	11	16	9	13	13	11	8	10	22	24	37	20	21	19	4	42	46	50	12	30	20	26	33	18	50	37	37	31	50	39	41	21	43	45	49	60	25	41	44	47	47	49	49	28	49	50	52	60	62	66	64	58	56	43	67	68	58	71	71	70	75	76	79	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15000	-432.792935909610094	-433.565602693994435	0.772666784384346	0.000093106360799	0.000033367872601	0.358384457455807	0.989264709459535	1	0	3	5	5	5	5	5	9	6	7	7	8	7	7	8	10	8	10	10	11	9	7	11	8	11	12	12	13	13	12	12	12	13	16	17	11	15	14	15	14	12	16	19	13	14	17	15	16	15	18	16	17	20	18	18	20	22	18	17	18	17	18	19	22	19	21	20	20	19	21	19	23	23	22	25	23	25	27	26	28	28	2	0	2	3	3	3	3	3	16	2	7	8	3	4	8	5	16	10	11	9	9	13	4	19	8	18	22	19	37	20	21	24	13	42	46	50	12	30	30	26	33	18	50	29	37	21	50	39	41	31	43	45	49	60	25	41	44	70	47	49	60	28	49	36	52	63	62	66	64	47	56	43	67	68	47	71	71	58	75	76	79	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15500	-442.614226987879590	-439.866784582681362	-2.747442405198251	0.000126491341938	0.000029757486582	0.235253149553751	0.956155708875439	1	0	2	3	5	5	5	6	8	6	7	7	5	5	9	7	9	9	9	9	11	10	11	10	12	11	14	13	12	12	13	11	8	14	16	19	10	14	13	13	13	12	17	18	14	15	17	15	15	16	18	17	17	20	14	20	20	19	18	16	18	15	19	17	19	19	19	21	19	21	23	19	21	25	24	25	25	27	26	27	27	28	2	0	2	3	4	4	4	4	16	2	7	8	3	4	8	5	16	10	11	16	9	33	33	19	8	18	22	24	37	20	21	24	4	42	46	50	12	30	30	26	23	18	50	29	29	31	50	39	41	31	43	45	60	63	25	41	44	47	47	49	49	28	49	50	52	60	62	66	64	58	56	43	67	68	47	71	71	58	75	76	79	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
