step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98
5000	-826.605919600791935	-824.293796599471648	-2.312123001320317	0.000018216298033	0.000058206268092	3.195285232332782	0.608841134867340	2	0	1	3	2	3	4	4	4	4	5	7	7	7	7	6	7	7	7	7	8	8	9	8	9	9	10	9	8	10	7	10	10	9	10	10	9	11	11	14	10	10	10	11	11	12	11	12	12	14	12	12	12	12	13	13	14	15	14	16	13	15	15	16	16	17	16	16	17	17	16	16	15	20	18	17	19	18	17	19	20	18	19	20	20	20	18	20	23	21	24	22	21	22	24	25	24	24	3	0	0	1	2	3	0	3	6	5	6	3	2	10	10	10	7	4	16	9	13	13	15	16	16	22	21	31	19	22	1	37	20	13	34	24	16	27	4	41	31	29	16	16	29	3	5	36	34	47	36	30	41	42	45	31	46	28	41	51	49	61	55	47	58	56	56	73	63	64	40	57	34	43	76	65	68	67	68	69	80	79	68	58	82	80	48	79	68	73	86	80	61	86	92	91	94	65	1	1	1	1	1	1	1	2	1	1	1	3	3	1	2	1	2	2	1	1	1	1	2	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	5	2	2	1	2	1	2	4	3	1	1	1	1	1	1	1	1	3	2	4	3	4	1	1	1	2	1	2	1	1	2	1	1	1	4	4	1	1	2	1	1	1	1	1	1	2	1	1	2	1	3	2	2	2	4	1	1	1	1	3
5500	-587.299921319247346	-585.874300534903114	-1.425620784344265	0.000040544007877	0.000036228596299	0.893562284441123	0.655505409195190	2	0	1	2	2	3	3	5	4	4	5	7	6	8	8	6	8	8	6	6	7	6	9	8	8	8	10	9	9	8	8	10	9	8	9	10	10	11	12	13	11	9	11	10	12	12	12	14	12	13	11	12	13	12	11	14	15	14	15	15	15	15	15	16	16	16	17	17	16	17	16	16	16	19	18	17	19	18	18	20	19	18	19	21	20	19	20	21	23	19	23	23	23	23	24	24	24	25	2	0	0	2	2	3	0	3	6	4	6	3	4	5	1	10	21	10	5	8	13	1	16	16	16	16	16	30	19	22	19	13	20	21	21	26	26	27	26	41	31	20	37	16	29	8	34	36	44	21	16	41	41	44	29	41	39	47	41	51	58	55	55	47	58	56	56	73	63	64	58	54	51	63	69	65	68	56	68	69	69	68	73	65	78	63	78	56	84	73	86	75	76	63	83	91	94	87	1	1	1	1	1	1	1	2	1	1	1	3	2	3	3	1	1	2	3	1	1	2	3	1	1	1	3	1	2	1	1	2	2	1	1	1	1	1	2	1	2	1	1	2	1	3	2	2	1	2	2	1	1	1	1	2	1	1	1	2	1	1	3	3	1	2	2	1	1	1	1	1	3	1	1	1	2	2	1	2	1	1	2	3	1	1	1	3	2	1	2	3	2	5	3	1	1	4
6000	-592.859910559945092	-591.489740091593603	-1.370170468351525	0.000083095335979	0.000056166319985	0.675926263773942	0.642508688734280	1	0	1	2	3	4	3	5	4	4	5	6	6	7	7	5	7	7	7	8	8	7	10	9	8	7	10	11	8	9	8	11	11	9	9	10	10	11	12	13	11	11	11	10	13	13	12	14	12	13	12	13	13	14	13	15	14	14	14	15	14	15	16	16	15	18	17	16	17	17	17	16	18	18	18	18	19	19	18	19	19	18	20	21	20	19	21	22	23	22	22	22	23	22	24	24	23	24	2	0	0	3	1	3	0	4	1	5	6	3	9	10	10	1	16	8	16	26	14	5	4	14	15	11	26	17	19	13	16	29	20	21	13	15	16	27	37	41	31	25	15	15	14	4	14	55	30	47	28	28	41	44	19	53	53	35	41	43	43	45	45	47	50	56	56	58	63	64	62	38	68	63	69	65	74	67	68	69	69	50	82	76	32	69	78	87	84	83	86	63	84	86	82	91	94	79	1	1	1	1	1	2	1	2	2	1	1	2	1	2	2	2	1	2	1	1	1	1	3	1	1	1	2	3	1	1	2	2	1	1	1	2	2	1	2	1	1	1	2	2	3	5	3	1	1	1	1	1	1	2	3	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	3	1	2	4	1	1	1	1	1	2	3	1	1	2	1	1	3
6500	-610.804415223601495	-609.371069865880486	-1.433345357721029	0.000176200957719	0.000062370709139	0.353974858858874	0.586758104852563	2	0	1	2	2	3	1	5	5	4	6	7	7	8	7	6	6	7	6	8	6	8	9	7	7	9	11	11	9	9	9	8	10	9	9	9	10	11	11	13	10	11	10	9	12	12	12	13	13	13	11	12	14	13	13	15	14	14	13	15	14	15	15	16	15	18	18	16	16	17	16	15	17	20	18	16	19	18	18	20	19	19	20	22	20	19	20	21	22	23	24	22	21	23	24	24	24	23	2	0	0	2	2	3	0	6	5	5	3	8	19	9	5	10	9	7	1	8	4	16	14	9	16	12	15	9	17	22	17	11	12	21	15	16	15	34	14	31	29	23	1	14	24	8	22	42	22	34	32	6	16	19	42	41	51	28	19	45	18	55	19	50	50	40	56	65	55	35	53	30	68	81	38	58	64	56	68	55	69	79	73	58	57	71	59	43	82	83	74	85	58	86	30	94	94	93	1	1	1	1	1	1	1	1	1	1	3	1	1	2	2	2	1	2	2	2	2	1	1	2	1	1	2	3	2	1	2	1	1	2	1	2	1	2	2	3	1	1	4	1	3	3	2	1	2	2	1	3	6	3	1	2	1	1	3	1	3	1	4	1	1	2	2	1	1	4	1	4	1	1	3	1	2	2	1	2	1	1	1	4	2	1	2	5	1	2	2	1	3	2	7	1	1	1
7000	-777.660608333938512	-776.250200822528086	-1.410407511410465	0.000180601502104	0.000069421047613	0.384387985723088	0.596977944128163	2	0	1	3	3	4	3	6	4	4	4	7	6	7	7	6	8	7	5	6	7	9	8	9	8	8	9	11	8	9	8	10	10	9	9	10	11	11	9	12	11	11	10	11	12	11	11	13	12	13	12	12	14	13	10	13	14	14	14	16	14	13	15	17	15	18	18	13	17	17	15	16	18	16	19	16	19	18	17	19	18	18	19	22	21	18	20	21	22	22	25	21	22	24	22	21	23	23	3	0	0	3	2	3	0	11	4	2	3	3	2	5	10	4	20	20	4	6	10	25	15	15	1	21	13	18	15	21	4	18	20	13	31	29	26	22	16	34	25	23	13	24	55	8	35	24	22	21	24	55	40	42	25	40	21	34	49	29	41	55	45	13	34	56	60	31	55	65	58	53	58	49	64	58	52	40	34	60	74	34	47	73	77	71	81	83	83	34	63	75	34	63	82	86	60	84	1	1	1	1	2	2	1	2	1	1	2	3	3	2	1	2	1	1	1	1	3	1	1	2	2	1	1	2	1	1	3	1	1	2	1	1	1	1	2	2	3	2	1	1	1	2	1	2	1	3	1	1	1	1	1	1	4	2	1	5	1	2	2	4	2	2	1	2	2	1	1	1	2	1	1	1	4	3	4	1	1	5	4	2	1	1	2	1	1	4	5	1	5	5	3	1	2	1
7500	-739.504609129478126	-738.022296919214114	-1.482312210263981	0.000237617409466	0.000073114329829	0.307697697709531	0.454065424597156	0	-2	1	2	0	3	2	4	4	3	6	8	6	7	8	5	8	8	6	6	8	9	10	8	7	8	10	11	9	9	7	10	10	10	9	11	11	11	12	13	10	11	11	10	12	12	12	14	11	14	11	13	13	13	12	14	15	14	15	12	14	15	15	17	14	16	18	16	16	15	15	17	18	19	18	17	19	18	18	20	17	18	17	22	21	19	20	21	22	22	23	21	23	24	24	24	20	22	2	0	0	2	2	3	0	3	4	1	6	6	1	10	5	2	19	19	10	8	19	26	19	10	4	11	15	15	13	24	5	29	9	22	19	44	29	15	18	28	15	20	19	18	24	20	51	36	18	34	22	32	15	13	44	41	41	30	23	44	54	42	23	70	14	43	40	15	35	50	47	32	15	62	66	50	72	68	1	42	19	64	61	73	77	19	82	74	51	15	74	61	98	63	11	97	63	86	1	1	1	2	1	1	1	1	1	2	2	3	4	2	4	4	1	1	2	2	1	1	2	3	3	1	1	1	2	1	4	1	3	1	1	1	1	1	3	1	1	3	4	2	3	3	1	1	1	2	1	1	2	3	1	2	2	4	3	1	1	2	3	2	3	3	2	4	3	1	1	4	4	2	2	1	1	1	7	3	5	1	1	2	1	7	1	2	4	5	3	3	1	3	7	2	3	1
8000	-723.109291169722951	-721.628961184076161	-1.480329985646831	0.000272210651722	0.000084182432550	0.309254733486898	0.468775234103324	2	0	1	3	3	5	4	5	5	4	5	7	7	5	7	5	8	7	6	8	7	8	9	8	7	8	11	10	7	9	9	10	10	9	8	11	9	12	11	13	11	11	11	10	12	12	12	13	12	12	13	12	12	13	13	15	14	14	15	16	13	16	16	16	15	18	17	17	18	17	16	15	17	19	18	17	20	19	18	20	20	18	19	21	19	20	20	21	24	23	23	22	24	21	24	25	23	23	3	0	0	3	2	3	0	3	7	2	3	11	14	2	19	5	11	7	10	4	10	14	15	2	5	29	24	22	14	21	21	26	35	22	9	2	13	28	24	17	10	34	13	5	36	20	5	2	18	14	22	24	16	53	36	52	47	30	16	45	36	29	16	65	51	59	40	50	56	65	51	36	63	45	45	72	75	41	73	49	55	73	73	48	27	10	64	78	68	83	25	14	77	74	94	22	71	78	1	1	1	1	2	3	1	2	1	2	2	1	2	2	1	1	2	2	1	2	2	2	2	3	2	1	2	1	1	1	1	1	1	1	2	3	1	1	2	2	3	1	1	2	1	2	5	7	3	4	2	3	3	1	1	3	1	2	3	3	1	4	8	1	2	2	2	2	1	1	1	2	1	4	3	1	1	4	1	4	4	1	1	5	3	6	2	1	3	3	6	7	2	1	3	9	3	2
8500	-733.200416304840019	-731.635908449822523	-1.564507855017456	0.000289096232103	0.000074177316667	0.256583477852174	0.556405404530945	2	0	1	2	2	5	3	6	4	4	5	8	5	8	6	6	7	7	6	6	7	5	9	9	6	8	10	11	8	10	9	11	9	10	9	10	10	11	12	13	10	10	9	12	12	11	13	11	12	13	13	13	13	14	11	15	15	14	14	16	14	14	15	16	15	17	16	16	17	15	16	16	18	19	19	18	19	18	18	20	18	18	19	22	20	20	18	21	24	21	24	22	23	23	23	22	23	25	3	0	0	3	2	3	0	3	3	2	3	3	5	15	2	10	20	20	5	1	19	5	11	25	5	20	13	43	19	19	16	26	1	21	18	23	5	21	14	16	10	18	25	41	1	8	34	17	35	32	23	48	55	23	29	53	51	19	16	61	50	32	59	51	30	40	53	58	24	50	54	65	68	63	81	50	76	56	38	24	52	21	73	73	83	40	63	57	23	65	96	74	83	80	85	63	96	71	1	1	1	1	1	2	1	3	1	2	3	3	1	1	2	1	1	1	2	2	1	1	2	2	2	1	2	2	1	2	3	1	3	1	1	1	3	3	3	3	4	1	1	1	4	2	2	2	1	1	2	1	1	2	2	1	1	3	4	1	1	2	1	2	2	2	1	1	4	1	2	1	1	2	1	1	1	1	3	5	4	6	1	2	1	2	2	3	7	4	1	1	3	2	1	2	1	4
9000	-736.071952576073613	-734.638298539667176	-1.433654036406463	0.000208700515554	0.000073800003360	0.353616775520974	0.362853950103835	2	0	1	3	2	4	3	2	5	4	5	5	5	8	8	6	8	7	6	6	6	8	10	9	8	8	9	9	8	9	8	10	10	8	10	11	11	11	9	14	10	11	10	12	13	13	13	12	13	13	12	12	13	13	13	13	15	15	14	15	14	15	14	16	16	18	17	17	18	16	15	16	18	20	19	16	18	19	18	20	19	18	18	22	20	20	19	21	24	22	25	21	22	23	24	24	23	24	2	0	0	2	2	8	0	3	10	2	8	8	5	16	2	4	21	21	1	8	10	21	22	16	19	12	4	6	4	10	19	12	20	10	10	19	31	29	10	37	31	28	24	30	25	18	10	28	36	34	27	35	9	25	19	44	47	30	39	36	6	17	15	50	34	40	31	34	2	15	52	52	34	82	49	42	37	57	58	81	67	34	35	57	73	57	62	71	15	49	80	15	72	81	84	87	45	88	1	1	1	1	1	1	1	1	1	2	1	1	2	1	4	1	1	1	3	2	1	1	1	1	1	2	2	3	3	3	1	3	2	2	3	2	2	2	3	1	1	1	1	2	4	4	5	1	1	2	1	1	2	4	4	1	1	3	3	3	5	2	2	1	5	2	5	5	10	4	1	2	5	1	3	3	3	2	1	1	1	6	4	4	1	2	2	3	8	4	2	8	2	2	1	4	4	1
9500	-736.291003491002016	-734.852980453775103	-1.438023037226857	0.000322776136752	0.000112540788687	0.348665145506671	0.427532371014732	2	-1	1	3	2	5	3	6	4	4	4	8	6	7	7	6	7	6	6	8	7	8	8	5	7	8	9	11	8	9	8	9	10	10	10	10	10	11	12	14	10	11	10	12	12	12	11	12	12	13	12	12	14	14	9	14	15	14	14	15	15	14	15	17	16	17	16	16	17	16	16	16	16	20	17	18	19	18	18	20	18	18	19	21	20	20	20	21	23	20	24	22	21	24	24	23	22	24	3	0	0	2	2	3	0	3	3	2	3	3	10	16	24	10	18	24	10	21	2	25	13	5	16	9	14	41	19	2	21	20	26	14	20	14	30	43	43	45	31	29	25	23	29	6	14	42	32	34	33	37	42	41	29	45	59	15	21	48	6	36	25	58	12	43	61	34	60	35	53	12	47	65	61	15	65	43	64	57	29	34	64	79	78	76	24	77	50	32	74	68	64	54	84	21	86	74	1	1	1	2	2	2	1	2	2	2	1	4	1	1	1	1	1	1	1	1	3	1	1	2	1	2	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	2	2	3	2	2	1	1	1	1	1	1	2	1	1	1	3	3	2	5	3	4	3	4	4	1	4	1	2	1	5	2	2	1	6	1	4	1	2	5	5	1	1	1	1	8	1	6	6	2	3	2	7	1	10	1	1
10000	-709.752610014184143	-708.254911467737088	-1.497698546447052	0.000239388153403	0.000070922849389	0.296267164356958	0.519110859519583	2	0	1	2	2	3	4	6	4	4	5	8	6	7	7	6	7	7	6	7	6	9	10	7	8	9	10	11	9	8	8	10	11	9	9	10	11	11	11	14	9	11	11	12	12	10	12	13	13	13	12	12	13	14	9	14	13	14	15	15	12	15	13	16	15	18	17	16	16	14	15	16	17	17	18	17	19	18	19	20	20	19	18	20	19	19	20	21	24	23	24	21	23	22	25	24	22	23	3	0	0	2	2	3	0	11	2	5	6	3	10	19	10	2	10	10	4	3	5	9	14	9	14	14	22	26	24	9	19	31	46	30	24	25	41	27	16	52	5	30	31	5	15	20	16	43	43	61	27	14	28	39	30	42	29	42	54	45	27	45	55	44	28	52	59	22	19	16	63	56	52	25	71	18	45	59	75	68	62	68	62	50	70	28	66	79	73	85	81	54	74	14	80	92	75	54	1	1	1	1	1	1	1	1	2	1	1	3	1	1	2	4	1	1	2	2	1	3	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	4	1	2	4	1	1	3	1	1	1	1	2	2	2	1	2	3	1	1	2	1	2	1	1	2	3	1	3	5	4	1	1	3	4	2	7	4	2	1	2	3	2	1	3	2	5	1	1	4	2	2	4	3	5	2	1	3	5
10500	-717.263399498341528	-715.738286029916026	-1.525113468425503	0.000241149564044	0.000067115324554	0.278314102785753	0.427979930589067	2	0	2	2	2	4	3	5	4	5	6	7	6	7	7	7	5	8	5	8	8	7	9	7	8	9	9	11	8	9	8	10	11	10	8	9	10	10	11	13	11	11	9	10	12	12	12	13	10	14	12	13	13	12	13	15	13	14	14	16	14	16	16	16	15	18	17	17	18	16	15	15	18	19	18	18	18	17	18	20	19	19	19	21	20	19	20	21	23	22	24	21	24	23	24	24	20	24	2	0	0	2	2	3	0	3	4	2	6	3	2	13	2	4	6	9	4	17	22	1	13	19	24	14	13	23	10	10	9	8	3	10	6	19	25	5	26	5	16	18	24	24	9	38	22	14	20	21	38	44	29	14	16	41	41	16	44	10	49	55	51	57	34	56	38	65	55	58	22	54	45	60	43	28	51	31	50	55	29	22	57	79	64	38	20	61	87	86	97	54	65	63	92	63	55	83	1	1	1	1	1	1	1	2	1	2	1	2	3	1	3	3	1	2	1	2	1	3	1	1	1	1	2	1	2	3	2	2	4	2	2	1	1	5	1	5	2	2	1	1	6	1	2	3	1	3	2	1	2	2	2	2	1	3	2	5	2	2	2	2	2	2	4	1	3	1	3	1	3	1	4	3	3	3	3	4	6	4	2	1	2	7	5	4	2	2	2	4	5	2	1	4	2	3
11000	-713.538958640255260	-711.946174810528873	-1.592783829726391	0.000277452214813	0.000067475728564	0.243197656971913	0.451131540585795	2	1	2	3	2	4	3	5	4	4	5	7	5	5	7	6	7	6	7	7	7	8	8	6	8	8	10	10	8	10	9	9	10	8	10	11	10	12	11	14	11	11	10	11	12	9	12	13	12	11	12	12	13	10	10	14	14	14	13	16	15	16	14	16	14	18	18	16	18	15	16	17	17	19	18	17	19	16	19	21	19	18	19	20	21	19	20	20	23	22	25	21	23	23	23	22	23	23	2	0	0	3	2	3	0	3	7	5	4	8	1	10	5	13	11	10	16	8	10	13	14	14	24	21	21	25	18	13	1	19	3	2	13	27	23	31	31	13	32	31	17	30	55	20	26	13	26	32	32	42	41	22	29	15	42	23	44	45	18	56	15	50	31	53	53	47	36	22	41	37	42	65	38	26	61	41	71	55	43	47	50	82	86	72	58	60	64	73	88	45	69	30	96	51	72	86	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1	1	2	2	1	1	1	2	2	2	3	5	1	3	3	3	1	1	2	1	5	1	1	2	1	1	1	2	2	3	1	2	1	1	1	1	4	1	3	1	1	3	1	3	3	3	2	3	2	4	2	2	3	2	2	2	5	2	3	2	6	4	3	6	1	1	1	3	2	4	3	2	4	3	5	1	5	2	2
11500	-746.391200779918790	-744.921485638073705	-1.469715141845080	0.000259540765532	0.000082524570233	0.317963808360168	0.402581250543354	2	1	2	3	2	4	1	5	5	4	6	6	6	6	7	6	6	7	5	7	8	9	10	8	9	9	9	9	8	9	8	10	11	9	9	10	11	9	10	13	11	11	11	11	11	12	13	14	11	13	13	13	13	13	12	15	14	15	15	16	13	16	14	15	13	17	17	16	18	15	15	15	17	17	18	17	19	19	18	19	19	18	19	18	19	20	18	20	23	21	25	22	23	23	23	24	23	23	7	0	0	2	2	3	0	4	10	5	6	6	2	5	4	2	6	12	4	3	16	19	19	19	10	1	13	16	10	5	4	13	28	15	18	29	15	2	38	41	32	23	15	38	15	32	17	43	22	27	45	9	32	32	36	25	37	38	52	63	39	54	55	65	4	52	9	34	55	49	33	65	22	56	74	45	62	31	50	71	48	50	14	57	74	37	41	70	64	68	75	85	65	80	82	37	62	40	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	4	1	1	1	2	1	2	2	2	3	5	2	2	3	3	3	2	1	1	1	1	3	5	1	1	1	1	1	1	3	1	3	1	1	1	2	2	2	1	1	4	1	3	1	1	1	2	1	1	5	2	5	3	3	1	3	1	4	1	1	2	2	6	4	1	3	1	7	1	1	4	4	2	4	2	4	2	4	2	2	6	4	5
12000	-679.261755992261214	-677.453067658407690	-1.808688333853475	0.000256301788658	0.000044738279561	0.174553130493139	0.480585209409547	1	0	0	2	1	5	3	3	4	4	2	7	6	7	7	6	6	7	7	6	6	7	9	8	7	8	10	10	9	9	7	10	9	9	9	10	9	11	11	13	9	10	10	11	11	12	12	13	11	13	12	12	13	12	12	14	15	15	14	16	14	15	15	16	14	17	16	15	18	16	17	16	17	19	17	17	19	18	19	20	19	18	19	21	20	19	21	21	22	23	23	21	23	23	24	24	22	24	2	0	0	2	2	3	0	3	5	5	3	3	10	16	5	4	6	21	5	6	1	2	4	10	10	1	13	24	15	9	16	17	20	21	19	29	18	22	10	26	31	14	12	30	41	23	10	45	42	42	36	26	28	44	29	52	45	49	47	45	53	55	55	18	30	67	53	30	51	34	70	35	61	25	70	30	71	52	82	76	29	75	50	70	59	60	83	85	82	84	28	69	73	97	93	94	81	80	1	1	1	1	1	2	1	2	2	2	2	4	1	1	3	2	1	1	3	1	2	3	4	2	2	4	3	1	1	2	1	2	2	1	1	1	1	2	3	2	2	1	1	1	1	3	4	1	1	2	1	2	1	1	1	1	1	2	2	3	1	2	1	4	3	1	1	3	4	3	1	4	1	5	1	5	1	3	1	1	5	1	4	3	2	2	2	1	4	1	6	1	3	1	1	1	1	2
12500	-628.833390857642826	-627.341914603406622	-1.491476254236247	0.000238769363584	0.000071811414615	0.300756401648517	0.500453732137229	1	0	0	2	2	3	3	6	4	5	5	7	6	5	6	6	8	8	6	8	7	9	7	9	8	9	10	9	8	8	8	10	11	9	9	9	10	12	12	13	10	12	8	11	12	12	13	14	12	13	12	12	14	13	12	13	14	14	14	14	14	16	13	17	15	17	17	16	17	17	17	16	16	19	16	16	19	19	17	19	18	19	19	21	20	19	20	21	23	22	24	22	24	24	24	24	22	24	2	0	0	2	2	3	0	3	1	5	3	11	5	5	5	14	16	23	2	3	5	9	14	16	13	11	18	8	16	13	19	18	6	13	18	13	18	21	19	41	17	32	15	36	32	6	35	18	37	13	30	15	21	18	32	41	23	34	40	54	22	55	55	42	50	59	59	52	60	34	65	61	47	63	60	52	67	57	76	62	24	71	79	48	71	55	51	83	84	68	97	72	72	63	89	74	81	92	1	1	1	1	1	1	1	2	2	2	2	1	2	1	2	1	1	1	2	4	3	2	1	2	1	3	1	1	1	2	1	1	4	1	1	1	1	3	2	1	1	1	1	1	1	6	2	3	1	2	2	3	3	2	1	1	4	3	1	1	2	2	1	3	1	2	2	2	2	5	1	1	1	2	1	2	1	3	1	2	4	1	1	3	2	4	4	1	2	4	1	2	4	5	1	2	3	1
13000	-665.766534098459829	-664.374193729116769	-1.392340369343060	0.000188324436708	0.000078404195190	0.416325127848465	0.577061171499870	2	1	2	3	3	4	4	5	4	4	4	7	7	7	7	5	7	6	6	7	6	9	8	9	9	9	11	10	8	9	6	10	9	8	9	10	11	12	12	12	10	11	9	12	12	9	13	13	11	13	11	12	14	13	12	15	15	14	14	15	14	14	15	17	14	17	17	16	18	15	17	16	18	18	15	16	19	18	17	20	18	18	19	22	21	19	20	22	24	21	23	22	23	23	25	25	24	25	2	0	0	2	2	3	0	3	4	2	3	8	1	2	5	4	18	8	10	3	10	21	10	1	23	18	23	23	19	10	9	21	12	21	21	29	43	14	15	41	4	25	15	19	36	12	13	29	1	34	34	20	41	13	16	42	59	21	40	54	54	19	17	70	47	57	56	51	37	51	75	54	22	60	49	47	81	58	50	71	44	76	82	68	39	72	71	79	76	24	80	74	34	92	88	94	69	93	1	1	1	1	1	1	1	2	1	1	1	1	2	3	3	1	1	1	1	2	1	2	2	3	1	1	1	1	1	2	1	2	1	1	2	1	1	2	2	1	2	1	2	2	1	1	2	3	3	2	1	3	2	3	5	2	1	3	1	1	1	3	4	1	1	1	1	2	3	2	1	2	5	1	2	1	1	2	2	2	2	1	1	2	5	2	2	3	4	6	1	2	7	1	2	1	3	1
13500	-695.645854667938352	-694.114994574244065	-1.530860093694277	0.000279018349734	0.000076695920618	0.274877694214307	0.546070737817129	2	1	0	3	3	4	3	5	4	5	4	7	6	7	7	7	7	8	6	6	4	8	8	8	9	7	10	10	8	8	8	10	9	8	8	10	10	11	10	13	10	11	9	11	10	12	10	13	11	11	11	12	14	13	13	13	14	13	15	15	13	15	15	17	15	17	18	16	17	14	15	16	17	20	17	18	19	17	17	21	18	17	20	21	19	20	21	22	23	23	24	22	24	23	25	24	22	24	3	0	0	2	2	3	0	3	1	5	3	3	5	10	21	19	13	9	9	8	2	5	2	9	15	8	35	15	5	10	15	29	6	21	5	19	10	17	29	43	31	18	2	23	23	20	2	44	37	34	13	42	42	23	16	32	43	15	49	24	35	32	16	15	50	40	53	61	62	50	40	57	50	62	59	24	57	61	58	62	59	51	61	52	68	69	69	69	82	85	94	74	90	80	94	94	32	81	1	1	1	1	1	2	1	2	1	1	2	2	1	1	2	1	1	2	1	1	1	3	3	1	1	1	2	1	3	1	1	1	2	1	2	2	3	2	1	3	1	1	3	2	1	2	4	1	1	2	2	1	2	2	3	1	3	3	3	2	3	2	4	7	2	2	2	1	1	1	1	1	2	3	1	6	2	2	2	3	1	3	4	5	1	2	2	3	3	2	1	1	1	1	1	1	5	5
