step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22
10000	-177.699308498145513	-176.169309056197818	-1.529999441947693	0.000148379674541	0.000040861672634	0.275385916301724	0.408968958099608	4	9	11	8	11	13	12	15	15	15	19	18	17	19	19	21	20	21	24	22	23	31	0	1	1	1	4	5	3	5	2	5	12	7	3	5	13	2	2	17	16	8	16	14	1	2	4	2	2	2	1	2	2	2	1	3	3	3	2	7	3	1	1	4	1	5
10500	-183.595776785192925	-182.205339856010056	-1.390436929182855	0.000150557344327	0.000063287068694	0.420351919573182	0.588085297375250	4	7	11	10	11	13	14	13	15	15	18	16	17	19	21	21	22	20	23	22	24	31	0	1	1	2	1	4	5	2	6	8	4	8	8	11	3	12	13	5	15	16	18	11	1	2	4	1	4	2	1	3	1	1	2	1	2	1	3	3	3	4	1	1	2	5
11000	-189.043988287526986	-187.680209452824840	-1.363778834702153	0.000212675096624	0.000110090660442	0.517647163160297	0.522966350970255	4	8	10	10	12	14	14	14	16	16	18	14	17	19	18	22	21	20	25	23	23	30	0	1	2	1	4	4	3	5	5	12	9	3	3	9	7	11	10	3	16	11	11	20	1	2	1	3	1	1	2	1	2	1	1	1	2	1	3	3	3	4	1	3	3	4
11500	-183.922572806625084	-182.412866832725712	-1.509705973899378	0.000344578537715	0.000099260099178	0.288062337938259	0.552340685134070	4	8	11	9	11	13	14	14	14	16	19	16	17	19	19	21	21	21	24	22	23	31	0	1	1	1	1	4	4	4	6	5	12	3	8	6	13	10	11	10	12	12	16	14	1	1	3	3	3	1	2	2	1	2	2	2	1	2	1	2	1	4	3	2	1	5
12000	-175.972413409305062	-174.498458202066445	-1.473955207238606	0.000147629320973	0.000046415695992	0.314407027588001	0.481116598344816	4	9	11	9	11	13	13	12	14	16	17	18	17	19	18	22	22	20	24	20	23	30	0	1	1	1	4	3	5	5	4	3	6	3	2	9	2	12	13	15	12	12	14	15	1	4	3	2	2	1	1	1	2	3	1	3	4	2	5	2	3	1	3	1	2	5
12500	-166.608314124078476	-165.128999050772421	-1.479315073306049	0.000181434926948	0.000056255716826	0.310060018610400	0.455649182837421	5	9	11	9	12	13	14	14	15	15	19	17	17	19	19	21	21	20	24	22	23	32	0	1	1	1	3	3	1	3	6	3	3	2	7	9	4	14	2	11	14	16	16	17	1	3	2	2	1	1	5	2	2	1	5	4	2	2	5	2	5	1	2	1	1	5
13000	-183.020347743745532	-181.344585586035208	-1.675762157710318	0.000178742287694	0.000037765592007	0.211285155258685	0.406748638026803	4	7	11	9	11	13	13	15	15	16	17	17	16	19	20	22	22	22	24	22	23	31	0	1	2	2	1	4	3	2	6	5	7	3	7	11	2	9	7	15	15	11	20	15	1	1	2	1	5	3	1	3	1	2	1	3	2	1	5	4	3	1	3	2	1	6
13500	-190.644927936044354	-189.062615758970026	-1.582312177074322	0.000205595606071	0.000050981890712	0.247971693979111	0.283700144757292	5	8	9	10	11	13	14	15	16	15	19	18	16	18	21	20	21	22	23	21	24	32	0	1	2	3	3	5	6	6	6	5	1	2	2	9	2	13	12	3	12	10	14	15	1	2	1	1	1	2	1	1	3	2	7	5	4	1	4	2	2	4	2	2	4	6
14000	-170.772926612706158	-169.163881451936476	-1.609045160769674	0.000192912197948	0.000045559365221	0.236166326988816	0.521752432270604	5	8	11	9	9	14	14	14	15	16	17	18	18	19	20	20	22	21	23	22	22	32	0	1	1	1	1	4	3	3	4	7	9	10	7	7	9	7	15	15	14	8	8	19	1	1	3	3	2	2	2	1	3	1	2	1	2	4	2	3	1	1	2	3	3	5
14500	-183.104586543052420	-181.540733282055413	-1.563853260996994	0.000177385075172	0.000045572514250	0.256912900961015	0.351466242968501	4	8	10	9	12	14	15	15	15	16	18	17	17	19	20	22	20	22	24	23	23	32	0	1	2	1	3	5	2	1	1	3	6	2	8	10	12	10	10	8	4	12	14	16	1	3	1	3	1	1	5	6	5	3	3	5	1	2	1	4	2	6	4	2	2	5
15000	-158.096606197760224	-156.478601835949434	-1.618004361810787	0.000161943382907	0.000037647782314	0.232474965253479	0.457693987159198	4	8	12	10	11	13	15	13	15	16	17	16	18	19	19	22	20	20	24	21	22	32	0	1	1	2	1	5	3	4	6	5	12	8	3	11	3	11	15	15	21	11	3	21	1	2	3	1	3	2	2	2	1	3	1	2	2	1	3	3	1	1	1	1	5	4
15500	-164.547577304784483	-163.183454695103592	-1.364122609680887	0.000122142482759	0.000062883490902	0.514837176073201	0.547663916436302	5	9	12	9	11	13	14	14	16	15	18	17	18	19	20	21	21	21	22	21	23	31	0	1	5	1	4	5	5	2	2	4	8	10	9	8	2	4	13	15	20	2	14	16	1	1	1	2	1	1	1	2	4	2	1	1	1	2	3	5	2	1	1	7	2	5
16000	-163.501129827086544	-162.043581315177022	-1.457548511909514	0.000140587923544	0.000046227301118	0.328814168051552	0.276984703751432	4	9	11	10	11	14	13	15	15	14	19	16	17	20	20	21	21	22	24	22	22	31	0	1	2	1	2	5	5	5	7	4	12	4	2	11	13	3	2	13	16	14	8	21	1	2	1	3	1	1	1	2	1	2	1	2	6	1	2	5	7	2	2	1	4	3
16500	-179.482846527380218	-177.939506379434903	-1.543340147945312	0.000221960595762	0.000059429623432	0.267748530897508	0.635395393826002	4	6	11	8	9	14	15	14	13	16	17	17	17	20	18	20	21	20	25	23	22	30	0	1	1	2	4	9	8	2	3	8	8	10	8	12	13	7	16	15	13	11	16	19	1	1	4	1	1	1	1	4	1	1	1	1	2	2	1	2	1	1	4	2	1	3
17000	-168.963509356049826	-167.574240294533070	-1.389269061516762	0.000108924254206	0.000046064816818	0.422906882901301	0.447112666052113	4	7	11	10	12	12	14	15	15	16	17	17	17	20	20	21	21	22	24	23	23	31	0	1	2	1	3	4	5	3	2	8	4	4	2	1	13	12	12	13	11	16	16	11	1	1	3	3	1	1	1	2	4	1	4	3	4	6	2	2	2	2	4	1	1	6
17500	-178.477840980463725	-177.046556106065594	-1.431284874398125	0.000239589057977	0.000085388189709	0.356394363037393	0.475162995420267	5	9	8	10	12	14	14	14	15	16	18	17	17	19	20	21	21	21	24	23	20	31	0	3	1	2	2	5	3	5	7	8	12	5	3	11	7	10	13	13	3	11	11	20	1	1	1	1	2	2	2	2	1	1	1	3	4	1	4	4	2	2	7	3	1	4
18000	-167.861171218349881	-166.358942311140424	-1.502228907209470	0.000202644432635	0.000059395802468	0.293103549383504	0.393043700048018	4	8	11	9	12	12	14	14	16	17	19	16	18	18	18	22	21	21	24	21	23	30	0	1	1	1	4	2	5	4	7	4	5	5	8	9	8	14	15	15	11	3	5	16	1	2	3	3	2	2	1	3	1	4	3	2	2	1	1	2	2	2	3	6	6	4
18500	-177.466727204321586	-175.859759009815633	-1.606968194505950	0.000201855223219	0.000047847759929	0.237039989188032	0.365561602026751	5	8	12	8	10	13	14	15	15	16	19	18	17	19	19	22	21	21	24	23	23	32	0	1	2	1	1	3	1	5	3	5	7	10	7	10	8	7	14	15	21	16	12	7	1	1	2	2	3	1	3	3	1	3	2	1	1	3	2	3	1	1	1	1	2	8
19000	-166.850402048680337	-165.410831823368909	-1.439570225311418	0.000148512109081	0.000051528006796	0.346961652584579	0.277809142104591	4	7	12	10	12	14	14	14	16	16	19	18	17	19	20	21	22	22	24	22	23	32	0	1	2	2	2	3	2	2	6	5	3	5	3	2	5	11	15	13	14	11	7	11	1	1	2	3	3	2	3	3	1	2	3	2	3	6	5	1	1	3	2	2	4	8
19500	-172.460723478687555	-170.907096422943141	-1.553627055744403	0.000229229239047	0.000060100847013	0.262186653252057	0.427324539450509	5	8	12	10	11	13	15	14	16	16	17	18	17	18	19	20	21	21	24	21	23	31	0	1	1	1	1	4	8	4	7	3	9	13	4	3	11	7	4	14	14	13	3	16	1	2	3	2	3	1	1	3	1	2	1	1	3	4	1	3	5	2	2	2	4	5
20000	-170.973627057771836	-169.598846973227637	-1.374780084544205	0.000115845280836	0.000053569470135	0.462422549704683	0.482805430431598	4	6	9	9	11	12	14	14	15	17	18	16	17	19	20	21	22	21	23	22	24	31	0	1	2	2	3	3	5	2	3	8	9	3	3	7	3	14	13	15	16	16	16	21	1	1	2	1	1	3	1	3	3	2	2	3	3	3	5	1	3	1	2	1	2	3
20500	-173.534289458502514	-172.018667512076803	-1.515621946425713	0.000153264212621	0.000043561106545	0.284222296910124	0.380734618439681	4	9	11	9	12	12	14	14	14	16	18	17	17	18	20	19	19	22	23	23	21	30	0	1	1	1	2	3	4	5	3	7	2	5	3	4	12	7	11	11	3	16	16	16	1	3	3	3	3	1	3	1	1	1	5	3	3	3	1	3	1	2	4	2	1	5
21000	-166.720887279104062	-164.978534429344307	-1.742352849759763	0.000293988635249	0.000056212435557	0.191206151587731	0.534785006252540	4	8	12	9	12	13	14	14	15	16	19	18	18	20	20	21	21	21	23	21	23	30	0	1	4	2	1	3	5	2	7	8	9	8	3	7	12	12	11	11	14	14	8	21	1	1	2	1	3	1	1	2	1	1	3	2	3	2	1	2	2	1	1	1	2	4
21500	-160.310902296907841	-158.817577706932354	-1.493324589975497	0.000149222171160	0.000044677838327	0.299404826906534	0.397687480152627	4	9	11	9	12	13	13	14	15	17	19	18	16	19	20	22	22	22	24	21	24	32	0	1	1	1	2	5	5	5	8	5	8	10	3	8	2	14	13	15	16	2	16	20	1	3	3	2	1	1	1	1	1	2	2	1	2	2	4	2	2	1	1	4	1	4
22000	-165.910649892135069	-164.404857748504327	-1.505792143630750	0.000177584869196	0.000051619305851	0.290674008910401	0.411729069271428	4	7	11	9	10	12	13	14	16	15	19	17	18	19	19	20	21	21	24	22	23	32	0	1	5	1	2	5	5	3	5	2	5	7	10	7	12	12	10	15	11	12	20	11	1	1	1	2	2	1	2	2	3	4	4	2	1	3	1	3	2	2	3	3	1	6
22500	-173.627982073195682	-172.047573311828785	-1.580408761366888	0.000244839895838	0.000060931265066	0.248861668796593	0.301140604372472	5	8	12	9	11	14	14	15	15	16	18	18	17	20	21	21	20	20	25	21	23	31	0	1	1	1	4	3	1	5	1	3	5	8	3	2	12	10	11	3	16	12	7	18	1	1	3	2	1	1	4	3	4	3	3	1	2	6	1	2	1	5	2	1	4	5
23000	-168.627281007027335	-166.798654368786202	-1.828626638241131	0.000158726238229	0.000026993814724	0.170065233228172	0.325584039693393	4	8	11	9	11	14	13	14	16	16	18	16	18	19	21	22	22	21	25	22	22	31	0	1	1	1	4	4	5	4	6	6	6	3	2	2	11	2	11	14	20	8	11	21	1	3	4	3	1	3	1	2	1	2	2	2	6	5	2	8	2	1	2	4	2	4
23500	-171.840368480625727	-170.419040503113365	-1.421327977512376	0.000199483449815	0.000073584385895	0.368874640794612	0.496336975404486	5	9	11	9	11	11	14	14	15	15	17	17	14	18	19	22	21	21	24	22	23	31	0	1	2	1	2	4	3	1	3	2	10	3	4	7	9	6	13	15	21	9	8	20	1	2	1	2	1	1	1	4	3	3	1	2	2	2	1	6	4	1	1	4	5	5
24000	-169.817733900728996	-168.310897154999225	-1.506836745729784	0.000162175380165	0.000047026193576	0.289971224534920	0.388290494249976	5	8	11	10	10	13	14	14	15	14	18	18	17	19	20	21	20	22	22	23	23	31	0	1	2	2	2	3	1	4	5	3	4	7	7	3	12	6	9	15	7	7	14	21	1	1	1	2	1	1	4	3	3	1	4	3	2	4	1	5	2	2	4	6	2	4
24500	-187.242406589875600	-185.366324064749676	-1.876082525125933	0.000169484793672	0.000027149084988	0.160185963590460	0.303426487120222	3	8	12	9	11	14	14	14	16	14	17	18	18	20	20	21	21	21	22	23	24	32	0	1	4	2	4	3	1	4	7	3	6	10	5	12	13	9	2	3	16	5	17	8	1	3	2	1	1	1	6	3	1	1	2	2	3	1	1	3	7	5	1	6	2	8
25000	-154.237911692172787	-152.545848379896853	-1.692063312275942	0.000161546489211	0.000033277966207	0.205996220467740	0.563574071772956	4	6	12	9	11	13	14	13	16	16	19	18	18	19	19	21	21	21	24	21	23	31	0	1	2	1	4	3	1	2	3	7	8	10	7	7	3	14	15	15	11	15	16	11	1	1	3	2	1	1	4	3	2	1	2	1	2	2	4	1	1	1	2	1	2	6
25500	-163.862070459626437	-162.460831277008936	-1.401239182617510	0.000153522814025	0.000061313571245	0.399377588498607	0.488731716142665	4	8	10	9	11	12	14	13	16	14	18	17	17	20	20	21	22	21	24	22	24	31	0	1	1	1	4	3	2	2	7	2	7	2	10	8	13	8	13	12	14	11	11	20	1	2	2	3	1	1	4	1	1	3	2	4	2	4	2	3	3	2	2	2	3	5
26000	-175.027385059834927	-173.522342770538614	-1.505042289296320	0.000178007986575	0.000051832563261	0.291181110793129	0.342122967663292	4	7	11	10	9	13	13	13	15	14	19	17	17	20	20	20	21	22	24	22	24	30	0	1	1	1	2	3	5	5	1	7	3	7	3	12	9	5	15	16	9	8	11	14	1	2	3	2	1	1	2	2	5	1	3	3	3	2	2	8	1	2	4	6	2	5
26500	-169.690980780329312	-167.616152788369703	-2.074827991959602	0.000158366697755	0.000020260649816	0.127935040027969	0.472709977557434	3	8	11	8	11	13	15	13	15	16	18	17	17	20	20	22	21	18	23	23	24	32	0	1	1	1	4	3	8	5	5	4	5	10	3	13	18	14	11	13	11	16	14	14	1	4	4	3	2	1	1	1	2	3	4	1	4	2	1	1	3	1	3	1	2	7
27000	-171.088250030255494	-169.260224256968058	-1.828025773287445	0.000127620362940	0.000021720651853	0.170197383498100	0.560599801333504	5	8	10	10	11	13	12	14	16	17	18	18	18	19	20	20	21	21	22	22	23	29	0	1	2	1	1	2	2	7	6	2	8	10	5	10	6	6	5	15	11	16	11	14	1	2	1	3	4	3	2	1	1	4	2	1	2	1	3	3	4	1	2	1	3	5
27500	-169.663546587740086	-167.854473893740646	-1.809072693999442	0.000159825956362	0.000027883965177	0.174464560149280	0.437364789828648	4	9	10	8	12	14	15	13	15	16	17	17	16	19	20	21	22	21	24	21	23	30	0	1	1	1	3	5	5	5	1	2	3	3	2	3	14	5	16	15	14	2	11	11	1	3	3	2	2	1	1	1	4	2	3	4	3	5	1	4	1	1	4	5	2	5
28000	-165.815825319236808	-164.385455885549334	-1.430369433687465	0.000138060156787	0.000049354576929	0.357486026945441	0.371341738126986	5	8	11	10	12	13	13	14	13	16	19	17	16	19	19	20	21	22	24	22	22	31	0	1	1	1	2	3	2	3	2	2	5	5	3	3	5	8	10	15	11	16	16	16	1	1	2	3	2	1	3	2	2	3	4	3	2	4	3	2	1	2	3	1	1	6
28500	-188.047590475502318	-186.556551220940833	-1.491039254561483	0.000182297892205	0.000054885929094	0.301078243035053	0.388738123296258	5	8	12	9	11	12	14	14	14	15	16	18	17	19	21	21	20	21	25	23	22	31	0	1	4	1	2	5	3	3	2	3	4	10	3	1	3	9	9	3	20	7	11	5	1	2	1	2	2	1	1	1	4	1	3	2	3	6	4	3	3	5	2	4	2	8
29000	-187.701084455868312	-186.171190849407338	-1.529893606460977	0.000171025163564	0.000047108636254	0.275448567172138	0.343931162468230	5	8	11	10	11	13	15	14	13	15	15	17	16	17	21	21	20	22	25	22	21	31	0	1	4	2	1	4	6	3	5	5	3	10	3	2	14	3	2	15	8	4	11	21	1	2	1	1	3	1	1	1	1	1	2	2	2	5	2	6	5	1	7	7	2	5
29500	-162.605467239963673	-161.127056326674762	-1.478410913288923	0.000106462260877	0.000033086566435	0.310782113421858	0.326122608615203	5	7	11	7	12	13	15	14	15	15	16	17	17	20	20	21	22	22	23	22	23	30	0	1	1	1	2	5	5	5	5	2	2	3	11	3	3	5	15	15	11	8	11	16	1	1	2	1	1	1	2	1	1	4	5	3	1	5	4	4	1	1	3	4	4	4
30000	-181.282403079812013	-179.529256249088291	-1.753146830723734	0.000217644172322	0.000040981472047	0.188295747181629	0.400458200720565	5	9	11	9	9	13	14	15	16	14	18	18	18	20	20	22	22	21	24	22	23	31	0	1	1	1	1	2	1	7	2	5	3	7	6	10	13	7	18	3	11	2	13	16	1	2	3	1	2	2	3	1	3	3	4	2	2	3	2	4	1	3	3	7	2	4
30500	-152.311751847417582	-150.406622862077228	-1.905128985340361	0.000164890124229	0.000025497568763	0.154633692477266	0.476647920425829	5	8	11	9	11	13	13	14	15	14	18	18	17	20	20	21	20	21	22	22	23	31	0	1	1	2	2	5	2	5	7	3	4	10	3	5	11	12	11	15	14	8	14	14	1	2	3	1	2	1	2	2	1	2	5	2	2	3	1	1	1	1	1	5	2	5
31000	-155.980642176218311	-154.579564302832438	-1.401077873385874	0.000142838293376	0.000057086930596	0.399661248021640	0.565736632507879	4	6	11	8	12	13	14	15	15	17	18	16	17	20	20	20	22	22	24	22	23	30	0	1	2	2	2	3	3	7	7	5	8	5	5	8	13	11	10	15	5	16	14	16	1	1	2	1	3	1	1	1	1	2	1	2	3	2	2	2	3	1	8	1	1	3
31500	-168.645146919651125	-167.109904525670260	-1.535242393980868	0.000168581739102	0.000045908843064	0.272323937981457	0.385815105195802	5	8	12	10	11	13	14	14	15	17	16	17	17	19	21	20	21	22	23	23	24	31	0	1	1	2	4	5	3	3	3	3	2	3	11	5	10	5	9	15	12	7	16	21	1	2	2	1	1	1	1	1	2	3	3	3	1	5	1	4	4	1	2	5	2	3
32000	-171.151041167147213	-169.507183959611240	-1.643857207535963	0.000223961502037	0.000049825170416	0.222472031856895	0.432006523971034	5	8	11	9	12	13	13	15	15	17	18	15	16	18	18	22	21	21	24	20	23	32	0	1	2	1	1	2	2	7	3	7	4	2	12	5	12	8	20	20	16	5	8	16	1	2	1	2	4	2	2	1	1	2	4	3	1	2	2	3	1	1	1	4	3	5
32500	-176.806423654044039	-175.187650590432241	-1.618773063611787	0.000253887419985	0.000058943502554	0.232163935328403	0.358770378476986	5	9	11	9	10	12	14	14	15	17	17	16	18	20	21	21	21	21	24	22	23	31	0	1	5	1	4	5	2	5	6	2	3	5	12	10	13	1	11	9	20	14	3	20	1	2	1	2	1	1	3	3	1	4	2	3	1	2	1	7	2	3	1	2	6	5
33000	-171.392232410752683	-169.816364547128728	-1.575867863623964	0.000148601736898	0.000037301062244	0.251013635661790	0.258336833591938	4	9	10	10	10	14	15	14	16	16	18	18	18	19	21	21	20	21	23	22	23	32	0	1	1	1	1	5	6	5	8	3	10	9	4	10	13	2	8	13	16	5	13	3	1	2	3	3	3	3	1	2	1	3	1	1	5	2	2	6	3	2	1	6	2	10
