step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81
5000	-229.401558941193173	-238.452402321644513	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996237198982725	-1	5	9	7	6	9	7	8	8	6	10	9	7	8	8	6	8	10	7	7	8	10	11	8	10	10	9	12	8	10	11	10	10	10	11	13	9	9	13	11	10	12	11	11	16	8	10	10	12	11	14	14	11	15	13	12	14	15	17	15	12	16	14	17	16	16	16	15	17	17	17	19	16	18	19	24	21	19	22	21	25	0	1	15	2	2	14	10	20	10	2	24	29	2	5	19	2	20	15	10	10	16	14	11	5	13	20	8	30	19	9	46	13	5	12	38	61	29	19	35	11	24	30	9	38	28	16	17	13	11	15	7	23	18	55	42	25	53	43	52	36	17	60	55	51	54	63	36	57	61	68	73	64	51	67	74	79	74	60	77	78	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-267.812356793492995	-276.863200173944335	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997938182155697	0	4	9	8	6	8	5	8	5	7	10	10	6	7	9	7	9	9	8	7	9	10	6	7	7	11	8	12	7	11	11	8	10	12	9	13	12	9	13	9	10	15	12	11	17	11	14	10	13	12	16	12	8	15	11	15	14	15	16	14	11	9	14	16	17	17	16	13	16	13	15	14	20	18	17	24	17	18	13	18	29	0	1	24	14	9	7	2	9	2	23	53	62	9	13	14	23	20	5	23	7	14	10	7	7	13	24	5	25	13	33	7	2	24	48	23	52	41	25	37	13	13	11	61	40	56	32	28	27	31	40	11	62	29	57	48	50	19	57	54	43	3	27	49	40	54	69	60	43	71	37	70	70	75	42	60	69	42	56	35	47	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-255.889904291861399	-264.940747672312739	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.978177965479514	0	4	8	6	9	9	7	7	6	7	9	10	7	8	6	7	6	10	8	7	8	9	9	5	10	11	5	11	10	10	12	10	10	12	9	11	12	11	12	9	11	15	12	10	15	9	14	10	14	12	16	9	12	11	13	15	14	14	16	16	14	15	13	16	17	15	15	16	15	14	16	18	18	18	18	24	18	13	23	23	27	0	1	2	2	14	17	15	27	2	17	4	7	27	20	24	4	27	11	7	27	8	20	9	2	10	44	2	48	40	9	40	14	22	32	7	15	22	18	21	9	33	28	35	46	40	20	43	13	41	29	50	16	9	19	11	50	18	18	57	42	78	43	38	67	66	33	63	63	47	50	32	63	56	64	62	80	71	54	71	72	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-240.921567851031227	-249.972411231482567	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996452136563315	0	4	10	8	9	9	6	7	7	2	10	8	5	8	8	8	9	11	7	8	8	10	10	10	9	9	7	10	10	10	11	9	10	12	9	12	11	5	9	10	11	15	9	12	14	9	13	11	14	12	16	12	11	11	14	14	14	13	13	15	13	13	14	17	16	15	15	16	15	15	16	16	20	15	19	25	20	16	23	26	29	0	10	14	19	7	20	2	2	7	1	46	7	10	19	27	7	8	15	38	9	7	9	21	6	15	20	38	14	46	6	26	4	20	33	27	28	39	10	12	14	30	62	21	25	48	14	46	12	47	37	62	40	5	15	3	34	58	36	22	62	37	48	40	63	57	47	28	57	63	18	26	59	64	49	59	79	72	53	73	77	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-251.471017298087759	-260.521860678539099	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999403629449299	-1	4	11	8	9	8	6	7	2	6	9	10	4	7	5	7	8	10	8	8	6	7	10	10	9	10	8	8	10	10	10	8	9	10	11	12	12	8	14	10	11	12	7	9	13	11	12	11	13	9	15	13	12	15	14	12	9	15	16	15	14	13	15	16	17	13	16	16	14	17	16	16	18	16	20	18	20	19	23	25	26	0	1	5	22	17	14	13	15	1	2	22	33	9	10	13	21	15	15	21	14	13	13	33	4	19	4	43	13	5	28	4	15	22	14	57	35	23	22	49	14	30	30	15	7	34	20	27	25	3	6	49	32	4	42	33	34	10	61	49	45	62	37	45	55	36	16	60	63	17	59	37	60	52	45	78	51	78	70	78	79	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-255.015995792440208	-264.066839172891548	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997197467314816	0	3	11	7	8	8	5	4	6	6	11	7	7	6	5	8	6	10	1	7	7	8	8	9	10	10	9	11	11	10	10	8	10	11	11	13	11	9	14	9	11	12	11	12	16	11	13	11	14	12	16	12	12	13	15	12	9	14	17	16	15	12	13	14	16	15	17	15	16	17	14	16	17	17	18	25	20	15	20	26	27	0	19	27	10	9	14	2	2	8	7	5	14	14	15	2	9	2	6	1	7	8	20	21	22	16	20	23	16	57	57	38	4	23	26	26	52	57	7	35	20	25	24	5	22	29	26	35	31	26	18	66	35	24	25	27	18	5	24	61	71	58	30	62	9	54	11	3	36	78	78	13	64	61	71	65	51	75	49	45	79	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-259.452293221910395	-268.503136602361735	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992390035199824	-1	4	6	2	9	9	7	7	6	7	10	8	5	7	9	8	9	10	8	6	8	7	11	9	7	10	6	11	10	10	11	7	9	11	7	10	12	9	14	8	10	15	11	12	15	11	14	9	14	10	9	14	12	13	13	14	13	14	15	16	12	14	12	16	16	15	16	16	16	18	15	18	19	17	18	24	18	18	21	20	22	0	4	2	1	9	16	4	13	2	13	10	32	4	13	16	27	7	40	8	4	35	27	48	22	9	14	4	22	33	5	22	3	8	6	13	16	24	25	37	27	6	62	22	5	13	48	63	7	30	48	2	57	6	28	28	26	16	26	54	56	34	32	23	52	55	39	58	52	44	59	58	62	77	60	45	79	42	60	70	39	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-261.574582111738323	-270.625425492189663	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994702510330891	-1	5	8	2	9	8	5	6	7	6	10	10	8	6	7	8	9	10	4	5	7	10	9	6	9	9	4	11	10	9	10	9	10	11	11	12	12	10	11	10	10	13	12	12	16	10	13	11	13	13	13	8	13	13	14	12	14	13	15	9	9	16	14	15	15	15	17	14	17	11	14	15	18	18	16	21	20	18	23	19	27	0	27	14	1	52	21	4	2	19	20	6	26	2	27	2	24	15	23	4	27	20	10	24	4	16	21	4	23	10	20	60	27	23	32	60	46	34	6	26	13	14	11	31	25	72	61	6	41	30	43	43	15	28	37	43	41	18	39	39	24	6	57	48	42	29	12	71	56	72	18	34	36	64	59	65	74	80	69	76	74	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-252.785820402142747	-261.836663782594087	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.980609699824856	0	5	10	8	7	8	6	6	8	7	10	9	8	6	8	8	8	3	6	8	8	10	11	9	4	9	9	12	11	10	11	9	8	9	9	12	9	11	13	10	11	15	11	10	16	9	13	11	12	13	14	13	13	14	8	14	14	15	16	15	14	15	15	17	17	15	11	11	14	17	16	17	20	19	19	12	20	19	18	21	26	0	25	16	5	7	8	2	2	14	14	24	5	7	25	7	5	10	1	2	7	10	17	44	14	18	15	55	44	12	46	3	16	7	33	17	29	10	11	48	13	4	57	24	4	51	8	48	15	41	67	28	16	38	55	7	41	28	52	50	38	49	50	23	59	62	52	17	27	52	48	57	53	26	70	71	43	71	72	72	77	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-244.513613920972659	-253.564457301424000	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989843386584431	0	3	9	6	9	8	6	8	6	6	9	10	8	7	4	8	7	11	6	8	7	10	10	9	9	8	9	11	11	9	12	5	10	11	10	13	11	10	15	10	11	16	12	12	16	12	14	11	8	8	16	13	11	14	15	12	12	13	16	13	13	15	14	15	16	17	15	14	11	17	17	17	18	18	19	24	21	19	22	26	28	0	1	50	1	7	17	15	9	32	15	20	30	4	10	2	19	32	10	15	19	9	5	16	16	10	10	10	14	40	10	38	2	14	16	20	40	7	20	57	13	20	63	17	48	69	33	44	33	4	4	54	29	33	11	63	12	25	48	47	41	48	61	46	46	46	53	60	31	13	62	54	44	72	11	68	79	42	66	77	76	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-242.384155018184231	-251.434998398635571	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995276989535081	-1	5	11	5	8	8	6	8	7	7	9	9	7	7	8	8	6	10	7	4	9	10	10	10	9	9	6	12	9	10	9	10	10	11	11	13	12	10	14	8	10	15	11	12	14	6	14	9	14	10	12	13	13	14	15	15	11	14	15	13	15	15	14	15	17	13	15	14	16	17	17	18	13	18	19	24	20	18	19	25	28	0	20	7	20	46	20	20	9	2	7	9	13	17	27	2	27	4	8	4	1	8	12	25	31	46	9	20	30	15	40	19	14	19	18	21	51	24	15	23	13	11	58	31	33	53	4	52	10	30	14	34	6	31	34	45	53	38	44	49	29	49	53	57	52	69	35	58	57	68	3	55	67	22	65	65	65	55	62	55	77	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-235.971988038648078	-245.022831419099418	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998490973683996	-2	4	9	8	8	9	6	7	8	6	10	9	7	5	8	8	9	10	7	8	8	6	10	9	7	11	6	12	10	9	11	10	9	12	11	12	11	8	13	10	11	13	11	12	13	11	12	11	14	13	16	13	13	12	14	14	14	15	13	15	12	14	14	14	11	16	16	11	17	18	15	18	18	18	20	24	20	20	22	20	28	0	1	8	13	10	15	14	14	19	14	10	25	2	2	19	22	21	21	14	27	8	14	9	38	27	6	14	65	8	10	15	4	10	23	17	65	30	27	32	27	30	43	33	29	5	4	37	30	52	36	62	61	29	30	44	50	52	28	36	11	6	52	53	54	25	36	57	29	60	51	55	58	53	60	74	79	69	56	80	55	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-236.267681822453170	-245.318525202904510	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999706575550768	-2	4	11	5	9	8	6	7	7	6	10	9	7	6	8	7	9	11	6	8	9	10	10	10	10	10	8	11	11	11	11	9	9	10	10	13	12	9	13	7	11	14	11	11	15	12	13	11	14	12	15	13	11	14	14	15	13	14	16	16	13	11	14	14	12	15	17	12	15	17	13	18	19	16	20	22	19	17	24	26	26	0	1	13	1	15	16	4	2	14	2	15	40	7	2	9	4	4	5	2	14	6	19	32	17	21	20	7	11	23	6	25	4	40	32	27	31	53	15	50	4	17	25	9	35	54	3	23	20	71	25	49	62	21	68	57	49	53	62	41	58	27	17	26	31	38	57	66	6	53	64	35	67	66	57	72	58	70	69	76	79	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-245.663098539102748	-254.713941919554088	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988119127638588	0	4	9	7	8	8	5	8	8	5	9	8	8	7	7	6	7	11	8	8	7	9	7	9	9	10	8	12	11	6	11	10	9	11	11	11	11	10	15	9	10	15	12	9	16	11	13	11	14	11	15	14	12	15	14	12	14	14	13	14	14	15	13	16	17	17	13	15	16	14	13	19	17	15	19	22	19	18	23	23	26	0	1	27	16	4	10	2	4	14	2	20	4	10	7	16	10	10	32	21	14	30	16	10	15	12	20	4	34	33	2	26	25	19	33	41	17	12	4	67	13	27	61	30	19	51	13	53	25	26	22	63	67	3	13	59	31	41	46	35	59	34	52	46	62	20	63	44	60	54	41	24	69	60	28	73	72	69	36	76	76	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-252.109996478795097	-261.160839859246437	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981758890421726	0	3	10	5	9	7	7	7	7	5	10	6	8	2	9	8	8	10	7	7	8	9	11	9	8	10	9	11	11	9	8	7	8	8	11	10	11	10	12	10	9	16	12	11	14	10	11	9	14	12	15	13	13	15	12	14	14	14	16	14	11	14	13	15	16	16	16	14	15	17	13	18	18	18	20	21	19	19	23	25	29	0	14	9	2	9	4	4	10	4	14	24	10	19	1	12	32	7	16	10	12	7	34	30	6	19	33	19	11	36	6	8	12	8	20	30	21	36	31	5	12	21	23	15	6	55	16	26	10	52	13	58	47	47	45	37	55	47	52	54	71	6	47	37	22	68	53	64	8	38	53	41	49	44	65	72	74	72	72	54	78	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-244.971934616450653	-254.022777996901993	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999672405403116	0	4	10	7	9	7	6	8	6	7	8	9	8	8	8	7	9	11	6	7	9	9	9	9	9	11	9	12	11	11	12	10	8	12	9	12	9	9	11	11	11	16	12	11	16	12	11	11	14	11	14	14	13	13	12	14	10	10	11	15	13	13	14	14	13	16	16	15	16	18	16	19	19	19	15	24	18	18	23	25	29	0	1	21	9	8	2	2	4	2	19	4	16	20	19	4	2	13	11	2	2	13	33	7	20	16	21	4	6	57	20	27	17	7	23	14	25	7	15	25	15	19	64	38	17	64	57	12	32	41	35	43	3	25	30	5	53	21	38	32	61	26	55	46	28	39	53	63	65	26	66	56	70	60	75	56	74	42	51	72	77	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-254.585801135922679	-263.636644516374020	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982636353094734	0	2	9	3	9	6	6	8	5	6	11	9	7	8	7	7	8	11	6	3	8	9	10	10	9	11	8	11	11	11	7	10	9	12	11	13	11	7	15	8	10	14	12	11	14	12	10	12	14	10	15	13	12	13	11	15	14	13	14	16	14	13	14	16	16	17	15	10	15	15	15	17	19	12	17	22	20	19	20	26	25	0	1	31	2	13	9	9	38	4	4	14	9	10	7	10	6	19	3	4	2	10	6	3	27	10	27	38	24	5	5	19	14	9	6	41	74	12	4	28	10	8	50	21	41	62	11	16	11	36	12	57	18	50	50	68	36	11	53	53	49	34	55	8	49	62	64	36	10	54	74	36	69	65	50	60	79	64	55	75	73	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-254.356476514950089	-263.407319895401429	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987789258267851	-4	3	9	8	7	8	6	7	7	6	11	10	8	7	6	8	9	10	7	8	9	10	11	10	8	9	8	11	11	9	11	7	6	10	9	5	9	9	14	9	11	16	10	12	13	12	13	11	14	13	16	13	12	13	15	14	14	12	17	15	15	16	14	14	15	13	15	16	14	17	15	18	19	19	15	23	16	16	24	25	29	0	1	13	15	36	19	36	36	10	36	37	3	33	15	2	14	16	37	7	15	7	6	38	21	33	25	33	8	35	33	8	7	2	26	8	2	32	36	18	10	38	55	5	15	48	48	46	22	31	11	58	58	18	28	56	50	52	27	17	47	63	56	31	41	26	38	52	40	44	65	69	51	72	70	69	67	61	39	74	79	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-269.863153403205047	-278.913996783656387	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997924369840820	-1	4	10	7	8	9	4	6	3	7	9	7	3	4	8	8	9	10	7	8	9	9	11	9	7	11	7	12	11	11	10	10	8	11	10	13	12	10	12	11	10	13	12	11	16	11	12	12	14	13	14	12	11	11	15	13	13	13	14	15	11	15	11	14	17	16	15	15	15	15	17	18	13	18	15	23	21	19	22	24	28	0	13	10	2	25	10	9	9	1	2	4	13	1	1	19	10	13	24	9	19	27	5	35	9	14	18	2	44	21	24	19	15	12	18	5	43	18	4	34	16	13	6	34	35	44	35	61	54	40	40	3	63	33	11	44	40	16	26	37	23	6	36	5	53	68	50	57	26	63	58	66	64	61	46	61	74	70	60	74	78	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-266.134333046783979	-275.185176427235319	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998389873167663	-3	5	11	7	8	8	6	6	8	6	11	5	7	7	9	7	8	10	7	7	7	7	11	9	10	11	6	9	10	9	11	9	4	10	11	8	9	10	12	11	11	15	7	12	15	10	13	11	12	11	14	13	12	13	13	14	15	14	16	15	10	16	12	14	15	15	13	15	17	18	17	17	10	17	17	21	21	17	21	24	28	0	33	61	27	27	7	12	2	19	33	25	33	7	8	13	10	27	28	7	2	2	27	32	7	15	73	12	14	13	16	43	10	1	22	36	27	9	19	30	37	25	11	10	32	44	16	49	34	35	22	47	48	32	63	37	54	54	38	35	64	5	42	23	7	52	49	31	67	60	60	59	42	32	44	62	75	55	54	69	78	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15000	-246.967854867812719	-256.018698248264059	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992042958128704	-1	5	11	5	7	9	4	6	6	7	10	3	8	7	9	8	9	11	7	7	9	9	11	10	9	8	9	11	8	11	11	9	9	12	10	12	10	10	13	9	11	10	8	11	13	9	14	11	15	12	16	13	6	14	13	14	14	14	14	15	12	16	13	16	11	16	14	14	17	12	14	17	19	18	18	25	20	18	23	25	27	0	1	13	12	9	13	12	7	7	53	17	1	9	7	2	53	4	40	4	2	16	26	25	20	2	8	9	21	9	17	17	14	19	44	16	21	2	43	26	53	33	16	5	15	18	10	48	38	55	65	71	50	4	35	28	50	28	63	65	52	35	58	65	58	32	47	63	50	50	31	44	71	72	64	49	79	58	72	75	69	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15500	-236.824605427517241	-245.875448807968581	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986862415513864	-2	4	10	8	8	9	3	8	8	7	10	9	6	6	5	6	6	9	5	7	8	10	10	9	10	11	9	11	11	10	12	9	7	10	10	12	11	11	14	7	11	15	10	10	15	10	13	11	13	12	15	12	11	15	15	14	15	14	12	16	14	13	14	17	12	17	16	13	9	18	16	17	16	19	18	23	20	20	19	24	25	0	7	6	40	14	10	1	14	14	17	21	13	15	15	7	19	2	20	7	19	40	9	32	40	8	27	14	25	9	27	46	4	19	27	5	53	12	27	59	16	46	61	32	12	36	27	59	35	30	48	63	46	12	36	36	38	65	31	43	39	18	31	27	63	22	67	54	37	5	54	55	67	63	55	71	79	74	64	51	77	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
