step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90
5000	-290.553220937900903	-299.604064318352243	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.978957095755312	2	4	0	3	1	4	3	6	5	4	5	4	3	5	5	7	4	5	7	6	5	4	6	2	6	8	6	6	6	3	6	7	9	8	6	9	5	7	7	6	5	10	7	7	10	5	9	9	7	9	12	9	7	6	7	5	11	9	12	7	8	11	12	11	8	10	13	11	4	8	10	18	5	9	11	10	11	11	12	10	10	12	13	12	14	14	14	15	17	20	5	4	0	24	3	4	1	56	4	4	69	5	24	2	2	10	5	22	37	41	69	4	18	5	15	40	22	12	10	24	10	40	17	69	10	43	6	27	6	14	69	23	46	6	34	6	61	15	28	32	22	10	54	13	20	24	26	61	56	31	49	54	80	6	49	70	63	32	4	38	48	71	4	19	31	34	49	50	80	37	44	64	76	34	79	75	44	62	45	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-265.468287964910701	-274.519131345362041	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996295636846493	2	4	0	2	6	2	3	4	2	4	3	1	4	4	5	5	4	6	8	6	7	5	6	5	6	6	7	6	8	6	7	10	6	8	6	10	7	6	7	8	5	7	8	7	7	6	9	10	8	9	11	8	5	6	8	5	10	8	12	7	7	12	9	9	9	14	12	10	10	9	11	16	10	11	11	10	10	12	11	8	9	13	12	14	14	15	14	9	17	18	3	6	0	3	22	3	6	4	3	11	1	3	1	4	17	2	9	2	44	1	6	7	7	11	11	4	28	41	21	1	28	81	24	27	4	63	2	10	24	24	17	26	39	5	56	24	45	61	2	31	40	14	8	41	46	11	28	46	69	8	23	65	33	31	33	62	50	40	27	18	81	85	64	8	68	37	37	74	36	4	40	79	70	83	82	84	51	42	69	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-254.252341715975945	-263.303185096427285	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999386054909839	1	4	-1	3	5	3	2	6	4	4	6	4	3	5	1	7	5	6	8	7	7	6	6	7	6	8	5	6	7	3	6	7	8	8	9	9	4	6	6	8	7	10	8	8	10	7	7	8	8	7	12	9	7	9	5	5	11	9	11	7	5	12	12	9	9	13	12	7	9	11	12	14	9	10	11	10	11	11	11	10	12	12	10	14	6	12	11	14	16	18	3	6	0	1	6	7	1	30	4	7	12	1	7	13	3	55	13	9	23	38	10	55	10	1	56	12	30	14	39	15	14	5	23	55	41	34	6	10	4	38	25	43	16	27	43	55	2	11	39	28	76	44	8	32	30	7	25	24	35	12	4	78	76	28	46	57	87	22	34	26	73	67	44	21	54	33	65	48	65	36	70	77	53	67	14	64	76	75	72	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-256.175061105808311	-265.225904486259651	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995456883718433	2	3	1	2	5	3	3	6	6	4	6	5	4	5	5	7	4	4	7	5	8	4	6	6	3	5	6	6	6	6	6	11	7	7	8	8	3	5	5	8	7	9	8	8	7	5	8	9	9	11	11	8	4	9	7	7	9	9	10	8	8	13	12	10	9	13	14	11	6	10	12	12	8	8	10	6	9	9	9	10	12	12	14	13	14	11	13	15	16	19	3	3	0	3	10	4	4	53	38	6	46	13	7	53	7	5	1	37	15	25	31	25	6	17	3	10	6	15	17	5	26	35	26	12	30	69	4	4	1	45	20	74	30	69	20	6	15	56	23	34	42	5	7	30	30	7	43	39	19	11	23	86	80	61	45	86	87	48	18	73	14	32	55	5	55	38	34	36	19	40	80	44	80	32	59	49	48	62	85	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-264.346072985331261	-273.396916365782602	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.945695320380545	2	3	1	2	6	4	3	5	5	5	3	4	5	5	4	7	4	6	8	7	8	4	6	5	5	7	7	6	8	6	6	10	5	4	8	10	6	7	7	7	7	8	8	8	9	5	5	10	9	10	11	10	7	8	7	7	10	9	12	7	8	12	9	9	8	7	13	10	8	9	12	14	8	11	11	10	11	10	11	12	11	13	11	11	11	13	14	16	18	15	3	3	0	3	13	1	3	2	7	4	4	4	12	11	3	24	1	12	23	5	60	3	12	4	34	8	25	25	30	11	15	45	7	1	13	44	17	17	33	13	13	23	17	66	53	11	1	41	43	1	69	41	8	47	23	5	38	44	77	14	10	78	19	35	39	46	79	49	24	38	81	73	20	73	61	49	32	21	41	50	50	57	31	64	34	75	71	48	77	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-260.494131533711936	-269.544974914163276	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998961056436918	1	3	0	1	5	2	2	5	3	4	6	5	5	4	4	4	3	4	8	7	6	4	7	6	5	8	3	7	6	4	5	9	8	7	8	9	6	7	6	6	4	8	6	7	10	5	8	9	8	11	11	7	4	9	7	6	10	9	11	8	9	13	12	5	8	14	12	11	8	9	12	17	10	11	10	9	11	11	10	10	11	10	8	14	12	12	12	15	14	20	3	4	0	3	16	3	4	27	4	6	27	14	2	7	27	7	1	6	27	9	16	6	64	25	18	64	1	5	53	27	7	55	21	6	24	8	14	40	14	12	9	21	64	2	21	9	43	23	34	47	73	30	7	28	25	13	44	69	70	38	65	36	78	22	21	85	50	32	46	28	78	62	19	31	29	24	28	61	48	49	58	33	11	71	57	51	57	84	51	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-268.093550054566037	-277.144393435017378	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.971237646813267	1	3	0	3	5	3	2	3	5	4	5	4	5	5	3	5	4	6	9	5	8	6	6	7	5	9	7	6	7	5	2	10	8	7	7	10	6	4	7	6	7	9	8	8	10	7	7	5	3	9	11	8	7	8	6	7	10	10	12	8	8	10	9	11	9	6	11	8	10	10	11	16	8	10	9	8	10	10	9	9	11	12	12	11	14	12	14	12	14	19	3	7	0	31	7	31	3	7	38	15	49	3	15	6	31	8	3	16	10	17	6	4	6	40	6	68	13	38	30	4	3	33	47	20	10	33	17	8	55	30	16	43	22	53	23	18	38	17	1	48	70	53	48	5	5	23	33	27	69	5	40	23	54	36	53	17	19	34	68	21	79	64	46	24	39	66	79	39	27	33	52	74	67	36	59	69	83	37	36	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-263.907109387923754	-272.957952768375094	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997676745289578	1	4	0	3	5	2	2	4	5	4	5	3	5	5	4	6	3	5	9	3	7	6	6	6	5	5	2	7	8	6	3	11	8	7	8	9	5	3	6	7	6	9	7	8	10	6	6	12	9	9	7	8	5	7	6	8	10	8	10	7	9	8	11	7	10	13	12	11	9	10	9	15	9	10	11	10	9	10	12	10	12	10	12	13	11	15	11	14	17	19	3	6	0	7	2	3	3	20	12	7	31	3	1	12	12	9	7	12	60	7	55	20	10	11	7	27	3	17	47	11	27	71	24	9	37	28	38	7	2	47	26	30	37	26	22	18	27	69	22	39	25	30	2	37	6	24	56	54	35	2	5	28	42	24	64	48	76	51	28	33	21	66	14	14	19	62	47	33	57	54	77	35	56	50	80	32	78	78	66	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-259.901703454968242	-268.952546835419582	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997961739638808	2	4	1	3	4	4	2	5	6	3	5	4	4	2	5	7	4	5	8	3	6	4	6	7	7	7	5	7	7	6	6	11	9	4	9	6	5	7	5	8	7	10	5	7	9	7	7	12	6	11	10	10	4	7	8	5	11	9	9	7	9	12	9	10	8	14	13	11	9	9	12	16	8	10	12	10	11	12	10	10	9	11	8	11	15	13	13	14	18	18	3	20	0	14	20	10	3	34	4	7	5	10	4	3	17	11	20	17	37	7	22	1	17	5	30	18	14	5	37	17	6	65	46	4	36	39	12	27	14	54	21	63	22	12	38	31	39	74	14	63	46	49	1	18	46	13	45	44	29	8	44	65	60	81	15	50	54	69	28	47	35	88	16	65	61	55	35	79	13	29	16	69	26	19	75	62	74	52	72	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-263.065229588984323	-272.116072969435663	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.980823242983869	2	4	0	2	6	2	2	5	5	4	4	5	3	3	4	6	5	3	8	7	7	6	6	4	3	7	7	6	5	5	7	10	7	8	8	11	7	7	7	8	7	9	5	7	8	6	9	8	8	10	7	10	8	8	7	5	10	10	9	8	6	12	11	8	9	11	13	12	9	9	7	13	9	9	10	10	8	11	12	11	12	12	13	12	13	13	11	14	13	15	3	1	0	3	25	3	3	4	2	14	25	25	6	6	1	30	13	4	28	46	46	17	15	14	3	29	23	12	11	25	24	34	11	16	21	65	30	28	29	24	8	49	18	11	38	56	71	71	33	20	30	56	16	8	8	24	45	33	55	18	2	64	64	61	38	49	80	59	30	35	29	58	33	55	64	44	38	61	36	73	75	52	55	74	66	45	65	83	76	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-266.486660441787308	-275.537503822238648	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997148736050363	1	3	-1	3	5	3	3	4	6	4	5	5	5	3	4	6	5	4	9	6	7	6	6	7	7	7	8	5	8	4	3	8	8	8	9	9	7	4	7	2	6	8	7	8	10	7	9	11	6	9	12	9	8	8	6	7	11	9	9	8	6	10	10	10	8	14	12	10	8	9	7	16	9	7	11	9	11	11	11	10	10	11	13	12	9	12	12	16	18	19	3	1	0	1	7	40	1	1	10	14	15	40	6	3	14	2	38	7	60	18	17	18	12	28	10	61	41	6	71	40	40	9	12	22	25	24	8	6	8	1	17	20	11	25	70	38	65	63	5	74	76	74	74	20	17	61	80	69	20	24	38	58	49	70	28	56	45	33	9	46	7	51	43	5	52	44	81	52	50	32	61	63	51	57	69	48	85	85	87	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-266.644457644870727	-275.695301025322067	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996328317224646	1	3	0	2	3	4	2	4	5	5	5	4	4	2	3	6	5	5	8	6	3	6	6	6	7	9	8	7	7	5	6	11	9	5	8	8	7	6	6	8	5	5	6	7	9	6	8	9	8	9	10	9	7	7	8	8	11	10	12	7	7	8	6	10	9	13	10	7	8	7	11	14	10	9	10	10	10	9	11	8	12	13	12	13	13	13	14	14	17	12	3	1	0	1	4	14	1	14	6	12	12	14	2	1	4	1	5	12	34	41	7	17	5	5	5	36	43	23	9	2	5	44	28	5	43	53	9	18	14	9	7	2	34	21	19	12	18	47	16	70	19	55	24	41	53	24	37	49	52	12	43	53	8	45	43	67	69	16	46	38	56	67	69	60	62	65	47	47	58	68	79	54	77	83	57	44	59	33	87	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-273.346974401866248	-282.397817782317588	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992480995472743	1	3	-1	1	5	2	2	4	5	4	5	2	4	3	5	6	3	5	7	5	7	5	7	5	5	8	6	3	6	6	7	8	8	8	8	10	4	3	2	6	3	9	7	9	8	7	9	11	8	10	12	7	7	9	7	8	10	10	12	7	8	13	11	10	10	11	13	8	8	11	9	14	10	10	11	10	8	10	11	11	12	14	11	13	13	15	9	10	15	12	3	7	0	3	7	1	4	41	6	2	41	4	6	39	2	28	12	8	5	28	17	38	15	17	6	21	10	39	9	38	15	37	29	43	55	23	38	39	3	25	4	68	38	45	15	41	21	44	15	29	36	20	9	68	13	29	77	29	80	41	25	80	26	25	77	35	83	46	19	50	22	66	34	77	20	19	23	53	52	19	75	71	74	51	63	84	21	21	72	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-266.058801034643011	-275.109644415094351	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996591930669218	2	4	1	3	5	4	3	6	6	4	3	3	3	5	5	7	5	6	4	6	6	6	4	4	7	8	7	7	7	6	6	11	9	7	8	10	4	7	6	7	2	9	7	9	7	7	8	11	6	8	10	8	7	9	8	7	11	10	11	7	9	11	12	10	8	12	8	12	8	10	9	17	9	9	9	11	8	12	10	12	11	14	11	10	14	11	13	13	14	20	3	3	0	41	6	4	41	14	6	12	3	1	41	2	11	14	3	7	13	23	6	5	1	11	49	49	5	24	23	12	37	84	30	5	49	65	41	15	4	14	3	27	20	28	14	20	29	67	15	38	55	16	4	8	40	10	43	73	71	9	22	77	74	30	25	53	27	43	53	42	15	66	52	47	43	42	6	81	25	59	64	84	55	20	66	77	66	81	63	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-261.841646269186526	-270.892489649637866	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993456713356451	1	2	0	2	5	2	3	5	6	5	4	3	5	5	4	6	4	5	8	6	8	5	7	3	6	8	7	5	6	5	6	10	8	7	6	9	7	3	5	8	4	10	7	9	9	7	9	8	8	11	9	7	6	8	7	7	9	10	12	8	7	11	9	10	10	10	13	11	5	9	11	14	9	11	10	7	10	10	9	10	11	14	13	13	15	12	9	14	16	16	3	3	0	3	15	1	1	7	10	12	7	2	12	41	24	17	12	2	46	69	31	15	39	2	15	25	16	11	2	4	15	46	27	13	15	48	5	1	11	20	6	53	30	9	10	29	28	35	25	35	56	9	69	27	17	31	23	44	71	17	20	77	22	26	54	57	42	45	12	23	60	50	33	51	16	28	51	70	53	87	26	84	80	65	88	77	18	67	58	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-269.088724764691506	-278.139568145142846	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997872798192576	2	4	1	2	6	4	3	4	6	5	6	4	4	4	4	7	3	5	7	5	4	6	6	5	6	9	5	7	8	4	6	10	9	8	8	11	5	6	6	7	6	10	8	7	9	6	6	12	8	9	12	8	8	8	5	7	7	10	12	9	7	11	11	9	10	14	12	9	10	9	10	13	10	3	11	11	8	10	11	12	13	9	7	10	13	15	10	15	14	15	3	1	0	3	21	7	4	4	17	2	14	1	7	4	3	55	4	8	10	15	74	55	13	30	13	77	2	9	10	17	6	34	24	11	38	32	15	17	6	18	30	61	9	74	55	2	24	36	57	34	32	40	31	25	74	21	21	45	32	2	23	82	78	25	54	75	26	11	20	61	29	70	49	4	45	38	5	28	49	65	41	28	24	82	36	72	54	34	72	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-279.844986100870130	-288.895829481321471	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992087664010510	2	2	0	1	5	2	3	5	4	4	4	3	3	5	5	4	5	4	3	7	7	2	6	6	7	9	7	5	6	6	6	6	7	5	6	5	6	6	5	8	6	9	8	8	4	6	4	10	6	9	10	9	8	7	7	8	10	9	10	8	8	13	12	10	9	10	13	12	8	11	10	16	9	10	11	9	10	11	11	11	11	11	12	11	14	9	12	11	15	10	3	4	0	3	47	4	6	9	2	2	6	2	6	13	47	12	11	7	2	46	28	3	5	6	41	23	31	12	45	15	28	45	46	18	13	9	28	11	12	10	7	33	24	55	19	9	1	42	36	15	55	25	35	36	9	46	20	37	25	24	33	51	43	42	25	76	44	84	14	56	20	88	44	76	52	53	52	58	64	61	54	56	88	48	67	5	54	44	87	39	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-274.702894360279402	-283.753737740730742	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999689487876310	2	3	0	1	4	4	2	6	6	4	3	4	3	4	5	6	5	4	7	6	6	5	6	4	5	9	6	7	7	6	6	8	7	6	9	10	6	6	7	7	4	8	7	9	10	7	8	12	9	10	11	6	7	7	7	6	8	8	9	9	8	11	11	5	10	12	12	9	9	10	12	11	6	9	5	10	10	10	8	9	10	12	13	11	10	12	10	15	18	16	3	1	0	3	7	3	3	24	14	13	7	7	7	2	7	14	2	1	41	11	13	24	41	1	5	55	22	31	8	3	6	53	52	18	55	19	22	10	15	12	11	5	22	73	47	31	73	50	54	55	9	10	16	13	16	64	33	20	29	58	20	22	59	2	59	78	73	55	57	46	74	44	6	54	12	79	57	60	16	38	57	68	61	45	69	59	28	67	71	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-268.772817542163239	-277.823660922614579	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.972403742468786	1	3	0	3	6	3	2	6	4	4	6	5	4	5	3	6	4	5	7	6	4	5	4	5	4	9	7	7	8	5	5	8	9	7	8	10	6	6	6	7	3	10	7	7	7	6	5	10	8	10	12	8	7	8	6	5	11	9	13	8	6	11	9	11	10	10	13	7	7	11	8	18	5	9	12	9	10	11	10	12	12	12	11	14	14	14	12	10	15	17	3	1	0	1	4	1	1	31	1	6	21	21	7	41	7	25	7	4	18	73	15	41	4	7	41	52	39	37	46	17	25	27	37	37	14	19	12	17	18	31	1	27	16	22	14	12	25	71	56	32	66	30	21	14	15	2	49	12	87	39	25	74	68	74	61	71	62	31	18	27	20	90	17	69	5	43	53	63	55	76	83	66	48	62	80	39	54	25	87	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-275.124898120561170	-284.175741501012510	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.976774351873797	0	3	-1	3	5	1	2	4	5	5	4	4	4	4	4	6	2	5	7	4	7	6	6	6	5	2	6	6	8	3	5	9	6	6	8	10	7	7	5	8	6	10	7	8	9	3	9	10	8	9	9	6	6	9	7	7	8	5	12	5	8	12	12	10	9	9	13	11	6	10	9	12	8	10	12	10	10	12	11	10	9	12	12	13	12	11	13	14	13	19	3	3	0	1	8	1	1	46	17	17	4	4	4	17	46	9	6	12	5	7	58	13	5	30	15	1	14	9	20	26	4	37	2	30	6	32	5	53	8	53	15	44	25	20	24	6	55	71	28	21	15	18	5	33	10	5	34	6	77	15	52	48	74	51	21	34	38	65	46	21	38	37	16	73	48	66	24	74	47	50	73	50	77	75	49	49	77	78	78	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
