step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89
5000	-465.700687487399250	-472.556175438358650	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.684604289902913	0	1	1	2	3	6	7	7	8	9	9	11	10	11	12	11	12	12	12	12	11	13	13	11	14	12	15	14	13	17	15	16	15	16	17	18	18	17	19	16	18	17	17	16	18	18	20	19	19	19	20	19	19	18	21	20	19	20	21	21	19	20	19	20	21	22	22	22	21	23	21	22	22	23	21	23	22	24	24	24	23	22	24	24	23	25	25	28	25	0	1	1	1	4	5	4	5	6	9	6	11	0	9	10	11	8	13	13	12	10	11	12	13	26	21	4	16	19	0	24	16	29	0	24	12	17	0	30	24	25	19	29	19	17	33	61	43	32	34	27	38	31	31	57	42	31	49	46	31	31	44	34	38	53	63	47	56	42	64	54	43	62	62	51	35	69	53	53	72	62	61	46	66	43	85	69	81	76	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	4	2	1	1	2	2	1	1	2	5	2	1	1	3	2	2	3	1	2	1	1	1	1	2	2	1	2	2	1	2	2	1	2	3	2	1	2	1	1	2	1	1	2	2	2	2	1	2	1	4	1	1	2	1	1	1	3	1	3	1	3	3	1
5500	-501.280598538710819	-508.136086489670220	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.624661788925773	0	3	2	2	4	6	6	8	9	9	8	12	8	11	12	10	13	12	12	12	11	14	12	12	13	12	15	16	14	15	16	17	16	17	18	17	17	17	18	16	17	16	18	16	18	18	20	17	18	19	19	19	18	19	19	20	19	20	19	20	17	19	20	19	22	22	22	20	21	21	22	22	20	22	21	21	23	22	24	25	25	24	23	24	24	26	25	27	23	0	1	1	1	4	4	5	4	11	5	6	13	0	6	8	6	6	13	13	8	8	18	11	16	19	14	17	15	25	0	25	31	19	0	33	15	33	0	30	18	44	22	48	29	27	42	61	22	4	34	36	38	31	31	61	48	61	59	39	46	31	19	50	38	54	50	53	48	60	64	54	46	29	69	73	53	62	61	78	82	73	40	70	66	72	89	77	72	47	1	1	1	1	1	2	1	2	1	4	1	3	1	2	1	3	3	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	2	2	1	1	1	1	2	1	2	2	8	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	3	1	1	2	1	1	1	2	4	1	1	1	1	3	1	1	3	4	1	1	1	1	1	1	1
6000	-484.589017976890204	-491.444505927849605	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.630840342945169	0	2	2	2	3	6	7	7	9	9	8	11	9	11	11	11	13	12	13	12	11	12	12	12	13	12	14	15	15	16	16	15	13	16	18	19	18	18	18	16	17	17	17	17	18	17	20	19	20	17	21	19	18	20	20	21	20	20	20	20	18	20	20	21	21	20	21	22	19	22	22	22	22	23	21	22	22	23	23	25	24	23	25	24	22	25	24	27	26	0	1	1	1	4	5	5	4	6	6	5	11	0	10	10	10	9	13	24	10	10	7	14	13	21	21	12	25	33	0	24	26	18	0	24	27	43	0	30	13	16	29	22	29	27	29	40	35	36	34	36	38	40	53	31	48	43	53	35	32	24	37	50	52	18	50	59	59	33	38	54	37	29	35	54	61	69	54	54	78	72	65	74	49	36	71	77	81	86	1	1	1	1	1	1	2	3	2	1	2	2	1	1	2	1	2	2	1	1	1	2	1	2	1	1	2	1	1	1	2	2	1	1	3	2	1	1	1	2	3	1	2	1	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	3	3	2	2	2	4	1	1	1	4	2	1	2	3	2	1	1	1	1	1	1	2	1	1	3	1	3	1	1	1
6500	-537.628859786999669	-544.484347737959069	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.562461627518557	0	3	2	2	4	7	6	7	9	9	8	11	10	11	10	12	12	12	12	13	11	13	13	13	13	11	14	15	14	16	15	15	15	15	17	19	16	18	18	17	18	16	17	17	17	15	20	18	18	18	21	19	18	20	21	20	19	20	19	20	19	20	21	19	21	22	22	21	21	22	22	21	22	21	21	21	23	23	24	25	24	24	22	24	24	25	25	27	26	0	1	1	1	3	3	4	4	3	3	6	6	0	7	8	6	11	13	13	12	10	14	14	16	14	6	22	22	19	0	24	23	29	0	31	10	16	0	30	31	33	19	25	33	6	29	31	42	17	34	49	38	40	53	61	43	31	36	39	28	40	42	50	25	40	50	69	56	62	52	54	61	72	46	39	61	43	31	40	63	43	71	46	52	76	76	69	46	78	1	1	1	1	1	2	2	2	5	3	1	3	1	3	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	2	1	3	1	2	1	3	2	1	1	1	1	1	1	2	1	1	3	1	2	1	4	2	3	1	1	1	2	1	2	1	3	1	1	2	3	2	2	4	1	3	3	1	2	2	6	2
7000	-478.534480279184834	-485.389968230144234	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.669714381892762	-1	2	1	3	2	7	6	5	9	8	8	12	10	10	10	11	12	13	12	11	11	13	13	12	12	13	15	14	14	16	14	17	14	16	18	17	16	18	18	16	19	18	18	17	18	17	20	19	20	19	21	19	18	19	20	20	19	21	19	20	20	20	20	20	21	22	22	21	19	22	21	22	22	22	21	23	22	23	23	25	25	23	25	23	24	24	24	27	26	0	1	1	1	3	7	4	4	8	4	4	14	0	11	10	9	14	13	13	15	15	19	14	13	21	14	16	15	19	0	24	24	19	0	40	27	28	0	30	31	26	29	29	29	27	29	53	42	45	34	45	38	31	31	40	46	31	39	42	59	31	48	50	38	55	50	61	48	33	64	59	41	44	56	60	71	42	47	65	41	72	53	87	64	49	65	77	73	54	1	1	1	2	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	2	1	2	1	1	2	1	1	1	2	2	2	2	2	1	1	1	3	1	1	1	1	1	1	2	3	1	1	1	3	1	1	1	2	1	1	3	1	3	1	2	2	1	2	2	2
7500	-488.340046819830661	-495.195534770790061	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.725206242118462	-1	1	1	1	4	7	6	7	9	9	9	9	10	10	12	12	12	13	12	12	11	13	13	13	12	11	14	15	14	16	15	17	16	16	16	19	17	17	18	17	18	17	15	16	18	15	21	18	20	18	20	20	19	19	21	20	18	20	20	20	18	20	20	20	21	23	23	22	19	22	22	21	23	23	21	22	22	20	24	24	23	22	24	25	23	25	26	28	27	0	1	1	1	4	2	5	5	8	6	6	4	0	11	21	10	8	13	13	10	10	26	11	13	13	12	17	10	19	0	24	13	19	0	31	16	18	0	30	31	40	29	19	29	22	29	61	19	36	34	36	38	57	40	53	69	31	36	41	35	31	37	50	38	53	50	47	56	18	64	69	32	32	68	54	40	60	57	65	70	41	13	85	72	47	57	77	72	79	1	1	1	1	1	3	1	2	1	1	1	3	1	1	1	1	3	2	1	1	2	2	2	1	2	1	1	2	1	1	1	3	2	1	1	2	2	1	1	1	1	1	2	1	2	1	2	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	4	1	1	1	2	1	1	2	1	1	1	1	2	4	1	2	1	3	2	3	1
8000	-612.088412527289506	-618.943900478248906	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.522053078010987	0	2	1	3	4	6	7	6	7	8	6	10	9	12	10	12	12	12	11	13	12	14	14	13	14	12	14	15	14	16	15	16	15	16	17	16	18	18	19	16	18	17	16	16	18	18	20	17	19	17	21	20	19	19	20	20	19	20	20	20	18	20	20	21	21	22	22	21	21	20	22	22	21	22	21	22	22	23	23	24	24	22	24	24	24	25	23	27	27	0	1	1	1	2	1	8	3	4	5	4	9	0	15	11	15	15	13	13	26	6	14	14	18	16	10	17	15	19	0	18	7	19	0	25	22	28	0	30	31	32	19	29	29	27	43	31	29	11	34	36	38	31	37	57	37	31	44	57	45	31	18	41	70	40	34	34	56	46	38	53	46	46	69	28	53	48	65	29	77	33	59	72	77	60	79	48	42	40	1	1	1	1	1	2	1	3	3	2	2	2	1	1	2	1	1	2	1	1	3	1	2	1	1	2	1	2	1	1	1	5	2	1	2	2	1	1	1	1	1	2	2	1	2	1	2	3	6	1	2	2	2	1	1	1	2	1	1	1	1	2	1	1	3	3	3	1	3	1	2	2	1	1	3	2	3	1	6	1	3	1	1	1	1	2	2	6	5
8500	-506.120395051219134	-512.975883002178534	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.506294413049259	-1	2	1	1	4	5	6	7	8	7	7	11	9	11	9	12	13	13	13	12	11	13	14	12	13	12	14	15	14	16	15	16	15	15	16	17	17	18	19	16	19	17	18	17	18	18	19	18	19	19	22	20	16	19	20	20	19	20	19	20	19	20	21	20	20	21	21	21	20	22	22	23	22	21	21	22	22	24	23	25	24	23	24	25	24	25	25	27	26	0	1	1	1	2	3	2	4	6	6	7	15	0	9	10	8	11	13	24	21	11	21	25	13	14	10	9	11	13	0	18	17	19	0	31	17	29	0	30	24	19	29	42	29	36	42	31	37	17	34	49	30	31	53	53	48	31	49	30	35	40	29	50	30	24	50	62	18	41	64	53	19	46	31	47	60	48	29	40	46	73	54	68	67	45	55	42	29	24	1	2	1	1	1	2	2	2	1	1	1	1	1	1	1	3	3	2	1	1	1	1	1	2	1	3	2	3	2	1	1	2	1	1	1	2	2	1	3	2	2	2	1	2	1	1	1	1	3	2	1	2	1	1	2	1	2	1	2	2	2	3	1	2	5	1	1	3	1	1	2	7	1	4	1	1	2	3	3	4	1	2	1	2	3	3	3	6	5
9000	-572.145207235718658	-579.000695186678058	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.583916365955633	-1	1	2	2	4	6	6	8	9	9	8	11	10	11	12	12	12	13	13	12	10	13	13	13	14	12	14	16	15	16	15	16	15	16	18	18	15	18	18	17	17	18	16	16	18	17	20	16	17	19	21	19	18	19	20	19	19	20	21	20	18	20	20	20	21	21	23	21	19	23	21	21	19	22	22	22	22	22	22	24	23	23	23	25	22	23	26	27	27	0	1	1	1	4	5	5	6	6	4	1	11	0	9	21	11	4	13	13	21	8	12	8	16	16	21	11	15	10	0	18	22	18	0	31	27	27	0	30	31	31	43	18	19	49	13	46	29	27	34	25	38	31	19	53	43	18	38	50	38	13	42	22	52	61	50	79	56	46	30	40	73	43	43	36	71	46	58	47	65	73	61	61	71	73	65	77	81	54	1	1	1	2	1	1	1	1	2	4	5	2	1	1	1	2	5	1	2	1	1	1	2	1	1	1	3	2	3	1	1	2	1	1	1	3	1	1	1	1	1	1	3	1	1	4	2	1	2	2	3	1	2	3	2	2	3	1	1	1	3	2	4	1	2	1	1	2	1	3	1	1	2	3	2	1	2	1	1	1	2	3	2	2	2	1	2	2	7
9500	-591.449966243925928	-598.305454194885328	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.619513313664001	0	2	2	3	3	6	5	8	9	8	7	11	10	10	12	11	11	12	12	12	11	13	13	13	14	12	15	16	14	15	15	15	15	16	18	19	18	17	18	16	19	18	18	14	17	17	19	18	18	18	21	19	17	20	21	20	19	21	21	20	18	19	21	20	21	22	21	22	20	19	20	23	22	22	22	22	23	23	24	25	24	23	23	25	23	26	25	27	26	0	1	1	1	2	4	5	11	6	11	5	6	0	9	21	8	9	13	13	10	10	17	16	18	19	5	22	21	19	0	24	16	19	0	24	27	16	0	30	31	30	29	46	26	17	29	53	22	26	34	49	38	31	40	47	48	53	52	39	50	31	19	50	70	43	34	57	56	29	38	53	46	46	65	69	53	48	35	82	81	43	69	38	78	65	54	48	41	53	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	5	1	2	1	1	2	2	2	1	2	2	3	1	1	1	2	2	1	1	3	1	1	2	3	1	1	1	1	3	1	2	2	1	2	1	2	2	1	1	1	4	1	2	4	1	2	3	2	1	1	2	2	3	1	1	3	2	3	1	1	4	4	3	4
10000	-564.755454673284248	-571.610942624243648	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.616525348963947	-2	2	0	1	3	5	7	8	9	8	7	11	9	11	10	13	11	11	12	12	10	13	13	13	14	11	13	16	15	16	16	17	14	16	18	18	17	17	18	15	18	17	15	16	18	17	19	18	19	18	21	20	18	19	19	21	19	20	20	20	18	21	20	18	20	22	22	19	21	21	22	22	22	22	20	23	23	24	22	25	24	22	23	24	24	25	25	28	27	0	4	1	1	4	5	3	6	11	7	6	13	0	10	10	12	11	13	18	14	10	26	9	18	8	21	17	25	19	0	40	43	19	0	31	27	12	0	30	16	44	29	19	19	6	33	44	44	37	34	36	38	18	31	40	42	42	35	37	41	31	42	34	28	54	63	75	29	41	38	31	46	46	58	39	55	69	61	53	84	74	57	66	74	83	82	32	81	84	1	1	1	1	2	1	3	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	3	1	1	2	2	1	1	1	1	1	1	2	2	1	1	2	1	2	2	2	3	2	2	1	1	2	2	2	4	1	3	2	2	1	1	1	2	2	2	1	1	1	1	3	2	2	3	2	2	1	2	2	1	2	2	1	1	2	1	1	1	1	7	2	2
10500	-445.387833837594258	-452.243321788553658	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.716933982902415	0	1	2	3	4	7	6	8	7	9	8	12	7	9	11	12	12	12	13	11	10	13	14	12	13	12	15	14	14	17	16	17	15	17	17	18	16	17	19	16	19	16	16	16	17	18	20	18	20	18	20	19	18	19	20	20	18	21	20	20	19	20	20	20	21	22	22	21	18	23	22	22	20	23	20	22	22	21	24	25	25	23	25	23	25	25	26	26	27	0	1	1	3	1	3	5	4	4	6	1	5	0	6	10	14	11	13	18	14	10	20	25	13	12	21	17	16	24	0	24	8	19	0	24	27	29	0	38	24	32	29	18	29	9	33	31	42	27	34	45	38	31	40	57	43	35	60	42	54	24	48	34	52	47	50	63	56	43	64	35	46	33	47	52	53	59	31	76	79	72	54	41	60	82	84	77	46	86	1	1	1	1	2	3	1	2	2	1	2	4	1	1	1	1	2	2	1	1	1	1	1	3	1	1	1	1	1	1	1	5	1	1	3	1	1	1	1	2	1	1	3	1	3	1	2	1	2	1	1	1	1	1	1	2	1	1	2	1	3	1	2	1	1	2	1	1	1	2	2	2	2	2	1	2	1	2	1	1	1	2	2	1	1	1	2	3	1
11000	-484.732213650468339	-491.587701601427739	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.593677610456490	-1	1	2	3	4	6	7	7	9	9	8	12	10	12	12	13	12	13	12	12	11	12	11	13	13	12	15	15	14	16	15	15	15	15	18	16	17	18	18	16	18	18	17	17	19	16	20	17	20	19	22	19	19	18	20	20	17	20	20	20	19	18	20	20	21	22	22	22	20	22	21	23	20	22	21	22	22	23	23	26	24	24	25	24	24	24	25	25	26	0	1	1	1	1	5	3	1	1	8	8	23	0	11	10	23	9	13	13	8	9	13	6	13	9	10	12	16	19	0	24	25	29	0	33	27	33	0	30	31	31	19	33	29	27	19	57	32	36	34	27	38	54	44	24	42	31	43	61	43	19	48	34	38	24	63	39	56	48	64	53	44	46	47	61	53	55	31	74	88	73	71	78	79	61	71	77	72	86	1	1	1	2	2	1	2	2	5	1	1	1	1	2	2	1	2	2	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	3	1	2	1	2	2	1	3	2	3	1	1	1	4	1	1	1	1	2	4	1	3	1	3	1	2	1	1	2	1	2	1	1	1	2	2	2	1	1	2	2	1	1	2	1	2	1	1
11500	-475.455443724665201	-482.310931675624602	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.572858852042867	0	1	2	2	4	6	7	8	9	9	9	12	9	11	12	13	12	12	12	12	11	13	12	13	14	12	14	16	14	16	15	17	16	15	14	19	17	17	19	16	18	17	17	16	17	18	20	19	18	18	22	18	18	19	18	20	20	20	20	20	17	20	20	21	20	22	22	21	20	21	21	22	20	23	21	21	22	23	23	25	24	23	24	24	24	24	25	28	26	0	1	1	1	3	4	3	3	4	8	5	14	0	9	10	21	1	13	13	8	10	19	6	18	9	8	23	10	19	0	24	33	29	0	24	27	33	0	30	31	28	22	19	29	17	13	61	46	27	34	58	30	40	40	31	33	61	36	54	53	31	48	50	52	53	50	34	56	48	52	40	44	33	65	54	47	46	35	65	73	73	76	51	66	69	54	46	59	86	1	1	1	1	1	2	3	3	4	1	2	1	1	1	1	1	6	1	1	2	1	1	2	1	2	2	1	4	2	1	1	1	2	1	1	4	1	1	2	1	1	2	2	1	2	6	2	1	2	2	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	2	3	1	1	2	2	2	1	1	2	1	1	5	1	2	3	1	1	2	2	3	4	5	1
12000	-664.422241248508158	-671.277729199467558	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.660924745309559	-1	1	0	2	3	7	6	6	8	8	7	11	8	11	12	12	12	12	13	13	11	14	14	11	13	13	13	15	14	15	15	16	16	16	17	19	17	18	18	17	18	18	17	14	18	17	21	18	17	18	22	20	18	19	20	21	20	20	20	21	18	20	20	20	21	22	22	21	19	21	22	22	21	23	20	22	22	21	23	26	24	23	23	25	24	23	25	26	27	0	1	1	1	4	8	4	4	3	6	8	8	0	9	10	21	12	13	13	21	10	25	9	13	21	12	12	15	18	0	24	25	22	0	31	45	30	0	37	31	37	43	29	18	27	19	35	43	12	34	36	38	40	40	41	48	61	61	69	9	31	41	34	32	40	34	62	48	43	52	75	46	22	62	61	75	69	61	78	87	73	78	41	77	77	65	77	41	84	1	1	1	1	1	1	2	2	4	1	1	2	1	1	1	1	1	2	2	1	2	1	3	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	3	2	2	1	2	1	2	2	1	2	1	2	1	1	1	5	1	1	1	4	2	3	1	2	1	1	1	2	3	1	1	1	2	3	1	1	2	1	3	1	1	1	1	3	1
12500	-514.415181410437640	-521.270669361397040	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.670307098839009	-2	3	1	3	2	5	6	7	9	9	7	11	10	11	12	12	13	13	13	13	11	14	13	12	14	13	14	15	14	16	16	15	15	16	16	19	17	17	18	15	18	18	17	16	16	17	18	19	20	18	21	19	18	19	20	20	19	21	19	20	19	20	20	19	20	22	21	22	20	23	22	22	23	23	20	22	22	23	22	25	24	22	23	23	22	25	24	28	24	0	5	1	3	3	5	5	3	4	8	4	10	0	9	8	14	16	13	24	10	10	24	14	13	14	21	17	14	13	0	13	21	19	0	24	45	26	0	30	19	9	31	29	19	27	29	31	46	27	34	36	38	31	53	47	46	29	50	37	64	24	18	34	38	61	37	61	56	19	52	54	46	72	82	64	54	56	54	57	39	73	53	49	52	49	42	69	81	71	1	1	2	1	1	2	2	3	3	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	2	1	2	1	1	3	2	1	1	2	2	2	1	1	1	3	1	2	2	2	2	1	1	2	1	1	1	1	1	1	2	3	2	1	1	3	3	2	1	1	3	1	1	3	2	2	1	1	1	1	2	1	2	2	3	1	2	1	2	1	3	2	2	1
13000	-531.290153172877467	-538.145641123836867	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.633347405466217	-1	2	1	3	4	7	6	7	8	8	8	11	9	10	12	13	12	12	13	12	10	14	14	12	13	12	14	14	14	15	14	16	15	15	18	18	17	18	18	17	18	17	18	16	18	18	20	19	19	19	22	20	18	20	20	20	18	20	20	20	19	21	20	20	21	22	22	19	21	23	22	21	23	23	22	22	22	23	22	25	24	23	24	24	24	25	23	27	25	0	1	1	1	4	5	5	1	6	6	6	6	0	9	10	12	11	13	13	12	10	15	12	13	21	21	17	21	13	0	24	23	24	0	24	17	30	0	32	31	30	29	29	29	9	29	61	42	27	34	22	38	40	31	18	68	31	40	37	37	40	48	34	38	61	50	54	42	37	38	53	46	19	72	47	40	62	47	65	57	72	76	77	51	73	65	69	67	65	1	1	1	2	1	1	1	5	1	1	1	2	1	1	2	1	1	2	2	1	1	1	2	2	1	1	1	2	3	1	1	1	1	1	3	4	1	1	1	1	2	1	2	1	5	3	1	1	2	2	4	1	1	3	3	1	2	1	2	1	1	1	1	1	1	1	1	1	2	3	2	1	5	1	1	2	1	2	1	3	2	1	1	1	1	2	1	3	2
13500	-572.086447209359335	-578.941935160318735	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.689079664873431	-1	2	1	2	4	7	7	6	6	8	7	12	9	10	10	12	12	12	11	12	12	13	14	13	13	12	14	15	14	15	15	17	15	16	17	17	16	17	18	14	17	18	16	16	18	17	21	18	20	18	21	20	19	18	21	19	20	21	21	20	20	20	20	19	21	23	20	22	21	22	21	22	22	22	21	23	22	23	23	25	25	23	24	23	24	24	25	24	27	0	1	1	1	2	9	5	1	5	8	3	13	0	6	10	15	8	13	13	10	11	20	17	12	4	15	21	15	19	0	24	43	18	0	24	14	24	0	25	18	23	19	29	29	27	33	24	43	36	34	49	38	40	40	49	42	37	25	17	54	53	29	50	38	54	50	39	56	48	64	54	60	62	50	53	71	48	55	57	52	73	71	46	59	60	57	47	73	86	1	2	1	1	1	1	1	2	1	1	4	1	1	1	2	1	2	2	1	4	3	1	1	1	4	1	1	3	1	1	1	1	1	1	2	6	1	1	1	1	2	2	1	1	2	2	3	1	2	1	1	2	3	2	1	1	2	3	6	1	1	2	1	1	1	2	1	2	1	1	1	1	2	2	1	1	2	1	1	3	2	2	2	1	3	3	1	1	2
14000	-501.486754474888812	-508.342242425848212	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.637598050136088	0	2	2	2	4	6	6	7	7	8	8	12	9	10	12	12	12	13	12	12	11	13	14	11	13	13	15	16	15	16	15	15	15	16	17	19	18	17	18	17	18	18	17	17	17	17	20	17	20	18	20	20	19	20	20	20	19	20	21	19	19	21	20	21	22	23	21	20	20	20	22	21	22	21	21	22	22	23	24	24	23	22	23	25	25	26	23	28	25	0	1	1	1	3	4	5	1	6	9	9	11	0	10	10	5	9	13	13	10	10	21	20	13	17	11	16	32	18	0	18	22	19	0	24	21	13	0	30	18	46	48	19	19	32	29	37	29	25	34	9	38	40	53	60	48	29	39	53	35	40	29	34	70	54	50	50	19	46	38	53	33	37	36	58	40	69	57	76	67	33	41	71	83	59	79	77	73	60	1	1	1	1	1	1	1	3	1	1	1	2	1	1	1	3	2	2	1	2	2	1	1	1	1	2	2	1	1	1	1	1	2	1	4	2	3	1	1	1	1	1	2	2	1	2	2	1	4	2	5	1	1	1	1	1	2	1	1	1	1	3	1	1	1	2	1	4	2	1	2	3	1	1	1	2	1	2	1	2	4	1	1	1	1	1	1	2	3
14500	-497.497917858086453	-504.353405809045853	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.603483007266803	0	3	2	2	3	6	6	5	9	8	8	11	10	10	12	12	12	12	12	12	9	13	14	12	11	12	14	15	14	16	15	16	16	15	17	17	17	18	19	17	18	16	17	15	16	18	20	19	19	18	22	20	18	19	21	20	20	20	19	20	20	20	19	20	21	23	21	22	18	21	23	23	22	21	20	22	23	24	23	26	22	24	25	24	25	25	25	27	25	0	1	1	1	1	4	4	5	8	4	6	11	0	21	21	14	14	13	13	10	5	12	22	13	9	25	17	11	19	0	24	44	19	0	31	17	31	0	30	24	43	24	33	19	17	42	54	42	27	34	36	38	24	31	47	32	24	14	45	32	31	41	34	38	47	50	60	56	33	64	55	41	41	28	34	61	32	65	58	78	60	67	70	81	74	53	77	73	76	1	1	1	1	1	2	1	1	2	3	1	1	1	1	2	1	1	1	1	2	3	1	1	1	1	1	1	4	1	1	2	1	2	1	1	3	1	1	2	3	1	1	1	1	3	1	1	1	2	2	3	1	3	2	1	2	4	4	1	3	3	1	2	1	1	4	1	1	1	1	1	2	2	3	2	2	3	2	2	1	1	2	3	1	1	2	1	1	1
