step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104
23500	-909.242875857674903	-907.527573279343073	-1.715302578331795	0.000110718115705	0.000022021176420	0.198894067874580	0.668120558026181	8	4	14	22	10	13	19	16	23	19	24	29	24	27	24	32	26	23	22	33	27	29	24	30	29	31	29	37	38	36	33	31	36	38	29	26	36	31	34	38	33	36	40	32	38	44	36	39	36	43	48	45	32	39	47	45	41	37	40	42	44	40	45	49	42	36	47	47	45	46	49	51	51	44	50	46	63	58	55	51	58	58	56	63	60	57	55	57	63	55	54	52	63	65	63	65	65	63	65	70	68	67	73	74	2	0	5	10	2	5	6	5	7	5	3	23	2	8	8	10	13	8	10	9	15	7	4	36	8	9	23	32	44	22	13	17	20	9	5	3	25	12	32	38	21	19	29	23	13	27	35	36	32	41	60	36	36	20	25	62	32	19	35	58	34	41	40	30	22	32	46	60	7	18	51	74	74	62	66	60	82	57	72	13	55	51	76	35	63	63	80	51	83	0	0	39	75	63	87	83	82	0	80	0	0	91	102	77	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	2	1	3	1	2	1	1	1	2	1	2	1	2	2	1	1	3	3	1	1	1	1	2	2	1	1	1	2	2	1	1	1	1	1	3	1	1	3	1	1	3	3	1	1	1	1	3	1	1	1	1	3	3	1	1	2	1	1	1	2	2	1	3	1	1	2	5	3	2	1	2	1	1	1	2	2	3	2	2	2	1	2	1	1	2	2	2
24000	-878.166188959311967	-876.422570328809115	-1.743618630502859	0.000096834352978	0.000018481844933	0.190860416416367	0.587255773198188	10	5	16	22	19	19	20	19	23	26	27	22	24	24	19	33	26	24	25	21	24	27	29	27	29	25	32	38	32	36	33	35	30	38	35	31	37	35	34	37	37	30	37	27	40	47	31	39	36	45	41	44	34	39	47	48	45	35	43	37	34	44	47	49	46	43	43	49	43	49	48	50	43	45	48	48	61	61	53	47	57	54	54	55	60	54	57	56	63	55	59	61	68	49	62	68	62	67	66	67	64	60	68	77	2	0	1	5	3	3	3	3	7	4	8	5	5	8	1	10	6	5	4	7	3	9	12	13	5	20	12	30	44	22	9	22	7	24	17	15	8	12	22	10	13	19	23	12	25	38	24	24	22	48	27	40	47	33	35	23	30	42	17	29	24	40	32	54	30	30	27	60	30	17	60	73	40	16	66	60	82	64	70	17	73	51	68	94	22	65	80	56	83	0	0	73	75	54	87	89	88	0	95	0	0	46	102	77	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	2	2	2	2	3	2	2	2	2	2	1	1	1	2	2	1	2	2	1	2	1	1	3	2	2	2	1	2	1	2	1	2	2	2	2	2	2	2	6	2	1	1	3	1	2	2	2	1	3	1	2	1	2	4	2	1	1	2	1	1	3	2	2	1	1	1	1	1	1	1	2	1	3
24500	-874.177549864513821	-872.426976786329988	-1.750573078183792	0.000113730607275	0.000021493038544	0.188982008088870	0.603906293192793	13	8	13	19	20	20	21	16	18	22	24	22	23	27	26	30	27	25	24	30	32	30	27	30	21	28	33	33	33	39	29	37	36	28	36	35	31	40	36	38	34	35	38	37	35	43	39	38	34	32	50	43	40	42	42	44	43	44	40	44	47	47	42	54	42	45	45	44	45	41	46	48	49	49	47	49	61	57	52	54	61	55	52	60	55	50	55	59	60	56	50	53	66	63	63	63	65	65	63	66	71	71	79	73	2	0	2	2	3	3	9	3	8	4	8	4	5	3	13	10	11	5	10	7	16	7	12	34	8	7	12	20	12	28	7	28	7	13	21	37	25	23	37	27	13	19	23	29	37	23	13	24	7	34	68	29	48	28	35	38	39	42	49	37	48	42	39	69	30	57	38	38	57	43	46	40	27	40	32	60	51	57	62	74	74	43	43	63	22	65	62	44	68	0	0	62	86	84	87	76	51	0	87	0	0	46	102	77	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	2	1	1	1	2	2	1	2	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	3	4	1	2	1	1	2	1	1	1	1	1	1	1	2	2	2	1	2	1	1	1	1	1	1	1	2	2	2	1	1	2	2	1	1	1	4	3	3	5	2	1	2	3	1	1	1	4	1	2	4	2	1	1	1	1	4	1	1
25000	-859.795599822283293	-857.813660857120340	-1.981938965162984	0.000082752331387	0.000011706791470	0.141467814541289	0.577887681307768	11	1	13	19	21	16	24	17	21	23	27	26	24	25	22	26	18	27	24	29	29	28	28	28	30	31	31	35	38	38	34	38	37	33	34	34	32	37	32	33	38	36	42	41	42	46	38	42	29	41	49	44	40	44	45	43	45	33	40	35	39	47	42	53	44	44	46	51	31	45	49	48	43	48	45	46	57	58	55	54	55	61	55	59	56	58	55	50	62	53	57	50	64	63	61	65	58	63	66	68	72	66	77	79	2	0	1	6	6	3	3	3	17	4	5	10	17	8	17	4	3	6	4	7	15	9	12	14	11	20	12	39	12	22	22	22	7	24	25	24	11	16	49	21	13	19	29	38	29	73	36	47	7	24	44	43	36	30	25	44	39	19	18	23	24	12	28	49	32	32	29	60	49	33	43	42	40	40	32	60	88	39	72	62	72	88	76	54	54	57	68	29	83	0	0	73	64	64	87	89	51	0	95	0	0	45	102	88	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	2	1	2	1	1	1	1	1	1	3	2	1	2	2	1	1	2	1	3	1	1	2	2	1	1	1	1	1	1	1	2	2	1	1	1	2	1	3	2	1	1	2	3	1	3	1	1	2	4	1	2	2	1	2	2	2	2	2	2	1	1	1	2	1	2	1	2	2	2	2	1	1	2	1	1	1	2	2	1	1	1	1	3	3	4
25500	-852.180768557810211	-850.645196346870989	-1.535572210939172	0.000108966910944	0.000029653601378	0.272134000327118	0.705959581217765	13	7	15	20	22	12	21	20	20	18	24	24	25	28	22	29	26	26	21	29	28	26	26	28	28	31	32	31	38	33	34	37	32	37	38	36	36	32	37	35	34	37	35	41	38	36	32	41	40	36	46	43	40	43	47	39	43	47	34	44	44	39	43	39	42	39	46	46	47	48	44	49	48	41	49	48	60	58	53	54	58	57	56	62	60	58	58	48	64	54	57	62	68	62	64	67	63	64	55	71	68	69	75	76	2	0	6	10	3	2	3	3	3	6	15	10	5	13	8	10	15	5	6	7	4	7	12	13	11	20	10	22	12	20	28	28	9	21	25	27	25	12	22	16	14	19	12	32	59	23	24	24	22	24	44	43	47	49	35	17	66	29	5	44	36	40	30	22	64	28	56	60	22	17	46	62	5	40	57	60	88	54	72	62	55	29	76	30	63	65	72	44	83	0	0	73	75	78	87	89	88	0	72	0	0	73	102	77	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	2	1	1	2	1	1	1	2	1	1	2	2	1	1	2	1	2	2	2	1	2	1	1	2	2	1	2	2	1	2	1	1	2	1	1	1	1	2	3	1	2	4	1	2	1	2	2	1	2	1	3	1	4	2	2	2	1	2	1	1	1	3	1	1	1	2	1	2	1	1	4	1	1
26000	-902.745728099044527	-901.068735607372901	-1.676992491671661	0.000145413463067	0.000030664285018	0.210876519761590	0.599820491525761	8	0	14	17	22	19	25	19	23	24	24	24	25	27	24	30	17	29	20	29	33	28	25	30	29	31	33	34	32	33	33	33	34	37	31	31	36	35	36	38	36	34	40	38	40	41	36	42	38	42	47	46	41	43	47	44	48	44	43	41	46	36	40	51	41	45	44	48	46	46	42	49	50	43	46	48	58	58	51	51	57	52	55	63	59	56	58	52	64	56	58	56	60	58	64	62	65	63	68	72	68	64	66	71	2	0	2	1	17	17	9	17	8	4	17	6	17	15	8	4	1	11	4	7	10	7	19	10	11	10	15	22	23	22	22	22	9	8	18	25	35	23	28	37	6	19	19	29	25	23	36	36	7	36	60	38	34	22	37	62	39	38	45	38	48	4	22	30	28	65	27	56	14	34	42	4	71	40	49	38	82	39	74	43	73	46	76	72	54	54	80	44	68	0	0	73	57	64	87	72	77	0	95	0	0	78	102	82	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	2	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	3	1	1	2	2	1	1	3	3	3	1	2	2	2	2	3	2	2	3	2	3	2	1	2	1	1	2	1	2	2	3	1	1	2	1	4	1	2	5	2	1	2	1	1	3	1	1	2	1	1	2	3	3	1	3	3	1	1	1	2	2	1	3	2	1	1	1	1	2	1	3
26500	-890.223971721815133	-888.063282695317298	-2.160689026497807	0.000122050085967	0.000014309648772	0.117244069587798	0.570881963830744	9	3	16	18	18	14	16	13	23	26	24	27	24	23	25	31	26	28	23	28	33	29	25	26	31	28	31	35	36	37	34	35	36	31	36	31	34	34	36	40	32	34	42	40	41	33	36	41	38	44	46	44	36	40	46	46	39	47	40	41	42	46	44	45	44	44	41	48	44	37	46	39	47	48	49	50	62	63	57	51	58	55	51	62	56	58	60	52	60	52	54	57	63	60	61	63	64	66	66	67	66	68	75	77	2	0	8	6	8	1	8	1	7	4	3	14	6	6	6	19	5	23	4	9	13	7	6	14	9	13	12	17	38	22	22	22	25	24	14	15	25	23	9	25	11	19	38	29	18	12	17	24	22	36	44	43	14	9	25	43	30	46	25	46	17	49	22	28	54	57	27	46	57	9	43	4	40	42	66	45	51	66	74	73	40	38	68	69	39	65	74	68	76	0	0	58	75	57	62	83	88	0	95	0	0	35	102	97	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	3	2	1	2	1	1	4	1	1	2	2	2	1	1	2	2	2	1	1	2	1	1	2	1	2	2	1	1	1	2	1	2	1	4	2	2	2	2	2	3	2	1	2	2	1	2	3	2	3	1	2	1	1	2	2	5	2	2	2	1	1	1	1	6	1	2
27000	-912.162715963514415	-910.641771705532506	-1.520944257981906	0.000103407963273	0.000029044448542	0.280872455296178	0.602229206065575	9	4	13	17	20	19	24	16	16	21	26	29	22	28	24	26	27	26	24	31	30	27	26	32	31	30	32	35	39	37	34	38	34	32	33	35	38	36	35	39	39	35	40	38	40	40	34	37	41	45	51	41	43	42	43	45	47	42	37	42	41	46	46	46	42	44	45	49	46	47	52	47	50	50	50	47	59	63	50	57	62	52	56	59	54	59	59	49	57	53	54	62	66	62	59	62	65	60	62	72	67	72	76	74	2	0	1	3	3	3	2	3	3	3	5	23	5	6	6	4	6	13	4	9	6	9	10	14	8	14	23	22	38	7	7	22	7	8	7	18	35	27	22	35	13	19	27	12	10	23	25	24	22	34	38	36	36	20	13	17	39	42	7	29	35	44	28	28	31	20	55	46	22	41	12	40	42	40	66	45	16	86	40	62	77	40	68	57	57	65	21	44	68	0	0	77	75	84	72	83	51	0	74	0	0	55	102	88	1	1	1	1	1	1	3	1	1	2	2	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	3	3	2	2	3	2	2	1	1	1	1	2	2	2	2	3	2	1	1	2	3	2	1	2	2	3	3	2	1	1	1	2	2	2	2	1	2	1	1	2	1	4	2	2	2	1	1	6	2	3	2	1	2	2	1	1	2	3	1	1	1	1	1	2	1	3	2	2	1	2	1	1	5	1	4
27500	-835.504001899601803	-833.813521541547516	-1.690480358054343	0.000127999758700	0.000026431722645	0.206498222449071	0.660637118869048	11	8	14	20	22	16	22	19	18	22	25	28	19	20	24	27	23	25	24	24	30	26	29	31	29	29	32	35	35	30	32	38	34	34	34	34	31	26	34	38	39	38	40	38	39	48	37	37	41	46	40	42	42	44	46	43	47	42	41	38	45	48	44	52	40	40	47	48	43	48	48	41	48	50	48	51	61	63	56	53	55	57	59	61	53	60	55	58	58	56	57	58	64	59	60	63	65	60	64	68	70	68	75	79	2	0	2	3	8	3	9	6	3	4	14	38	3	6	14	10	6	8	4	9	16	9	38	13	5	17	23	30	12	22	22	28	7	24	21	24	5	10	30	10	7	10	40	23	35	44	24	34	28	36	27	43	47	39	25	23	32	16	37	23	53	16	22	39	39	28	44	60	39	28	25	42	16	72	66	68	88	54	62	72	42	51	76	57	63	54	40	46	60	0	0	62	75	69	87	76	82	0	95	0	0	55	102	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	2	3	3	1	1	1	2	1	1	2	3	1	1	1	2	3	2	2	1	2	2	1	2	3	2	1	1	1	2	2	2	3	1	3	2	1	1	1	3	2	2	2	3	1	3	1	2	3	2	3	1	1	1	3	2	1	3	2	1	1	1	1	4	2	3
28000	-867.909928174540028	-866.191719358103114	-1.718208816436928	0.000105497810528	0.000020892735862	0.198039520987648	0.602629956251751	10	6	17	18	20	15	24	20	20	24	23	27	25	22	27	34	25	28	26	29	32	27	25	31	25	32	31	35	32	40	34	36	33	34	33	33	32	37	30	37	39	33	42	36	39	43	39	42	37	47	43	43	40	36	45	44	45	39	38	40	46	49	45	53	43	44	47	45	41	47	48	48	46	45	43	48	54	56	55	56	53	57	56	57	60	59	55	57	59	55	55	59	67	54	62	66	66	64	68	70	71	72	76	79	2	0	6	6	6	1	9	4	6	4	6	23	8	3	17	10	5	8	10	9	14	7	4	13	5	20	12	39	27	22	22	22	7	24	25	24	20	12	22	16	15	19	41	12	35	27	13	24	28	48	38	38	34	39	35	38	28	19	21	10	36	40	69	30	28	49	56	27	28	16	16	23	40	10	32	12	74	33	21	72	11	51	68	48	63	30	81	70	76	0	0	74	75	63	87	89	77	0	87	0	0	81	102	97	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2	1	1	2	2	1	2	1	2	2	3	1	1	2	1	2	1	2	2	2	1	1	4	2	2	1	3	1	1	1	2	1	2	1	4	1	3	1	3	2	5	2	2	5	3	2	3	3	3	1	3	3	1	1	2	3	1	2	2	2	1	2	1	1	6	2	2
28500	-883.281270004109160	-881.774621529605497	-1.506648474503680	0.000098878075394	0.000028684290132	0.290097577426017	0.642759723125095	12	6	14	19	17	19	19	22	22	27	23	27	25	28	26	34	23	28	24	30	24	25	29	29	25	30	32	37	39	40	32	36	40	35	35	33	35	35	34	39	37	38	42	38	42	47	35	40	37	43	43	44	42	43	46	46	39	46	39	41	46	45	45	54	43	40	48	48	46	45	51	49	47	48	43	39	51	63	53	56	55	59	52	56	56	60	52	56	55	56	56	57	67	65	59	65	62	56	67	70	66	67	73	76	2	0	2	3	3	3	5	5	7	4	3	11	5	21	1	14	8	21	4	11	5	9	12	13	3	9	12	22	12	22	22	22	28	24	5	24	25	27	22	38	16	19	12	27	59	15	24	34	22	48	12	15	47	57	37	12	39	15	21	27	48	40	22	54	30	32	29	23	54	28	34	10	40	40	32	27	51	63	35	68	51	46	76	49	69	65	72	77	68	0	0	62	75	85	87	46	44	0	87	0	0	36	102	88	1	1	1	1	1	1	1	1	1	2	2	1	2	2	3	1	1	1	1	1	1	1	1	1	2	2	1	2	2	2	1	2	1	1	2	2	1	1	2	1	1	2	2	1	1	4	2	1	2	1	2	2	2	2	1	3	1	3	2	2	1	1	2	2	1	1	2	4	1	1	3	3	2	2	1	1	1	3	3	2	1	2	2	2	1	2	1	1	2	1	1	1	3	2	1	2	3	1	2	1	1	3	1	3
29000	-880.300532963685782	-878.817419654258970	-1.483113309426868	0.000083584806973	0.000025666742114	0.307074252412952	0.647786837397050	9	5	15	21	17	15	19	20	23	22	27	23	25	21	12	33	22	26	25	26	33	25	30	30	28	27	33	27	39	40	32	36	40	36	34	34	35	38	32	37	32	36	41	32	37	45	38	38	40	35	49	46	42	41	36	49	47	45	41	37	47	39	44	53	42	44	39	47	37	45	49	46	48	48	48	44	47	59	58	58	54	56	49	61	61	61	51	57	61	55	57	56	61	60	61	63	60	64	66	68	71	67	76	68	2	0	15	5	15	15	6	5	7	4	8	4	17	5	1	4	5	8	10	7	13	7	12	17	8	9	12	22	24	22	22	28	69	36	25	24	5	12	22	44	13	19	29	13	16	23	36	34	28	11	38	43	13	28	35	46	22	42	45	16	36	37	28	63	39	22	23	60	22	37	68	62	44	4	30	60	42	63	74	81	40	77	76	64	30	30	74	77	83	0	0	73	75	57	87	83	77	0	95	0	0	16	102	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	2	2	2	1	2	1	1	3	2	2	1	1	1	1	3	2	2	1	1	2	1	2	1	2	1	1	2	2	2	1	4	2	1	1	3	2	1	1	2	1	2	2	2	4	1	2	1	2	1	2	2	5	1	1	1	2	2	1	2	2	1	2	3	2	1	2	3	1	1	3	2	2	2	1	2	1	1	1	1	3	1	4
29500	-923.920626691199345	-922.287506796371645	-1.633119894827693	0.000105782644711	0.000023961404223	0.226515458075529	0.566490671254363	9	5	14	16	16	10	21	12	19	25	26	23	24	27	24	33	29	20	22	28	20	27	27	23	26	29	30	38	36	37	34	39	35	30	32	33	35	35	30	37	38	32	44	39	42	49	34	36	42	43	49	42	39	40	48	38	44	40	36	41	44	47	45	49	40	46	45	47	43	43	50	50	50	45	46	48	47	53	50	55	58	58	59	49	59	53	50	59	60	56	59	57	66	59	57	65	63	64	69	64	65	71	76	75	2	0	8	8	8	2	9	1	8	4	24	4	8	1	5	13	15	6	4	18	6	10	10	21	5	21	23	33	12	22	39	39	7	24	25	24	35	27	22	4	16	19	56	4	37	29	24	3	22	48	48	56	36	22	37	27	22	38	35	14	18	56	39	32	33	49	56	60	21	41	43	62	60	16	69	12	44	54	74	62	73	77	46	54	84	65	10	23	55	0	0	46	75	64	87	83	51	0	80	0	0	32	102	97	1	1	1	1	1	1	1	1	2	2	1	1	2	3	1	1	1	3	1	1	2	1	1	1	1	3	1	1	2	2	1	2	2	2	1	2	1	1	1	2	1	2	1	3	2	1	2	2	2	1	2	1	1	2	2	2	3	1	1	2	3	2	2	3	1	1	1	1	3	2	1	1	1	2	1	3	2	2	1	2	2	2	2	2	1	2	4	6	3	1	1	1	5	1	1	2	2	1	2	1	1	6	1	2
30000	-913.860195196627842	-912.246536470745241	-1.613658725882625	0.000141151257766	0.000033064684882	0.234250019485998	0.553199696855443	12	6	12	16	21	16	23	19	19	23	22	27	26	25	17	31	24	27	25	31	23	28	30	29	25	30	31	33	36	41	28	36	27	38	32	34	37	33	36	36	29	38	42	36	42	45	38	40	39	45	52	39	40	45	47	42	42	45	41	43	46	46	47	54	45	47	48	48	44	47	47	41	44	48	43	50	60	51	53	56	59	56	54	61	50	53	58	51	57	58	53	57	59	58	62	65	63	61	68	69	64	73	75	78	2	0	2	3	6	3	9	6	6	4	3	10	21	5	3	33	15	15	4	13	4	9	12	13	21	7	12	22	12	35	11	28	7	36	6	24	25	12	7	16	13	19	27	11	18	23	36	24	28	36	60	12	17	30	34	23	39	59	35	12	36	40	28	57	39	49	38	46	28	72	43	11	29	40	28	72	88	54	40	60	44	88	68	66	69	57	72	56	76	0	0	46	49	63	81	68	60	0	80	0	0	38	102	77	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	4	1	2	1	2	1	1	1	1	1	2	3	1	2	1	1	1	2	2	1	2	2	2	1	2	3	1	2	2	2	1	2	3	1	2	1	1	4	1	2	2	1	2	1	2	2	4	1	2	2	1	2	2	2	2	1	1	3	3	2	1	2	3	1	2	1	1	7	1	4
30500	-882.125738128580679	-880.186781498101595	-1.938956630479087	0.000096545827933	0.000014345050952	0.148582815631602	0.687174903887477	12	8	16	16	17	20	20	14	24	20	20	26	25	26	22	27	25	28	25	27	28	28	28	32	31	29	29	36	37	40	35	38	32	30	31	32	37	34	33	38	36	29	40	32	39	48	35	36	34	45	47	45	39	38	48	45	43	36	43	43	41	41	45	52	39	43	47	43	46	46	50	50	50	49	48	49	61	62	55	51	58	55	49	58	52	48	56	52	61	56	45	62	68	61	62	69	57	61	66	71	72	71	77	79	2	0	1	8	3	3	8	2	7	4	8	10	8	15	3	10	3	6	4	7	8	9	8	13	8	20	14	22	44	49	22	22	9	13	14	13	35	23	22	17	17	19	27	23	25	44	25	24	22	36	44	43	47	28	35	27	49	42	25	23	34	10	39	54	22	22	27	38	54	18	60	12	40	40	66	56	82	63	70	40	73	46	68	57	66	32	46	62	83	0	0	81	75	64	80	83	51	0	80	0	0	84	102	88	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	2	3	1	1	2	1	2	2	2	2	2	1	2	1	2	1	2	3	1	2	1	2	3	1	1	2	2	2	1	1	1	2	3	1	1	2	2	2	2	1	3	2	2	4	2	1	4	1	2	2	2	1	1	1	5	1	3	2	1	1	2	1	2	2	2	2	1	1	1	3	1	2	3	4	1	3	1	1	2	1	3
31000	-891.657214603738566	-890.029987498442551	-1.627227105296045	0.000104803583948	0.000023979087987	0.228800266972733	0.556479656166914	11	4	17	21	22	10	22	20	20	18	25	25	26	29	27	29	28	25	24	32	20	26	27	27	29	25	32	37	38	35	34	37	40	37	33	34	32	36	32	39	33	36	39	37	36	42	29	41	40	44	46	44	33	43	46	43	44	46	43	41	43	40	49	53	45	45	45	48	38	43	50	47	48	50	40	48	59	63	54	50	61	59	52	64	56	59	58	58	61	58	60	60	68	54	61	68	51	64	67	71	70	71	79	67	2	0	6	10	3	2	9	3	6	6	8	4	5	18	5	10	11	3	10	7	2	7	11	5	8	9	12	22	23	22	39	22	7	36	25	24	25	12	16	27	13	4	8	23	25	12	24	24	69	13	11	62	14	49	35	12	22	16	11	23	24	4	32	32	32	22	29	43	22	17	51	40	40	40	39	56	97	69	29	62	18	97	76	94	28	57	80	97	83	0	0	74	78	57	80	60	51	0	87	0	0	16	102	97	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	3	1	1	1	1	1	2	2	2	2	1	2	2	1	1	1	1	2	1	1	1	2	3	1	2	2	1	2	1	3	4	1	1	1	1	3	3	2	3	2	3	4	3	3	1	4	2	2	2	3	1	2	2	1	2	1	1	5	3	2	4	2	1	2	2	3	1	2	2	1	1	1	1	2	2	2	1	1	1	1	1	9	1	3
31500	-911.185007180643538	-909.313942264967636	-1.871064915675930	0.000106381061427	0.000017146624139	0.161181171811108	0.677255391631353	12	3	15	20	18	9	19	18	24	18	21	26	24	24	26	26	21	24	23	28	31	25	21	33	27	32	30	37	37	37	33	32	24	36	36	29	32	33	35	35	33	30	43	39	36	41	36	34	41	42	43	44	44	42	47	47	47	40	40	45	45	42	44	52	43	46	45	42	43	37	49	48	50	53	49	49	55	59	57	51	60	61	57	58	57	51	56	53	57	55	56	57	64	49	63	60	48	65	64	68	69	69	77	74	2	0	6	1	6	2	6	3	7	3	6	23	5	8	17	10	5	11	10	13	13	7	6	36	5	33	23	22	27	32	11	22	11	48	37	15	18	12	22	42	17	23	12	27	37	12	36	36	22	8	29	44	47	32	35	44	32	4	45	46	36	40	32	63	28	54	23	46	32	21	43	35	60	40	63	46	44	94	49	58	73	88	67	57	94	65	72	97	60	0	0	62	75	30	80	38	44	0	80	0	0	72	102	88	2	1	2	3	1	1	1	1	1	1	3	1	1	1	2	2	1	1	1	1	1	1	1	1	2	2	2	2	1	2	1	1	1	1	1	1	1	2	2	1	2	1	3	2	1	2	1	1	2	3	1	1	2	1	2	1	3	4	1	1	2	1	2	2	1	1	6	1	3	1	1	2	1	2	1	1	2	2	2	3	2	2	2	2	2	2	1	1	3	1	1	2	3	2	2	6	2	1	2	1	1	3	2	4
