step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103
23500	-928.981019872928186	-927.391496527022355	-1.589523345905832	0.000638657956412	0.000156255620939	0.244662450957188	0.426271144745582	-2	0	3	4	5	5	10	7	10	9	9	10	10	10	10	11	13	11	12	12	12	9	13	12	12	13	13	13	12	10	15	13	15	12	15	14	14	16	13	14	18	15	17	15	14	16	16	17	16	17	17	19	18	17	19	19	20	20	21	20	21	21	21	20	18	21	21	21	22	19	20	22	21	25	22	23	21	23	23	22	23	24	23	22	23	21	23	25	25	24	25	27	24	27	27	23	28	27	27	28	31	30	32	0	1	1	0	0	0	8	6	22	4	4	11	5	8	22	30	10	4	4	4	16	4	4	7	7	24	10	22	16	4	7	7	26	7	7	25	11	39	24	24	29	15	7	39	12	37	23	44	45	32	29	30	12	45	32	43	24	30	70	42	8	45	39	35	33	54	10	8	26	7	33	59	16	47	51	75	33	52	57	16	66	73	67	59	45	30	67	87	48	69	68	21	85	0	80	61	81	0	73	89	100	0	100	1	1	3	1	1	1	1	1	1	3	1	1	3	2	1	1	2	4	5	5	1	2	5	2	1	1	1	2	1	3	3	2	1	2	2	1	2	1	1	1	4	2	3	1	2	1	2	1	1	2	3	4	4	2	3	1	5	5	2	2	6	4	4	3	1	2	6	6	4	5	3	1	5	4	2	1	3	2	3	4	2	1	1	1	5	6	1	1	4	1	2	7	1	1	3	1	3	1	4	2	1	1	2
24000	-917.010417083873335	-915.393843017470431	-1.616574066402935	0.000788520646407	0.000183769499502	0.233056040243195	0.531023329710155	0	1	4	5	6	6	8	7	9	8	10	7	10	10	11	12	12	12	11	11	13	11	10	11	12	14	13	13	12	14	14	13	14	14	14	15	15	17	12	16	18	16	17	16	16	16	16	15	17	16	17	17	17	18	19	19	19	20	18	20	20	20	20	20	18	20	20	21	22	22	21	21	22	26	23	22	22	24	22	23	23	26	23	22	25	24	23	24	23	25	24	24	24	26	27	26	26	27	27	28	30	30	32	0	1	1	0	0	0	12	6	12	6	7	4	8	8	11	20	15	9	8	7	19	11	9	7	22	18	15	4	20	39	4	16	27	16	18	33	27	46	13	39	20	39	16	36	25	33	33	26	29	48	29	11	16	40	40	53	38	49	48	55	21	33	33	44	39	49	22	21	46	58	36	60	71	66	57	66	57	49	42	53	77	64	46	45	71	71	56	89	69	19	71	71	69	0	52	93	69	0	64	96	87	0	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	4	1	1	4	1	1	1	1	1	1	1	1	2	4	2	3	1	3	1	1	1	2	1	3	4	2	1	2	1	2	2	1	1	4	3	3	1	2	1	3	3	3	1	4	1	1	3	2	1	1	2	2	4	1	2	3	3	2	2	2	1	1	8	2	1	2	1	4	1	1	1	3	1	5	1	3
24500	-962.583143944072617	-960.953641305649057	-1.629502638423574	0.000680485309488	0.000155090963311	0.227912287228651	0.469631506068337	-2	0	2	5	5	7	10	6	8	9	9	9	11	10	11	12	13	11	11	11	12	10	12	11	9	15	14	15	13	13	13	14	14	14	14	15	13	16	14	16	17	15	16	16	16	17	16	15	16	16	18	18	18	19	18	18	19	20	20	20	19	20	19	21	18	21	20	23	23	23	18	20	21	25	21	22	21	21	22	21	23	26	23	21	24	24	24	25	23	25	24	26	23	27	27	26	27	26	27	27	32	29	32	0	1	1	0	0	0	9	4	5	6	4	4	12	11	25	11	22	7	11	12	12	12	12	12	4	30	17	20	12	22	21	12	16	31	12	24	7	32	20	35	16	16	13	22	32	36	33	12	26	33	10	48	21	33	15	33	51	32	53	36	20	35	35	51	32	58	25	75	75	72	48	44	35	66	48	43	53	36	9	16	54	47	51	44	65	43	81	33	26	63	56	80	64	0	41	86	74	0	78	93	100	0	87	1	1	3	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	1	2	1	1	2	3	1	1	1	1	3	1	3	3	1	1	1	3	1	1	5	1	3	3	3	2	1	2	1	3	3	2	4	2	2	1	6	1	1	3	2	2	2	2	3	2	2	3	7	3	2	3	3	3	3	5	1	8	4	4	2	2	1	1	5	1	1	1	4	2	3	1	2
25000	-942.731644366904561	-941.197549447744336	-1.534094919160232	0.000530875413847	0.000144922190524	0.272987195758996	0.473649586278407	-1	1	3	4	4	5	10	6	10	6	10	10	7	10	9	12	12	11	11	12	12	11	13	12	12	15	11	14	13	13	15	13	15	13	13	13	14	16	12	15	18	16	16	15	17	16	16	16	17	14	17	16	17	19	18	20	19	19	21	20	20	21	20	20	20	22	22	23	24	22	22	22	21	25	22	23	21	23	23	21	24	25	22	23	25	24	23	23	21	23	24	25	24	26	27	26	26	27	27	29	31	30	32	0	1	2	0	0	0	4	6	13	6	5	5	6	13	4	22	27	4	12	4	15	4	15	5	27	35	4	27	16	19	22	39	30	21	5	18	4	36	19	15	31	26	35	39	24	50	35	17	35	39	22	24	35	44	38	49	44	11	49	40	43	37	36	38	44	62	52	23	48	60	45	7	23	42	56	38	37	60	35	37	75	68	58	42	68	9	12	7	18	62	54	88	56	0	6	79	86	0	38	91	86	0	71	1	1	2	1	1	1	4	1	1	1	3	4	1	1	2	1	1	4	1	5	1	3	2	2	1	1	2	2	1	1	2	1	1	1	3	1	5	2	1	2	1	1	2	1	2	1	2	2	2	2	5	2	2	2	2	2	2	4	2	2	2	3	4	2	2	1	2	5	4	1	5	5	3	4	1	4	4	2	5	2	1	1	2	3	1	6	5	6	5	1	3	1	2	1	10	1	1	1	7	3	5	1	5
25500	-966.619923040437129	-965.128545111078211	-1.491377929358973	0.000598075344511	0.000179918251681	0.300828738941352	0.378675944005682	-1	1	4	5	7	6	9	8	10	9	8	10	11	10	9	10	12	12	11	12	12	12	12	12	13	15	15	15	12	13	14	13	14	14	14	15	13	16	14	15	17	15	17	16	15	17	16	16	14	16	17	18	18	16	17	20	19	20	21	18	21	20	18	20	20	22	21	22	23	22	21	21	21	26	22	22	21	23	23	23	23	25	22	22	25	23	24	24	24	24	23	26	22	25	28	26	28	28	28	29	31	29	33	0	1	2	0	0	0	4	6	4	6	4	11	15	7	4	4	12	11	16	6	10	12	8	9	9	24	33	30	15	19	8	7	17	20	9	16	13	22	30	15	36	7	23	33	24	48	33	32	9	33	14	20	16	25	39	47	44	33	60	45	41	26	15	47	60	54	7	30	70	65	30	48	9	50	36	53	15	37	56	63	31	55	67	40	64	6	58	26	57	65	63	34	15	0	36	87	76	0	81	91	66	0	55	1	1	2	1	1	1	2	1	3	2	2	1	1	1	2	2	1	2	1	3	1	1	2	1	2	1	1	1	1	1	3	2	1	1	2	3	2	2	1	2	1	3	2	1	1	1	1	1	1	1	3	2	4	2	2	2	2	3	2	2	2	1	4	3	2	3	5	3	1	1	4	3	8	6	2	1	5	6	2	3	4	3	1	2	2	8	3	5	4	3	2	6	6	1	5	1	2	1	3	2	5	1	8
26000	-974.216406349733802	-972.592932196163019	-1.623474153570740	0.000695882433784	0.000160248321775	0.230280739957915	0.446754028758980	-1	1	2	4	6	6	9	8	9	8	8	11	10	10	9	11	12	11	10	10	13	12	12	12	12	14	13	15	12	13	14	13	14	15	15	15	14	17	12	13	17	15	17	16	17	16	17	15	15	16	16	18	15	18	19	18	19	20	21	21	20	18	20	21	19	22	19	22	23	21	20	22	22	23	23	21	22	23	23	21	22	25	24	22	25	24	23	25	24	24	25	27	24	27	26	25	27	27	27	28	32	30	30	0	1	1	0	0	0	10	5	5	6	4	10	11	15	4	4	20	10	4	7	15	7	19	9	15	20	20	32	13	20	9	16	24	32	30	17	25	30	11	39	34	17	30	25	28	33	11	40	32	20	29	22	31	38	44	18	47	51	28	50	21	45	65	12	52	54	44	53	57	55	26	49	14	45	81	33	65	63	43	9	54	77	72	49	47	47	77	44	87	80	70	23	42	0	9	60	55	0	68	77	96	0	85	1	1	1	1	1	1	1	1	1	2	2	2	1	1	3	4	2	1	3	1	2	2	1	3	2	3	1	1	1	1	3	2	1	1	1	1	1	2	1	1	2	2	3	2	1	1	5	1	2	3	2	2	1	1	2	3	1	2	3	2	3	1	1	3	1	2	2	4	3	1	3	3	6	3	1	4	1	2	3	5	3	2	1	4	4	4	1	4	1	2	2	8	5	1	9	2	6	1	3	2	3	1	3
26500	-1002.555362917850744	-1000.887572568387213	-1.667790349463532	0.000766146537839	0.000163933872912	0.213971955514288	0.512439557553265	-1	1	4	4	7	5	10	8	9	7	10	10	11	10	9	11	12	12	12	11	12	11	11	11	11	13	14	13	12	13	14	14	12	13	13	14	14	16	15	14	15	14	15	16	16	15	17	16	15	17	17	19	19	17	18	20	20	20	22	21	20	19	20	19	18	21	22	19	24	22	22	22	21	25	22	22	21	23	20	20	24	26	24	23	26	25	21	24	24	24	25	25	24	25	25	26	26	28	26	27	30	30	31	0	1	2	0	0	0	5	6	8	6	15	5	7	5	5	7	24	14	14	7	16	14	10	8	8	23	17	7	16	23	16	25	15	13	18	7	26	15	32	23	29	20	6	36	49	28	42	31	32	48	34	43	32	33	31	46	65	44	55	47	27	38	48	54	22	43	54	31	43	55	54	32	68	32	38	47	38	62	21	6	54	55	87	62	27	8	65	70	12	47	72	51	56	0	77	36	72	0	45	93	100	0	92	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	2	1	1	2	1	1	2	2	1	1	1	2	1	3	1	2	1	1	4	1	1	1	2	2	1	1	2	3	3	2	2	2	2	2	3	1	2	2	1	2	3	2	1	2	5	2	3	2	2	5	3	2	5	1	3	7	4	3	2	2	6	7	2	1	7	3	2	4	3	1	2	6	1	1	5	2	1	1	4
27000	-924.248500012978752	-922.620579847892373	-1.627920165086377	0.000641380721783	0.000146574125994	0.228529048373676	0.467978340543610	-2	-1	3	5	7	7	10	8	9	9	9	10	10	10	11	9	12	12	11	11	13	12	12	10	12	13	15	15	12	13	15	13	14	14	14	14	14	16	13	15	18	15	16	14	16	16	15	15	17	16	17	17	18	18	18	19	20	20	18	20	20	19	20	20	16	21	19	22	24	19	20	21	20	25	22	23	21	23	23	22	24	26	23	23	25	24	24	24	21	22	23	26	25	26	26	27	28	26	27	28	30	31	30	0	1	1	0	0	0	16	6	6	4	4	4	8	8	7	6	10	7	7	7	4	20	9	4	12	20	44	35	16	18	39	15	25	18	24	10	6	42	11	44	23	26	29	21	20	32	33	20	42	35	8	12	9	26	65	59	42	27	37	65	13	52	55	32	36	43	15	52	71	44	17	57	31	91	54	35	36	46	7	37	50	74	65	41	81	9	42	54	41	59	62	67	83	0	35	51	75	0	86	81	52	0	86	1	1	3	1	1	1	1	1	1	3	2	2	1	1	1	1	2	2	1	1	4	1	1	3	1	1	1	1	1	1	1	1	1	1	2	2	4	1	3	1	5	1	2	1	3	2	1	2	1	1	5	4	3	3	1	1	3	3	3	2	4	1	1	5	1	3	4	2	2	2	4	1	3	1	2	5	4	3	4	5	5	1	4	3	1	7	5	3	1	1	2	5	2	1	6	5	4	1	1	2	4	1	2
27500	-905.070678493726859	-903.456064508973554	-1.614613984753320	0.000609228727576	0.000142472624989	0.233857365124127	0.482452442490246	-2	0	2	5	6	5	8	6	8	8	8	10	9	9	10	11	12	11	12	11	12	11	11	12	13	13	14	15	12	14	14	14	15	14	15	15	15	15	14	16	16	16	17	16	17	16	16	17	16	15	18	18	16	17	18	19	19	19	21	20	21	20	20	21	19	21	21	21	24	22	21	21	19	25	22	21	21	23	23	19	23	25	23	22	25	24	23	25	24	24	24	27	25	25	28	25	26	27	27	27	32	30	31	0	1	1	0	0	0	8	6	6	6	4	11	9	10	4	14	7	12	7	4	14	8	14	6	7	7	18	17	10	7	17	17	26	13	26	30	7	21	17	33	14	28	20	26	50	19	19	34	22	26	24	46	22	37	30	51	46	48	60	46	37	57	30	33	49	54	15	41	65	63	25	43	37	79	47	24	43	66	53	22	28	87	51	37	71	76	67	67	62	65	71	67	89	0	67	83	15	0	75	93	100	0	90	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	2	1	3	3	2	3	1	4	2	2	1	2	2	2	2	1	1	2	1	1	3	1	1	1	4	1	6	2	1	2	2	2	3	1	5	1	2	1	3	1	1	1	1	2	2	1	4	2	2	1	4	2	4	1	3	1	2	1	2	5	2	1	4	4	4	1	2	4	2	2	1	2	2	3	2	4	1	1	2	1	7	1	2	2	3	1	3
28000	-985.333167475363211	-983.672042062656601	-1.661125412706569	0.000802875903439	0.000173639460531	0.216271854451615	0.501367337435307	-1	0	1	5	7	6	7	7	9	9	10	8	10	11	11	11	11	11	12	12	11	12	13	12	12	14	15	15	12	14	13	13	14	14	15	15	15	15	14	15	17	14	16	14	17	16	16	16	16	17	17	19	18	19	18	18	18	20	20	19	20	20	19	21	19	19	22	23	22	21	21	21	21	25	21	23	20	21	24	22	24	25	22	22	25	24	22	24	25	23	24	27	24	25	28	25	28	27	26	27	32	30	33	0	1	1	0	0	0	4	6	6	7	9	6	7	7	4	10	4	5	11	9	11	13	21	16	11	11	31	44	9	14	16	19	13	29	29	24	22	42	29	7	28	19	11	25	36	20	18	26	39	35	14	51	21	20	11	51	47	39	53	47	15	36	45	57	20	26	52	21	49	58	11	60	18	33	49	51	51	48	71	16	33	53	54	35	17	11	62	28	47	75	76	11	90	0	78	67	15	0	93	77	85	0	96	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	1	2	2	1	2	1	2	1	1	1	2	1	1	2	2	1	1	1	1	2	1	1	1	1	3	1	1	2	1	1	2	2	1	1	2	3	1	4	4	4	1	1	2	1	1	4	3	1	2	3	3	2	5	3	1	5	1	3	5	2	3	1	3	2	5	4	3	1	2	6	3	1	5	5	1	1	9	1	1	5	2	6	1	1	3	4	1	5
28500	-994.190124256962235	-992.634336991556893	-1.555787265405298	0.000657838060006	0.000171730048257	0.261052162679004	0.440337781707801	-2	0	4	3	4	7	11	8	9	8	10	9	10	10	10	11	13	11	11	11	10	12	11	11	12	13	13	12	12	12	14	13	14	15	14	15	12	15	13	16	17	15	14	13	14	15	16	16	15	17	17	18	15	18	17	20	19	20	22	20	20	20	18	20	17	22	21	22	24	22	21	22	20	26	23	22	21	22	24	22	22	25	23	21	25	23	23	24	25	24	25	27	25	27	28	23	28	27	28	27	32	28	32	0	1	1	0	0	0	6	6	6	4	4	4	8	4	6	8	12	12	10	12	6	14	8	14	21	7	24	23	21	7	21	12	19	29	20	39	14	44	20	32	31	44	23	21	22	20	30	36	32	17	23	22	31	17	38	10	55	42	38	52	43	63	44	42	17	63	35	7	62	50	42	55	21	45	65	60	51	63	61	43	60	96	44	52	56	34	65	7	73	61	56	34	68	0	13	73	58	0	73	15	52	0	56	1	1	3	1	1	1	2	1	1	4	5	2	1	3	2	2	2	1	2	1	1	2	2	1	1	1	1	1	1	1	1	2	3	2	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	2	4	4	1	2	1	4	1	2	3	2	3	1	3	2	2	3	2	5	2	2	3	3	4	8	2	2	2	2	3	4	2	1	5	2	2	3	4	7	2	3	2	6	2	1	8	1	4	1	4	8	6	1	5
29000	-984.335524025325867	-982.779854247132562	-1.555669778193262	0.000687977470121	0.000179640257378	0.261113575923650	0.477559021527256	-1	1	3	5	6	6	8	7	9	8	9	9	10	10	9	11	12	11	11	11	13	11	13	11	12	15	14	13	10	12	14	12	14	13	14	14	15	17	13	14	17	15	15	16	16	17	16	16	17	17	18	17	16	17	19	19	19	18	21	19	19	17	21	20	19	21	22	22	23	22	21	22	20	25	23	20	19	24	23	22	24	24	23	21	25	24	23	24	24	24	25	26	23	26	27	26	27	27	27	28	31	30	33	0	1	1	0	0	0	5	6	6	5	4	7	7	12	4	15	22	4	5	10	29	7	24	10	4	33	30	24	15	9	15	22	24	16	28	28	30	26	22	24	37	28	25	24	42	39	21	42	32	40	44	37	30	17	26	43	33	62	77	48	37	25	33	44	42	55	50	51	77	60	57	62	54	26	59	62	26	77	73	51	39	57	38	40	86	43	65	72	15	44	25	73	55	0	25	33	81	0	76	55	75	0	62	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	4	3	2	1	1	1	2	4	1	1	2	1	2	3	1	1	1	1	1	2	2	2	2	1	2	1	3	1	2	1	1	3	2	1	1	1	3	2	2	2	1	2	1	1	3	3	4	2	2	3	2	1	2	1	2	2	3	1	2	3	2	2	2	3	3	4	3	1	4	1	1	7	3	6	3	2	1	7	3	3	1	2	4	3	1	9
29500	-981.076605407977581	-979.552051791845770	-1.524553616131756	0.000708846087484	0.000197523073961	0.278654389786793	0.452289468288345	-2	0	3	5	6	7	9	8	10	8	11	11	10	10	10	12	12	11	12	10	13	11	12	12	13	15	14	15	11	14	13	13	14	14	13	13	15	16	15	15	17	15	16	15	15	17	16	17	15	15	18	19	19	18	18	19	19	21	20	20	20	20	19	20	19	21	20	20	22	22	20	21	20	25	21	22	21	24	23	22	21	24	23	22	26	23	23	24	24	24	23	27	23	26	27	26	27	28	27	27	31	30	33	0	1	1	0	0	0	4	6	7	6	5	20	7	7	7	5	9	4	15	4	13	6	22	15	14	21	36	25	8	4	11	14	29	22	15	15	9	32	9	11	43	32	23	36	24	26	36	25	11	36	37	30	20	19	36	49	50	49	25	16	54	45	44	16	15	36	35	13	66	68	50	44	34	16	39	56	50	26	51	31	16	71	53	43	16	57	75	71	39	56	70	37	33	0	61	57	83	0	39	81	96	0	63	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	3	1	3	1	3	2	2	1	1	2	1	1	1	2	3	1	2	2	2	1	1	3	1	3	3	1	1	3	1	1	1	1	2	2	1	1	2	4	3	3	2	3	4	2	2	1	3	2	5	7	3	4	4	1	1	2	4	2	6	3	2	3	3	2	3	3	2	2	4	9	1	2	2	3	3	1	7	3	1	2	3	2	1	5	4	4	1	7
30000	-960.572549795582063	-959.033004645216351	-1.539545150365683	0.000683298865110	0.000184402019567	0.269870226606192	0.448996949211883	-2	0	4	5	6	6	10	8	8	8	10	11	11	10	11	12	12	9	12	11	12	11	12	12	13	14	15	15	12	13	12	13	15	14	15	14	14	16	13	16	17	16	16	14	15	17	16	15	15	15	18	18	19	18	18	17	18	21	21	21	19	19	20	20	18	22	20	23	23	19	22	20	21	24	19	23	21	23	23	21	20	25	23	22	26	23	22	25	23	25	24	26	24	25	28	27	27	27	28	25	31	30	31	0	1	1	0	0	0	4	6	5	6	6	8	11	10	6	18	20	4	4	18	11	4	11	18	18	39	26	6	8	18	12	18	25	23	29	11	19	36	17	7	16	36	13	19	32	19	7	20	32	30	40	27	26	24	46	36	46	46	54	62	34	33	48	39	48	64	52	40	26	39	22	70	29	62	7	33	61	48	19	53	30	62	56	45	86	11	50	42	46	19	39	16	26	0	22	82	77	0	84	83	71	0	74	1	1	2	1	1	1	2	1	1	1	2	1	1	2	2	2	1	2	3	1	1	3	1	1	1	1	1	4	2	2	1	2	1	2	2	1	1	2	1	3	2	1	2	1	1	2	2	2	1	1	1	1	2	3	1	1	1	1	2	1	3	2	2	4	1	1	1	3	5	2	3	1	4	2	4	5	1	3	5	1	3	3	4	3	2	6	5	3	3	7	7	9	4	1	10	1	2	1	4	2	7	1	5
30500	-945.711322259722351	-944.093623291445510	-1.617698968276880	0.000710100717677	0.000165168558829	0.232598777493622	0.483040599428811	0	1	4	4	6	6	9	8	9	8	9	11	11	11	11	12	13	11	11	12	12	12	12	12	13	14	14	14	11	13	14	13	13	14	13	14	15	16	14	15	18	16	17	14	15	16	15	16	17	17	17	18	16	19	16	19	18	19	21	20	20	19	20	20	19	21	20	22	22	21	21	20	20	26	21	23	20	22	22	22	23	25	24	23	26	24	23	22	25	24	25	24	24	26	25	26	27	27	28	27	31	30	31	0	1	1	0	0	0	6	6	6	6	5	10	6	4	9	9	18	9	11	29	11	9	11	15	29	21	21	12	4	23	21	29	14	4	14	9	18	36	32	36	14	25	55	12	24	22	33	37	42	30	16	35	7	45	23	42	26	20	64	37	16	33	9	33	49	53	9	50	51	44	62	45	50	53	57	45	54	64	43	43	66	62	42	54	86	31	58	60	62	28	54	16	88	0	13	91	62	0	92	93	87	0	96	1	1	2	1	1	1	1	1	2	1	1	3	4	3	1	1	1	1	1	1	2	2	2	1	1	2	1	1	3	1	1	2	1	5	1	2	3	1	1	1	4	2	1	1	1	2	1	1	1	3	3	2	4	2	2	2	2	4	1	2	3	3	4	3	2	2	3	2	2	3	1	2	1	5	2	3	1	1	2	2	1	3	4	1	1	5	2	2	2	3	3	4	1	1	6	1	6	1	1	2	4	1	3
31000	-1007.923328647806329	-1006.338204997389312	-1.585123650416970	0.000809552376424	0.000199692186089	0.246669878199593	0.390487649536115	-3	0	3	5	6	5	9	7	10	8	10	10	9	11	9	12	12	12	11	12	13	10	12	11	11	13	14	14	11	13	12	13	15	15	14	13	14	15	14	15	16	16	17	15	16	14	17	17	14	16	17	19	18	18	19	19	20	20	21	17	18	20	21	19	19	20	21	22	22	20	21	22	19	25	21	21	21	23	22	22	24	25	24	22	25	24	23	24	22	25	24	26	25	24	27	27	26	28	27	26	30	30	32	0	1	1	0	0	0	4	6	15	5	15	4	8	15	4	4	12	11	15	15	11	13	5	11	4	11	36	23	7	23	12	11	36	39	18	11	22	7	17	32	37	37	38	23	37	16	37	40	15	35	6	43	31	37	19	16	44	45	62	32	9	39	44	16	27	38	27	42	33	46	28	63	37	45	45	28	16	76	37	53	67	54	33	37	52	84	45	71	44	80	33	6	68	0	41	39	62	0	58	23	16	0	90	1	2	2	1	1	1	2	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	3	1	3	1	1	1	1	1	1	1	1	1	1	1	2	3	2	1	2	2	2	1	1	1	2	1	4	2	7	1	3	2	4	2	2	2	1	1	3	4	2	3	4	2	3	3	5	3	3	1	2	4	5	4	4	1	5	2	2	3	4	4	4	1	4	2	3	1	5	10	2	1	6	8	4	1	6	6	8	1	4
31500	-907.668709285220871	-906.082936139068352	-1.585773146152472	0.000580893112721	0.000143115373048	0.246371268506761	0.449362032846526	-2	0	2	5	6	5	9	8	7	8	9	7	11	10	10	11	12	12	9	10	11	11	12	11	13	15	14	15	12	13	13	13	15	13	14	15	15	16	14	15	18	13	16	15	15	16	17	16	16	17	17	19	18	18	18	19	20	19	21	20	19	21	20	20	19	21	20	22	24	20	20	20	21	26	23	22	20	23	24	21	23	24	23	22	25	25	23	24	25	22	23	26	23	24	27	24	27	28	27	28	31	30	32	0	1	2	0	0	0	4	6	6	6	12	4	7	6	12	7	20	15	4	19	4	19	19	7	12	32	30	20	7	7	16	11	17	6	19	20	30	42	20	15	16	7	16	32	11	25	34	20	32	28	23	19	25	46	34	32	65	53	56	55	8	19	26	48	39	49	36	9	61	36	39	45	28	66	53	70	61	54	52	13	66	81	64	44	62	23	65	87	77	77	36	34	52	0	80	63	73	0	52	74	50	0	99	1	1	2	1	1	1	2	2	1	1	1	1	1	3	2	1	1	1	2	1	4	1	2	1	3	2	1	3	2	2	1	2	2	5	2	3	1	1	2	2	4	2	2	1	3	2	2	3	1	2	3	4	3	1	3	3	1	1	1	1	5	6	1	2	1	2	2	8	3	2	3	2	3	2	2	2	1	2	2	4	1	1	2	4	2	7	2	1	4	1	3	7	2	1	4	2	3	1	4	1	7	1	2
