step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113
21500	-737.591555222717830	-735.946453367881304	-1.645101854836496	0.000223839669137	0.000049695307884	0.222012961667629	0.489401612876979	1	3	6	4	6	7	6	6	8	6	9	10	8	9	10	10	9	8	8	13	10	9	12	10	10	10	11	11	11	10	12	12	13	12	12	11	12	12	12	14	14	11	13	13	15	15	15	14	13	15	13	14	15	16	15	17	15	15	15	16	15	16	16	16	17	16	17	17	17	16	16	19	16	18	17	19	17	18	19	18	18	18	17	19	18	18	22	20	18	22	20	19	20	21	21	20	20	20	22	20	21	21	23	24	25	24	22	25	24	27	27	27	28	0	1	2	1	2	2	4	1	7	4	3	6	8	19	2	18	2	4	5	9	5	8	9	6	5	10	25	22	11	1	30	4	36	10	28	14	13	42	22	39	18	6	37	15	40	39	20	5	21	11	2	35	49	58	25	55	37	35	44	59	43	47	53	23	9	9	4	26	43	30	58	58	51	22	53	86	27	43	37	33	69	36	28	77	50	54	38	17	52	53	82	41	76	84	55	56	82	28	100	48	80	76	56	97	44	95	44	96	94	92	100	80	99	1	2	1	2	1	2	1	2	1	1	2	2	1	1	3	1	3	2	1	3	2	2	2	2	2	2	1	1	1	4	1	4	1	4	1	1	2	1	1	1	2	1	1	1	1	1	1	3	1	4	4	2	1	1	3	1	2	2	1	1	1	1	1	3	3	4	8	2	2	2	1	2	2	5	1	1	4	2	3	3	1	4	3	1	2	1	5	7	2	3	1	2	1	1	2	2	2	3	1	2	2	1	3	2	5	2	4	2	1	4	3	5	2
22000	-716.482336972033977	-714.926207479463983	-1.556129492570015	0.000185468356099	0.000048383771839	0.260873460337410	0.458984030207985	1	3	6	4	6	7	7	5	7	6	9	8	8	8	8	9	9	9	9	12	10	11	10	10	12	10	12	12	11	12	10	12	13	13	11	12	11	13	13	13	11	15	13	14	15	16	11	14	14	16	14	15	15	14	15	16	16	16	15	15	15	16	16	16	16	18	16	17	16	16	17	20	17	17	18	19	16	17	16	19	19	19	18	18	20	20	21	20	19	21	21	17	22	20	21	21	19	20	21	21	23	23	23	22	21	22	24	25	24	26	28	25	28	0	1	2	1	4	5	10	4	4	8	6	10	5	3	6	6	5	10	10	13	18	18	19	11	6	13	31	6	11	6	19	9	4	35	6	26	11	28	24	23	2	49	24	19	12	49	11	16	13	30	20	39	20	32	23	45	61	23	13	44	32	54	36	39	34	61	43	17	24	36	3	48	27	58	30	92	37	28	41	79	69	27	30	5	66	82	63	13	79	83	76	41	72	3	80	68	28	14	89	74	59	32	90	85	60	97	100	63	46	102	59	79	100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	3	1	1	1	1	3	1	1	2	1	2	1	2	5	1	2	1	1	1	2	2	5	1	1	2	4	1	1	3	3	2	1	2	1	1	2	1	1	3	3	1	1	1	2	1	1	2	1	4	3	1	5	3	3	1	3	2	3	4	3	1	1	3	2	6	1	1	1	6	2	2	1	3	1	5	2	2	3	7	1	2	4	5	1	1	3	2	1	5	4	2	6	4	3
22500	-660.379769569551968	-658.796138471974473	-1.583631097577504	0.000250049581043	0.000061852041593	0.247359109081454	0.678635963852170	0	3	7	4	6	6	7	5	8	7	8	8	8	7	10	9	9	9	8	12	10	10	12	10	11	10	12	12	10	11	10	13	12	13	12	11	12	12	13	13	14	14	14	15	14	15	14	13	12	15	14	15	15	15	12	17	15	15	14	15	15	18	15	16	15	19	14	17	17	16	17	20	18	17	18	20	18	19	20	18	18	19	16	18	20	21	20	19	21	22	20	19	21	21	21	21	20	20	21	20	20	22	23	23	25	23	24	26	24	26	28	28	28	0	1	5	1	4	4	8	1	7	4	5	6	6	2	12	7	6	2	7	2	7	19	21	5	12	19	21	24	9	18	16	31	24	36	6	13	17	19	55	23	28	20	37	34	38	14	38	36	19	33	32	17	32	32	8	45	35	59	15	55	55	55	55	28	28	26	23	51	63	48	65	74	74	67	50	45	30	74	69	52	74	36	27	54	84	82	39	55	101	75	92	71	81	33	71	82	77	21	75	54	52	79	90	66	52	96	100	95	75	107	107	102	105	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	3	1	1	1	2	2	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	2	1	1	1	4	1	1	1	1	1	4	1	1	5	1	1	1	1	1	1	2	1	2	1	6	1	2	1	1	1	1	1	1	2	3	3	1	2	1	1	3	3	1	1	1	4	4	1	2	1	1	2	4	2	1	1	4	1	2	3	1	1	2	2	1	2	2	3	1	2	3	1
23000	-756.799594325453768	-755.256683617348699	-1.542910708105107	0.000207377353224	0.000055574366490	0.267986670803098	0.486512407353672	0	2	4	2	5	6	7	5	8	7	9	8	7	8	10	9	8	9	8	13	9	10	12	9	12	8	13	11	10	13	11	14	11	11	12	12	13	12	12	12	14	14	14	14	13	17	15	14	14	15	15	13	15	14	15	14	14	16	15	14	14	18	15	15	16	17	17	18	17	16	18	18	18	16	18	20	17	18	19	18	18	18	17	19	20	22	21	20	20	20	21	20	21	21	21	21	20	19	21	23	23	22	22	23	24	24	24	24	24	25	26	26	28	0	1	1	1	4	3	2	1	2	8	10	6	5	6	13	2	4	2	3	14	13	9	33	8	33	1	28	16	9	24	14	23	18	11	33	8	33	9	29	5	37	31	17	28	34	70	28	21	15	39	56	31	48	36	48	52	39	54	42	45	25	46	16	37	45	21	30	24	56	25	59	83	58	61	50	77	14	32	11	56	74	61	28	67	79	95	56	47	68	98	84	68	39	70	75	47	40	54	85	58	46	58	75	16	86	55	14	96	103	91	58	84	93	1	1	2	1	2	1	2	3	3	1	1	1	1	1	1	4	3	3	2	3	1	1	1	2	1	3	1	1	1	2	2	1	1	1	1	3	1	1	1	3	1	1	2	2	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	2	1	4	1	2	3	2	3	2	2	2	1	1	1	2	1	3	2	4	2	1	2	3	2	1	1	2	2	2	1	1	1	6	2	2	2	4	3	1	3	3	3	3	6	1	4	7	1	1	2	3	3	5
23500	-660.558431021226511	-658.978486959536895	-1.579944061689597	0.000162945328955	0.000040586425559	0.249080018550530	0.545993764590664	0	2	7	5	5	7	6	6	7	7	7	10	8	8	8	9	9	9	9	12	9	10	11	10	11	10	12	10	12	12	10	12	12	12	12	12	13	12	12	13	12	14	12	14	16	15	14	15	13	16	14	14	15	15	13	17	15	15	13	14	15	18	17	15	15	18	16	18	18	16	17	18	18	17	18	20	17	17	19	19	17	18	17	19	20	20	21	20	21	21	20	18	21	22	21	21	19	21	22	20	22	22	22	24	22	24	24	26	24	26	26	27	28	0	1	5	1	2	4	4	2	4	4	4	14	4	3	8	15	4	6	15	3	13	2	31	14	19	10	10	7	9	28	13	26	24	12	22	26	16	7	19	17	21	26	19	36	55	59	36	36	4	52	34	30	59	22	6	58	14	12	15	31	41	77	53	34	30	49	51	27	27	38	49	50	19	53	65	25	50	30	81	48	24	21	60	52	66	62	42	54	69	72	66	50	65	72	62	70	29	62	83	28	76	84	93	87	63	103	59	103	99	50	99	72	111	1	1	1	2	2	1	1	2	1	2	1	1	2	1	1	1	2	2	1	2	1	4	1	1	1	1	2	3	2	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	1	2	1	2	4	2	1	1	1	2	3	1	4	3	3	2	1	1	1	1	1	3	1	2	3	2	1	1	4	1	1	4	1	2	1	2	4	3	2	2	1	1	4	2	2	2	1	1	4	2	1	4	5	1	2	5	2	2	1	1	2	1	8	2	2	5	2	4	2
24000	-682.205777558583009	-680.714027382368840	-1.491750176214147	0.000162194851790	0.000048748492035	0.300555113169496	0.459330141803153	0	2	7	4	5	7	6	5	7	6	8	9	8	8	9	10	8	9	8	12	10	11	10	10	11	10	12	11	11	11	12	14	12	12	11	11	12	12	11	14	13	11	14	15	15	15	14	14	14	15	14	15	15	16	12	17	15	14	14	16	16	18	15	16	16	18	17	19	17	15	15	19	16	17	18	18	17	19	19	17	18	17	18	19	20	22	21	21	20	21	20	18	22	21	22	21	20	19	22	22	22	22	22	23	23	24	24	24	25	26	28	27	28	0	1	10	2	1	4	4	1	5	4	7	9	1	6	7	11	4	10	8	19	8	11	18	11	6	3	29	18	9	11	36	17	22	13	12	3	9	23	18	29	38	14	24	17	27	38	41	26	21	27	16	23	49	40	10	64	24	21	42	27	44	63	55	37	47	32	49	23	46	38	38	39	63	44	51	45	55	53	51	43	67	58	50	58	62	44	54	73	35	30	48	51	22	98	19	68	60	38	68	60	85	85	90	87	62	103	101	90	88	69	101	55	81	1	1	1	1	4	2	1	2	1	1	1	1	2	1	1	1	1	1	2	2	3	2	1	1	3	1	1	1	2	2	1	2	1	2	1	3	2	1	1	2	1	1	2	4	1	2	1	3	2	1	2	1	1	1	4	1	2	2	3	2	1	1	1	2	2	2	3	4	1	1	1	4	1	1	3	1	2	1	3	1	1	2	2	3	1	5	2	3	4	4	3	3	6	1	6	1	2	3	1	4	1	1	1	1	2	1	1	1	2	5	2	6	4
24500	-729.497431470680112	-727.954546716945288	-1.542884753734815	0.000189253559630	0.000050720158228	0.268001079223661	0.525855139827853	1	3	7	4	5	7	7	5	7	6	8	9	5	8	10	7	9	10	7	13	9	11	11	11	11	9	13	9	11	13	11	14	12	11	11	11	13	11	13	13	11	14	12	13	15	14	14	14	13	15	15	15	15	15	16	16	15	15	15	14	15	17	16	15	17	16	15	16	18	17	15	19	19	17	15	20	18	17	19	18	19	17	17	18	19	20	21	20	21	20	19	18	21	20	21	21	20	19	22	22	22	22	20	24	24	24	25	25	24	26	28	27	28	0	1	8	1	2	10	5	4	4	1	7	14	4	19	16	8	16	2	8	11	8	18	26	18	11	9	35	7	21	23	17	17	18	17	14	26	3	3	29	17	18	20	38	25	17	24	14	44	18	34	3	20	9	36	23	42	5	40	14	27	6	71	61	37	45	34	13	32	12	50	20	70	47	51	30	77	21	57	83	42	69	66	24	34	69	78	6	18	73	83	59	55	38	91	84	44	46	83	76	93	80	42	58	51	101	99	38	55	103	89	101	54	58	1	1	1	1	1	1	1	1	1	3	1	1	1	1	3	1	1	3	1	3	2	1	1	1	2	1	1	1	1	1	1	3	2	2	2	1	3	2	1	4	1	1	1	1	4	1	3	1	2	2	5	1	4	2	2	1	4	2	4	1	4	1	1	1	1	3	4	1	3	2	1	1	3	1	1	1	5	1	1	2	1	1	2	4	1	1	5	5	1	2	2	1	5	1	1	5	3	1	1	1	2	4	1	5	1	1	7	3	3	2	3	5	5
25000	-748.664240158542611	-747.191870181962258	-1.472369976580331	0.000145688974902	0.000045997534638	0.315724197171317	0.410944665033285	0	1	6	4	6	7	7	5	8	6	8	10	7	8	9	9	9	8	8	12	10	8	12	10	10	10	13	12	11	12	12	14	12	13	10	12	13	12	12	11	13	14	14	14	16	17	13	13	14	14	13	13	16	15	15	16	16	15	16	15	15	18	15	16	16	18	14	19	16	17	18	20	19	16	17	18	18	17	19	18	18	19	16	17	20	21	21	19	20	20	20	20	20	21	22	21	18	20	22	23	22	22	19	23	24	24	23	24	24	27	27	27	28	0	1	8	1	4	4	4	2	8	2	4	15	1	4	13	6	3	5	2	16	22	8	35	9	19	13	17	22	4	8	16	8	25	24	13	26	18	17	18	22	12	41	12	14	27	24	24	17	11	52	25	12	28	16	2	34	52	51	54	52	51	54	50	13	9	48	33	17	54	53	55	76	16	48	63	60	30	61	45	14	59	36	44	50	59	66	39	56	62	44	77	80	63	47	44	48	37	65	47	80	58	93	10	42	55	59	47	92	79	101	105	9	44	1	1	1	2	1	2	2	2	1	3	2	1	4	1	1	1	2	1	3	1	1	2	1	1	1	1	1	2	3	2	1	4	1	1	1	1	2	2	2	1	1	1	2	3	3	3	2	3	3	1	1	2	2	3	8	1	2	1	1	1	1	1	1	4	3	2	1	6	1	1	2	1	4	1	1	2	3	1	1	4	1	5	1	1	2	2	4	2	1	3	1	1	4	3	5	5	3	1	4	4	3	2	7	6	4	3	6	3	2	3	1	11	10
25500	-678.995654047085168	-677.520075833663327	-1.475578213421884	0.000185701489256	0.000058138239277	0.313073629672507	0.530256822037109	0	2	7	4	4	7	6	6	8	5	8	10	7	9	8	10	9	8	8	13	9	11	11	10	12	10	13	11	12	13	11	13	13	13	11	12	11	12	11	12	13	15	13	14	16	16	14	13	14	16	14	15	16	14	15	16	15	16	15	15	15	18	17	17	17	18	16	16	17	16	16	20	18	15	18	19	17	18	20	18	18	17	16	19	19	21	20	21	21	21	20	19	21	22	20	20	21	19	22	19	22	22	22	23	24	24	25	24	23	26	27	27	27	0	1	10	1	1	4	10	4	8	4	8	15	10	11	7	5	4	10	4	23	11	18	15	9	21	17	31	15	17	17	17	31	23	12	21	37	15	24	12	16	18	43	24	25	13	51	29	15	6	30	37	29	30	12	25	49	33	61	35	51	32	57	60	14	22	60	34	21	38	26	32	62	39	51	17	77	50	53	53	55	56	48	6	71	77	100	68	63	75	55	84	75	76	93	38	82	74	65	54	23	16	97	78	42	78	87	81	72	90	44	100	101	100	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	3	1	2	1	1	2	2	1	2	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	3	2	1	1	4	1	1	2	3	2	1	2	2	3	2	1	1	1	2	1	1	2	1	3	3	1	2	3	2	3	2	1	3	1	3	1	1	1	2	2	1	2	4	3	1	1	3	2	1	3	1	1	1	1	4	3	3	1	4	2	6	1	2	5	3	2	4	2	1	6	6	2	3
26000	-718.077724909289032	-716.625172350589764	-1.452552558699291	0.000150448536707	0.000050186496263	0.333579158435315	0.461002241227874	0	2	5	4	6	7	6	5	8	4	8	10	8	8	10	10	9	8	8	12	9	10	12	10	12	10	12	11	10	12	11	13	12	13	11	10	12	12	12	14	13	14	14	14	15	16	15	15	13	15	14	12	14	14	15	15	16	15	15	14	16	18	17	17	16	18	15	19	17	16	17	20	17	17	18	19	16	19	18	17	17	18	16	18	19	20	21	18	20	21	20	18	21	22	21	18	20	20	23	23	22	22	22	23	25	24	25	26	24	24	28	27	29	0	1	10	1	8	8	4	1	7	1	1	13	4	7	21	19	8	5	5	12	18	21	19	2	24	3	29	36	13	22	12	26	22	14	26	19	29	19	5	17	14	34	6	38	39	43	30	36	19	30	16	29	37	18	24	49	55	60	42	21	42	49	58	55	39	6	6	24	46	22	59	92	55	56	33	19	30	55	71	40	44	47	50	63	75	50	45	34	84	72	18	77	49	21	55	36	37	70	97	43	68	53	78	14	34	68	101	48	63	66	107	42	100	1	1	1	2	1	1	1	2	1	2	3	1	2	1	1	1	2	1	1	2	1	1	3	4	1	4	1	1	1	1	1	2	1	3	1	2	1	2	2	3	2	1	3	1	1	1	2	3	2	3	2	1	1	3	3	1	1	1	1	2	1	2	1	1	2	7	3	5	1	3	1	1	1	1	3	4	2	2	1	1	2	1	1	1	1	3	2	2	1	1	4	1	4	9	2	2	4	2	1	4	1	2	2	7	6	4	1	5	3	3	1	7	3
26500	-695.177338325065307	-693.539088014562935	-1.638250310502377	0.000193999631963	0.000043565452102	0.224564612115552	0.515176261984024	0	2	7	5	6	7	5	5	7	6	8	9	8	9	8	10	8	9	9	10	10	10	10	9	11	11	11	12	12	13	12	13	12	11	11	10	12	11	12	14	14	14	13	12	14	16	14	13	12	15	15	14	15	15	15	16	16	14	16	16	15	16	17	16	16	18	16	18	17	15	18	19	18	18	18	18	16	19	19	17	19	15	17	17	16	21	21	21	19	21	19	19	19	20	20	22	20	20	21	20	23	21	20	22	23	23	23	26	24	26	27	27	28	0	1	4	2	2	8	1	1	7	2	8	10	7	9	10	15	4	10	5	19	8	7	12	3	24	17	6	24	38	28	13	27	21	12	14	13	23	19	12	39	43	27	16	21	37	28	26	26	22	30	33	2	30	30	36	42	9	26	70	55	47	12	82	61	54	48	25	17	44	5	83	22	28	85	69	33	42	83	63	77	57	48	61	77	47	77	21	61	68	93	84	55	30	19	37	26	56	77	65	78	100	91	77	68	59	88	86	101	89	107	107	78	100	1	1	1	2	3	1	2	3	2	2	1	1	1	1	1	1	2	2	1	1	2	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	5	2	1	4	1	4	1	1	1	1	3	1	1	1	3	3	4	3	4	1	5	2	1	1	2	1	2	1	1	1	1	1	1	1	3	4	2	1	1	1	2	3	4	4	4	2	3	3	1	2	1	2	2	4	1	1	2	2	2	2	4	3
27000	-720.022461232991759	-718.504901865244392	-1.517559367747328	0.000193177905199	0.000054667746169	0.282991712292024	0.581305018608003	1	2	6	5	5	7	6	3	7	6	9	10	8	8	8	8	10	9	8	12	10	10	10	10	12	10	13	11	11	13	9	11	11	10	11	11	13	12	12	14	13	12	14	14	15	16	15	12	14	14	13	14	15	15	15	14	16	14	15	16	15	17	16	17	16	17	15	17	17	16	18	17	18	17	19	18	17	18	19	18	19	19	17	18	18	21	20	20	21	21	21	19	22	21	21	21	20	21	22	22	23	22	21	21	24	23	23	26	24	25	27	26	27	0	1	2	1	1	5	2	1	4	1	3	19	6	7	10	3	7	10	7	11	15	14	9	13	24	18	17	15	13	33	9	19	4	11	12	12	13	3	36	12	23	35	33	11	51	16	30	12	25	10	36	20	28	13	32	25	35	51	19	59	26	14	43	6	10	50	33	50	42	37	47	36	52	46	55	57	46	56	83	47	77	33	60	54	57	46	78	21	82	84	75	65	81	9	92	82	45	65	75	79	51	91	70	85	100	11	83	109	103	102	79	102	100	1	1	2	2	2	2	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	4	3	1	1	1	1	1	2	1	4	1	1	1	4	1	1	4	4	2	1	3	1	3	1	3	4	1	5	4	1	2	2	3	1	2	2	2	1	1	1	1	2	1	2	1	4	1	2	1	2	1	5	1	2	1	1	3	6	1	1	2	2	1	2	5	1	3	1	1	5	2	1	1	2	4	3	3
27500	-721.301583662823987	-719.704623426968283	-1.596960235855704	0.000182869956357	0.000044135477816	0.241348982060511	0.476277243161719	0	2	4	2	6	7	6	6	7	6	9	9	7	9	8	9	8	10	8	9	9	10	12	8	11	9	12	12	11	12	12	14	11	11	10	11	12	12	13	13	13	14	14	13	15	17	14	13	13	15	14	13	15	14	15	15	15	15	13	15	15	17	15	17	14	16	15	18	17	16	17	19	19	17	18	19	17	19	19	16	17	18	17	18	19	20	21	21	21	20	19	19	21	21	21	20	21	20	22	22	22	23	22	22	24	24	24	23	22	24	28	26	29	0	1	4	1	3	5	3	3	4	1	9	19	4	19	5	8	5	13	8	9	8	3	24	6	22	8	26	18	5	10	6	38	10	16	12	21	19	11	24	33	19	48	35	28	40	24	29	36	22	22	31	31	6	37	39	54	25	40	13	49	42	56	38	63	52	26	25	55	57	54	45	77	62	53	13	44	70	61	83	54	40	11	44	41	60	76	40	13	67	77	55	61	62	79	34	45	6	54	96	59	9	75	76	40	70	86	12	100	28	101	105	78	111	1	1	1	1	1	1	1	2	4	2	1	1	2	1	1	2	1	2	1	1	1	4	2	1	1	1	2	1	2	2	3	1	3	2	1	2	2	1	2	1	2	1	2	1	2	4	2	1	1	2	2	1	4	1	1	1	2	1	3	1	1	1	1	1	1	3	2	2	1	1	1	2	1	1	5	2	1	2	1	1	1	4	2	3	3	1	4	7	3	1	2	2	1	2	6	2	5	4	1	6	6	3	1	3	3	2	8	1	4	1	3	2	1
28000	-752.042287536464983	-750.498981763013717	-1.543305773451211	0.000167825769832	0.000044938299357	0.267767574683555	0.459385810034018	1	3	7	5	5	8	7	5	7	6	7	10	7	9	10	10	10	9	9	10	9	11	11	11	12	11	11	11	12	13	10	12	11	13	9	11	11	12	11	10	14	14	12	14	15	15	14	11	11	15	14	14	16	15	14	16	16	14	16	13	15	16	16	15	15	17	17	18	16	16	18	19	18	17	19	20	18	19	19	19	18	17	17	18	20	20	21	20	21	21	21	18	21	22	22	21	21	19	21	22	22	21	22	24	25	23	25	25	23	24	28	28	27	0	1	4	2	1	10	5	1	1	4	1	18	5	3	1	9	2	13	9	8	13	5	14	35	6	4	19	14	3	39	19	14	17	6	11	16	12	14	18	5	8	39	23	15	51	51	31	9	19	30	38	33	41	34	12	44	24	27	34	8	25	6	49	22	19	15	56	30	24	8	58	15	16	56	50	22	22	83	41	53	83	36	47	55	77	71	33	13	56	86	47	50	98	65	12	79	21	65	40	76	38	41	41	33	57	63	65	79	91	72	34	94	76	1	1	1	1	2	1	1	2	3	1	3	1	1	1	5	2	4	1	1	2	1	3	1	1	2	3	1	1	2	1	1	2	1	2	1	1	1	3	1	2	4	1	1	2	1	1	2	2	1	1	1	1	2	1	2	1	4	3	1	4	1	4	2	2	3	3	1	2	3	5	2	5	3	1	2	4	3	1	2	2	1	2	1	2	1	1	5	7	3	1	3	1	2	4	6	1	7	2	6	2	4	3	2	6	3	3	5	2	1	2	7	3	4
28500	-713.313524322733656	-711.746871851775268	-1.566652470958387	0.000196273267805	0.000050149946402	0.255510834271738	0.538368491831228	1	3	7	4	6	7	6	5	8	7	8	10	8	8	9	8	9	9	9	10	9	10	10	11	11	10	12	12	10	12	10	13	12	11	11	11	12	12	12	14	14	14	13	15	15	16	15	14	15	15	13	12	13	15	14	16	15	15	15	16	15	17	17	15	15	18	16	19	17	15	17	17	17	17	18	18	17	18	19	18	17	17	17	18	19	21	21	21	20	21	20	19	20	22	20	22	20	21	22	23	22	22	22	22	24	24	25	25	24	26	27	28	27	0	1	4	1	1	5	2	1	4	8	5	21	6	7	6	8	16	5	5	5	16	10	14	19	9	16	22	15	19	14	14	11	15	5	3	3	12	18	11	27	15	29	3	7	36	24	27	17	52	30	6	11	9	42	30	64	35	26	23	28	43	47	61	16	16	83	47	7	42	20	41	65	61	61	30	67	41	45	56	60	70	65	25	60	63	50	53	73	80	84	50	46	92	22	23	45	40	13	42	57	37	77	42	81	89	96	53	94	93	103	39	107	105	1	1	2	2	2	1	1	1	2	2	1	1	1	1	1	1	1	1	2	2	1	2	2	1	2	1	1	2	1	1	1	2	2	2	2	2	2	2	2	1	3	2	2	4	2	4	3	2	2	1	4	2	3	1	1	1	2	2	1	2	1	1	1	2	4	1	1	6	1	2	2	1	1	2	3	1	2	2	1	1	1	1	2	1	1	2	4	2	1	1	2	2	1	5	4	3	3	5	4	3	3	3	3	2	2	1	5	1	2	2	5	1	3
