"","type","n","prop.ances.ok","msup.ances","merr.date","prop.imp.ok","mu1.ok","mu2.ok","merr.pi"
"5d9e6e20cb","zuper",95,0.712765957446808,0.718085106382979,1.07552631578947,NA,1,1,0.0111719374718823
