step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84
5000	-429.858702223756666	-438.909545604208006	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994441040515186	9	4	-8	4	1	12	6	-4	11	8	12	5	6	2	-1	1	13	5	5	21	9	14	7	7	13	12	15	15	9	15	25	22	17	15	25	24	17	19	27	11	12	19	24	23	22	27	20	21	25	30	32	23	30	22	36	17	34	22	29	27	27	34	25	29	31	18	40	39	34	37	34	24	33	39	43	35	42	31	37	32	42	36	35	44	14	16	0	15	3	7	8	3	19	8	19	15	14	8	8	8	4	5	14	1	2	40	16	15	18	7	19	18	15	1	48	22	11	21	42	32	41	13	58	16	19	19	28	42	1	33	24	11	40	44	49	27	44	22	51	17	64	56	63	54	32	58	48	35	52	9	69	59	61	62	59	33	54	76	82	39	83	60	30	72	39	64	64	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-443.357607731035387	-452.408451111486727	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986980062406328	5	-2	-7	-1	2	7	2	1	8	9	11	6	3	6	10	6	17	9	4	16	13	11	8	12	11	6	16	20	3	15	12	23	24	14	23	21	14	18	25	19	22	23	18	29	27	22	19	26	23	19	32	22	34	22	31	27	39	18	24	15	23	32	30	33	29	28	32	40	31	37	37	26	31	34	37	37	47	34	45	35	40	40	35	45	8	3	0	3	2	7	4	3	5	13	16	5	4	2	14	3	9	1	4	26	26	29	3	23	13	13	10	11	4	14	7	31	54	26	20	10	16	7	50	11	31	37	22	47	58	6	24	24	11	37	11	34	42	38	30	49	51	21	58	22	37	50	32	46	40	46	46	55	24	64	64	47	36	12	55	67	62	65	81	54	45	73	73	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-435.662800295140471	-444.713643675591811	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.977841994197840	12	0	-4	5	4	7	2	7	12	7	16	0	8	10	10	4	9	8	9	23	4	7	4	13	7	11	13	14	11	16	18	24	24	17	25	13	16	16	22	20	21	18	22	19	30	26	23	23	16	30	27	21	33	22	38	26	35	25	26	19	25	29	30	34	34	31	30	40	35	26	36	30	38	32	43	32	36	34	44	31	40	32	34	43	10	3	0	2	12	4	12	7	13	21	6	3	21	5	5	12	16	4	23	42	3	12	2	22	2	4	7	5	4	29	28	40	19	1	34	7	23	9	60	10	28	22	14	38	61	47	38	9	21	35	38	11	54	22	62	10	59	34	54	36	43	48	46	63	63	59	54	62	70	31	72	47	50	54	55	48	82	48	53	37	64	48	46	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-437.240231894982230	-446.291075275433570	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996675828686053	10	4	-5	2	2	8	2	7	12	6	14	6	9	8	7	6	14	10	-1	18	7	12	10	13	11	10	12	19	10	14	22	21	21	15	19	17	20	17	25	17	19	18	22	24	26	21	17	18	16	31	21	22	28	22	29	15	37	16	24	24	29	33	28	30	28	35	33	43	32	19	39	23	34	37	38	31	39	37	44	30	43	33	43	47	5	19	0	3	19	4	3	5	15	3	23	19	5	5	5	7	10	7	3	9	5	7	7	8	15	7	5	6	7	1	26	17	38	5	27	25	27	9	28	13	11	11	26	35	10	28	14	56	7	58	24	36	30	28	45	18	65	21	58	32	38	44	70	59	48	31	61	53	40	56	64	24	53	80	67	33	73	60	71	51	74	31	45	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-447.473387708272696	-456.524231088724036	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.980010101105287	11	1	-12	-5	-6	12	6	-2	14	4	8	2	7	2	7	7	10	9	-1	20	14	14	10	12	12	5	8	16	9	19	13	27	21	4	16	27	15	18	25	25	16	22	19	13	31	20	16	22	24	20	25	26	30	18	30	24	39	26	25	31	24	32	33	32	31	29	24	45	38	40	36	23	38	28	35	27	40	38	43	36	38	41	45	42	7	5	0	3	3	2	19	5	18	8	2	5	19	8	19	8	10	8	5	34	14	18	10	16	16	4	19	7	26	41	27	22	25	4	23	61	13	31	50	37	17	25	1	19	76	23	1	1	47	26	21	30	51	41	48	9	63	20	46	21	6	61	38	40	67	56	25	70	80	75	51	20	49	48	61	56	71	62	80	50	63	71	63	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-442.318298761163135	-451.369142141614475	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993775253977925	11	2	-5	1	4	9	5	1	13	3	10	10	2	9	9	-2	4	2	9	17	15	9	9	12	8	3	-3	15	10	12	20	19	21	13	19	22	16	11	20	18	23	18	23	25	28	25	22	23	22	27	27	16	32	25	33	22	32	23	26	22	29	36	33	31	31	30	33	38	33	31	38	29	34	23	42	27	46	39	40	33	44	39	40	44	26	3	0	16	16	18	2	3	8	3	25	13	16	17	7	3	27	16	13	38	25	10	13	15	4	16	3	1	5	23	14	8	15	22	24	24	30	8	28	5	12	1	15	31	46	43	1	28	15	60	33	12	61	74	56	14	54	32	74	42	43	61	58	56	40	19	39	66	51	59	72	41	66	52	72	46	62	51	57	44	75	73	51	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-447.321627796426526	-456.372471176877866	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.978066463810610	5	1	-10	0	-3	5	-4	7	6	-7	16	11	-1	1	13	9	14	8	5	20	11	9	5	10	11	2	11	16	3	13	23	24	21	11	19	20	19	22	26	21	17	24	24	28	27	23	15	18	27	26	31	30	35	5	33	16	35	23	29	33	18	33	34	35	31	19	38	43	35	32	33	24	36	29	44	30	44	40	47	30	42	38	40	31	26	3	0	3	3	5	3	14	5	3	22	23	3	3	12	5	24	26	4	25	8	29	13	1	23	7	29	8	13	6	47	61	25	18	34	17	18	47	66	56	24	35	28	41	35	56	34	29	35	20	45	28	52	2	32	1	43	41	37	50	25	32	32	52	72	11	71	71	56	56	72	11	76	42	83	45	58	64	68	31	71	42	60	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-440.760500698755891	-449.811344079207231	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991171385076788	15	1	-4	1	1	7	-3	3	12	2	14	8	4	9	11	7	14	12	7	21	10	11	8	8	12	11	16	11	5	17	23	24	26	15	21	21	18	23	28	12	22	20	25	29	19	26	22	18	21	29	29	24	18	19	37	25	40	24	24	29	31	33	19	37	28	34	40	44	36	33	35	28	39	27	30	28	46	42	46	39	40	35	39	48	12	3	0	7	7	8	3	7	24	3	29	2	2	10	16	2	6	4	29	24	13	8	3	7	19	12	21	19	8	6	16	11	1	24	37	63	22	63	36	12	37	40	45	52	25	35	53	15	26	32	38	23	14	28	60	48	71	9	30	48	22	51	15	74	9	56	66	61	72	50	72	47	66	49	59	14	69	71	73	52	69	52	36	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-449.804581087463362	-458.855424467914702	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986375178034821	11	0	-4	3	-2	5	2	5	5	10	15	11	9	9	7	7	13	11	9	19	11	17	9	13	7	12	13	17	11	17	18	16	25	15	19	24	21	20	26	20	17	22	20	29	31	26	23	18	22	31	29	18	29	24	28	28	30	22	24	29	27	31	32	35	26	21	35	39	25	26	38	32	39	36	33	38	41	32	47	37	44	35	43	43	15	3	0	2	3	2	5	3	7	8	16	16	2	6	4	5	29	16	6	21	2	13	6	23	3	19	6	1	15	18	23	26	10	18	19	24	41	14	47	28	19	52	24	46	39	42	28	27	52	30	20	21	33	35	36	9	34	17	27	54	49	26	48	55	38	21	48	55	1	48	60	55	36	53	57	39	63	65	82	14	82	69	68	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-443.188380357788901	-452.239223738240241	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998860181068960	13	-2	-10	4	4	10	6	5	6	1	12	9	8	-1	2	1	11	10	-4	19	13	13	6	12	2	9	15	20	7	17	15	20	22	11	22	19	18	15	25	25	11	22	19	29	26	25	23	18	26	24	30	17	28	28	28	27	25	23	20	26	23	36	28	34	33	30	35	47	33	29	30	26	36	34	35	33	42	32	41	36	35	41	44	36	29	3	0	10	19	23	5	2	14	2	7	10	25	3	2	3	25	29	3	26	7	13	16	10	2	15	12	18	16	7	7	6	12	2	21	4	8	18	20	37	16	11	6	39	43	52	37	21	52	11	43	29	43	31	47	42	24	30	38	43	32	20	39	66	55	21	58	73	70	47	59	33	72	60	33	45	81	56	46	43	56	84	70	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-430.600688200919762	-439.651531581371103	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.979132671259013	14	0	-6	2	1	6	9	0	8	8	12	-2	9	8	12	4	5	12	-1	19	14	13	3	13	12	6	5	20	11	10	23	21	24	13	17	20	19	20	20	20	17	23	19	29	26	17	16	25	26	29	31	22	24	13	29	23	27	25	23	32	18	36	35	30	29	29	36	44	34	39	39	35	38	35	44	33	43	36	43	36	46	38	43	42	19	3	0	8	12	19	2	3	12	16	14	3	12	27	7	19	3	6	3	14	26	2	5	10	7	12	8	54	16	12	61	22	38	17	26	22	22	4	30	15	1	38	15	43	37	30	10	54	20	21	57	25	20	26	53	24	41	46	35	25	54	31	48	59	42	52	51	73	50	51	60	48	58	57	78	42	67	50	73	60	77	42	78	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-433.393275939383955	-442.444119319835295	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991457003008372	15	2	-1	4	1	6	8	8	8	8	14	11	7	4	7	8	16	8	8	22	12	10	9	8	9	11	10	15	10	13	22	26	22	13	18	25	17	20	27	26	9	20	21	33	23	26	20	22	17	23	27	29	25	24	25	27	38	21	29	29	27	34	29	34	37	29	39	43	32	38	40	23	34	30	33	31	48	41	42	35	44	37	42	38	6	3	0	2	3	4	3	2	14	5	8	8	2	2	3	4	25	14	2	49	24	6	6	4	13	18	7	6	4	10	13	35	23	24	21	49	41	10	49	33	14	28	37	40	28	58	22	16	23	35	11	32	49	38	38	31	60	22	47	20	42	52	42	48	45	13	65	78	54	74	61	1	45	50	33	40	79	75	84	46	80	76	76	44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-447.640505250339515	-456.691348630790856	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987947834586332	14	6	-6	3	1	4	0	3	10	-1	9	6	9	7	2	4	12	12	8	21	9	14	7	7	12	13	15	10	8	15	22	22	27	10	12	17	18	20	23	23	18	19	18	32	28	21	21	19	26	28	25	24	34	27	20	19	39	18	24	26	27	20	29	28	24	33	30	42	29	32	35	22	30	33	39	25	42	37	40	34	36	37	38	35	15	7	0	7	3	15	3	10	14	3	8	6	10	8	3	3	12	16	6	36	4	34	15	5	24	29	23	14	12	2	18	43	39	10	2	9	26	35	38	42	12	21	17	54	37	11	1	18	20	32	38	35	61	17	17	41	71	19	32	62	55	30	65	43	55	64	54	33	60	51	67	18	51	54	45	48	81	34	54	49	69	74	63	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-434.175617308021629	-443.226460688472969	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996516229118710	9	-1	-5	2	3	4	-1	2	8	8	10	11	8	5	5	7	6	2	10	12	8	15	6	10	12	4	10	17	9	17	21	23	14	17	20	20	14	14	24	23	16	20	24	32	27	28	25	24	24	30	29	31	32	21	32	26	39	23	21	26	21	20	31	37	26	26	36	45	33	33	39	29	37	34	35	36	48	42	44	31	38	44	33	41	6	3	0	3	7	7	3	7	15	18	26	9	4	7	2	18	18	2	2	14	4	9	18	6	5	18	4	9	14	20	26	62	6	11	25	38	20	24	61	34	37	28	42	39	38	61	20	30	42	39	54	58	36	20	11	42	55	34	41	32	1	37	42	44	31	35	45	73	58	32	55	43	40	49	80	80	76	76	67	40	55	64	32	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-439.790458430949911	-448.841301811401252	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987243421169088	12	3	-7	0	-1	7	6	4	12	9	16	12	-2	7	10	11	10	7	9	20	14	13	3	-1	10	9	5	18	11	13	21	21	24	18	24	24	19	8	23	19	14	20	16	25	30	26	21	17	26	25	32	20	22	26	35	23	32	25	29	28	28	37	30	32	29	34	35	47	28	37	30	30	33	36	40	38	40	38	29	35	40	37	35	39	7	24	0	13	3	24	3	5	8	8	23	5	3	2	14	23	2	13	23	43	2	10	5	3	14	5	13	7	4	15	25	11	12	9	41	41	29	8	52	29	19	21	30	37	20	11	21	22	47	22	40	21	20	20	65	30	47	20	49	39	48	51	37	44	26	54	47	82	32	73	35	37	58	64	73	67	33	45	56	79	71	51	79	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-428.625876818773804	-437.676720199225144	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.966213181777037	9	3	-5	1	-1	2	8	5	6	5	7	5	0	9	8	4	18	9	6	17	14	13	6	7	10	3	10	19	12	10	14	26	26	9	15	23	14	9	25	25	19	22	17	31	32	25	15	16	18	30	28	20	27	24	40	26	38	25	29	23	29	29	34	40	34	28	39	40	32	30	38	31	33	26	45	36	34	40	34	34	42	37	38	43	2	5	0	3	3	13	26	3	2	5	16	4	3	12	2	5	7	4	3	34	15	16	26	26	2	3	16	30	7	13	24	43	36	26	6	28	8	12	28	35	25	17	25	33	32	22	16	18	21	56	20	9	37	35	66	17	59	52	47	48	41	35	61	63	40	42	80	62	58	39	66	74	60	41	82	32	61	73	59	70	79	79	79	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-443.640292125753433	-452.691135506204773	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995939934620594	12	-2	-7	0	1	7	3	-1	10	4	11	10	9	9	8	9	12	8	7	16	16	3	10	3	6	9	16	20	7	17	23	21	21	16	16	22	14	14	21	23	18	18	20	25	25	17	19	16	26	20	33	30	30	24	27	21	36	23	28	31	24	33	29	37	28	24	38	48	37	40	39	24	30	28	32	28	47	34	37	39	45	44	41	40	16	3	0	3	3	3	5	3	24	4	19	24	5	2	24	24	15	10	22	29	6	3	7	8	8	7	15	19	5	11	1	9	26	17	37	27	4	13	35	11	37	6	17	39	32	26	19	25	31	13	55	37	23	14	66	48	52	28	43	9	35	31	36	59	48	33	60	80	62	52	76	48	49	33	56	56	71	60	59	62	62	71	67	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-424.140496764232239	-433.191340144683579	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998751110836831	15	6	-4	2	6	10	10	4	11	8	10	8	2	10	9	5	12	9	1	14	14	10	12	12	13	10	13	17	11	16	20	21	26	14	19	23	19	19	28	18	11	22	22	27	30	20	22	23	29	25	28	19	32	22	37	22	38	22	21	27	26	35	28	35	31	15	35	44	30	37	38	23	32	32	45	21	44	43	40	17	40	37	35	46	22	4	0	3	13	2	4	3	8	13	12	4	3	4	2	3	4	4	3	22	29	19	13	15	12	2	16	15	8	18	21	40	59	9	23	30	20	24	37	27	5	27	34	31	37	24	21	37	43	31	31	23	33	11	73	26	62	17	28	46	80	42	42	56	80	2	60	81	39	53	73	7	61	48	79	28	70	53	55	21	83	53	49	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-443.528103313823806	-452.578946694275146	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987762296100358	14	1	-8	6	1	0	11	4	7	-2	-4	9	8	7	4	8	15	9	4	21	10	11	-2	10	8	10	12	14	4	12	22	22	24	15	23	17	15	15	26	25	15	19	26	25	26	17	18	23	26	26	27	21	33	17	31	26	31	21	23	27	18	34	34	35	25	27	39	33	39	32	30	33	25	34	37	31	43	39	38	37	41	30	45	40	11	23	0	6	11	11	6	10	8	11	3	6	29	6	23	6	22	2	3	18	15	25	11	15	10	14	8	18	23	19	18	27	7	22	54	26	22	24	54	34	22	24	46	30	32	7	24	61	47	48	38	24	60	29	66	31	73	37	1	33	24	66	60	49	20	48	60	45	49	50	32	31	36	55	45	50	62	45	60	32	71	48	53	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-433.289267493238299	-442.340110873689639	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990523759672526	15	5	-5	4	2	0	8	6	12	1	9	3	10	1	7	-1	13	9	0	20	12	6	8	5	11	7	14	1	4	16	24	21	19	14	19	26	17	16	24	21	20	21	24	28	30	22	21	20	27	27	23	30	32	25	36	18	34	19	27	31	27	28	35	34	29	26	39	36	26	39	35	32	34	37	36	32	37	28	40	38	44	39	29	37	12	16	0	16	16	3	4	19	13	3	5	3	29	3	28	3	26	24	3	1	29	28	6	5	28	16	18	3	10	21	1	9	7	19	18	21	17	15	37	9	30	18	25	58	78	13	8	34	30	51	20	31	44	58	61	11	66	9	31	44	41	39	52	36	37	58	73	41	30	71	59	44	44	42	52	32	52	42	63	53	71	64	47	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15000	-422.456066917993610	-431.506910298444950	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992222827029409	10	2	-4	4	0	4	11	5	9	9	10	11	1	10	5	2	12	12	-2	14	15	15	11	10	13	12	8	12	14	18	19	25	17	17	22	24	18	20	26	24	17	22	21	32	30	23	23	23	16	27	30	30	26	28	34	25	36	24	23	30	25	32	31	32	32	31	24	44	34	33	37	29	35	36	36	30	44	35	45	40	41	35	38	43	16	3	0	3	3	3	15	5	2	15	4	6	3	8	3	5	15	27	3	1	4	9	8	6	16	13	16	9	12	1	7	29	1	15	11	31	1	23	47	38	10	20	27	50	46	17	12	11	15	42	46	36	38	58	61	33	35	30	17	48	59	50	48	46	56	39	25	66	54	32	58	48	50	60	40	39	76	45	81	76	75	56	70	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
