step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98
5000	-660.556320076790598	-659.182522130550410	-1.373797946240165	0.000012657828876	0.000008820402741	0.696833779878196	0.452601677264228	1	3	3	4	3	6	5	5	6	7	6	6	6	7	9	7	9	9	8	10	10	9	10	11	12	12	11	11	12	11	12	11	11	12	10	10	13	11	14	12	12	14	11	14	14	13	14	13	13	14	12	16	15	14	14	15	16	15	14	18	15	16	16	16	16	16	15	18	17	17	19	20	19	19	17	17	18	19	19	19	20	19	18	21	20	19	22	21	21	22	22	23	24	25	27	26	25	28	0	1	1	3	1	4	3	5	3	2	4	1	5	1	5	2	16	2	2	5	1	5	6	17	19	20	13	2	21	12	1	18	15	21	6	2	21	19	27	36	20	21	5	5	31	33	48	28	13	1	21	44	2	40	5	1	50	17	25	2	49	15	45	2	24	49	28	49	2	46	50	53	64	46	61	56	50	76	57	30	49	2	50	80	77	64	71	78	82	77	78	82	89	68	0	89	0	96	1	1	2	1	1	1	1	1	2	2	1	3	1	3	3	1	2	3	3	4	5	3	2	1	2	1	2	4	1	3	6	1	1	1	1	3	1	2	1	1	1	2	2	7	2	1	1	2	4	7	1	1	4	1	4	6	1	3	1	7	1	2	1	8	2	1	2	3	5	2	2	3	2	2	1	1	2	1	1	3	3	7	2	2	2	1	2	1	1	2	1	3	2	3	1	2	1	1
5500	-593.709125875349400	-592.333778168213712	-1.375347707135737	0.000016438931316	0.000011589903777	0.705027811972843	0.285845404545387	1	3	4	3	4	5	5	5	7	7	5	6	5	7	8	9	8	7	9	11	9	9	11	10	12	11	11	11	10	12	12	11	10	11	12	12	13	12	13	11	10	14	13	13	12	14	14	14	14	14	14	15	15	14	16	16	15	14	14	17	18	17	15	17	16	16	16	18	17	18	18	21	18	18	18	16	17	18	17	20	20	19	21	21	19	19	21	21	22	21	22	23	25	24	27	26	26	28	0	1	1	1	4	4	4	1	2	2	1	5	1	2	5	2	11	2	1	41	1	11	18	21	12	21	29	5	15	2	2	21	15	21	41	32	21	17	20	18	1	27	22	1	29	23	38	34	1	22	34	44	11	1	37	28	50	1	1	1	37	2	59	2	59	41	42	45	32	79	53	22	50	26	40	42	57	18	16	77	49	1	77	64	77	67	82	1	64	77	78	82	89	90	0	89	0	96	1	2	2	1	1	1	1	2	2	2	3	2	2	3	2	3	2	2	5	1	5	1	2	1	5	1	1	4	1	6	5	2	1	1	1	1	2	3	1	1	4	1	4	6	1	2	1	2	8	3	1	1	8	6	2	4	1	4	6	8	2	4	1	7	1	3	1	3	3	1	2	5	2	3	3	1	1	5	3	1	3	9	2	3	2	1	1	11	5	2	2	2	2	1	1	2	1	1
6000	-573.535686048860725	-572.150183966473719	-1.385502082387025	0.000043675875581	0.000018852363724	0.431642490822877	0.434140975745369	1	3	3	3	5	5	4	5	6	6	5	6	6	6	10	8	9	11	9	11	10	11	10	10	11	11	9	11	12	10	12	12	11	12	12	11	11	11	13	12	13	15	13	14	14	14	12	13	13	15	15	15	13	15	16	16	14	15	16	16	16	15	15	16	17	16	16	18	14	17	19	18	18	17	18	17	17	16	18	19	20	21	19	20	17	18	21	20	21	19	22	22	24	24	26	27	26	29	0	1	1	1	4	2	4	2	2	2	2	1	4	2	5	1	12	10	1	13	27	1	1	16	19	2	10	2	15	12	5	1	2	2	15	17	2	27	10	5	34	29	6	1	48	35	2	18	37	31	39	36	1	23	41	69	30	29	5	47	41	2	12	2	67	39	48	40	18	50	50	59	57	54	46	31	23	31	40	77	62	57	63	50	50	48	57	69	22	85	22	82	92	76	0	93	0	96	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2	3	2	3	4	3	1	5	4	1	1	4	2	5	1	3	3	6	5	5	1	1	5	1	2	3	1	2	5	6	1	1	4	1	2	2	1	2	5	3	2	2	1	2	7	2	3	6	3	5	1	2	1	3	1	1	1	1	2	1	2	3	4	2	3	1	2	3	3	3	1	3	4	4	6	1	4	1	1	4	1	2	1	2
6500	-574.550841957767830	-572.781618650514247	-1.769223307253607	0.000122841030140	0.000022616751955	0.184113988050694	0.486098775409052	1	3	4	3	5	5	4	5	6	5	6	6	6	6	9	7	10	9	10	11	9	9	12	10	11	12	12	12	12	8	12	12	11	11	13	11	12	12	13	12	11	14	13	14	14	13	12	14	13	14	14	16	15	14	14	16	15	15	14	16	17	15	17	15	15	16	16	17	18	17	17	19	18	18	18	15	17	18	18	18	20	20	21	20	20	20	19	20	21	20	21	24	23	25	26	27	23	27	0	1	2	1	4	1	2	4	3	1	1	1	1	1	2	5	16	2	14	13	3	12	25	6	15	18	2	17	5	1	25	20	2	2	26	24	18	19	19	21	18	10	22	25	15	13	33	35	34	2	28	39	33	34	41	46	43	32	2	28	62	18	65	12	44	37	59	58	56	35	57	79	71	65	52	41	44	62	56	42	47	46	43	57	73	19	77	72	57	50	79	71	64	81	0	44	0	70	1	1	1	1	1	2	1	1	1	2	2	2	2	1	3	1	1	3	2	2	2	1	1	3	1	2	4	2	3	3	1	1	5	4	1	1	2	1	1	2	2	4	2	2	3	5	1	1	1	4	1	2	2	2	1	1	1	2	5	2	1	3	1	6	1	2	1	2	2	1	1	1	1	2	2	2	1	2	1	3	3	3	4	2	1	4	1	1	3	2	1	4	3	1	1	4	1	5
7000	-573.886015286400379	-571.867533538585349	-2.018481747814976	0.000156516865894	0.000021265425212	0.135866669002419	0.390935112209186	1	2	3	2	4	4	3	4	6	7	5	7	4	6	9	8	8	8	9	12	10	11	11	9	10	12	11	12	11	11	11	12	12	13	12	8	12	10	13	11	12	15	13	13	15	13	13	12	14	14	14	16	15	15	15	15	14	15	15	17	16	15	14	16	16	17	16	17	17	16	19	20	17	18	18	17	19	19	18	20	18	19	21	18	17	18	21	19	21	21	21	24	24	26	28	28	27	28	0	1	1	1	2	3	2	4	1	2	1	11	2	2	18	2	7	2	1	25	1	17	24	7	13	2	5	15	24	1	2	17	2	2	38	1	2	18	31	15	21	44	6	5	46	29	25	18	20	23	16	21	43	5	16	15	22	24	7	59	49	23	41	5	34	5	39	59	31	50	54	81	2	40	40	5	2	21	41	50	49	66	43	43	22	58	84	66	80	66	37	78	82	72	0	30	0	89	1	1	1	1	1	1	1	1	3	2	2	1	1	2	1	3	2	3	3	1	3	2	1	3	3	5	5	1	1	5	4	3	5	7	1	5	4	1	2	1	1	1	4	3	1	2	2	3	1	1	2	3	1	6	3	3	2	3	5	1	1	3	1	8	2	7	2	1	3	2	2	1	6	2	3	7	9	5	3	3	2	1	4	3	4	2	1	1	1	2	3	2	4	2	1	11	1	3
7500	-624.390492313194159	-622.848948060860380	-1.541544252333785	0.000187436527589	0.000050373137671	0.268747710592987	0.468164755413900	1	3	2	4	5	6	4	4	7	7	5	6	7	8	8	8	9	10	10	12	9	9	11	11	11	12	11	12	12	12	10	10	11	13	12	10	13	11	13	12	11	14	12	13	14	13	13	14	14	14	15	16	14	16	15	15	15	15	14	17	17	16	16	15	17	17	16	16	18	15	18	21	17	19	18	17	19	17	17	19	20	20	20	21	16	20	21	21	21	21	22	20	23	25	27	27	27	26	0	1	1	1	3	2	2	1	4	1	2	1	7	1	12	1	12	10	14	2	5	6	5	17	5	1	5	15	32	6	2	11	5	5	9	2	2	22	25	27	15	35	12	17	35	25	15	28	24	30	46	15	33	5	29	30	5	46	32	46	18	21	31	46	55	43	21	39	57	25	34	38	42	59	68	58	22	56	49	30	51	54	50	2	2	18	71	69	59	34	60	26	22	84	0	89	0	71	1	1	1	1	1	2	1	1	2	3	1	2	3	4	1	3	1	3	2	5	3	1	3	1	3	6	2	2	1	2	3	2	3	4	3	3	6	1	1	1	2	1	3	2	2	1	4	1	1	1	1	3	2	6	2	1	4	1	3	2	4	3	2	1	1	3	4	1	2	2	1	4	1	3	1	1	6	1	1	4	2	3	2	8	8	7	1	2	2	3	1	4	7	3	1	4	1	5
8000	-584.535966024627328	-582.974571571927981	-1.561394452699399	0.000155314315622	0.000040095768050	0.258158868930105	0.455664797976018	1	3	3	3	5	5	5	5	6	6	5	7	7	7	9	8	8	10	7	11	9	11	11	9	11	12	11	12	12	10	13	10	11	13	12	9	12	12	14	11	12	15	11	11	14	14	12	14	13	14	13	15	14	15	15	14	15	13	15	17	17	16	16	17	16	15	15	16	18	17	18	20	19	18	17	16	18	18	17	20	18	20	20	21	20	18	21	19	21	20	23	23	24	24	27	27	26	28	0	1	1	1	1	1	2	1	1	1	1	5	1	2	5	7	7	17	1	2	1	2	5	8	18	7	5	1	18	2	12	11	30	2	33	2	5	43	22	2	1	40	21	21	32	28	32	24	15	38	41	3	32	26	31	24	51	37	16	42	55	27	59	59	59	50	40	48	2	62	38	86	1	59	68	40	23	54	48	43	31	34	71	2	69	59	50	20	66	45	38	23	6	43	0	83	0	20	1	1	1	1	2	2	1	2	3	2	2	1	2	2	3	2	2	1	3	5	3	4	3	2	1	5	3	6	1	5	4	4	1	5	1	4	3	1	1	5	5	1	1	1	2	1	1	1	2	1	1	6	2	1	2	2	1	1	3	1	1	2	1	1	1	1	2	2	7	1	4	1	9	1	1	2	3	1	1	5	2	2	1	8	1	2	3	4	3	3	7	4	11	4	1	3	1	8
8500	-552.300789083191376	-550.490954663032426	-1.809834420158961	0.000106656449172	0.000018589075298	0.174289275914256	0.562603280427617	1	3	3	3	5	6	5	4	5	7	4	5	6	7	7	6	9	11	9	12	9	10	10	8	11	13	11	12	10	11	12	10	12	11	13	12	13	11	13	13	12	15	12	12	14	14	12	13	13	13	14	16	12	15	14	16	15	16	16	17	16	16	16	15	16	17	15	17	17	15	18	20	17	17	17	16	17	18	17	19	19	18	21	21	19	19	22	21	21	21	21	22	22	26	28	27	26	28	0	1	1	1	3	1	1	1	3	4	2	2	3	2	1	2	5	15	2	13	2	5	15	15	19	41	15	4	16	1	5	15	15	2	27	27	20	32	34	30	18	55	17	12	30	40	29	34	38	53	28	55	2	39	41	33	50	46	20	20	38	39	57	44	70	42	39	67	28	47	59	66	1	70	65	57	45	41	54	77	79	43	82	2	77	58	89	86	31	85	69	83	44	89	0	93	0	87	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	1	2	2	3	3	4	2	1	1	1	1	2	4	2	5	3	1	3	3	1	1	1	1	1	1	1	1	2	3	1	1	2	1	1	1	1	1	3	1	1	3	1	1	2	3	2	1	1	2	1	1	1	1	3	1	1	1	8	1	1	1	2	3	1	1	2	3	2	9	2	2	1	1	6	1	2	1	3	3	1	2	1	3
9000	-587.119742448511147	-585.325536008353993	-1.794206440157184	0.000152158610330	0.000027076920298	0.177951942643636	0.434086051527424	1	3	4	4	5	4	3	4	7	6	5	7	6	7	10	7	10	10	10	10	10	10	12	11	11	12	12	12	9	11	12	11	11	11	12	11	10	12	14	12	12	15	11	12	13	13	13	13	13	13	13	15	14	15	15	16	16	15	15	17	17	17	16	16	17	16	16	16	18	16	18	20	18	19	18	17	18	17	19	20	20	20	19	21	19	19	20	21	22	21	21	21	23	24	28	27	26	29	0	1	2	1	7	1	1	1	5	1	7	6	2	1	1	5	14	2	14	2	9	2	3	12	17	22	1	29	9	2	15	1	5	2	22	2	10	32	41	13	29	32	29	2	23	21	33	10	1	2	33	12	16	39	24	41	2	33	31	37	40	37	42	53	58	36	50	25	78	12	38	74	50	15	63	67	1	56	27	43	38	31	66	2	66	23	2	80	82	36	77	50	57	86	0	89	0	85	1	1	1	2	1	1	1	1	1	2	1	2	2	3	3	1	1	3	1	2	1	4	4	2	1	1	6	1	1	2	1	3	2	4	1	6	2	1	1	2	2	2	1	5	1	1	1	2	6	2	1	4	4	1	2	2	6	1	1	3	2	3	1	1	2	2	1	2	1	4	3	1	4	4	1	1	9	1	2	6	5	3	1	11	2	3	7	1	2	4	2	3	2	2	1	2	1	4
9500	-692.833150031809282	-691.092011503557501	-1.741138528251780	0.000130053031231	0.000024910222432	0.191538960652436	0.417073549251344	1	2	4	3	5	5	4	3	7	5	6	5	7	7	9	8	9	11	10	11	8	10	11	9	10	13	10	11	10	11	12	11	11	12	13	9	12	12	13	10	11	14	11	14	13	12	13	12	13	15	14	14	13	15	14	15	15	15	15	16	18	16	17	16	16	16	16	18	18	18	19	20	18	19	18	17	17	16	19	20	21	20	20	20	18	20	21	20	22	22	22	22	24	24	27	26	27	28	0	1	1	2	1	4	1	1	2	2	2	1	2	2	2	5	11	21	2	2	10	5	14	2	15	40	13	5	13	9	2	1	17	21	30	21	21	43	25	2	17	35	2	11	29	22	25	1	33	2	18	31	1	39	29	20	2	48	9	23	26	15	27	42	28	15	38	63	23	30	2	51	22	67	67	18	39	38	29	31	73	68	66	65	44	64	2	57	83	43	88	84	52	89	0	89	0	71	1	1	2	1	2	2	1	1	2	2	3	2	2	3	5	1	1	1	3	2	2	3	1	3	1	1	2	3	2	2	5	4	1	2	1	1	3	1	1	4	1	1	3	6	2	1	2	5	1	7	1	1	5	1	1	1	8	2	4	1	3	4	3	1	2	3	3	1	2	3	5	3	6	1	1	2	1	2	5	4	1	1	2	3	2	1	9	3	1	6	1	1	6	1	1	1	1	5
10000	-590.866840020677159	-589.139299595255807	-1.727540425421326	0.000170917083121	0.000033387502960	0.195343276111835	0.503637883220748	1	2	4	3	5	5	4	4	6	7	5	7	6	7	7	8	9	10	9	11	9	9	12	10	12	12	11	10	10	11	12	11	11	13	13	11	10	12	14	12	13	15	13	13	12	13	13	14	13	15	15	15	15	15	15	14	14	15	14	18	17	15	16	16	16	15	14	18	17	17	18	20	18	18	18	17	18	19	17	17	19	19	19	20	19	18	21	20	22	21	23	22	25	25	27	27	25	28	0	1	1	1	3	2	1	1	8	1	2	1	2	2	2	2	11	1	1	12	7	6	17	15	27	36	6	5	17	28	7	11	2	32	36	5	5	12	35	21	38	34	12	1	36	27	21	26	32	43	31	26	16	25	56	1	22	57	44	34	41	56	25	50	37	35	36	52	44	46	5	83	27	34	67	53	30	52	62	51	39	18	63	66	68	66	77	2	88	82	24	44	65	92	0	89	0	23	1	1	2	1	1	2	1	2	1	3	2	3	2	1	2	2	2	4	3	2	2	2	1	2	1	1	2	3	1	1	4	3	4	1	1	3	3	3	1	1	1	1	2	7	1	1	2	1	1	1	2	2	3	2	1	5	3	1	1	3	3	1	3	1	3	1	2	1	3	2	6	1	5	2	2	1	3	3	1	1	2	4	1	2	1	1	1	8	1	1	6	2	2	3	1	2	1	7
10500	-601.096726840156293	-599.617962663615231	-1.478764176541018	0.000123182199153	0.000038248005736	0.310499455268883	0.467206827379078	1	3	3	3	5	4	5	5	5	6	5	6	7	8	10	9	10	11	10	12	9	10	11	10	12	12	11	10	11	10	12	11	11	13	13	12	11	12	13	13	11	15	12	12	14	13	12	13	14	15	14	16	14	15	15	15	15	15	14	16	18	16	17	16	14	16	17	18	17	17	18	20	18	17	18	18	17	18	17	20	21	20	20	20	18	20	20	20	21	21	23	23	23	25	28	28	26	28	0	1	1	1	3	2	2	1	4	2	2	1	2	2	2	2	12	21	14	1	11	2	2	4	14	32	4	2	16	5	15	21	1	21	47	2	2	27	25	18	17	43	8	1	47	24	1	16	16	46	36	26	33	1	21	40	38	20	31	24	36	46	38	2	41	58	35	39	56	64	2	63	59	39	58	51	50	66	36	2	37	50	5	71	59	51	79	61	74	43	81	73	1	64	0	92	0	86	1	1	1	1	1	1	1	2	1	2	2	2	2	3	3	3	2	1	1	5	2	3	3	4	2	1	5	5	1	2	1	1	5	1	1	5	3	1	1	1	1	2	4	6	1	2	6	3	4	1	2	3	1	7	2	1	2	2	1	3	3	2	2	7	2	1	2	2	2	1	6	2	2	2	1	2	2	1	2	9	6	1	8	1	1	3	2	1	2	6	1	2	10	4	1	3	1	2
11000	-582.431397570765625	-580.839727858469814	-1.591669712295823	0.000160290762077	0.000039062222193	0.243696028935817	0.310113177234073	0	2	3	4	3	3	5	3	6	6	5	6	5	8	8	8	9	10	7	11	9	10	10	10	11	12	11	12	10	11	12	11	11	12	11	11	10	11	13	11	12	14	11	13	14	13	13	13	13	13	13	15	13	14	16	14	15	15	15	16	17	13	17	17	17	16	14	18	16	17	19	19	18	18	19	17	18	18	19	19	20	20	21	20	20	19	21	20	22	21	22	23	23	25	27	26	26	28	0	1	2	1	2	2	5	1	6	5	5	2	2	2	9	10	13	1	2	5	1	12	8	15	24	13	1	1	5	17	10	1	5	13	2	5	15	12	14	2	5	43	1	29	41	17	1	43	11	36	35	44	13	1	5	43	23	34	36	1	37	5	22	45	20	36	31	65	67	39	55	52	23	43	49	42	50	67	25	2	54	51	35	21	35	74	54	23	83	65	37	89	55	68	0	73	0	31	1	2	1	2	1	1	1	2	2	2	1	2	1	3	1	1	3	4	2	3	5	2	4	1	1	3	4	5	4	1	3	5	4	3	6	5	1	5	3	4	5	2	5	2	1	2	6	1	4	1	1	1	5	8	7	2	2	1	2	7	3	5	4	3	2	2	1	1	2	2	1	2	4	4	4	1	1	2	4	9	3	2	5	4	4	1	2	7	1	2	4	1	3	3	1	4	1	7
11500	-589.500534013204629	-587.822455845127024	-1.678078168077636	0.000123771099421	0.000026055950798	0.210517244494124	0.362750068231688	1	2	3	3	5	5	5	5	5	6	5	7	7	7	8	9	7	11	9	9	9	10	9	9	12	12	10	10	11	11	12	10	11	11	12	9	11	12	13	11	12	14	13	13	14	13	12	13	13	14	14	16	15	15	15	15	14	15	14	16	17	15	17	16	17	16	16	17	17	17	18	20	18	17	18	17	18	18	18	20	21	21	19	20	18	19	19	21	22	21	23	23	24	25	25	28	26	27	0	1	1	2	3	1	2	4	1	4	2	2	2	1	9	3	9	23	2	13	12	23	1	9	21	15	13	1	5	12	29	2	2	1	27	1	24	7	31	27	20	25	12	1	44	25	23	29	27	1	3	46	6	23	20	23	23	15	21	25	15	1	36	32	67	32	43	41	2	21	39	39	30	56	68	40	43	28	50	2	68	43	23	30	43	13	51	67	43	2	33	43	1	24	0	83	0	22	1	1	2	1	1	3	1	2	2	2	2	2	3	2	2	3	1	1	5	1	2	1	3	2	1	2	1	5	2	2	1	4	4	4	1	4	1	3	1	1	1	1	3	7	1	1	1	1	1	6	4	1	4	4	4	4	3	5	3	2	5	7	3	2	1	2	2	3	8	4	3	3	3	2	1	4	2	4	2	10	2	4	3	4	2	6	2	2	6	6	5	4	9	7	1	6	1	7
12000	-596.827835697436740	-595.112926931715720	-1.714908765721058	0.000144813671494	0.000028819429189	0.199010417259005	0.290834776808598	1	2	3	4	4	4	4	4	7	7	6	5	6	8	8	9	8	10	9	11	8	11	12	10	10	13	12	11	11	12	13	10	12	12	13	11	10	10	13	12	13	15	11	13	14	13	13	13	13	14	14	16	14	14	15	16	14	15	15	18	17	15	14	15	17	15	14	17	15	18	18	20	19	18	18	17	17	19	19	18	18	19	20	21	20	20	22	19	19	21	22	22	23	24	27	25	27	28	0	1	1	1	2	2	1	2	2	2	1	2	1	1	2	2	11	2	2	16	5	16	38	10	14	1	2	2	16	2	9	3	1	2	25	1	7	14	15	10	15	34	1	24	36	14	1	24	28	16	19	45	15	40	5	13	12	16	21	49	1	1	27	29	67	7	33	40	2	56	2	80	68	34	53	50	44	1	81	1	49	65	22	42	52	24	72	30	52	82	41	84	55	59	0	84	0	92	1	1	1	2	1	2	1	1	3	2	2	2	2	2	3	5	1	3	4	1	2	1	1	2	1	5	6	4	2	5	3	4	6	5	2	5	3	1	3	2	2	2	3	2	1	3	4	1	1	2	3	1	3	2	7	6	4	3	4	3	9	7	1	2	2	4	1	3	6	1	9	1	1	3	2	1	2	8	1	10	2	1	5	3	2	3	1	3	2	1	4	1	4	4	1	2	1	2
12500	-572.196776256509906	-570.476487389486806	-1.720288867023065	0.000142216605461	0.000028078148804	0.197432280945281	0.423482790710540	0	3	4	1	4	5	4	4	6	6	5	6	6	7	9	8	9	11	9	10	10	11	11	10	11	13	12	9	11	11	12	10	12	12	12	11	11	11	13	12	11	14	13	14	14	14	13	13	13	14	14	16	14	16	16	14	14	14	14	17	17	16	16	17	15	17	16	17	17	18	18	20	19	17	17	18	18	18	18	19	21	19	20	20	16	20	20	18	21	20	22	24	24	24	27	27	26	28	0	1	2	1	1	3	2	1	2	7	1	2	4	1	13	11	11	32	14	2	15	5	14	9	16	41	1	1	9	17	28	28	41	24	13	24	20	19	37	18	13	36	1	29	33	18	34	2	13	25	47	53	1	1	26	49	27	25	31	63	20	15	46	25	35	58	17	44	13	69	25	64	59	34	27	46	27	20	45	1	54	25	57	78	6	70	22	56	77	35	88	90	73	82	0	92	0	96	1	2	1	1	2	1	1	2	2	1	2	1	3	2	2	2	1	1	1	3	1	2	2	2	1	1	7	3	3	1	2	1	1	1	4	1	1	1	1	1	2	1	7	2	1	1	1	4	5	1	1	1	9	7	1	1	2	2	2	1	3	3	1	3	1	1	3	1	6	1	4	2	3	2	2	2	2	5	2	10	2	4	4	1	5	1	5	2	1	3	3	2	2	3	1	1	1	1
13000	-652.126877631468346	-650.483813074385125	-1.643064557083196	0.000247282831573	0.000055086061778	0.222765411685360	0.353553934263170	1	2	3	3	5	4	4	4	7	7	5	6	7	7	9	7	9	8	8	11	9	9	12	9	11	11	11	12	10	11	13	11	11	13	13	11	13	10	11	12	12	14	12	13	15	14	13	13	12	14	15	15	13	16	14	15	16	16	14	15	16	16	16	16	14	15	17	17	17	18	18	21	19	19	16	16	19	18	18	19	20	20	18	21	19	20	20	19	18	22	22	20	24	25	27	27	26	29	0	1	1	2	4	1	1	2	1	1	1	1	1	1	1	1	16	6	13	1	2	16	18	12	9	1	13	29	7	17	28	1	5	40	22	1	39	18	22	33	18	26	1	1	28	43	12	39	16	2	30	10	1	7	18	17	20	21	2	1	31	34	4	32	16	29	61	52	12	63	39	74	29	70	50	45	30	39	37	35	4	38	76	83	39	70	69	62	20	29	88	69	69	82	0	64	0	87	1	1	1	1	1	1	1	1	3	3	2	2	4	3	5	3	1	2	1	5	3	1	1	1	2	4	3	2	2	1	1	5	3	1	1	5	2	1	1	1	2	2	5	6	1	1	3	1	2	5	2	3	6	6	4	3	3	4	3	6	1	2	6	2	4	1	1	1	5	1	4	1	4	1	1	1	4	4	2	3	10	6	1	2	5	1	2	1	5	5	1	2	3	3	1	4	1	4
13500	-656.473444362443502	-655.003209542794821	-1.470234819648647	0.000126246303489	0.000040085982163	0.317522026822419	0.501826677309970	1	3	3	2	4	5	5	4	6	4	4	6	7	8	9	8	8	9	9	12	8	10	12	11	11	13	11	11	10	11	10	11	10	13	13	10	13	12	13	12	12	15	13	12	14	12	13	13	14	14	14	16	14	15	15	15	15	15	14	17	16	17	16	15	16	17	16	17	17	16	18	20	18	19	18	17	17	19	19	18	20	21	21	21	19	18	22	19	20	21	21	23	25	26	27	27	25	29	0	4	1	1	4	1	1	1	6	1	4	1	2	1	13	9	7	6	2	25	11	12	27	21	15	7	1	18	12	5	7	11	13	36	22	2	41	21	23	15	33	50	31	2	23	33	17	46	39	1	23	50	18	27	32	33	22	24	28	46	18	26	32	1	39	29	54	53	52	48	64	58	52	71	55	43	57	62	73	44	1	57	77	71	57	52	89	33	76	85	38	83	89	84	0	92	0	82	1	1	1	1	1	2	3	1	1	2	1	3	2	3	1	1	1	1	4	1	2	3	1	1	1	4	4	2	1	3	3	4	2	2	1	4	1	3	1	2	1	1	1	3	1	1	2	1	1	6	1	1	3	1	2	3	2	2	1	2	4	2	4	5	2	3	1	1	1	2	2	3	1	1	1	3	1	2	1	3	8	4	3	2	2	1	1	4	2	2	3	1	2	2	1	1	1	4
