"","type","n","prop.ances.ok","msup.ances","merr.date","prop.imp.ok","mu1.ok","mu2.ok","merr.pi"
"62c638155d","zuper",88,0.563218390804598,0.566020114942529,1.2171875,NA,0,1,0.0106982004044337
