step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113
24000	-710.884212169526108	-709.332348291856647	-1.551863877669435	0.000172138353245	0.000045293221174	0.263121032122271	0.543732218441381	1	3	3	3	4	4	4	2	5	5	6	6	6	6	4	10	8	7	9	7	9	10	10	9	9	10	9	10	9	13	11	8	13	10	10	10	10	10	11	11	13	12	12	13	11	11	11	12	12	10	14	13	12	14	13	14	13	13	15	15	15	14	13	15	14	13	15	16	15	15	14	17	18	14	13	15	16	16	16	16	17	16	18	18	18	18	19	19	18	19	19	21	19	19	20	22	22	19	21	23	21	21	20	21	21	22	20	20	22	24	24	26	24	0	8	1	1	8	2	2	1	3	2	5	15	6	7	2	6	2	2	9	2	32	4	3	32	18	10	11	13	7	50	16	11	45	13	27	7	18	13	27	32	42	22	8	47	21	24	19	23	31	13	36	47	18	26	42	27	19	47	55	26	34	36	14	65	47	50	52	59	52	39	43	65	66	32	40	54	26	49	71	56	44	36	33	81	51	65	75	85	47	73	21	81	60	63	33	54	73	46	85	64	77	82	74	23	89	73	90	90	85	99	92	96	107	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	3	2	1	3	4	1	1	3	1	2	3	1	1	2	1	2	1	4	3	2	1	2	1	1	6	2	1	1	1	1	1	2	2	1	2	2	1	3	2	1	1	3	3	2	3	1	1	1	1	1	1	2	2	2	3	3	1	1	3	2	1	1	1	3	3	1	2	1	3	1	3	1	4	2	3	3	2	3	2	5	2	4	2	3	3	6	2	2	1	1	1	1	1	2	2
24500	-779.897622612408895	-778.337593592872963	-1.560029019535881	0.000235759751951	0.000061027993228	0.258856707825125	0.460220049542957	1	4	4	2	3	4	4	2	5	4	6	6	6	6	7	11	7	7	8	7	8	9	10	10	9	9	9	10	9	13	9	10	14	10	9	10	10	11	11	12	13	12	11	12	11	12	12	12	12	11	12	11	12	14	14	14	13	13	12	13	15	14	14	16	12	14	14	16	16	16	13	16	20	16	16	15	17	15	15	16	17	17	17	19	18	18	20	17	18	17	19	21	18	18	21	22	22	18	22	23	22	21	20	20	21	21	20	22	23	24	23	27	25	0	1	1	1	8	8	8	1	1	8	8	6	6	8	2	12	3	14	18	14	6	3	29	13	10	9	15	11	14	50	20	11	46	31	10	31	1	36	2	16	19	32	31	24	35	16	36	34	15	13	22	27	39	46	30	15	16	11	32	25	38	58	40	24	13	50	27	56	31	55	16	41	66	71	31	22	71	25	56	56	76	58	80	56	35	53	85	23	74	46	81	61	47	31	83	70	83	44	82	81	94	103	82	30	91	91	90	83	102	100	86	109	95	1	1	2	1	1	1	2	1	3	1	2	1	1	2	2	3	1	1	1	1	3	2	1	2	1	2	1	2	2	1	1	1	1	1	2	1	5	1	4	1	2	2	2	1	1	1	1	1	2	2	2	1	1	1	1	4	1	3	1	3	2	1	1	3	2	2	2	1	4	1	1	1	3	2	3	3	2	3	1	1	1	2	1	2	4	4	1	3	1	2	2	3	2	5	2	3	3	2	2	4	2	1	1	3	1	1	3	3	1	1	1	1	2
25000	-740.067662207966691	-738.275261446513923	-1.792400761452739	0.000197186350621	0.000035174957756	0.178384343767691	0.595773428407917	1	3	2	3	4	4	3	2	5	4	3	5	7	7	6	9	6	7	7	7	9	10	9	9	10	9	10	9	10	12	10	10	13	11	11	10	10	9	12	12	14	12	12	13	11	12	12	12	11	13	14	13	12	15	12	14	13	14	14	14	15	13	13	15	12	14	13	16	15	15	15	16	18	14	16	16	17	16	16	17	17	16	16	18	17	16	19	18	15	19	18	18	19	18	19	23	22	18	21	22	22	17	21	20	21	21	21	21	22	24	24	24	25	0	3	1	1	2	8	8	1	3	11	8	10	12	8	11	15	3	10	9	9	13	24	1	1	26	19	24	13	20	16	19	24	22	38	26	20	2	13	35	32	30	27	29	45	19	34	32	27	17	31	50	27	19	13	29	48	3	65	46	47	22	36	23	44	22	16	25	36	30	62	60	66	57	36	53	65	26	39	59	32	61	31	37	33	37	45	94	49	27	64	33	64	102	74	81	106	84	54	54	108	93	74	93	85	84	95	91	51	74	81	100	101	107	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	2	1	1	1	4	4	1	1	1	1	1	2	1	1	2	1	1	1	3	1	1	1	1	1	1	1	2	1	1	1	2	2	1	2	2	4	1	1	6	1	1	1	2	2	3	1	1	2	2	2	2	2	1	1	2	3	2	1	3	3	1	4	1	2	3	3	3	2	1	3	2	2	2	1	1	2	1	1	3	2	3	1	1	1	1	1	2	1	1	3	3	3	1	1	3
25500	-730.601157734699768	-728.954210689031584	-1.646947045668238	0.000195382082736	0.000043245082823	0.221335970104152	0.583114061258072	1	3	2	2	4	4	4	4	5	5	6	5	6	6	5	11	7	5	8	7	9	10	9	8	10	7	9	9	10	12	10	9	13	10	11	11	11	8	12	11	14	11	11	13	11	11	13	12	12	12	13	11	10	13	13	14	14	11	15	14	14	13	13	16	13	15	15	13	14	16	16	16	18	14	15	14	15	16	16	17	17	17	15	17	18	17	19	17	16	19	16	20	21	19	19	21	21	18	22	20	20	18	21	20	21	23	21	19	22	25	24	26	25	0	1	1	1	1	2	1	1	2	5	5	6	6	7	2	22	9	2	9	1	15	38	7	13	18	8	19	13	14	37	24	19	46	38	12	22	25	13	27	23	42	27	23	22	38	28	34	6	20	28	42	32	38	34	36	36	19	18	47	37	13	40	29	50	9	24	25	42	32	40	35	43	64	39	62	40	69	74	42	45	44	37	46	51	77	36	54	78	37	98	51	44	67	75	84	92	90	59	102	98	77	79	37	37	80	100	90	80	85	103	81	104	105	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	3	2	2	2	1	2	3	1	2	2	1	1	1	1	1	3	1	1	1	2	1	2	2	1	2	1	1	1	3	1	1	1	1	1	2	1	2	3	3	1	1	3	1	1	3	3	2	2	1	2	1	2	2	1	1	1	2	1	1	3	4	2	3	1	3	1	4	2	1	2	1	1	3	2	2	1	1	1	1	2	1	2	2	3	2	2	2	1	1	3	2	2	3	2
26000	-722.632465081858641	-721.129755096038139	-1.502709985820470	0.000201146198037	0.000058890089787	0.292772572195782	0.576773991109288	0	3	4	2	2	4	3	4	5	5	5	3	5	7	6	9	7	7	8	7	9	8	9	10	9	10	8	9	10	12	10	8	14	9	10	8	11	10	12	12	13	13	11	12	11	12	12	11	13	11	14	12	12	13	14	13	11	14	14	14	15	14	15	15	13	14	16	15	14	15	16	15	19	14	16	13	15	17	16	17	17	16	18	18	17	18	19	18	18	19	18	19	20	20	20	23	21	18	21	23	21	20	21	21	20	21	21	21	22	25	24	25	25	0	1	1	1	1	12	5	5	1	8	2	5	2	5	2	22	3	10	8	9	13	20	7	13	18	22	13	36	22	19	19	2	21	13	22	15	18	6	35	29	46	48	14	32	13	13	23	38	32	31	29	21	23	18	54	21	31	27	38	22	56	23	23	44	48	31	51	51	35	54	69	56	72	53	29	2	56	60	32	47	33	77	66	64	67	61	63	52	85	64	46	86	79	63	83	104	83	64	77	64	79	79	35	85	67	92	81	94	105	104	33	104	100	1	1	2	1	1	1	1	2	2	1	1	1	1	3	2	1	2	1	2	1	2	1	2	2	2	1	1	1	1	2	1	2	3	2	1	1	2	3	2	1	1	1	1	3	3	4	1	1	3	1	2	2	1	3	1	3	1	3	2	2	1	3	2	1	1	1	1	1	3	1	1	1	1	1	3	3	1	1	3	2	2	1	2	1	1	2	3	2	1	1	3	1	2	2	1	1	2	1	2	4	2	2	5	3	2	1	2	1	1	1	3	2	1
26500	-798.819389062100072	-797.028499123322490	-1.790889938777551	0.000202705560050	0.000036233140788	0.178747641548642	0.539494728601372	0	2	3	1	4	4	3	2	6	4	4	4	6	6	7	11	6	6	7	6	8	9	10	9	9	8	9	9	11	11	10	9	14	10	10	10	11	10	12	10	14	12	11	13	11	11	12	12	11	12	13	13	12	15	14	12	14	14	13	15	14	14	14	15	13	15	15	15	16	16	14	16	20	15	15	15	16	16	16	17	17	18	18	18	17	18	20	18	17	18	18	18	19	18	20	20	21	19	21	21	21	20	22	19	22	23	21	21	22	24	23	26	24	0	1	1	1	8	2	2	1	11	1	8	2	6	7	10	31	3	5	2	6	13	10	22	13	18	19	3	15	32	25	19	19	34	32	18	27	18	15	26	14	56	15	7	13	6	2	25	22	3	13	19	37	23	44	48	43	43	32	34	39	25	36	59	31	48	19	22	42	10	26	25	52	83	10	23	45	58	52	57	24	45	18	69	64	60	49	27	39	77	61	61	64	67	30	66	63	79	90	37	82	77	22	69	70	91	84	92	98	70	88	70	102	111	1	1	2	1	1	1	1	1	1	3	1	1	1	2	1	1	2	1	3	1	1	2	1	2	2	1	3	1	1	1	2	1	2	1	2	1	2	1	2	1	2	3	3	3	4	4	1	1	4	2	2	1	1	2	1	1	2	2	1	1	2	2	1	2	1	4	3	2	6	4	1	2	2	5	3	2	1	1	1	5	3	5	1	2	1	3	3	2	1	2	3	2	3	4	2	2	2	1	3	2	4	4	3	1	2	3	1	1	2	3	3	2	1
27000	-775.625377772010438	-774.173197627699096	-1.452180144311349	0.000180397190922	0.000060242251200	0.333942290855323	0.469391408561501	1	4	2	2	3	3	4	2	5	4	6	6	6	6	6	10	6	6	9	7	10	10	9	9	9	9	9	9	10	12	10	9	14	10	10	10	10	9	10	12	13	13	12	13	11	10	11	12	11	13	12	12	12	14	11	13	13	13	12	13	14	12	14	15	14	13	16	15	14	15	14	17	17	15	15	16	15	16	16	17	16	17	18	19	17	18	20	19	18	19	18	20	20	19	20	22	22	18	21	22	22	20	21	19	22	22	19	21	21	24	23	25	24	0	8	1	1	8	8	1	1	6	8	7	2	2	4	2	5	3	2	17	9	17	6	11	2	14	2	20	2	20	37	13	13	40	2	18	27	23	15	19	7	5	48	20	13	28	38	23	32	25	59	24	18	46	30	20	55	36	43	38	35	46	14	28	33	60	32	65	52	47	42	52	43	45	69	22	14	71	43	68	21	64	77	46	81	26	36	72	72	67	73	61	81	52	7	84	79	107	65	76	98	89	67	26	77	87	81	73	83	79	91	100	109	106	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	3	1	1	2	1	2	3	2	3	1	3	1	2	2	1	3	1	1	3	2	1	1	1	1	4	3	1	3	3	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	1	2	2	1	1	1	2	2	2	1	2	1	2	3	1	1	5	1	3	1	4	1	1	3	2	4	3	1	1	2	1	3	3	4	6	1	2	2	2	2	1	2	2	6	2	1	2	1	2	2	3	1	2	1
27500	-688.207368781531954	-686.629287305937851	-1.578081475594126	0.000213909218005	0.000053468633376	0.249959463527352	0.624978072041534	1	4	3	3	4	4	3	2	5	4	5	6	7	6	6	11	8	7	9	6	8	9	9	10	9	9	10	8	11	12	10	9	13	10	10	10	10	9	11	12	13	13	11	13	11	11	13	12	12	12	12	12	12	15	13	14	13	13	14	15	13	12	14	15	11	13	14	16	14	14	15	16	19	16	15	16	17	17	16	17	17	17	16	17	17	19	20	18	16	19	18	19	20	19	21	22	21	20	22	23	21	21	22	19	20	22	22	22	22	23	23	26	25	0	8	1	1	8	8	8	1	3	8	5	6	15	7	6	32	9	2	9	8	2	9	20	13	2	2	28	2	14	36	13	15	46	13	3	21	20	13	18	36	36	16	36	38	34	22	39	15	22	13	35	46	37	26	36	30	36	65	51	70	46	23	53	27	19	52	49	50	58	16	47	46	54	65	40	14	69	76	41	33	44	60	33	64	70	84	70	89	71	72	81	91	77	70	92	87	73	64	93	81	77	89	93	67	88	61	33	92	93	83	108	53	110	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	3	2	1	2	2	1	1	1	1	2	4	1	3	1	2	1	1	1	1	2	1	1	1	3	1	2	2	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	2	1	3	2	2	2	4	2	1	2	2	1	2	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	3	1	4	3	2	1	2	1	5	4	1	1	2	1	8	1
28000	-747.190784743696327	-745.681713149695838	-1.509071594000500	0.000176589334166	0.000050942793341	0.288481711431246	0.496933995986061	1	3	2	2	5	5	4	3	4	4	6	5	5	7	7	11	7	6	9	7	10	9	10	9	9	8	10	9	9	13	10	9	12	9	10	11	10	9	12	11	13	12	11	13	11	12	11	12	12	11	14	12	12	14	13	14	13	12	14	14	13	14	15	15	14	15	14	16	14	16	15	16	20	14	14	16	16	14	16	14	17	17	18	18	17	18	19	18	17	19	17	20	20	19	21	23	22	20	22	22	20	21	22	20	21	23	20	21	22	24	23	26	24	0	1	1	1	2	1	8	1	3	2	8	2	2	2	12	15	2	10	11	5	6	6	14	13	10	10	19	13	14	14	11	6	34	13	14	19	14	6	10	25	22	15	3	38	34	32	8	2	37	2	16	37	31	42	38	21	19	43	32	37	24	39	36	47	50	15	26	42	53	50	18	57	34	52	43	14	69	27	22	50	64	71	45	72	37	22	59	30	52	81	46	83	52	59	33	104	90	81	102	90	89	85	104	79	87	44	72	32	101	105	95	109	98	1	1	1	1	1	3	1	2	2	1	1	1	1	2	1	1	1	1	1	1	3	2	1	2	2	2	1	2	1	4	2	2	2	2	2	1	1	2	4	1	2	2	4	2	1	2	4	4	1	3	1	1	1	1	2	1	2	1	3	2	1	1	2	2	2	3	2	2	1	2	3	2	5	1	2	4	1	2	3	1	1	1	3	1	3	4	4	2	3	1	3	1	5	3	4	2	1	1	1	1	2	3	1	2	1	5	2	4	1	1	2	2	1
28500	-780.806682664003233	-779.166494797414884	-1.640187866588364	0.000221756403241	0.000049637264906	0.223836895712618	0.522968700875592	1	3	3	2	5	5	3	3	5	3	2	5	6	7	6	10	7	6	9	8	7	9	9	9	9	9	9	9	10	12	11	8	12	10	10	10	10	9	11	11	12	11	11	14	11	11	12	12	13	12	13	12	11	14	11	14	14	14	14	14	15	15	13	15	14	13	15	14	15	15	16	16	19	14	14	15	16	14	15	17	17	17	16	18	17	17	19	17	17	20	17	20	19	20	21	21	22	19	22	20	19	20	20	20	19	21	21	21	22	24	23	25	24	0	4	4	1	2	8	11	1	1	4	1	3	8	1	2	1	1	10	8	18	2	14	17	21	10	14	17	32	32	22	10	9	21	32	32	32	17	15	26	29	13	15	25	50	16	13	23	46	16	15	36	53	28	41	32	55	16	46	31	22	30	30	40	21	41	47	49	30	37	56	78	17	45	47	19	14	37	35	50	66	25	59	21	54	60	45	77	74	49	80	61	86	69	87	64	84	70	44	58	84	60	67	85	67	88	30	33	49	69	104	96	102	81	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	4	2	2	4	1	2	1	1	1	3	1	2	1	1	1	3	1	3	1	1	1	2	2	2	1	3	3	1	2	1	3	1	1	2	3	2	1	1	1	1	1	2	2	1	3	2	1	1	3	1	1	1	2	3	1	2	3	5	1	2	4	3	1	1	3	5	1	4	2	2	2	1	1	1	2	2	2	2	1	3	1	4	2	5	1	2	2	1	3	1	3	5	5	3	2	1	2	2
29000	-711.499116359147592	-709.956641041322200	-1.542475317825396	0.000154357071530	0.000041402983346	0.268228613927183	0.519826585713255	0	3	3	2	4	4	4	3	6	5	5	5	6	6	6	10	7	6	9	8	10	8	8	8	10	9	8	10	11	12	10	8	13	10	10	10	10	10	12	11	13	12	11	14	11	11	12	13	13	13	14	11	12	15	13	14	13	14	13	14	15	14	15	16	12	14	15	16	15	15	16	16	19	14	16	16	17	16	17	16	18	17	17	18	18	17	19	18	17	19	18	20	20	20	20	22	22	20	20	23	20	20	20	19	21	23	21	19	22	25	22	27	22	0	4	1	1	3	8	8	4	3	2	5	6	3	7	6	17	3	8	9	7	13	9	17	15	18	3	18	24	22	37	27	12	65	13	20	17	27	24	16	27	65	16	23	36	13	13	25	16	3	24	48	9	37	35	16	16	11	35	38	49	13	40	62	61	34	38	58	16	18	40	37	59	21	35	62	36	74	30	78	24	64	49	13	64	89	21	79	54	60	64	64	45	74	75	81	81	98	90	74	107	74	67	25	69	92	73	90	85	102	96	51	102	107	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	1	3	2	1	1	1	3	3	1	1	1	1	1	2	1	2	1	2	1	1	1	2	1	1	1	2	3	3	1	2	4	1	1	3	1	3	1	2	6	3	2	1	4	2	1	1	1	2	1	4	5	2	3	1	6	2	1	3	1	2	1	4	1	2	4	1	1	4	1	2	1	1	1	3	3	2	1	2	1	1	2	1	4	2	4	2	1	3	1	1	1	2	2	4	1
29500	-766.542633573055923	-764.895555883183079	-1.647077689872848	0.000197735563617	0.000043756546639	0.221288198432441	0.577665552950576	0	4	4	3	5	5	4	1	5	4	6	5	7	7	3	10	7	6	8	6	10	9	9	10	10	10	8	9	10	12	10	8	13	9	11	11	9	10	11	12	12	12	11	13	12	11	13	11	13	12	13	12	13	14	13	12	12	14	14	14	14	15	15	15	13	13	15	13	15	15	14	16	19	14	16	15	16	16	16	18	18	18	18	19	14	18	18	19	17	20	19	20	20	19	21	23	21	19	22	21	21	20	21	20	20	23	22	19	22	24	23	27	24	0	1	1	8	1	15	8	1	3	8	15	15	3	5	8	10	3	2	11	10	34	17	7	32	18	18	20	6	27	18	32	3	46	8	5	37	32	11	27	29	28	6	22	34	21	34	22	12	32	24	41	36	21	51	27	22	43	36	21	26	47	30	51	61	39	15	71	6	25	50	35	85	61	37	22	40	35	60	70	54	70	60	44	44	5	61	29	60	32	83	44	44	39	63	86	100	28	80	88	59	82	47	82	60	74	59	100	80	101	98	90	109	92	1	2	3	1	3	1	1	1	1	2	3	1	1	1	1	4	1	1	1	1	1	1	2	1	2	2	1	2	1	3	1	2	1	3	3	1	1	1	2	2	1	4	1	2	1	1	2	3	2	1	1	1	1	1	2	2	1	2	3	2	1	3	1	1	1	5	1	3	2	1	2	1	3	3	5	1	4	1	1	2	2	1	3	3	3	2	3	2	6	1	3	3	5	2	2	1	7	1	2	4	1	6	1	3	3	5	1	1	1	2	2	3	2
30000	-779.140996557400172	-777.594708570941521	-1.546287986458607	0.000250940235899	0.000066781974030	0.266127007454474	0.518803049705659	0	4	3	1	2	5	4	4	6	5	5	5	6	6	7	9	8	6	9	7	10	10	9	8	7	10	10	10	9	12	11	9	13	10	11	10	11	10	9	11	11	12	11	14	12	10	12	12	13	12	13	12	13	13	14	12	14	14	14	15	14	14	14	15	13	14	15	15	15	15	15	17	16	16	16	15	17	16	16	17	18	18	18	15	17	19	19	18	17	19	17	20	20	18	21	22	21	19	22	22	22	18	22	20	22	22	22	20	23	24	23	27	25	0	5	5	1	1	3	5	5	2	7	5	3	11	8	18	15	9	3	20	4	20	13	7	2	18	8	19	13	14	39	32	24	46	9	36	17	23	13	18	15	32	32	8	22	46	11	6	11	43	27	43	24	45	40	15	36	39	40	43	23	33	7	22	43	46	27	16	42	31	51	62	42	45	31	43	23	70	60	40	61	28	31	59	61	63	21	25	52	18	66	64	91	102	89	65	60	86	45	55	92	71	26	93	85	92	92	91	74	47	103	100	101	90	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	3	1	1	3	2	1	3	1	2	1	1	1	1	1	3	1	1	1	2	2	3	1	2	4	2	1	2	3	3	1	1	1	2	1	1	5	1	3	1	1	2	1	5	2	2	1	2	3	1	2	1	1	3	2	3	2	3	1	1	2	2	4	5	2	1	2	4	6	3	4	2	1	1	1	1	5	3	1	3	5	1	4	3	2	1	1	1	2	2	7	1	1	2	2
30500	-784.930042183144337	-783.396928527059003	-1.533113656085349	0.000216593337295	0.000059250712765	0.273557411805178	0.565795085083788	0	4	3	2	4	4	4	2	6	4	5	6	7	6	5	9	6	6	7	8	9	8	10	10	9	9	8	9	10	12	10	9	13	10	10	10	11	10	11	11	14	13	11	12	11	10	13	10	13	12	12	11	12	13	14	13	12	12	14	14	14	14	13	16	13	14	15	14	14	15	14	16	18	16	14	16	16	15	15	17	18	18	18	18	17	16	19	18	16	20	18	19	21	18	20	21	21	19	18	21	21	20	21	20	21	23	21	22	23	25	23	25	25	0	8	1	1	8	8	8	1	3	3	1	11	6	7	6	22	5	3	7	8	13	9	17	3	14	14	3	11	27	46	20	1	36	15	26	26	10	14	35	29	16	52	20	52	24	32	20	15	14	45	48	46	18	35	32	34	25	20	23	18	36	25	29	44	29	21	35	53	39	65	20	59	61	35	63	75	66	23	24	46	86	54	33	46	49	30	25	77	31	70	64	79	89	40	61	71	98	81	89	98	88	67	88	58	70	64	98	91	52	62	92	101	92	1	1	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	2	2	1	1	3	4	2	1	2	2	1	1	1	4	2	3	1	1	3	2	1	1	2	1	1	1	1	1	2	2	3	1	1	1	3	1	3	2	2	2	3	4	2	3	2	2	2	3	2	1	2	2	3	1	2	2	1	1	1	2	2	4	1	2	3	5	2	2	4	2	2	3	1	2	2	3	3	2	1	1	1	1	1	3	1	5	3	3	1	3	5	4	2	2	2
31000	-732.244257951007285	-730.760393836176604	-1.483864114830692	0.000195424346782	0.000059896182642	0.306492940252766	0.547231828896110	0	3	2	2	4	5	2	3	5	5	5	4	7	6	7	10	7	7	8	5	9	8	9	9	10	9	10	10	10	12	11	9	12	11	9	11	10	11	11	11	14	12	11	13	12	10	12	12	12	11	13	13	13	14	14	12	14	13	14	14	14	12	14	15	13	14	16	15	16	14	16	17	18	15	15	15	16	16	16	16	17	17	18	17	17	18	19	18	17	18	19	20	20	18	20	23	21	19	21	22	20	21	21	19	21	22	21	22	23	24	23	23	25	0	3	1	1	3	2	1	1	3	5	5	2	6	7	6	6	2	10	9	7	13	14	9	13	32	22	20	21	14	27	26	15	46	22	5	35	18	24	10	22	6	5	11	47	8	21	12	14	43	21	22	48	18	6	45	1	12	49	23	43	36	19	16	61	38	33	70	43	59	42	60	65	61	37	42	40	22	70	56	61	44	51	54	45	47	33	63	58	78	65	86	90	67	62	64	100	91	53	39	97	85	74	85	41	84	47	90	103	74	108	86	60	98	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	2	2	1	2	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	3	1	1	1	3	1	4	4	3	1	5	1	4	3	1	1	2	1	4	4	1	7	5	1	2	2	1	2	2	1	1	1	2	2	1	1	1	2	1	3	2	2	2	2	2	1	2	1	3	3	2	3	3	2	1	2	1	1	2	3	2	1	1	3	5	1	2	3	2	3	2	5	2	1	3	1	2	4	3
