step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86
5000	-485.907523098948388	-492.763011049907789	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.539490758265295	0	2	4	3	3	2	2	5	4	5	4	7	5	5	5	6	7	8	9	7	7	9	7	7	7	9	8	9	11	9	9	11	11	10	10	10	11	13	14	15	16	14	17	14	16	16	17	18	17	19	16	18	18	19	20	19	20	20	20	19	20	21	22	21	21	23	21	21	25	22	21	25	25	24	25	26	27	27	29	31	32	32	33	36	39	39	0	1	7	7	2	1	1	7	5	6	6	4	9	7	11	9	15	8	20	15	15	13	16	15	15	18	23	15	28	16	23	26	20	25	19	4	34	34	19	42	34	37	44	19	38	38	40	41	38	37	44	40	40	49	54	45	48	33	54	40	54	61	58	56	51	59	60	54	62	56	51	62	58	58	71	58	74	74	77	79	78	80	82	82	82	84	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	2	1	2	1	1	2	1	1	2	1	1	1	1	2	1	1	4	1	2	2	1	3	1	2	2	2	1	1	1	2	4	1	2	2	1	1	2	1	4	1	2	1	1	1	1	2	2	1	1	2	1	2	1	3	2	2	3	2	1	1	1	3	1	1	3	4	2
5500	-489.260923176125743	-496.116411127085144	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.710249898821571	-1	1	1	2	3	3	2	3	4	6	5	7	5	6	6	5	7	8	10	8	8	8	6	7	10	9	7	9	11	9	9	11	12	11	11	11	11	12	14	15	17	14	16	15	15	17	16	17	15	18	17	18	19	18	21	18	18	21	20	19	20	21	22	21	22	22	21	21	24	22	23	24	24	24	26	26	26	26	28	30	32	33	34	36	38	40	0	1	1	1	2	3	3	4	5	6	6	8	9	3	11	9	15	8	28	15	15	16	16	15	17	12	23	20	19	16	23	26	24	19	28	18	19	34	29	37	40	37	34	35	42	49	38	37	38	49	44	47	42	44	44	45	48	54	43	45	54	61	44	56	58	55	52	54	68	56	58	68	63	71	71	69	74	74	77	79	78	80	82	82	83	85	1	1	1	3	1	1	1	1	1	2	1	2	1	2	1	1	1	3	1	1	2	2	1	1	2	1	1	1	1	3	2	1	2	1	1	1	1	1	2	2	1	2	2	2	1	1	2	2	3	2	1	2	3	2	2	1	1	1	2	2	1	1	4	2	1	1	1	1	2	3	1	1	1	1	2	1	1	1	1	1	2	2	1	2	2	1
6000	-439.500272310312425	-446.355760261271826	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.691214684475963	0	2	2	3	4	3	4	4	5	5	4	7	4	5	5	3	8	8	9	8	8	8	7	7	10	10	9	10	11	8	10	9	12	10	12	12	12	12	14	15	14	14	16	16	16	16	18	18	17	18	18	18	18	19	21	19	19	20	22	20	19	21	21	21	21	21	21	21	24	23	23	25	23	24	25	26	26	27	29	30	32	32	33	36	39	39	0	1	1	3	2	3	3	4	13	6	6	8	16	3	11	2	15	8	17	15	15	16	16	15	20	18	23	19	28	16	23	8	28	19	28	26	34	34	35	42	34	37	41	35	40	42	40	41	37	43	44	40	45	44	44	45	48	51	61	52	39	39	61	56	58	54	52	54	62	64	58	73	54	71	74	73	74	74	77	79	78	80	82	82	83	84	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	2	2	1	1	1	1	1	1	1	3	2	3	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	1	1	1	1	2	3	2	1	1	1	1	3	2	1	2	1	1	2	2	1	1	2	2	2	1	1	1	1	2	1	1	2	1	1	2	3	2
6500	-465.639251528653006	-472.494739479612406	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.673683809975305	0	1	2	2	5	3	3	4	4	5	4	6	3	6	5	5	8	7	9	8	8	8	7	7	9	9	10	10	12	8	9	11	10	10	12	13	13	12	13	14	16	13	14	16	16	15	17	17	17	18	16	17	19	19	21	19	19	19	21	20	20	21	21	21	22	22	21	21	25	22	23	25	25	24	25	27	25	27	28	31	31	32	34	37	38	39	0	1	1	1	13	3	3	4	13	6	6	8	2	3	11	13	15	12	21	15	15	14	16	15	15	18	31	19	24	16	23	26	17	17	19	26	28	34	19	37	37	38	38	37	40	37	37	41	43	39	39	45	40	51	44	45	48	51	58	52	54	61	44	56	58	51	52	54	62	56	58	68	66	71	71	73	74	74	77	79	78	80	80	82	84	85	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	2	1	1	1	2	1	1	1	2	2	2	2	1	1	2	1	2	1	2	1	3	1	1	1	1	1	2	1	2	3	1	1	2	1	2	2	1	2	1	2	1	1	2	1	2	3	2	1	2	2	1	2	2	1	1	1	1	2	2	3	2	1	1	2	1	1
7000	-425.378403201598246	-432.233891152557646	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.727754114626566	0	1	4	3	3	4	2	5	5	6	4	7	4	7	5	6	7	8	10	8	8	7	8	8	8	9	10	9	11	9	9	10	12	10	11	13	13	14	14	16	16	14	16	15	16	15	16	17	17	18	18	17	18	19	20	20	19	22	21	20	20	21	21	21	20	23	21	22	24	22	23	24	23	24	25	26	26	27	28	30	32	32	34	35	37	38	0	1	7	1	2	7	1	4	13	6	7	8	5	3	11	9	15	12	24	15	15	13	16	15	15	18	22	17	19	22	23	18	21	28	25	12	34	34	28	42	39	35	38	28	39	42	42	38	43	49	44	45	45	44	51	45	48	65	51	52	51	55	55	56	51	59	52	61	61	64	65	68	62	71	71	73	74	74	77	79	78	80	82	82	84	84	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	2	2	1	1	1	1	1	1	1	2	1	2	3	1	1	2	2	1	2	1	4	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	3	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2
7500	-460.812911257100552	-467.668399208059952	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.676507348435274	0	1	3	2	5	3	2	3	6	5	4	6	3	5	5	5	7	8	9	7	7	9	7	7	9	10	10	8	11	9	9	10	13	10	11	13	11	13	14	15	16	14	15	16	16	16	17	18	17	17	17	17	18	20	22	20	20	19	19	20	19	21	19	22	22	23	22	21	24	22	23	23	24	24	25	27	26	27	29	30	33	33	34	35	39	39	0	1	7	1	13	7	1	4	13	6	6	8	2	7	11	13	15	12	28	15	15	16	16	15	15	12	23	21	19	16	23	12	25	19	19	32	34	34	35	37	38	34	38	29	40	37	42	41	43	40	44	40	40	51	51	45	48	51	44	52	51	61	44	56	58	59	52	61	62	56	58	44	68	71	58	73	75	74	77	79	78	79	82	83	84	84	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	2	2	2	2	1	1	2	1	2	2	1	1	2	1	1	2	2	1	3	1	3	1	2	2	1	1	2	1	1	2	2	2	2	1	1	1	2	1	1	1	1	2	2	2	1	2	1	2	2	2	1	4	2	1	2	2	1	2	1	1	1	2	2
8000	-474.888250677251165	-481.743738628210565	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.680322147573215	0	1	4	3	4	3	1	5	5	6	4	7	2	7	6	5	7	8	8	7	9	9	6	8	10	9	9	9	12	7	9	10	13	11	11	12	12	14	14	14	16	15	15	16	16	16	18	18	17	16	18	17	18	17	20	19	19	21	21	19	21	22	20	21	20	23	21	22	25	22	23	24	24	24	25	25	27	26	29	31	32	33	34	36	37	39	0	1	7	1	13	7	1	4	13	6	6	8	2	3	11	13	15	8	15	15	20	16	9	20	17	12	23	19	19	9	23	26	25	28	28	12	34	29	28	34	38	37	39	39	40	40	37	49	34	37	54	45	45	39	38	47	48	65	51	52	44	61	54	56	44	59	52	54	65	67	65	68	65	58	71	55	78	71	77	79	74	80	82	82	82	85	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	2	1	2	1	2	2	2	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	4	1	3	2	1	1	1	2	4	1	1	1	1	1	2	1	2	1	2	2	2	3	3	1	2	1	2	2	1	2	1	2	1	1	2	1	1	2	2	1
8500	-438.377714777950416	-445.233202728909816	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.738277164730764	0	1	4	3	2	3	2	5	5	6	4	7	4	5	5	6	6	8	9	7	8	8	7	7	9	9	10	9	11	9	9	11	12	11	12	13	13	13	14	14	15	15	17	16	16	15	17	17	15	19	19	18	18	19	21	18	18	21	22	20	21	21	20	19	22	22	21	20	24	22	22	23	24	24	25	27	27	26	29	30	32	33	34	36	37	39	0	1	7	1	2	7	1	4	13	6	6	8	5	3	11	13	15	8	15	17	15	16	16	15	20	12	23	20	28	16	23	26	25	19	28	12	34	34	28	37	38	40	49	35	40	38	40	39	38	49	44	45	45	39	51	45	48	51	44	52	44	51	44	56	58	61	52	51	62	64	58	51	68	71	71	69	78	74	77	79	74	80	82	82	84	85	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2	1	2	1	1	1	2	1	1	1	1	2	2	1	2	1	2	2	1	1	2	1	1	1	1	2	1	1	1	2	1	2	2	1	1	3	1	1	1	1	2	2	3	1	2	1	1	1	2	1	2	1	1	2	2	1	1	1	1	2	1	1	3	1	1	2	1	1
9000	-457.731484423803067	-464.586972374762468	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.770154750351674	1	2	5	3	3	3	2	4	4	5	4	6	5	5	5	5	8	9	10	7	7	7	7	7	7	9	9	9	12	10	8	10	13	10	11	12	13	13	13	15	16	15	17	16	17	16	16	17	17	19	18	18	18	18	22	19	19	19	21	20	20	22	22	20	21	22	22	20	23	21	23	25	25	24	25	27	26	25	27	29	32	32	34	35	37	39	0	1	7	1	2	7	1	4	5	6	6	4	9	6	11	9	15	8	28	15	10	16	16	15	15	12	23	25	19	22	23	12	21	28	19	26	34	34	28	19	34	38	38	39	40	40	40	41	40	43	39	45	40	44	68	40	48	51	51	52	54	61	51	45	58	44	52	51	51	56	65	54	62	66	71	73	74	74	77	79	77	80	82	82	84	85	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	3	1	1	1	1	2	2	3	2	1	2	2	1	1	1	1	1	1	2	1	1	1	1	3	1	1	2	2	1	1	2	1	1	3	2	2	2	1	1	2	2	1	1	1	2	1	1	2	2	2	1	2	1	1
9500	-451.669166884546598	-458.524654835505999	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.766940579571447	1	2	4	3	5	2	2	4	6	5	4	5	4	6	5	6	7	8	8	7	6	8	8	7	10	8	9	9	11	9	9	11	12	10	10	12	13	13	14	15	17	15	15	16	17	17	18	17	18	17	18	18	18	17	20	19	18	21	20	20	20	18	19	21	22	22	21	21	25	23	23	25	23	24	24	25	27	26	29	30	31	32	33	36	38	40	0	1	7	1	2	1	1	4	13	6	6	4	2	3	11	13	15	14	21	15	15	16	16	21	19	12	23	19	25	16	23	12	25	28	19	18	34	34	37	38	43	37	34	39	40	40	40	38	39	38	39	40	40	44	62	45	48	59	51	52	54	44	54	56	58	59	52	62	61	64	58	68	39	71	71	73	74	74	78	79	78	80	82	82	82	85	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	3	2	2	1	2	1	1	3	1	1	1	1	1	2	2	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	1	2	4	1	1	1	1	2	1	1	2	1	1	2	3	1
10000	-445.745301341545542	-452.600789292504942	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.728971039417349	0	2	4	2	4	4	2	5	6	5	5	6	5	5	6	6	8	8	10	7	8	8	7	8	9	9	9	10	12	9	8	11	12	10	11	12	12	13	15	16	16	13	16	16	16	17	17	18	18	16	18	18	18	19	19	19	20	19	21	20	18	20	20	22	21	23	20	21	23	23	23	24	24	25	25	26	26	26	28	30	29	32	34	36	38	40	0	1	7	1	2	7	1	3	13	6	6	8	5	7	11	13	20	8	21	15	15	16	16	15	20	12	23	20	28	16	23	18	21	21	28	26	34	34	35	42	38	28	38	35	42	42	38	41	43	19	39	45	45	44	51	45	48	39	51	52	39	54	58	56	58	59	52	62	62	64	51	68	61	71	71	73	71	74	77	79	78	80	82	82	84	85	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	2	1	2	2	1	1	2	1	2	2	2	1	1	2	2	2	2	2	1	1	3	2	1	1	1	1	2	2	2	2	1	2	1	1	2	1	1	1	1	1	1	3	2	2	1	1	1	1	1	1	1	1	1	1	2	2	1
10500	-436.987230374940907	-443.842718325900307	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.781142183695699	-1	1	4	3	2	3	2	5	5	5	4	7	4	6	5	6	6	6	8	7	9	9	8	7	10	8	10	9	11	9	10	10	12	10	11	11	12	12	14	15	16	14	14	14	16	17	18	17	18	19	19	18	19	17	22	19	19	20	18	20	20	22	21	21	22	21	22	21	24	23	23	23	23	24	25	27	26	27	28	30	32	32	34	37	38	39	0	1	4	2	2	7	1	4	13	6	6	14	5	7	11	13	15	8	17	15	20	16	16	17	17	18	23	19	19	16	23	26	21	19	28	12	34	34	38	39	43	37	34	35	40	42	45	41	41	49	39	45	45	44	61	45	48	59	39	52	54	61	51	56	58	59	60	61	62	64	65	68	51	71	71	62	74	74	77	79	78	80	82	82	84	85	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	2	1	1	1	1	2	1	1	2	1	2	1	1	1	1	2	2	1	1	2	2	1	1	1	1	1	1	2	1	1	2	1	2	1	1	2	1	1	2	1	1
11000	-434.875284273793000	-441.730772224752400	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.763326955465932	0	1	4	3	3	2	3	4	6	5	4	7	4	4	5	6	7	8	9	7	7	7	7	8	8	10	9	9	12	8	9	8	12	11	12	11	12	13	14	15	17	14	16	15	16	16	16	16	18	18	18	17	18	19	20	18	18	20	21	20	19	21	21	22	21	23	21	21	24	20	23	21	24	24	26	26	26	27	28	30	32	32	33	35	36	38	0	1	7	1	2	1	6	4	13	6	7	4	5	7	11	13	15	8	20	15	15	16	9	15	21	32	23	15	19	9	9	12	20	28	19	12	34	34	35	38	48	38	38	39	42	42	40	37	43	43	44	45	45	44	44	45	48	51	51	52	44	55	55	56	51	65	52	61	51	56	65	61	68	65	71	69	74	74	77	79	78	80	82	82	82	85	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	3	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	2	1	1	1	1	2	2	1	1	1	2	1	2	1	3	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1
11500	-429.284512061123394	-436.140000012082794	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.718109153427345	0	1	2	3	3	3	4	4	5	5	4	6	4	6	5	5	7	8	8	8	8	8	8	7	9	10	10	10	11	9	10	11	13	10	11	13	11	13	14	16	17	14	16	15	17	16	17	17	17	19	19	18	18	19	21	19	19	21	21	20	20	19	22	21	21	23	21	21	24	22	23	23	25	24	25	27	26	27	29	31	32	32	34	36	38	39	0	1	1	1	2	3	3	4	13	6	6	8	5	7	11	13	15	12	15	15	17	16	16	15	17	18	22	19	19	22	22	12	25	20	19	32	34	34	19	42	38	37	34	35	40	42	40	34	38	49	41	40	45	41	44	40	48	44	62	45	54	44	55	56	51	59	45	62	54	64	58	68	69	71	71	73	74	74	77	79	78	80	82	82	84	85	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2	1	2	3	2	1	2	2	1	1	2	2	2	2	2	2	1	1	1	3	2	1	1	1	1	1	2	1	1	3	1	2	1	2	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	1	1
12000	-456.984831124620939	-463.840319075580339	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.776748438610803	1	2	4	3	3	2	3	4	6	5	4	7	4	6	5	5	7	8	10	8	9	8	7	8	9	9	9	8	11	10	9	11	11	11	11	12	12	14	12	14	15	13	15	15	16	16	18	17	17	17	18	18	17	19	19	19	19	22	20	20	21	21	21	21	20	23	22	19	24	21	23	23	24	25	25	26	27	27	30	31	30	32	34	35	37	40	0	1	7	1	2	1	1	4	13	6	6	8	5	3	11	13	15	12	28	15	15	16	16	17	17	18	23	17	20	22	23	18	20	21	28	32	34	37	35	42	34	37	34	21	40	38	40	41	38	43	41	45	45	38	44	41	41	44	51	52	54	68	55	56	51	59	37	44	62	56	65	54	54	58	71	73	74	74	77	79	78	80	82	82	84	85	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	2	1	2	2	1	1	2	1	2	1	1	1	1	2	2	2	3	4	1	2	1	1	1	2	1	1	4	2	2	1	1	2	2	1	1	1	1	1	1	1	2	1	2	2	1	1
12500	-494.614502489941856	-501.469990440901256	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.657414814886015	0	1	3	3	2	3	2	5	6	5	4	6	4	7	5	5	6	8	7	7	9	8	7	7	10	9	9	9	11	10	8	10	12	10	12	12	12	14	13	15	16	13	15	16	17	16	17	17	16	19	18	17	18	18	22	19	19	21	19	19	20	21	22	21	22	21	21	21	24	20	24	24	24	23	26	26	27	27	28	29	32	31	34	35	38	40	0	1	7	2	2	7	1	4	13	6	6	8	5	10	11	13	15	12	17	15	15	16	16	15	17	18	23	19	28	22	23	26	25	19	19	14	34	34	19	42	35	35	34	21	40	43	40	38	34	49	29	39	45	39	54	40	48	51	44	52	51	44	61	56	62	59	52	54	62	56	65	68	54	51	71	61	75	74	77	79	78	80	82	82	82	85	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	1	1	2	1	1	1	1	1	1	2	2	1	2	3	1	2	1	3	2	1	1	1	2	2	1	4	2	1	2	2	3	2	2	1	1	2	3	1	1	1	2	2	2	2	1	1	2	3	2	1	3	1	2	1	1	2	1	2	2	4	1
13000	-461.072396255960825	-467.927884206920226	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.745696135852091	0	2	4	3	3	3	2	3	5	6	4	6	4	6	5	5	7	8	9	7	8	8	7	7	7	8	8	8	10	9	10	10	13	10	11	12	11	13	14	16	16	14	16	16	16	17	17	16	18	18	18	19	18	18	22	19	19	21	21	19	19	20	22	21	21	22	22	22	24	22	23	24	24	22	25	25	26	24	29	30	30	32	34	35	36	39	0	1	7	1	2	7	1	1	13	6	6	8	5	3	11	13	15	4	28	15	15	16	16	15	15	12	23	17	19	27	23	26	21	28	28	32	34	34	19	37	34	37	39	34	38	42	38	38	43	43	39	42	40	44	54	45	48	51	51	45	54	54	62	56	51	59	60	62	68	56	65	62	68	58	71	62	78	74	77	79	78	80	82	82	83	84	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	2	2	3	1	2	1	1	2	2	2	2	2	1	2	1	1	3	1	2	1	2	3	1	1	2	1	2	1	2	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	2	1	2
13500	-462.335021474580799	-469.190509425540199	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.693571459600718	-1	1	4	1	3	3	1	4	5	5	4	7	4	6	5	5	6	7	8	7	9	8	8	8	9	9	9	10	11	9	10	10	12	10	11	11	12	13	13	15	17	14	17	14	17	16	17	18	16	18	17	16	17	19	22	19	19	21	22	19	21	20	22	21	20	22	20	20	22	23	23	23	23	24	25	26	26	27	28	29	30	31	34	37	37	39	0	1	4	1	2	7	1	4	5	6	6	8	5	10	11	13	15	8	15	17	15	16	16	17	15	18	23	19	19	16	23	18	20	19	19	18	34	34	19	42	38	37	38	28	40	42	40	41	28	43	44	42	40	51	54	45	48	51	51	52	54	54	54	56	51	51	52	54	54	64	58	51	59	65	71	61	74	74	77	79	74	80	82	83	83	85	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	2	2	1	1	2	1	1	1	2	2	1	2	2	1	2	2	1	1	2	1	1	2	2	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	3	2	2	1	2	1	2	3	2	1	2	1	1	2	1	2	1	2	1	1	1	1	3	1	1	1	2	1
14000	-488.852930890597293	-495.708418841556693	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.730962393657512	0	2	1	2	3	3	3	5	5	4	4	7	4	7	5	5	8	9	10	8	7	9	7	7	9	7	9	10	12	9	9	11	10	11	12	11	12	13	15	15	16	14	17	16	16	17	18	17	16	18	18	18	18	19	20	20	19	21	21	20	21	20	22	21	20	22	22	22	23	22	22	24	23	23	25	25	26	26	28	31	33	32	33	36	39	39	0	3	1	1	2	3	3	4	13	2	6	4	5	11	11	13	15	26	21	15	15	16	16	15	15	8	23	24	20	16	23	26	17	20	25	26	19	34	24	42	35	37	49	29	40	40	40	29	38	35	35	45	45	29	51	45	48	51	54	52	29	51	55	56	51	44	52	62	62	56	65	69	61	66	71	54	74	74	77	79	78	80	82	82	82	84	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	2	1	2	1	1	2	1	1	2	2	2	2	2	1	2	1	2	1	1	4	1	2	1	1	1	1	1	2	2	1	3	3	1	1	3	1	2	1	2	1	1	4	1	1	1	2	4	2	1	2	1	1	1	1	1	1	2	1	2	1	1	3	1	1	2	5	1
14500	-485.047400304892278	-491.902888255851678	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.774033282115572	0	1	3	3	5	3	2	4	5	4	4	6	3	4	5	5	7	7	10	6	9	8	7	7	9	9	9	7	12	10	9	10	12	10	11	11	12	14	13	14	16	14	16	15	16	17	17	17	17	18	19	18	18	18	22	19	18	22	21	18	21	21	22	21	21	23	20	20	23	23	23	23	25	23	25	24	25	27	28	29	31	30	32	35	38	39	0	1	7	1	2	7	1	4	13	6	6	4	2	7	11	13	15	12	28	15	15	16	16	20	17	12	23	15	21	22	23	18	25	28	28	26	34	34	19	35	44	35	37	35	40	40	40	43	38	43	50	45	40	43	62	60	48	65	51	40	54	54	51	56	51	59	45	54	54	56	65	61	68	65	65	61	74	74	77	79	74	80	82	80	82	84	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	2	1	1	1	1	2	2	1	2	1	1	1	1	2	1	1	2	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	2	1	2	1	2	1	2	3	1	1	2	1	2	2	1	2	3	1	3	1	1	3	4	2
15000	-481.807583453342659	-488.663071404302059	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.716566963130641	0	1	3	2	3	2	4	4	5	5	5	8	4	6	5	6	7	7	9	6	7	8	7	8	9	9	9	10	11	10	9	11	12	11	12	13	12	14	14	16	16	15	14	15	17	17	18	18	17	18	18	18	18	17	21	19	19	21	21	19	20	20	20	21	20	22	21	21	23	23	24	25	25	22	26	26	26	26	27	30	31	32	34	36	38	40	0	1	1	1	2	1	6	4	13	3	6	8	5	3	4	13	15	8	20	15	15	13	13	17	17	18	23	19	19	16	16	18	20	28	19	26	34	34	20	38	43	37	34	35	40	42	49	41	39	49	44	45	40	44	62	45	48	65	38	52	54	54	51	53	51	59	60	62	59	64	74	68	69	59	71	73	74	74	77	79	77	80	82	82	84	85	1	1	2	2	1	1	1	1	1	1	1	2	1	2	2	1	1	2	1	1	1	3	2	1	2	2	1	1	2	2	1	2	3	1	2	2	1	2	3	1	1	1	2	1	1	2	1	2	2	1	2	1	1	1	1	1	1	1	3	1	2	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	2	2	1	1	3	1	1	2	1	2
