step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110
24000	-712.889632568286629	-719.745120519246029	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.462947853109069	-1	1	1	1	3	4	3	4	3	5	4	5	6	6	6	7	6	7	8	8	7	10	8	10	9	9	11	11	9	12	12	11	12	10	12	14	13	13	11	12	14	14	16	14	16	15	16	16	15	14	18	17	16	16	17	15	18	19	16	18	17	17	17	17	18	18	17	19	20	18	18	19	20	19	21	18	20	24	21	23	20	25	23	22	23	23	26	27	29	29	33	35	34	35	35	36	36	36	37	38	38	38	40	40	41	41	45	45	46	50	0	1	1	1	1	4	4	2	4	9	2	5	6	7	8	5	11	7	4	21	2	25	10	20	16	13	34	17	11	29	18	26	10	21	16	35	32	14	34	21	30	22	29	30	44	33	42	30	37	31	40	35	42	25	43	50	43	16	56	44	45	48	36	45	53	56	47	46	51	47	54	53	65	12	21	43	58	41	76	73	76	78	65	81	21	81	84	65	76	88	90	93	90	0	84	95	0	0	36	94	95	94	101	93	103	93	103	103	0	109	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	2	2	4	1	3	1	1	1	1	1	1	3	2	2	2	1	3	1	3	1	1	3	1	2	1	3	3	2	1	1	2	2	1	1	4	3	2	3	1	1	1	5	1	2	1	1	3	1	1	2	1	2	1	2	1	2	1	8	7	1	1	3	2	2	1	1	3	1	8	2	1	5	4	1	2	1	3	1	6	1	1	1	13	1	1	1	1	5	1	5	2	2	1	2
24500	-743.467493350968766	-750.322981301928166	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.468124487791868	-1	1	2	0	4	3	2	3	3	6	5	5	6	6	6	6	7	7	7	10	8	10	7	9	9	9	12	11	10	12	12	11	9	11	14	14	11	13	12	11	15	15	16	13	15	14	15	16	15	15	16	15	17	15	18	15	18	18	16	17	16	18	18	15	17	20	19	18	19	19	17	20	19	19	20	19	21	23	21	22	20	25	21	23	20	24	24	28	29	28	32	34	33	35	35	36	37	36	37	40	38	38	39	39	43	42	44	46	48	49	0	1	4	1	7	4	1	2	1	9	7	9	5	4	3	11	7	9	11	16	14	16	3	19	16	11	34	21	5	21	19	26	23	23	25	21	25	17	29	24	22	30	17	29	44	31	24	42	29	29	31	22	50	16	48	15	56	37	50	44	37	48	44	39	49	69	44	34	17	55	21	52	65	58	24	50	42	37	70	73	50	41	31	81	68	76	81	74	88	86	86	93	86	0	65	90	0	0	31	101	97	94	102	96	106	93	99	103	0	109	1	1	1	1	1	2	1	2	1	2	1	1	1	3	2	1	2	2	1	2	1	2	2	1	1	3	1	1	2	1	3	1	1	2	2	2	1	4	1	1	3	2	4	2	1	1	3	1	2	2	2	4	1	4	1	5	2	3	1	2	2	1	2	2	1	1	2	4	5	1	4	3	1	1	5	3	3	7	1	1	1	5	5	3	1	3	2	2	1	2	4	1	5	1	8	4	1	1	11	1	1	1	1	2	1	4	2	3	1	1
25000	-674.951871253773447	-681.807359204732848	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.486534700889771	-1	2	1	1	4	3	3	3	4	3	5	6	6	7	7	5	5	6	9	9	7	10	7	9	9	9	11	10	11	13	12	10	12	9	13	13	12	13	11	13	15	17	15	15	13	15	15	16	14	14	18	15	17	16	16	15	18	18	16	17	17	17	19	18	18	20	19	18	19	20	17	19	19	19	20	20	20	24	20	21	21	26	23	23	22	24	24	27	29	30	31	34	34	36	35	37	38	37	35	40	36	39	40	39	42	40	46	45	48	50	0	1	1	1	4	4	2	2	4	3	10	7	6	12	16	4	5	17	21	15	17	16	6	16	21	23	34	11	24	15	28	26	22	23	11	20	19	13	34	13	24	41	49	22	37	40	33	52	37	23	40	36	43	45	33	50	53	45	56	25	29	29	60	48	23	53	57	59	21	58	55	30	57	42	51	59	60	85	50	37	79	35	81	81	24	79	81	87	88	83	65	82	90	0	71	99	0	0	55	94	93	94	102	101	99	101	103	103	0	109	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	2	2	2	1	1	1	2	2	2	1	1	1	1	5	2	3	3	1	3	3	1	1	3	1	1	2	1	1	3	2	1	1	2	1	1	1	3	1	4	2	3	1	1	5	1	1	1	5	1	1	2	1	1	1	2	3	2	3	5	1	6	1	1	7	4	1	2	1	4	6	4	2	1	8	1	1	1	8	2	1	2	1	3	3	2	3	2	1	1
25500	-727.897117046306789	-734.752604997266189	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.603242034311654	-1	1	1	1	4	3	2	3	4	5	5	5	7	7	6	6	7	8	9	10	7	9	9	7	9	9	12	11	11	13	11	12	12	11	13	15	11	13	12	14	15	15	16	13	15	16	16	16	12	14	15	16	16	15	17	15	17	19	16	17	17	18	18	17	18	18	20	19	19	19	18	19	19	20	20	19	20	23	21	21	18	24	23	23	24	23	26	26	28	30	32	34	34	34	34	36	37	37	37	40	37	39	40	39	42	42	44	46	46	49	0	1	1	1	7	7	4	7	6	3	2	5	5	11	6	4	9	15	21	15	12	16	14	4	16	24	34	15	25	25	26	31	20	23	22	30	23	18	10	13	29	44	49	9	17	38	31	41	23	37	28	29	42	35	43	50	10	35	56	35	45	30	59	49	44	55	70	34	51	59	54	42	65	41	69	59	58	33	76	73	59	57	74	81	41	81	86	80	83	87	90	90	91	0	89	92	0	0	10	94	93	94	102	90	104	104	103	102	0	109	1	2	1	1	1	1	1	1	1	2	2	1	1	1	2	3	1	1	1	2	1	1	1	2	2	1	1	3	2	2	1	1	1	1	1	1	1	2	4	4	1	1	3	3	3	2	2	1	1	3	2	3	1	2	1	1	4	2	1	2	1	3	1	3	2	1	1	2	2	1	2	2	1	2	1	1	1	3	1	1	1	3	1	2	4	1	2	2	2	3	1	2	1	1	3	1	1	1	16	3	1	3	1	5	2	2	2	3	1	2
26000	-723.126929830926201	-729.982417781885601	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.546459030292916	-1	1	0	1	3	3	2	3	4	5	4	6	6	6	4	7	6	7	10	10	8	9	7	10	9	8	12	11	10	13	12	12	11	12	13	14	12	13	11	14	16	15	16	15	15	15	16	15	15	12	16	17	16	16	17	14	18	19	16	17	17	18	18	18	18	20	19	20	20	19	17	19	19	19	19	20	20	23	22	20	21	25	23	23	22	23	26	27	29	29	31	34	32	34	34	36	38	37	37	40	38	38	40	40	43	41	45	45	46	49	0	1	1	1	1	1	1	2	7	2	1	11	10	6	4	11	8	10	18	21	8	16	15	11	16	11	39	21	14	25	19	23	20	39	37	20	21	19	29	29	15	25	49	35	25	31	10	24	31	29	38	30	20	35	46	50	59	61	56	24	46	42	53	51	49	65	64	65	75	62	35	41	43	59	51	50	60	62	74	42	43	79	61	81	37	76	59	81	84	76	89	91	90	0	93	92	0	0	47	94	95	94	102	92	103	104	102	105	0	109	1	1	1	1	2	1	1	1	1	3	2	1	1	1	2	2	2	1	1	2	4	2	1	2	2	2	1	2	2	3	1	2	1	1	1	2	2	2	1	3	8	3	1	2	2	1	4	2	1	1	2	2	3	2	1	1	1	1	1	4	1	1	1	1	2	1	1	1	1	1	2	2	2	2	1	4	2	2	2	1	1	2	3	1	2	2	4	3	3	3	1	1	1	1	1	1	1	1	13	2	1	2	1	2	2	1	2	1	1	2
26500	-664.702010640442040	-671.557498591401441	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.537883817709837	-1	2	1	1	4	3	2	4	3	6	4	6	7	6	7	6	6	7	8	9	8	9	8	8	10	9	12	10	11	12	10	11	12	10	12	14	13	14	13	13	15	16	14	14	16	16	15	16	15	15	17	16	16	15	17	13	18	18	16	18	17	15	18	18	19	19	19	18	19	18	18	18	19	18	20	18	20	23	22	22	20	24	23	23	22	22	25	26	27	28	32	35	33	35	34	36	37	36	38	39	37	38	39	39	42	41	44	45	46	49	0	4	1	1	7	7	1	2	1	11	7	8	14	5	9	9	11	10	17	21	9	17	3	15	22	11	34	24	19	31	22	26	21	21	25	27	33	28	34	24	30	30	17	35	35	56	30	33	13	36	38	36	44	22	30	33	49	61	36	44	37	30	38	42	43	58	61	55	37	59	53	33	43	46	40	56	46	48	81	21	76	79	61	86	42	81	81	51	85	83	90	93	90	0	91	91	0	0	24	94	94	94	102	96	103	104	103	103	0	109	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	3	2	2	2	2	4	1	2	2	1	2	5	1	1	1	1	3	3	1	2	1	1	2	2	2	3	1	2	1	1	1	2	1	1	3	2	1	3	3	2	4	2	6	1	1	2	1	3	1	2	5	2	2	2	1	2	1	1	1	1	1	9	2	1	1	1	1	2	1	2	3	1	2
27000	-710.084074968311711	-716.939562919271111	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.546644280611068	-2	1	2	-1	0	3	2	3	2	6	4	6	6	5	7	5	4	8	8	10	8	10	8	10	9	9	11	11	12	12	10	12	12	11	13	14	11	13	13	14	14	15	14	14	15	15	15	16	15	15	17	17	16	17	17	15	18	18	17	17	17	17	19	17	18	20	19	19	19	19	19	19	19	20	21	19	21	22	20	22	22	25	22	24	23	23	27	28	30	30	33	34	32	35	35	37	37	36	37	39	37	38	39	38	41	41	44	45	47	49	0	4	1	1	1	9	1	2	2	3	3	17	17	5	12	17	2	9	10	21	13	16	11	18	10	11	10	18	37	37	19	26	15	21	25	24	25	24	27	15	30	22	29	20	35	39	41	41	23	15	40	46	44	42	44	43	50	44	56	35	45	53	39	56	49	49	60	54	51	24	44	55	65	44	51	59	67	62	15	65	50	60	76	86	48	79	86	80	82	87	90	91	74	0	91	90	0	0	83	94	88	94	102	96	101	104	103	99	0	109	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	4	1	1	1	2	2	1	1	2	3	2	1	1	1	1	1	2	1	1	1	1	1	3	1	2	1	3	2	1	1	1	3	4	1	1	1	2	1	1	2	2	1	2	1	1	3	1	2	2	1	1	1	4	3	1	1	3	1	1	2	3	6	2	5	3	2	1	4	1	1	3	2	2	2	1	3	1	1	3	1	1	8	3	4	2	1	1	2	1	2	3	1	1
27500	-751.525974936102102	-758.381462887061502	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.548465417433229	-1	1	2	0	3	3	3	3	1	5	4	5	5	6	6	6	6	7	7	10	9	9	8	9	10	9	11	11	10	12	12	12	12	10	13	14	12	14	11	14	14	15	16	13	15	13	15	16	14	15	17	15	15	16	17	15	17	19	17	18	17	17	16	17	18	18	19	19	19	20	17	18	20	18	20	19	21	23	21	23	21	26	24	23	22	24	26	28	30	29	33	35	32	35	35	38	36	36	37	40	37	36	39	40	42	42	43	44	46	48	0	1	4	1	9	9	3	2	1	11	7	9	3	8	11	11	6	10	5	16	19	15	15	17	22	11	12	18	23	20	21	26	25	23	25	18	9	21	21	21	22	20	49	31	33	33	41	33	17	11	40	38	36	41	38	49	49	41	56	35	35	52	42	40	49	54	43	52	40	30	35	41	65	32	46	50	61	62	76	31	50	86	75	81	63	79	84	80	88	81	90	93	86	0	89	92	0	0	78	94	93	88	102	92	104	104	94	103	0	109	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	1	2	1	1	1	2	3	3	1	1	1	1	1	1	2	2	6	3	1	4	2	3	1	1	1	1	1	2	4	6	1	1	1	1	2	1	2	2	1	2	2	1	1	2	2	1	2	2	3	4	3	2	1	3	3	2	1	3	1	5	3	1	2	1	4	2	1	2	2	4	2	1	3	1	2	2	1	1	5	3	3	2	1	2	1	2	3	3	1	1
28000	-720.533670002490794	-727.389157953450194	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.603308052301092	-2	1	1	-1	2	3	3	3	3	5	4	6	6	5	6	7	5	7	9	9	7	9	8	10	9	10	9	11	11	12	12	12	13	11	11	15	13	13	13	13	14	16	15	15	15	16	14	16	16	14	16	15	14	16	17	15	19	19	17	17	15	18	19	18	18	20	19	18	18	20	18	20	20	20	21	19	20	21	22	22	21	25	23	23	23	23	25	26	29	29	32	34	33	33	35	38	34	37	37	38	36	39	39	41	42	40	45	44	47	49	0	4	4	1	1	4	5	2	5	8	1	7	4	9	14	13	8	9	6	10	6	17	18	5	13	15	17	18	18	22	26	26	35	27	25	39	29	11	34	13	30	41	23	33	37	26	30	47	31	13	40	40	40	44	43	50	46	45	38	33	22	48	59	54	53	42	45	46	51	65	16	63	65	59	74	56	45	62	76	63	43	86	65	43	66	76	86	87	81	84	90	94	82	0	93	95	0	0	46	94	95	94	100	101	96	95	102	103	0	109	1	1	1	1	1	3	1	1	1	1	2	1	3	1	1	1	1	1	2	2	2	2	1	3	2	2	2	2	2	1	1	1	1	1	1	1	1	4	1	2	1	2	3	1	1	3	1	1	1	4	1	1	1	1	1	1	2	2	2	2	3	2	2	1	2	2	2	1	1	1	3	1	1	2	1	2	2	2	2	2	3	1	2	4	2	4	1	1	4	3	2	1	4	1	1	2	1	1	8	4	1	3	1	2	2	4	4	2	1	1
28500	-754.457040305744044	-761.312528256703445	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.505121241930347	-1	0	1	1	3	4	3	2	4	4	5	6	6	5	6	6	6	7	9	10	8	8	7	10	8	9	11	11	11	13	12	11	12	10	13	11	13	13	13	13	14	16	14	14	15	15	14	16	15	15	17	17	15	16	16	14	19	18	16	18	16	17	17	16	17	19	18	19	18	19	19	19	18	18	21	18	19	20	21	21	21	25	24	23	22	23	26	26	28	27	32	33	33	35	35	37	38	37	37	39	36	38	40	40	43	42	45	44	48	50	0	1	1	1	4	4	4	2	7	8	5	9	9	10	10	6	6	10	5	25	12	16	13	16	16	17	3	18	23	15	25	26	20	23	15	26	32	17	27	8	37	41	39	24	25	34	30	45	43	56	13	55	36	46	28	36	64	61	10	61	41	35	44	56	53	64	62	42	51	46	54	30	11	59	51	50	46	48	76	65	56	46	77	76	62	76	86	84	88	84	90	38	90	0	92	91	0	0	46	94	91	94	100	101	99	104	103	102	0	109	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2	5	2	1	3	2	1	1	1	3	1	1	4	1	3	1	1	1	1	3	2	1	1	1	1	4	1	2	1	2	2	2	1	5	1	1	3	2	1	1	2	1	3	1	1	2	4	6	1	2	1	2	2	2	2	4	5	2	2	2	3	2	1	1	2	2	9	3	1	1	3	1	1	13	3	2	2	1	2	4	1	2	3	1	1
29000	-694.887016679588214	-701.742504630547614	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.520623646482064	-1	1	1	1	3	3	2	4	4	5	5	6	6	5	7	7	6	7	10	10	9	9	9	10	10	9	12	11	11	12	12	11	12	10	13	12	12	13	11	13	14	16	15	15	15	15	15	16	14	15	17	17	17	15	17	14	18	18	16	17	14	18	18	19	15	18	19	19	18	19	18	18	17	20	21	19	20	23	21	22	21	26	23	23	24	23	25	28	29	29	32	35	32	33	35	37	37	37	38	40	38	38	39	39	42	40	44	45	47	49	0	1	1	1	2	7	4	4	5	6	8	11	9	7	9	13	10	10	17	16	9	17	14	7	5	17	34	8	23	22	14	26	16	13	22	20	7	24	34	28	30	30	31	35	61	37	41	41	37	56	18	46	24	35	65	29	29	22	23	44	36	48	40	63	13	42	52	52	35	55	45	52	29	76	51	56	52	62	56	53	76	83	79	76	58	70	68	80	82	87	90	84	82	0	94	95	0	0	33	102	95	94	102	90	102	104	103	105	0	109	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	3	2	2	4	4	2	1	3	1	1	5	1	2	2	2	1	5	1	1	1	1	2	2	1	1	2	1	1	1	1	4	1	4	1	1	1	3	4	2	1	1	1	4	1	3	2	1	1	2	1	2	1	5	1	2	2	2	2	4	3	1	1	1	2	3	2	3	2	2	2	2	8	3	1	1	1	1	1	15	2	1	2	1	4	1	1	2	1	1	1
29500	-684.845016116234888	-691.700504067194288	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.642148629610664	-1	2	1	1	4	4	3	3	3	3	3	4	6	5	6	6	7	7	9	8	7	9	8	8	10	7	11	10	12	13	12	11	12	12	14	12	12	11	13	14	15	15	15	14	14	15	16	16	15	15	17	17	16	17	15	14	19	18	16	17	17	18	18	18	17	20	18	19	19	20	19	18	18	19	20	20	20	23	21	22	21	24	23	24	22	22	27	26	28	28	31	35	34	36	36	38	36	34	37	41	37	39	40	38	42	42	44	44	46	49	0	1	1	1	4	7	1	1	4	4	2	2	7	2	5	6	11	5	7	16	12	15	13	26	17	10	17	13	32	16	19	26	24	27	22	20	27	28	34	28	30	30	56	36	25	30	46	42	37	56	40	56	35	36	30	31	29	55	56	44	44	48	49	41	43	74	53	62	40	52	54	16	43	45	51	50	41	62	65	65	33	80	75	86	53	81	84	62	87	87	89	79	87	0	93	92	0	0	33	101	94	99	102	95	104	104	103	99	0	109	1	2	1	1	2	1	2	1	1	1	1	1	2	2	1	1	2	2	3	1	2	1	1	1	2	2	2	2	1	3	2	2	2	1	3	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	3	1	1	3	2	1	1	2	1	1	2	2	1	1	1	3	1	1	4	2	2	1	3	3	2	2	3	4	1	2	1	2	1	1	4	1	1	2	6	5	1	1	1	1	1	10	2	1	1	1	1	2	2	2	4	1	2
30000	-696.648083133734190	-703.503571084693590	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.536402012185844	0	1	2	1	3	3	2	4	4	4	4	6	7	4	6	6	5	8	8	10	9	9	9	8	9	8	12	11	12	12	11	11	12	10	12	14	12	13	13	12	15	14	16	15	14	13	15	15	14	15	18	16	16	16	17	15	17	18	16	18	15	17	18	18	18	19	19	20	20	20	19	19	20	19	21	18	21	23	22	21	21	26	23	24	24	23	25	27	29	28	29	33	34	33	36	37	37	36	37	40	37	38	40	38	42	40	44	44	46	49	0	1	4	1	4	1	4	2	7	7	6	4	17	7	14	9	10	10	6	21	15	16	11	12	16	10	34	18	34	22	6	26	15	17	15	30	23	21	34	18	30	35	33	22	35	26	42	30	37	33	40	49	38	25	56	49	56	29	33	22	35	45	44	54	46	63	54	53	51	44	44	64	57	57	70	56	61	42	76	65	76	52	63	76	12	81	55	85	55	84	87	88	84	0	92	92	0	0	94	99	94	99	102	89	100	104	103	103	0	109	1	1	1	1	1	2	1	1	1	1	1	3	1	1	1	1	1	2	3	1	1	2	2	1	2	2	1	3	1	2	3	2	2	2	3	1	1	1	2	2	1	1	3	4	1	2	1	1	2	2	2	1	2	4	1	1	1	3	3	3	2	1	2	1	3	1	1	2	2	2	2	1	1	2	1	1	2	4	1	2	1	5	2	4	8	2	4	1	7	3	2	3	5	1	1	2	1	1	4	1	1	1	1	3	1	1	2	2	1	1
30500	-625.462110906545036	-632.317598857504436	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.551107493465728	-1	1	2	1	3	3	2	3	2	5	4	5	6	5	7	6	4	7	9	9	8	8	8	9	9	10	10	12	11	12	12	11	12	12	14	14	13	14	12	13	16	16	13	13	15	16	15	16	14	14	18	16	15	15	17	15	18	18	16	17	16	16	18	19	19	19	18	20	20	20	19	19	19	18	20	18	21	24	22	23	21	24	24	22	23	23	25	27	29	29	32	34	34	36	35	38	37	36	37	41	37	38	40	40	42	42	45	45	47	50	0	1	1	1	4	9	4	2	4	7	8	5	6	4	16	6	3	17	13	16	13	6	3	21	22	24	13	18	25	25	20	26	22	27	44	32	15	37	10	21	47	30	21	33	35	54	22	30	23	43	40	27	22	35	53	50	37	61	50	45	35	30	61	76	43	52	52	53	51	76	53	53	57	62	51	49	58	85	64	73	76	74	72	59	62	79	86	73	82	70	90	89	84	0	93	88	0	0	94	101	95	99	102	93	95	104	103	103	0	109	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	2	1	2	3	1	1	1	2	2	1	1	1	1	2	1	1	2	3	1	2	3	1	1	2	1	1	1	3	2	2	1	2	4	3	1	1	1	2	1	2	1	1	2	1	1	3	2	1	2	2	1	2	2	1	1	1	1	2	1	2	2	2	3	3	3	4	1	2	4	3	4	1	2	5	1	1	5	1	1	1	1	1	1	1	3	3	1	2	1	1	1
31000	-675.044750691738614	-681.900238642698014	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.630357442797193	-1	1	2	1	3	3	2	3	4	5	5	5	7	6	7	6	6	7	10	8	7	9	9	7	9	9	11	12	10	11	13	12	13	10	14	15	12	14	12	13	15	17	13	11	15	14	14	16	15	13	15	15	16	16	17	14	17	17	17	17	16	18	19	18	17	19	20	18	18	19	17	20	20	20	20	20	17	22	20	22	21	25	23	23	23	24	26	27	29	30	32	35	33	34	35	38	37	37	37	39	36	37	39	39	42	40	46	45	47	49	0	1	4	1	4	7	4	2	7	1	2	3	9	4	16	9	2	9	15	24	9	21	10	4	11	13	10	24	14	12	29	26	32	21	44	33	23	13	27	19	30	47	3	25	44	43	30	41	50	15	28	33	8	35	32	50	46	61	46	52	46	48	77	48	53	60	64	56	28	64	61	46	43	54	40	59	35	64	59	79	76	80	67	81	53	79	81	64	66	76	90	93	86	0	93	101	0	0	94	94	95	94	102	92	106	104	103	103	0	109	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	2	1	2	1	1	1	2	3	2	1	4	2	1	3	1	1	1	2	1	1	2	4	1	1	2	1	4	1	2	1	2	1	1	2	1	1	5	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	5	1	1	3	3	2	3	2	1	2	2	1	1	1	2	2	3	3	2	4	6	4	1	1	4	1	1	1	1	1	1	4	1	1	1	2	1	1	3	2	1	1
31500	-625.576462382428645	-632.431950333388045	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.643757734495555	-1	1	0	1	4	2	2	3	3	5	4	6	7	5	6	6	6	7	9	8	8	9	9	10	9	8	11	11	10	13	12	11	12	10	14	14	12	12	12	14	14	16	16	14	15	16	15	17	14	15	18	17	17	15	15	14	17	19	17	18	15	16	19	19	18	19	19	19	19	19	18	18	19	17	20	19	20	23	21	22	21	25	21	24	22	23	26	26	28	30	32	34	33	35	36	37	36	35	38	40	37	38	40	38	42	41	46	44	47	50	0	1	1	1	9	4	1	2	4	7	7	8	12	4	11	4	7	11	21	16	16	17	15	8	21	9	23	17	13	16	24	29	20	23	22	33	32	21	34	29	15	24	49	21	30	19	30	55	23	13	40	44	56	21	49	24	43	45	49	21	29	30	30	35	49	62	53	71	40	74	44	30	65	47	51	59	22	62	76	73	76	86	68	81	36	81	84	78	77	84	90	93	90	0	98	92	0	0	101	97	94	94	102	93	103	104	108	105	0	109	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	3	1	1	1	1	1	3	1	3	1	1	1	2	1	4	1	1	2	1	2	1	1	2	1	1	2	3	1	3	1	2	2	2	2	4	2	1	1	3	1	2	1	2	2	5	3	2	3	2	1	1	1	1	2	1	2	2	1	1	1	1	6	2	1	1	1	1	1	1	3	1	1	1	4	3	1	1	2	1	1	1	1	1	1	3	1	2	1	3	1	1	1	1	1	1
