step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82
5000	-499.374069134947376	-497.799515580828540	-1.574553554118814	0.000015406365659	0.000019876135366	1.290124861742642	0.717200605702715	1	2	2	5	3	3	4	8	6	7	4	5	5	5	7	8	7	7	6	7	9	7	9	7	7	9	9	10	10	10	10	11	10	9	9	10	11	12	12	11	12	9	12	12	11	13	12	12	9	11	13	15	13	14	14	14	15	15	16	14	16	16	17	16	17	16	18	19	18	19	19	18	21	22	20	23	21	21	26	24	25	24	0	1	1	2	3	2	5	15	4	2	5	5	7	7	5	10	12	13	13	11	14	14	15	19	13	22	22	16	20	15	16	16	17	11	22	15	25	32	37	22	28	15	31	32	34	34	35	36	15	42	31	21	43	45	50	50	44	16	53	50	32	54	53	53	60	60	61	64	66	65	65	60	68	0	70	65	69	72	77	71	76	78	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	2	2	1	1	1	2	2	2	2	2	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	2	2	2	1	2	2	3	1	2	1	1	2	4	2	1	2	2	2	2	2	2	1	2	1	1	2	3	1	1	1	2	1	2	2	2	1	2
5500	-491.049992989299142	-489.538768349121312	-1.511224640177811	0.000019666790179	0.000022241945179	1.130939262403540	0.668514380288936	0	2	1	4	2	4	4	8	6	6	5	4	5	5	6	7	6	8	6	7	9	7	10	7	7	8	10	10	9	9	10	10	10	10	9	8	11	12	12	11	12	11	11	11	11	14	13	12	12	12	12	14	13	14	14	14	15	14	15	14	14	16	16	16	17	16	20	20	19	19	21	21	22	22	22	22	23	22	25	23	25	24	0	1	1	2	3	2	5	15	4	4	5	5	7	7	5	10	12	7	13	11	22	14	36	19	7	22	21	16	11	15	16	16	17	29	22	5	25	32	25	26	28	36	31	32	34	45	35	36	36	42	32	40	43	45	50	42	31	16	53	42	32	54	53	59	60	60	61	64	65	65	69	60	68	0	70	71	65	72	71	71	76	78	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	2	2	1	2	2	1	2	1	2	1	1	2	2	2	2	2	2	1	1	3	2	2	2	2	1	2	1	1	1	2	2	2	2	1	1	2	1	2	1	3	2	5	2	1	1	1	2	1	2	2	2	2	1	1	1	5	1	1	2	1	3	1	2	1	1	1
6000	-437.336725878362529	-435.959524799726694	-1.377201078635844	0.000036945626968	0.000026393501272	0.714387694525394	0.722203856367164	0	2	2	5	3	3	4	8	6	6	6	5	6	5	6	8	7	7	6	5	9	6	10	8	8	9	8	10	10	11	10	11	11	10	8	9	11	12	12	11	12	11	12	11	12	14	13	11	12	12	12	14	14	14	13	14	16	14	16	15	15	16	17	17	18	16	17	19	18	18	20	20	21	21	22	22	21	22	25	22	24	25	0	1	1	2	3	2	5	15	4	2	20	5	7	7	5	10	12	13	7	5	14	14	36	19	18	14	22	16	11	36	16	16	17	11	14	8	25	16	25	35	28	15	31	16	34	45	21	36	15	42	16	40	43	45	50	50	32	44	53	42	51	54	59	59	60	60	61	64	60	66	65	65	68	0	70	77	71	72	71	65	76	78	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	2	1	2	2	1	2	1	1	2	2	2	2	1	2	2	2	1	1	2	1	2	1	2	1	1	3	1	2	1	1	1	1	1	2	2	2	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	2
6500	-442.929689823453486	-441.163610640790921	-1.766079182662538	0.000097068331804	0.000017949675604	0.184917936364769	0.783312380206713	0	2	2	4	3	4	4	6	6	7	5	4	6	5	7	8	7	6	6	8	8	7	9	7	9	8	10	10	9	9	11	11	10	11	9	8	11	12	13	11	13	10	13	12	12	14	13	13	12	10	13	13	13	14	13	14	14	14	14	16	15	16	17	17	17	16	19	19	19	19	19	21	21	23	21	22	21	23	26	23	24	22	0	1	1	1	3	2	5	5	2	4	5	2	7	7	8	10	12	5	7	8	14	14	15	19	21	18	14	16	11	8	16	16	17	25	14	15	25	32	40	26	28	36	32	16	29	34	27	23	15	36	16	40	32	34	50	42	32	38	53	56	51	46	53	53	60	56	61	64	65	65	56	60	68	0	70	71	65	60	80	77	76	72	1	2	1	3	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	2	2	1	2	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	2	1	1	1	2	2	1	1	1	1	1	1	2	3	1	1	2	1	1	1	2	2	1	1	1	1	2	4	1	2	1	1
7000	-457.154974206402414	-455.554387770945311	-1.600586435457094	0.000109851421016	0.000026338892504	0.239768336721558	0.693646888333950	0	2	1	4	3	3	4	6	6	7	5	5	5	6	7	8	5	6	6	8	6	7	10	8	7	9	8	11	9	11	10	9	11	11	8	9	11	10	13	11	13	11	13	12	10	13	13	12	13	11	12	13	12	14	14	14	16	15	16	15	16	16	16	16	17	16	19	18	19	19	21	20	21	22	21	21	21	22	26	23	24	24	0	1	1	2	3	2	5	5	4	4	5	5	7	13	8	10	5	13	5	18	13	14	36	19	13	14	21	38	11	15	32	16	17	12	22	15	45	10	37	26	28	29	38	10	20	45	27	23	15	23	32	40	31	29	50	42	44	32	53	50	44	54	43	43	60	60	61	64	60	55	65	60	68	0	69	65	65	72	80	71	76	78	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	3	1	1	1	2	1	1	1	1	2	2	1	2	3	1	5	1	2	1	2	2	2	1	2	2	3	1	2	1	2	2	1	1	1	1	2	2	2	2	1	1	1	1	2	2	1	1	1	1
7500	-460.834425336186086	-459.008544769487116	-1.825880566698971	0.000110117914608	0.000018793903908	0.170670721247274	0.617381915154036	0	1	5	4	2	3	4	7	6	7	4	5	5	5	6	8	7	7	6	8	9	6	7	8	8	8	9	10	9	10	11	12	10	10	9	9	11	12	13	11	12	10	13	11	12	13	12	13	10	11	13	15	14	15	14	13	14	15	15	15	14	16	16	17	17	16	19	19	18	20	20	21	21	22	21	21	22	22	25	23	25	24	0	1	1	5	1	2	5	12	6	4	5	5	7	7	5	10	12	13	13	11	14	14	12	19	18	14	14	10	5	23	16	16	17	20	22	23	23	16	25	21	28	23	32	10	11	20	21	36	15	15	16	40	43	34	50	50	44	51	53	56	44	39	53	53	60	56	57	43	65	50	65	66	68	0	65	71	65	66	72	75	77	72	1	1	2	1	1	1	1	2	1	2	1	2	1	1	2	1	1	1	1	2	2	1	1	1	1	2	2	2	4	2	2	2	2	1	1	1	1	2	3	1	2	2	1	3	5	2	2	1	1	3	2	2	1	2	2	1	2	1	1	1	1	1	1	2	1	2	2	4	1	4	2	2	1	1	2	1	2	3	2	1	1	2
8000	-485.893582741338264	-484.275354875258699	-1.618227866079569	0.000108156538952	0.000025133896820	0.232384440770074	0.667684293906238	0	1	2	5	3	3	4	7	7	7	6	5	5	5	8	9	6	7	6	8	8	7	9	8	8	7	9	10	10	10	11	12	11	11	10	10	11	11	12	11	12	11	13	12	12	14	13	12	12	12	13	14	14	13	13	13	15	16	16	15	15	15	16	15	16	17	19	19	18	19	19	22	21	22	22	22	22	21	26	23	24	25	0	1	1	6	3	2	5	5	6	6	5	5	7	5	5	10	12	13	7	5	22	11	8	19	13	14	21	16	11	15	10	16	17	9	14	11	25	16	37	26	28	23	31	31	34	34	29	15	15	15	16	27	43	34	50	50	51	16	53	36	51	54	51	10	50	50	58	53	65	69	56	65	68	0	70	65	66	66	75	69	60	72	1	1	1	1	1	1	1	2	2	3	2	1	1	2	3	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	2	1	2	2	2	3	2	1	1	2	1	1	1	1	1	2	1	2	2	2	3	3	1	2	1	1	2	3	1	3	1	1	2	4	3	2	1	2	2	1	3	3	1	1	1	3	2	1	1	2	3	2
8500	-439.288243018916148	-437.786232455869538	-1.502010563046617	0.000102828100843	0.000030154759835	0.293254077318927	0.685044364492408	0	2	2	4	3	4	4	7	6	6	5	5	5	5	5	8	7	8	6	8	8	8	8	8	8	8	9	10	10	11	11	9	10	11	9	9	12	11	13	11	12	11	12	11	12	14	12	12	11	10	13	14	15	13	15	13	15	15	16	15	16	16	17	17	18	17	20	19	18	19	20	21	20	23	22	22	22	22	26	23	24	25	0	1	1	2	3	2	5	15	4	4	5	5	7	7	5	10	12	7	7	5	14	14	15	19	13	14	14	32	11	15	32	10	17	20	22	15	25	32	25	26	28	50	16	16	29	29	18	36	36	8	44	40	43	45	56	50	44	38	51	56	44	54	53	53	60	56	58	64	56	65	65	71	59	0	71	65	65	72	82	72	77	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	2	2	2	1	2	2	2	1	2	2	1	2	2	1	2	1	1	1	2	1	1	1	1	2	1	2	2	2	2	1	1	2	2	2	2	1	1	1	1	1	2	3	2	1	3	1	2	1	2	1	1	2	2	1	1	1	1	2
9000	-451.992061212174974	-449.905464609760543	-2.086596602414409	0.000122756790703	0.000015513526975	0.126376120503680	0.695701874895258	0	2	3	4	2	4	4	7	7	6	5	6	5	6	6	8	6	7	7	8	9	7	8	8	8	7	10	10	9	11	10	11	10	11	8	10	11	12	12	11	12	10	12	11	10	14	13	12	12	11	13	11	14	13	15	13	16	16	16	16	15	17	17	16	17	15	18	19	19	19	21	21	18	21	21	22	22	22	26	22	25	24	0	1	5	2	1	2	5	11	4	4	7	5	7	13	5	10	5	13	7	11	14	14	3	19	12	14	26	16	11	15	16	16	17	45	13	25	18	16	7	26	28	8	31	16	11	34	25	36	36	23	16	35	43	11	50	50	32	31	53	66	51	54	53	53	60	56	61	73	65	65	65	70	64	0	70	65	71	72	70	65	76	78	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	2	1	1	2	1	1	2	1	1	1	1	1	1	2	1	2	2	1	2	1	2	2	4	2	1	1	1	2	3	2	2	1	1	2	1	2	1	4	2	1	2	3	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	5	2	1	2
9500	-452.777526690316677	-450.970479015402930	-1.807047674913762	0.000110908571639	0.000019401472900	0.174932132053281	0.616321196858515	-1	1	5	3	2	3	4	6	7	7	6	4	5	6	7	9	6	7	6	8	8	8	9	7	8	8	9	11	10	11	10	12	9	11	9	10	12	11	12	12	13	10	12	11	10	14	13	13	11	11	14	14	14	15	14	13	15	14	16	16	15	17	15	17	17	14	19	19	19	19	21	20	21	22	21	22	23	21	27	24	24	25	0	1	7	2	1	5	5	5	2	4	5	5	7	13	8	10	12	13	13	11	11	14	15	19	13	14	14	10	11	23	10	10	17	45	25	15	25	31	42	22	28	8	31	31	20	34	26	42	15	23	16	27	43	29	50	50	51	10	53	66	16	46	53	59	56	56	61	59	65	65	65	70	64	0	70	71	76	72	77	71	76	78	1	1	1	1	2	1	2	2	3	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	2	2	1	3	3	1	1	1	2	2	1	1	2	1	2	1	1	1	2	2	2	2	1	2	4	1	2	1	1	1	3	2	1	3	2	1	1	2	1	2	2	1	1	3	1	2	1	1	1	1	1	2	2	1	2
10000	-412.705386384763415	-411.130086141093670	-1.575300243669767	0.000093993027471	0.000023619088692	0.251285540299127	0.683892664663373	0	2	4	4	3	4	4	7	7	6	5	4	6	5	6	7	6	7	7	8	8	6	9	8	8	8	8	10	10	9	10	11	10	12	8	10	11	11	12	11	11	11	12	12	10	13	12	12	12	12	13	14	15	14	14	13	16	15	14	16	16	16	16	16	17	15	20	19	19	19	20	20	21	23	21	22	22	22	26	23	24	24	0	1	5	2	1	2	5	5	4	4	5	5	7	7	5	10	3	7	13	11	22	14	15	19	18	22	22	10	11	12	16	16	17	45	22	15	25	31	37	26	28	23	31	16	20	45	35	36	36	36	32	40	59	34	50	50	44	44	43	66	44	54	59	31	60	56	44	64	65	65	65	60	68	0	70	71	70	72	82	75	76	72	1	1	1	1	2	1	1	2	2	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	3	2	3	2	2	2	1	1	2	1	1	1	2	1	1	1	2	1	2	2	1	1	1	1	2	1	1	2	1	2	2	1	1	2	1	1	2	1	1	2	1	1	1	2	2	1	1	1	1	1	1	2	1	1	2
10500	-455.416238454849861	-453.627477821680202	-1.788760633169639	0.000123314977552	0.000022105690485	0.179262007935740	0.710844169243238	-1	1	4	3	2	4	4	8	6	7	5	4	6	5	6	9	6	7	6	8	7	6	9	8	8	8	10	9	9	8	10	12	10	12	9	9	12	12	12	10	11	11	13	10	10	13	13	12	13	11	14	13	13	13	13	12	14	14	14	14	16	16	17	15	17	16	19	19	18	19	19	20	21	21	22	22	21	22	26	21	25	24	0	1	5	2	1	2	5	15	3	4	4	5	7	7	5	6	5	13	7	3	14	14	17	19	18	14	26	10	11	15	16	44	17	45	22	15	25	44	13	35	28	36	31	10	29	11	7	23	36	15	32	29	16	34	50	50	44	32	43	56	58	29	64	53	66	60	16	53	65	65	65	60	68	0	70	65	65	80	75	65	77	78	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	2	2	1	3	1	1	1	2	2	1	4	4	1	2	2	1	2	2	1	1	1	2	1	1	1	1	3	1	1	1	1	6	2	1	1	2	3	1	1	2	3	2	1	2	2	2	1
11000	-412.382770793562770	-410.744967727792357	-1.637803065770431	0.000091806287140	0.000020631928742	0.224733287718452	0.785640993407475	-1	1	1	4	3	2	4	5	7	7	6	5	6	5	7	8	6	8	7	7	9	7	8	6	9	7	8	10	10	11	11	10	11	12	9	9	11	12	12	9	12	9	12	10	11	14	11	13	12	12	13	13	14	13	14	13	15	13	16	15	17	16	16	17	17	16	19	20	19	20	20	21	20	21	22	22	22	23	27	22	24	25	0	1	1	2	3	2	5	5	4	4	5	5	7	7	8	10	12	13	24	5	22	14	8	7	18	14	14	10	20	23	16	16	17	29	22	15	25	44	37	26	28	23	31	16	20	45	40	30	23	42	32	35	43	45	50	50	44	31	53	50	51	54	53	59	60	60	61	64	65	65	65	69	53	0	71	71	65	72	77	71	76	78	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	2	2	2	2	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	2	2	2	2	1	3	1	1	1	2	1	2	1	1	1
11500	-446.984814616065876	-445.229351908044464	-1.755462708021432	0.000096601392806	0.000018130370404	0.187682287776664	0.690335892631042	0	2	5	4	3	4	4	5	7	8	6	5	5	6	8	6	7	8	6	9	9	7	10	8	9	9	8	10	10	11	11	10	10	11	9	8	12	9	12	11	13	10	13	12	12	13	13	12	12	11	14	12	14	15	13	13	15	16	15	16	16	17	17	16	17	15	18	18	19	19	21	21	21	22	22	22	21	22	27	23	25	24	0	1	6	2	1	1	5	5	2	2	5	5	7	7	8	6	12	13	7	11	14	14	8	19	19	22	14	10	11	23	10	16	17	36	22	8	40	16	25	26	28	36	44	32	34	34	35	15	23	23	32	35	44	29	50	50	32	51	53	66	57	54	51	43	66	56	61	64	65	65	65	60	59	0	70	65	65	72	71	77	76	78	1	1	1	1	2	2	1	1	2	3	1	1	1	1	2	1	1	1	2	2	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	2	2	1	1	1	2	1	1	2	3	1	1	2	3	1	3	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	1	2	2	3	1	2	1	1	2
12000	-442.547805156316031	-440.606467714059363	-1.941337442256678	0.000122020726012	0.000018080126027	0.148172581970822	0.708167340590566	0	2	5	4	2	4	4	8	6	7	5	5	6	5	8	9	7	7	6	9	8	7	10	8	8	8	10	10	10	8	11	12	10	12	10	10	12	11	11	11	12	10	13	11	11	12	13	12	12	12	13	15	15	15	14	13	15	15	15	14	16	17	15	16	17	16	19	19	18	20	20	20	21	22	22	22	20	22	23	23	24	25	0	1	1	2	1	2	5	11	2	4	7	5	12	7	19	10	11	13	7	11	14	14	15	13	19	14	26	16	20	11	16	4	20	45	25	15	25	16	18	25	28	8	16	16	20	13	21	42	23	36	44	40	43	45	50	50	51	31	43	50	51	54	32	59	66	60	61	64	65	65	65	66	64	0	72	77	65	77	76	76	76	78	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	2	1	2	2	2	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	2	1	2	2	1	1	2	1	1	3	1	1	1	1	2	2	1	2	1	1	1	2	2	1	2	1	1	1	1	1	2	2	1	1	2	2	2	1	1	1	2	1	1	1	1	2
12500	-496.161996270539078	-494.686325916525050	-1.475670354014003	0.000108206646656	0.000033868505493	0.312998383549673	0.611762411453893	0	2	4	3	3	3	4	7	6	7	5	6	5	5	5	9	7	7	6	8	7	7	9	8	8	7	9	10	8	9	10	10	10	10	9	8	11	11	12	11	13	10	11	12	10	13	13	12	13	12	14	14	13	14	14	13	16	16	14	15	16	16	15	15	16	17	19	18	19	19	20	22	22	22	21	22	22	19	25	23	25	24	0	1	5	2	1	2	5	15	4	4	5	5	7	5	5	10	3	7	13	8	14	14	36	19	13	14	21	16	11	15	16	16	17	5	21	12	25	10	37	26	28	36	10	16	24	17	21	23	30	30	32	26	10	46	50	30	44	44	43	56	16	46	53	10	60	60	51	53	65	65	65	71	68	0	70	71	65	60	70	78	77	66	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	2	1	1	2	1	1	1	2	1	1	1	1	2	1	1	2	4	1	1	2	2	1	2	2	1	2	2	1	3	2	2	2	1	2	3	2	1	1	2	2	3	2	1	4	1	1	3	1	1	3	2	1	1	2	1	1	1	2	2	2	2	2	2	1	3
13000	-480.296666496021089	-478.461360717649370	-1.835305778371701	0.000123062894713	0.000020749485085	0.168608784420124	0.662230280417703	0	1	1	3	2	3	4	7	5	8	5	6	5	6	7	9	6	7	7	9	8	7	8	8	8	8	10	9	10	10	10	12	10	11	9	9	10	11	12	11	12	11	13	11	10	14	13	12	12	11	13	12	14	14	13	13	15	15	16	15	14	16	15	15	17	16	17	19	18	19	20	21	21	22	21	23	21	22	26	23	24	24	0	1	1	2	3	2	5	14	2	13	5	13	5	4	13	10	11	12	13	15	13	11	11	19	7	22	14	10	15	36	16	16	12	20	22	8	23	16	27	26	28	23	31	16	11	45	40	23	29	23	16	37	43	20	50	36	44	51	53	50	16	46	44	32	60	50	51	59	60	65	65	66	59	0	60	75	65	71	77	75	71	78	1	1	1	1	1	1	1	1	2	2	2	1	1	2	2	1	1	1	1	1	1	2	2	1	2	1	2	1	2	1	1	2	2	2	1	1	1	1	1	2	1	2	1	2	2	2	1	2	1	2	2	1	1	2	1	2	3	1	1	2	3	1	2	2	1	3	2	2	2	1	2	2	3	1	3	1	2	1	2	1	2	2
13500	-441.702881070955243	-440.028200494306645	-1.674680576648576	0.000099453164199	0.000021048834594	0.211645700405321	0.731816197574514	0	2	2	3	3	4	5	6	4	6	6	5	4	5	7	9	7	8	5	9	8	7	9	6	7	6	10	10	9	11	11	12	9	11	9	9	11	12	13	11	12	10	12	10	12	14	14	12	13	11	13	15	14	14	13	13	16	16	15	15	16	16	16	16	17	17	20	19	17	19	20	21	21	23	21	21	23	22	27	24	25	25	0	1	1	2	3	2	13	5	2	2	5	5	5	13	8	10	8	13	13	25	14	14	15	13	7	14	22	10	11	8	16	31	17	29	26	15	25	44	25	24	28	23	31	10	34	34	40	23	36	23	16	47	43	34	50	15	51	51	31	50	51	54	43	53	50	60	61	64	60	65	70	65	68	0	65	65	75	72	77	71	77	72	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	2	2	1	3	2	1	1	1	2	1	2	2	2	2	1	2	1	1	2	1	3	1	2	2	2	2	1	2	1	2	1	2	1	1	1	1	3	1	1	2	2	2	1	2	2	1	2
14000	-458.485102638347996	-456.642384505925293	-1.842718132422716	0.000096658999161	0.000016143873458	0.167018835270362	0.578225878336357	0	1	3	4	2	3	3	8	6	7	4	5	5	5	7	8	7	7	5	9	8	6	9	7	8	8	9	9	10	11	10	11	11	11	9	9	12	12	12	12	12	11	13	12	12	13	14	12	12	11	12	14	14	14	14	13	15	14	16	16	15	16	15	15	18	15	19	19	18	19	20	20	21	22	21	23	22	21	27	23	25	24	0	1	1	1	1	2	5	15	2	2	5	3	7	7	5	10	12	7	7	11	22	14	8	19	13	14	21	10	36	23	16	16	17	20	14	15	18	10	13	26	31	23	16	10	20	11	23	23	15	36	16	40	31	34	50	50	32	10	43	66	51	54	43	43	60	56	44	59	56	69	65	60	68	0	70	71	65	72	72	71	76	78	1	1	1	3	1	1	1	1	3	3	1	2	1	1	2	1	2	1	1	2	1	1	1	2	2	2	1	1	1	1	2	2	2	1	2	2	2	2	3	2	2	1	2	3	2	3	3	2	3	1	2	1	1	2	1	1	2	3	2	1	1	1	1	1	1	1	3	2	2	1	2	2	1	1	2	1	2	1	3	2	1	2
14500	-433.245800653830827	-431.638528635381817	-1.607272018449034	0.000083456990597	0.000019771942216	0.236911756275332	0.754825227142432	0	1	2	4	3	3	4	7	6	7	5	5	5	6	8	7	7	6	6	7	8	7	9	7	9	8	9	10	10	10	9	11	9	11	9	7	11	10	12	12	11	9	11	12	11	14	12	12	12	11	14	12	14	13	14	13	15	16	15	16	17	16	16	15	17	15	17	19	18	19	19	20	21	22	22	19	21	22	26	23	23	24	0	1	1	3	3	2	5	5	4	2	5	5	7	7	8	4	12	7	13	5	22	14	15	13	18	14	22	10	20	36	16	10	17	20	14	5	25	10	25	35	28	36	31	16	20	34	22	36	15	42	16	14	32	45	50	50	32	51	44	66	51	54	59	51	66	56	44	59	65	69	65	66	68	0	77	65	65	72	71	77	76	77	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	3	1	2	2	2	1	2	1	1	1	1	1	2	2	1	2	2	2	1	2	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	3	2	1	1	1	3	1	1	1	1	2	1	2	1	2	2
15000	-466.020655717954185	-464.424852172510271	-1.595803545443896	0.000088962182139	0.000021516209296	0.241857930849132	0.630607080782174	0	1	2	4	3	3	4	6	6	8	6	5	5	5	7	7	6	7	6	9	9	6	8	8	8	8	9	10	10	11	10	11	10	11	10	10	11	11	13	11	13	10	12	9	11	14	13	12	11	11	13	13	13	13	13	13	13	13	15	16	15	17	16	17	17	15	18	20	19	18	19	20	22	22	22	22	22	22	26	23	25	25	0	1	1	2	3	2	5	7	2	4	5	5	7	7	8	9	12	13	13	11	14	14	15	19	7	14	26	16	11	20	16	44	17	20	14	23	18	16	37	26	38	8	32	10	20	29	21	42	15	15	44	26	44	34	36	50	16	31	53	66	51	54	53	53	66	56	32	64	65	60	65	66	63	0	66	71	65	72	82	77	71	78	1	1	1	2	1	1	1	1	3	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	2	2	1	2	2	2	1	3	2	2	2	1	2	1	2	1	1	1	2	2	1	2	2	2	2	3	1	2	1	2	2	1	1	1	3	2	3	1	1	3	2	1	1	2	3	4	1	3	2	2	1	1	1	3	2
15500	-468.430890157903661	-465.842981112470568	-2.587909045433091	0.000133924314119	0.000010767769756	0.080401903321561	0.577360189984495	-1	0	1	5	2	3	4	4	7	7	5	5	5	5	7	8	6	7	7	8	8	7	10	8	8	7	9	10	10	10	10	12	10	11	9	9	11	12	12	11	12	11	12	11	11	13	13	12	12	11	14	14	12	13	14	12	14	16	16	16	16	16	17	16	18	14	19	18	19	20	19	20	21	23	22	23	23	22	24	22	25	25	0	1	1	3	3	2	5	5	4	6	5	5	7	7	8	10	12	7	12	5	18	14	12	19	12	14	22	4	7	14	16	16	17	11	14	4	21	16	25	26	28	23	31	16	23	45	22	37	29	36	16	37	31	34	50	23	32	32	53	66	51	54	59	43	56	56	61	64	65	66	50	60	68	0	65	65	70	72	80	70	80	78	1	1	1	2	1	2	1	1	1	2	1	2	1	1	2	1	1	2	1	2	1	1	2	1	1	1	1	2	3	2	1	2	2	2	2	3	2	2	2	2	1	1	1	2	1	1	2	1	1	1	3	1	1	1	1	1	1	2	2	1	1	1	1	2	2	1	2	1	1	4	3	3	2	1	2	2	1	1	1	1	2	2
