step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114
22500	-542.476900221221626	-549.332388172181027	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.660213440837884	-2	0	2	2	5	4	5	4	4	3	4	6	6	8	8	8	7	9	6	7	8	8	9	7	7	9	8	10	10	10	11	10	11	10	10	11	13	11	12	12	13	13	11	13	14	13	13	15	15	16	15	14	17	16	17	16	17	17	16	18	17	18	16	16	18	18	21	20	19	18	16	19	19	20	20	19	20	21	20	20	19	20	21	19	22	23	22	21	22	21	21	20	20	23	23	23	24	25	24	25	26	23	26	27	24	27	28	26	27	26	31	31	34	32	0	1	1	2	3	10	0	10	3	0	3	10	4	0	24	0	6	16	9	13	25	13	15	3	4	22	12	14	14	13	15	25	21	3	17	13	29	34	28	30	33	31	28	21	28	28	29	43	46	41	52	42	36	49	52	33	52	0	46	37	46	58	48	0	58	55	0	84	55	0	46	0	49	40	62	58	0	0	66	69	58	60	79	55	0	88	82	64	67	69	76	58	58	93	67	93	86	86	77	65	88	91	100	47	0	103	91	0	86	97	104	107	107	107	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	5	1	2	1	1	1	1	1	1	1	2	2	1	2	1	1	2	1	1	2	1	1	2	1	1	1	3	2	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	3	1	1	1	1	2	6	2	1	1	5	1	1	4	1	2	1	1	1	3	1
23000	-783.658471993884632	-790.513959944844032	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.507511470088550	1	2	2	4	5	4	4	4	4	5	5	6	4	8	8	7	8	8	6	8	7	7	9	8	7	8	8	10	11	9	10	10	7	10	11	11	12	12	10	13	12	13	12	13	13	14	12	15	14	15	15	15	17	17	15	16	18	18	15	19	17	17	17	18	17	19	20	19	20	20	20	18	19	20	20	19	20	22	21	20	20	21	21	21	22	23	23	21	22	21	21	21	23	23	23	23	25	25	24	24	26	23	27	27	27	27	28	27	25	26	30	32	34	31	0	1	1	2	7	1	0	3	3	0	9	9	3	0	3	0	9	21	7	25	7	3	21	19	6	3	33	14	28	21	17	25	10	23	20	4	21	30	5	35	28	31	39	34	34	28	33	16	30	46	36	42	37	44	44	38	12	0	40	64	38	41	52	0	45	53	0	53	39	0	56	0	57	56	4	56	0	0	45	60	28	71	68	81	0	84	65	69	67	58	65	66	46	39	90	92	77	99	67	67	92	68	67	89	0	97	93	0	95	74	84	114	112	106	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	2	1	1	1	2	2	1	1	2	2	1	2	1	1	1	1	1	1	1	3	3	2	2	1	1	1	1	1	1	3	2	4	3	1	2	1	3	1	1	2	8	1	1	1	4	2	1	1	2	1	1	1	5	1	3	1	1	2	8	1	1	1	3	1	7	1	1	1	1	1	3	1	1	1	3	1	3	10	1	1	2	1	2	1	2	2	5	2	1	1	2	1	1	3	5	1	2	2
23500	-627.916200670659123	-634.771688621618523	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.646510978469793	0	1	1	3	4	4	4	3	5	3	5	6	5	8	8	5	9	8	7	8	7	8	9	9	6	9	8	9	10	9	11	9	9	10	10	9	11	12	12	12	13	12	11	14	15	12	13	15	14	16	14	13	17	15	17	16	18	18	16	18	17	19	16	17	18	17	20	20	18	18	19	18	19	20	19	19	21	22	20	18	20	20	21	22	22	23	22	22	22	21	22	22	23	23	24	23	25	25	25	24	26	25	27	27	26	26	28	27	25	28	32	32	32	32	0	1	1	3	3	8	0	2	4	0	5	13	3	0	25	0	21	19	11	13	6	9	4	15	4	21	21	14	14	27	36	25	20	22	15	19	33	34	28	14	31	36	27	43	49	29	46	41	35	41	42	37	51	43	44	48	55	0	17	46	45	63	51	0	40	54	0	72	59	0	53	0	61	57	53	57	0	0	80	48	50	57	42	75	0	65	73	58	79	71	60	69	60	67	73	69	100	4	72	94	99	64	94	91	0	93	95	0	84	106	104	18	85	95	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	1	1	3	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	2	2	1	1	2	2	2	1	1	1	3	3	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	2	1	1	2	2	2	2	2	2	1	9	3	1	1	5	2	2	1	1	2	1	1	1	2	11	3	4
24000	-609.823232604121017	-616.678720555080417	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.717375798654708	-1	2	1	2	3	4	4	5	4	3	5	5	6	7	7	7	8	8	7	9	7	7	9	9	9	8	8	10	9	10	10	10	10	10	12	11	12	12	12	11	12	12	13	13	14	13	14	15	15	17	13	16	17	17	17	17	17	16	16	16	18	15	17	18	16	17	21	19	19	19	17	18	19	20	19	19	20	22	19	20	19	21	21	21	22	21	21	21	21	19	21	21	22	23	23	24	24	25	24	24	26	24	27	27	26	27	27	27	24	28	29	32	33	32	0	1	1	3	3	2	0	7	3	0	6	5	9	0	9	0	14	6	12	18	12	8	19	12	13	19	16	14	14	23	20	24	22	26	34	20	40	30	18	34	31	31	17	33	46	28	39	42	36	48	40	49	62	59	44	28	62	0	62	28	51	51	52	0	49	52	0	53	47	0	49	0	57	72	64	58	0	0	42	72	60	79	58	72	0	90	60	64	77	63	64	63	80	67	92	87	73	81	83	94	63	91	97	98	0	93	102	0	55	68	108	99	97	107	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	3	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	2	2	1	1	1	2	1	1	2	1	1	5	1	2	1	2	1	1	1	1	2	1	1	3	1	1	1	1	1	2	2	1	1	3	1	1	1	1	2	1	1	2	5	1	4	5	2
24500	-623.252879615407892	-630.108367566367292	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.576680853347493	-1	1	1	3	2	4	5	5	4	4	2	4	6	5	8	6	9	9	7	5	7	7	9	9	9	9	9	9	11	10	10	11	9	10	12	11	12	12	13	13	12	13	13	13	14	14	13	14	13	15	14	15	15	16	17	16	16	16	16	18	17	17	17	18	18	17	21	18	18	19	19	18	19	20	20	18	20	23	20	21	20	22	22	21	21	21	22	20	23	20	20	19	23	23	23	22	25	24	24	25	26	25	25	27	26	27	26	27	26	24	30	31	33	33	0	1	1	11	3	11	0	2	11	0	1	5	8	0	13	0	20	13	2	5	3	8	12	13	21	20	22	7	28	4	15	30	15	22	17	20	31	33	28	33	19	30	22	36	37	18	25	32	35	44	47	49	30	47	53	23	32	0	35	58	59	54	39	0	54	58	0	63	53	0	39	0	41	57	66	54	0	0	59	61	59	54	60	81	0	70	64	68	90	68	60	55	88	67	88	74	96	85	89	94	82	75	82	77	0	95	28	0	102	70	106	102	102	112	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	4	1	3	1	2	1	2	3	1	2	1	3	1	1	1	2	1	3	1	1	4	2	3	1	3	1	1	5	2	2	1	1	1	1	2	1	1	4	3	1	2	2	1	1	2	1	1	1	1	1	2	1	3	1	4	2	1	1	1	1	2	2	2	3	2	1	1	1	1	1	2	2	2	1	1	1	1	1	1	2	1	1	2	3	1	2	1	2	6	1	1	2	1	3	3	1
25000	-669.693604982686793	-676.549092933646193	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.573143949142483	0	2	2	3	5	4	3	5	4	2	4	6	6	8	5	6	9	8	7	7	7	6	9	9	9	10	9	10	10	10	10	8	10	10	11	11	13	13	11	12	11	12	13	11	14	14	12	15	15	17	13	15	17	15	18	16	16	17	16	19	17	18	17	18	19	17	20	19	19	19	19	19	18	20	20	18	21	23	19	20	20	22	21	22	21	22	20	20	22	21	21	21	22	23	24	23	25	25	25	26	26	24	28	27	27	28	28	26	27	27	32	32	31	32	0	1	1	3	3	2	0	4	3	0	3	6	10	0	11	0	19	7	2	9	2	5	9	32	15	17	21	14	14	18	8	9	16	24	22	17	36	12	23	26	19	36	30	24	34	28	26	16	23	57	36	31	56	32	38	54	37	0	25	64	23	48	56	0	62	45	0	37	50	0	61	0	63	66	55	45	0	0	20	64	55	42	55	76	0	62	29	64	76	71	60	64	88	39	75	83	89	93	79	94	79	90	94	93	0	101	99	0	74	98	72	64	107	109	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	1	2	1	1	1	1	1	3	2	3	1	2	1	1	3	1	2	2	1	2	1	2	2	1	4	3	1	1	4	1	3	3	1	1	1	4	1	3	2	1	1	1	1	1	4	1	1	1	1	1	2	1	2	1	1	6	1	2	4	2	2	1	2	2	2	3	1	1	1	1	6	2	1	2	2	3	1	3	1	2	3	1	1	3	1	2	1	7	5	2	2
25500	-550.610637356377310	-557.466125307336711	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.556886971581379	0	2	1	4	5	4	3	4	5	4	4	5	4	8	8	7	6	7	6	9	7	7	10	8	7	10	8	10	10	9	10	11	10	11	12	11	12	12	13	12	12	11	12	14	14	12	14	14	15	16	13	15	15	15	16	17	17	17	16	17	16	18	17	18	18	19	19	19	19	19	18	18	20	20	20	19	21	23	21	19	20	22	20	20	22	22	20	21	23	22	21	21	21	24	24	24	25	25	24	24	26	24	28	26	25	27	28	27	25	26	31	31	34	31	0	3	1	2	11	2	0	1	8	0	1	6	2	0	8	0	4	10	5	24	6	12	22	11	19	14	19	14	7	18	15	9	27	24	28	31	20	24	28	28	42	31	36	38	32	29	36	31	42	48	23	47	51	39	33	43	37	0	28	29	30	53	23	0	40	41	0	65	60	0	48	0	62	71	52	60	0	0	83	52	61	93	60	80	0	75	64	58	69	68	14	68	73	29	85	85	78	78	84	67	79	60	67	88	0	97	60	0	86	91	94	82	112	107	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	5	1	1	4	1	2	1	1	2	2	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	2	1	3	4	4	2	4	1	2	4	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	3	2	1	6	1	1	8	1	1	1	1	2	2	2	5	4	2	1	1	8	1	1	2	2	4	2	1
26000	-589.317001937903001	-596.172489888862401	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.671450130554754	1	2	2	3	5	5	3	5	4	4	4	6	6	9	7	7	7	8	6	9	7	6	10	8	8	9	8	9	11	9	10	11	11	10	10	11	11	12	12	13	12	12	12	12	15	12	13	15	14	16	14	15	17	15	16	16	17	17	17	19	17	18	18	17	16	18	21	20	19	19	19	17	18	21	19	18	20	21	20	20	21	20	20	20	21	22	22	21	23	19	21	20	23	23	24	23	24	26	25	25	25	24	26	25	26	27	28	27	26	28	31	32	33	31	0	1	1	3	7	4	0	4	7	0	4	11	9	0	6	0	8	7	4	8	12	7	14	21	3	15	16	22	35	16	20	4	20	5	18	21	26	11	5	41	26	8	23	34	43	14	33	31	6	52	46	42	54	41	44	44	36	0	39	58	56	65	47	0	52	58	0	90	63	0	53	0	59	69	58	46	0	0	66	66	71	56	55	53	0	55	60	5	74	57	45	63	60	18	68	87	74	100	92	67	86	87	76	93	0	99	102	0	97	103	108	102	114	96	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	2	1	1	1	1	1	1	2	1	2	1	3	1	3	2	1	2	2	1	1	1	1	1	2	4	1	1	1	1	2	2	2	3	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	3	1	1	1	3	3	4	1	1	2	1	2	9	2	1	1	1	2	2	1	1	5	1	1	1	2	1	1	1	2	5	1	3
26500	-641.153314886122303	-648.008802837081703	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.701445814898852	-1	1	2	3	4	5	5	5	5	5	3	5	4	8	8	7	9	9	7	8	7	7	9	7	9	9	9	10	11	9	9	10	10	11	12	11	12	12	12	12	13	13	13	14	14	13	11	14	15	15	14	15	16	15	18	16	16	17	15	18	17	18	17	18	18	19	20	19	18	18	20	18	19	21	19	20	20	23	21	20	21	19	21	22	21	22	22	20	21	22	22	22	23	24	22	23	23	25	24	25	26	24	27	27	27	28	29	26	23	28	30	31	31	33	0	1	1	3	4	11	0	3	4	0	3	2	3	0	8	0	16	4	7	21	9	9	22	9	21	7	24	14	14	19	24	27	20	24	27	26	29	21	30	26	47	27	30	34	43	29	31	36	38	37	30	35	35	47	63	41	48	0	44	23	50	43	49	0	59	43	0	56	53	0	51	0	72	69	69	55	0	0	66	70	66	59	70	85	0	72	64	28	77	74	88	81	89	67	60	58	88	80	79	95	97	81	100	86	0	100	108	0	68	109	104	109	107	97	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	3	2	1	1	1	1	1	2	1	2	1	2	2	1	2	1	1	1	4	1	2	1	1	2	3	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	5	1	1	1	1	1	2	2	3	2	2	1	1	2	1	1	2	1	2	2	1	3	1	2	4	1	6
27000	-639.575936082286603	-646.431424033246003	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.587229805054410	0	1	2	3	5	3	2	4	3	4	4	6	5	8	7	8	7	8	6	8	8	7	9	9	8	9	9	9	9	9	11	9	9	11	10	9	12	13	12	12	11	13	12	14	14	13	13	15	15	16	12	14	16	17	16	16	16	17	14	19	17	19	16	18	19	18	20	18	20	19	18	18	18	19	18	20	19	23	20	20	20	19	22	22	21	22	21	21	21	21	21	20	22	21	23	23	25	26	24	25	26	24	27	28	25	27	28	28	26	28	32	30	32	32	0	1	2	3	9	7	0	3	2	0	7	7	9	0	19	0	13	5	7	4	12	8	22	3	4	17	17	14	6	20	36	22	22	33	18	17	36	25	28	28	24	36	15	22	27	51	34	46	51	37	35	36	43	40	38	40	49	0	35	48	63	55	38	0	44	50	0	37	72	0	48	0	31	64	56	70	0	0	66	5	71	61	70	70	0	80	74	56	61	76	69	58	69	67	91	69	70	76	64	94	82	54	67	99	0	105	71	0	105	73	112	110	56	101	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	3	1	1	1	1	2	3	1	1	1	2	1	1	2	1	1	1	1	2	3	1	1	1	2	2	4	2	1	1	1	1	2	2	2	1	2	1	2	1	1	2	1	1	1	2	1	2	1	1	2	1	1	2	1	3	1	1	1	1	1	2	8	1	1	1	2	1	1	1	4	1	1	1	1	1	1	1	1	4	3	2	3	2	2	4	1	1	1	7	1	1	3	1	1	6	3
27500	-541.198571618132405	-548.054059569091805	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.694400415079067	0	1	2	4	4	5	4	4	3	4	4	4	5	8	7	6	9	7	6	9	6	7	7	7	8	10	9	7	10	7	10	10	10	11	11	11	12	12	12	12	12	12	13	12	15	13	13	14	15	15	12	14	15	16	16	16	18	16	16	18	17	18	16	19	18	17	20	20	19	18	20	18	19	20	19	20	19	21	20	20	20	21	22	21	22	23	22	21	22	20	20	22	23	23	23	22	22	24	23	26	24	25	26	27	25	25	28	28	27	28	29	31	33	30	0	1	1	9	2	12	0	3	1	0	9	1	5	0	13	0	13	12	7	15	9	13	13	13	4	18	30	7	14	21	22	25	13	23	26	31	7	27	27	33	17	31	51	21	47	28	39	40	51	47	20	33	37	45	43	37	55	0	46	29	49	42	35	0	45	52	0	60	65	0	63	0	39	70	63	62	0	0	69	65	57	57	91	64	0	81	72	68	81	70	54	80	87	67	87	64	81	88	68	94	79	59	67	87	0	95	106	0	99	103	103	106	106	93	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	3	1	1	1	1	1	2	1	2	2	1	1	3	2	1	1	1	1	1	3	1	3	1	1	1	1	1	2	1	1	2	2	1	1	1	3	2	3	2	1	1	1	1	1	1	1	2	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1	1	1	2	2	1	5	3	3	1	1	2	1	2	1	1	4	4	2
28000	-747.999952854922753	-754.855440805882154	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.785636192821075	0	2	2	4	4	5	3	5	5	4	3	6	6	8	7	7	7	9	7	8	8	7	8	6	8	9	8	7	10	10	10	9	10	11	11	10	10	10	12	12	13	13	11	12	14	13	13	14	15	14	15	15	16	17	17	17	18	17	16	18	16	18	16	17	17	16	20	20	19	19	19	18	19	20	19	19	19	22	21	18	20	19	22	21	22	21	23	21	21	22	22	20	23	23	24	23	24	24	24	25	26	25	28	27	27	28	29	26	27	28	30	29	33	32	0	1	1	3	7	2	0	2	2	0	2	11	11	0	5	0	8	19	6	19	5	4	17	8	22	28	12	13	21	19	20	24	6	21	38	20	27	23	18	37	34	31	33	34	33	26	35	47	42	40	39	46	39	52	15	53	47	0	47	66	26	66	47	0	53	49	0	51	65	0	64	0	56	77	66	59	0	0	80	66	57	56	70	92	0	77	76	71	56	53	37	69	90	67	86	89	90	84	87	94	89	91	94	93	0	97	91	0	87	101	101	109	109	91	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	3	1	2	1	1	1	3	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	2	5	1	1	2	1	1	1	1	1	1	2	2	2	2	1	1	3	1	2	1	2	1	4	4
28500	-647.629930989039622	-654.485418939999022	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.589964475674317	0	1	2	4	4	5	3	4	4	5	3	3	5	8	8	7	8	8	6	8	8	7	8	9	8	9	9	10	10	9	10	10	10	10	10	11	13	12	12	12	12	13	12	13	13	13	14	15	16	17	14	16	16	16	17	16	17	18	15	19	18	18	16	18	18	18	19	20	19	19	19	18	18	21	19	19	19	22	20	19	20	21	22	22	22	22	22	20	22	20	21	21	24	23	24	23	23	25	24	26	27	24	25	27	25	27	27	28	24	26	30	28	34	32	0	1	1	3	2	11	0	3	2	0	3	2	3	0	9	0	16	16	8	5	6	2	22	13	4	20	16	14	14	22	15	21	14	24	24	23	23	23	14	17	29	36	26	24	40	33	26	46	59	37	28	59	37	59	59	44	42	0	35	33	45	56	47	0	56	44	0	52	62	0	50	0	55	80	57	32	0	0	66	66	75	65	62	88	0	71	81	58	58	52	37	72	37	67	89	87	91	86	92	94	103	91	39	52	0	109	97	0	84	95	108	102	91	93	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	4	1	3	1	2	2	1	1	1	1	1	1	1	1	1	1	2	2	3	4	2	1	1	1	3	1	2	2	1	1	2	2	1	1	1	1	2	2	1	2	8	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	4	1	1	1	1	1	1	2	1	1	2	1	1	2	2	2	1	6	2	1	1	1	1	1	1	2	1	4	5	1	2	2	1	1	1	1	2	5	6
29000	-595.070312222594566	-601.925800173553966	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.668745399915642	0	2	2	4	4	4	4	5	4	5	5	5	5	8	8	7	9	6	6	8	8	7	9	8	8	10	7	8	11	9	11	11	11	10	11	10	12	12	12	13	12	11	12	13	13	10	14	14	15	17	14	13	17	16	16	17	18	18	15	18	15	18	17	18	17	15	20	19	20	18	20	18	19	21	19	19	20	21	20	20	20	21	21	21	21	22	22	20	22	22	22	21	24	23	24	23	23	24	25	25	26	24	26	27	27	27	28	25	26	25	31	30	33	32	0	1	1	3	1	1	0	1	2	0	2	9	3	0	19	0	15	8	8	3	19	8	28	18	18	15	10	7	14	20	30	25	14	30	16	20	33	2	28	29	46	30	21	38	33	23	37	32	45	49	34	36	49	47	45	31	41	0	43	46	45	39	45	0	55	14	0	39	62	0	60	0	56	64	62	55	0	0	70	43	55	54	77	63	0	79	88	39	83	47	49	63	88	67	87	74	85	77	94	94	96	41	75	109	0	101	78	0	102	88	110	91	102	112	1	1	1	1	2	2	1	3	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	2	2	1	2	1	1	4	1	2	1	2	3	1	1	1	1	1	1	1	3	1	1	1	2	3	2	1	1	3	1	2	1	1	1	3	1	2	1	1	1	1	1	1	1	2	1	1	1	4	2	2	1	2	1	1	1	3	1	4	2	1	2	3	1	1	1	2	1	1	1	3	2	1	1	1	5	1	1	2	2	3	4	1
29500	-570.201704267435389	-577.057192218394789	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.679946471940698	0	1	2	3	3	4	4	4	4	3	4	5	6	8	8	6	8	9	6	7	6	8	8	8	9	9	7	10	11	10	11	10	9	10	12	12	12	12	13	13	9	13	13	14	14	14	14	13	14	17	13	15	16	16	17	16	17	17	16	19	18	18	17	19	19	19	21	18	19	19	18	18	18	20	19	20	20	21	20	20	21	21	20	21	21	22	22	22	22	20	22	20	23	24	21	23	24	24	24	24	25	25	26	27	26	27	28	25	27	28	32	31	33	32	0	1	2	1	2	5	0	1	3	0	1	5	9	0	13	0	19	23	4	8	11	13	9	19	24	11	8	14	27	16	23	19	17	22	34	23	23	24	28	16	12	31	29	26	32	14	38	29	37	54	31	48	43	42	44	36	52	0	39	73	57	43	48	0	68	71	0	50	57	0	55	0	56	71	53	53	0	0	64	65	60	71	75	71	0	84	60	49	77	55	75	61	88	67	79	74	88	80	67	67	100	88	67	79	0	94	88	0	105	97	109	107	97	112	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	2	2	2	1	1	1	1	2	2	2	4	2	1	1	3	2	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	4	1	1	2	1	1	2	1	2	1	2	1	2	1	2	2	3	1	2	2	1	1	2	2	1	4	1
