step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87
5000	-257.747681346611841	-266.798524727063182	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997962855113523	0	2	5	3	5	7	5	6	6	4	5	7	6	6	8	7	4	7	7	9	9	7	8	8	8	14	7	11	9	7	8	11	9	10	10	9	9	12	11	12	10	10	11	10	10	12	14	9	12	11	12	10	14	15	11	10	14	13	12	14	15	15	15	14	16	17	21	16	16	16	17	16	16	19	20	17	19	15	20	19	18	16	21	22	22	24	25	0	1	17	2	4	4	4	10	3	2	10	7	10	11	9	5	1	3	8	6	18	8	30	6	7	46	14	36	12	13	8	56	12	25	36	24	19	28	30	50	22	15	20	25	24	36	39	18	43	23	28	31	32	26	36	7	59	39	33	34	48	35	20	51	39	63	79	60	46	78	78	60	60	76	80	73	76	26	60	81	61	32	73	67	80	84	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-267.862548575817755	-276.913391956269095	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982661593221316	0	1	4	4	1	7	6	5	3	4	5	3	6	8	6	7	6	8	6	8	8	9	8	7	9	13	8	10	10	9	9	11	9	11	11	10	9	12	9	10	9	9	12	10	10	12	11	11	14	12	11	12	13	12	12	15	14	14	13	12	15	17	15	14	17	18	20	17	15	16	13	16	17	18	19	17	20	20	17	19	21	25	22	22	22	26	25	0	1	12	1	1	12	5	5	2	1	10	5	3	17	4	15	12	13	3	13	2	20	19	9	13	37	15	21	25	6	23	28	27	37	18	21	18	18	14	30	18	23	28	31	14	14	40	20	26	27	33	28	50	35	47	49	23	17	48	42	55	72	43	46	57	72	75	54	38	61	47	64	53	68	76	71	47	66	56	62	79	77	62	74	68	78	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-284.034632048901187	-293.085475429352527	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985019474912338	0	2	4	4	4	6	5	3	6	3	5	7	6	3	6	7	6	6	6	6	9	9	8	7	8	15	7	11	8	8	10	9	5	11	11	10	10	13	10	14	9	9	9	11	8	12	15	12	14	10	9	10	14	14	13	11	12	13	13	15	16	18	15	14	15	17	21	18	17	12	17	18	15	18	20	14	20	20	20	15	21	23	20	23	23	24	26	0	1	10	8	14	33	4	1	11	2	3	13	7	2	3	33	8	4	33	3	6	29	6	6	27	34	19	37	24	13	21	24	3	37	41	24	19	21	29	3	12	24	8	18	27	56	59	51	36	42	30	45	70	39	70	13	34	36	22	64	73	47	44	59	38	61	79	66	73	21	60	47	70	80	62	25	68	34	55	49	83	81	64	68	79	83	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-259.909479904655939	-268.960323285107279	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995683489820195	0	1	5	3	5	6	5	6	3	5	3	7	5	7	8	4	8	7	6	7	8	10	8	7	7	13	9	10	10	9	9	11	8	11	11	9	10	7	10	11	9	10	12	11	10	12	12	11	14	10	9	12	13	14	13	13	15	15	12	15	15	18	14	15	16	16	19	16	17	16	18	17	16	17	19	18	20	18	17	19	21	20	19	23	22	24	26	0	1	2	2	11	3	16	16	1	9	1	16	4	10	14	9	19	8	10	10	12	51	10	10	19	17	3	15	17	25	38	23	19	22	23	3	8	19	17	45	8	23	37	33	41	33	34	27	44	21	14	48	23	42	32	50	22	43	30	52	50	65	32	26	49	49	74	45	73	64	47	64	64	54	60	61	71	65	61	61	67	70	70	80	69	85	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-266.435555601276178	-275.486398981727518	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.958065577135277	0	3	5	2	4	7	5	3	4	5	5	6	4	8	7	7	7	5	6	6	7	9	9	9	3	15	6	10	10	9	8	11	10	10	8	8	8	12	9	15	6	8	12	11	11	10	13	12	12	11	13	11	13	15	14	13	14	12	11	14	16	17	15	15	15	17	15	18	17	16	17	18	15	18	20	16	20	20	20	17	21	23	22	20	22	25	26	0	4	8	1	25	13	8	4	25	2	25	25	1	41	5	41	25	25	25	4	2	14	36	36	1	53	8	17	36	16	19	28	7	6	27	12	21	50	17	47	18	20	32	16	23	12	45	28	33	24	43	30	22	47	43	44	44	52	29	48	55	40	56	29	47	55	49	40	55	51	67	70	43	60	69	51	71	66	73	26	80	83	72	72	75	69	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-278.610148403912888	-287.660991784364228	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988805721953112	0	3	5	5	5	7	6	4	6	5	2	7	7	6	7	7	7	8	6	9	9	10	8	6	9	14	8	8	10	7	10	8	9	11	10	3	10	12	10	15	10	11	11	7	11	11	14	9	14	12	11	10	12	14	13	14	14	13	11	8	10	18	15	9	15	11	21	17	16	14	16	17	16	18	20	18	20	18	20	20	22	25	13	21	23	24	27	0	1	2	2	36	10	10	11	4	8	1	14	10	3	5	5	4	6	10	23	16	23	12	11	27	55	12	16	30	4	64	8	30	52	64	11	21	39	12	83	20	31	39	8	52	32	43	15	50	52	6	15	37	61	50	46	22	45	48	16	3	71	55	5	6	60	75	47	63	35	49	71	37	73	78	58	76	61	78	49	84	86	31	62	67	63	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-287.478406204682642	-296.529249585133982	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987460825278444	-1	3	5	5	3	2	4	6	4	5	5	7	7	6	7	7	7	6	5	9	5	9	5	8	9	15	8	11	10	3	3	9	8	10	11	5	1	10	9	15	9	9	12	9	6	10	13	7	10	12	13	12	14	13	11	13	13	12	10	14	15	17	16	10	11	17	19	16	17	17	18	18	17	19	20	17	16	19	20	14	22	25	21	22	22	24	27	0	37	2	9	6	1	31	7	30	5	9	23	18	9	10	9	23	36	6	7	9	8	7	45	19	60	14	39	24	6	37	12	12	48	49	7	1	44	12	57	45	16	59	19	9	8	59	36	45	65	38	65	54	39	44	45	35	27	25	43	54	47	52	12	16	77	76	57	80	68	68	68	77	72	74	26	57	66	54	50	76	84	78	75	79	83	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-267.015598552209269	-276.066441932660609	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991010144549548	-1	2	4	4	5	7	5	6	5	0	2	6	7	7	8	2	8	8	4	9	7	9	9	6	8	15	8	9	7	10	10	9	9	10	10	10	10	13	10	13	9	10	10	12	11	12	12	11	14	11	13	11	14	13	13	15	11	15	12	14	16	17	16	14	15	13	18	17	17	15	15	19	17	18	18	18	20	19	19	17	23	25	19	22	23	21	25	0	10	16	16	2	7	2	9	2	1	10	3	12	9	6	10	5	12	2	24	16	25	12	11	8	59	14	8	12	21	41	19	5	41	18	25	13	45	20	36	14	17	41	57	28	48	57	35	42	31	42	30	59	43	50	53	5	45	17	57	64	56	66	41	47	43	71	60	51	60	64	74	56	56	38	63	76	62	74	46	72	80	59	67	79	83	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-253.522034918473423	-262.572878298924763	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985590770053740	0	2	5	5	4	3	6	5	4	5	5	7	6	6	7	8	8	8	7	7	9	7	8	9	5	14	8	10	9	9	8	10	9	9	11	9	9	13	2	15	8	10	9	9	9	13	12	11	14	11	12	12	11	14	13	15	15	14	12	15	15	18	15	13	17	17	20	13	16	17	17	17	18	19	19	18	17	19	18	16	23	25	17	22	24	21	26	0	1	6	39	6	1	11	39	2	9	39	10	9	2	5	15	15	22	10	11	17	14	15	22	6	46	19	17	12	15	7	31	41	19	17	20	31	44	1	26	12	24	15	19	19	42	50	24	35	42	31	42	29	46	53	46	55	46	8	68	38	72	46	45	80	54	76	52	51	69	61	40	55	59	66	80	63	56	57	49	67	85	58	69	84	78	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-260.809150055858709	-269.859993436310049	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997942288287275	0	3	5	4	5	6	3	6	6	5	2	7	6	7	7	7	7	7	6	8	8	9	7	9	7	15	9	9	8	7	10	10	8	11	10	8	9	13	11	14	10	11	10	11	11	12	14	8	13	11	11	11	13	13	13	15	13	15	12	15	15	16	16	10	17	18	20	17	16	14	14	15	14	18	19	17	19	19	19	14	21	25	20	22	23	23	26	0	11	2	2	7	10	11	4	3	11	1	10	4	8	5	1	13	3	5	5	5	36	3	48	9	46	19	17	23	6	27	5	14	48	13	12	18	50	43	57	48	27	27	23	33	12	54	6	52	48	20	37	34	52	31	41	51	55	42	39	57	59	54	5	40	61	76	63	70	38	43	80	38	61	76	70	68	26	68	42	68	85	66	77	65	65	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-256.444963601454447	-265.495806981905787	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987159423262478	-1	1	5	4	3	2	5	5	6	3	3	5	7	7	7	7	7	8	6	7	8	10	9	9	9	13	6	9	9	10	9	7	7	11	9	8	9	13	11	13	11	10	12	12	11	12	15	12	14	11	13	11	14	14	12	14	15	11	12	15	13	16	15	13	17	16	20	17	17	15	18	19	16	14	20	17	16	19	19	19	22	23	21	22	19	24	18	0	1	10	11	6	1	10	2	3	2	6	5	12	19	12	8	3	8	4	4	3	36	21	15	16	31	8	16	19	17	32	8	9	25	19	27	6	58	24	55	42	24	34	39	32	23	53	18	34	33	55	24	51	58	37	61	74	29	24	26	30	60	26	25	70	58	78	62	46	44	68	69	38	46	78	73	56	69	76	65	68	84	75	67	76	84	56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-262.842660496666724	-271.893503877118064	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997957851964181	0	3	5	4	5	6	5	5	6	1	4	7	7	7	7	6	6	8	6	8	8	9	9	9	8	9	7	10	7	10	7	10	8	9	9	8	10	13	10	15	10	11	12	10	9	12	14	11	15	10	11	10	11	15	12	13	13	15	13	14	15	17	11	11	16	17	16	16	13	11	14	18	16	18	20	18	21	19	16	19	23	24	22	21	20	25	28	0	1	2	2	10	3	2	2	3	1	2	7	3	9	6	2	4	14	10	12	8	36	21	14	17	27	5	33	16	36	16	14	12	31	12	29	35	28	25	57	35	15	63	45	17	44	51	33	56	19	25	20	22	55	64	70	30	48	46	51	57	71	22	35	22	70	61	61	63	27	27	56	47	66	78	79	78	62	43	62	84	77	62	80	78	82	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-273.382298039547550	-282.433141419998890	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.972400203124561	0	2	3	3	4	7	5	5	5	5	5	5	7	6	8	6	7	8	7	8	7	8	7	9	9	13	6	11	10	8	8	11	8	11	11	10	10	11	9	9	9	10	12	11	9	13	13	9	14	11	12	11	12	8	13	14	14	15	9	3	14	18	14	11	17	13	21	18	16	15	15	19	16	19	18	18	21	20	19	19	21	17	22	21	22	25	28	0	1	2	2	60	9	2	4	60	3	3	60	4	4	13	5	14	6	9	10	9	23	27	54	6	50	12	45	10	14	17	15	60	20	6	24	41	36	19	33	31	39	36	39	31	52	44	22	35	11	30	59	31	21	43	38	44	66	31	2	53	65	51	21	49	28	79	56	46	63	32	82	53	62	63	65	72	58	65	75	78	26	79	65	80	84	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-265.607926913510312	-274.658770293961652	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994050450650664	0	2	5	4	5	7	5	6	6	5	4	6	5	7	7	7	8	8	4	9	6	9	9	8	6	12	6	11	10	8	6	8	9	11	11	7	10	11	11	13	9	10	13	12	8	13	14	12	13	10	11	9	12	15	13	13	15	15	11	13	16	14	14	14	16	15	21	16	16	17	16	16	17	12	19	18	18	20	19	14	23	21	22	23	17	25	28	0	1	2	2	11	10	4	19	4	2	2	7	11	12	4	31	9	36	1	14	4	9	36	21	19	37	11	22	41	36	5	31	17	22	52	5	52	18	17	53	18	12	53	28	8	50	49	34	48	24	5	45	52	60	37	42	60	60	41	39	57	35	52	53	56	35	75	28	80	43	54	64	60	41	71	49	64	65	57	53	67	78	75	76	68	81	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-264.530106721551249	-273.580950102002589	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998409550685236	0	2	3	4	4	6	5	4	3	5	4	6	5	6	8	7	6	7	6	8	8	7	9	8	9	14	8	11	8	10	10	10	10	12	6	8	8	12	10	15	7	10	11	7	11	12	14	11	13	10	12	10	14	14	10	14	12	14	7	15	15	17	16	14	17	13	17	18	15	16	17	19	15	17	17	19	17	20	19	17	19	24	16	23	24	26	28	0	1	2	3	9	5	11	3	2	3	3	2	8	5	12	11	8	6	11	14	16	11	24	12	10	34	18	44	11	27	25	41	35	32	8	22	6	42	37	47	13	37	39	17	21	39	38	44	28	35	31	22	20	23	25	46	39	57	17	54	56	69	58	38	26	15	61	26	51	56	26	71	64	40	63	71	54	65	68	70	54	80	40	72	78	82	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-267.435109914077941	-276.485953294529281	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996221867747738	0	2	4	5	5	4	5	5	5	4	4	4	6	8	7	7	7	4	6	7	9	9	8	7	7	14	6	9	9	10	10	6	7	10	9	10	9	12	7	15	9	10	13	11	10	12	14	11	7	11	12	9	13	14	13	15	13	12	11	15	15	18	14	14	17	16	16	15	16	14	17	19	17	18	19	19	20	18	20	16	23	22	20	20	23	19	27	0	1	2	12	18	2	11	2	11	2	2	2	4	5	27	13	8	2	11	7	18	7	9	5	10	46	18	49	14	29	22	9	5	17	7	3	4	30	9	26	39	37	35	28	8	52	46	21	4	45	50	24	35	35	50	57	50	52	35	53	70	64	51	52	63	63	26	31	30	51	61	62	56	67	62	70	73	69	76	51	82	84	86	70	77	60	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-284.641064387762924	-293.691907768214264	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999894658351344	-1	1	4	5	4	6	4	5	3	5	5	5	6	7	7	6	5	7	7	8	8	10	9	8	9	11	9	11	10	9	9	11	9	11	10	8	9	13	10	14	7	9	11	12	9	13	14	9	12	10	10	11	12	14	11	12	15	11	13	14	16	18	7	15	15	17	12	16	15	17	14	13	18	16	17	18	19	19	13	18	21	25	22	23	19	23	26	0	1	2	7	2	5	9	5	2	9	3	9	7	16	16	3	5	11	16	18	12	42	63	14	18	13	14	21	48	16	10	30	6	22	23	15	6	55	18	31	17	15	22	55	16	28	67	41	18	25	19	45	39	49	25	26	72	33	58	44	53	38	9	50	72	59	27	4	15	47	58	48	68	71	57	70	70	66	67	61	73	81	77	83	38	83	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-257.159865467696875	-266.210708848148215	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.972383072136581	0	3	2	4	2	6	6	5	5	4	4	5	4	6	7	6	7	7	6	9	8	10	8	9	6	13	8	8	9	7	8	10	10	9	10	9	10	13	10	11	11	11	12	11	10	13	14	10	14	12	12	11	14	14	11	15	15	14	12	13	14	17	16	10	16	18	20	16	17	16	16	18	15	18	19	15	20	20	18	18	22	24	21	23	20	24	27	0	1	1	2	1	4	4	4	2	5	2	3	2	13	7	2	8	8	9	18	14	20	7	23	9	42	25	4	7	25	11	8	23	31	30	28	28	34	31	48	36	34	27	22	36	41	31	25	52	41	33	39	51	46	39	58	61	38	7	55	41	70	38	34	26	65	69	53	47	58	51	71	38	32	56	38	71	73	63	63	67	81	66	85	79	78	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-269.723188906075677	-278.774032286527017	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994098197129181	-1	1	2	4	3	6	6	4	6	3	4	6	5	7	8	8	7	3	6	7	8	8	8	7	7	15	3	10	8	5	9	11	10	9	9	7	9	11	9	14	9	11	8	11	11	12	14	10	15	12	12	11	13	14	13	16	15	15	13	10	13	17	15	14	17	16	21	17	16	17	17	18	18	19	19	15	17	18	19	19	19	26	19	23	19	25	27	0	1	2	18	3	13	8	27	27	2	5	2	10	4	12	36	6	1	8	30	14	17	11	19	9	34	2	25	36	5	17	23	17	29	17	7	17	35	36	35	20	39	24	33	16	32	53	23	53	45	43	28	20	61	22	47	47	51	32	23	42	61	61	53	49	54	63	50	59	47	69	68	77	68	56	40	49	62	65	62	71	86	47	74	72	49	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-256.886906397403493	-265.937749777854833	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988769838229060	0	2	3	5	4	4	5	6	6	2	3	5	5	7	8	7	7	8	5	9	9	10	8	8	9	14	8	11	9	10	7	10	10	12	10	6	10	13	11	12	7	11	9	10	8	13	14	12	14	10	12	11	14	14	10	15	14	13	13	14	10	13	15	14	17	18	18	18	17	16	16	18	16	19	18	16	16	19	19	19	23	22	21	23	22	25	26	0	1	10	3	3	10	11	13	5	1	2	3	11	9	36	36	8	41	10	27	45	29	12	12	16	58	31	25	17	45	13	14	18	44	16	12	16	42	22	22	36	37	24	11	14	50	39	25	46	17	55	35	58	52	24	48	55	33	51	48	45	39	54	21	56	77	57	55	26	26	53	76	56	77	77	26	60	77	72	66	82	83	79	69	49	84	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15000	-286.193398457775004	-295.244241838226344	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.958491492674684	-1	2	4	5	3	7	4	5	5	1	2	7	7	7	8	8	7	5	4	8	7	9	9	7	9	15	8	11	9	10	9	11	10	12	11	9	8	11	8	13	11	11	11	9	9	11	12	9	14	12	11	10	12	14	13	16	15	10	12	15	16	16	15	15	16	17	21	14	16	12	18	16	17	15	18	19	21	15	19	19	22	26	21	17	18	22	20	0	10	2	3	10	4	2	19	3	1	10	8	18	19	17	18	11	5	11	17	8	37	21	9	12	55	13	58	24	15	16	36	17	23	6	39	18	13	21	34	45	58	25	37	16	45	17	24	23	30	44	39	22	33	53	34	42	36	44	54	23	59	42	59	38	69	84	59	68	30	73	68	74	53	61	85	80	51	63	56	43	81	76	30	66	77	41	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
