"","type","n","prop.ances.ok","msup.ances","msup.kappa","merr.date","prop.imp.ok","mu.ok","mu1.ok","mu2.ok","merr.pi","time"
"03ee6b8a7d","samp-0.75",76,0.547945205479452,0.299229452054795,0.415625,0.845394736842105,1,0,0,0,0.231394269003003,579
