step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111
25000	-632.876118285691859	-631.170308009545920	-1.705810276145901	0.000095483780285	0.000019262519799	0.201736040841752	0.583692399800982	0	4	3	1	2	5	6	4	4	3	5	4	3	6	5	6	5	5	6	6	7	7	7	7	4	6	6	8	8	7	7	11	8	9	9	8	8	7	9	7	8	10	9	9	8	9	8	10	11	10	9	9	11	9	10	9	10	10	10	9	12	11	10	11	12	10	12	12	13	12	12	10	13	12	11	12	12	12	16	14	14	13	13	13	14	14	14	12	13	15	16	13	14	16	14	15	17	16	16	16	16	19	18	18	18	18	21	20	20	21	24	0	5	0	0	1	1	3	4	4	1	3	4	1	6	4	12	5	2	3	3	27	3	12	12	1	5	12	31	30	17	3	51	15	13	17	18	19	20	41	15	12	21	28	2	17	7	27	47	28	36	25	25	34	45	37	22	40	40	21	21	54	37	17	48	44	54	59	28	72	45	63	26	55	55	55	56	56	45	50	23	37	45	35	75	83	26	28	63	62	12	89	78	78	87	0	81	82	78	89	68	0	99	81	95	100	99	94	104	89	105	107	1	1	1	1	1	2	2	1	2	3	1	2	2	1	3	1	2	1	2	1	1	2	1	2	2	2	1	1	1	1	2	1	1	3	2	2	1	1	1	1	3	2	1	3	2	2	1	1	2	1	2	3	1	1	1	1	1	2	2	1	2	1	3	1	1	1	2	2	2	1	1	2	2	1	1	1	2	3	2	3	3	1	2	1	1	4	2	1	1	6	2	1	1	1	1	1	2	3	2	3	1	2	2	2	1	1	2	1	3	2	2
25500	-616.143252581959132	-614.759280781116217	-1.383971800842971	0.000084260956912	0.000036690226998	0.435435679136817	0.674041777316469	1	3	3	2	3	3	5	4	4	5	5	3	5	6	5	7	6	5	7	6	6	8	6	7	7	6	7	7	9	9	5	10	9	10	8	8	6	7	8	7	8	9	9	9	9	8	9	9	10	10	9	10	10	8	10	9	11	10	9	10	12	11	10	11	11	10	10	12	13	13	11	11	14	12	11	11	12	12	16	13	14	12	12	13	14	14	13	11	13	15	16	14	15	17	15	15	16	16	16	15	16	18	17	20	19	18	20	22	22	23	24	0	1	0	0	1	1	3	4	4	2	3	4	5	18	4	4	5	1	37	7	9	11	12	15	14	13	9	20	10	10	3	51	15	54	13	18	7	20	23	15	21	9	28	10	35	20	41	9	28	29	14	14	54	26	37	38	40	40	27	9	66	19	17	16	44	54	27	28	35	30	66	54	55	55	55	38	56	45	65	24	89	35	34	75	63	45	49	66	62	12	81	17	45	100	0	81	66	61	89	87	0	81	96	95	100	81	105	104	99	107	107	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	3	1	1	1	2	1	1	1	1	1	1	2	2	1	1	2	1	1	2	1	1	1	1	1	2	1	2	1	1	1	2	2	1	2	2	1	1	2	1	2	2	2	2	1	3	2	2	1	1	2	2	2	2	1	2	2	1	1	2	2	2	3	3	1	2	1	1	2	2	1	1	1	6	1	3	2	1	1	1	3	2	2	2	1	2	1	2	2	3	1	1	4	2	2
26000	-617.055542354834415	-615.618000585753862	-1.437541769080558	0.000092893693921	0.000032438498900	0.349200225879304	0.705994983824354	0	3	4	2	2	6	5	4	5	4	6	4	5	5	5	6	6	5	6	6	6	8	5	6	7	5	7	7	8	9	8	11	8	9	9	6	8	7	9	7	6	8	8	9	7	9	9	9	11	9	10	9	10	10	10	9	10	10	11	9	13	11	12	11	11	8	13	12	13	12	11	10	13	12	12	10	12	13	15	14	14	14	12	14	13	15	13	13	12	15	16	13	15	16	15	16	17	16	15	15	17	18	17	18	19	19	21	22	21	21	25	0	1	0	0	1	18	3	4	4	1	3	4	5	2	12	12	26	2	7	7	4	11	12	12	18	5	21	20	17	10	3	25	41	17	45	18	19	20	41	9	4	9	28	29	17	38	27	9	28	13	25	25	17	34	37	22	40	40	47	27	34	19	44	42	50	17	59	20	54	72	34	66	55	55	55	56	76	17	65	57	89	35	29	75	44	66	49	34	62	60	89	66	85	68	0	99	78	54	89	87	0	96	96	95	94	91	105	104	106	105	107	1	1	1	1	2	1	1	2	2	3	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	3	1	2	2	1	1	1	2	1	2	2	1	1	1	1	1	2	2	2	2	1	2	1	1	1	1	2	1	1	1	3	1	1	1	1	1	3	2	1	1	1	2	1	1	1	1	3	2	2	1	2	2	1	2	4	1	2	1	3	2	2	1	1	1	1	2	3	1	1	1	1	1	2	2	1	1	2	1	1	1
26500	-584.214407531189863	-582.637439591948350	-1.576967939241494	0.000088917026119	0.000022272694759	0.250488525443995	0.681924588852586	1	3	1	3	4	5	4	5	4	5	5	4	5	6	6	6	5	5	6	6	6	7	7	6	5	6	6	7	8	9	9	11	8	9	7	8	7	7	8	7	8	9	9	10	8	9	9	10	10	10	11	8	8	10	10	10	11	11	10	10	13	11	11	11	11	8	11	11	13	12	11	11	14	13	11	12	12	12	14	13	14	14	12	12	14	14	14	13	13	15	15	14	16	16	14	16	18	17	16	17	14	18	17	19	19	20	20	19	22	23	24	0	1	0	0	1	2	3	12	4	1	3	4	2	18	4	9	5	1	7	7	9	11	21	4	5	18	9	20	10	18	38	52	15	66	17	6	19	7	23	4	27	21	28	30	35	38	16	21	28	29	52	14	17	13	20	38	40	40	24	41	63	37	45	42	30	17	59	28	34	34	66	5	55	31	55	56	56	63	50	60	62	83	63	75	78	45	49	72	62	42	89	66	85	87	0	91	83	83	91	94	0	96	91	95	94	99	105	95	106	105	105	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	2	2	2	1	2	1	2	2	2	1	2	2	2	1	1	2	2	1	1	1	1	2	2	1	1	3	2	2	1	1	1	1	2	1	2	1	1	1	1	3	2	1	1	2	2	2	1	1	1	1	2	3	1	1	1	1	1	2	1	2	1	2	1	2	3
27000	-619.985974102225669	-618.542324808590365	-1.443649293635342	0.000088468116846	0.000030308088319	0.342587695993205	0.657688293669271	0	3	3	2	2	5	6	4	3	5	5	4	4	5	4	7	6	4	6	6	5	7	5	6	7	6	7	7	8	8	9	10	9	10	7	8	8	7	9	7	9	8	8	10	8	9	9	11	10	10	11	9	10	9	10	9	11	10	10	10	12	9	11	10	12	10	12	13	13	12	11	12	13	13	11	12	12	11	14	12	12	14	13	14	14	12	14	13	15	14	15	13	15	15	14	15	17	16	17	16	17	18	17	18	17	20	20	21	21	22	24	0	1	0	0	1	18	3	4	4	2	3	4	5	18	9	9	13	5	11	11	9	11	4	23	14	13	9	20	10	10	11	52	15	17	17	1	19	20	12	23	21	27	28	30	5	7	21	42	28	30	32	25	17	36	37	38	16	40	16	24	66	37	35	27	50	17	59	28	53	5	29	44	55	55	55	56	56	35	34	60	62	63	34	75	78	35	68	34	81	24	81	78	78	87	0	81	82	86	81	68	0	89	81	95	100	99	105	95	106	105	107	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	2	2	3	1	2	2	1	3	1	1	3	1	2	1	1	2	2	1	1	3	2	1	1	1	2	1	1	1	2	2	2	1	1	1	2	1	1	2	1	3	2	4	2	1	2	2	1	2	2	1	2	1	1	1	1	2	1	2	1	1	2	4	2	1	1	1	1	2	1	2	2	1	1	1	2	2	1	1	2	3	1	3	3
27500	-619.740162694982587	-617.952239909170089	-1.787922785812520	0.000083160765799	0.000014924460140	0.179465160004730	0.602950294975171	0	1	4	2	3	6	5	4	4	4	6	3	4	7	5	6	6	5	6	7	5	8	7	7	6	6	7	8	8	9	8	11	7	10	9	8	8	7	8	8	8	9	9	9	8	9	9	11	10	9	11	9	10	10	11	9	11	10	10	11	12	11	11	9	11	9	12	13	13	12	11	11	13	13	9	13	12	11	14	13	14	12	13	14	14	13	14	13	15	14	12	14	14	16	15	15	16	17	16	15	17	19	17	19	16	18	20	22	21	23	23	0	1	0	0	2	18	3	12	4	1	3	4	5	25	9	21	13	2	7	7	9	3	12	9	18	5	21	38	10	6	3	52	15	17	45	6	19	7	23	4	9	9	28	2	17	20	23	64	28	10	52	25	17	35	37	38	58	40	27	9	54	37	45	41	50	17	59	49	54	29	34	17	22	55	37	56	56	45	65	47	62	45	82	75	69	35	68	66	73	60	37	82	78	68	0	81	63	69	91	49	0	81	96	95	87	81	105	95	106	107	107	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	2	1	2	1	1	2	1	1	1	1	1	2	2	2	1	4	1	1	1	1	2	3	2	1	2	1	1	1	1	1	1	3	1	1	2	1	2	1	1	2	2	3	1	2	3	1	1	3	2	2	2	2	2	2	1	3	1	2	1	1	1	2	2	2	1	1	1	1	3	2	2	2	1	2	1	2	1	1	2	4	2	2	3
28000	-610.908284926619672	-609.435167659311446	-1.473117267308204	0.000065793345201	0.000020731577038	0.315101428190104	0.643790972225249	0	3	4	1	3	5	5	5	5	4	5	4	4	6	5	4	6	4	6	6	6	8	6	6	5	6	6	7	5	8	7	11	9	8	7	8	8	8	7	8	7	9	8	8	8	9	8	10	9	9	11	8	10	11	9	9	9	11	11	9	11	10	11	11	11	10	12	12	14	12	11	11	14	13	11	12	12	13	16	13	13	12	13	14	14	14	14	13	15	15	12	13	15	17	15	15	18	17	16	15	17	18	18	17	18	20	21	22	20	22	25	0	1	0	0	1	13	3	12	12	2	3	4	1	25	12	4	5	1	11	7	9	3	12	12	18	13	9	20	10	10	3	52	15	26	5	18	19	20	23	12	9	4	28	13	2	38	9	47	28	29	52	25	34	34	31	22	40	40	42	21	36	37	45	48	50	30	59	28	61	36	53	34	55	55	55	31	56	72	88	47	91	35	53	75	78	45	28	34	91	21	62	72	85	87	0	81	82	86	91	87	0	81	96	95	100	99	105	104	102	105	110	1	2	1	1	2	1	1	1	1	1	1	2	2	1	1	2	2	2	1	1	1	2	1	1	1	1	1	1	1	2	2	2	2	1	2	3	1	2	1	2	1	3	1	1	2	1	2	1	1	2	2	1	1	2	1	1	1	2	1	2	2	2	1	1	1	1	1	3	2	2	1	2	3	2	1	3	2	1	1	2	1	2	2	1	1	3	3	3	2	4	1	1	1	2	1	1	3	2	2	1	1	2	1	2	2	2	2	4	1	1	2
28500	-627.136425080785216	-625.354880767192981	-1.781544313592229	0.000084095052713	0.000015223386709	0.181025948826371	0.641482012319461	0	1	3	2	2	5	4	4	4	4	5	4	4	6	6	5	6	5	6	7	6	6	6	7	7	7	6	8	8	10	7	11	8	9	7	8	8	6	8	7	8	9	8	7	9	10	10	11	11	8	9	10	10	10	10	9	11	10	8	10	12	12	11	11	10	10	12	11	13	12	11	10	14	13	12	13	13	12	15	13	14	14	11	14	14	13	14	13	15	13	12	14	15	16	14	15	17	17	16	16	16	18	18	19	18	17	20	21	20	23	25	0	1	0	0	1	2	3	4	4	1	3	4	2	6	4	12	5	1	7	38	9	3	4	12	14	13	9	38	10	36	3	51	15	5	17	6	19	7	23	27	21	21	22	2	35	31	41	60	28	10	25	51	17	44	31	22	40	40	9	15	53	37	45	24	44	17	59	28	17	54	66	17	74	55	55	56	56	66	50	23	91	83	17	75	78	63	68	34	91	41	37	88	88	49	0	91	82	79	81	87	0	62	89	95	100	81	105	95	106	105	105	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	3	1	1	1	2	2	2	1	2	2	1	2	1	2	1	1	4	1	2	1	1	1	1	1	1	1	3	1	1	1	1	2	2	1	1	2	2	1	2	2	2	1	2	2	2	1	2	2	2	2	1	3	1	1	2	1	2	1	2	2	1	4	2	2	2	2	1	1	1	2	2	2	3	2	1	1	2	1	1	2	1	1	2	1	4	1	2	2	1	2	3	2	2	4
29000	-611.859365112072055	-610.190440082532973	-1.668925029539131	0.000093019941273	0.000019867694715	0.213585328510630	0.681350069220930	1	4	3	3	3	5	4	5	5	5	6	4	4	6	6	6	6	6	6	7	7	6	5	6	7	5	6	8	8	7	7	9	8	10	8	7	8	6	8	8	8	9	9	8	9	8	9	10	11	10	11	8	9	10	10	9	9	11	10	9	12	11	11	11	10	7	13	12	12	13	11	11	14	11	12	13	12	12	15	11	14	12	13	14	14	14	13	14	14	15	13	14	15	17	14	15	16	17	16	16	17	17	19	19	20	19	21	21	20	24	24	0	1	0	0	1	2	3	4	4	2	3	4	5	6	4	12	5	6	7	38	9	3	4	12	14	5	9	22	10	10	3	52	15	66	17	18	19	7	23	4	21	21	28	30	35	38	8	41	28	44	32	14	66	66	37	11	24	40	16	9	72	37	45	41	17	17	21	28	53	54	53	53	55	37	55	56	56	66	50	9	62	44	34	75	78	45	49	69	91	80	62	53	85	49	0	62	83	97	89	68	0	91	102	95	100	99	94	95	106	105	107	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	3	2	2	1	2	1	1	2	1	2	1	2	2	2	1	2	1	2	2	1	3	2	2	1	2	1	2	2	1	2	1	2	2	3	2	2	2	1	2	2	1	1	1	2	1	2	1	2	1	3	2	1	2	2	1	2	1	2	2	1	2	3	1	2	1
29500	-615.278335249412180	-613.624821486187670	-1.653513763224469	0.000076584569359	0.000016769010696	0.218960697132368	0.628688064631800	1	3	4	2	3	4	5	5	3	4	5	4	5	6	4	7	6	5	7	6	5	7	7	5	5	5	6	7	8	9	7	11	8	8	9	7	8	7	6	7	8	10	8	9	7	9	9	10	10	9	11	8	11	10	10	9	11	11	10	11	10	11	11	9	11	9	13	11	13	12	11	10	13	13	12	12	12	11	16	11	12	13	13	13	14	12	14	14	13	16	15	14	15	15	15	15	17	18	17	16	15	17	18	18	19	19	20	22	21	23	23	0	1	0	0	1	2	3	12	4	2	3	4	5	25	4	4	5	6	7	7	9	3	39	4	6	5	12	20	10	10	3	14	15	26	17	18	22	20	12	12	27	27	28	10	5	20	16	47	28	29	52	25	17	17	37	38	40	40	21	42	34	37	17	21	50	5	80	28	17	44	35	34	55	55	55	56	56	66	65	27	62	86	34	75	78	72	68	72	81	59	81	72	78	49	0	89	86	71	89	94	0	89	96	95	100	99	100	104	106	107	105	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	2	2	2	2	2	2	2	1	1	1	1	1	1	2	1	2	2	2	2	1	2	1	2	2	3	2	2	1	2	2	2	1	1	2	4	2	1	4	1	2	2	2	2	2	2	2	1	2	2	1	2	3	1	1	2	1	2	1	2	2	1	3	2	1	2	2	1	2	3	4	2	1	1	3	1	2	2	1	3	2	1	2	2
30000	-633.729486817448674	-632.311880309204639	-1.417606508243997	0.000082856498667	0.000030981726295	0.373920293436304	0.597952397597871	1	3	3	1	3	5	5	4	3	4	6	4	4	7	5	6	6	6	7	7	7	7	7	6	7	6	5	7	6	9	8	11	7	9	9	8	8	7	8	7	8	9	8	8	8	8	10	10	10	9	11	9	9	10	11	9	10	10	8	10	11	11	11	8	11	10	13	12	14	12	11	10	15	12	12	12	13	12	16	12	12	13	13	13	14	14	14	13	14	14	16	13	14	15	14	16	17	17	16	16	17	18	18	20	19	19	21	21	21	23	23	0	1	0	0	1	2	3	4	4	2	3	4	5	18	4	12	13	2	7	3	27	3	16	4	18	13	9	3	10	10	3	25	24	17	45	29	19	3	24	24	9	27	28	10	17	20	42	64	43	10	14	14	17	53	7	38	40	40	24	21	34	37	35	24	50	53	80	28	53	53	34	17	55	55	55	56	56	34	44	24	62	45	53	75	30	63	68	34	81	47	81	44	30	87	0	81	82	54	81	94	0	62	91	95	94	89	94	95	102	105	105	1	1	1	1	1	1	2	2	1	1	2	1	1	1	2	1	2	2	1	3	1	2	1	2	1	1	1	2	2	2	2	2	1	2	1	1	1	2	1	1	2	2	1	3	1	1	1	1	2	2	3	1	1	1	2	1	2	2	1	2	1	1	1	2	1	1	1	3	2	2	2	2	2	1	1	2	2	2	4	4	1	3	2	1	2	2	1	2	1	2	2	2	3	1	1	2	2	4	2	1	1	4	1	3	2	2	3	3	2	3	2
30500	-621.522391945607978	-619.865564295336640	-1.656827650271315	0.000104757155539	0.000022814193586	0.217781720671594	0.561500474991965	1	4	3	2	3	6	4	4	4	3	6	4	5	7	4	5	6	4	5	6	7	8	7	5	6	6	5	7	8	8	8	8	7	9	8	7	9	7	8	7	8	9	9	10	8	9	8	10	10	9	11	10	11	10	10	9	11	10	10	10	12	11	12	11	11	10	12	12	14	11	10	11	14	12	11	13	12	12	16	14	13	12	13	13	14	15	14	14	15	13	15	12	15	15	14	15	17	16	17	17	16	18	19	19	20	19	21	20	21	22	24	0	1	0	0	1	18	3	4	4	1	3	4	5	25	4	12	5	10	7	7	27	3	16	4	18	13	9	11	10	18	3	25	15	5	17	17	11	20	23	9	9	9	22	30	5	38	9	41	28	36	52	32	45	34	22	20	40	40	47	16	54	37	35	48	29	36	59	28	35	13	34	34	55	55	37	56	56	13	30	47	62	54	54	75	53	72	68	63	81	42	81	35	78	87	0	81	92	53	62	68	0	96	96	95	100	81	100	95	102	105	110	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	2	1	1	1	2	2	2	1	2	2	2	1	2	1	1	1	2	2	1	1	3	1	2	2	2	1	1	1	2	1	1	2	2	2	1	3	1	1	2	1	2	2	1	2	3	3	1	1	2	1	1	2	2	4	5	2	1	2	2	1	2	3	1	1	1	2	2	2	2	1	1	1	2	2	4	2	1	2	2	3	1	3	2	2	2	1	1
31000	-615.906670997667788	-614.297158481390625	-1.609512516277205	0.000094315239828	0.000022255631675	0.235970684224447	0.632489069002895	1	2	2	2	2	5	5	5	4	5	4	4	4	5	4	6	6	4	7	6	7	7	6	6	6	6	7	8	8	9	7	11	8	10	8	9	9	8	9	6	8	8	9	9	8	10	9	11	11	9	9	10	10	10	10	9	9	10	10	9	13	11	10	9	12	10	13	13	11	13	10	11	15	12	11	12	13	12	15	13	13	13	13	13	14	13	14	14	15	15	15	13	16	15	14	15	18	16	17	17	17	19	18	20	19	19	21	22	21	23	24	0	1	0	0	1	2	3	4	4	2	3	4	5	18	4	12	13	1	20	11	9	3	12	12	14	13	9	22	2	45	3	52	15	13	26	10	19	20	12	12	9	27	28	29	26	38	9	42	28	18	25	51	26	17	19	22	40	57	60	9	34	37	17	9	30	13	59	28	17	34	17	63	37	55	55	56	56	53	54	42	62	63	26	75	83	36	68	1	81	42	81	69	85	87	0	81	82	88	81	94	0	89	96	95	100	91	105	104	106	107	110	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	2	1	1	2	3	1	1	1	1	2	1	3	1	2	1	2	3	1	2	2	1	3	1	2	1	1	1	1	1	2	2	2	2	2	1	3	2	2	1	2	1	1	2	1	1	2	2	2	3	1	2	3	2	1	1	2	1	1	2	2	2	3	2	1	2	4	1	1	2	1	5	2	2	2	1	1	1	1	1	2	1	2	1	1	2	1	3	1	2	2	1	1	2	1
31500	-632.392446642106165	-630.700361707985735	-1.692084934120402	0.000088224751745	0.000018173361939	0.205989380294971	0.567449839855682	1	3	3	2	4	4	5	5	4	5	5	4	3	5	5	6	6	4	6	6	7	6	7	6	6	6	6	7	8	9	8	9	9	9	9	7	8	8	8	7	7	9	8	7	9	9	9	10	11	10	10	7	10	11	10	10	10	9	10	8	11	11	11	11	11	9	11	12	11	12	11	11	14	12	11	12	13	12	14	13	13	12	12	14	14	14	13	13	15	15	15	13	16	16	14	15	16	18	16	16	15	18	18	19	18	20	21	22	20	23	25	0	1	0	0	13	2	3	4	4	13	3	4	1	18	12	4	5	2	7	7	9	3	16	4	14	5	9	20	10	10	11	52	15	17	26	18	19	20	4	27	9	21	28	10	17	31	41	12	28	44	52	25	17	17	19	7	40	40	60	4	34	55	66	9	50	17	59	28	17	17	66	17	75	55	55	37	56	54	50	33	55	66	45	75	66	35	49	72	81	4	81	17	45	68	0	81	86	97	81	49	0	81	96	95	100	81	105	104	99	107	107	1	1	1	1	1	1	1	3	1	1	1	2	2	1	1	2	1	1	1	1	2	2	1	2	1	1	2	1	2	2	2	2	2	2	2	2	2	1	2	1	1	1	1	2	2	1	1	3	2	1	2	1	2	2	2	3	2	2	1	3	1	1	1	4	1	2	1	2	2	4	2	2	1	2	1	2	1	1	2	3	1	2	2	1	3	2	1	1	1	7	2	3	3	2	1	1	1	1	2	2	1	2	1	2	1	3	2	2	2	2	2
32000	-622.248105934461933	-620.733412553014546	-1.514693381447413	0.000074871231386	0.000021324579066	0.284816726945410	0.621073409715482	0	4	3	1	2	4	4	5	3	4	5	4	3	6	4	6	5	5	6	6	6	7	6	5	7	6	5	7	8	8	6	10	9	8	8	9	8	7	8	6	7	10	8	7	7	8	9	9	11	9	10	8	11	10	10	9	9	10	10	11	11	10	11	11	10	10	12	13	14	11	11	10	14	12	11	12	12	12	15	14	12	13	13	13	13	12	14	12	14	14	14	13	15	16	15	14	17	17	16	16	16	18	17	19	19	20	20	22	22	23	24	0	1	0	0	1	1	3	12	4	1	3	9	5	2	4	24	13	2	7	7	24	11	24	4	14	5	9	20	10	10	3	52	15	17	45	6	19	31	23	12	9	24	28	5	26	20	21	21	28	44	52	25	36	17	37	20	40	40	21	41	36	37	35	48	44	29	41	28	54	54	17	17	75	75	37	56	56	53	50	47	62	36	53	75	78	35	49	72	81	64	81	72	78	68	0	81	82	36	81	28	0	96	99	95	94	99	105	104	102	107	107	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	2	2	2	1	2	2	1	2	1	1	1	2	2	3	1	2	1	1	2	1	2	1	2	1	1	2	1	2	2	2	2	2	1	1	1	1	2	1	2	3	2	1	3	2	2	1	1	2	2	1	3	2	1	2	1	1	1	2	2	1	1	2	2	1	2	2	1	1	2	6	2	4	1	2	1	2	2	2	1	2	2	2	2
32500	-627.597939858631889	-625.877824346826856	-1.720115511805068	0.000075915577395	0.000014992017075	0.197482751099363	0.585319655231429	0	2	3	2	4	4	4	4	4	4	6	4	5	6	5	7	5	6	6	5	5	6	7	4	7	7	6	7	6	10	8	7	8	9	9	8	8	7	8	8	8	10	9	9	7	10	9	11	11	9	10	8	9	9	10	8	11	9	10	10	13	10	11	12	12	11	11	12	13	13	11	12	12	13	11	13	11	11	15	13	12	14	13	12	15	13	14	13	14	15	16	15	16	15	15	15	15	17	16	16	17	19	18	19	18	19	21	21	21	23	24	0	1	0	0	2	2	3	4	4	1	3	4	5	6	4	4	5	6	7	7	24	3	4	4	14	13	21	20	5	29	20	14	15	17	45	6	19	20	23	9	9	21	28	5	17	11	27	42	28	10	32	14	13	17	22	11	40	40	33	21	72	37	35	48	26	34	59	28	66	34	17	66	55	55	37	56	56	54	50	47	62	34	54	55	78	35	68	34	81	48	81	72	53	49	0	89	86	83	81	87	0	99	99	95	100	81	105	104	91	105	107	1	1	1	1	2	1	1	1	1	2	2	1	1	1	2	2	1	1	1	1	1	2	1	1	1	2	1	1	2	2	2	1	2	2	1	2	1	1	1	2	2	2	1	3	1	2	2	1	2	3	2	1	3	2	2	1	2	1	1	3	1	1	1	1	2	1	1	2	1	2	2	1	1	3	2	3	2	2	2	2	1	2	2	1	3	2	1	2	1	2	2	2	4	2	1	1	1	2	2	1	1	2	1	3	1	4	2	2	2	2	1
