step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28
5000	-184.886009709225306	-191.741497660184677	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.606114642066396	-1	3	4	4	5	5	7	6	6	8	7	4	5	7	8	8	8	9	10	11	12	11	11	11	9	14	13	13	0	1	2	2	4	2	4	4	2	14	12	2	4	4	11	12	0	9	9	5	22	6	7	4	8	21	22	7	1	1	1	1	1	1	2	2	1	1	2	1	1	2	1	2	1	2	3	2	1	2	2	4	1	1	1	3
5500	-167.158152852276856	-174.013640803236228	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.579346330150363	0	2	4	3	5	6	5	6	6	7	7	6	7	7	9	8	6	8	10	11	11	10	12	13	11	14	13	14	0	1	1	1	4	4	2	4	2	8	12	4	7	12	11	12	0	9	7	5	22	6	8	13	19	21	22	13	1	1	2	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	3	2	1	2	3	3	1	1	2	4
6000	-172.484573482599018	-179.340061433558390	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.793862234467364	1	3	2	4	5	5	6	7	6	7	7	5	6	9	9	8	7	8	10	11	11	10	12	13	11	14	11	14	0	1	1	2	4	2	4	13	2	12	12	4	4	10	11	12	0	1	8	5	22	6	19	19	7	21	22	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	2	1	2	1	2	3	2	1	1
6500	-175.936105700613069	-182.791593651572441	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.731902058839319	0	4	3	3	5	5	7	5	6	8	6	8	7	8	9	9	8	9	10	11	12	10	12	13	11	13	14	12	0	1	1	1	4	4	8	1	2	4	4	11	8	2	11	12	0	9	7	13	22	6	25	19	2	21	22	7	1	2	1	2	1	1	1	1	1	2	1	1	1	2	2	1	1	2	1	2	1	2	1	1	3	1	2	3
7000	-190.537163834523597	-197.392651785482968	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.628005500907942	0	2	4	3	5	5	7	7	7	8	5	7	6	9	7	8	8	8	10	10	11	9	11	11	12	13	13	13	0	1	4	2	4	4	4	4	4	13	3	4	4	8	11	12	0	9	5	7	22	6	9	8	12	22	22	24	1	1	1	1	2	1	2	2	2	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	1
7500	-191.773898845983098	-198.629386796942470	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.776785532059018	0	3	3	2	5	5	6	4	7	8	6	8	6	8	8	9	8	8	10	10	11	10	12	13	10	14	12	14	0	4	4	1	4	8	4	4	2	2	8	7	4	13	11	12	0	2	18	13	22	13	6	19	18	21	22	24	1	1	1	1	1	1	2	1	1	3	1	1	2	1	1	1	1	2	1	2	1	1	4	1	2	2	1	1
8000	-195.303030628633394	-202.158518579592766	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.488411850918462	0	3	3	3	5	5	6	7	6	8	6	5	4	8	9	9	8	9	10	11	12	9	12	13	12	14	14	14	0	1	1	1	4	4	4	13	2	3	12	13	4	8	11	12	0	9	8	5	22	6	9	8	7	22	22	20	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	2	4	2	2	3	2	4	2	3	1
8500	-185.188168258976873	-192.043656209936245	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.586105637008689	1	3	4	2	5	5	7	4	6	8	6	5	6	5	8	7	7	9	9	11	11	10	13	13	12	13	14	12	0	1	1	1	4	4	13	4	2	8	12	8	8	2	11	12	0	9	13	5	22	8	20	10	10	21	22	20	1	1	2	1	2	2	1	1	1	3	1	1	1	1	1	1	1	1	1	3	1	3	1	3	2	1	2	1
9000	-172.170961117032306	-179.026449067991678	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.778053162210894	1	3	3	4	5	6	7	7	6	7	7	6	6	9	9	8	9	9	11	10	12	10	12	12	10	13	12	13	0	1	1	1	4	4	4	13	4	13	12	2	4	9	11	12	0	9	7	5	22	6	8	8	8	22	22	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	2	1	2	1	1
9500	-190.551883785536262	-197.407371736495634	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.684680541762060	1	3	4	3	5	5	7	5	7	7	5	7	6	8	9	8	9	8	10	11	12	10	12	10	9	13	14	13	0	1	1	1	4	4	4	4	2	8	4	11	8	9	11	12	0	1	13	4	22	6	5	9	8	21	22	18	1	1	2	1	2	1	2	1	2	1	1	1	1	1	2	1	1	3	2	3	1	3	3	1	2	1	3	2
10000	-178.181468548029272	-185.036956498988644	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.509192343224775	0	3	3	3	5	6	5	6	8	7	6	5	7	8	8	8	7	9	9	11	11	10	13	11	11	13	13	14	0	1	1	1	4	4	4	7	2	4	12	3	4	2	11	12	0	2	13	13	22	6	24	13	16	21	22	20	1	2	2	2	1	2	2	1	2	2	1	1	1	2	1	2	1	2	1	3	1	4	1	2	2	1	1	1
10500	-187.445076522197354	-194.300564473156726	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.584746628122610	1	4	3	3	5	5	6	7	8	8	7	6	7	6	8	8	8	7	11	11	10	11	12	14	12	13	12	13	0	1	1	1	4	4	5	4	2	7	12	3	4	2	11	12	0	2	13	4	7	21	7	8	8	21	21	7	1	1	1	1	1	1	1	2	3	1	1	1	2	1	1	1	1	1	2	4	2	1	3	3	3	2	1	2
11000	-165.430233952967484	-172.285721903926856	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.830909162247907	1	4	4	3	5	5	6	5	7	7	6	8	7	9	8	9	8	8	10	9	9	11	13	11	12	13	13	12	0	1	1	1	4	4	4	4	2	8	2	11	8	7	11	12	0	9	8	5	6	21	24	13	19	22	21	7	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	2	2	1	1	2	1	1	1	2
11500	-173.815588223477420	-180.671076174436791	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.742022162895666	1	4	3	3	5	6	5	5	6	6	7	6	7	9	9	9	9	8	9	11	10	11	12	11	11	14	14	13	0	1	1	1	4	8	4	4	2	7	12	3	4	7	11	12	0	9	2	5	6	21	19	19	14	22	21	20	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	2	1	1	2	2	2	1	2	1	1	2	2	1
12000	-203.401029335653732	-210.256517286613104	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.540239179674991	-1	3	4	2	5	6	6	5	6	8	7	7	6	8	9	8	8	8	10	11	8	10	12	13	12	13	13	13	0	1	4	1	2	8	4	2	2	13	13	13	4	3	11	12	0	9	8	5	8	21	14	13	13	22	22	12	1	1	1	2	1	1	2	1	1	1	1	1	2	2	2	1	1	2	3	3	2	2	2	4	2	2	3	3
12500	-183.034353522079385	-189.889841473038757	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623490244259067	1	3	4	3	5	5	7	4	8	8	7	6	6	6	8	9	8	9	10	11	10	11	12	14	11	13	13	13	0	1	2	1	4	4	13	4	2	14	12	8	4	3	11	12	0	9	5	5	8	21	21	19	9	22	21	7	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	4	4	4	1	1	2	1	2	2	3
13000	-178.596659225961531	-185.452147176920903	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.743224102916971	1	2	3	3	5	5	6	5	6	7	6	4	7	9	8	8	8	8	10	11	9	11	13	13	12	13	13	10	0	1	2	1	4	4	4	4	2	7	12	4	4	10	11	12	0	9	14	5	6	21	13	20	19	22	21	7	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	2	3	1	3	1	1	2	2	2
13500	-182.440927922819327	-189.296415873778699	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.743332431379961	1	2	4	4	4	6	6	3	6	7	5	7	6	7	8	8	7	8	9	11	11	12	12	13	11	14	13	14	0	1	1	8	8	4	8	1	1	7	3	11	4	8	11	12	0	9	7	13	6	21	13	9	13	22	21	20	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	2	3	3	1	3	3	1	1	1	1
14000	-175.017562201752952	-181.873050152712324	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.718333511651839	1	2	4	3	5	4	6	7	7	7	6	5	6	8	8	9	9	8	10	9	10	11	12	13	12	13	12	12	0	1	1	2	4	4	4	13	2	12	12	2	4	7	11	12	0	9	13	5	6	21	7	8	19	22	21	7	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	2	1	1	2	3	2	1	3	2	1	2	1	2
14500	-188.139932518164187	-194.995420469123559	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.701218375817678	1	3	3	3	4	6	6	5	7	7	7	6	6	9	8	9	9	9	10	11	9	11	11	12	11	14	13	13	0	1	1	1	4	8	8	1	8	4	12	2	8	10	11	12	0	9	8	14	6	21	7	7	9	22	21	24	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	2	1	1	2	1	1	2	2	3	1	2	2	1
15000	-182.540288874130368	-189.395776825089740	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.661225318756381	0	3	1	4	5	5	7	5	7	7	7	7	6	8	8	5	9	9	10	11	10	12	12	12	12	13	12	13	0	1	1	2	4	4	13	4	2	2	16	16	4	10	11	4	0	9	7	5	6	21	7	1	13	22	21	13	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	3	2	1	2	5	4	1	1	3
15500	-188.763888631937249	-195.619376582896621	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.787861497619636	0	4	2	3	5	4	6	5	5	7	6	7	7	8	8	6	7	8	9	12	10	12	11	12	9	13	12	11	0	1	1	1	4	4	4	6	2	7	2	16	7	10	11	4	0	9	13	5	13	21	13	19	7	22	21	13	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	3	2	1	2	1	1	1	1	1
16000	-200.242544394352677	-207.098032345312049	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.583202339941436	1	3	4	3	4	6	5	6	6	8	5	7	6	8	9	8	8	8	9	12	10	11	13	13	10	13	13	13	0	1	2	1	2	1	4	4	1	4	1	11	4	8	11	12	0	1	1	25	6	21	8	9	7	21	21	18	1	1	1	2	1	3	1	2	2	2	1	1	2	1	2	1	1	3	3	1	2	1	3	4	2	2	2	3
16500	-171.691683171497971	-178.547171122457343	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.728720525112925	1	3	4	4	5	6	5	6	5	6	7	6	7	7	9	9	9	9	10	12	11	12	12	10	11	14	14	13	0	1	2	1	4	4	4	4	2	4	12	3	8	10	11	12	0	9	14	24	24	21	24	4	7	22	22	13	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	3	3	1	1	2
17000	-174.200942325773326	-181.056430276732698	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.653197936499649	1	3	4	3	5	4	6	6	7	8	6	4	6	7	8	8	8	8	10	11	9	11	11	13	11	13	14	12	0	1	2	1	4	4	4	4	2	14	12	2	4	13	11	12	0	8	13	8	6	21	9	20	13	21	22	13	1	1	1	1	1	1	2	2	3	1	1	1	2	1	1	2	1	1	2	2	2	1	1	1	2	2	1	2
17500	-191.159447976292398	-198.014935927251770	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.618775928688906	1	2	4	2	3	6	4	7	8	7	6	5	5	9	8	8	9	7	10	10	11	12	12	12	11	14	13	14	0	1	2	1	4	7	4	13	18	7	12	3	4	16	11	12	0	1	2	8	6	21	8	8	8	21	21	19	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	4	4	2	2	1	3	1	2	2	1	2
18000	-181.867400431086139	-188.722888382045511	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.702447807462409	1	3	3	3	4	5	7	6	6	8	5	7	5	9	9	9	8	8	9	11	11	12	13	13	11	14	14	12	0	1	1	1	4	2	8	4	2	8	2	11	4	12	11	12	0	9	7	7	7	21	28	28	7	22	21	13	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	2	1	1	1	2	2	1	3
18500	-192.340584488189165	-199.196072439148537	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.603839255962299	1	4	4	3	4	5	7	6	8	7	5	8	6	8	8	8	9	8	10	11	11	12	12	13	11	13	13	14	0	1	4	1	4	4	4	4	7	8	2	7	4	10	11	11	0	2	7	5	8	21	8	5	18	22	21	24	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	3	1	4	2	1	4	5	3	1	1	1
19000	-192.608282836017935	-199.463770786977307	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.606464215156651	0	3	3	2	5	4	7	5	5	7	6	5	6	9	8	9	9	8	11	10	9	11	13	12	11	14	12	14	0	1	4	1	4	4	13	4	2	9	12	3	9	3	11	12	0	9	8	5	6	21	24	7	8	21	21	14	1	1	1	1	2	1	1	1	1	2	1	2	1	3	2	2	1	2	3	2	2	1	1	2	3	2	2	3
19500	-179.266681974787559	-186.122169925746931	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.761624362693331	1	3	4	4	5	5	7	7	8	7	6	8	6	9	9	9	7	9	10	10	10	12	12	10	10	13	13	12	0	1	1	2	4	4	4	4	8	2	2	11	4	3	11	12	0	9	7	7	6	21	7	7	7	22	21	8	1	1	2	1	1	1	2	2	1	2	1	1	1	2	2	1	1	1	1	2	3	1	2	1	2	1	2	3
20000	-183.431725074900811	-190.287213025860183	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.724929679068229	1	3	3	3	4	5	7	6	5	7	7	7	5	8	9	9	7	8	11	9	10	12	12	13	11	13	13	13	0	1	1	1	4	4	13	13	2	13	3	4	2	10	11	12	0	9	13	5	7	21	19	13	18	21	21	7	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	2	3	2	1	1	1	4	1	2	2	2
20500	-188.364734957908723	-195.220222908868095	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.540784240967193	0	2	3	3	4	6	4	5	6	8	5	8	7	8	8	6	8	8	10	11	11	12	11	13	11	13	13	12	0	1	2	2	4	4	4	4	2	2	3	16	8	8	11	11	0	2	12	5	6	21	10	20	8	22	21	7	1	1	1	1	1	2	1	1	3	4	1	1	1	2	2	1	1	2	1	4	2	1	2	1	3	1	1	5
21000	-181.152499025920889	-188.007986976880261	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.669235930216437	1	3	3	4	5	5	7	7	7	7	6	8	6	9	9	5	9	9	10	11	9	11	12	14	12	13	13	13	0	1	1	2	4	4	13	4	2	4	16	16	4	10	11	2	0	9	13	7	6	21	19	4	10	22	21	20	1	1	1	1	1	1	1	2	3	2	1	1	1	1	2	1	1	1	2	2	2	2	1	5	2	2	2	1
21500	-172.724554936000970	-179.580042886960342	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.901314948067025	0	2	3	3	5	5	7	5	7	5	7	6	5	8	8	8	8	8	10	12	11	12	13	11	9	14	13	12	0	1	2	2	4	4	8	4	1	2	12	3	4	12	12	12	0	9	9	19	6	21	24	9	14	22	21	24	1	1	1	1	1	1	1	1	4	1	1	2	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1
22000	-178.682866721272319	-185.538354672231691	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.741453348649435	1	3	4	4	5	5	6	5	6	7	6	5	7	7	9	8	9	8	10	10	10	12	12	14	11	13	13	12	0	1	1	2	4	4	4	2	2	7	12	2	8	4	11	12	0	9	18	5	6	21	8	20	16	22	21	20	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	2	1	3	2	1	3	3	1	1	1	1
22500	-190.649621028475735	-197.505108979435107	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.486033152398706	0	4	4	2	4	5	6	5	7	8	6	7	7	7	8	7	8	8	9	12	8	11	13	13	11	10	13	14	0	4	4	1	4	2	8	4	1	14	4	11	8	8	11	11	0	9	9	13	6	26	13	8	2	21	21	13	1	1	1	1	1	1	1	2	3	1	2	1	2	1	1	1	1	1	1	3	2	1	3	5	5	1	2	4
23000	-184.010835344281929	-190.866323295241301	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.535181036137551	1	2	3	4	5	6	6	6	7	7	6	7	7	8	8	8	8	9	10	11	11	12	11	10	12	14	13	13	0	1	2	2	4	4	4	4	2	4	3	11	4	10	11	12	0	2	4	5	19	21	24	9	9	22	21	18	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	1	1	4	3	2	1	1	1	1	4	2	1	3
23500	-177.362057187488460	-184.217545138447832	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.756127581287623	1	3	3	4	5	6	5	7	7	7	7	7	6	8	9	6	8	9	10	10	10	11	12	13	11	14	14	12	0	1	1	2	4	7	4	4	2	2	16	16	7	16	11	3	0	9	9	5	6	21	9	13	8	22	21	19	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	2	1	2	3	2	2	3	1
24000	-182.395528773874020	-189.251016724833391	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.556329496092448	1	2	4	3	4	5	5	6	7	7	6	7	6	8	8	9	8	8	10	10	9	11	13	13	9	13	13	13	0	1	2	2	4	4	1	4	2	7	4	13	4	1	11	12	0	1	13	7	13	21	20	19	9	21	21	13	1	1	1	1	1	2	3	2	2	1	1	1	2	3	1	1	1	4	2	3	1	1	2	2	1	2	2	4
24500	-176.391849988620436	-183.247337939579808	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.737700985440330	0	2	3	3	5	6	4	6	4	7	6	5	7	6	8	7	8	8	10	11	8	11	12	13	12	13	13	13	0	1	1	2	4	7	2	7	2	4	12	4	7	2	11	12	0	9	8	6	6	21	13	20	4	22	22	20	1	1	1	1	1	2	1	1	1	2	1	1	2	2	1	1	1	2	2	2	1	2	2	1	4	1	1	1
25000	-181.174990772585545	-188.030478723544917	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.678482915434225	1	3	3	4	5	4	6	7	7	7	7	6	7	9	8	9	8	8	10	9	9	12	13	12	10	14	12	13	0	1	1	1	4	2	4	7	3	2	12	4	2	12	11	12	0	9	20	5	13	21	13	19	9	21	21	14	1	2	1	1	1	1	1	1	2	2	1	1	2	2	1	1	1	1	1	2	1	2	2	1	2	2	1	2
25500	-171.234133167952621	-178.089621118911992	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.702675329837675	0	3	4	2	4	4	7	4	7	6	7	6	7	9	9	8	9	8	9	11	11	12	13	11	11	13	12	12	0	1	1	1	4	4	8	4	2	3	2	3	8	10	11	12	0	9	8	5	6	21	24	7	8	22	21	24	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	3	3	1	1	2	4	1	1	1
26000	-175.855459419630733	-182.710947370590105	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.611533787228035	1	3	4	3	5	5	6	6	6	6	6	5	7	8	8	7	9	9	10	11	10	11	10	13	12	13	12	13	0	1	2	1	4	4	4	4	2	12	12	3	4	10	11	12	0	2	9	5	6	21	13	13	13	22	21	20	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	2	1	4	3	1	2	2	4	1	1	1
26500	-192.149144909684253	-199.004632860643625	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.603319527502619	1	4	4	3	5	5	5	7	6	8	6	7	7	8	9	5	6	8	10	9	10	12	12	13	8	14	13	12	0	1	1	1	4	4	4	7	2	9	16	16	7	7	11	3	0	2	13	5	13	21	13	8	13	21	21	4	1	2	2	2	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	2	2	1	2	2	1	1	1	4
27000	-179.364022345721963	-186.219510296681335	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.587162942427079	0	4	3	2	4	5	6	5	7	8	7	6	7	7	9	8	9	8	10	11	11	12	12	13	12	13	13	14	0	1	4	1	4	4	4	4	1	14	12	2	8	8	11	12	0	9	14	5	9	21	4	9	7	22	21	20	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	3	2	1	3	2	3	1	1	2
27500	-190.252801021770921	-197.108288972730293	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.704701416653917	1	3	3	3	5	4	5	6	7	6	7	6	7	9	9	8	9	8	11	12	9	11	12	11	11	12	14	12	0	1	1	1	4	4	4	4	8	4	12	7	7	12	11	12	0	9	13	24	2	21	13	7	13	22	26	8	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	3	1	3	2	3	1	1	3
