step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109
23500	-737.707072912153080	-736.199409860323840	-1.507663051829222	0.000264647414975	0.000076593800196	0.289418282070079	0.519091881985888	1	3	3	3	5	3	5	6	4	5	5	6	6	5	7	7	6	8	4	10	8	8	8	9	7	8	10	10	9	10	9	11	9	11	8	11	14	12	11	12	10	11	10	12	13	11	14	11	12	13	11	14	11	14	13	14	14	13	13	15	15	13	14	16	14	15	17	15	16	16	17	18	18	21	19	19	18	20	21	23	20	20	24	21	21	22	24	22	24	24	24	25	25	27	26	26	25	25	26	27	27	26	29	30	30	30	32	31	34	0	1	1	0	6	1	1	4	4	2	6	1	7	6	5	5	9	8	1	29	10	14	13	18	5	14	23	29	14	8	8	23	18	12	5	8	38	5	28	16	13	35	0	25	28	13	22	12	41	39	7	35	41	41	49	5	23	15	35	6	29	46	62	37	45	13	59	51	6	55	70	62	62	64	28	71	71	60	77	72	77	46	64	60	69	28	54	67	85	34	70	85	16	95	89	88	62	80	85	96	84	54	98	89	95	94	100	94	105	1	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	2	1	3	2	1	1	3	2	3	3	3	1	1	4	3	1	2	1	4	3	2	2	5	2	2	1	1	1	4	2	3	5	2	1	2	3	3	4	1	1	4	2	3	1	5	5	3	3	7	5	3	1	3	3	2	7	1	1	2	6	1	2	1	3	5	1	3	2	2	2	2	2
24000	-761.050567320691812	-759.317628352112933	-1.732938968578860	0.000308659697492	0.000059823080690	0.193815652565972	0.491462862745771	2	3	3	2	5	4	5	4	4	5	6	4	7	6	6	7	7	6	7	9	7	8	9	8	8	10	10	10	9	10	10	9	11	12	9	11	15	10	12	11	11	11	8	12	12	11	13	12	13	13	13	13	15	13	13	15	15	11	14	15	14	15	15	16	17	15	16	18	16	16	17	17	20	21	19	18	19	20	21	20	20	21	24	21	23	21	23	22	25	24	22	25	24	28	23	25	27	25	27	28	26	28	29	30	28	28	32	32	34	0	4	1	0	2	3	1	4	2	12	6	3	11	5	7	7	5	9	10	22	15	10	25	18	7	19	15	23	16	32	17	10	18	12	17	25	52	22	11	15	29	24	0	13	27	3	41	22	19	41	35	58	40	58	7	47	29	22	46	50	29	31	7	56	28	58	54	23	49	51	52	44	54	81	16	65	16	60	76	51	49	14	47	12	84	69	59	73	78	87	81	73	69	96	81	95	98	85	89	85	74	64	98	59	96	96	92	96	89	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	3	3	4	1	2	1	1	3	2	1	2	1	4	1	4	1	3	3	1	3	1	2	1	3	1	3	1	2	1	4	3	4	1	4	2	2	4	2	1	2	2	3	1	5	1	5	3	1	4	4	7	6	9	1	3	4	1	3	1	1	3	4	1	2	1	1	1	1	2	3	6	2	6	2	2	4	3	4
24500	-777.842592194542590	-776.241909308306049	-1.600682886236562	0.000279566859115	0.000067019612352	0.239726599083870	0.475675357608176	1	4	4	2	5	4	6	5	5	3	6	4	7	5	6	7	6	7	6	10	9	8	8	9	8	9	10	10	8	11	9	11	8	11	9	10	15	12	13	11	10	11	10	11	12	12	13	11	13	14	12	13	14	14	13	15	14	14	13	15	14	15	16	16	17	15	16	18	16	16	17	18	21	21	17	18	20	20	21	22	20	22	23	21	24	22	24	23	23	23	24	24	24	28	27	25	26	26	27	29	26	26	28	31	29	29	31	31	31	0	4	10	0	3	10	6	4	2	1	6	1	2	6	8	3	2	4	10	25	10	17	6	9	14	15	19	19	13	33	14	7	9	25	15	21	58	40	28	31	5	9	0	13	36	34	48	25	12	26	28	46	38	16	16	22	34	19	31	41	23	61	45	34	23	19	37	67	45	50	57	67	50	76	66	39	66	68	65	63	76	68	79	71	82	56	80	59	64	60	68	60	77	96	62	88	86	73	91	97	86	96	93	90	96	88	105	98	105	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	3	1	1	2	1	3	3	1	2	3	1	1	1	3	2	1	2	2	1	1	1	1	1	3	2	1	1	1	1	1	2	4	2	1	1	2	3	3	3	2	3	2	3	3	1	2	1	5	4	1	1	2	1	2	1	4	2	1	2	3	2	3	3	1	1	1	2	2	7	1	6	3	3	3	5	2	2	6	1	2	3	2	1	2	1	2	5	1	2	1	3	1
25000	-818.522352478754897	-816.978857664714837	-1.543494814040023	0.000249569189690	0.000066800408917	0.267662883385522	0.474057145711590	1	4	4	3	5	3	5	5	5	5	6	5	6	5	6	8	6	7	7	9	9	8	7	8	8	10	10	10	9	9	10	11	10	11	10	11	15	10	12	12	9	11	11	13	13	13	13	12	12	13	12	14	11	13	13	15	14	13	14	15	14	16	15	16	16	16	17	17	15	16	16	18	21	21	18	19	16	19	21	20	20	21	24	21	21	22	24	21	25	24	25	26	24	27	26	26	26	25	27	27	27	28	30	29	31	29	31	32	33	0	1	1	0	6	1	2	4	4	1	2	1	5	6	6	13	14	17	2	11	23	17	6	9	19	18	13	12	16	24	9	21	18	15	25	15	53	25	27	25	25	18	0	36	3	21	49	3	41	10	32	49	21	10	21	34	51	41	26	36	11	40	28	49	48	55	58	22	46	27	5	37	67	75	39	60	61	38	67	68	28	40	81	37	59	68	37	59	88	82	86	79	88	89	59	80	37	88	44	83	77	91	99	90	94	88	99	89	104	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	2	2	1	3	3	3	1	1	3	1	1	2	1	1	3	1	1	2	1	2	1	1	5	2	1	3	1	3	1	1	1	5	2	3	1	1	2	2	4	2	2	2	2	1	1	3	1	3	3	2	1	2	3	2	1	4	2	1	3	5	1	4	3	2	4	4	2	2	1	4	1	1	7	3	5	2	8	2	6	1	1	1	3	3	2	3	2
25500	-791.915742106722519	-790.319804251334631	-1.595937855387876	0.000250492808486	0.000060568839114	0.241798714621307	0.387625044275754	1	4	4	2	2	4	5	4	4	6	5	5	6	6	6	7	5	8	6	10	9	8	8	7	8	9	9	10	8	9	10	9	11	10	10	12	14	11	12	9	11	11	9	13	11	12	14	10	11	14	13	15	14	13	13	15	14	13	12	14	14	15	15	17	15	15	17	16	16	16	17	18	21	22	19	17	20	19	21	21	21	20	23	18	22	22	23	23	23	23	25	25	25	26	27	25	26	25	28	28	26	27	27	29	29	30	32	32	32	0	4	1	0	1	1	3	4	4	3	3	5	12	4	8	12	4	14	3	27	10	4	12	9	5	24	23	27	16	4	29	12	9	10	17	48	35	3	21	16	27	14	0	45	13	31	46	5	25	36	28	49	35	39	38	6	23	10	21	39	28	48	55	30	45	48	53	36	28	36	21	70	48	80	23	65	68	56	46	30	1	59	86	70	75	58	48	62	54	62	67	68	50	80	48	58	88	73	97	88	87	87	90	85	50	74	100	79	104	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	2	1	2	3	1	1	1	1	4	1	3	3	2	3	1	2	4	2	1	2	3	1	1	3	1	1	4	1	1	2	2	2	1	2	5	3	3	2	1	2	2	1	4	2	2	2	2	3	2	4	1	5	1	6	1	2	2	5	6	11	6	1	2	3	5	5	3	6	5	3	4	4	2	10	6	1	3	1	3	2	3	2	4	8	2	2	4	2
26000	-885.033219589115674	-883.526637116830216	-1.506582472285478	0.000237654594982	0.000068953556989	0.290141905290503	0.424134156924594	2	4	4	0	5	4	4	5	5	4	5	6	6	6	7	7	7	7	6	10	9	8	8	9	8	10	11	11	8	10	11	11	8	11	9	11	13	10	11	11	10	11	9	13	12	12	13	12	11	13	11	14	15	14	13	15	11	12	14	16	15	16	15	15	16	14	18	17	17	14	17	18	19	22	17	18	19	19	20	22	19	21	24	22	24	21	24	21	22	25	25	24	24	27	27	25	25	25	27	28	28	26	29	30	30	28	32	32	33	0	4	1	0	4	1	1	4	4	1	6	10	1	3	9	3	11	8	7	12	14	13	19	9	7	24	29	19	17	18	25	13	8	29	18	21	58	25	17	33	12	8	0	23	20	35	34	36	22	46	35	58	23	58	35	41	35	19	50	19	27	50	44	39	64	44	70	55	37	48	65	56	10	77	14	61	49	61	65	70	69	59	21	49	80	60	56	52	77	72	30	89	89	75	96	82	87	75	93	84	86	84	97	88	60	95	47	95	106	1	2	1	1	3	2	1	3	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	4	3	1	1	3	1	2	1	2	1	2	1	2	1	1	3	1	3	4	1	2	2	2	1	1	1	1	1	2	2	1	2	3	1	2	1	5	2	2	1	2	1	1	1	2	2	1	1	2	9	2	7	1	5	2	2	3	2	2	6	6	1	2	4	4	1	3	8	1	1	7	1	2	1	4	1	4	4	2	1	5	5	1	7	2	1
26500	-879.626855673134060	-878.110536185214073	-1.516319487920027	0.000195013888800	0.000055340601376	0.283777743813516	0.474591185307497	0	3	4	2	5	3	5	5	3	6	6	5	6	5	6	7	6	8	6	8	7	9	8	8	8	9	10	10	8	10	10	10	11	11	9	11	14	11	11	10	10	12	10	12	12	12	13	11	9	13	13	15	14	13	13	14	13	14	14	14	15	15	14	16	17	16	17	16	16	16	17	17	20	22	16	18	20	19	22	23	21	22	24	21	23	22	23	23	23	25	24	24	25	28	26	25	26	25	27	29	27	26	30	30	30	30	32	32	33	0	4	1	0	9	1	6	4	4	3	3	6	1	4	9	7	6	4	3	7	7	9	7	15	10	24	35	25	17	8	2	35	9	11	8	29	50	13	28	26	25	4	0	25	7	25	13	2	29	36	28	54	38	5	19	35	27	47	44	57	46	48	25	53	27	21	38	33	61	39	63	59	44	66	36	38	44	67	81	74	46	62	30	54	68	77	62	78	78	59	84	76	78	89	82	82	80	54	77	88	96	83	97	73	95	77	104	87	108	1	1	2	1	1	2	1	1	1	1	1	1	3	1	1	1	1	3	1	2	1	3	1	2	1	1	1	1	2	2	3	1	4	3	2	2	1	3	1	1	1	7	1	2	5	2	2	4	1	1	1	1	1	4	4	2	2	1	1	1	2	2	3	1	4	5	3	2	1	1	1	1	4	3	3	4	3	1	1	1	5	3	8	3	4	1	4	2	2	7	2	2	2	3	2	2	1	5	4	3	1	1	2	4	2	6	1	4	1
27000	-821.147351429100695	-819.623673877368788	-1.523677551731902	0.000249313627930	0.000069605593349	0.279188883203483	0.426481355653229	1	3	5	4	4	4	4	6	5	5	5	3	7	6	7	6	5	9	7	9	9	8	9	8	9	9	10	10	6	10	10	10	11	10	10	12	14	9	12	11	11	11	9	12	12	13	14	12	12	14	13	15	13	12	12	14	14	13	13	16	15	15	14	16	15	17	17	17	17	17	17	18	19	22	20	18	19	19	21	20	20	21	24	20	23	22	24	21	24	24	24	24	23	27	27	27	24	25	26	29	27	27	30	30	31	29	32	30	31	0	1	12	0	1	1	1	4	4	2	5	1	5	12	16	2	5	8	5	19	19	11	19	9	14	29	29	12	6	18	21	11	17	16	18	24	55	14	23	38	19	18	0	27	38	19	58	5	29	10	41	22	28	31	14	44	2	23	34	54	21	40	38	54	25	65	59	62	53	27	53	53	32	57	46	39	61	71	69	69	23	59	53	61	48	28	37	68	72	70	84	70	86	37	34	97	60	70	90	68	74	87	87	100	102	82	101	74	34	1	1	1	1	1	2	1	1	1	1	1	2	2	2	1	2	1	3	1	1	1	2	2	2	2	1	2	3	1	1	1	3	3	2	1	1	1	2	2	1	2	1	1	1	2	3	1	5	2	3	1	3	1	1	3	1	5	1	1	3	3	2	2	3	3	1	2	1	2	3	1	2	4	4	3	3	2	1	2	2	5	4	6	2	6	5	4	2	4	4	3	2	1	5	9	2	5	4	1	5	3	1	2	1	2	4	2	3	10
27500	-789.826051463851741	-788.338543643593880	-1.487507820257812	0.000280546023068	0.000085205193997	0.303712000852499	0.462203134399457	1	3	4	3	5	3	6	6	5	5	5	6	7	4	7	7	6	8	7	9	8	7	7	7	8	9	11	9	9	11	10	10	11	11	8	12	13	12	12	11	10	11	9	12	13	12	12	12	11	13	12	14	15	13	14	14	14	13	14	16	14	15	15	17	16	17	18	17	17	16	18	17	19	21	19	16	18	18	22	22	20	22	24	21	22	22	24	22	25	24	25	26	25	27	26	26	24	23	27	29	26	27	29	30	30	27	32	32	33	0	1	1	0	1	1	1	4	4	1	6	11	7	1	1	10	14	9	11	16	7	3	10	9	1	21	13	23	2	9	14	23	24	12	7	26	32	22	32	24	16	9	0	2	1	7	5	27	35	30	35	44	56	15	58	27	16	27	15	56	20	25	12	62	61	54	47	60	39	58	20	54	60	65	29	32	29	72	71	53	44	25	75	15	62	68	60	45	67	79	73	97	88	90	67	62	71	38	95	95	93	90	94	94	90	91	102	105	94	1	1	2	1	2	2	2	1	1	2	1	1	1	1	3	1	1	2	1	2	1	1	1	1	3	1	2	1	2	3	3	3	3	4	1	1	1	2	1	2	1	3	1	4	6	3	3	1	2	1	2	1	1	2	1	1	5	1	4	2	2	2	5	1	1	1	2	1	2	1	5	2	2	2	4	4	5	1	3	4	5	6	3	3	5	3	5	4	3	1	2	1	1	1	4	6	2	5	1	1	1	2	2	2	3	1	4	1	3
28000	-804.213440471769104	-802.749708749575234	-1.463731722193894	0.000195832500680	0.000063288009811	0.323174190143447	0.498357907995662	0	3	5	2	4	4	4	5	3	5	5	6	7	5	6	7	6	7	7	8	8	9	8	9	8	8	10	10	8	10	11	10	9	12	9	11	15	11	12	10	10	11	11	12	13	11	13	11	13	14	11	15	14	12	13	14	14	13	13	15	14	15	15	15	16	16	17	18	17	16	15	19	20	21	17	19	18	19	22	19	19	21	23	20	24	23	22	23	25	24	24	25	25	27	23	27	26	25	27	28	27	28	30	30	30	28	31	32	32	0	1	1	0	1	1	1	4	4	2	5	2	12	4	8	1	9	9	11	11	19	20	16	8	17	12	19	20	6	18	22	23	18	26	26	29	45	17	13	14	19	24	0	10	32	25	34	5	5	33	26	50	12	5	7	34	44	41	2	38	28	38	46	46	28	21	54	52	51	33	45	66	53	76	39	70	55	49	82	67	69	80	71	69	60	61	34	53	82	73	80	83	77	98	62	88	87	73	85	90	90	99	78	92	89	98	99	92	104	1	2	3	1	2	2	2	2	1	1	1	2	1	2	1	3	2	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	3	2	2	1	3	2	1	1	2	4	2	2	1	2	3	4	1	2	2	6	2	2	2	2	2	3	4	3	1	2	3	1	1	2	1	2	2	3	4	1	1	1	1	4	1	3	5	2	6	2	2	2	1	3	1	6	2	2	4	1	2	2	1	9	2	2	1	2	4	1
28500	-734.909772806709270	-733.430820667964440	-1.478952138744813	0.000218506597952	0.000067813377889	0.310349337384317	0.480166098472320	2	3	4	3	4	3	6	6	4	5	6	5	6	6	6	8	7	7	6	9	8	7	8	9	8	9	11	10	9	11	10	10	9	12	10	10	14	12	12	12	10	12	10	12	12	12	14	11	13	14	12	13	14	13	13	14	13	12	14	16	14	14	16	15	16	16	17	17	16	16	15	18	20	22	19	19	18	20	21	22	20	20	24	21	22	22	24	22	24	24	24	24	23	27	26	27	25	26	27	28	28	27	30	29	30	28	32	33	33	0	1	1	0	2	1	1	4	4	1	6	3	3	3	3	5	14	9	5	3	10	3	6	18	10	19	20	7	23	4	14	1	18	35	23	29	55	25	41	3	2	24	0	32	21	6	48	15	27	24	41	15	34	46	3	38	44	2	55	44	26	58	1	33	58	61	54	64	17	62	61	41	54	84	71	42	69	69	69	72	66	62	74	58	73	75	73	37	64	47	93	72	69	73	73	87	92	88	52	93	99	90	102	99	102	96	94	90	104	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	3	1	2	1	2	1	2	2	1	1	1	1	2	1	5	2	4	1	1	1	1	1	2	1	4	3	2	1	1	2	4	2	3	1	3	1	3	1	1	5	1	1	3	1	2	2	1	7	3	2	1	1	1	4	1	1	3	2	1	2	3	1	2	3	2	3	3	1	4	1	2	1	3	5	5	1	4	4	4	3	1	1	2	6	3	1	1	2	1	2	1	3	5	2
29000	-781.803766406846194	-780.170037745651712	-1.633728661194518	0.000215743680435	0.000048818939995	0.226282132095360	0.429812970228351	1	3	4	2	5	4	5	5	4	6	6	5	6	6	7	7	7	8	6	8	8	9	9	9	8	9	11	11	8	10	10	7	10	11	9	12	14	12	10	11	9	11	10	11	13	13	12	11	12	13	12	15	14	13	13	14	15	14	14	15	13	15	16	15	15	16	18	17	15	17	16	18	21	21	19	19	20	20	20	20	18	21	24	21	22	21	24	22	22	24	24	23	24	28	27	26	25	26	25	28	27	27	29	28	31	29	31	33	34	0	4	1	0	1	1	1	2	4	6	5	1	12	6	11	12	4	9	1	3	1	16	13	9	10	17	41	21	19	8	12	12	9	7	16	31	39	25	21	10	15	24	0	21	36	41	44	21	20	18	7	20	38	48	29	26	10	26	34	12	23	54	25	46	45	38	57	62	23	27	65	63	75	63	31	71	64	72	64	60	40	62	80	57	82	40	60	60	78	58	36	38	84	19	68	91	90	56	78	88	77	90	95	98	104	89	95	96	102	1	1	2	1	1	2	3	1	1	1	1	2	1	1	1	1	2	2	3	2	4	1	1	3	1	1	1	1	1	2	2	1	3	3	1	1	3	2	1	3	1	1	1	2	1	2	1	1	2	2	3	3	1	1	3	2	3	3	1	4	3	1	5	1	1	1	2	1	3	4	1	1	1	3	6	2	3	1	2	3	3	5	2	3	1	5	5	3	1	3	5	5	2	16	6	1	1	6	2	2	3	2	1	1	2	3	2	4	4
29500	-805.271736030958209	-803.709295122136609	-1.562440908821624	0.000204822814726	0.000052767872105	0.257626925864599	0.479438701774475	0	3	4	1	5	3	5	5	3	5	4	6	6	6	6	7	6	9	6	9	7	8	9	7	8	8	11	10	8	8	11	10	9	12	9	11	14	11	13	12	10	12	10	11	13	11	14	10	11	12	12	14	14	13	13	14	15	13	13	16	13	16	15	17	17	15	18	17	17	17	17	18	21	21	20	17	19	20	21	22	21	20	24	21	23	22	25	21	25	22	23	26	24	26	27	27	26	25	27	27	27	28	28	29	31	27	32	31	34	0	4	1	0	6	1	1	2	4	6	1	3	10	11	3	1	8	8	10	14	3	14	6	9	5	14	14	22	12	8	18	6	9	25	7	15	42	20	20	43	21	18	0	26	13	25	34	26	7	20	28	50	46	10	46	19	38	26	50	10	36	41	12	23	28	34	64	42	22	56	20	56	62	3	76	60	65	65	82	75	3	76	69	45	73	71	79	70	72	73	37	62	91	72	62	93	52	85	60	85	98	94	85	106	87	93	104	102	96	1	1	2	1	1	2	3	1	1	1	2	1	1	1	2	4	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	2	2	3	2	2	2	1	3	1	2	2	1	1	2	2	2	1	4	2	1	1	2	3	1	5	2	2	1	4	1	4	5	4	4	2	1	3	5	2	3	3	2	9	2	1	1	2	1	1	6	2	3	4	2	3	2	2	4	1	4	3	1	4	5	1	4	2	5	2	1	1	3	1	3	2	2	1	4
30000	-970.533304349334003	-969.028735991073745	-1.504568358260209	0.000254418112973	0.000074163580221	0.291502752512914	0.478706678824190	1	3	5	3	5	3	6	4	5	5	4	5	6	6	6	8	6	7	7	9	7	7	7	9	8	9	10	8	8	10	11	11	11	12	9	11	13	12	12	9	10	11	11	12	12	13	13	11	10	13	12	14	14	12	14	11	13	13	12	16	14	15	14	15	15	16	17	16	15	16	17	19	19	20	19	17	18	19	21	21	21	21	24	21	24	21	25	22	23	23	24	26	24	26	26	27	27	26	27	26	27	28	28	30	30	30	32	32	34	0	1	1	0	8	1	1	4	4	1	2	1	1	9	8	12	3	9	12	2	5	5	11	9	17	19	23	6	12	40	15	23	9	32	2	23	24	5	16	15	25	9	0	6	20	19	26	19	17	41	23	57	16	14	10	41	27	36	56	55	21	59	38	57	5	19	54	57	29	63	16	47	52	62	67	57	70	66	72	76	65	76	74	23	38	15	76	34	81	88	86	65	15	83	54	91	89	73	75	76	95	97	92	102	73	82	95	98	94	1	1	2	1	1	2	4	1	1	2	1	2	2	1	1	1	1	1	2	2	1	1	1	1	1	1	2	2	2	1	2	2	3	1	4	2	3	3	2	2	1	3	1	5	3	3	2	2	1	2	2	1	5	3	4	1	1	1	1	1	4	1	1	1	4	3	5	1	4	1	4	4	3	2	1	1	1	2	1	3	4	2	3	4	6	4	4	4	1	1	2	5	8	1	5	1	2	3	5	4	1	1	1	1	4	5	3	3	4
30500	-771.084448845680754	-769.567698480999525	-1.516750364681274	0.000201613402265	0.000057158202898	0.283503984635974	0.424092938917667	1	4	3	3	4	3	5	5	4	6	5	6	4	6	6	7	6	7	7	9	8	9	9	8	9	10	9	10	9	10	11	8	10	11	9	10	15	12	12	11	11	11	10	13	13	11	12	11	12	13	12	14	13	14	13	14	14	12	11	16	14	16	15	16	17	15	17	17	17	17	17	19	21	21	19	19	19	20	22	22	20	22	24	21	23	23	25	23	23	23	24	25	24	28	27	26	27	25	26	28	28	27	29	31	30	29	32	32	33	0	4	1	0	6	1	3	4	4	13	6	2	1	11	11	5	3	8	10	12	5	7	5	9	19	27	19	32	12	5	9	12	9	5	10	32	25	25	27	30	25	2	0	29	46	29	5	15	29	48	28	49	36	47	22	20	41	15	29	38	39	54	10	56	61	21	59	47	10	55	57	70	67	63	61	64	44	62	73	71	70	77	37	20	73	39	84	76	67	67	65	67	49	83	67	90	76	85	21	85	77	74	85	96	97	67	88	100	106	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	3	3	1	1	1	1	2	3	4	1	2	4	2	1	3	2	1	1	1	2	1	2	1	2	2	2	2	1	1	1	1	1	2	2	2	3	1	3	1	1	3	1	2	5	3	2	5	2	2	1	2	3	3	2	3	3	1	3	2	2	4	7	1	5	2	1	3	2	4	5	5	3	5	2	4	1	8	4	5	2	3	3	2	6	4	2	3
31000	-765.691414324268976	-764.098003306907572	-1.593411017361367	0.000235757012713	0.000057269639564	0.242918074441322	0.483675130292150	1	3	3	2	4	3	6	5	5	5	5	5	7	6	6	7	6	8	6	7	9	8	9	9	9	10	9	11	8	10	10	9	9	10	9	11	14	12	13	10	9	11	10	12	12	12	13	12	13	14	12	14	13	14	13	15	14	13	13	15	13	15	13	16	17	16	17	18	14	16	18	19	20	21	18	18	19	18	21	22	21	21	25	19	24	23	25	22	22	25	24	23	22	28	25	25	26	24	26	27	24	28	29	29	29	29	32	31	31	0	1	1	0	6	1	3	4	4	2	6	1	2	2	3	7	4	9	3	6	19	15	20	9	19	23	11	20	20	4	35	7	9	13	15	29	48	26	25	20	10	8	0	10	27	16	23	34	23	42	34	44	21	31	5	13	20	5	35	47	25	16	51	44	46	58	47	27	46	44	45	44	76	78	57	39	70	61	65	72	52	54	81	76	93	26	73	41	78	70	80	26	70	88	88	89	95	59	92	82	88	98	87	73	100	96	74	100	98	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	2	2	1	2	2	1	2	2	1	1	1	2	1	3	1	2	3	3	1	1	1	1	2	2	2	3	1	4	2	3	2	1	2	2	1	2	2	2	4	4	3	3	2	1	2	5	1	2	2	1	2	4	1	1	3	3	1	2	2	2	1	2	2	1	4	3	2	1	1	4	3	4	1	4	1	9	3	4	2	1	1	6	1	5	1	2	2	5	2	2	6	2	3
