step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76
10000	-427.797394861046655	-434.652882812006055	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.523544005989235	0	2	3	4	6	9	8	9	9	7	9	10	9	10	11	11	12	11	12	12	11	12	13	14	13	13	14	13	12	13	14	15	15	14	15	17	15	16	15	16	17	14	14	16	17	17	16	18	16	17	18	18	18	20	19	18	19	19	19	20	20	20	21	23	22	18	22	22	20	21	22	21	24	26	25	27	0	1	1	2	4	3	5	7	3	4	3	7	10	6	10	6	12	5	7	10	9	15	16	12	18	18	21	6	21	15	21	12	19	19	27	43	24	32	28	29	29	30	15	6	27	26	42	28	43	37	37	38	39	36	26	49	45	33	49	32	12	17	56	57	28	31	52	59	32	56	66	50	72	63	73	75	1	1	1	2	1	2	1	1	2	2	4	1	1	1	2	1	1	2	2	3	1	1	1	2	2	1	2	2	1	1	2	2	2	1	1	1	1	1	1	2	3	1	2	3	2	2	1	3	1	1	2	1	2	2	2	1	1	2	1	3	4	3	3	2	5	2	2	2	2	2	2	2	2	3	1	1
10500	-467.131076783897470	-473.986564734856870	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.475160628408366	0	1	4	5	6	8	8	9	8	6	10	9	8	10	11	11	13	10	12	13	10	12	12	15	14	14	13	12	13	14	13	15	17	15	15	17	16	17	15	17	17	16	15	17	17	16	15	17	15	18	17	19	19	20	18	17	20	19	20	20	21	20	20	20	20	21	21	22	21	22	21	22	23	26	25	28	0	1	1	2	3	3	5	5	3	3	4	5	10	6	10	10	5	7	7	6	3	16	14	19	8	17	21	11	21	20	21	19	32	26	31	47	26	26	28	24	29	30	30	11	31	34	20	39	22	37	12	51	39	43	34	49	41	24	49	50	25	25	56	27	48	64	33	63	25	56	45	60	60	56	50	58	1	1	2	2	1	2	1	1	3	1	3	2	1	1	3	3	4	2	2	2	2	1	1	2	3	1	1	1	2	1	2	2	1	1	1	2	1	2	1	1	2	1	1	4	2	1	1	2	2	1	5	1	2	2	1	1	2	2	3	1	3	3	2	3	2	1	2	1	2	3	2	2	2	4	4	5
11000	-466.595647857683957	-473.451135808643357	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.473673112472026	0	2	3	4	7	7	9	8	8	6	9	9	9	11	9	9	12	10	11	11	11	12	11	15	13	14	14	14	13	14	15	16	19	12	15	17	16	16	17	15	18	16	13	17	16	17	16	16	16	18	19	19	18	20	18	17	20	20	18	19	19	20	20	22	22	21	21	21	21	21	23	23	23	26	25	27	0	1	1	2	4	1	8	5	3	3	1	8	10	16	10	6	7	8	11	15	16	20	16	17	7	19	11	11	21	22	27	17	34	8	27	47	24	26	28	3	27	30	15	14	31	25	30	28	43	24	7	38	16	42	34	42	31	50	42	37	37	24	49	45	44	40	33	59	46	43	66	58	33	56	72	60	1	1	3	1	2	3	1	1	2	2	4	1	2	1	1	1	1	1	1	1	1	1	1	3	2	2	3	2	1	1	1	2	3	2	1	1	1	1	2	5	2	1	1	3	1	2	1	2	2	2	4	1	4	2	4	1	2	1	1	2	1	3	3	3	2	3	2	2	2	6	1	2	2	4	1	4
11500	-430.243886879276602	-437.099374830236002	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.617489159479260	-1	1	3	4	6	8	7	9	7	7	9	10	9	11	10	11	12	11	11	12	11	13	13	15	13	15	13	14	13	15	15	15	19	13	15	17	15	17	17	16	16	14	16	15	18	18	17	17	17	18	15	18	18	20	18	18	19	19	20	17	21	21	20	20	21	20	22	21	21	22	22	21	23	27	25	27	0	1	1	2	2	4	5	7	3	3	3	7	10	9	13	11	12	7	7	15	11	15	16	7	18	19	16	6	11	22	27	25	32	19	27	30	25	32	28	29	29	15	42	6	27	34	13	28	30	24	19	38	28	43	34	43	31	25	47	32	60	60	56	31	39	31	52	49	37	56	31	50	72	56	73	73	1	1	2	1	2	2	1	2	2	2	3	2	2	2	1	1	1	2	2	1	1	2	1	3	1	2	1	3	2	1	1	1	2	1	1	1	1	1	2	2	2	2	1	3	2	2	4	1	1	2	1	1	2	2	2	1	2	3	2	1	2	2	1	3	1	2	2	2	4	2	4	2	1	5	1	3
12000	-466.974772150119520	-473.830260101078920	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.476319599710794	0	2	5	5	7	7	8	6	7	7	10	9	9	10	11	10	12	10	11	13	11	11	12	14	13	15	13	14	12	13	13	15	17	14	15	16	15	18	15	17	17	16	15	15	17	17	16	17	16	19	17	18	18	20	19	18	19	20	20	19	21	20	20	20	21	21	20	21	20	22	22	22	23	28	24	26	0	1	1	2	8	3	8	4	4	3	2	8	10	6	11	9	7	5	7	22	6	10	1	19	5	7	16	16	11	22	14	12	37	12	27	30	19	19	28	29	23	16	22	9	31	34	30	23	30	7	32	32	39	30	26	49	31	60	42	24	12	25	56	40	39	64	52	49	25	56	64	25	60	56	58	61	1	1	3	2	1	1	1	1	1	1	5	1	1	2	1	2	2	2	2	1	2	2	5	2	4	4	2	2	1	2	2	3	1	2	1	1	3	3	1	2	3	3	2	3	2	2	2	2	1	4	1	1	2	5	2	1	3	1	2	2	6	4	1	1	2	1	1	3	3	2	1	6	2	6	3	3
12500	-436.341546501229743	-443.197034452189143	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.505988738021208	0	1	4	2	6	8	8	9	8	6	10	9	8	11	10	10	12	9	11	11	11	13	12	13	14	13	14	14	13	12	14	16	19	14	16	16	14	16	16	16	16	14	15	16	16	17	15	18	16	18	17	18	18	20	16	17	17	19	20	19	20	20	21	22	23	20	20	22	20	22	22	21	23	28	24	28	0	1	2	2	3	3	5	7	3	3	4	5	10	16	10	9	5	7	8	15	6	15	16	7	19	5	6	23	21	15	21	19	25	8	31	47	19	26	28	29	29	22	30	6	31	34	42	39	43	17	26	38	39	49	34	49	27	19	43	51	50	37	56	66	39	45	52	59	51	56	66	60	50	56	33	33	1	1	1	1	1	2	1	1	1	1	3	2	1	1	2	1	3	1	1	1	2	2	1	3	1	3	3	1	1	1	2	3	2	2	1	1	2	1	1	2	2	1	1	2	2	2	1	1	1	3	2	1	1	2	1	1	1	4	4	1	1	3	2	2	4	2	1	1	2	2	1	1	2	6	3	5
13000	-415.830551147865606	-422.686039098825006	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.601440592670117	0	2	4	4	6	9	7	9	6	7	9	9	8	10	11	10	12	10	11	11	11	12	13	15	13	12	13	14	12	13	15	15	18	14	16	16	15	16	16	17	18	16	15	16	17	17	17	18	15	18	18	18	18	19	17	17	19	20	18	19	20	20	20	23	23	21	21	20	21	22	22	21	24	27	23	25	0	1	1	2	3	3	5	7	3	3	10	7	10	11	10	11	8	7	8	6	11	20	11	17	19	19	6	11	10	15	27	19	24	26	27	30	19	26	28	29	35	30	15	14	27	32	36	39	30	32	38	37	39	43	37	49	6	50	42	50	51	51	56	45	53	31	52	59	61	63	45	32	72	63	58	58	1	1	2	2	1	3	1	1	1	2	1	1	1	1	2	1	2	2	1	1	1	1	2	2	1	1	3	3	2	1	1	2	1	1	2	1	2	2	1	3	1	2	2	3	2	1	1	1	1	1	1	2	1	2	1	2	4	1	1	1	1	1	2	2	3	3	1	1	1	1	2	3	2	3	2	3
13500	-462.553371807936571	-469.408859758895971	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.460958489298560	-1	1	4	3	6	8	6	7	9	7	10	10	9	11	11	10	11	9	11	12	11	13	12	13	14	14	13	13	13	13	15	16	18	13	15	16	16	16	15	17	18	15	15	16	17	17	16	16	16	17	19	18	18	20	18	18	19	19	21	19	20	20	21	21	21	21	21	22	20	22	21	22	24	27	26	27	0	1	4	2	2	10	3	7	6	3	7	8	10	6	13	6	8	5	7	10	3	15	9	12	12	19	21	6	21	10	27	18	25	19	27	30	26	7	28	29	29	22	22	23	21	34	30	28	30	24	37	46	39	49	46	43	31	26	49	50	32	38	49	31	39	31	52	49	58	56	57	50	50	59	50	72	1	1	1	1	2	1	1	1	1	2	2	2	1	2	1	1	2	1	2	2	3	1	2	1	3	2	1	3	1	3	1	4	2	1	1	2	1	5	1	2	3	1	1	2	3	2	2	2	2	3	2	1	2	1	1	2	2	2	3	1	2	3	3	3	4	3	2	2	1	2	1	2	3	4	4	3
14000	-445.200191211135859	-452.055679162095259	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.574050802452039	1	2	5	4	5	7	9	7	8	8	8	9	9	10	11	10	11	10	11	12	9	10	11	14	12	14	13	14	14	15	14	16	18	15	16	16	15	17	17	14	18	15	16	15	16	17	13	17	17	16	18	18	17	20	18	17	19	19	21	20	19	20	21	21	22	21	22	22	22	22	23	22	23	27	25	26	0	1	1	2	4	3	8	5	6	3	6	8	10	11	22	6	18	8	7	22	11	10	9	17	19	19	21	11	27	47	27	25	19	26	27	47	19	32	28	16	29	22	30	16	31	17	22	28	20	26	19	32	28	42	34	42	31	50	30	33	37	32	49	57	44	35	52	63	51	56	66	26	60	70	72	73	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	3	3	1	1	1	3	2	1	2	2	2	1	1	2	2	3	1	4	2	2	1	2	2	1	5	1	3	2	2	1	3	2	3	1	2	2	3	1	2	3	2	1	2	2	1	3	1	2	2	2
14500	-448.871919940542114	-455.727407891501514	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.535387638243770	0	1	3	5	7	6	9	8	8	7	9	10	9	10	12	10	12	10	12	13	10	11	13	14	14	14	13	14	13	14	14	16	19	14	16	16	16	17	16	17	17	14	15	15	17	17	16	18	16	18	17	18	18	19	18	18	19	20	20	18	19	18	21	23	21	20	21	22	20	23	20	23	23	27	25	27	0	1	1	2	6	3	5	5	6	6	6	8	6	4	22	11	8	8	12	22	3	10	11	7	7	7	21	14	21	20	27	19	24	19	27	42	19	26	28	29	21	22	30	6	27	34	30	28	30	32	25	25	28	30	46	30	31	32	49	25	37	8	56	27	23	31	26	56	61	63	45	32	60	68	73	75	1	1	1	2	1	2	1	1	1	1	2	1	2	2	1	1	2	1	1	1	3	2	1	3	3	2	2	2	2	1	1	2	2	1	2	1	2	2	1	1	3	2	1	4	2	2	2	2	1	1	1	2	2	3	1	2	2	2	2	2	2	4	1	5	4	2	4	3	1	1	2	3	1	3	1	2
15000	-445.555616112654604	-452.411104063614005	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.577888125747875	-1	2	4	5	6	8	9	9	8	6	10	7	8	10	10	9	12	10	11	12	11	13	11	13	13	13	12	14	13	14	14	14	18	14	15	17	16	16	16	15	16	16	15	16	18	16	16	17	16	19	19	19	17	20	19	18	19	20	19	17	20	20	20	22	23	20	22	21	22	23	22	21	23	28	23	26	0	1	1	2	4	2	5	5	3	3	16	5	10	16	10	4	7	8	8	15	14	15	14	17	19	7	6	14	21	15	27	19	37	26	27	47	26	32	28	29	29	30	15	11	31	34	30	28	43	33	37	46	39	49	60	43	31	60	42	46	37	51	30	57	53	21	52	59	58	56	66	50	50	56	58	75	1	1	2	2	1	3	2	3	2	1	1	1	1	1	2	2	2	1	1	2	1	2	1	1	1	1	2	2	1	2	1	1	1	1	2	1	1	1	1	2	2	1	4	3	2	1	2	2	1	1	2	2	1	2	1	1	2	2	1	1	3	1	3	1	3	4	1	2	1	2	1	1	2	5	2	2
15500	-446.261733571199784	-453.117221522159184	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.525545733867763	0	1	4	4	6	7	8	8	9	6	10	10	9	10	11	9	12	11	12	13	11	11	11	15	12	14	12	15	14	13	14	16	19	14	15	17	16	16	16	15	16	15	15	16	18	18	15	18	16	19	17	18	18	18	19	17	19	20	19	18	21	21	21	19	21	20	21	22	21	22	23	22	23	25	25	27	0	1	1	2	3	3	5	5	6	3	6	7	10	16	10	6	4	7	12	15	6	10	16	7	7	12	14	6	21	22	27	19	24	25	21	47	25	26	28	16	23	30	15	11	27	34	30	28	22	24	32	26	28	42	24	49	31	50	49	37	51	50	43	31	39	31	52	59	60	49	66	61	33	56	73	75	1	1	2	2	1	1	1	1	1	1	2	1	1	1	2	1	4	2	1	1	2	3	2	4	2	2	1	4	1	1	1	3	2	1	2	1	2	2	1	3	2	2	2	3	3	2	1	2	3	2	1	3	2	1	2	1	2	1	2	2	2	2	2	2	1	3	1	2	2	4	1	1	3	4	1	2
16000	-429.719428061032431	-436.574916011991832	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.584071821489163	1	2	3	4	6	5	8	8	8	7	9	8	9	11	11	10	12	11	10	13	11	12	12	13	13	15	13	14	13	14	14	15	18	14	15	17	16	17	16	16	17	16	14	17	18	17	16	17	16	18	19	18	18	19	17	17	20	20	19	16	20	20	21	23	22	20	20	22	18	22	22	22	24	25	24	28	0	1	1	2	2	3	5	5	3	6	6	5	10	11	10	9	7	12	7	15	11	15	16	18	19	18	21	23	21	22	14	19	17	25	31	47	25	32	28	21	21	30	15	23	31	34	30	39	43	60	60	38	39	30	34	43	31	60	47	32	51	37	56	45	53	40	52	59	17	56	57	50	60	63	58	75	1	1	1	1	2	1	1	2	3	1	2	2	1	2	2	1	2	2	1	1	1	1	1	1	2	2	1	1	1	1	2	3	4	1	1	1	2	1	2	3	4	1	1	2	2	2	2	1	1	1	1	1	1	3	2	1	3	1	2	1	1	3	2	2	2	2	1	2	3	2	2	2	5	1	2	2
16500	-420.852920018724717	-427.708407969684117	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.627112195694718	0	2	4	4	5	6	8	9	7	8	9	9	10	10	10	8	12	11	10	12	12	12	11	14	13	14	13	14	14	14	15	15	17	14	15	16	16	17	14	16	17	14	15	14	17	16	16	15	16	19	18	18	18	21	18	17	20	17	18	19	21	19	20	23	21	22	20	22	21	21	22	23	23	26	26	28	0	1	1	2	2	3	5	5	4	3	6	5	10	16	10	6	8	8	5	15	14	15	16	19	19	8	21	6	21	22	27	19	32	19	27	42	26	19	21	21	21	15	42	23	27	34	30	39	30	37	33	26	39	43	34	49	31	25	49	33	51	51	56	45	39	57	38	59	58	56	45	60	60	63	73	75	1	1	2	1	1	1	2	2	2	4	2	3	1	1	1	1	1	1	2	1	1	1	1	1	2	3	1	3	1	2	1	2	1	2	1	1	1	3	1	2	2	2	1	1	2	1	1	1	1	2	1	2	2	2	2	1	2	2	1	1	1	1	3	3	3	1	1	2	2	2	2	2	2	3	1	1
17000	-415.745045554661601	-422.600533505621001	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.707110762394386	0	1	4	3	6	7	8	8	8	7	10	9	9	11	12	11	12	9	11	13	10	12	12	15	13	14	12	15	14	14	14	13	18	14	15	16	15	17	14	16	16	15	15	15	18	17	15	16	17	18	18	18	19	18	18	18	20	20	19	20	19	21	21	22	23	21	21	21	21	22	23	23	23	27	25	28	0	1	1	2	3	3	5	5	6	3	9	7	10	11	10	11	12	5	7	22	6	10	16	25	19	12	6	39	27	22	27	12	26	19	29	47	18	19	11	29	29	30	30	23	31	34	30	39	43	19	25	26	39	43	32	49	31	32	49	17	38	32	56	45	53	45	52	59	61	56	64	38	58	56	73	75	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	2	1	1	2	1	1	1	2	2	1	1	1	1	2	3	1	1	1	4	4	1	1	1	1	1	2	2	2	1	2	1	3	2	2	2	1	3	1	3	4	1	4	1	4	2	2	2	1	2	1	1	2	1	4	1	3	1	2
17500	-483.037501482844277	-489.892989433803677	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.455234706267814	1	2	4	4	6	8	7	8	8	7	9	10	9	10	11	11	12	11	10	12	11	12	12	14	13	15	13	15	11	14	15	15	16	13	15	16	15	17	16	17	17	16	16	14	16	17	16	18	16	19	18	19	17	20	18	18	20	18	20	19	21	19	21	20	22	21	20	21	20	23	22	22	23	28	26	28	0	1	1	2	3	1	5	7	3	3	9	7	6	3	10	11	7	7	8	6	6	15	16	18	19	25	29	16	9	15	6	19	12	17	11	30	19	17	28	29	29	30	22	11	35	34	15	28	30	38	25	38	39	42	34	30	29	37	30	26	50	32	56	31	39	31	52	59	60	56	64	58	72	56	60	50	1	1	1	1	2	3	1	1	2	1	1	2	1	3	4	1	3	2	1	1	2	1	1	1	2	2	1	2	2	2	3	2	4	1	3	1	3	2	1	4	3	1	3	2	1	2	3	1	1	1	3	1	1	2	3	2	4	2	2	3	1	3	2	2	2	2	1	1	1	2	1	2	1	4	4	7
18000	-427.247870438110169	-434.103358389069570	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.598971947286505	0	2	5	4	5	8	9	9	9	7	10	7	10	9	12	10	12	10	11	13	11	11	13	14	13	14	14	13	13	14	15	16	19	15	15	16	15	17	15	15	18	16	15	14	18	17	17	17	16	17	18	19	19	18	19	18	19	18	20	19	20	19	20	23	22	22	20	22	21	23	23	21	24	27	25	26	0	1	1	2	4	3	12	12	6	3	14	5	10	6	13	14	18	7	7	22	16	10	11	7	19	17	21	6	21	13	29	17	26	19	27	30	19	26	28	23	29	43	15	23	31	25	36	39	43	19	37	38	39	43	34	49	31	37	49	8	51	32	56	57	39	27	52	59	61	56	57	60	58	70	60	58	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	3	2	1	1	2	2	3	1	2	3	3	1	1	2	2	1	1	2	1	2	1	2	2	1	2	1	2	2	1	2	2	3	1	2	2	1	5	1	2	2	2	3	3	1	2	1	2	3	1	3	2	3	5
18500	-451.968415872344849	-458.823903823304249	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.579880346310181	0	1	5	3	5	7	9	8	8	8	8	9	10	10	12	10	11	11	11	12	10	10	11	14	13	12	13	14	13	13	15	14	18	14	15	16	15	17	14	16	18	16	15	16	17	17	15	18	16	16	18	18	18	21	18	17	20	18	19	19	19	20	20	22	22	19	21	21	21	20	22	22	23	27	25	25	0	1	1	2	2	1	5	5	3	3	2	5	11	3	22	9	7	7	7	22	11	10	16	26	8	7	21	14	21	10	27	19	50	26	6	47	19	37	23	29	40	30	30	16	27	34	30	39	30	17	19	38	28	42	26	49	35	50	49	33	37	14	56	31	53	31	52	59	51	56	66	60	60	70	19	60	1	1	2	1	2	4	2	2	1	2	3	3	1	3	1	1	2	2	1	1	1	1	1	1	3	2	2	2	1	2	1	1	1	1	2	1	2	2	1	2	1	2	1	2	3	2	1	2	2	2	3	1	3	2	3	1	2	1	2	1	2	5	2	2	2	1	1	1	1	2	1	2	2	3	5	2
19000	-467.275500193546350	-474.130988144505750	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.562018681564379	1	2	3	4	6	8	9	8	8	7	9	8	9	10	12	9	12	10	11	12	11	10	12	14	13	15	13	14	14	14	14	15	18	15	15	16	16	17	16	16	17	16	15	17	17	17	15	16	16	17	19	19	17	20	19	17	19	19	20	20	20	20	20	21	23	20	21	21	21	21	22	21	23	28	25	28	0	1	1	2	4	2	5	5	4	3	2	5	10	9	16	3	19	12	11	22	11	10	9	19	19	25	6	23	21	10	11	19	19	19	31	47	25	32	16	27	29	15	30	14	11	12	30	28	43	18	19	38	28	43	46	49	35	37	49	58	33	33	56	31	28	16	52	42	51	56	57	50	60	56	61	75	1	1	1	1	1	3	2	1	2	3	4	2	1	1	2	4	1	1	2	1	1	1	1	1	1	1	3	1	2	3	2	2	3	2	1	1	2	2	5	2	2	1	1	3	4	4	1	2	1	3	4	1	2	2	1	1	3	1	2	1	1	1	2	2	5	5	2	2	2	2	1	2	1	6	2	1
19500	-466.963868355309444	-473.819356306268844	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.599803404726024	0	2	4	5	6	7	8	8	8	7	10	9	9	11	11	9	12	10	11	13	9	13	12	14	13	13	12	14	14	13	14	16	17	15	15	17	15	17	17	16	17	14	15	17	16	17	15	16	16	19	18	19	19	19	18	16	19	17	20	19	21	20	20	22	22	21	22	21	20	23	23	19	22	28	24	27	0	1	1	2	3	3	5	5	6	4	9	7	10	6	13	6	19	7	8	10	3	15	11	26	19	19	16	16	16	15	27	19	25	26	27	47	19	17	28	29	23	22	42	23	31	34	30	28	42	37	24	38	14	30	34	15	31	17	49	12	32	32	49	31	50	31	52	49	51	56	57	33	37	49	73	73	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	2	1	1	2	2	2	3	1	1	2	1	1	1	1	1	3	2	2	2	1	1	2	1	1	1	2	1	3	2	1	4	3	2	2	2	3	2	5	3	2	3	4	1	3	2	2	1	4	2	1	4	5	1	2
20000	-440.488362016875556	-447.343849967834956	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.560768769291181	0	1	4	5	7	7	8	8	7	7	9	9	10	10	9	10	12	10	11	12	12	13	12	15	13	14	14	15	13	12	13	16	16	14	15	17	16	17	16	16	17	15	15	16	17	18	15	18	17	18	18	17	19	19	18	18	19	20	18	20	19	20	21	22	23	22	20	21	21	22	21	23	24	28	25	28	0	1	1	2	4	3	3	5	3	3	9	8	10	9	10	11	12	12	8	15	9	15	16	8	8	19	29	23	21	15	11	5	25	17	27	47	24	25	28	29	29	30	30	16	27	34	20	39	43	37	24	19	39	43	33	42	35	50	49	50	37	24	56	27	53	45	52	59	61	56	31	60	50	63	73	75	1	1	2	2	2	2	3	1	2	2	1	1	1	1	1	1	1	1	1	2	3	2	1	3	3	2	1	1	1	1	2	4	2	1	1	2	1	2	1	2	2	2	1	3	2	2	2	1	1	1	2	4	2	2	1	1	2	2	1	2	2	2	2	4	3	3	1	2	1	2	5	2	3	3	1	2
20500	-436.391954377244531	-443.247442328203931	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.544754311192613	0	2	3	4	6	8	8	8	9	7	9	9	9	11	10	10	12	10	10	12	11	13	11	13	13	15	13	14	13	13	15	15	18	15	16	16	15	18	16	15	17	14	15	16	17	17	17	17	15	17	17	19	17	20	18	17	19	20	19	18	18	19	21	19	21	21	21	21	21	22	22	22	24	25	26	27	0	1	1	2	4	3	5	5	10	3	6	8	10	11	10	6	8	7	8	15	6	15	6	12	8	17	16	14	21	10	27	25	32	19	31	43	25	32	23	29	29	30	15	23	31	32	15	39	30	25	8	34	28	43	34	43	31	60	49	50	32	17	56	31	28	31	52	59	37	56	45	25	60	70	73	73	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	2	1	1	2	2	2	1	1	2	2	1	1	1	3	1	1	2	4	1	1	1	1	2	2	2	1	3	2	1	1	4	1	2	2	4	2	2	3	1	1	2	1	2	1	2	2	2	2	3	3	1	2	2	2	2	5	3	1	2	2
21000	-482.010772121339755	-488.866260072299156	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.467005225588176	-1	1	4	3	6	9	7	8	8	7	8	8	10	11	12	10	13	10	10	13	12	13	9	15	13	12	13	14	14	14	15	16	16	14	15	16	14	16	17	16	18	15	15	16	17	17	17	16	16	18	18	19	19	20	18	17	18	17	20	20	20	20	21	22	22	20	21	20	22	23	23	23	23	27	26	26	0	1	1	2	2	11	5	7	3	3	1	7	10	6	23	6	8	8	5	15	11	10	4	8	26	19	23	23	3	15	27	25	25	26	27	15	19	24	44	21	6	30	15	21	31	24	42	28	42	58	33	38	28	43	34	43	29	24	42	50	37	58	56	27	39	27	38	49	33	56	57	24	32	63	50	60	1	1	2	1	3	1	1	1	2	1	4	1	2	2	1	1	2	1	3	1	2	3	3	2	1	1	2	4	5	1	1	2	2	2	2	2	2	1	1	2	4	1	2	2	1	2	1	1	1	1	1	2	2	3	2	1	2	1	3	1	2	2	2	3	2	4	2	2	2	3	2	5	4	3	5	2
21500	-433.316252868437175	-440.171740819396575	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.568020360723598	0	2	4	4	5	8	9	8	8	7	6	10	9	10	11	10	12	10	12	12	12	13	12	12	14	14	13	15	14	13	14	16	17	15	15	17	16	17	16	17	18	15	14	17	17	17	15	17	15	17	18	19	18	20	18	17	19	19	19	19	20	21	21	20	23	22	21	20	21	23	22	21	24	27	25	26	0	1	2	2	2	11	8	5	11	3	3	5	10	6	14	6	7	8	12	15	6	15	6	5	19	8	21	3	21	15	27	17	26	26	27	47	17	26	16	29	29	30	30	23	31	26	30	28	22	19	38	38	28	36	34	49	31	37	49	17	37	60	56	27	28	27	52	59	61	56	57	50	58	70	72	60	1	1	1	1	2	1	1	2	1	2	1	2	1	1	1	1	2	1	1	1	2	2	2	4	2	2	1	5	1	2	1	2	2	1	1	2	2	1	3	2	2	1	1	2	2	2	1	1	1	2	1	1	2	1	1	1	2	1	3	4	2	1	2	4	4	5	1	1	1	2	2	2	3	2	2	4
