step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111
23000	-679.358653725336694	-686.214141676296094	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.532675472550505	1	3	3	4	5	7	5	6	7	6	7	9	9	10	10	7	8	7	7	8	11	11	9	9	9	9	10	9	11	13	11	10	14	11	11	11	10	12	13	14	12	13	14	15	12	13	12	13	14	14	14	15	11	15	15	14	15	16	16	15	16	15	18	18	15	15	16	17	17	20	17	17	18	18	20	17	19	20	19	18	21	21	18	19	21	21	19	21	21	21	21	24	22	23	22	22	23	25	24	24	25	24	23	24	25	25	26	28	25	29	29	0	1	1	1	2	10	2	5	1	5	7	19	7	13	6	7	7	5	5	10	12	14	6	16	20	8	4	20	23	27	25	10	35	8	26	15	4	26	14	35	26	32	31	48	29	34	32	37	10	42	24	42	10	24	40	16	27	53	50	30	54	48	61	71	31	25	53	51	49	60	62	0	31	50	48	62	45	68	69	66	31	30	58	31	11	72	65	84	56	54	72	41	30	83	87	49	80	88	81	30	93	93	90	93	95	79	109	93	97	109	101	1	1	1	1	1	1	1	1	3	1	1	1	2	1	2	1	1	2	2	1	1	1	1	2	1	1	3	1	2	1	1	1	1	2	1	1	3	1	1	1	1	2	1	2	1	1	1	2	4	1	3	1	3	3	1	3	3	1	1	2	1	1	1	1	2	3	2	1	1	3	2	1	4	2	3	1	4	2	1	2	5	2	1	4	5	2	2	2	3	3	2	6	2	4	1	3	4	2	2	6	2	1	1	1	2	3	1	3	2	2	2
23500	-690.029668897033048	-696.885156847992448	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.474562764438766	0	3	2	1	7	8	5	5	6	6	7	8	10	10	9	6	9	7	7	9	9	11	11	11	10	9	10	6	12	12	11	10	13	11	11	11	11	11	12	12	12	13	13	14	11	14	12	14	12	13	14	14	15	14	15	14	16	15	15	15	15	15	17	17	17	18	16	19	17	20	18	19	17	17	20	18	19	19	20	19	21	21	17	21	22	22	18	20	21	21	20	24	22	22	24	23	23	25	25	24	25	21	24	25	26	26	25	28	26	28	30	0	1	1	1	2	18	1	2	4	7	7	4	12	7	19	8	18	10	3	16	1	6	17	16	12	7	17	7	36	36	7	7	30	21	15	15	13	20	22	17	20	8	18	10	16	18	26	47	16	45	20	40	32	30	39	30	53	45	43	20	45	7	37	24	25	21	43	58	47	60	56	0	6	54	44	7	65	63	62	49	37	60	57	91	37	72	31	76	78	70	66	82	81	33	87	84	66	91	96	66	87	87	96	93	96	90	81	95	103	109	107	1	1	1	1	2	1	3	1	2	1	1	4	1	2	1	1	2	1	3	2	3	2	1	2	1	3	1	1	1	1	2	3	1	1	1	1	1	1	1	1	2	4	2	4	3	3	2	1	2	2	1	1	2	1	2	1	1	2	1	2	3	4	3	5	2	4	1	2	2	3	2	1	4	2	3	7	1	1	3	5	5	4	1	1	4	2	2	1	1	1	1	1	1	4	2	1	2	3	1	2	4	2	1	2	2	2	2	2	1	2	3
24000	-620.887226192442995	-627.742714143402395	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.662966838035824	-1	3	2	2	5	5	6	7	6	7	6	9	9	9	9	8	9	8	7	8	11	11	11	10	11	8	11	9	12	12	10	11	13	12	10	12	10	11	12	14	13	13	12	15	11	14	11	13	13	12	14	14	14	16	16	14	15	15	15	15	15	15	18	18	17	19	14	19	16	20	17	18	18	18	21	19	19	18	19	19	21	17	20	19	23	21	19	20	22	21	21	24	21	22	23	22	23	25	24	23	25	25	24	23	26	25	25	27	28	28	30	0	3	1	1	2	3	2	7	4	5	6	26	4	19	8	7	8	6	11	11	37	14	8	26	9	7	15	19	35	38	9	18	37	13	6	15	10	18	37	22	16	32	17	43	5	23	5	32	25	16	36	24	36	56	39	37	40	51	31	28	41	49	10	54	31	31	29	71	29	37	48	0	65	69	76	74	13	69	63	73	66	46	84	46	70	83	65	80	83	84	66	94	77	68	87	63	94	91	77	83	95	93	77	77	106	87	97	101	97	107	110	1	1	1	2	1	1	1	1	2	1	1	1	4	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	2	2	1	3	2	2	1	1	2	2	1	1	1	3	1	2	1	1	2	1	2	1	1	2	2	1	1	1	4	1	1	4	1	4	4	1	1	2	2	2	1	1	1	1	1	5	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	2	2	2	1	2	2	1	1	2	2	2	1	3	1	2	2	2	1
24500	-656.386039896476063	-663.241527847435464	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.652477767880914	0	3	2	2	6	8	5	5	7	7	7	8	8	9	10	7	9	4	7	9	11	11	11	10	10	9	10	9	12	12	11	11	13	12	11	9	12	11	13	13	12	12	13	14	11	14	13	13	15	13	14	15	12	15	16	14	15	16	15	15	16	14	17	17	16	17	17	18	17	19	16	17	18	19	20	18	17	20	19	20	21	20	20	21	23	20	19	21	21	21	19	23	22	23	22	24	23	25	23	23	24	25	24	24	25	23	25	28	27	28	29	0	3	1	1	2	8	1	2	18	5	7	18	3	7	13	8	16	4	8	9	4	7	16	17	26	9	11	13	22	24	9	24	7	21	18	19	15	8	22	31	24	19	27	33	17	24	34	19	37	45	17	47	15	43	6	43	33	44	50	28	21	6	34	34	31	21	61	62	49	60	13	0	77	61	68	33	65	76	53	43	66	60	87	73	70	72	77	86	74	73	66	93	81	78	87	93	88	73	84	88	95	83	88	93	103	89	97	95	103	96	98	1	1	1	1	1	2	2	1	2	1	1	2	4	2	1	1	1	2	1	1	6	2	2	1	1	1	2	1	1	1	2	1	5	1	3	2	1	2	1	1	1	2	2	1	1	1	1	2	1	1	3	1	1	2	4	1	1	1	1	2	1	3	4	2	2	3	1	2	1	2	2	1	1	2	1	4	1	1	4	2	2	2	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	3	2	1	1	4	2	1	1	1	1	4	2	2	2
25000	-598.900048381646229	-605.755536332605629	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.537670502121969	1	3	3	3	5	7	7	6	6	7	7	8	9	9	10	8	8	7	5	8	10	10	11	9	10	6	10	9	12	12	11	10	13	12	11	11	12	11	12	13	13	13	14	14	13	13	12	14	14	13	14	14	15	14	15	14	15	15	15	16	14	15	18	18	17	18	16	18	18	19	16	19	18	19	20	19	19	17	19	19	22	20	19	21	22	21	21	21	21	21	21	22	22	22	23	24	23	25	23	23	25	25	25	23	27	26	25	29	27	28	30	0	1	1	1	2	5	19	5	19	5	5	19	9	7	8	8	8	1	4	10	12	14	17	26	9	1	7	6	22	35	9	20	16	28	19	18	9	20	14	25	24	23	23	5	26	24	18	32	33	24	23	42	45	24	39	24	23	33	46	40	30	30	57	49	27	31	46	33	23	60	27	0	45	60	68	44	66	48	40	31	77	60	58	73	70	72	65	73	79	80	65	35	73	66	87	93	80	84	80	80	96	93	90	93	95	98	97	95	103	109	75	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	3	1	1	1	1	2	1	2	2	2	1	1	1	2	1	2	2	2	2	3	1	2	2	2	1	1	3	3	2	3	2	1	1	2	1	1	3	2	2	2	1	1	1	1	3	2	1	2	3	1	2	3	2	3	1	4	2	1	3	1	1	2	4	1	2	2	2	2	1	1	2	1	2	2	6	1	2	1	1	2	3	2	2	1	2	2	1	1	1	2	3	1	1	4
25500	-621.595919208763917	-628.451407159723317	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.561010420398605	1	3	2	3	7	6	6	6	7	5	8	8	8	9	9	8	7	7	8	9	10	11	11	10	10	9	10	9	12	13	11	10	12	11	10	12	11	11	12	13	12	13	14	13	12	13	10	14	15	13	13	15	14	16	14	15	14	14	15	15	15	15	17	18	17	18	16	18	16	19	17	16	18	18	20	17	18	18	20	19	20	21	20	20	23	21	20	20	21	21	21	23	22	22	23	24	23	24	24	24	24	24	25	24	26	27	26	28	28	28	28	0	3	1	3	10	4	4	10	4	2	6	4	7	6	17	8	8	4	8	13	12	14	25	2	18	5	14	10	24	31	25	19	5	2	8	15	14	26	27	36	24	19	42	26	32	28	10	5	43	16	20	8	33	17	39	42	50	31	18	46	45	45	51	43	7	31	61	46	48	60	57	0	18	29	64	45	49	54	34	31	31	70	71	66	82	72	65	66	66	78	66	66	87	89	93	49	84	84	97	73	87	81	89	93	104	92	97	93	103	84	106	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	1	1	2	1	1	2	1	1	3	2	1	1	3	2	1	1	1	2	3	3	1	1	1	1	1	1	2	1	2	1	2	2	3	1	3	2	4	1	6	1	1	1	2	3	1	2	2	2	2	3	4	1	2	1	2	1	1	6	2	1	3	3	1	4	5	3	1	1	1	1	1	2	1	2	2	2	2	1	1	1	4	1	2	1	2	2	3	1	1	1	2	2	2	1	5	1
26000	-653.335167533196227	-660.190655484155627	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.589491286693357	1	3	2	3	7	6	6	6	6	5	8	7	10	10	10	8	9	8	7	8	10	11	11	10	10	9	11	9	12	12	10	11	13	11	11	11	12	9	12	13	13	12	14	14	12	13	12	14	12	14	15	14	14	15	14	15	15	15	15	15	15	16	17	17	18	19	17	19	17	18	16	19	16	18	20	18	20	19	19	19	22	21	20	20	21	21	21	20	21	21	21	23	22	22	23	24	23	26	25	23	26	23	24	23	23	26	26	28	27	26	29	0	1	1	1	10	10	4	10	4	2	6	7	18	26	16	8	3	9	10	7	19	14	6	8	9	11	18	19	13	16	1	11	20	26	26	10	32	6	14	22	24	18	17	17	32	42	19	32	38	24	37	42	45	33	39	44	15	33	30	17	26	58	27	54	73	73	48	69	37	60	48	0	25	55	32	62	65	48	63	58	77	70	29	66	74	72	80	73	73	61	66	82	65	86	87	97	27	91	73	80	93	93	84	57	82	104	66	95	96	96	109	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	5	1	1	1	1	1	1	2	2	1	1	1	1	2	4	2	3	1	1	2	1	1	1	1	1	3	3	3	1	1	2	2	1	2	1	1	1	1	1	1	2	1	1	2	4	1	2	1	1	1	1	2	3	1	1	1	3	2	5	1	1	2	1	3	1	1	3	1	1	1	1	2	2	3	1	1	4	1	1	1	7	4	4	1	2	1	2	2	1	2	4	3	2	1	1
26500	-631.421847763184246	-638.277335714143646	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.573991407397844	-1	3	1	2	6	7	5	5	6	8	7	9	10	8	9	7	7	7	8	8	10	11	11	9	10	10	10	9	11	12	11	11	14	12	10	11	10	10	11	13	12	12	13	15	12	13	12	14	13	13	15	14	14	15	14	13	15	15	14	14	16	15	16	18	17	18	15	15	18	19	17	17	18	18	20	19	19	20	21	19	21	20	20	20	22	21	20	20	21	22	21	24	22	22	23	24	24	24	23	25	25	24	23	24	25	26	26	28	28	27	28	0	3	1	3	2	1	2	2	4	5	7	7	10	9	17	8	8	3	16	18	12	14	8	16	9	10	19	20	8	24	6	5	45	28	6	20	12	20	14	30	17	20	14	35	6	26	29	10	39	27	16	42	28	42	49	35	13	22	21	28	57	47	56	15	43	31	47	17	59	59	48	0	31	30	71	61	65	62	75	31	77	60	66	72	82	72	77	73	78	89	66	85	77	68	77	88	84	84	80	84	95	93	73	90	78	103	97	104	107	80	94	1	1	1	1	1	3	1	2	2	1	1	2	1	1	1	1	1	3	1	1	1	2	2	1	1	1	1	1	3	2	3	3	2	1	1	2	1	2	1	1	2	2	3	2	2	2	1	3	1	1	3	1	2	2	1	2	2	2	2	2	1	1	2	5	3	2	3	4	3	2	2	1	3	2	2	2	1	3	1	4	1	3	1	2	1	2	1	1	1	1	1	1	3	3	2	1	2	2	2	2	1	1	2	1	2	1	1	2	1	5	3
27000	-604.434334853603559	-611.289822804562959	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.609109536502059	0	3	3	3	5	7	6	7	6	7	8	8	9	10	9	8	9	8	8	8	11	12	12	10	10	9	8	9	11	12	11	11	13	12	11	12	12	12	12	13	11	13	13	14	12	11	12	14	14	13	15	14	13	15	14	13	15	14	14	16	17	15	15	19	16	18	14	16	17	18	17	18	18	17	21	19	20	18	19	19	22	20	18	21	21	20	20	21	20	21	21	23	22	22	24	23	23	24	24	25	25	25	24	24	26	26	24	28	26	29	28	0	1	1	1	2	7	4	5	4	5	6	2	6	19	19	8	27	3	10	8	25	14	29	20	7	7	3	18	17	41	6	10	46	26	19	35	15	8	14	37	15	24	41	29	31	15	26	32	47	18	18	18	16	24	39	38	44	34	23	58	67	32	7	54	35	65	30	63	51	60	67	0	34	37	5	71	7	26	48	66	84	60	53	31	70	72	65	66	78	50	66	66	87	53	93	77	94	73	97	96	87	95	90	93	103	98	96	104	107	96	106	1	1	2	2	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	3	2	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	2	1	2	4	2	2	2	1	1	1	1	1	1	1	2	4	2	2	1	2	1	1	1	2	1	2	2	7	1	6	5	2	1	1	3	1	4	1	1	2	1	1	3	2	2	1	4	1	2	1	2	1	1	3	1	1	1	1	1	1	2	1	3	1
27500	-645.302343938612239	-652.157831889571639	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.620281113602019	0	3	3	3	6	8	7	6	5	7	7	8	10	9	9	7	9	8	8	8	10	10	11	11	10	9	7	10	11	12	10	11	13	10	12	10	11	12	13	12	12	13	13	14	12	14	12	13	14	13	14	14	11	16	15	14	16	15	15	15	16	16	17	18	18	18	14	19	17	19	17	19	19	18	20	19	20	20	20	20	20	20	18	21	22	21	19	21	20	20	21	23	22	22	24	24	22	25	24	25	25	23	24	25	26	27	26	28	28	29	30	0	1	1	1	4	4	9	2	4	8	8	4	7	4	18	8	8	9	11	10	6	7	15	15	27	7	9	6	17	34	7	10	41	18	22	18	36	10	35	31	26	16	47	26	28	28	34	19	36	34	27	19	19	8	22	41	55	43	53	28	43	47	48	39	34	31	47	32	5	45	38	0	66	59	71	71	65	59	76	66	66	70	50	73	60	72	59	73	71	61	66	77	65	75	93	83	88	89	87	73	87	93	84	93	93	100	99	93	107	109	110	1	2	1	1	2	2	1	2	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	3	1	1	1	2	1	3	1	2	1	2	2	2	3	3	1	4	3	1	1	1	2	3	2	2	2	2	4	2	1	3	7	2	3	1	1	1	2	1	1	2	1	1	1	1	2	1	4	1	3	2	2	1	2	2	2	1	1	4	1	2	2	2	3	1	1	1	2	1	2	2	1	1	1
28000	-611.848785381729272	-618.704273332688672	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.597639620665288	1	3	3	3	4	8	7	6	6	6	8	8	9	9	10	7	8	7	7	9	11	10	12	10	10	9	8	9	12	11	11	10	14	11	12	11	11	10	13	13	12	13	13	15	12	13	11	13	14	14	12	13	15	15	15	14	14	15	16	15	16	15	15	18	18	18	16	16	17	19	17	18	17	17	20	18	20	18	19	19	21	21	19	20	22	21	21	19	21	21	21	23	22	22	23	21	22	24	24	25	25	24	25	24	25	26	24	27	26	29	29	0	1	1	1	2	10	1	5	3	5	10	7	6	19	17	8	16	5	3	7	12	14	18	17	9	9	2	18	24	26	6	6	26	27	32	18	18	27	22	22	18	30	31	20	32	29	19	20	25	51	30	30	47	56	39	24	36	13	44	18	58	29	32	60	73	43	47	48	63	53	7	0	31	23	58	7	65	56	69	73	77	70	60	83	82	72	65	73	13	53	73	86	87	86	87	76	83	84	73	84	95	87	99	93	92	104	73	81	107	109	101	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	2	2	2	1	1	1	2	1	4	1	1	2	1	1	1	1	2	2	1	4	1	1	2	2	2	1	1	1	2	1	1	2	2	3	1	4	1	2	3	1	1	4	2	2	1	2	4	1	3	2	2	5	1	3	2	1	1	1	1	1	1	1	1	1	4	2	2	1	1	1	1	2	1	1	3	2	1	1	1	1	1	1	2	3	1	1	2
28500	-622.179849375039225	-629.035337325998626	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.604375913460632	1	4	3	4	7	8	5	6	6	7	6	8	8	8	9	8	9	7	8	8	10	12	11	10	11	10	10	10	12	12	11	10	13	11	12	11	12	10	12	13	12	14	13	13	13	14	12	14	14	14	11	14	14	14	16	11	14	15	15	15	16	16	17	17	18	17	15	18	17	19	17	18	18	17	19	17	19	20	19	19	21	21	19	20	22	21	21	21	21	21	20	22	23	22	23	23	23	25	25	23	26	24	25	24	26	25	25	28	26	27	29	0	1	1	3	7	5	2	2	4	8	2	4	3	7	20	8	16	7	7	9	12	14	6	6	12	2	7	10	28	32	20	10	5	17	21	18	32	20	14	20	17	24	23	26	20	22	32	47	19	37	15	27	12	51	40	10	41	36	33	18	67	40	6	58	63	31	45	53	48	62	53	0	40	49	76	30	66	63	29	73	77	70	67	66	70	72	77	84	58	76	73	78	84	91	87	64	84	97	84	73	106	87	97	93	86	93	84	104	25	107	92	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	3	1	1	2	2	1	2	1	1	1	1	3	1	1	2	1	1	2	2	2	1	1	1	3	1	1	1	2	1	1	2	3	2	2	1	1	2	1	3	1	1	4	1	1	4	1	2	1	2	2	1	3	1	1	2	1	1	3	1	1	1	2	2	1	2	1	1	3	2	1	1	2	1	1	2	2	1	2	3	1	1	1	1	3	1	3	2	5	1	4
29000	-629.961725170250133	-636.817213121209534	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.553780206474888	0	2	3	4	5	8	6	6	7	6	8	8	9	9	9	7	7	8	8	7	11	11	12	10	11	7	10	9	11	11	10	11	13	11	8	10	10	12	12	12	11	14	12	13	12	14	12	15	14	13	14	15	13	15	14	13	15	15	15	15	16	15	16	18	17	18	17	18	18	17	18	19	19	16	19	19	19	19	20	20	21	20	19	19	22	21	21	21	21	21	21	23	22	23	23	23	24	26	25	21	25	24	24	25	25	27	25	29	25	29	29	0	1	1	3	2	7	5	4	1	5	7	26	19	3	16	10	2	16	10	5	4	14	36	26	20	5	6	6	15	27	9	17	40	13	10	15	6	7	22	18	24	56	31	20	27	13	17	32	45	29	29	50	22	49	39	41	32	49	38	28	30	32	27	57	35	31	6	48	63	60	32	0	43	55	38	47	31	37	62	66	73	60	67	57	57	72	77	84	73	83	66	72	87	89	87	81	84	89	89	73	102	87	66	77	92	101	94	93	73	66	105	1	1	1	1	2	1	1	1	4	1	1	1	1	3	1	1	3	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	2	1	1	1	3	1	3	3	2	1	1	2	1	1	1	1	1	2	1	1	4	3	2	2	1	4	4	5	1	1	1	3	1	5	1	4	4	5	6	4	1	1	3	1	1	3	1	1	1	2	2	1	3	1	1	1	1	3	3	1	1	1	3	2	3	1	1	1	2	3	6	1
29500	-676.210908012039226	-683.066395962998627	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.578996127274749	1	2	2	3	6	6	6	5	6	8	6	9	8	9	9	7	9	7	6	9	11	10	11	10	10	8	11	10	11	12	11	8	12	11	12	12	12	12	12	13	12	14	12	14	12	12	13	14	14	14	14	14	14	15	15	14	14	15	14	14	13	14	17	17	17	18	16	19	18	19	17	18	17	18	20	16	19	18	20	19	21	20	19	21	23	21	20	19	20	21	21	23	22	22	23	22	22	25	24	24	25	25	24	24	26	25	25	27	27	27	28	0	1	1	3	2	1	4	2	4	5	2	18	19	19	16	3	7	1	4	19	12	18	17	8	18	8	20	19	28	29	25	5	34	17	20	17	21	26	20	39	16	46	13	15	32	23	35	46	46	35	33	41	34	51	14	46	38	17	27	28	24	10	59	21	18	26	46	23	59	60	37	0	59	64	63	15	65	32	62	19	20	70	40	73	70	65	65	73	72	76	80	77	87	52	87	88	66	97	97	80	96	93	80	93	104	99	66	87	103	73	104	1	1	1	1	2	3	3	2	1	1	2	1	1	1	1	2	2	4	2	1	1	2	2	3	1	1	1	3	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	2	2	1	1	1	2	1	1	1	1	1	3	1	1	4	2	1	2	3	1	3	4	5	4	4	2	2	2	1	2	1	2	3	1	5	4	3	3	1	2	1	2	3	2	1	1	2	1	1	2	3	1	1	2	1	1	2	1	2	2	1	1	1	3	4	2	5	2
30000	-591.801302402550505	-598.656790353509905	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.537302950137114	-1	4	3	3	5	8	6	6	5	7	8	7	9	9	9	8	9	7	7	9	11	12	11	10	10	8	10	9	11	11	10	10	13	11	11	10	11	12	12	12	13	12	12	14	12	13	12	15	12	14	15	14	14	16	15	12	14	14	15	14	16	15	17	17	17	17	16	18	17	19	18	18	18	18	21	19	19	19	21	19	21	19	17	20	23	20	19	21	21	22	22	23	21	23	23	24	23	25	24	23	24	23	23	24	25	26	26	25	27	29	30	0	4	1	1	2	8	4	5	4	5	10	4	7	7	8	8	19	7	4	18	26	14	17	17	4	7	10	11	20	36	9	5	23	15	17	6	32	37	14	25	24	24	25	6	24	49	26	45	12	6	6	27	45	30	20	34	49	24	46	28	53	20	57	37	25	26	47	62	32	28	52	0	25	41	63	63	66	68	74	73	66	60	25	80	70	72	65	84	76	86	73	70	87	86	65	91	84	91	97	66	95	87	84	93	101	103	103	65	107	109	99	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	1	1	1	1	1	2	1	1	4	1	2	1	1	1	2	2	2	1	1	1	1	1	2	1	1	1	1	3	1	1	3	2	3	3	3	2	1	3	2	1	1	2	1	2	1	3	2	3	3	4	1	1	2	3	1	1	5	2	2	1	1	1	2	1	2	2	3	1	3	1	1	1	1	1	2	2	1	2	4	1	2	1	1	2	1	2	2	2	1	1	2	3	1	1	3
30500	-644.692913593624667	-651.548401544584067	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.516991807256213	-1	4	2	4	6	7	7	5	5	7	7	8	8	9	9	7	9	8	8	7	10	11	11	11	11	9	10	10	11	13	9	11	14	11	12	12	10	11	12	13	13	13	12	14	12	14	13	14	13	14	11	15	13	16	15	11	15	13	16	16	17	15	17	18	18	17	16	18	17	20	17	18	18	18	21	19	20	20	19	20	20	19	19	21	23	22	20	20	22	20	21	23	22	21	22	23	23	26	23	24	25	24	25	24	27	25	26	28	28	29	29	0	3	1	1	2	8	1	4	4	5	5	4	1	7	16	8	16	7	2	8	12	14	19	15	31	18	6	26	15	38	9	5	23	31	6	37	5	26	7	34	37	20	27	36	25	38	23	32	29	32	6	58	56	7	14	26	58	16	39	26	34	5	62	53	31	18	49	57	53	60	48	0	45	52	23	63	73	74	58	72	73	60	64	88	70	72	13	26	78	49	73	84	87	78	73	75	91	99	31	92	95	87	73	93	75	54	97	93	107	107	108	1	1	2	1	1	1	3	1	1	1	1	2	6	1	1	1	2	1	2	1	1	1	2	2	1	1	1	1	1	1	2	2	2	1	1	1	2	1	3	1	2	3	1	1	1	2	2	1	1	1	2	1	1	5	3	1	1	4	2	4	2	3	1	2	6	5	1	1	2	2	1	1	2	1	4	1	2	1	3	1	1	1	1	1	2	2	6	6	1	3	2	1	1	1	2	1	1	1	7	1	1	1	3	1	2	4	1	2	1	1	1
