step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107
24000	-500.247190855963140	-507.102678806922540	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.392862721387254	1	0	4	3	2	4	3	5	6	6	8	6	8	8	7	8	7	10	8	9	9	11	8	9	10	10	11	10	11	9	11	11	12	12	10	14	10	11	12	11	13	12	13	13	11	14	13	13	15	13	15	14	16	12	15	15	15	17	16	15	18	17	17	17	16	17	17	18	18	17	21	20	22	23	22	21	25	23	24	24	24	25	23	25	24	26	24	26	23	25	25	28	27	27	26	27	26	26	27	26	26	28	28	30	30	30	30	2	0	5	2	2	2	2	1	1	4	12	5	2	9	6	4	9	3	12	15	2	30	5	16	16	17	37	23	21	2	26	25	40	19	12	35	21	16	18	26	23	45	29	22	20	28	13	29	47	34	28	21	54	22	24	29	36	43	26	54	43	12	50	41	12	31	20	53	52	45	68	18	58	43	18	0	83	73	74	78	28	83	59	76	78	43	64	81	50	41	79	94	90	98	18	73	78	77	78	77	84	23	47	92	79	103	96	1	1	1	1	1	2	2	2	2	1	1	2	5	1	1	4	1	3	1	1	4	1	3	1	1	2	1	1	1	4	1	1	1	3	1	3	1	2	1	1	2	1	1	1	1	2	2	1	1	1	3	2	2	1	2	2	1	2	2	1	2	3	3	3	4	3	5	2	2	3	1	6	2	4	6	1	1	1	1	1	4	1	3	2	1	7	3	2	3	6	1	1	1	1	8	2	1	1	2	1	1	14	7	1	3	1	1
24500	-493.963718041914490	-500.819205992873890	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.425461314298116	1	0	3	4	3	4	2	6	9	5	6	7	9	9	6	8	7	10	7	9	8	10	9	9	10	9	12	11	10	10	10	9	12	12	13	12	11	12	12	11	13	13	13	14	12	12	14	14	16	12	15	15	16	15	16	15	17	18	17	18	18	15	14	17	15	16	16	19	19	16	22	19	22	21	22	20	25	23	21	24	23	24	23	25	25	26	25	25	24	25	25	28	27	26	27	27	27	24	27	25	28	27	29	29	28	31	30	2	0	2	7	2	2	2	4	10	6	6	1	11	12	7	19	6	19	7	5	8	4	11	17	20	16	20	14	13	1	7	16	31	19	26	20	20	31	20	29	29	36	33	28	15	37	41	6	4	17	26	15	35	35	39	39	28	30	30	45	52	50	39	50	20	17	37	70	70	12	72	59	70	60	44	0	71	74	13	74	18	52	33	78	55	83	71	81	50	39	30	75	98	71	89	89	13	71	65	75	96	32	101	105	67	100	91	1	1	1	1	2	2	1	1	2	1	1	3	2	2	2	1	1	1	2	4	1	3	2	1	1	1	1	1	1	5	3	1	1	2	1	1	1	2	1	1	2	1	1	1	3	1	1	4	4	3	3	5	2	1	2	2	2	4	5	2	2	1	1	1	2	3	2	2	1	4	1	1	3	1	3	1	2	1	6	2	4	4	6	1	5	1	2	2	6	7	7	3	1	2	2	1	7	1	5	1	1	9	1	1	7	3	3
25000	-567.061815218756692	-573.917303169716092	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.343195513640102	1	0	3	2	3	5	4	5	9	5	7	6	8	9	7	9	8	9	8	10	8	10	10	10	10	10	9	11	9	11	11	10	11	12	13	13	11	13	12	12	13	14	13	14	13	14	14	13	16	13	16	15	16	14	15	16	16	17	18	17	18	16	14	17	16	16	18	19	19	18	23	20	23	22	21	21	24	21	24	23	23	24	21	24	25	26	23	23	22	25	24	27	28	25	27	26	27	25	25	27	28	28	28	27	30	32	30	2	0	4	2	4	5	2	4	11	2	8	7	5	12	4	6	8	8	11	15	12	5	7	29	6	3	21	26	11	21	20	10	25	7	17	27	11	21	25	30	37	14	33	28	16	16	15	27	16	28	32	34	55	20	12	18	9	45	21	33	35	3	6	43	29	35	49	67	70	35	63	42	13	76	62	0	89	31	64	6	21	46	58	48	91	30	49	9	28	76	11	99	90	75	1	89	34	79	81	85	100	6	39	99	103	100	93	1	1	1	1	1	1	2	1	1	3	1	1	3	1	2	1	2	2	1	1	1	3	2	1	2	3	1	1	2	2	1	3	1	4	2	2	2	3	1	1	1	2	1	2	2	3	2	2	4	1	4	1	1	2	3	5	3	2	4	3	3	6	4	4	2	2	1	1	1	3	6	3	7	1	3	1	1	4	3	7	6	6	2	6	1	10	4	7	5	2	7	1	1	2	13	2	3	1	1	1	1	13	9	1	1	4	1
25500	-557.367884115698530	-564.223372066657930	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.396603876736029	2	1	3	3	4	5	3	4	6	6	7	7	7	8	8	8	8	9	9	10	7	9	9	9	10	9	10	11	10	8	11	12	12	12	14	12	10	12	12	11	12	14	11	13	14	13	13	14	15	13	15	16	16	14	15	16	16	18	17	18	18	17	16	17	17	16	17	19	20	19	22	21	21	22	21	20	25	23	23	24	23	24	23	25	26	26	25	24	25	25	25	26	27	26	24	27	25	25	26	26	28	28	27	30	28	31	28	2	0	2	1	1	1	2	7	5	8	3	1	8	7	11	11	9	11	11	5	8	6	11	8	11	13	24	26	17	10	30	24	43	25	26	21	17	21	37	2	13	28	24	41	26	31	28	1	5	16	12	20	31	36	20	44	20	43	17	62	50	15	20	32	57	42	63	57	47	53	45	58	46	64	76	0	81	72	75	74	28	68	72	67	82	57	95	48	73	88	43	95	53	64	24	80	53	64	79	40	98	9	97	102	93	102	93	1	1	1	1	1	2	1	1	1	1	2	2	1	3	1	1	1	1	1	4	2	2	1	3	2	1	1	1	1	1	1	1	1	1	2	3	1	3	1	3	1	2	1	1	2	1	1	5	4	3	5	4	2	1	2	1	4	3	6	1	2	4	3	1	1	1	1	1	3	2	6	2	4	2	1	1	1	1	1	1	8	3	1	4	1	7	1	6	3	1	10	2	6	5	8	2	3	3	2	7	1	11	1	1	1	2	1
26000	-554.394012456101336	-561.249500407060737	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.363498701951583	2	1	2	4	3	5	3	5	7	6	6	7	8	7	7	7	6	9	8	9	8	10	8	10	9	10	11	10	10	10	11	11	11	12	13	14	11	14	11	11	12	14	12	13	13	14	13	14	16	14	14	15	16	13	13	16	15	14	17	17	19	15	15	18	18	15	18	16	20	18	23	20	22	23	20	21	25	22	22	23	23	25	23	25	25	26	25	26	26	26	25	27	26	25	26	26	26	26	26	26	27	27	28	29	29	31	30	2	0	2	1	3	4	2	7	3	4	6	17	12	7	5	3	7	14	14	11	11	17	8	19	4	11	19	5	11	2	29	28	25	25	29	31	30	32	28	7	25	34	10	43	4	54	30	23	21	35	6	33	42	9	17	48	24	37	47	52	57	35	17	1	33	55	37	21	49	35	61	59	2	51	67	0	69	64	41	76	24	78	60	72	71	54	41	64	43	80	33	84	76	74	85	83	24	78	87	81	49	42	91	94	71	50	87	1	1	1	1	1	1	1	1	3	1	1	1	1	2	2	2	1	1	1	2	1	2	1	1	3	2	3	4	3	5	1	1	1	2	2	2	1	2	1	3	1	1	3	1	5	1	2	2	5	1	7	3	1	4	3	1	3	2	2	1	2	1	5	6	5	1	3	3	2	3	2	2	11	5	1	1	2	2	6	1	9	2	3	2	1	6	8	3	7	2	6	1	3	1	1	2	5	2	1	1	6	6	2	3	3	9	3
26500	-558.071593579605974	-564.927081530565374	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.373003223683881	2	1	4	4	3	4	3	5	9	5	6	6	8	8	7	9	7	9	7	7	9	10	9	10	11	9	11	10	9	11	11	11	11	12	13	13	12	14	12	10	13	14	13	12	14	14	13	14	13	12	15	15	15	14	15	14	17	16	18	16	19	17	16	17	16	16	18	19	19	18	22	20	23	22	22	21	24	23	22	24	22	24	22	26	25	27	25	25	25	25	25	27	27	26	24	26	26	27	26	26	27	28	28	29	29	32	30	2	0	1	7	2	1	2	5	11	4	6	4	10	2	6	4	8	12	3	3	2	6	20	14	16	3	14	1	14	8	24	26	11	20	6	4	19	32	28	19	26	14	15	30	6	12	33	16	10	29	46	4	31	33	10	18	48	31	9	30	19	54	11	9	23	43	37	67	45	34	47	22	25	56	76	0	36	57	72	71	58	41	44	67	18	81	20	74	21	80	9	88	46	73	81	71	33	90	67	74	81	94	67	93	82	79	102	1	1	1	1	1	1	1	2	2	1	1	1	2	3	2	3	1	2	2	2	4	4	1	1	1	3	2	3	1	4	1	1	2	1	6	5	3	1	1	2	2	3	3	1	6	4	1	3	4	1	1	4	2	2	4	3	1	3	6	3	6	2	5	4	3	1	2	1	2	4	4	4	6	4	1	1	6	3	1	1	3	6	5	3	8	2	9	2	8	1	5	1	6	1	1	2	9	1	5	2	2	2	4	1	2	4	1
27000	-551.989185247117462	-558.844673198076862	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.455967964518213	2	1	3	3	4	5	4	6	9	6	7	7	8	8	6	8	8	9	8	10	9	10	10	8	11	10	12	11	11	10	11	12	13	11	11	13	9	14	12	11	13	15	13	12	13	12	11	13	16	13	16	16	15	14	15	16	16	16	17	17	17	16	17	17	17	15	17	19	18	16	22	20	21	23	21	21	26	24	24	25	24	23	24	26	25	26	25	25	24	25	26	27	28	24	26	27	28	27	28	27	28	28	29	29	28	31	30	2	0	2	1	2	3	4	7	8	7	6	1	6	5	4	6	10	13	6	24	19	5	7	15	9	16	22	20	10	15	9	23	25	24	19	29	16	20	19	9	18	48	31	25	32	2	6	5	42	15	26	7	40	48	21	48	46	33	35	56	5	38	37	40	56	29	41	65	51	37	39	61	27	63	60	0	82	68	72	76	75	72	68	88	63	73	69	61	5	74	56	85	86	49	10	95	23	75	73	95	52	86	23	100	77	103	88	1	1	1	1	1	1	1	1	1	1	1	2	1	3	2	2	1	1	2	1	1	3	2	1	1	2	2	1	3	3	1	1	1	2	1	1	1	2	2	1	2	1	1	1	1	5	3	3	1	3	3	4	2	1	3	1	2	3	4	1	5	1	5	3	1	2	1	1	1	5	5	2	4	3	2	1	2	2	1	2	2	2	3	1	4	3	3	4	10	1	4	1	1	5	7	1	8	2	3	1	6	2	7	1	1	1	2
27500	-509.649120978534597	-516.504608929493997	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.352903820490911	1	-1	3	4	2	4	2	5	8	5	7	6	8	9	8	7	7	8	8	8	9	11	9	10	10	9	11	9	7	10	12	11	13	13	13	14	11	13	12	10	12	14	14	13	14	13	13	15	15	14	15	14	14	14	14	15	17	18	17	16	18	15	16	16	17	17	17	20	19	15	21	17	20	22	22	20	26	22	24	24	21	22	23	26	25	27	24	25	25	26	25	27	27	26	26	26	27	25	27	25	28	27	28	30	29	31	30	2	0	1	7	2	7	2	7	10	6	10	5	4	11	12	5	5	17	11	8	11	10	8	17	13	4	28	10	2	19	26	14	22	24	11	30	24	9	15	6	18	31	46	28	15	18	28	17	28	31	16	28	9	26	26	52	21	19	15	50	43	53	2	30	31	25	34	70	33	53	61	47	45	27	42	0	91	49	61	47	44	43	34	69	78	34	78	83	73	80	25	75	82	100	71	98	2	48	98	73	80	20	15	86	102	21	90	1	1	1	1	2	1	2	2	2	1	1	1	2	1	1	2	1	1	1	2	1	3	2	2	2	3	1	2	3	2	2	1	1	1	3	2	1	3	2	3	2	1	1	1	3	2	1	3	2	1	4	4	4	3	2	1	3	6	4	1	1	1	7	4	2	3	1	1	3	1	1	2	3	6	4	1	1	5	3	6	4	4	5	4	2	7	1	1	4	1	8	3	2	1	2	1	15	4	1	1	2	11	11	2	1	13	3
28000	-548.662839673825601	-555.518327624785002	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.384434018153387	2	1	3	4	3	5	2	5	8	6	8	7	9	9	6	8	7	10	8	8	8	10	9	9	10	9	12	9	10	9	11	11	13	12	13	13	12	13	12	11	12	14	14	13	14	13	14	14	16	14	15	16	17	15	14	14	16	17	17	17	19	17	17	17	17	15	17	20	19	19	22	21	20	23	22	19	24	21	22	25	23	21	23	25	25	27	25	25	25	25	25	28	27	27	23	27	24	26	27	26	28	27	27	30	29	31	29	2	0	2	1	2	5	2	7	2	3	5	4	10	4	4	4	8	16	10	10	10	7	8	20	12	8	22	15	19	15	16	30	24	15	29	21	2	28	10	28	5	44	18	14	15	28	40	25	5	9	2	7	36	18	34	31	12	24	28	9	63	51	29	12	28	6	56	48	26	7	53	38	29	61	73	0	45	60	37	79	57	76	51	79	48	34	64	95	58	78	70	91	98	90	12	85	29	11	75	71	84	46	53	85	96	7	74	1	1	1	2	1	1	1	1	2	2	3	1	1	2	1	3	1	1	1	1	1	4	2	1	2	2	1	1	2	1	2	1	2	3	1	2	5	2	2	1	4	1	2	2	3	1	1	2	7	3	6	7	3	2	1	1	5	4	5	4	2	1	3	4	6	5	2	3	5	6	2	4	5	2	1	1	5	2	6	2	2	1	4	1	5	7	5	1	5	2	2	1	1	1	7	1	7	9	3	1	1	6	4	3	1	12	3
28500	-665.021198881020155	-671.876686831979555	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.315397517669226	2	0	2	3	2	3	4	6	8	6	8	5	8	7	8	9	5	10	8	9	10	10	9	10	9	8	12	11	10	10	12	11	12	13	14	13	11	14	12	11	13	12	12	14	13	12	14	14	14	14	15	15	16	14	15	16	16	17	17	17	18	16	15	18	15	15	18	19	19	19	21	21	23	22	22	20	24	20	24	24	23	24	24	25	25	27	26	25	26	26	25	27	27	26	23	27	28	25	28	27	27	28	28	28	29	31	30	2	0	2	3	2	3	1	17	10	17	17	7	10	7	10	1	4	12	5	9	9	23	10	14	17	14	22	26	9	25	37	16	21	27	15	17	25	23	32	17	16	26	20	22	32	29	37	20	17	22	33	7	31	41	7	41	50	37	1	24	45	20	11	62	40	20	62	54	33	37	59	50	70	66	63	0	4	55	74	78	16	73	62	70	45	30	83	69	1	42	37	48	85	73	24	82	89	95	72	80	38	25	79	87	80	62	92	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	3	1	3	3	1	1	1	2	2	2	1	1	2	1	1	1	1	1	1	3	5	1	2	1	2	2	2	1	2	2	1	1	3	5	2	2	4	2	1	6	2	1	3	8	6	3	3	3	1	2	3	1	2	3	3	1	5	2	3	3	1	11	4	1	2	4	1	4	3	6	7	1	3	9	8	7	6	1	1	5	2	1	1	3	1	6	8	2	1	2	9	1
29000	-551.500293568623306	-558.355781519582706	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.393758931891782	2	1	4	3	3	4	4	6	8	6	8	5	8	7	7	9	7	9	8	10	10	10	9	9	10	9	11	10	9	9	12	12	12	11	13	10	11	12	13	11	11	14	12	13	13	13	12	14	14	13	13	15	15	13	14	16	15	17	17	17	18	16	16	17	16	17	17	19	19	17	22	21	21	22	20	20	25	23	22	24	22	25	22	24	25	26	24	26	25	25	25	27	27	26	27	27	26	26	27	26	29	27	27	30	29	31	29	2	0	5	1	1	1	1	6	7	12	7	1	3	1	6	1	5	13	8	9	12	9	12	2	11	3	19	9	19	11	20	10	11	19	41	1	23	7	27	6	23	37	9	40	36	20	36	47	24	34	33	11	36	1	7	22	51	10	4	38	64	51	38	39	25	32	24	66	49	32	75	59	7	70	47	0	28	73	73	74	67	78	27	74	70	46	75	75	19	72	12	72	82	37	91	58	78	73	75	69	86	54	60	103	72	81	88	1	1	1	1	1	1	1	1	2	1	2	2	2	4	2	3	2	1	1	1	2	1	2	5	1	3	1	1	1	1	1	2	2	1	1	3	1	4	1	6	1	1	2	1	2	3	1	1	3	1	1	2	2	6	4	3	1	3	8	3	1	2	2	2	2	3	5	2	3	3	1	2	7	3	4	1	5	1	1	1	3	1	4	1	3	6	2	4	12	3	11	4	1	7	2	4	1	1	3	3	2	6	4	1	4	9	2
29500	-492.121185925954819	-498.976673876914219	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.400726482450159	1	0	3	3	4	5	2	4	8	5	7	7	9	9	7	8	7	9	8	9	9	10	10	9	10	10	11	11	11	9	11	10	12	12	13	13	10	13	13	12	13	14	14	13	13	12	14	13	14	13	16	15	15	13	15	15	17	17	17	17	18	15	16	17	17	15	17	19	19	18	23	19	23	22	20	21	24	23	23	25	24	24	22	26	24	26	25	26	26	25	25	27	28	26	27	28	27	26	26	26	27	27	28	29	28	30	27	2	0	7	7	4	1	2	7	11	4	10	2	9	7	6	1	10	15	8	17	19	9	24	9	8	20	17	10	24	4	11	16	16	30	24	7	8	30	22	16	32	46	33	28	5	22	20	9	12	22	38	40	28	24	12	13	29	4	28	9	52	30	28	28	30	32	28	55	56	54	58	60	1	59	57	0	68	42	55	61	4	74	72	65	51	7	73	71	27	52	44	77	86	81	5	89	60	82	74	73	79	73	71	41	102	5	90	1	1	1	1	1	2	1	1	1	2	1	4	1	2	1	3	1	1	2	1	1	1	1	1	2	1	3	2	1	3	2	1	2	3	2	3	3	2	1	2	2	1	1	1	5	1	3	2	3	1	1	2	2	2	4	3	3	8	2	4	2	2	2	3	3	3	3	2	3	3	3	2	11	2	1	1	2	4	5	3	7	1	1	4	5	12	1	2	6	3	7	2	2	2	10	1	3	1	2	2	2	2	3	10	1	8	1
30000	-493.388844668410286	-500.244332619369686	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.380081915651228	2	0	3	4	4	4	4	6	8	5	7	6	8	8	6	9	7	9	7	9	9	10	10	7	9	10	11	10	11	9	12	11	13	13	14	10	11	12	12	10	12	15	13	13	12	14	13	14	15	13	14	15	17	15	16	16	16	18	17	17	18	17	17	17	17	16	16	20	19	19	21	21	23	22	21	21	24	22	23	24	23	22	23	25	26	27	23	26	23	25	25	28	28	26	26	27	26	25	27	25	29	26	28	29	29	30	30	2	0	2	1	2	1	1	4	6	7	10	6	7	11	4	17	1	19	12	13	4	15	13	12	13	9	14	16	16	14	25	24	37	23	39	4	5	16	19	7	23	41	31	28	16	23	37	11	23	27	9	12	30	21	54	48	27	4	19	45	12	54	67	29	25	11	54	5	42	23	64	34	72	61	55	0	82	62	71	72	44	49	34	87	68	24	61	89	23	54	87	79	33	81	7	102	43	76	90	55	72	81	43	55	73	92	103	1	1	2	1	2	2	1	1	2	1	1	1	2	1	2	2	3	1	1	1	2	2	1	1	1	2	1	1	1	1	2	3	1	1	1	2	2	1	2	4	1	1	1	1	1	2	1	3	4	1	2	5	5	3	1	1	2	7	3	1	7	1	1	2	4	5	1	9	2	5	3	5	2	1	2	1	1	2	1	2	4	4	5	1	2	10	2	2	7	5	1	2	8	1	12	1	7	3	1	5	3	2	8	7	5	1	1
30500	-564.388638635951907	-571.244126586911307	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.427676492110979	2	1	4	3	3	4	3	6	9	6	6	5	7	9	7	7	7	10	8	9	8	9	9	9	11	9	11	10	9	11	12	12	10	13	11	12	11	14	13	11	12	14	11	13	14	13	13	14	15	14	15	15	15	15	15	14	17	16	17	18	18	16	15	16	17	16	18	20	20	18	22	20	23	23	21	21	25	23	22	23	23	23	22	24	25	26	25	23	26	26	24	27	27	26	27	27	27	26	27	25	27	28	25	30	29	30	31	2	0	1	2	2	2	1	2	21	3	4	6	12	5	4	8	5	4	10	3	3	16	12	4	19	6	22	29	17	9	26	3	9	17	12	11	9	26	32	10	24	27	26	22	30	23	25	4	46	43	34	50	32	7	4	21	46	11	29	63	52	50	46	43	25	54	48	70	64	11	35	60	25	67	31	0	70	50	67	54	71	67	11	36	79	31	81	69	50	73	7	78	89	81	27	73	80	82	90	76	71	84	70	72	99	58	105	1	1	1	1	1	3	1	2	1	1	1	1	1	3	2	1	2	3	2	3	2	1	2	2	1	2	1	1	2	1	1	3	1	2	5	3	1	3	1	2	1	2	1	1	1	2	1	5	1	1	1	1	1	6	6	2	3	5	3	2	2	1	1	2	3	1	2	1	2	7	4	1	6	1	4	1	5	4	2	4	1	2	6	7	2	8	2	1	5	1	10	2	1	2	8	2	2	2	1	2	2	2	3	3	1	5	1
31000	-532.492186426367880	-539.347674377327280	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.456509659343725	2	1	3	4	3	5	3	5	8	6	7	6	7	9	8	9	7	10	8	10	10	9	9	9	10	7	11	10	10	10	11	11	13	13	12	13	11	14	13	11	12	14	12	13	14	14	13	13	16	12	15	15	15	15	15	13	16	16	18	18	19	15	17	15	17	17	17	19	20	18	21	20	21	22	21	20	25	23	24	25	22	23	24	25	25	26	24	25	22	25	23	26	27	26	24	27	27	27	26	27	29	27	29	28	28	30	31	2	0	2	1	1	2	2	7	17	5	4	1	4	17	10	8	6	19	8	24	12	6	10	11	10	6	26	16	19	17	25	22	11	32	18	28	21	47	27	17	29	21	21	31	47	31	27	40	34	21	20	25	48	50	27	25	39	21	57	50	58	33	62	33	41	39	54	49	63	28	43	44	61	66	72	0	79	72	76	76	30	71	67	68	57	54	45	82	17	73	2	91	90	95	16	88	31	91	90	80	20	71	1	46	80	85	93	1	1	1	1	1	2	1	2	1	1	1	2	2	1	1	2	1	1	1	1	2	2	1	1	3	1	1	1	2	1	1	2	4	1	1	2	1	1	1	2	2	1	1	1	1	1	1	2	1	1	2	2	1	1	4	2	2	2	1	2	2	1	2	1	3	2	1	1	1	5	5	4	1	3	1	1	1	1	2	3	5	1	4	2	4	6	6	1	3	3	6	2	1	1	3	1	10	2	1	1	10	5	16	7	2	2	2
31500	-592.938680015663181	-599.794167966622581	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.446569190292242	2	1	3	2	4	5	4	5	7	5	7	6	9	9	8	9	8	10	9	9	9	8	10	10	10	8	12	11	11	11	10	10	12	12	13	11	11	14	13	12	11	14	13	13	12	14	12	15	16	13	15	15	16	14	15	13	17	17	18	18	18	16	17	18	18	16	16	20	19	18	21	21	21	21	21	20	25	23	23	24	24	24	23	25	25	26	24	25	25	25	24	28	27	25	25	28	27	26	26	27	28	26	28	30	29	31	29	2	0	4	2	1	2	2	5	10	4	8	6	7	9	11	22	2	15	12	22	7	4	17	15	3	6	28	13	20	13	7	14	28	32	10	1	20	19	34	21	12	31	28	16	17	20	20	16	17	29	39	36	15	45	45	18	25	17	30	49	42	48	13	30	62	12	30	61	29	32	63	37	19	32	46	0	63	56	71	43	38	69	70	44	23	21	74	75	21	79	67	71	79	74	42	80	54	38	81	84	86	91	56	55	86	97	81	1	1	1	1	1	3	1	1	1	2	1	1	3	1	1	1	3	1	2	1	3	2	1	1	3	1	1	1	1	1	2	1	1	1	4	3	1	3	1	1	2	2	1	2	2	3	1	3	3	1	1	1	5	1	2	2	3	5	2	1	2	1	6	4	1	6	1	1	5	4	2	6	4	6	3	1	4	4	1	4	7	3	2	5	5	8	1	2	6	1	5	3	2	2	7	2	8	5	1	1	1	1	12	7	2	3	2
