step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114
24500	-1059.172060138219877	-1057.713353947494397	-1.458706190725470	0.000539176586380	0.000176708258535	0.327737262704661	0.480058876831072	1	0	3	4	5	5	6	6	6	6	8	8	9	7	9	8	9	9	10	10	10	11	11	9	10	12	11	10	11	12	11	11	11	11	13	9	11	13	13	12	15	11	9	12	12	14	14	15	12	12	14	12	16	14	16	14	14	15	14	15	13	12	12	13	15	16	13	15	17	16	16	15	15	16	17	14	16	14	16	15	14	16	17	16	16	18	17	15	17	16	16	16	17	19	18	19	18	15	20	18	19	19	20	21	19	22	24	22	21	22	23	25	25	31	2	0	2	1	2	3	1	5	6	3	2	1	9	6	10	6	7	8	10	17	9	28	24	7	43	6	17	9	13	5	14	14	6	9	7	14	36	34	9	7	67	5	12	27	6	9	35	51	4	42	23	15	10	40	50	31	64	26	26	9	25	9	28	13	22	20	5	42	64	57	39	27	49	20	64	5	67	31	35	26	29	67	67	11	34	82	20	49	79	26	52	16	66	74	84	18	28	81	100	28	85	87	23	105	62	10	54	0	53	103	96	84	60	0	1	1	1	2	1	1	3	1	1	2	3	4	2	1	2	1	2	1	2	1	1	1	1	1	1	5	1	2	1	2	2	1	3	2	4	1	1	1	3	2	1	3	1	1	3	4	1	1	4	1	2	2	5	1	2	1	1	1	1	5	3	3	1	2	2	3	3	3	2	1	2	2	2	5	2	4	1	1	2	1	1	1	2	5	3	2	5	2	1	2	2	4	1	1	1	4	5	1	1	4	1	1	6	1	4	7	6	1	2	1	2	5	6	1
25000	-1072.735410589584944	-1071.240485848333719	-1.494924741251269	0.000624625460689	0.000186292787604	0.298247188640710	0.535294485002889	1	0	3	3	5	5	5	7	6	7	8	9	9	8	10	8	9	9	10	10	10	10	10	9	10	12	11	10	12	13	11	9	11	11	13	8	12	13	13	11	15	13	11	10	11	14	15	15	12	12	11	11	15	13	14	13	14	15	14	15	14	14	14	13	15	15	14	15	17	14	15	16	16	15	17	17	15	16	17	17	16	18	17	16	15	18	17	15	17	16	16	17	16	18	18	18	17	17	19	17	18	19	19	21	20	22	23	21	22	25	23	26	24	29	2	0	2	1	4	4	2	7	7	5	10	9	1	10	16	3	7	8	9	32	9	32	11	7	4	11	18	9	23	13	10	3	32	24	18	10	40	28	33	7	26	29	3	1	11	18	62	26	19	25	18	18	46	27	22	7	43	8	40	23	52	34	27	12	35	52	54	63	88	44	20	26	32	22	57	85	35	43	54	34	60	85	58	59	51	42	35	13	58	60	25	59	36	28	12	23	77	46	88	60	80	80	58	100	46	50	103	0	30	87	83	73	74	0	1	1	2	1	1	1	2	1	1	2	1	1	4	1	1	2	2	1	2	1	2	1	1	2	3	3	1	2	2	2	2	3	2	1	2	1	1	1	1	3	1	1	2	4	1	2	1	2	1	1	1	2	1	2	2	3	1	5	3	2	1	3	1	2	2	3	1	1	1	3	1	2	2	3	2	1	1	3	2	4	1	2	1	1	2	4	4	3	1	1	3	2	3	3	4	4	1	1	1	1	1	1	2	2	3	4	2	1	4	4	3	6	4	1
25500	-1057.316041791036241	-1055.863454521419953	-1.452587269616242	0.000562546216893	0.000187634686244	0.333545370334138	0.446371259301709	1	0	4	4	5	6	7	7	7	8	7	8	10	7	10	9	9	9	10	11	10	10	10	10	11	12	12	11	11	13	11	11	12	11	12	11	10	14	13	11	15	9	11	12	11	13	13	15	13	12	14	12	15	14	15	13	13	14	11	13	14	12	14	13	14	16	14	16	16	15	16	15	16	17	16	14	16	14	17	15	16	17	17	17	16	18	16	16	15	16	18	16	17	18	18	18	19	16	19	18	20	20	21	19	20	22	24	21	22	25	24	24	24	30	2	0	2	2	1	2	5	4	4	6	6	6	4	5	10	1	14	1	9	2	12	11	8	42	14	6	36	9	16	52	4	14	19	9	9	17	14	12	35	12	28	9	11	22	17	5	21	58	22	25	11	8	12	26	25	4	3	8	8	40	11	18	28	35	59	5	12	51	54	57	47	54	8	52	58	35	35	43	38	65	51	38	44	10	47	35	22	54	29	26	47	50	43	57	73	51	16	51	73	76	27	50	82	77	77	66	77	0	66	59	5	66	20	0	1	1	2	2	2	2	1	2	1	1	1	1	2	1	1	5	1	3	1	5	1	2	2	1	2	3	1	2	1	1	3	2	1	2	2	2	2	2	1	2	2	2	2	1	1	4	1	1	2	1	3	2	5	2	2	3	3	3	2	1	4	1	1	1	2	3	3	1	1	1	1	1	4	2	1	2	1	1	2	1	1	2	2	5	1	2	3	1	2	2	3	2	3	2	1	2	4	1	2	2	5	4	3	1	1	2	4	1	3	7	9	3	4	1
26000	-1096.136951065913308	-1094.609457995535422	-1.527493070377935	0.000637677065506	0.000176559238897	0.276878765832881	0.513448445000095	1	0	4	2	5	4	6	6	7	7	9	8	10	8	10	9	8	10	7	10	9	10	11	10	11	12	12	9	12	13	11	12	10	11	13	9	11	13	13	13	15	12	10	12	11	13	14	16	13	12	12	13	15	14	14	14	15	13	13	14	14	13	13	10	14	15	15	14	17	15	15	15	17	17	17	16	13	15	18	16	15	18	17	17	16	18	17	16	17	15	17	16	15	18	16	18	15	17	19	19	20	21	19	20	20	22	25	19	24	25	24	24	26	30	2	0	4	1	6	4	6	6	5	6	10	6	9	8	11	6	7	8	5	5	8	5	9	17	4	15	25	9	21	17	7	3	17	28	31	4	12	31	8	19	19	64	17	15	14	15	25	53	27	18	64	5	21	44	18	39	13	23	15	34	12	9	28	12	32	32	8	23	48	15	32	44	17	53	8	70	23	43	81	61	39	23	57	18	23	85	85	5	44	32	70	26	4	89	47	38	54	63	74	69	32	41	63	103	67	88	54	0	32	32	106	66	72	0	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	2	1	3	1	1	1	3	2	1	3	1	1	2	1	2	3	4	1	1	1	3	2	1	4	2	5	1	1	1	1	1	1	1	1	1	1	4	3	1	3	1	3	1	1	1	4	4	2	2	1	1	4	2	1	3	2	3	4	2	4	1	1	5	1	2	1	5	1	4	3	1	1	5	3	2	1	2	4	1	2	3	1	3	1	1	4	3	3	1	2	3	4	1	4	5	1	4	6	1
26500	-1108.505230956200194	-1107.036881267610624	-1.468349688589611	0.000560487807388	0.000178869927156	0.319132592712508	0.433234701012116	1	0	3	2	5	5	6	6	4	7	6	9	9	8	10	7	8	10	10	10	11	10	11	10	11	10	12	10	10	12	12	11	11	8	13	11	12	12	14	12	14	10	11	12	12	15	14	16	14	12	13	12	15	14	15	14	15	16	14	13	15	13	13	11	13	13	14	16	18	15	16	16	16	17	16	15	15	15	17	17	16	17	17	17	16	17	17	16	17	15	16	17	16	19	16	17	16	17	17	19	19	20	19	19	21	22	24	20	23	25	25	24	24	30	2	0	4	2	1	1	4	6	1	5	5	8	8	2	34	1	7	11	9	34	42	9	16	16	34	7	7	16	9	11	42	22	16	9	23	19	17	24	2	29	30	9	14	23	19	54	66	29	29	13	29	12	5	28	19	11	62	21	24	15	14	9	23	16	18	12	34	53	88	42	18	53	26	5	60	64	9	25	81	70	24	65	70	37	5	34	49	16	68	5	18	88	30	99	90	70	49	34	29	76	97	61	91	49	37	77	23	0	11	103	48	90	88	0	1	1	1	1	2	2	2	1	1	1	1	1	2	4	1	4	1	2	3	1	1	3	2	2	1	1	2	1	2	4	1	1	2	2	1	1	3	1	6	2	1	3	2	1	1	1	1	2	3	1	1	1	4	2	4	6	1	2	2	1	4	4	1	1	1	2	2	1	1	4	3	1	4	7	2	2	4	2	1	2	2	2	1	2	5	4	1	5	1	5	3	1	2	1	1	2	1	4	3	2	1	2	2	2	3	3	7	1	10	3	5	6	4	1
27000	-1137.658017581344438	-1136.248758240146572	-1.409259341197905	0.000664425488703	0.000256570766257	0.386154310180880	0.453864686146228	1	0	3	3	5	5	7	6	7	7	9	9	9	7	9	9	6	9	11	11	10	11	12	9	11	12	12	9	11	12	11	10	12	12	12	9	11	13	14	13	16	12	10	12	11	15	11	14	13	12	13	12	16	14	15	14	14	15	13	14	14	13	13	13	14	15	14	15	16	14	14	15	16	16	17	17	16	13	18	16	15	17	18	16	14	18	17	15	17	15	16	16	16	19	19	16	18	17	18	18	20	19	20	20	20	22	24	21	22	26	24	23	25	30	2	0	1	1	3	3	1	1	6	17	3	7	9	2	10	7	6	4	11	7	28	12	12	9	11	3	36	8	11	19	2	6	14	11	7	17	28	50	34	31	70	43	6	9	18	33	16	27	23	28	29	7	43	20	10	22	33	9	32	44	11	20	29	20	13	6	47	52	20	11	9	42	30	18	90	27	32	45	11	15	59	90	90	33	26	32	31	85	5	18	65	13	56	87	75	59	85	63	16	85	94	50	42	99	79	73	85	0	11	106	41	18	79	0	1	1	1	1	1	1	3	1	1	1	2	1	1	3	1	2	1	3	1	2	1	1	1	1	2	4	2	3	1	1	5	3	2	2	2	2	2	1	1	1	1	1	3	2	2	2	1	1	1	2	2	3	3	1	3	1	1	5	2	1	3	1	1	1	2	6	1	2	4	2	3	2	2	4	2	3	2	1	5	4	1	1	2	2	1	4	2	1	4	3	1	3	1	2	2	2	2	2	3	2	1	3	4	1	2	5	4	1	6	2	3	6	3	1
27500	-1103.010948509270520	-1101.541429585795186	-1.469518923475370	0.000573123269681	0.000182328307073	0.318131049144910	0.422893386281985	1	0	3	3	3	3	6	6	7	7	6	8	10	5	9	9	8	10	10	10	10	10	12	10	10	12	11	10	12	11	11	12	12	9	12	11	11	14	14	13	15	12	10	12	12	13	13	15	14	12	13	12	15	13	13	15	15	15	13	14	13	12	14	12	13	15	13	15	16	15	16	15	15	17	15	17	16	15	18	17	15	18	17	13	17	17	16	15	17	16	17	16	17	19	18	19	18	16	19	19	19	21	21	21	19	21	24	22	23	24	24	25	26	31	2	0	1	2	1	1	1	2	2	4	6	10	16	3	12	4	11	7	12	16	12	5	19	16	8	17	24	15	16	17	4	8	16	4	24	11	15	26	26	15	15	13	10	19	17	31	30	44	28	4	31	19	31	31	36	15	31	67	26	51	37	13	16	16	9	22	31	15	42	65	84	31	36	49	50	19	53	17	60	52	47	63	68	7	27	31	68	51	41	65	41	6	9	18	53	20	31	59	90	50	53	30	51	49	68	66	77	0	96	31	77	31	53	0	1	1	1	2	1	2	3	3	4	2	1	1	1	1	1	3	1	1	1	1	1	3	1	1	2	3	1	1	1	2	4	2	1	4	1	2	1	1	1	2	3	1	2	1	2	1	2	1	2	5	1	1	3	1	2	3	2	1	1	1	2	1	4	1	4	2	1	3	3	1	2	1	2	2	2	3	1	3	1	2	1	3	1	4	4	4	1	2	1	2	1	5	3	5	2	6	3	1	1	4	1	8	4	3	2	3	4	1	2	6	4	8	6	1
28000	-1105.009252048288545	-1103.529120590141702	-1.480131458146950	0.000593975652016	0.000183783088337	0.309411821365408	0.501766362009041	1	0	3	3	5	5	5	5	6	7	7	7	10	8	9	9	9	10	10	10	11	10	10	8	11	12	10	10	12	12	10	12	11	12	12	11	11	14	14	12	14	12	12	12	12	14	15	16	14	12	14	11	15	14	14	14	14	15	13	14	15	12	13	13	13	15	13	16	17	14	15	16	17	16	16	17	13	15	18	17	14	18	16	15	15	16	16	16	16	16	18	17	16	19	18	18	18	18	20	18	19	20	20	20	20	22	24	22	22	26	23	26	25	30	2	0	1	1	4	4	4	4	2	3	6	5	5	11	24	9	9	6	8	12	12	24	10	6	14	16	5	24	15	19	15	17	15	20	22	17	15	50	24	12	19	13	20	10	9	1	28	63	44	6	21	24	12	28	45	50	50	23	15	34	11	24	21	21	15	31	13	65	34	20	33	52	51	38	40	23	24	56	65	23	45	64	18	15	54	77	39	41	71	20	58	13	50	9	38	34	52	39	16	29	51	76	72	41	71	53	79	0	94	82	53	105	51	0	1	1	1	1	1	1	1	1	3	3	1	1	2	1	1	2	1	3	3	2	2	1	2	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	3	3	2	2	1	2	3	7	2	2	1	3	2	2	5	2	1	1	1	2	2	1	5	2	2	1	2	3	1	2	3	2	3	2	2	1	2	5	2	1	2	3	1	4	2	3	1	1	2	1	1	5	2	3	2	6	2	4	4	2	7	3	4	2	2	3	4	4	3	1	2	5	3	4	5	1
28500	-1121.618376813408076	-1120.107763208038705	-1.510613605369362	0.000736263849044	0.000211650036200	0.287464930507235	0.476914757128076	1	0	2	2	5	4	4	6	6	6	9	9	11	8	10	8	9	9	9	10	10	11	11	9	10	13	12	9	12	12	11	12	11	11	11	11	12	14	14	12	15	12	11	13	11	15	14	15	11	11	13	13	15	14	16	13	14	12	13	15	14	14	13	14	15	15	15	12	17	15	14	15	17	14	16	15	15	14	17	17	14	18	16	17	16	16	18	17	17	16	17	17	17	17	17	17	19	18	18	17	20	21	20	20	19	20	25	21	23	23	24	25	24	29	2	0	2	2	6	4	4	6	6	3	9	10	14	1	4	7	4	7	9	6	10	5	28	5	11	12	21	14	16	19	19	43	16	10	12	7	25	58	40	35	68	35	18	58	6	5	37	49	28	6	28	5	8	37	58	43	51	9	21	29	56	58	58	8	50	52	45	2	26	14	58	12	64	50	64	13	12	56	52	52	45	50	76	36	51	81	17	72	29	58	10	26	19	76	12	70	12	76	33	19	85	16	52	65	67	45	18	0	36	103	74	52	58	0	1	1	1	1	1	1	1	1	2	2	1	2	2	2	3	2	5	2	2	3	2	3	1	2	1	2	2	1	2	2	1	1	1	3	1	4	2	2	2	1	2	1	1	1	3	3	1	2	1	4	2	3	4	1	2	1	1	2	1	1	1	1	1	3	2	1	2	3	2	3	1	3	2	2	1	2	3	1	2	2	2	4	1	4	2	1	4	1	3	2	4	3	3	2	5	1	3	1	5	4	1	6	2	3	1	3	7	1	6	1	5	4	4	1
29000	-1064.694140317409165	-1063.236353408916329	-1.457786908492792	0.000586933445129	0.000192861394351	0.328591590667159	0.449973384606560	1	0	4	4	4	5	6	6	6	6	9	8	8	8	8	8	8	8	9	10	9	10	12	8	10	13	11	10	12	10	11	12	9	11	13	12	11	13	13	12	14	10	12	12	12	15	12	16	14	12	13	12	15	15	15	13	15	14	13	14	13	14	14	14	14	15	14	15	17	15	14	16	15	17	17	15	15	15	17	16	16	17	18	17	16	16	18	17	17	15	18	16	15	19	19	18	17	17	20	17	18	19	19	21	20	20	23	21	22	24	22	25	25	29	2	0	1	1	2	4	5	4	6	3	1	7	9	3	6	10	5	9	13	1	9	14	17	9	5	25	7	14	21	14	7	20	12	28	42	27	20	33	15	34	24	13	37	13	6	22	30	39	52	17	34	21	26	28	10	14	14	12	14	14	20	15	9	23	13	14	9	38	13	29	33	39	59	81	18	44	24	37	76	60	42	63	69	10	23	60	86	90	68	21	81	26	25	55	65	77	12	23	101	76	42	92	49	8	101	67	62	0	10	111	83	97	111	0	1	1	1	1	2	1	2	1	1	1	5	2	1	2	1	1	2	1	1	4	1	1	2	1	2	2	2	1	3	1	2	2	1	1	1	1	1	3	3	1	3	1	1	1	2	3	1	2	1	2	1	2	2	3	5	3	3	2	3	2	1	3	4	2	4	2	3	1	4	1	2	2	2	1	3	1	3	2	1	1	3	3	1	6	2	1	1	2	2	3	1	1	2	2	3	2	5	2	1	1	3	1	2	8	2	2	5	1	9	1	2	4	1	1
29500	-1079.539887502991860	-1078.116237261629522	-1.423650241362429	0.000671144359636	0.000245529987931	0.365837817760420	0.521525993467779	1	0	3	3	5	5	6	5	7	7	7	8	10	8	9	7	8	9	10	10	10	10	10	10	10	13	11	10	10	13	11	11	11	10	12	12	11	12	12	11	16	10	11	13	10	14	14	16	13	12	14	12	16	15	14	15	14	14	14	15	15	13	13	13	15	15	14	15	16	15	14	16	17	16	16	16	15	14	16	17	15	18	17	16	14	17	16	15	17	15	16	17	15	17	18	18	18	16	19	19	19	18	20	18	21	21	23	21	24	24	24	25	24	31	2	0	2	2	3	3	8	4	6	6	8	6	18	5	7	1	10	16	6	6	5	12	18	6	14	11	12	8	8	28	1	21	13	16	19	14	5	34	19	12	31	18	28	31	14	18	50	20	18	6	40	33	54	20	20	43	31	28	52	31	26	27	37	18	26	1	50	23	62	26	39	30	26	57	67	13	67	43	46	23	26	93	67	30	18	27	31	46	8	28	47	10	11	51	85	80	81	31	44	51	80	26	68	40	100	73	100	0	29	105	41	84	101	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	2	3	1	1	3	1	3	1	3	4	2	4	1	1	2	1	2	4	2	1	2	3	1	1	1	1	2	1	2	2	3	2	1	1	2	1	2	1	2	1	2	2	1	1	2	1	9	2	3	1	1	2	2	2	1	1	3	1	2	1	3	1	2	2	1	2	3	2	1	5	2	1	4	5	1	2	1	2	1	3	3	2	4	2	2	1	1	2	1	5	1	5	4	4	1
30000	-1134.378990491258719	-1132.949690134653792	-1.429300356604981	0.000578804123460	0.000207660055260	0.358774319054146	0.522125047539256	1	0	4	3	4	5	6	6	6	7	7	9	11	6	8	8	9	9	10	10	11	10	11	7	9	12	11	9	10	13	10	12	12	12	13	11	11	14	13	12	15	11	11	12	10	14	14	13	13	12	13	11	16	13	16	14	14	15	12	13	14	12	14	12	14	15	13	15	18	15	15	15	17	17	16	16	16	15	18	17	14	18	17	17	16	16	15	14	17	14	18	17	15	15	18	18	17	17	19	17	20	20	21	20	20	21	23	21	22	25	24	25	24	30	2	0	4	1	4	4	1	5	6	6	6	15	5	1	24	10	10	9	7	28	29	7	12	9	1	18	9	7	9	15	2	17	19	23	26	11	6	62	29	8	30	19	45	22	11	9	12	24	24	10	23	24	15	20	10	25	26	21	42	25	31	15	26	15	22	67	14	48	18	52	39	62	32	90	57	40	35	32	68	40	31	77	67	32	25	81	27	21	7	27	40	53	26	19	85	57	31	15	71	31	79	26	73	79	38	55	49	0	55	101	99	53	67	0	1	1	1	1	1	2	3	1	1	1	1	1	5	3	1	1	1	1	2	1	1	2	1	1	4	2	3	2	2	3	6	2	1	1	1	2	2	2	1	3	1	1	1	2	1	3	3	3	3	2	1	2	5	1	4	4	1	1	1	1	1	3	1	2	2	1	4	1	3	2	1	2	3	1	1	2	1	2	2	4	2	1	3	2	5	1	2	1	5	2	4	1	1	2	1	2	3	4	2	4	1	4	2	1	3	2	4	1	3	3	2	6	8	1
30500	-1155.055484235728500	-1153.568954763788270	-1.486529471940126	0.000669530120801	0.000203839946627	0.304452242392295	0.446476142479943	1	0	3	3	5	5	5	5	6	8	8	8	8	6	9	9	9	9	10	11	10	11	10	9	9	12	10	11	11	9	11	11	12	11	12	11	11	14	13	11	14	13	11	12	12	14	13	14	12	10	13	11	15	14	15	14	14	15	13	13	14	13	13	14	15	16	14	15	17	15	15	14	17	16	17	16	15	15	18	16	14	15	18	17	15	17	18	15	17	17	17	16	15	18	17	18	19	18	19	16	20	19	21	19	19	20	23	21	23	25	24	25	25	30	2	0	1	1	4	1	4	4	3	5	5	7	14	6	6	14	3	4	6	16	13	16	17	4	14	3	3	17	13	3	13	16	50	30	27	18	5	11	15	17	44	9	5	15	30	63	16	9	23	6	15	9	17	13	52	6	17	11	50	28	30	43	52	44	43	54	22	19	46	13	63	13	14	11	72	52	9	45	41	13	34	38	4	100	22	26	60	12	13	15	20	59	45	80	39	67	79	77	86	29	105	38	27	5	90	16	69	0	19	90	53	89	24	0	1	1	2	1	1	3	1	1	1	1	2	1	1	1	2	2	3	4	2	1	1	1	1	3	2	5	2	1	2	3	2	2	1	1	1	1	2	4	3	1	2	3	4	2	1	1	2	4	1	3	2	2	4	3	2	4	2	4	3	1	3	1	2	1	3	1	2	2	2	4	2	2	8	3	2	1	3	1	3	3	1	1	7	1	2	4	3	4	6	4	2	3	2	1	1	3	1	2	1	3	1	2	6	7	1	6	3	1	5	3	6	4	8	1
31000	-1061.027101634301061	-1059.547097841305458	-1.480003792995578	0.000711157920783	0.000220112585688	0.309512949593293	0.504946506119019	1	0	4	3	3	5	5	7	7	7	7	8	11	7	9	8	8	9	8	11	11	10	12	9	9	13	10	10	10	12	11	11	11	11	13	12	11	13	12	10	14	13	11	12	11	14	14	16	13	12	10	12	16	14	13	14	13	15	12	13	14	13	13	14	15	16	14	15	17	15	15	14	17	17	17	16	16	16	17	17	16	18	17	16	16	16	17	17	16	16	18	16	15	18	19	19	17	17	19	15	19	20	20	21	20	21	24	20	23	25	25	23	24	30	2	0	2	1	2	4	4	4	6	6	6	4	6	6	10	5	14	16	9	19	9	9	16	9	17	32	16	24	9	6	40	14	15	51	52	3	12	28	2	4	44	18	40	20	17	22	36	41	21	20	18	24	54	27	29	13	20	28	29	52	16	20	28	63	27	40	19	20	51	28	46	52	55	68	70	63	58	31	58	38	44	90	100	6	41	28	8	89	52	8	23	67	32	34	48	30	40	84	46	49	77	67	90	20	90	3	61	0	67	54	89	16	91	0	1	1	2	1	2	1	1	3	1	1	1	3	4	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	2	4	1	2	1	1	1	5	2	2	4	3	1	3	1	1	1	3	1	1	1	1	1	2	2	1	1	2	1	2	1	1	4	1	2	1	3	3	5	2	3	3	1	1	2	1	2	2	1	3	2	2	2	1	1	4	1	3	2	1	3	4	5	1	2	4	2	4	4	1	2	1	1	3	2	4	2	5	6	1	4	5	2	6	2	1
31500	-1097.876874125963468	-1096.401212523942604	-1.475661602020812	0.000681137126924	0.000213199686560	0.313005528743151	0.491592338600581	1	0	4	3	4	5	7	7	7	8	9	7	11	6	10	8	8	10	10	11	8	9	10	10	9	12	12	11	11	9	11	11	11	11	12	10	10	12	13	12	15	13	11	13	10	12	14	15	13	13	13	11	16	14	15	15	14	15	12	13	14	12	13	14	15	15	14	15	16	14	16	16	17	16	17	17	14	16	18	16	16	18	17	16	14	17	17	16	17	17	18	15	15	19	19	18	19	17	19	19	20	19	19	21	20	20	24	20	23	26	23	24	24	30	2	0	4	1	2	4	4	5	14	6	17	2	10	6	9	4	7	10	10	8	2	16	11	12	14	30	9	15	4	17	10	4	10	23	8	7	14	16	5	9	28	40	36	23	21	8	52	38	28	18	11	15	31	23	40	36	59	22	10	37	39	15	23	18	33	49	46	20	64	35	47	63	27	63	40	62	23	61	12	77	11	83	59	39	23	51	34	85	38	20	13	30	39	40	33	90	15	63	72	23	38	55	76	39	11	79	94	0	66	77	35	79	13	0	1	1	1	1	2	1	2	2	1	2	1	2	2	1	1	3	1	1	1	2	3	1	1	1	2	1	3	1	4	1	2	3	2	1	3	2	2	2	4	3	3	1	1	2	1	2	1	1	2	1	2	1	2	2	1	2	1	3	2	1	1	1	2	2	2	2	1	1	1	1	2	2	2	2	3	2	2	1	5	1	4	1	3	2	2	2	3	1	2	4	3	3	1	3	4	1	4	1	1	3	5	3	1	5	5	1	2	1	4	6	4	3	5	1
