step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105
5000	-648.431558487373991	-643.805741774493299	-4.625816712880689	0.000014172964201	0.000196972039237	13.897730668550656	0.563168533284218	1	2	4	6	7	9	9	8	7	9	10	10	11	12	10	13	13	13	11	10	12	13	13	15	16	14	14	13	14	16	16	15	15	16	15	15	15	18	15	15	17	18	16	17	18	16	17	17	18	17	19	20	19	18	19	20	17	19	19	19	20	20	20	20	21	22	20	24	23	22	22	20	22	21	24	25	23	24	24	26	24	26	26	27	30	30	32	30	32	32	32	30	34	35	34	35	35	37	38	40	39	40	42	42	45	0	1	1	1	3	5	4	9	3	3	10	8	10	20	4	19	14	13	9	7	20	13	7	28	39	10	7	9	14	35	32	21	20	27	20	22	12	9	18	27	46	36	37	10	12	15	36	33	25	37	0	16	44	0	39	57	32	10	40	39	55	57	53	48	33	55	60	74	47	63	59	32	33	55	0	79	65	27	77	76	7	71	71	75	55	84	85	61	92	83	67	81	90	91	87	89	87	97	87	87	98	89	102	99	100	1	1	2	3	2	1	1	1	1	3	1	1	1	1	2	1	1	1	3	1	1	1	2	1	1	3	2	2	1	1	1	2	2	1	2	1	2	3	2	1	1	2	1	3	5	4	1	1	1	1	1	3	1	1	2	1	1	5	2	2	1	2	1	1	3	2	1	1	3	1	2	2	3	1	1	1	1	5	1	1	8	1	2	2	6	2	2	4	1	3	6	3	1	2	2	2	2	1	5	4	1	3	1	2	3
5500	-666.309977568260138	-664.555823995131163	-1.754153573128926	0.000017935971549	0.000030968466530	1.726612157310843	0.461203721728777	1	3	6	6	7	9	8	8	9	11	13	9	9	11	10	12	13	13	10	11	11	14	13	15	16	16	14	14	13	15	15	15	15	16	15	16	17	17	15	16	17	18	16	18	18	16	16	17	18	18	19	19	19	18	19	18	18	17	19	19	20	20	21	21	21	21	21	25	23	22	22	23	21	24	24	24	24	24	23	25	23	27	25	29	30	28	32	31	30	32	33	33	35	34	34	32	36	38	38	41	41	40	39	39	45	0	1	2	2	3	5	5	4	1	6	12	3	3	8	8	20	10	13	7	8	5	8	5	27	30	16	20	6	4	29	29	9	3	10	23	27	14	2	29	28	14	15	32	32	25	22	16	47	24	33	0	56	49	0	43	48	16	16	41	25	5	31	59	14	32	32	43	74	55	73	60	64	53	72	0	53	71	5	51	72	40	81	69	57	86	48	74	82	75	70	74	89	94	68	68	83	93	88	95	95	88	77	97	2	102	1	2	1	1	1	1	1	1	4	1	1	1	2	2	1	1	1	2	1	1	2	3	4	1	1	2	1	1	2	1	1	4	4	2	1	1	3	6	2	1	3	3	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	3	1	1	5	3	1	5	4	2	3	1	2	1	2	1	1	1	1	2	1	8	2	1	3	2	1	4	1	4	4	2	5	5	5	1	1	3	5	4	1	2	2	4	5	7	1	11	3
6000	-565.589824099084240	-564.171935670951598	-1.417888428132628	0.000026471109852	0.000023007288618	0.869147109666196	0.440512025073679	1	3	6	6	7	8	8	9	9	11	12	11	10	11	10	13	13	12	11	11	12	12	14	14	16	16	13	14	15	14	16	16	15	16	14	14	17	15	13	15	17	16	16	17	18	16	16	16	17	16	19	17	20	20	18	20	18	19	19	19	20	20	20	21	22	22	20	24	23	21	22	22	22	24	23	24	24	22	24	25	23	26	26	28	28	28	29	29	30	32	32	33	34	35	35	34	37	37	37	40	40	40	42	40	44	0	1	2	2	2	4	4	4	5	7	5	9	6	9	7	7	12	9	9	9	9	13	20	12	28	20	8	14	8	16	16	27	14	14	22	18	33	3	12	11	42	24	33	22	43	5	18	38	23	23	0	16	44	0	29	60	14	16	52	29	51	25	43	59	59	55	22	37	42	52	26	44	24	54	0	72	67	16	45	69	10	77	72	73	83	74	81	65	23	74	42	61	88	96	96	72	96	96	94	82	98	83	93	76	100	1	1	2	2	2	1	1	1	1	2	3	1	1	1	1	4	1	1	1	1	1	1	1	2	1	2	2	1	4	1	2	1	2	2	1	1	1	5	1	1	1	1	1	2	1	3	2	1	1	1	1	3	2	1	2	1	3	3	1	1	1	1	2	1	2	1	3	3	4	2	3	2	4	2	1	1	2	5	2	1	5	1	2	4	2	2	3	3	7	3	8	5	1	1	1	7	1	1	1	7	1	7	5	7	3
6500	-540.102369891904118	-538.725832459504204	-1.376537432399954	0.000101492727003	0.000072170070699	0.711086132271994	0.482931172297457	1	2	5	6	7	7	9	6	9	11	11	11	10	11	10	13	13	12	12	12	13	13	13	13	15	16	13	15	14	14	15	15	16	16	14	16	16	16	16	14	15	18	15	18	17	15	17	15	17	17	18	19	17	19	17	20	19	18	17	20	20	17	20	21	20	21	20	24	23	22	21	22	22	24	23	23	25	24	24	27	26	27	27	27	30	29	33	31	31	33	32	31	34	35	35	34	35	38	39	41	41	40	40	41	45	0	1	1	3	8	1	6	1	6	15	4	9	7	4	5	13	7	15	4	14	3	14	19	14	14	12	14	16	12	19	24	12	3	24	19	20	24	14	11	13	23	27	27	37	30	21	16	27	35	46	0	33	41	0	15	26	25	32	35	21	58	46	10	39	44	36	55	62	63	51	56	39	44	52	0	61	73	59	72	33	56	65	79	73	75	82	92	75	70	91	89	52	86	88	87	91	84	80	95	94	103	94	75	68	104	1	1	2	1	1	2	1	2	1	1	2	1	1	2	1	1	2	1	3	1	3	1	1	1	2	2	1	1	2	1	1	3	5	1	1	1	2	3	3	1	1	2	1	1	1	2	2	1	2	1	1	1	1	1	3	2	1	1	1	4	1	1	3	2	1	2	1	3	2	2	1	2	2	1	1	1	1	5	1	4	3	3	1	3	3	1	1	3	4	1	1	6	3	2	1	1	3	4	2	3	1	3	7	7	3
7000	-488.000101409971478	-486.616382095067536	-1.383719314903935	0.000334376339098	0.000145813737467	0.436076720801466	0.477935893942905	1	3	5	6	8	9	7	7	10	11	12	10	9	11	10	11	12	13	11	10	13	14	14	11	15	16	15	15	14	16	15	16	15	14	14	16	16	16	14	15	17	17	16	19	18	14	15	16	17	16	18	20	18	19	18	19	18	17	20	19	20	20	21	22	21	20	21	25	23	23	23	22	23	23	23	25	25	23	24	27	25	26	27	28	28	29	32	30	31	32	33	31	34	34	32	34	36	37	38	39	38	39	39	43	45	0	1	2	2	4	3	2	3	7	9	12	4	3	6	5	7	15	9	9	13	24	3	10	13	17	20	19	16	18	9	18	29	7	9	15	15	27	2	3	24	34	50	29	55	26	10	24	23	48	34	0	33	48	0	50	49	58	35	28	25	25	51	38	46	54	29	35	79	52	63	67	54	27	63	0	74	78	65	69	72	14	79	74	77	82	78	92	53	79	86	87	86	95	79	84	69	87	78	97	87	97	99	89	102	102	1	1	1	2	1	1	2	1	2	1	2	2	1	1	1	2	1	2	1	1	2	3	1	1	2	3	2	2	1	3	1	1	5	2	2	3	1	6	4	2	2	1	1	1	2	2	2	1	1	1	1	2	1	1	1	1	1	1	2	2	2	1	2	4	1	3	3	1	1	1	1	1	4	1	1	1	1	1	1	3	4	1	3	1	1	2	1	6	3	2	1	1	1	4	2	6	1	6	1	3	2	1	3	3	3
7500	-497.176686318494831	-495.791854558296677	-1.384831760198154	0.000234095429506	0.000101430052428	0.433285060889646	0.485826774367949	0	2	6	6	7	8	9	7	8	10	13	10	10	11	9	11	14	13	11	11	13	13	13	15	15	16	14	14	14	14	15	15	15	15	15	14	17	17	15	16	17	17	16	18	18	17	16	17	17	17	19	20	19	19	18	20	19	18	19	19	20	20	19	20	22	19	21	25	22	22	20	22	22	23	23	23	25	23	24	26	25	25	25	28	30	28	32	30	32	32	30	32	34	34	32	34	37	36	36	39	40	41	42	42	46	0	1	2	2	4	3	5	1	4	9	7	8	6	4	8	9	4	12	7	7	4	13	5	28	18	14	11	16	21	10	18	4	19	22	21	7	32	18	7	36	25	27	28	31	6	7	12	5	20	35	0	54	33	0	24	55	44	16	55	37	58	46	29	25	56	39	26	40	63	62	32	71	21	26	0	60	74	21	67	78	7	70	75	48	83	74	80	84	88	80	80	84	89	70	86	89	93	93	94	77	78	101	96	77	100	1	1	2	2	1	1	1	2	1	1	2	2	1	3	1	1	3	1	1	1	4	1	3	1	1	3	1	2	1	2	1	6	2	2	1	3	1	2	2	1	1	2	1	2	3	5	3	4	2	1	1	1	2	1	2	1	1	5	1	1	1	1	3	3	1	3	3	3	1	1	2	1	4	3	1	3	1	4	2	2	7	1	1	6	2	2	2	2	1	3	2	3	1	7	2	1	2	1	1	7	7	1	3	5	4
8000	-424.120837853797070	-422.474160164649959	-1.646677689147134	0.000310275491182	0.000068705707766	0.221434530661694	0.479138481520429	2	3	5	5	7	9	8	9	9	11	12	11	9	12	10	13	14	12	11	11	12	13	12	14	15	15	13	15	14	14	15	13	15	17	14	15	15	18	15	15	17	17	15	18	18	15	15	16	17	17	19	19	19	19	18	20	19	18	19	19	19	19	21	22	22	21	22	23	23	21	22	22	22	23	23	24	23	24	24	26	25	27	26	29	28	28	32	30	31	32	33	33	35	34	34	34	36	37	38	40	39	39	41	41	45	0	1	1	2	2	5	4	5	4	9	20	15	1	15	6	11	9	2	9	5	6	21	6	18	32	9	4	27	13	18	10	6	10	7	22	9	9	10	32	29	31	11	24	32	30	14	8	32	37	40	0	34	24	0	37	55	25	43	46	35	36	25	41	70	51	62	56	54	65	46	53	23	39	66	0	71	71	35	70	65	27	81	75	80	72	55	80	83	57	88	90	88	91	91	66	90	95	94	92	99	51	98	102	69	104	1	1	2	1	3	1	2	1	2	1	1	1	3	1	1	1	3	3	1	2	1	1	1	1	1	2	4	1	2	1	2	2	3	4	1	2	3	4	1	1	1	3	1	2	2	1	3	2	2	1	1	1	2	1	2	1	3	2	2	3	2	2	2	1	2	1	1	2	1	4	2	4	4	1	1	1	1	4	2	3	6	2	2	1	2	4	2	2	6	1	1	1	1	1	8	1	1	2	2	1	9	1	1	6	2
8500	-429.910063810349754	-428.410636279211190	-1.499427531138576	0.000257480522451	0.000075969546638	0.295049683426795	0.635356276621225	1	3	6	5	8	9	7	9	9	11	13	12	11	12	9	13	14	13	11	11	14	14	14	15	15	15	14	13	14	16	15	16	15	16	14	15	16	17	14	13	15	18	16	18	19	17	16	16	18	18	19	19	19	19	18	20	19	17	20	19	20	19	20	21	20	21	22	24	23	22	22	22	21	22	23	25	24	23	24	26	24	25	27	28	30	30	32	31	32	31	32	33	34	34	34	34	36	37	38	41	39	40	42	41	44	0	1	1	2	1	5	2	7	5	15	5	10	15	4	5	13	16	12	15	7	5	19	20	23	27	18	28	4	12	22	40	18	15	10	12	12	22	14	6	7	40	30	33	34	49	29	21	35	24	48	0	30	34	0	32	62	35	14	55	58	42	46	51	53	13	49	46	70	64	27	38	52	51	57	0	75	74	24	73	78	57	74	80	71	80	83	86	62	88	85	85	88	85	92	81	86	94	94	97	97	67	96	102	99	103	1	1	2	1	4	1	2	1	1	1	2	1	1	4	1	1	1	1	1	2	4	1	1	1	1	1	1	3	1	1	1	2	4	2	1	1	1	2	3	3	1	1	1	1	1	2	2	1	1	1	1	2	2	1	1	1	1	3	1	1	2	1	1	1	4	1	2	1	1	3	2	2	1	1	1	1	1	4	1	2	2	1	1	3	2	1	1	6	1	1	1	1	2	1	6	2	1	2	1	2	8	3	1	1	2
9000	-447.963447363456794	-446.524179309288513	-1.439268054168264	0.000160574301695	0.000055766230287	0.347292373052603	0.468186426648329	2	3	6	5	7	8	9	9	9	10	13	12	10	11	10	13	12	13	11	11	11	14	14	14	14	17	14	12	15	14	15	16	15	16	14	16	16	16	14	16	17	17	17	19	18	16	14	17	18	16	19	19	18	20	18	20	18	18	19	20	21	19	20	21	20	22	21	24	23	22	22	22	22	22	23	24	24	23	24	27	25	25	25	28	29	29	32	30	32	31	31	33	34	33	34	35	37	35	39	41	40	40	41	40	45	0	1	1	2	1	3	4	5	3	1	5	15	6	8	3	14	6	21	5	10	7	21	10	9	15	17	21	20	47	2	24	3	10	27	17	47	35	4	10	47	9	33	23	23	19	29	12	33	32	39	0	48	32	0	36	45	30	3	47	46	40	33	25	47	42	65	42	66	74	40	62	51	22	42	0	61	73	15	54	41	12	34	73	26	80	71	88	75	88	85	80	90	92	86	59	93	96	92	96	102	94	75	88	68	102	1	1	1	1	3	1	2	1	2	5	3	1	1	1	2	1	2	1	2	1	1	1	2	2	2	3	1	1	1	5	1	5	1	1	2	1	2	6	1	1	4	1	2	3	2	1	1	1	1	1	1	1	1	1	1	1	2	5	2	2	2	2	3	3	2	1	2	1	1	4	1	1	4	3	1	1	1	7	2	5	6	4	1	4	1	4	1	3	1	1	2	1	1	1	8	1	1	1	2	1	3	10	7	6	3
9500	-459.291917276025970	-457.902029536191606	-1.389887739834349	0.000408372171090	0.000314507379098	0.770148901818345	0.537774289552386	1	2	4	7	7	9	9	9	10	11	12	12	9	8	11	12	12	13	12	11	14	13	12	14	15	17	13	14	14	14	16	17	13	17	14	15	17	17	15	15	18	15	16	18	18	16	16	16	18	17	18	20	19	19	18	20	19	19	19	18	20	17	19	19	22	20	20	24	23	23	23	19	23	22	23	25	25	22	24	25	25	25	26	28	30	29	32	30	30	32	32	33	33	34	34	34	35	37	39	40	41	40	42	40	44	0	1	2	2	1	14	5	4	14	8	6	13	3	1	7	9	6	19	20	5	16	7	14	23	13	47	23	16	23	23	12	25	7	48	14	16	42	30	28	11	40	28	16	35	46	14	35	42	25	7	0	49	45	0	25	41	60	49	44	31	34	40	41	51	60	58	60	70	52	67	52	62	65	63	0	69	31	10	74	59	22	71	26	53	82	84	88	83	75	88	80	87	87	86	67	90	91	97	98	98	104	81	101	42	100	1	1	1	3	2	1	1	1	1	1	2	1	3	4	1	1	2	1	1	2	1	3	2	1	2	1	1	1	1	1	2	1	2	1	2	2	1	2	1	2	2	1	2	3	1	3	1	1	2	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	4	4	1	2	6	1	5	4	2	1	1	2	3	1	3	1	1	3	6	1	1	1	1	2	1	7	1	12	1
10000	-497.450238147590142	-495.895442360604761	-1.554795786985405	0.000250133298538	0.000065427734169	0.261571468297111	0.501650667042554	2	3	5	7	7	9	8	8	10	9	12	11	10	10	11	12	13	14	11	12	14	14	13	15	15	17	15	13	13	16	16	16	16	16	14	16	13	14	16	15	18	17	16	19	18	16	17	16	17	17	19	19	18	19	18	20	18	17	19	19	18	19	20	22	19	21	21	21	23	22	23	23	22	22	23	25	24	24	23	26	26	26	25	28	29	30	32	30	31	31	33	33	34	34	35	34	36	37	38	40	40	40	42	42	45	0	1	2	2	3	5	4	4	7	4	9	8	5	4	7	12	5	5	3	12	3	10	5	7	3	35	23	7	19	14	22	9	12	18	13	29	12	15	22	28	30	40	21	36	25	4	18	15	35	18	0	25	26	0	26	16	30	15	18	55	24	47	54	51	24	44	53	54	63	65	24	66	63	39	0	68	57	41	51	38	42	25	34	73	40	48	60	73	79	85	87	89	86	89	76	92	91	92	97	99	94	84	100	70	104	1	1	2	2	2	1	1	1	1	1	1	1	1	2	2	1	3	2	3	1	4	2	3	5	5	2	1	3	1	4	1	4	2	1	2	1	1	1	1	1	1	1	1	2	1	4	2	3	2	1	1	2	1	1	1	5	1	4	3	1	1	1	1	2	2	1	1	1	2	2	3	1	1	4	1	2	3	3	2	5	6	4	4	3	7	7	7	5	3	1	1	1	2	1	5	1	2	2	1	1	3	5	1	9	2
10500	-484.394999300396194	-482.491371660866946	-1.903627639529270	0.000259024427258	0.000040126063105	0.154912274218745	0.519512177633965	1	3	4	6	7	9	9	8	9	10	13	12	9	11	10	13	13	13	12	12	14	12	12	13	15	17	14	14	15	16	16	17	14	16	14	13	16	17	16	15	17	17	17	18	18	15	17	16	17	18	19	19	19	20	17	19	19	17	19	18	20	19	21	20	22	22	22	25	21	21	23	23	22	24	23	24	25	24	24	27	25	26	26	28	29	29	31	30	32	32	32	32	31	34	34	34	36	38	38	40	40	40	41	42	45	0	1	2	3	3	4	8	5	8	13	6	10	5	10	9	14	15	10	7	14	7	15	6	12	35	29	11	6	6	15	7	16	6	1	18	1	28	6	11	36	29	40	25	16	28	5	30	46	40	39	0	40	22	0	33	44	34	21	60	30	45	34	56	39	39	60	57	47	41	32	45	56	53	54	0	6	63	50	59	75	61	66	60	80	75	82	32	77	88	84	88	82	77	92	90	87	94	94	97	98	98	99	34	98	104	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	3	2	4	4	1	2	4	1	6	1	4	2	1	1	1	1	2	2	3	1	1	1	1	1	1	3	1	1	1	2	1	1	1	1	2	1	2	3	3	2	3	2	2	2	2	2	2	1	8	2	3	1	2	2	1	3	1	3	1	6	1	1	1	1	3	3	1	1	2	1	2	1	1	1	1	12	2	1
11000	-511.417222103432039	-509.953946842642893	-1.463275260789150	0.000311600547238	0.000100828131507	0.323581368519671	0.427085121708184	1	3	6	6	6	9	8	8	8	10	11	12	10	10	10	12	14	14	10	12	14	14	12	14	15	16	13	14	14	16	13	17	16	17	14	15	16	15	14	16	17	18	16	17	18	17	17	15	17	17	19	18	19	19	18	19	18	18	20	20	19	19	20	22	20	22	20	23	23	22	22	22	21	24	22	25	25	21	24	26	25	26	27	28	29	29	32	31	31	32	29	32	34	31	34	35	35	38	38	41	40	39	41	42	45	0	1	1	2	2	7	1	4	5	2	19	3	6	4	8	15	27	23	9	4	27	16	9	16	35	16	7	27	11	25	4	3	25	27	27	20	10	12	6	18	35	40	15	48	33	6	17	23	22	40	0	7	49	0	36	45	33	9	22	46	58	34	26	40	51	44	45	51	48	43	43	54	51	73	0	66	11	16	55	66	79	75	15	72	63	74	44	28	79	53	83	85	80	70	90	81	90	92	84	39	99	87	9	95	103	1	1	3	1	2	1	4	1	1	4	1	3	1	2	1	1	1	1	1	3	1	1	2	1	1	2	2	1	1	1	2	5	1	2	1	1	3	2	3	1	1	1	3	1	2	5	2	1	2	1	1	4	1	1	2	1	1	5	2	2	1	2	2	3	1	2	1	3	4	3	2	2	2	2	1	2	6	3	2	2	1	3	9	2	5	4	7	7	4	5	1	1	3	4	1	4	1	3	3	12	1	3	17	3	3
11500	-423.289680705687545	-421.536948156491292	-1.752732549196245	0.000158518859726	0.000029865886820	0.188405889817505	0.579982011347219	2	3	5	5	7	8	8	9	10	10	12	11	10	11	10	13	12	12	11	11	14	13	13	13	14	15	14	14	14	15	15	15	15	13	14	15	16	17	15	15	17	18	16	18	18	15	16	16	17	17	19	20	19	19	19	21	17	18	19	20	20	20	20	20	22	21	22	21	24	21	23	22	23	23	23	24	23	23	24	26	25	25	25	28	29	30	32	30	31	32	32	30	35	35	34	34	36	37	39	41	40	41	42	41	45	0	1	2	1	4	5	5	4	4	8	15	8	6	1	8	9	9	13	5	1	5	11	6	9	14	14	22	20	22	29	28	29	9	14	23	9	10	14	14	28	29	48	26	38	22	7	24	35	10	46	0	45	44	0	31	59	33	41	47	48	45	46	48	55	64	53	52	41	64	25	70	52	62	54	0	64	52	25	51	69	62	77	74	73	78	84	86	82	83	92	82	23	96	61	90	91	91	87	91	94	98	99	98	99	104	1	1	1	2	1	1	1	2	2	1	1	1	1	2	1	1	1	2	2	6	3	1	3	1	1	2	1	2	1	1	1	1	2	2	1	2	3	2	3	1	2	1	1	1	2	3	1	1	4	1	1	1	1	1	2	1	1	1	2	2	1	2	2	1	1	1	1	2	2	4	1	1	2	3	1	2	1	4	2	1	3	1	1	3	2	1	1	3	3	1	2	7	1	7	1	1	2	2	4	3	1	1	2	1	2
12000	-471.246172510806389	-468.536714933122369	-2.709457577684041	0.000193745472815	0.000014170064425	0.073137525326516	0.446426034117643	1	3	6	7	7	9	8	8	9	9	12	11	11	11	10	13	14	14	12	11	14	13	14	14	15	17	13	14	15	14	15	16	15	17	15	15	17	16	14	16	18	15	16	19	18	15	16	16	18	17	20	20	18	18	19	21	19	18	19	19	19	19	20	21	21	22	22	24	23	22	21	23	22	23	22	24	25	24	22	25	25	24	26	28	29	30	32	28	32	32	31	31	35	33	34	33	35	36	38	39	41	40	42	41	45	0	1	1	3	1	5	3	4	5	5	4	1	10	9	8	12	9	19	9	9	9	8	4	6	13	17	15	6	15	3	7	42	4	16	16	3	19	35	7	24	47	23	36	23	23	16	19	39	26	32	0	28	18	0	45	53	58	24	58	45	30	53	50	25	41	52	61	67	64	54	42	71	41	66	0	23	52	5	62	54	6	60	57	22	78	77	76	82	85	84	84	69	85	92	89	92	92	93	97	94	102	93	87	99	89	1	1	2	1	3	2	1	1	1	2	2	4	1	1	1	1	2	1	1	1	2	2	4	2	1	1	1	3	2	3	4	1	5	1	1	5	3	1	3	1	1	1	1	3	2	1	3	1	1	1	1	4	2	1	1	2	1	2	1	1	2	1	1	2	1	1	2	2	1	2	3	1	2	1	1	5	3	7	1	4	7	3	3	8	2	2	5	3	2	2	2	5	2	1	1	1	2	1	1	3	1	3	5	1	7
12500	-436.761027971175167	-434.221835873629459	-2.539192097545737	0.000479186796515	0.000040070441627	0.083621756523412	0.471933618878641	1	2	6	6	8	8	8	8	10	9	12	12	9	12	10	11	14	13	11	10	14	12	13	13	16	16	13	15	14	14	15	17	15	17	15	13	16	17	13	15	17	17	16	19	17	16	17	17	16	17	19	19	20	19	19	20	18	18	19	19	20	19	21	20	21	20	20	24	24	23	22	23	22	23	23	24	24	25	24	26	24	25	26	28	29	29	33	30	31	32	31	31	34	34	33	34	37	37	38	40	39	40	41	39	45	0	1	2	1	4	3	2	3	6	6	15	20	4	20	7	10	7	5	3	8	16	5	5	4	23	2	10	22	9	7	11	18	6	7	14	16	12	18	6	14	35	35	17	36	15	9	37	33	29	23	0	49	51	0	34	26	31	18	32	41	44	32	52	14	51	41	49	54	58	48	63	61	64	71	0	72	60	11	62	54	45	51	69	79	81	58	82	81	80	91	84	65	77	74	90	89	94	94	87	96	90	96	97	84	99	1	1	2	3	1	1	3	1	1	1	1	1	2	1	1	1	3	2	2	1	1	1	3	3	1	8	2	2	2	3	1	2	3	5	1	1	2	2	2	2	1	1	1	2	4	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	3	1	2	2	2	3	3	1	1	1	1	1	1	3	6	2	4	4	2	2	1	3	4	3	4	3	1	1	4	4	6	1	2	1	1	3	3	3	3	2	5	4
13000	-507.235763257056306	-505.665553586002886	-1.570209671053416	0.000381841906432	0.000096893794348	0.253753694174626	0.409471376104911	1	3	5	6	8	8	8	9	10	10	12	11	10	11	10	12	13	12	11	11	13	13	13	14	16	16	13	14	14	16	15	17	16	17	15	14	17	17	15	14	17	18	16	19	18	17	16	17	17	17	20	20	18	19	18	21	18	16	18	18	19	20	20	21	22	20	22	24	22	23	20	22	22	23	24	23	25	25	25	24	26	26	26	29	28	29	32	28	30	31	31	32	34	34	35	35	36	37	36	39	41	40	41	41	44	0	1	2	3	4	3	2	6	4	6	14	5	4	8	7	13	15	9	15	4	6	14	20	18	40	17	14	14	20	9	20	27	7	35	21	12	28	35	40	27	18	31	27	40	58	23	20	39	30	16	0	11	13	0	24	31	11	9	33	37	49	58	50	55	63	37	60	66	62	30	26	41	56	62	0	32	70	29	24	37	49	67	26	79	69	82	88	56	76	85	82	75	91	53	91	85	92	95	86	98	100	98	98	24	96	1	1	1	1	2	2	2	1	3	2	1	2	4	1	1	1	1	1	1	3	3	1	1	2	1	2	1	1	1	4	1	2	3	1	1	2	2	2	1	1	2	1	2	3	1	2	2	1	1	3	1	4	4	1	2	3	4	4	1	1	1	2	2	2	1	1	2	3	1	4	3	3	1	1	1	2	2	6	7	4	4	2	5	2	3	1	2	4	3	1	2	5	1	8	3	4	2	1	4	1	1	2	3	15	4
