step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93
5000	-1205.922130377427493	-1204.459656668605248	-1.462473708822346	0.000030463056366	0.000030496181472	1.001087386175303	0.280588555905735	-1	1	2	5	4	5	7	9	9	9	10	10	10	13	11	13	12	14	11	13	14	15	15	15	17	17	18	18	19	21	22	22	21	21	22	22	24	24	26	25	27	26	27	29	30	32	32	31	32	32	30	33	33	32	34	35	33	34	35	34	34	30	36	34	35	35	37	35	35	37	36	36	36	38	39	38	36	39	36	37	40	38	40	41	41	44	43	46	47	48	51	49	52	0	1	1	1	3	3	5	5	7	5	5	9	9	13	10	9	13	3	9	13	14	13	14	20	22	23	22	24	16	26	23	26	29	26	26	23	33	29	36	30	36	36	40	30	40	51	41	42	48	45	40	49	45	45	50	0	41	49	42	50	22	0	48	46	52	52	61	51	52	18	10	48	49	11	46	69	18	3	8	68	18	64	82	68	62	80	8	68	62	62	84	3	86	1	1	3	3	1	1	2	3	1	3	3	1	1	2	1	2	1	6	2	2	1	3	1	1	1	1	1	2	3	2	3	3	1	2	3	4	1	3	2	1	2	2	1	4	2	1	3	2	1	1	3	1	2	1	1	1	3	2	4	2	9	1	2	1	2	1	3	2	1	14	10	2	2	13	3	2	11	13	11	1	14	3	1	4	5	3	16	6	13	13	3	30	4
5500	-979.660847827712701	-978.268895703417911	-1.391952124294806	0.000075439464348	0.000031468310263	0.417133267510204	0.287443917444541	-1	0	1	5	3	6	5	10	9	9	9	9	11	12	11	14	13	13	13	13	12	16	14	15	17	17	18	18	18	20	21	22	20	20	22	22	24	23	25	26	27	28	28	29	30	31	32	32	31	32	32	34	31	32	33	34	33	34	35	33	35	30	36	36	35	37	36	36	36	36	36	37	37	36	41	38	38	40	38	38	40	38	39	40	41	45	44	47	48	47	51	50	50	0	1	1	5	1	5	5	6	7	6	5	7	7	9	11	20	9	8	21	13	9	9	12	20	20	14	22	24	23	14	13	23	29	12	16	23	33	29	31	31	35	36	40	30	43	43	42	49	44	46	46	48	45	45	46	0	41	48	58	46	31	0	42	51	48	63	56	46	58	11	5	52	63	31	82	69	62	23	31	68	34	64	82	68	62	84	62	86	62	62	88	2	86	1	1	1	1	2	2	1	2	2	1	4	2	3	2	1	1	2	2	1	1	1	3	3	1	2	2	1	1	2	5	6	5	1	5	4	4	3	3	1	3	3	2	1	5	1	2	2	1	1	1	1	2	1	1	2	1	2	1	1	1	9	1	3	2	2	1	1	3	1	10	12	2	1	9	2	2	8	15	10	1	16	1	1	3	6	2	11	2	12	12	2	27	2
6000	-897.154804493708411	-895.045373763798466	-2.109430729909979	0.000249125886198	0.000030752096378	0.123439987898896	0.202203151860286	-1	0	1	5	3	6	7	10	8	9	9	9	12	12	10	13	12	14	11	13	13	14	16	16	18	16	16	15	19	19	22	23	19	21	21	23	25	24	25	25	28	26	27	30	30	30	32	32	32	33	32	33	33	31	34	34	32	34	35	34	35	30	35	35	35	37	36	36	35	36	35	37	36	37	40	38	38	39	37	38	40	39	38	40	42	44	43	47	47	48	50	50	51	0	1	1	3	2	2	3	9	4	4	1	5	3	5	9	8	11	13	5	15	10	10	22	22	26	10	20	6	11	16	10	9	20	12	16	25	36	35	34	34	16	9	40	13	43	43	36	30	26	54	45	57	54	40	45	0	27	52	58	50	10	0	58	50	52	69	56	51	52	32	7	63	63	41	80	57	62	14	7	46	20	68	31	64	62	45	62	75	62	62	82	19	80	1	1	1	2	3	3	4	1	2	2	6	4	4	5	1	1	2	1	4	2	2	2	1	1	1	2	1	4	5	5	6	6	3	5	5	3	1	2	2	2	8	7	1	8	2	2	5	8	7	1	2	1	1	3	3	1	6	1	1	1	10	1	1	2	1	1	1	3	2	7	12	1	1	4	1	4	5	17	12	2	16	1	5	3	7	7	10	4	11	12	4	25	6
6500	-819.048301875363563	-817.286798111494704	-1.761503763868804	0.000230238394202	0.000042847314597	0.186099780381871	0.280770492071236	-1	0	2	5	3	7	7	10	8	9	9	9	10	13	11	14	11	14	11	13	13	15	14	15	18	16	17	18	18	19	23	23	21	21	20	23	24	24	26	26	25	27	28	30	30	31	30	32	32	32	33	31	31	33	32	34	33	33	33	34	35	30	35	36	33	36	36	35	35	35	36	35	37	37	41	38	37	38	38	39	40	38	39	42	41	42	44	47	47	48	50	48	49	0	1	2	5	1	5	2	2	3	7	2	2	6	3	3	17	11	3	11	6	13	8	17	21	19	22	6	24	23	15	15	29	29	29	19	28	25	29	25	36	22	31	32	8	40	43	16	8	42	53	53	45	40	46	53	0	42	52	39	53	41	0	52	53	52	63	56	51	65	14	41	58	65	62	27	42	62	14	18	64	14	53	45	64	62	51	62	64	62	62	82	14	80	1	1	1	1	2	2	3	4	2	1	4	6	1	7	5	2	1	5	1	3	2	3	2	1	3	1	4	1	2	3	3	3	1	2	4	5	3	2	5	2	5	1	3	10	2	2	8	8	3	1	1	1	2	1	1	1	2	1	2	2	5	1	2	2	1	1	1	1	2	11	5	1	3	4	11	6	3	15	11	1	15	4	4	3	7	6	9	5	10	11	7	20	6
7000	-846.278799190218933	-844.336853722221008	-1.941945467997928	0.000232210609270	0.000034382990777	0.148068130413761	0.215879502809972	-1	0	2	5	4	7	6	9	8	10	9	9	12	14	12	14	12	14	12	14	13	16	14	14	17	16	18	18	18	20	22	22	20	21	23	23	22	24	27	26	26	27	27	30	31	31	32	32	32	33	33	33	32	32	34	34	33	32	34	34	35	32	35	36	34	36	37	36	36	36	35	37	37	36	40	35	38	40	37	38	39	40	39	41	41	44	44	46	47	48	50	49	50	0	1	1	2	1	4	1	9	4	6	6	6	9	8	6	4	9	6	7	21	12	23	13	9	19	8	23	15	18	13	29	23	27	13	25	17	33	23	21	31	4	33	40	18	40	43	42	29	31	40	43	39	40	45	53	0	22	38	35	53	41	0	25	50	39	58	56	45	35	28	41	42	36	62	31	34	62	41	28	51	28	68	51	83	62	51	62	46	62	62	83	3	84	1	1	3	3	3	1	4	1	2	2	1	1	2	3	3	5	1	4	4	1	2	1	1	4	3	5	2	3	2	4	2	5	1	4	4	5	1	4	8	2	11	3	1	9	3	2	3	6	5	3	2	4	3	1	1	1	9	3	6	1	4	1	11	2	4	2	2	2	7	9	5	5	6	2	10	6	4	8	10	3	12	3	4	1	6	5	8	7	10	10	6	25	5
7500	-881.342560833659491	-879.369007271365831	-1.973553562293666	0.000278710101123	0.000039802335449	0.142809088325521	0.225829337011252	-2	1	3	6	4	7	5	10	8	10	7	9	10	12	11	12	12	15	13	14	13	14	16	13	17	17	18	18	17	20	23	22	20	22	21	23	24	25	27	27	28	27	28	30	30	31	31	33	31	32	33	33	32	31	33	35	32	35	34	33	36	33	35	35	36	36	36	37	36	37	36	35	33	37	40	38	38	40	38	38	40	39	40	41	39	45	44	46	46	48	50	49	52	0	1	1	3	1	1	2	7	2	11	7	7	2	7	11	7	7	16	5	24	5	10	17	15	17	20	7	15	22	23	28	28	29	18	29	7	14	35	31	26	5	28	31	3	39	43	38	29	23	45	43	34	28	43	39	0	32	53	35	43	56	0	6	60	34	53	44	45	26	42	30	37	34	62	54	26	62	36	25	37	36	57	46	46	44	54	62	59	44	62	54	8	83	1	1	3	1	3	5	1	4	4	2	1	3	4	3	2	4	3	2	4	1	4	2	2	1	4	2	5	4	1	3	3	2	1	3	2	10	6	2	2	5	12	6	3	11	1	2	4	8	8	1	2	5	6	1	3	1	5	1	7	3	1	1	10	1	8	2	3	3	8	8	9	5	6	2	3	11	2	7	12	6	11	4	5	6	5	8	5	4	8	11	8	23	5
8000	-829.082381664518493	-827.249301705494759	-1.833079959023758	0.000260361168279	0.000044024889154	0.169091610107010	0.249653436110541	-1	1	3	6	4	5	5	8	9	9	9	9	10	13	11	12	12	15	12	13	13	14	16	16	17	16	19	17	18	21	22	23	19	21	22	23	24	25	26	26	27	26	28	30	31	29	33	33	32	31	32	33	32	31	34	34	33	34	33	35	36	34	35	35	35	37	36	36	34	36	35	35	36	38	40	38	37	40	38	37	39	40	39	41	38	43	42	46	47	48	50	49	52	0	1	1	5	2	3	3	7	5	5	5	8	8	7	8	10	12	12	9	7	16	17	21	10	21	19	21	12	23	13	25	25	19	18	12	22	29	24	19	31	21	38	40	21	36	38	23	38	32	43	40	33	33	40	46	0	42	45	42	30	56	0	38	48	38	58	56	64	42	47	41	26	42	62	65	23	71	76	28	40	35	65	68	45	62	68	62	68	85	62	83	27	73	1	1	2	1	1	1	1	1	2	2	2	1	2	5	1	2	2	3	2	4	1	1	2	3	2	3	4	3	1	4	4	5	4	4	6	5	2	5	5	2	7	1	2	9	5	2	6	4	5	1	3	8	8	2	3	1	5	2	3	7	1	1	6	1	5	2	1	1	4	3	6	9	7	2	2	9	2	2	12	6	7	2	1	5	2	3	4	5	5	8	5	16	6
8500	-742.100845503358983	-740.480706160729937	-1.620139342629004	0.000127819166862	0.000029604616541	0.231613280451300	0.365843714260643	-1	1	2	6	3	6	6	9	8	9	8	9	10	13	12	13	12	15	12	11	13	13	15	14	18	17	18	18	18	21	22	22	21	21	22	23	23	24	26	26	26	27	28	29	29	32	31	32	32	32	32	33	32	31	34	34	31	33	35	35	36	33	36	36	35	35	35	36	35	36	35	37	36	36	39	39	37	38	37	36	39	39	39	41	41	42	44	47	48	46	51	49	52	0	1	1	3	3	2	5	3	7	6	5	9	6	13	10	9	9	8	8	8	17	7	16	7	18	13	23	19	26	13	33	16	29	27	22	34	29	28	32	31	38	36	31	36	32	45	42	26	34	40	43	42	45	45	46	0	35	19	30	40	56	0	42	46	32	52	56	54	49	62	56	35	57	62	64	38	62	61	18	51	70	46	50	64	62	82	74	75	87	62	82	74	86	1	1	1	1	1	3	1	4	1	1	2	1	2	1	2	2	2	3	3	1	1	3	1	4	2	4	1	4	1	7	1	6	2	1	5	1	2	4	1	2	1	3	3	4	3	2	2	7	5	3	2	3	3	2	1	1	5	13	6	5	1	1	4	1	7	1	1	2	2	2	1	9	2	2	2	9	3	1	8	2	2	5	4	3	4	2	3	3	2	6	6	9	6
9000	-711.451714270477169	-709.556192708509911	-1.895521561967279	0.000176166334019	0.000027558027449	0.156431860843908	0.439740653098803	-1	1	1	5	3	6	6	10	9	9	9	10	10	14	11	13	13	14	13	12	13	14	16	15	17	16	18	17	17	19	21	22	19	21	23	24	25	25	26	26	28	27	27	31	30	29	32	31	31	32	32	33	31	31	33	34	33	35	34	34	35	33	36	35	34	36	36	36	36	37	36	36	33	37	39	38	37	39	37	38	40	39	39	40	40	45	43	44	46	47	50	49	51	0	1	1	5	3	5	5	4	5	5	5	10	11	11	9	13	11	9	9	12	11	7	12	17	17	21	21	24	9	20	33	27	9	22	27	31	35	30	31	31	35	21	40	17	46	43	41	41	32	45	54	49	46	40	54	0	34	48	52	43	56	0	73	53	34	52	56	51	73	62	56	48	36	62	46	25	62	67	42	51	62	43	64	51	62	68	81	75	87	81	80	87	75	1	1	1	1	1	2	1	4	3	4	2	1	1	3	1	2	2	3	2	1	1	4	3	1	3	2	2	1	4	5	1	2	4	2	3	2	1	3	3	2	4	7	1	8	1	1	2	1	4	1	1	1	1	2	2	1	5	4	1	4	1	1	2	2	7	1	1	2	1	2	1	2	4	2	5	7	2	2	5	2	2	7	2	6	3	4	1	2	2	4	5	3	5
9500	-621.745683695828689	-620.041921040605075	-1.703762655223571	0.000121237038352	0.000024533473495	0.202359558003953	0.360950212990870	-1	0	1	4	3	7	6	10	8	9	10	9	12	14	11	12	13	14	12	14	13	14	15	16	16	16	18	19	18	20	22	23	21	19	22	23	24	24	27	26	27	27	29	30	29	30	32	31	32	32	33	33	30	33	33	34	33	34	34	34	35	33	35	34	35	37	35	37	35	37	36	37	36	38	40	37	38	39	37	37	38	39	39	42	42	44	43	46	47	46	48	48	51	0	1	1	3	1	5	3	3	7	6	5	7	9	6	6	9	8	8	8	13	9	9	21	16	20	14	22	29	14	9	26	23	24	26	23	33	33	35	40	35	31	36	40	41	40	32	36	32	36	53	53	47	45	53	40	0	42	47	48	50	56	0	52	51	52	52	56	64	48	62	56	63	65	62	80	49	62	67	62	64	62	30	51	64	62	75	74	86	87	62	68	70	80	1	1	2	1	1	2	3	4	1	1	2	2	2	3	2	2	1	2	1	1	2	3	1	2	1	1	1	1	2	6	3	4	2	1	4	1	2	1	1	3	3	2	1	2	2	3	5	4	5	1	1	1	1	2	5	1	3	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	2	2	3	2	2	2	2	2	10	3	6	5	2	2	1	2	7	4	5	7
10000	-581.807496636819792	-579.875319871882994	-1.932176764936796	0.000101209488828	0.000015157332385	0.149761969560599	0.506756390687439	0	1	2	4	4	6	6	10	8	9	9	10	10	13	11	11	11	13	12	11	13	15	15	15	17	17	18	19	16	19	22	24	20	20	22	23	23	24	25	27	27	27	29	29	30	29	32	33	31	33	32	33	32	32	33	34	33	35	34	35	35	33	34	35	35	35	35	37	36	35	36	37	36	36	41	38	38	39	37	38	39	40	38	41	42	45	43	47	48	47	49	48	51	0	1	1	2	3	3	5	11	7	6	5	9	7	12	10	9	13	10	16	13	13	21	13	21	11	16	26	12	16	29	34	34	29	30	26	29	33	37	28	31	32	32	40	42	40	40	41	35	42	53	45	49	45	45	40	0	44	52	49	55	56	0	49	51	52	48	56	64	65	62	56	63	63	62	83	65	70	67	62	64	62	51	51	51	70	82	81	68	85	87	68	85	84	1	1	1	1	1	1	1	1	1	2	3	2	1	1	1	2	1	1	1	1	2	1	2	1	3	3	1	4	1	1	1	2	2	1	2	4	2	1	3	3	1	1	1	1	2	1	3	5	3	1	1	1	1	1	4	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	4	3	3	2	2	2	5	3	2	6	3	5
10500	-577.628375579706130	-575.953300745302158	-1.675074834403972	0.000093943803985	0.000019870442107	0.211514131477114	0.486623352000286	-2	0	1	4	4	6	6	9	9	9	10	10	11	14	12	11	12	14	13	13	13	15	16	15	17	16	18	18	19	18	22	22	21	21	23	23	23	24	27	26	27	28	29	28	31	32	31	32	32	33	32	33	33	33	31	34	33	33	34	34	36	33	35	35	35	37	36	36	36	36	36	37	36	37	40	39	37	40	38	38	39	39	37	42	40	44	44	47	47	47	50	50	51	0	1	2	2	2	5	5	6	7	6	5	9	9	7	7	7	9	6	9	13	9	21	21	21	16	13	25	24	14	23	23	23	29	30	30	30	33	29	31	32	32	32	40	41	40	43	44	41	42	45	43	49	45	45	40	0	35	42	48	55	56	0	49	51	49	69	56	51	52	62	56	58	65	62	80	69	62	67	62	68	62	51	46	82	62	80	74	80	87	87	84	87	84	1	1	1	1	2	1	1	2	1	2	4	1	1	4	3	2	1	3	2	1	2	1	2	1	5	4	1	2	2	1	3	4	1	2	2	2	1	2	2	2	3	3	2	1	2	1	3	3	2	1	2	1	1	1	2	1	4	2	1	1	1	1	1	2	2	1	1	2	1	2	1	2	1	2	1	2	2	2	3	2	4	3	3	1	2	3	3	5	2	2	5	3	5
11000	-631.787853016488839	-630.202700630528284	-1.585152385960575	0.000092369037918	0.000022783437463	0.246656650067418	0.464313174266294	-2	0	2	4	3	5	6	9	7	10	10	9	11	13	11	13	12	15	13	14	13	16	15	16	17	16	19	19	17	19	23	24	20	21	22	23	24	24	27	26	28	27	28	31	30	31	32	32	30	33	33	34	31	33	34	33	33	34	35	33	36	34	36	34	32	35	35	35	34	37	36	34	37	38	40	37	37	39	38	38	39	40	39	41	39	44	44	46	46	46	49	49	51	0	1	2	1	3	5	5	5	7	6	5	9	9	13	8	17	7	8	9	17	13	14	16	20	9	16	9	24	23	22	22	30	27	14	27	26	33	36	31	31	34	34	40	36	34	43	34	35	41	53	45	65	43	53	50	0	26	41	49	45	56	0	72	46	49	69	56	46	42	62	67	48	57	62	83	69	62	67	62	45	62	51	45	51	62	83	74	84	77	87	75	87	88	1	1	1	3	1	1	1	3	1	3	3	1	2	2	1	1	3	3	4	1	1	2	1	1	6	2	5	2	1	1	3	2	1	4	2	4	2	1	3	2	3	3	1	4	6	2	4	6	1	1	2	2	2	1	1	1	7	4	3	1	1	1	1	1	1	1	1	3	3	2	1	1	2	3	1	2	2	2	2	4	3	3	4	3	2	3	2	3	4	1	6	2	2
11500	-602.950968886386249	-601.286673075111139	-1.664295811275128	0.000119031576828	0.000025612216618	0.215171614967256	0.526441701693809	-2	0	2	4	4	6	6	10	8	9	7	10	11	13	11	13	13	15	11	14	11	14	15	15	18	16	18	18	18	20	23	22	20	19	23	24	24	24	26	26	26	28	28	29	30	32	32	32	32	32	32	31	32	31	34	33	32	33	34	34	35	34	36	36	36	34	36	35	35	36	35	36	37	38	40	39	37	38	38	38	39	39	40	41	42	44	43	46	47	47	51	48	50	0	1	1	3	3	5	5	5	7	6	6	9	9	15	10	21	19	8	9	13	8	16	13	16	9	20	12	24	23	27	23	26	27	26	25	35	29	29	27	31	36	36	40	25	43	45	41	36	52	45	45	44	40	45	50	0	42	57	42	53	56	0	58	46	30	52	56	39	52	62	56	49	63	62	82	69	62	67	62	64	62	64	64	80	79	75	81	84	87	85	84	85	88	1	1	2	1	1	1	1	2	1	1	1	1	2	2	2	1	1	2	2	2	1	1	2	1	5	2	4	2	1	1	5	4	1	2	3	1	3	2	4	1	1	2	1	5	1	1	3	4	1	1	2	1	2	1	1	1	2	1	3	1	1	1	2	2	9	1	2	5	2	2	1	3	1	3	1	2	2	1	3	1	2	2	2	2	2	2	3	2	2	3	5	2	2
12000	-607.987732613745607	-606.298991604903790	-1.688741008841768	0.000102535384189	0.000021230220956	0.207052629920245	0.475729154562374	0	1	2	6	4	6	7	9	9	9	9	9	11	14	11	13	11	13	12	13	12	16	16	16	17	16	18	18	18	20	22	23	20	21	21	23	25	24	25	26	26	27	27	30	30	32	31	31	33	33	32	31	32	32	34	34	32	35	35	34	36	33	34	35	36	36	37	36	34	36	36	37	37	38	41	37	38	39	37	37	40	39	39	39	41	44	42	45	47	47	51	49	51	0	1	1	2	3	5	5	5	7	6	7	7	9	17	10	9	9	8	13	21	9	14	20	13	20	9	26	20	26	23	30	26	29	27	23	26	33	26	36	31	23	36	40	32	43	43	32	44	37	51	43	32	45	45	46	0	32	48	36	51	56	0	52	46	69	48	56	45	48	62	56	63	69	62	68	69	62	67	62	46	62	51	64	40	62	75	74	86	87	79	82	81	88	1	1	1	2	1	1	2	2	1	2	1	1	2	1	2	2	1	1	1	1	2	1	2	3	2	4	1	2	1	2	1	4	1	3	1	4	3	4	1	3	4	2	1	5	2	3	3	1	5	1	3	4	1	1	1	1	4	2	7	1	1	1	2	2	1	3	1	3	2	2	1	2	1	3	3	2	2	1	2	3	2	4	2	7	5	2	2	1	3	4	5	3	3
12500	-601.191120964674838	-599.532634171259019	-1.658486793415811	0.000124191284532	0.000026973887834	0.217196302747989	0.457301478707350	0	1	2	5	3	7	7	10	9	9	9	10	11	13	11	13	12	14	12	13	10	15	16	15	18	16	17	18	19	19	22	23	20	21	22	21	24	25	25	25	27	27	29	30	30	32	32	32	32	32	32	32	33	33	33	34	33	35	33	34	36	32	34	35	32	36	36	37	35	35	36	36	37	36	40	39	36	39	38	38	39	39	39	41	41	44	44	46	48	47	50	50	51	0	1	1	2	1	4	5	11	7	7	6	9	9	13	10	13	13	6	7	13	9	16	20	16	23	13	20	24	26	23	30	29	27	29	26	27	26	33	37	34	36	29	40	37	40	45	35	44	42	43	43	42	46	45	50	0	41	48	42	50	56	0	52	51	42	69	56	51	52	62	56	63	49	62	68	52	70	67	62	51	70	43	51	64	62	82	81	83	87	70	64	87	86	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	2	1	1	2	3	2	2	2	2	2	2	1	3	2	5	2	1	2	3	4	2	3	3	2	5	1	2	2	1	2	1	2	1	1	4	2	2	2	1	1	1	2	2	1	1	2	2	1	1	1	4	2	2	3	1	1	3	4	3	4	3	3	4	3	2	3	2	5	9	3	4
13000	-617.475650159297516	-615.662130697944917	-1.813519461352564	0.000142247458661	0.000024672232622	0.173445858749164	0.441863703365445	-1	1	2	4	3	5	6	9	9	8	8	10	11	14	12	12	13	15	12	13	13	15	16	14	17	17	19	19	19	19	22	22	19	22	22	24	23	24	25	27	26	27	29	30	30	32	33	32	33	32	32	33	33	32	33	33	33	35	35	33	34	33	33	35	35	36	36	37	34	37	35	36	36	36	41	38	36	38	36	38	40	40	40	39	41	43	43	46	47	47	51	49	51	0	1	1	3	3	3	5	11	10	5	6	9	9	8	8	9	9	10	7	9	9	10	13	16	13	23	25	17	20	26	33	30	22	24	26	22	33	34	31	31	30	41	40	30	40	43	32	44	41	40	45	48	51	45	40	0	42	48	47	40	56	0	48	51	69	69	71	64	47	62	56	63	63	62	51	52	62	56	62	54	62	64	68	68	77	46	74	82	74	81	84	87	88	1	1	2	1	1	1	2	1	1	3	1	1	1	3	1	2	2	2	3	2	2	4	2	1	3	1	1	3	3	1	2	1	2	4	2	4	2	1	2	3	4	1	1	6	1	2	4	1	4	2	1	1	1	2	3	1	3	2	1	4	1	1	1	2	1	1	1	1	1	2	1	2	1	2	5	3	2	2	2	2	3	3	1	1	3	6	3	2	6	4	6	3	4
13500	-588.338522087342994	-586.488690725704146	-1.849831361638850	0.000092394154418	0.000015292937109	0.165518448711504	0.521843063525287	-1	1	3	6	4	6	6	8	8	8	10	10	11	13	12	13	11	13	13	14	13	15	15	15	17	17	18	18	18	20	23	21	20	20	22	24	24	24	25	25	26	26	27	31	30	31	32	32	32	33	32	33	32	32	33	34	33	34	34	34	36	32	35	35	36	36	36	35	34	36	35	37	36	37	40	38	35	37	37	36	38	39	39	42	40	44	43	46	48	46	47	48	52	0	1	1	3	1	5	3	6	5	6	8	8	9	17	10	9	9	5	13	13	12	14	21	13	20	23	23	20	26	13	32	26	29	17	13	34	33	30	35	30	36	36	40	41	31	40	41	44	35	46	45	49	45	45	46	0	44	48	49	50	56	0	48	51	69	49	56	46	52	62	56	63	63	62	80	69	62	67	62	46	62	40	51	75	77	84	74	68	79	74	84	87	88	1	1	2	2	3	1	1	2	2	1	1	1	2	1	2	3	2	3	2	1	2	1	1	2	2	1	2	2	1	3	1	2	1	4	5	3	2	2	1	3	1	1	1	3	3	4	3	1	4	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	2	2	1	2	1	2	1	1	1	2	3	2	2	1	3	2	2	7	3	1	3	2	3	4	7	5	3	3	2
14000	-617.205569702758908	-615.264153179104255	-1.941416523654636	0.000109995711862	0.000016296853515	0.148158989469780	0.392156380053491	-2	0	2	6	3	6	7	8	7	10	8	9	12	13	11	13	13	14	13	13	11	15	15	15	17	16	19	18	19	20	22	23	20	21	21	22	24	23	25	26	27	27	29	30	30	31	31	32	32	32	33	33	32	31	34	34	33	35	35	34	35	33	34	35	35	36	36	37	33	36	35	36	37	37	41	38	37	39	37	38	39	39	40	41	41	45	44	46	46	48	49	48	51	0	1	1	1	3	3	5	5	6	7	5	9	7	7	10	12	9	15	21	21	3	16	16	16	7	16	21	24	14	6	27	34	29	26	16	27	33	34	34	31	32	27	40	41	40	40	34	29	36	46	53	47	40	45	50	0	48	69	52	50	56	0	49	51	49	48	56	51	42	62	56	63	72	62	80	58	62	67	62	51	62	51	64	64	81	53	70	75	70	87	83	87	88	1	2	2	3	1	2	2	2	1	1	3	1	2	2	1	2	4	2	1	2	3	1	1	1	6	1	4	2	3	8	2	1	1	3	4	2	3	1	2	2	2	4	1	2	3	4	5	4	4	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	3	2	1	2	1	2	2	2	3	2	2	3	2	4	3	3	2	5	3	2	5	2	5	2	2
