step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98
1	-688.662764135811585	-695.518252086770985	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.009979852565345	0	1	6	7	6	8	9	9	9	10	10	10	11	11	13	12	13	12	13	13	14	14	13	14	13	14	14	16	13	16	16	15	15	14	15	15	17	16	17	17	16	15	16	16	17	17	17	18	17	17	18	17	18	18	17	19	18	18	18	18	17	20	18	19	19	19	18	19	23	21	22	20	19	20	22	21	21	21	21	21	22	20	21	21	22	23	22	21	23	25	23	24	26	27	25	26	29	31	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	4	3	4	5	5	5	5	5	5	6	6	7	6	7	6	7	7	7	7	7	7	7	7	7	8	7	8	8	8	8	7	8	8	9	8	9	9	8	8	8	8	9	9	9	9	9	9	9	9	9	9	9	10	9	9	9	9	9	10	9	10	10	10	9	10	12	11	11	10	10	10	11	11	11	11	11	11	11	10	11	11	11	12	11	11	12	13	12	12	13	14	13	13	15	16
500	-730.925220493510210	-737.780708444469610	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.028521657559949	-1	1	5	7	6	6	8	7	8	9	10	10	12	12	12	12	12	11	13	13	15	14	13	14	14	14	14	16	12	16	14	16	14	14	14	14	15	17	18	15	17	13	16	16	17	17	18	18	18	17	19	17	19	19	17	19	18	19	18	18	16	20	18	18	19	19	18	19	24	22	23	20	19	20	21	22	20	21	21	21	22	20	21	22	20	23	21	21	23	25	23	25	27	28	26	25	28	30	0	1	2	3	1	2	2	1	6	1	1	5	10	1	12	5	7	8	6	6	9	14	5	3	10	1	12	11	3	1	8	3	8	1	14	1	8	21	6	1	5	1	0	11	18	1	3	2	2	25	6	0	7	12	13	1	29	25	1	40	27	46	1	42	8	11	12	7	15	6	8	2	2	24	1	85	20	22	4	10	6	0	1	1	1	1	15	2	2	24	2	64	1	11	34	61	84	53	1	1	2	1	4	2	4	5	1	6	6	2	1	5	2	2	2	2	3	3	5	1	4	4	3	6	3	3	3	8	5	6	4	9	1	10	4	1	7	7	5	6	1	5	2	9	7	8	8	2	8	1	5	6	2	9	3	2	9	2	1	1	10	2	6	4	4	6	6	9	10	12	11	3	13	1	4	3	9	6	8	1	11	10	13	11	6	11	11	5	14	5	16	8	7	4	3	6
1000	-537.495022038518300	-544.350509989477700	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.210331830317998	0	1	5	7	6	8	10	9	10	10	11	8	12	11	14	10	12	12	14	12	14	14	13	13	11	14	14	16	13	16	17	15	15	15	16	15	18	16	17	18	15	13	14	16	16	18	16	15	17	17	18	18	18	18	16	20	18	18	17	18	18	19	17	19	19	20	18	19	21	22	23	20	19	19	22	21	20	22	21	20	22	19	21	21	22	22	21	22	23	25	23	24	27	27	25	24	28	30	0	1	2	5	3	5	5	3	12	1	6	1	7	5	11	1	2	10	8	7	16	24	13	7	4	29	9	33	14	1	19	1	23	29	19	43	15	27	33	31	43	16	0	21	15	32	43	27	6	36	16	0	12	19	19	57	63	9	10	27	16	36	1	39	59	74	15	40	50	21	12	1	44	17	1	21	73	39	74	53	66	0	6	12	3	1	57	52	25	87	1	43	1	91	37	78	54	75	1	1	2	1	1	1	2	1	1	5	1	4	1	2	3	3	6	1	3	1	2	1	1	2	2	1	2	1	1	9	1	9	1	1	1	1	3	1	1	1	1	1	1	1	1	3	1	1	4	1	6	1	5	2	1	2	1	5	3	2	4	2	9	1	2	1	3	1	2	3	10	9	2	4	13	3	1	2	1	1	1	1	8	6	11	13	3	2	6	2	13	5	16	3	3	1	4	3
1500	-471.295432415316384	-478.150920366275784	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.469037109784912	0	2	6	7	7	8	9	8	9	9	10	10	11	10	13	12	12	11	13	14	14	13	13	13	13	14	14	13	14	15	16	15	14	14	16	14	18	16	17	17	16	14	16	16	17	18	17	17	18	18	19	17	17	17	17	18	18	19	18	19	17	20	19	18	19	19	17	19	23	20	22	21	18	20	22	21	21	22	20	22	22	20	22	21	21	22	20	21	21	25	22	24	26	28	24	26	28	31	0	1	1	1	1	3	8	4	4	1	8	6	10	3	6	1	13	9	7	10	6	5	4	14	11	15	22	13	8	13	16	18	17	15	23	11	2	21	34	29	15	17	0	18	36	9	8	14	43	31	1	0	38	32	9	27	28	52	44	40	34	45	7	38	8	49	23	67	71	24	17	54	23	55	1	42	50	70	46	55	66	0	38	48	55	3	35	12	20	46	36	91	47	51	62	61	40	22	1	2	4	3	3	1	1	1	1	5	1	1	2	2	2	5	1	1	2	3	3	3	3	1	2	1	1	1	3	1	2	2	1	1	1	2	8	2	1	2	1	1	1	3	2	4	4	3	1	1	8	1	1	2	3	2	4	1	1	1	2	2	7	2	5	1	2	1	1	5	5	2	3	3	13	4	1	1	1	2	3	1	3	2	2	10	2	6	4	3	3	1	5	4	2	5	5	6
2000	-482.476552607488713	-489.332040558448114	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.500000988317910	0	2	6	8	7	9	10	8	10	10	9	10	12	12	14	12	12	11	13	13	14	12	13	13	12	12	15	16	13	17	15	15	15	14	16	13	17	16	17	18	16	14	14	17	17	14	18	18	17	17	19	18	19	17	18	19	17	17	18	16	17	19	16	19	18	19	18	19	23	21	21	19	19	20	23	21	20	22	21	21	23	21	20	22	22	23	22	22	23	25	23	24	26	25	24	26	28	30	0	1	1	3	3	8	4	3	4	1	1	8	18	5	19	9	9	3	10	18	6	6	9	14	5	7	36	33	6	6	17	36	6	25	46	12	4	16	34	13	19	16	0	35	19	36	33	29	24	34	17	0	40	17	50	24	31	19	30	32	34	59	22	44	22	60	42	28	49	58	38	40	34	44	1	54	59	71	31	38	23	0	33	60	51	80	63	62	56	77	87	78	47	72	82	60	89	56	1	1	4	1	1	1	1	1	1	5	4	1	1	2	1	1	1	2	2	1	3	2	2	1	2	1	1	1	1	5	2	1	2	2	1	2	3	3	1	5	1	1	1	1	3	1	2	3	2	2	4	1	1	3	1	2	1	1	1	1	1	1	2	1	3	2	2	1	3	2	3	1	2	1	12	2	1	1	3	4	5	1	3	4	2	1	2	2	2	2	1	1	4	2	1	6	3	6
2500	-484.435779448303663	-491.291267399263063	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.423769563597167	0	1	6	8	4	8	10	8	10	10	10	10	12	11	13	12	14	12	13	13	14	15	13	14	12	13	15	16	12	15	16	15	14	14	14	15	18	16	17	17	17	16	15	16	15	17	18	18	17	14	17	18	18	18	18	20	18	17	18	15	17	21	15	20	19	20	18	19	23	22	22	19	19	18	21	22	22	20	21	22	23	20	21	21	22	24	23	21	23	25	22	25	26	28	25	27	29	31	0	1	2	2	2	1	4	3	4	8	6	5	9	11	12	6	9	12	25	4	16	33	6	18	9	9	14	27	3	13	21	17	9	18	20	29	28	25	26	20	11	21	0	19	29	44	27	49	30	10	19	0	28	32	12	59	23	34	6	34	60	73	1	58	17	20	15	51	51	60	63	24	32	58	1	72	88	40	12	64	70	0	52	28	73	22	83	58	4	71	66	59	49	92	82	90	94	8	1	1	2	3	1	3	2	1	1	1	1	3	1	1	1	2	2	1	1	2	1	1	2	1	2	1	2	1	2	2	2	1	2	1	1	1	1	2	3	2	4	1	1	1	2	1	2	1	1	2	3	1	1	2	3	1	2	1	6	1	1	1	8	1	2	4	3	1	3	5	4	3	3	1	13	2	1	2	5	1	1	1	2	2	2	4	2	2	7	2	1	4	5	1	2	2	1	8
3000	-603.845338003872371	-610.700825954831771	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.551209833529300	0	2	6	8	7	8	10	9	9	11	11	9	11	11	12	12	12	13	14	14	15	14	12	15	13	14	14	17	11	15	17	15	15	14	15	16	17	15	17	18	15	15	15	16	17	17	17	19	18	15	18	16	19	18	18	20	18	18	16	19	17	21	18	19	18	19	16	19	23	20	20	20	19	20	23	21	21	21	21	21	21	21	21	21	22	23	22	22	24	24	23	22	25	27	25	26	30	31	0	1	2	3	3	3	6	6	5	9	8	1	6	9	2	29	14	13	15	17	25	14	14	15	13	11	13	42	12	12	15	16	18	23	25	4	21	7	22	17	27	17	0	18	59	14	36	39	42	11	39	0	63	44	50	28	38	34	14	49	38	36	30	39	27	46	27	37	82	1	45	42	38	32	1	25	56	63	37	32	68	0	42	73	52	63	73	73	77	53	77	61	80	82	88	53	96	56	1	1	2	1	1	1	1	1	1	1	1	4	1	1	4	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	3	1	1	1	1	4	1	2	2	3	1	1	1	1	1	3	1	1	2	2	1	1	1	1	2	1	2	2	3	1	1	2	1	1	1	1	2	1	1	8	3	3	4	2	8	4	1	1	1	3	1	1	3	1	3	2	1	2	1	2	1	3	3	3	3	3	1	4
3500	-420.043899522138531	-426.899387473097931	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.560240509382525	1	2	7	8	6	6	9	10	9	10	9	10	10	11	14	13	14	13	13	13	12	13	12	15	14	15	15	16	12	16	16	15	16	14	15	15	17	17	17	18	16	15	14	17	17	17	16	18	17	17	18	18	19	19	17	18	18	18	18	19	18	19	16	19	19	20	19	20	24	21	23	20	20	19	21	21	22	21	20	21	22	20	21	22	22	23	22	21	24	24	23	24	27	27	25	26	30	31	0	1	5	6	1	1	6	5	3	4	5	4	2	8	29	8	18	13	29	9	7	11	3	21	29	17	20	32	12	22	18	22	34	20	18	16	42	42	63	34	43	16	0	43	19	32	24	43	47	4	31	0	25	48	36	24	34	27	30	46	19	39	14	61	28	54	44	38	84	1	80	17	31	28	14	62	49	65	53	32	80	0	56	26	55	75	58	72	86	30	66	64	63	89	31	30	93	39	1	1	1	1	2	2	2	2	1	1	1	1	3	1	1	2	1	1	1	2	1	2	3	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	5	1	1	2	1	1	1	2	2	1	2	2	1	2	1	2	1	1	1	2	8	1	4	2	1	3	1	2	1	1	3	1	1	2	5	2	1	2	1	1	4	2	1	3	2	3	5	2	9
4000	-409.377972369802137	-416.233460320761537	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.590994007589410	0	1	7	8	5	8	9	9	10	11	11	9	12	12	14	13	13	12	12	13	14	15	13	13	13	14	14	17	13	16	16	15	15	14	15	15	18	16	18	17	16	16	16	16	17	18	18	19	18	18	18	17	18	18	18	19	18	18	19	18	16	20	17	19	19	20	16	19	23	20	21	20	20	20	22	21	21	19	22	22	23	20	22	20	22	22	22	21	21	25	23	24	26	27	25	25	27	29	0	1	1	3	1	1	6	4	7	3	7	5	8	9	10	6	12	10	9	8	8	24	7	10	9	20	23	32	13	8	17	25	17	18	13	15	67	26	63	9	21	4	0	36	20	38	61	39	8	38	6	0	21	22	20	36	52	42	37	22	32	28	22	52	17	47	36	45	49	38	78	56	54	46	76	74	63	44	59	8	22	0	60	45	58	39	70	47	59	89	71	85	37	80	69	89	39	73	1	1	3	1	3	3	1	1	1	2	1	3	2	1	2	2	2	1	1	2	3	1	2	1	2	1	1	1	1	3	2	1	1	1	1	1	1	1	1	3	1	4	1	1	2	1	1	1	5	1	5	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	3	2	7	3	1	3	2	1	2	1	2	1	2	1	1	6	2	1	2	4	5
4500	-471.126326911618662	-477.981814862578062	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.656075085341333	1	2	5	8	7	8	10	10	9	10	9	9	12	11	11	13	12	11	13	12	12	15	13	14	14	15	15	17	14	17	15	16	16	14	14	15	17	16	16	17	17	15	15	15	15	17	17	18	15	17	17	18	18	18	18	19	19	17	18	19	17	20	19	20	18	19	18	20	23	21	22	20	19	20	22	21	21	21	20	20	22	21	21	22	21	23	22	21	24	25	24	25	24	28	26	26	28	31	0	1	2	2	3	5	5	11	4	9	5	5	6	11	4	21	10	9	18	6	7	15	20	23	23	35	23	43	23	45	35	44	16	17	4	7	21	42	49	27	49	16	0	25	20	35	44	38	18	22	1	0	41	40	39	46	48	38	45	47	13	41	4	41	18	22	35	32	78	43	72	34	50	49	64	73	55	73	54	67	49	0	38	78	51	28	57	80	75	66	43	85	26	90	79	92	96	91	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	4	2	2	1	1	1	1	1	1	1	1	1	1	1	3	1	4	1	1	1	2	1	1	1	1	1	2	2	6	1	4	2	2	3	1	3	1	3	1	3	1	1	1	1	1	1	3	1	3	1	4	3	2	1	1	3	4	2	5	1	2	1	1	3
