step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84
5000	-484.734948300404824	-491.590436251364224	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.580944027044100	1	5	3	5	5	6	7	7	9	8	10	9	10	12	11	13	12	14	14	16	14	16	13	14	14	16	15	16	16	17	17	16	15	17	17	20	19	20	20	21	24	23	23	23	21	24	23	23	26	27	24	24	25	25	26	27	25	25	27	27	27	28	26	26	27	28	28	27	28	30	29	30	32	31	33	32	34	37	37	39	36	41	43	47	0	3	1	3	3	2	5	2	6	7	5	7	8	13	8	14	13	14	15	19	16	16	17	13	2	14	16	25	23	24	29	24	24	26	27	24	33	16	32	0	48	33	37	38	32	40	40	33	45	53	47	40	36	47	43	53	47	36	51	46	54	43	42	47	48	48	46	48	60	50	66	68	72	68	68	70	73	70	72	79	0	79	82	83	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	3	1	1	2	1	2	4	2	1	1	2	2	1	1	1	1	1	3	2	3	2	1	1	3	2	1	3	2	2	4	2	1	1	2	2	1	1	1	1	3	2	1	2	2	1	2	2	2	2	2	1	2	1	2	1	3	3	1	1	3	3	1	1	2	1	2
5500	-484.585880716745692	-491.441368667705092	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.670689107507416	0	4	6	4	5	6	7	7	9	9	7	9	11	11	13	13	12	14	13	16	15	17	13	14	14	16	15	15	15	15	16	18	16	18	17	20	19	21	20	20	22	21	22	24	22	23	24	23	24	27	24	25	24	26	26	25	24	25	27	26	26	27	28	26	27	27	26	28	29	29	31	30	32	32	33	35	36	37	37	39	37	41	44	46	0	1	2	1	4	5	2	1	6	7	5	11	2	8	13	17	14	14	13	15	16	16	13	19	8	27	16	14	23	24	28	24	25	26	16	30	25	23	30	0	36	37	42	38	32	40	40	43	39	53	40	46	36	46	48	36	46	32	47	57	47	43	55	51	55	55	51	62	60	50	68	68	68	66	68	70	73	70	74	79	0	79	82	83	1	2	2	2	1	1	2	4	2	1	1	1	3	2	1	1	1	2	1	2	1	2	1	1	5	1	1	2	1	1	1	3	1	1	3	3	3	3	2	1	1	1	1	1	2	2	2	1	1	2	2	1	2	1	2	2	1	3	1	1	1	2	1	1	1	1	2	1	1	1	2	1	2	3	2	2	2	5	2	1	1	2	1	1
6000	-500.640568414207792	-507.496056365167192	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.566292009753847	1	4	3	4	6	7	7	7	8	9	9	9	11	12	12	12	13	14	14	14	14	16	15	14	15	13	15	14	15	16	16	17	14	17	16	20	18	21	20	21	23	21	21	23	21	23	24	24	26	27	25	25	26	24	25	26	26	25	27	27	26	27	27	26	27	27	27	28	29	30	29	31	32	32	32	35	34	37	37	40	38	41	45	47	0	3	1	3	3	3	2	3	5	7	8	5	11	8	6	13	14	16	15	13	14	16	28	15	19	14	17	14	14	33	23	30	8	26	16	30	33	23	32	0	36	37	33	38	32	40	40	43	58	53	46	40	41	40	43	36	47	41	51	52	54	55	48	46	48	48	57	66	60	50	68	68	68	72	48	70	74	76	73	72	0	79	82	83	1	1	1	1	2	2	1	2	2	2	1	1	1	3	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	3	2	3	2	2	3	2	1	2	1	2	1	2	2	2	2	1	1	1	2	2	1	3	2	1	2	2	1	2	2	2	2	1	2	1	1	1	2	1	2	2	1	3	2	1	1	2	4	1	2	2	1
6500	-472.541159619897599	-479.396647570856999	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.549955933953705	0	2	6	4	5	6	8	7	9	10	10	11	11	12	11	11	13	14	15	15	14	14	14	14	15	14	15	16	14	16	18	17	18	17	17	19	19	21	21	20	23	22	21	23	21	23	24	23	23	27	24	23	25	25	24	27	24	26	26	26	26	26	26	26	27	27	27	28	29	29	29	30	32	32	32	33	36	37	36	39	38	42	45	46	0	1	2	2	2	4	6	5	6	7	7	11	8	16	8	8	16	17	13	13	16	16	17	15	15	16	16	17	16	24	28	15	30	26	27	19	33	28	30	0	43	37	37	38	32	40	40	43	32	53	40	40	41	46	48	41	40	49	47	51	40	55	48	46	62	42	54	66	47	50	66	62	68	68	72	70	74	76	74	72	0	80	82	83	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	2	2	1	2	1	1	2	1	2	1	2	1	1	2	1	2	1	2	1	2	4	1	1	2	1	1	2	2	2	1	3	1	2	2	1	1	1	2	2	1	1	1	3	2	2	2	1	2	1	1	3	1	1	3	2	2	1	2	2	2	2	4	1	2	1	1
7000	-466.034040432090478	-472.889528383049878	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.772538980120126	0	5	4	5	6	7	7	7	8	9	8	10	9	12	10	13	13	11	14	13	15	16	14	15	15	16	14	16	16	16	16	17	17	17	16	18	19	21	20	21	23	22	23	24	21	23	25	24	25	27	24	25	26	24	25	26	26	22	28	27	26	28	26	25	26	28	27	29	28	30	30	28	31	33	34	33	35	38	37	38	37	40	44	43	0	3	1	3	2	2	3	2	2	7	5	11	8	15	8	14	14	15	15	10	16	16	17	19	19	27	16	23	23	24	23	24	30	26	27	30	33	28	32	0	36	37	37	38	32	40	40	37	30	53	40	46	41	46	43	41	46	39	51	47	54	55	55	51	48	48	47	62	47	50	72	48	68	73	66	70	74	76	74	68	0	80	82	82	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	2	2	2	1	2	1	2	3	4	1	1	1	2	1	1	2	1	2	2	1	1	2	1	1	1	2	1	1	2	1	1	2	1	1	3	1	1	2	2	3	1	2	1	1
7500	-479.014322975926291	-485.869810926885691	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.621132365503783	1	4	5	5	5	3	6	7	9	10	9	11	10	13	11	12	12	13	14	15	15	17	14	14	16	15	15	16	16	16	18	16	17	18	16	19	18	19	20	21	21	22	20	22	20	24	24	24	23	27	24	25	25	25	25	26	25	25	28	28	26	27	27	26	26	29	27	29	30	29	30	29	31	33	34	34	36	38	36	38	37	42	44	46	0	6	6	6	6	1	2	3	7	4	2	9	8	17	13	13	9	16	15	13	16	27	16	17	19	16	16	17	23	24	28	24	30	26	27	30	33	23	30	0	36	37	33	38	24	40	40	43	45	53	40	51	41	51	43	53	47	49	51	67	54	42	55	51	48	48	57	55	67	50	68	62	68	72	66	70	74	76	74	74	0	80	82	82	1	1	2	1	1	1	1	2	1	2	3	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	2	1	1	2	1	2	1	2	2	1	2	2	1	2	3	2	2	3	1	1	2	1	2	1	3	1	1	1	2	1	1	3	1	1	1	2	2	2	2	1	1	1	1	2	2	2	2	2	1	2	1	2	1	1
8000	-464.651282970466070	-471.506770921425471	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.624202582469097	1	4	5	5	6	7	7	7	9	10	9	10	10	12	13	13	14	13	15	14	15	17	15	13	15	15	15	16	14	16	17	18	17	18	18	18	19	19	20	19	23	21	22	22	21	23	23	24	25	27	24	25	25	24	25	27	25	26	26	27	26	26	28	26	27	27	27	29	28	29	30	31	31	32	33	34	35	36	38	38	36	42	44	46	0	1	2	2	2	3	1	3	6	7	3	11	8	13	9	13	14	14	15	9	14	16	17	13	15	16	15	23	14	24	23	30	15	26	27	30	33	23	25	0	36	37	42	28	32	40	40	43	45	53	40	47	39	40	43	53	46	49	51	51	47	43	55	54	55	48	52	66	47	50	68	68	68	68	74	70	73	76	74	74	0	80	82	82	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	2	1	1	1	2	2	2	1	2	1	2	1	1	1	2	1	1	2	2	1	1	1	2	2	1	2	1	1	2	2	2	2	2	2	1	2	1	2	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	2	1	2	1	1	2	2	1	3	1	2
8500	-477.144256214704455	-483.999744165663856	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.627091692057502	0	5	3	4	5	5	6	7	9	10	9	10	11	11	11	13	13	12	15	15	13	17	15	14	15	15	15	16	15	16	18	17	18	17	18	19	19	20	20	20	22	23	21	23	22	23	24	23	24	27	24	25	26	25	26	28	25	26	28	27	26	27	28	25	27	27	28	28	29	30	30	31	32	32	34	33	35	36	35	38	37	40	44	47	0	3	1	1	3	3	4	2	5	8	5	11	8	9	8	13	14	14	24	12	14	16	17	9	13	17	16	23	17	19	20	24	24	26	16	30	33	28	24	0	30	37	37	38	30	40	40	37	45	53	40	51	41	46	37	53	46	49	61	47	54	48	62	46	33	55	52	66	47	50	66	68	72	66	74	70	72	76	74	72	0	80	82	83	1	1	2	2	1	1	1	1	2	2	2	1	2	1	2	1	1	1	1	2	1	2	1	2	2	1	1	1	1	1	1	1	3	1	3	1	1	2	3	1	2	3	1	2	3	2	2	2	1	1	2	1	2	1	3	1	1	1	1	2	1	3	1	1	4	1	2	1	2	1	1	2	1	2	1	2	2	1	1	4	1	1	2	1
9000	-500.336245002858732	-507.191732953818132	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.640623098195865	-1	3	6	2	5	4	7	7	9	9	8	10	11	11	10	13	13	13	14	14	15	14	14	14	16	15	14	16	16	17	18	18	17	17	17	20	19	21	21	21	23	21	21	22	22	23	23	24	23	26	24	24	25	25	25	27	25	25	25	27	26	26	27	26	27	28	28	28	29	30	30	31	32	33	33	34	36	37	36	39	36	41	45	45	0	1	6	1	2	1	5	3	11	6	6	10	8	8	8	13	8	14	13	13	16	13	17	13	20	14	13	23	14	24	29	24	13	26	27	25	33	23	32	0	39	33	37	28	32	40	40	43	45	53	46	40	36	40	43	53	47	49	51	64	54	43	55	46	42	55	64	65	60	50	66	68	71	68	71	70	74	76	72	72	0	80	82	82	1	2	1	2	2	2	1	1	1	2	2	1	2	2	2	1	3	1	2	2	1	1	1	1	1	2	1	1	3	1	1	2	3	1	1	3	1	3	2	1	2	2	1	3	2	2	2	2	1	1	1	2	2	2	2	1	1	1	1	1	1	2	1	2	3	1	1	1	1	1	1	2	1	2	1	2	2	1	3	4	1	1	2	2
9500	-511.582422239674429	-518.437910190633829	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.647957950343532	0	4	5	5	6	6	7	8	9	8	9	10	9	12	11	13	11	13	15	14	15	17	13	13	16	15	16	16	15	15	16	17	16	18	18	20	18	19	19	20	23	22	22	23	20	23	25	23	25	27	24	24	25	26	24	26	25	25	27	26	25	27	27	27	27	28	28	26	30	29	31	29	31	32	34	35	34	37	36	40	38	42	44	46	0	1	1	1	2	2	3	6	2	7	5	5	8	17	8	17	8	14	24	13	16	16	17	15	24	15	16	17	23	13	23	30	24	26	27	32	32	28	24	0	36	37	33	38	32	40	51	43	32	53	46	46	41	61	37	53	40	45	51	46	40	43	43	51	48	68	60	43	40	50	68	66	72	68	74	50	68	76	72	74	0	80	82	83	1	2	3	2	1	1	1	1	2	1	2	2	1	1	3	1	1	1	1	2	1	2	1	1	1	2	1	2	1	2	2	1	2	2	2	1	1	1	3	1	1	3	2	2	1	2	1	1	3	1	1	1	1	1	3	1	2	2	1	1	2	2	2	2	2	2	1	3	5	2	2	1	1	3	1	3	3	1	3	3	1	1	1	2
10000	-502.863465742415599	-509.718953693374999	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.577187204447352	0	4	5	5	5	6	7	7	8	9	9	10	10	13	11	12	12	13	14	15	13	16	14	14	14	14	14	17	15	16	15	18	17	17	17	19	19	19	19	20	23	22	21	21	22	23	24	23	25	26	24	24	25	26	24	28	25	25	26	27	26	26	27	26	26	28	27	27	28	30	30	31	32	33	34	34	35	38	37	39	38	41	44	46	0	1	2	1	2	1	2	2	7	7	9	6	8	17	8	15	6	15	15	17	17	17	17	15	13	15	16	29	17	25	23	20	30	26	27	30	15	28	19	0	37	36	39	38	39	40	40	33	45	36	40	40	41	51	43	50	51	45	40	52	52	55	42	51	48	68	47	48	60	50	68	68	68	66	72	70	73	76	72	79	0	80	82	83	1	2	1	2	1	3	2	1	1	1	1	2	1	1	2	1	3	1	1	2	1	1	1	2	2	1	1	1	1	1	1	2	1	2	2	2	6	1	3	1	1	1	1	1	2	2	2	2	2	2	2	2	1	1	1	1	1	2	3	2	2	1	2	1	2	1	2	2	1	2	2	2	3	3	2	2	1	2	3	1	1	2	2	1
10500	-524.800044761733602	-531.655532712693002	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.540045662315954	0	4	5	2	5	7	8	7	9	10	8	10	10	12	11	12	12	13	13	15	14	16	15	15	16	15	15	17	15	17	18	17	18	18	17	20	16	20	20	20	23	23	23	23	22	24	23	22	25	24	24	24	25	22	25	25	25	26	28	27	26	27	26	26	25	28	28	27	27	30	30	31	31	32	33	35	34	38	37	39	38	42	44	45	0	1	2	1	2	3	6	2	3	7	5	9	8	13	8	10	13	14	10	15	17	16	19	19	19	19	17	23	17	24	17	24	37	26	27	24	19	23	32	0	32	33	33	28	39	40	40	37	39	24	47	40	50	40	43	50	46	45	52	46	54	55	42	52	48	62	52	42	40	50	42	68	68	68	72	70	74	76	74	79	0	74	82	82	1	2	1	1	1	1	1	1	2	2	2	1	2	1	2	1	2	1	2	3	1	2	2	1	2	2	1	1	1	1	3	1	1	2	1	2	1	2	2	1	3	2	3	3	1	2	2	2	3	4	1	2	1	1	1	1	1	2	2	2	2	1	2	2	1	1	2	2	3	3	3	2	2	3	1	3	1	2	2	2	1	4	1	1
11000	-516.688748040099085	-523.544235991058486	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.490143967980626	0	4	6	4	5	6	8	7	10	10	10	8	10	12	12	11	14	13	14	15	14	16	13	14	15	14	14	15	15	17	16	18	17	17	18	18	19	21	20	20	23	22	22	23	21	24	23	24	25	25	24	23	26	26	25	27	24	25	27	27	26	28	28	26	24	27	28	28	29	30	31	31	30	32	30	34	36	36	35	39	37	41	43	45	0	1	5	1	2	5	2	3	6	3	12	6	8	10	8	8	14	15	15	15	16	15	16	15	19	16	16	23	17	24	16	30	25	26	27	24	33	31	32	0	36	37	33	38	32	40	40	42	45	41	47	40	50	46	48	50	52	32	61	64	40	48	43	47	33	48	61	66	61	50	68	66	68	68	66	70	73	76	68	79	0	79	82	82	1	3	1	2	1	1	3	1	2	2	1	1	2	1	3	2	2	1	2	2	2	2	1	2	1	1	2	1	1	2	2	1	2	2	2	2	1	4	2	1	2	2	3	1	2	2	2	1	2	1	1	3	1	1	1	1	1	3	1	1	4	2	3	2	3	1	1	1	1	3	2	2	2	2	2	2	3	1	3	2	1	3	2	2
11500	-487.536430902809514	-494.391918853768914	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.577388601297930	1	3	5	4	4	6	6	7	8	10	8	10	10	13	12	12	12	14	12	15	14	16	14	14	16	16	16	16	16	15	18	17	17	17	17	19	19	20	21	20	23	22	22	22	21	23	24	22	25	27	25	24	26	25	25	28	25	24	27	28	26	26	27	26	26	28	26	27	29	29	29	30	32	30	33	34	35	36	36	39	37	41	44	47	0	1	2	2	2	3	2	3	3	7	5	9	8	16	6	13	13	17	13	8	16	16	17	15	19	16	16	23	17	15	23	30	24	26	16	19	33	23	32	0	32	37	33	38	36	40	40	37	45	53	46	46	36	46	37	41	47	41	46	46	52	48	62	46	41	55	52	62	59	50	68	68	72	68	66	70	74	76	74	79	0	79	82	83	1	1	1	1	1	1	1	1	2	1	1	2	2	1	3	2	1	1	1	2	1	2	1	1	3	2	2	1	2	2	2	1	1	1	2	4	1	3	2	1	4	2	2	1	1	2	2	2	2	1	1	1	4	1	2	3	1	1	3	3	2	2	1	1	3	1	1	1	1	1	1	2	1	2	2	2	2	1	3	2	1	4	2	2
12000	-476.233093145602652	-483.088581096562052	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.587284159350362	1	5	3	4	5	5	7	7	8	9	9	10	10	12	11	12	13	14	15	15	14	16	15	14	16	14	15	17	16	17	17	18	16	17	17	19	19	21	19	20	23	23	22	23	22	23	24	23	25	27	25	24	23	25	25	28	26	26	27	28	24	27	26	26	26	26	28	27	27	29	30	31	32	31	33	35	35	37	37	39	37	41	44	46	0	3	1	3	3	3	2	2	6	7	5	2	8	8	13	8	15	14	8	8	16	16	17	15	13	16	16	23	16	19	19	25	19	26	27	19	19	28	24	0	36	37	37	38	39	40	40	37	19	53	46	46	39	40	37	50	47	45	51	59	40	48	43	46	55	43	47	66	46	50	66	66	71	68	74	50	72	76	72	79	0	79	82	83	1	1	1	1	1	1	2	1	2	1	2	3	2	3	1	2	1	1	5	3	1	3	1	1	4	1	2	1	2	1	1	1	1	2	1	1	2	2	3	1	2	2	2	1	1	2	2	2	4	2	1	1	2	2	4	1	1	2	1	1	2	2	2	1	1	2	3	1	2	1	2	3	2	2	1	3	2	1	2	1	1	3	2	1
12500	-470.731953126373867	-477.587441077333267	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.671944259526637	1	4	5	4	5	6	7	8	9	10	9	10	10	12	11	12	13	14	14	14	14	16	14	13	16	14	15	16	16	16	17	17	17	17	18	19	19	20	21	21	22	22	22	23	21	23	24	24	24	26	24	23	25	24	25	27	25	25	27	28	27	25	27	25	27	28	26	29	27	30	30	31	31	32	33	32	35	35	37	38	37	41	44	47	0	1	1	1	2	3	3	2	6	7	7	5	8	13	8	8	16	17	13	15	17	16	14	15	24	16	17	16	16	24	23	30	30	26	27	30	33	28	24	0	36	37	37	28	32	40	40	37	45	53	40	40	41	40	42	53	47	45	47	47	47	48	48	47	62	48	54	66	46	50	68	68	68	68	66	70	74	76	68	72	0	79	82	83	1	2	2	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	2	2	1	2	1	1	1	1	1	2	2	1	1	1	1	2	2	1	1	2	6	1	2	2	2	3	2	2	1	2	1	1	2	1	2	2	2	1	1	2	2	2	2	1	1	1	2	2	1	1	2	2	1	2	2	2	2	1	1	2	3	3	1	2	2	2
13000	-511.137982378468223	-517.993470329427623	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.587549832750623	1	4	5	5	5	6	8	7	9	10	8	11	9	12	12	11	12	13	12	16	15	15	13	14	15	15	14	16	14	16	15	17	17	17	17	19	18	20	21	20	23	23	23	23	21	23	23	24	25	27	24	25	26	25	25	28	25	25	28	27	25	28	27	25	25	27	26	28	29	30	31	30	32	33	34	35	36	38	37	40	37	41	45	46	0	1	2	2	2	3	6	3	7	3	5	7	8	16	13	13	16	14	8	17	19	17	17	19	12	15	16	23	19	24	15	19	25	26	27	35	33	28	30	0	39	33	37	38	32	40	40	33	45	53	46	46	41	40	37	53	47	45	51	40	47	66	43	46	43	43	46	43	60	50	68	55	72	72	72	70	73	76	74	79	0	79	82	82	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	2	1	2	2	1	1	3	1	1	1	1	1	2	2	1	2	2	2	1	2	2	1	1	4	3	2	1	1	2	3	2	1	1	1	2	2	4	1	1	2	2	3	1	1	2	1	1	2	1	2	1	2	2	3	1	2	2	1	1	1	2	2	1	2	2	3
13500	-474.282007856130008	-481.137495807089408	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.691661265629713	-1	3	5	4	6	4	7	8	6	10	10	11	10	12	13	12	13	13	14	15	14	15	14	14	15	15	14	16	15	17	17	17	16	18	18	20	18	19	20	20	22	21	22	23	22	24	22	24	25	27	25	25	25	25	25	28	24	26	24	27	26	28	27	26	26	29	28	27	30	29	31	31	31	32	32	34	35	37	38	40	36	41	43	47	0	1	1	2	6	2	5	2	6	7	5	11	8	13	13	8	14	16	8	13	16	16	16	13	15	16	16	23	17	24	15	20	19	26	27	32	33	17	32	0	36	37	37	38	39	40	40	42	32	53	59	46	36	47	48	50	47	45	47	59	54	48	48	46	43	68	61	43	60	50	68	68	66	72	71	70	74	76	77	79	0	79	82	83	1	1	3	1	1	1	1	2	1	2	2	1	1	1	1	2	1	1	2	2	2	2	1	2	1	1	1	1	1	1	2	1	1	2	2	1	1	3	2	1	1	2	2	2	1	2	1	1	5	1	1	1	2	1	1	1	1	2	1	1	1	2	2	1	2	1	1	2	1	1	2	2	1	1	1	2	2	1	1	1	1	1	2	2
14000	-508.861752649194500	-515.717240600153900	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.593224255687859	0	2	6	4	5	7	8	8	9	7	8	10	10	11	13	12	14	14	13	14	14	17	15	14	15	15	16	17	14	15	17	17	17	18	18	18	19	19	20	20	22	21	22	24	21	23	25	22	23	26	24	22	25	25	25	26	25	24	27	27	27	28	27	26	27	29	26	28	29	29	30	30	31	32	33	33	35	36	38	38	37	41	45	46	0	1	2	2	2	3	5	2	6	2	5	8	6	13	13	14	16	14	8	9	14	16	15	9	15	19	16	15	14	19	23	13	19	26	27	19	33	23	24	0	36	37	37	38	39	40	40	42	39	53	40	40	41	40	48	41	40	49	51	47	57	48	42	52	55	68	51	42	54	56	68	66	66	72	74	70	74	76	73	74	0	79	82	83	1	1	2	1	2	1	1	3	1	3	2	1	1	1	2	1	1	1	3	2	2	2	1	3	1	1	1	2	1	2	1	3	2	2	1	2	1	2	2	1	2	2	2	2	1	2	2	1	1	1	2	2	1	3	2	2	2	1	2	1	1	3	3	2	1	1	1	3	1	1	1	1	1	2	1	2	2	2	3	2	1	2	2	1
14500	-502.755833458491395	-509.611321409450795	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.612758091972839	1	5	3	5	5	6	7	8	7	9	9	10	11	11	12	13	13	13	14	16	15	16	14	14	16	16	14	16	16	16	17	16	18	18	17	19	19	21	18	20	23	23	22	23	20	23	24	23	23	26	25	24	25	25	25	28	25	26	25	27	26	28	27	26	26	29	27	28	28	29	31	30	31	33	34	34	35	37	37	38	38	41	44	46	0	3	1	3	3	3	6	5	3	2	8	11	10	8	13	13	14	13	15	17	16	13	14	13	23	6	17	23	17	24	23	24	24	26	27	30	33	28	32	0	36	37	37	28	39	40	40	37	45	53	47	40	41	47	43	50	40	49	46	47	54	43	48	47	48	68	59	48	47	50	68	66	68	72	48	70	73	76	74	72	0	80	82	83	1	2	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	3	2	2	1	5	1	1	1	1	3	1	1	2	2	2	1	2	1	1	2	2	2	4	1	2	2	3	2	1	1	2	1	1	2	1	3	2	1	1	1	3	2	1	2	1	1	2	2	1	2	1	2	2	3	3	2	3	3	3	1	2	2	1
15000	-488.291865234127727	-495.147353185087127	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.535640215544897	0	3	5	4	5	5	7	8	9	10	10	10	11	12	12	12	14	13	12	15	15	16	14	15	16	15	16	17	15	16	16	17	16	18	18	19	19	21	20	20	23	22	23	22	21	23	23	23	25	25	25	25	25	25	25	26	24	25	28	27	27	26	27	26	26	27	27	29	29	29	31	29	31	33	33	34	36	36	38	39	37	42	44	47	0	1	2	2	2	2	2	2	3	4	6	9	11	8	13	10	14	14	13	15	16	16	15	14	11	16	16	17	17	19	23	20	24	26	22	24	33	28	30	0	36	33	33	28	39	40	40	37	45	41	57	46	41	46	42	50	40	45	51	46	54	37	55	46	48	43	57	62	60	50	68	62	72	66	62	70	73	76	68	71	0	79	82	83	1	1	1	1	1	1	2	3	2	3	2	1	1	2	1	1	1	1	1	2	2	2	1	2	2	2	2	1	1	2	1	1	1	2	1	2	2	2	2	1	2	2	3	2	1	2	2	3	2	2	1	1	1	1	2	1	2	1	2	2	1	4	1	1	1	2	1	2	1	2	1	1	1	2	2	3	2	2	5	3	1	2	1	2
