"","type","n","prop.ances.ok","msup.ances","merr.date","prop.imp.ok","mu1.ok","mu2.ok","merr.pi"
"68fdafc863","zuper",95,0.648936170212766,0.651196808510638,3.24217105263158,NA,1,1,0.0110750612399195
