step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90
5000	-524.682665601277222	-523.266820106216073	-1.415845495061197	0.000014407787669	0.000012427322914	0.862542064006623	0.540615610479516	-1	1	1	4	5	9	6	9	8	9	10	10	10	11	11	10	10	13	14	14	10	12	12	13	12	12	13	13	12	14	15	15	13	15	13	14	15	17	16	15	14	16	17	15	17	16	16	17	17	18	18	18	17	18	18	18	17	17	18	18	17	18	19	18	19	20	19	19	19	18	19	18	23	19	22	22	23	21	21	22	21	22	25	25	26	25	26	28	28	32	0	1	1	3	4	9	5	5	5	9	9	7	9	8	21	9	9	8	12	6	10	10	11	10	9	12	10	15	21	12	33	26	12	33	13	29	29	33	26	30	26	26	44	12	31	34	30	31	42	40	57	57	34	31	37	26	26	31	58	19	34	46	70	30	36	72	39	53	19	47	33	44	66	57	48	81	66	67	40	71	70	66	77	81	86	82	81	87	84	87	1	1	1	2	1	1	1	2	2	1	1	2	1	1	1	1	2	3	2	2	1	2	1	2	2	1	2	1	2	3	1	2	2	1	1	1	2	2	2	1	1	2	1	2	1	1	1	2	1	2	1	1	1	2	2	2	3	1	1	2	1	1	1	2	2	1	2	2	3	1	2	2	1	2	3	1	2	1	4	2	1	1	2	2	1	2	2	2	2	3
5500	-492.595129405417367	-491.200266719913657	-1.394862685503723	0.000019547189470	0.000015431923048	0.789470172725126	0.708277186562581	0	2	4	4	5	9	8	8	7	9	8	10	9	11	10	11	10	10	14	13	12	12	12	12	13	12	13	13	13	14	13	16	14	14	14	14	15	16	16	15	16	15	16	15	16	17	16	16	17	17	17	18	16	18	19	20	17	18	19	18	16	19	19	18	19	21	17	19	18	16	20	19	20	19	21	22	24	22	21	22	23	22	24	26	26	27	27	28	26	32	0	1	2	2	4	11	5	5	5	9	9	7	11	8	10	9	11	8	12	6	10	15	11	15	17	12	21	16	24	12	12	26	31	12	21	29	29	19	26	31	26	26	26	12	19	34	30	33	39	40	32	41	34	19	29	42	26	33	33	45	34	46	70	40	36	72	42	31	48	19	50	46	46	32	31	70	66	39	50	50	76	66	82	81	77	83	81	81	76	84	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	2	1	2	2	2	2	1	1	1	2	1	1	1	1	1	1	4	3	2	2	3	1	1	1	2	2	2	1	1	2	1	1	2	1	1	2	3	3	2	3	2	2	1	1	1	2	1	1	2	3	1	3
6000	-486.561372684343780	-485.194782125642632	-1.366590558701132	0.000037935704393	0.000024718180970	0.651580914764226	0.663073040716924	0	2	3	4	6	10	8	9	8	10	11	10	10	11	11	9	10	12	13	13	11	13	14	12	13	13	12	14	14	14	15	16	14	14	14	15	15	17	15	15	16	16	17	16	16	17	16	15	18	18	18	17	16	15	19	19	18	18	18	18	18	19	19	19	20	20	18	20	19	18	20	20	22	20	20	21	24	23	21	20	23	24	25	27	26	27	27	28	29	32	0	1	1	3	4	16	5	5	5	9	9	7	9	8	10	9	16	8	12	15	10	21	13	11	13	12	15	11	27	12	19	26	12	12	22	29	29	40	19	19	26	26	40	31	30	31	33	33	39	40	42	40	34	26	29	39	42	31	31	39	46	46	70	40	36	58	39	34	58	30	50	59	53	39	59	63	66	67	50	30	76	73	82	81	82	83	81	81	87	76	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	2	2	1	2	1	1	1	1	2	1	2	2	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	2	1	1	1	2	2	1	1	3	1	2	1	1	3	2	1	1	2	1	2	3	1	1	1	2	1	1	2	2	2	5
6500	-481.205968298431856	-479.618860454746141	-1.587107843685698	0.000060911100805	0.000014969519032	0.245760113258108	0.619117731567835	1	3	4	4	5	9	7	8	7	9	11	10	8	11	10	10	11	12	13	14	11	13	14	12	13	12	13	12	16	14	13	13	14	14	13	15	16	16	15	15	16	16	16	15	16	16	16	17	18	17	18	18	16	15	17	19	17	18	20	18	17	18	18	18	19	21	18	19	20	19	19	20	23	20	21	21	23	21	21	22	23	23	23	26	26	27	27	28	28	32	0	1	1	2	4	13	5	5	5	9	6	7	9	8	10	13	13	8	12	35	6	15	16	21	11	12	10	10	21	19	12	26	12	12	6	22	36	19	19	30	54	32	32	12	12	34	54	44	39	40	26	43	34	12	37	43	42	47	48	45	34	34	47	40	36	46	39	46	48	19	30	68	61	67	58	63	66	67	47	40	76	66	66	81	77	77	81	81	87	87	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	2	1	1	2	1	1	1	1	2	1	2	1	1	1	2	2	2	1	1	1	1	1	1	2	1	2	3	1	1	1	2	1	2	1	1	4	1	1	1	1	1	1	2	3	2	2	2	2	2	2	1	5	3	1	3	1	2	1	2	2	2	2	1	1	2	2	2	2	2	2	1	3
7000	-502.744109185944239	-501.358320861009076	-1.385788324935188	0.000067538735707	0.000029105801806	0.430949757957340	0.674082191233555	0	2	4	4	5	9	8	9	7	10	11	11	10	11	8	10	11	12	15	14	10	11	13	12	14	13	12	12	15	15	13	15	14	14	12	14	16	17	14	16	15	17	18	17	15	16	17	17	17	18	16	17	16	17	16	19	17	18	18	18	17	18	17	18	18	20	19	18	16	19	20	20	22	21	21	21	23	23	21	22	22	22	24	27	25	27	28	29	29	32	0	1	1	2	4	9	5	5	5	15	6	7	9	8	9	6	6	8	12	6	15	10	6	21	15	12	16	21	25	26	7	26	31	12	11	15	29	19	26	30	12	32	26	33	33	34	30	33	39	40	26	26	34	19	25	48	26	49	42	45	46	34	7	40	29	19	49	53	33	57	40	43	53	67	38	63	72	58	19	50	76	66	82	81	83	83	81	84	84	89	1	1	2	1	1	1	1	2	1	1	1	2	2	1	1	1	1	2	3	2	1	1	2	1	3	1	1	1	1	1	2	1	1	2	1	3	1	1	1	1	2	1	3	2	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	2	1	2	3	1	2	2	2	1	1	1	2	1	3	1	2	2	2	3	2	3	1	1	2	2	1	2	2	1	1	3
7500	-490.821557034484897	-489.386467255253933	-1.435089779230956	0.000053382774055	0.000018788912401	0.351965830428657	0.643162809922945	0	2	3	4	6	10	8	9	8	9	11	10	9	11	10	10	10	13	13	13	12	12	12	13	14	12	13	13	16	14	14	15	14	15	14	13	15	17	15	15	16	16	18	17	15	14	16	16	18	17	18	18	16	17	19	19	17	18	20	18	17	18	17	18	19	19	19	18	20	19	18	19	23	20	20	22	23	22	21	21	23	22	24	26	26	25	27	28	28	33	0	1	2	3	4	9	5	5	5	9	10	7	9	8	9	13	13	14	12	11	15	10	17	22	13	12	22	15	35	7	12	12	19	12	16	15	22	19	26	12	32	19	42	48	19	19	19	31	39	47	19	32	46	48	37	57	39	48	33	45	34	34	30	40	29	46	43	53	38	63	50	32	72	43	44	70	66	56	48	50	76	72	66	81	83	82	81	76	87	88	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	3	1	1	1	1	1	2	2	1	1	1	4	2	2	1	2	2	2	2	2	1	2	1	2	2	1	1	1	1	1	2	1	2	2	2	1	2	1	1	1	2	2	1	2	1	1	2	2	1	1	1	2	1	2	2	1	1	2	3	2	2	2	1	1	3	2	2	2	2	3	1	2
8000	-485.707827707070749	-484.265784361814610	-1.442043345256128	0.000074855071556	0.000025771852171	0.344289994458728	0.643670336549375	1	3	5	4	6	9	9	9	9	9	10	10	8	12	10	10	10	13	14	13	9	12	12	13	14	11	13	13	16	14	13	15	14	15	13	14	15	17	14	16	17	15	16	16	17	17	16	17	17	17	17	17	16	17	18	18	16	18	19	17	16	18	18	19	19	19	18	19	19	20	19	19	22	20	22	22	22	22	21	21	24	22	24	27	27	27	26	27	28	31	0	1	1	1	3	13	5	5	13	13	13	7	5	8	21	9	9	8	12	16	13	10	17	15	23	12	15	15	37	31	12	26	12	33	16	22	36	19	12	30	43	19	42	33	32	34	30	31	42	40	26	39	34	12	29	32	31	44	44	39	34	34	19	44	37	51	42	19	58	63	40	46	79	39	59	63	66	67	40	30	70	72	66	87	83	77	81	76	87	87	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	1	1	1	1	1	2	1	1	2	2	2	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	2	1	3	1	1	2	1	2	1	1	1	1	1	2	3	1	1	1	2	1	1	2	2	1	1	3	1	2	2	2	2	4	2	2	3	1	1	3	1	3	1	2
8500	-498.230858698225745	-496.663216623023288	-1.567642075202483	0.000066955614731	0.000017074971825	0.255019267520636	0.670704075189148	1	2	3	4	5	9	8	9	9	7	11	10	8	11	10	10	10	11	14	12	11	11	13	12	12	13	12	14	16	12	15	16	13	15	15	14	16	16	15	14	17	16	18	16	17	17	16	15	18	17	18	17	16	16	17	19	17	18	19	19	17	17	18	18	18	21	18	19	20	20	18	19	21	19	20	22	24	20	21	22	23	23	22	26	26	25	27	29	28	32	0	1	2	3	4	13	5	5	13	5	9	7	10	8	10	13	13	8	33	13	10	9	10	15	17	12	15	21	22	12	33	39	30	12	23	15	36	33	26	30	26	48	32	33	48	34	30	33	39	40	52	26	34	19	37	32	32	48	19	45	34	48	42	47	29	59	39	53	47	63	40	46	46	51	38	70	72	67	50	50	76	83	48	81	77	66	81	84	81	88	1	1	1	1	1	1	2	2	1	1	1	2	1	2	2	2	2	1	1	2	2	1	3	1	1	2	1	1	2	1	1	1	1	1	1	2	1	2	1	1	2	1	2	1	1	1	3	2	1	2	1	2	1	1	1	2	1	2	1	2	2	1	1	2	1	1	2	2	2	1	2	1	3	1	2	1	3	1	2	3	1	1	2	2	1	1	2	2	2	1
9000	-490.400783524083351	-488.949855217458889	-1.450928306624455	0.000072098039759	0.000024165194373	0.335171309153985	0.644194539566325	-1	2	5	3	5	8	7	9	9	9	10	10	7	11	10	10	10	12	13	13	12	11	14	11	12	12	14	13	15	14	15	15	13	14	12	15	13	16	14	16	17	15	17	16	15	17	16	16	17	18	17	17	16	18	18	19	18	18	17	18	18	18	16	18	20	20	16	18	20	19	20	18	22	20	21	22	24	21	20	21	23	23	25	27	26	26	27	27	29	32	0	1	4	2	4	13	5	5	6	13	13	7	5	8	10	6	9	8	12	35	24	15	20	10	16	12	21	24	37	12	19	26	7	33	16	37	11	12	19	19	33	26	19	30	12	34	19	45	39	40	32	32	33	32	37	43	44	48	26	19	46	19	30	33	36	46	39	53	48	63	40	34	46	49	19	70	66	49	50	50	76	66	82	81	77	66	81	81	84	89	1	1	1	1	2	1	1	2	1	1	2	2	1	1	1	1	1	2	3	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	2	3	1	2	2	2	1	1	4	1	1	1	2	1	1	1	2	2	2	1	1	2	3	3	1	2	1	2	3	2	1	1	2	2	2	2	3	2	3	2	2	2	2	2	1	3	1	2	1	2	2	2	1	2
9500	-483.261565363580985	-481.873844063944773	-1.387721299636195	0.000065754354180	0.000028037662104	0.426400083362178	0.644411915825431	0	2	4	5	6	9	7	9	10	10	11	11	8	11	9	11	9	12	15	13	11	13	13	13	12	12	11	14	16	15	15	15	13	14	13	15	13	17	16	15	16	17	17	14	17	16	14	15	17	17	18	17	16	16	18	20	15	18	19	19	17	17	19	18	19	20	18	19	19	20	19	18	23	20	21	22	24	22	21	22	24	24	25	26	26	24	28	28	28	32	0	1	1	3	4	13	5	5	17	15	6	7	5	8	13	17	13	8	33	11	15	27	11	21	9	7	15	10	37	12	44	44	12	12	10	37	21	31	57	12	32	57	57	33	31	33	12	44	39	19	19	30	34	31	36	52	12	19	57	45	34	34	30	50	36	72	40	53	58	63	12	26	66	42	50	70	66	49	19	69	76	80	86	81	86	66	81	81	84	89	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	4	1	3	2	2	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	2	2	2	1	1	1	2	1	2	1	1	2	1	1	3	3	2	1	2	1	2	2	3	2	1	1	1	2	1	2	2	2	1	2
10000	-503.049343756973883	-501.664999194935206	-1.384344562038677	0.000065102385248	0.000028286812661	0.434497331453259	0.682997136450634	0	2	3	5	6	10	9	9	10	10	9	11	7	10	11	11	11	11	14	12	9	12	13	13	13	12	13	13	16	15	13	14	14	15	13	15	14	17	15	15	16	16	18	15	16	17	17	13	18	17	18	18	16	18	19	19	18	18	17	19	18	19	16	17	19	20	17	20	17	19	18	18	21	20	20	21	23	22	21	22	23	22	24	27	26	26	26	29	27	32	0	1	1	3	4	11	5	5	13	21	13	7	5	8	21	11	9	8	12	11	13	10	11	22	17	7	21	21	37	48	12	26	31	12	11	37	28	40	26	31	12	39	41	12	32	34	30	12	39	48	44	67	34	19	29	43	26	33	48	38	46	59	31	40	36	72	32	58	45	63	40	34	68	42	42	70	46	39	71	71	76	75	66	81	83	83	81	76	87	87	1	1	2	1	1	1	2	2	1	1	1	2	1	1	2	2	1	1	2	2	1	1	2	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	2	1	1	1	2	2	1	3	2	2	1	1	1	1	1	2	1	2	1	1	2	2	1	1	2	3	1	2	3	2	2	1	2	2	2	1	1	1	3	1	3
10500	-484.993127243042068	-483.599583059467875	-1.393544183574204	0.000063249983499	0.000026176653797	0.413860247050272	0.644583128509451	0	1	4	5	6	10	9	9	9	9	10	10	7	11	10	11	10	11	13	13	11	12	11	13	13	12	13	13	15	13	15	15	15	14	13	14	13	16	15	15	15	17	16	15	16	15	15	15	17	18	16	17	17	17	18	20	18	17	19	18	16	19	17	19	19	19	18	19	19	20	18	19	23	21	21	22	24	22	21	23	23	22	23	26	26	27	27	26	28	33	0	1	1	2	3	13	5	4	13	13	13	7	4	8	10	9	9	8	12	15	15	10	11	16	9	7	21	15	37	12	12	26	12	12	17	37	10	12	26	19	26	32	26	30	19	34	34	12	39	40	26	19	34	44	36	42	32	12	58	38	19	34	19	40	36	38	49	33	58	63	40	53	66	57	58	70	66	57	71	79	76	66	82	81	77	83	81	76	88	87	1	1	2	3	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	2	2	2	2	2	2	1	3	3	1	1	2	1	2	1	1	1	1	2	1	2	2	2	2	1	2	2	2	2	1	1	2	3	1	2	2	1	1	2	1	2	2	1	2	2	2	1	3	1	2	2	1	1	1	2	1	2	2	2	1	2
11000	-486.851250706487463	-485.142170650170101	-1.709080056317377	0.000082625967170	0.000016587009807	0.200748147042689	0.711874608655942	-2	1	4	4	5	8	8	10	9	10	9	10	7	12	8	11	9	13	13	13	11	12	14	13	11	12	12	13	14	13	14	16	14	14	13	15	15	16	15	15	16	16	17	16	16	16	16	15	18	17	17	17	16	17	19	20	18	16	18	18	18	19	18	18	19	20	18	19	19	20	20	18	21	21	21	22	23	21	19	22	23	23	25	26	26	27	27	28	28	33	0	1	2	2	4	13	2	4	13	15	6	7	3	8	13	11	6	8	12	17	10	10	15	16	11	12	21	10	24	12	12	26	12	19	16	23	29	31	26	31	19	26	39	48	48	34	30	19	42	40	58	41	33	31	29	43	43	12	48	42	46	46	46	40	29	58	42	34	59	63	40	46	68	67	48	70	72	42	40	79	70	43	82	81	83	83	81	81	87	88	1	2	2	1	1	1	4	3	1	1	1	1	1	1	1	1	1	1	2	2	1	1	3	1	1	1	1	2	1	1	2	2	2	1	1	1	1	1	1	1	2	2	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	2	2	2	1	2	1	2	2	1	1	1	2	1	2	3	2	2	1	2	1	2	1	2	2	2	1	2
11500	-521.636581598251723	-520.263175592391917	-1.373406005859756	0.000073130149105	0.000034175698672	0.467327074954573	0.629599992684948	1	3	3	4	5	10	9	8	10	9	11	10	8	12	11	11	11	12	14	12	12	11	11	14	13	13	14	14	15	14	15	13	12	14	14	14	16	17	15	14	15	14	17	16	17	16	15	15	17	18	17	17	17	18	18	20	18	17	18	18	17	18	19	17	19	20	18	18	19	19	19	20	22	21	21	21	23	22	21	22	23	22	25	25	26	27	27	26	29	32	0	1	1	3	4	13	5	5	13	13	9	7	5	8	10	6	9	8	12	6	13	10	9	15	6	12	15	21	36	33	12	12	7	33	16	10	23	19	26	33	26	32	42	33	48	34	33	34	44	44	32	26	48	31	36	67	32	48	51	48	46	34	19	40	36	69	52	7	46	48	64	46	59	42	58	63	46	67	50	79	70	66	82	76	83	83	81	76	88	81	1	1	1	1	1	1	2	2	1	1	1	1	2	2	1	1	1	2	2	2	2	1	1	2	1	2	1	1	1	1	2	2	2	1	1	2	3	2	1	2	1	1	2	2	1	1	2	1	1	1	1	2	1	1	2	1	2	1	1	2	1	3	3	2	2	1	1	3	1	2	1	3	2	3	2	1	4	2	2	1	2	1	2	2	1	1	2	2	2	4
12000	-481.138174372773221	-479.691474589461905	-1.446699783311298	0.000104376179618	0.000035427535709	0.339421655768852	0.779950719782330	0	2	5	3	6	9	8	10	10	10	11	11	8	12	11	11	11	12	15	12	10	13	13	13	13	13	14	12	14	13	14	15	12	15	14	12	16	16	15	16	17	16	15	16	14	17	15	17	17	18	17	18	17	18	16	20	17	18	20	17	17	19	18	18	20	21	19	19	19	19	20	18	21	19	19	21	23	23	21	23	23	24	24	26	26	26	27	28	28	32	0	1	4	2	4	13	5	13	6	6	6	7	5	8	6	6	6	8	26	21	6	10	9	15	6	12	20	10	22	12	12	26	12	26	11	21	29	31	26	47	32	32	26	33	33	34	30	19	39	40	43	32	44	48	29	32	32	33	62	47	12	34	31	47	29	58	39	61	48	19	50	61	44	49	48	70	66	44	30	71	76	77	66	81	83	83	81	76	84	81	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	2	2	2	1	1	4	2	2	2	3	2	2	1	1	2	1	1	3	1	1	1	1	3	3	2	1	1	1	2	1	2	2	3	1	5
12500	-478.519703164456644	-477.039951600793813	-1.479751563662810	0.000074436207890	0.000023053861724	0.309713006314058	0.689436738906936	0	2	4	5	6	7	8	9	9	8	11	10	10	11	10	10	11	11	13	14	11	11	11	13	14	13	12	14	16	15	14	15	13	15	14	14	14	16	15	16	16	16	18	17	16	16	17	16	17	18	17	17	17	17	17	19	18	19	19	17	18	18	18	18	19	20	19	19	16	19	18	20	22	20	22	22	23	22	21	22	24	23	22	26	26	26	28	29	27	33	0	1	2	3	4	5	5	5	6	6	6	7	6	8	10	9	13	8	12	16	15	15	16	27	23	12	21	21	37	19	33	33	12	19	6	23	23	31	26	19	39	26	32	31	33	19	30	33	39	30	41	26	34	48	36	32	39	44	33	45	39	46	47	47	36	46	42	53	33	63	19	48	66	43	44	70	72	67	50	40	76	66	66	76	83	83	81	70	81	87	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	2	1	1	1	2	1	2	2	1	1	1	2	2	1	1	1	2	1	1	2	2	2	1	2	1	2	1	1	1	2	2	1	1	1	1	3	2	1	1	2	1	2	3	2	2	1	2	1	2	1	2	2	5	1	3
13000	-479.069454806597491	-477.695164332195191	-1.374290474402279	0.000060431620948	0.000028048448477	0.464135299321984	0.588620673363662	0	2	5	4	6	7	8	8	9	9	10	11	8	12	11	11	10	11	12	12	12	12	12	13	13	13	12	13	14	14	13	15	15	14	14	13	15	17	15	16	17	16	18	16	16	16	15	16	17	18	18	17	16	17	17	19	17	18	19	19	18	18	18	19	19	20	17	19	19	20	19	19	21	19	20	21	23	23	21	21	24	23	25	27	26	27	27	29	28	32	0	1	4	2	4	5	5	5	6	13	6	7	6	8	10	6	13	8	12	6	10	15	13	15	23	12	10	10	27	12	19	31	12	19	6	10	29	31	26	47	33	32	57	31	33	34	30	19	48	40	42	26	19	48	37	52	26	48	47	45	33	53	40	33	36	72	39	53	48	63	50	62	46	41	38	63	48	26	71	50	76	66	77	81	83	83	81	84	84	84	1	2	1	1	1	1	1	1	1	1	2	1	1	2	2	2	2	2	1	2	2	1	2	1	1	2	1	2	1	1	1	1	3	1	3	2	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	2	3	1	1	1	2	1	2	2	2	2	1	2	3	1	1	1	2	2	1	1	3	1	1	2	2	5	1	1	2	2	1	1	1	1	2	1	1	2
13500	-491.093246813047870	-489.511234947644084	-1.582011865403792	0.000070430712334	0.000017474679799	0.248111643624739	0.594425068051177	0	1	4	5	6	8	8	9	9	10	10	10	10	11	11	9	11	12	14	13	11	12	14	14	13	11	14	12	15	14	14	14	14	12	15	14	16	15	15	16	17	15	16	16	16	17	17	16	15	18	17	17	15	17	18	19	18	18	20	19	16	18	18	19	19	19	18	19	20	18	19	19	21	20	22	21	23	22	20	23	22	23	24	25	26	26	26	28	28	32	0	1	1	2	3	5	4	5	4	9	6	7	6	8	10	6	9	8	12	17	10	10	11	21	9	12	10	21	36	12	12	26	12	12	17	13	29	12	32	31	26	26	26	12	31	34	30	31	12	40	32	49	34	31	37	51	43	41	58	38	31	19	38	40	36	58	49	38	48	31	40	46	62	71	59	70	66	67	40	40	63	46	77	76	83	83	81	76	87	89	1	1	2	3	1	1	1	2	2	1	1	2	1	2	1	1	1	2	2	1	1	1	2	2	2	1	2	1	1	1	2	2	2	1	2	2	1	2	1	1	3	2	2	2	1	2	1	1	2	1	2	1	1	2	1	1	2	1	1	2	1	2	2	1	2	1	2	2	2	2	2	1	2	1	1	2	2	1	2	3	1	3	1	2	1	1	2	2	1	2
14000	-471.566927184218798	-470.100046867389665	-1.466880316829159	0.000072790507192	0.000023322333058	0.320403497077416	0.662790048976042	0	2	3	4	6	8	8	8	9	9	11	10	9	12	11	10	10	13	14	13	12	12	12	13	13	13	12	14	14	12	14	15	15	15	14	15	15	16	16	15	17	16	17	16	16	16	16	17	17	16	18	18	17	17	16	19	18	18	16	18	18	18	18	18	19	19	18	19	20	20	19	19	22	20	21	22	23	21	20	22	24	23	24	25	26	27	27	28	29	32	0	1	2	3	4	5	5	5	6	6	16	7	6	8	10	6	6	8	30	11	10	10	16	27	23	12	15	22	15	12	12	26	30	26	23	29	29	31	32	30	32	31	42	12	31	34	19	45	26	40	43	44	46	31	35	42	42	19	19	44	34	19	44	50	29	46	44	53	19	63	50	46	46	58	40	63	79	56	50	71	70	66	82	76	82	83	76	84	88	84	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	1	2	1	1	1	1	2	1	2	1	2	1	1	2	2	1	1	3	2	1	2	3	2	2	2	3	1	2	2	2	1	2	2	2	2	1	2	2	2	3	2	1	2
14500	-493.517972699683583	-491.939852715561642	-1.578119984121916	0.000079483456653	0.000019866191463	0.249941211667291	0.717812173929499	0	3	3	4	6	7	8	10	10	9	11	11	8	12	11	10	11	12	14	13	11	12	12	12	12	13	13	12	16	14	12	15	14	14	13	15	15	17	14	16	16	17	17	16	16	15	16	16	18	17	18	17	17	17	19	19	17	18	18	19	17	18	19	18	20	20	19	19	19	19	19	20	22	20	22	21	22	22	21	21	24	23	23	23	26	27	28	27	28	31	0	1	1	3	4	5	5	5	6	13	13	7	6	8	10	6	13	8	26	23	10	21	15	10	13	12	21	17	37	31	7	26	31	12	16	10	24	41	31	31	26	32	32	31	12	34	19	33	39	30	42	31	34	33	29	32	26	33	31	45	46	46	47	30	36	57	52	59	48	47	49	44	62	32	63	70	66	57	71	50	84	66	73	76	83	85	84	84	84	81	1	1	1	1	1	1	1	2	2	1	2	2	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	2	1	1	2	3	1	1	2	2	2	1	1	1	2	2	1	2	1	2	2	1	2	2	3	1	1	1	2	2	2	1	1	1	1	1	1	2	2	4	1	1	1	2	2	2	1	2	1	1	1	1	2	2	2	4
