step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105
24500	-725.627361752733577	-724.134333291852613	-1.493028460881006	0.000166738393512	0.000049958211234	0.299620322479019	0.590203338342665	-1	0	4	2	3	3	4	3	4	2	5	5	4	4	6	5	5	6	6	5	5	6	6	6	8	7	6	8	7	7	8	9	9	7	7	8	9	8	8	9	8	10	11	9	13	12	12	12	9	12	11	11	10	11	13	10	13	12	12	10	13	14	13	17	15	14	15	13	14	16	15	14	14	15	15	17	17	17	14	17	17	16	18	19	17	17	19	19	19	21	21	20	21	23	22	22	22	22	21	23	25	25	29	26	29	0	0	10	2	2	2	2	2	10	1	10	4	5	0	3	6	8	14	5	5	8	10	12	14	8	9	3	18	21	3	3	15	20	2	23	23	29	19	24	25	27	27	28	11	9	37	28	20	23	56	27	42	15	15	54	39	53	56	32	15	32	37	49	74	54	42	56	58	53	57	60	55	46	53	61	65	56	50	59	65	58	59	60	65	67	69	69	83	85	64	78	83	84	87	99	99	89	92	92	87	99	87	101	95	104	1	1	2	2	2	1	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	3	1	1	1	1	1	1	1	2	2	1	4	2	2	5	2	1	2	1	2	3	1	1	1	1	2	2	2	2	3	1	2	2	3	1	2	2	3	1	1	3	2	1	3	3	1	1	2	2	3	1	1	1	3	1	2	2	2	1	2	3	1	1	1	1	1	2	4	4	2	2	2
25000	-695.025653124270320	-693.519318376121646	-1.506334748148649	0.000187292140405	0.000054372487197	0.290308429811368	0.656510895165488	-1	1	4	4	3	3	3	3	3	4	3	5	4	3	5	4	5	5	5	5	5	6	7	6	8	6	7	8	6	6	7	9	9	8	8	9	9	8	8	9	9	8	10	9	12	11	12	12	11	12	10	11	11	12	12	11	12	13	13	13	12	13	14	16	14	14	14	13	15	14	15	14	15	13	15	16	18	16	15	16	16	16	18	18	17	17	19	19	21	21	20	21	21	23	23	23	22	23	22	23	26	26	29	28	29	0	0	1	2	2	2	2	2	1	1	1	4	5	0	9	6	2	14	5	7	8	9	12	14	8	3	3	18	21	9	11	15	20	5	23	23	29	19	24	25	15	27	28	26	44	29	43	17	23	56	27	42	15	10	53	39	15	56	31	44	32	46	49	59	32	52	50	50	65	60	65	61	62	45	53	65	67	67	65	59	67	79	79	64	78	69	82	83	81	84	85	83	69	57	99	92	91	92	92	87	99	87	101	101	104	1	1	2	1	1	1	1	1	2	2	2	1	1	1	1	1	2	1	2	1	2	1	1	1	3	1	2	2	1	2	1	1	2	2	1	2	1	2	1	1	2	1	2	2	1	2	1	2	1	1	2	1	3	7	1	1	3	1	3	2	1	1	1	1	3	1	1	1	1	1	1	1	2	1	3	1	2	1	1	2	1	1	1	1	1	1	1	1	3	2	2	1	3	4	1	1	1	1	1	2	1	4	2	1	1
25500	-677.382007744402813	-675.788640043574219	-1.593367700828611	0.000189734414815	0.000046093578077	0.242937361269331	0.654668687903230	0	1	4	4	3	3	3	3	2	3	5	5	5	3	5	5	6	5	5	6	5	6	6	6	7	7	7	7	6	6	8	10	10	9	7	9	10	8	8	8	9	9	9	9	12	10	12	12	11	12	11	11	11	11	12	12	12	12	11	13	12	14	15	16	14	15	15	14	15	16	16	15	14	15	14	16	18	18	14	16	18	17	17	16	17	17	19	18	20	21	20	20	20	23	22	22	23	23	21	23	24	24	28	27	28	0	0	10	2	2	2	2	2	1	9	9	2	5	0	9	8	4	14	5	2	8	3	12	14	7	10	15	18	21	3	3	15	7	8	12	23	21	19	24	8	27	27	28	11	44	29	28	34	36	39	41	42	11	26	32	39	59	39	15	32	32	37	49	69	57	52	50	56	65	57	65	55	46	65	61	53	67	67	54	65	67	57	79	65	67	54	69	83	67	93	77	88	64	87	99	92	91	95	92	87	98	87	104	101	104	1	1	1	2	1	1	2	2	1	1	2	2	1	1	2	1	1	1	2	2	1	1	1	1	2	4	1	1	1	1	2	2	3	3	1	2	3	2	1	2	1	1	1	2	1	2	3	1	1	2	1	1	3	3	1	2	1	2	2	1	1	1	2	1	2	2	1	2	1	2	1	2	2	1	1	2	2	2	3	1	2	2	2	1	1	2	2	1	3	1	1	1	2	3	1	1	1	1	1	2	1	2	1	1	1
26000	-673.190414552263519	-671.672808342638859	-1.517606209624695	0.000189661256924	0.000053666951380	0.282962120206870	0.681956250819572	0	0	4	3	3	3	2	3	3	4	3	4	4	3	5	4	5	5	5	6	7	6	6	5	8	6	8	7	5	7	9	9	8	8	8	9	8	8	7	9	9	9	10	9	12	12	12	10	11	11	9	11	11	11	10	11	12	13	14	13	12	13	14	17	13	15	15	15	15	14	16	16	15	14	15	17	18	17	15	16	17	17	17	18	17	18	19	19	21	19	21	20	21	22	23	23	23	23	21	23	25	26	28	27	29	0	0	1	2	2	2	2	2	1	1	1	4	5	0	10	6	7	14	5	2	29	11	12	14	8	9	15	18	5	22	9	3	17	17	12	12	7	19	24	37	11	27	28	26	15	21	28	33	36	39	10	42	55	3	32	39	55	56	57	53	55	46	49	71	32	52	58	56	59	57	45	61	46	54	32	79	67	67	74	74	67	59	79	80	67	82	82	83	78	64	81	88	84	86	99	92	89	99	92	87	95	100	101	101	104	1	1	2	2	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	3	1	1	2	1	3	1	2	2	1	1	3	2	1	1	2	2	3	1	1	1	4	1	2	2	3	2	2	1	1	2	3	1	1	3	1	2	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	2	2	2	3	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	1	1	2	1	1	1	2	1	2	1	2	1
26500	-683.802849785172384	-682.344584107561332	-1.458265677611093	0.000165913486839	0.000054443825443	0.328145869758479	0.663512567411577	0	0	4	2	3	3	4	3	3	5	3	3	5	4	5	5	5	6	5	6	7	7	6	5	7	8	6	8	6	6	9	8	10	8	7	9	10	8	8	9	9	8	9	7	11	12	11	10	12	12	11	10	11	11	11	12	12	14	14	13	12	14	14	16	14	16	14	15	15	15	15	15	15	16	15	17	17	17	15	17	16	16	17	18	17	17	19	19	20	20	18	20	22	21	23	23	22	22	21	23	25	26	27	28	28	0	0	11	2	2	2	6	2	1	3	1	4	5	0	11	6	6	14	5	7	6	10	12	14	6	15	9	18	8	3	15	15	20	20	23	23	29	19	24	29	27	27	28	9	31	37	28	7	23	39	41	42	44	11	9	39	53	50	57	57	53	21	49	65	57	52	50	50	45	45	60	61	46	57	54	69	67	67	59	74	50	55	79	74	58	54	82	83	91	64	81	88	84	87	99	92	89	99	92	87	95	94	101	101	101	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	2	1	2	1	3	2	2	1	1	2	2	2	2	1	2	1	1	2	1	1	2	4	3	2	1	1	2	4	4	3	1	2	1	1	1	3	1	1	1	3	1	3	2	3	1	2	1	2	2	1	2	1	1	1	2	3	1	1	2	3	2	1	2	2	1	1	2	1	1	1	1	1	1	3	1	3	1	2	1
27000	-684.945339020053893	-683.312277320884050	-1.633061699169839	0.000185348424977	0.000041988422458	0.226537789372973	0.605122214771674	-1	1	4	3	3	3	3	3	3	4	5	5	4	3	6	5	5	6	6	5	6	6	6	4	8	7	6	8	7	5	8	9	9	7	7	9	8	9	9	10	9	10	10	11	13	12	13	12	12	13	10	11	11	11	13	12	13	13	14	13	13	15	14	16	13	15	14	14	16	15	15	15	16	15	15	15	17	17	12	15	17	17	17	18	17	17	18	18	20	20	18	20	21	20	23	22	21	23	22	23	25	25	29	26	28	0	0	1	2	2	2	2	2	1	1	1	4	5	0	3	6	7	14	5	7	8	30	12	14	8	9	10	18	8	9	11	26	20	2	23	23	21	19	24	34	27	27	28	32	54	37	28	33	36	39	27	42	32	32	54	39	3	39	79	15	54	46	23	60	54	52	50	56	53	54	45	61	62	32	60	59	67	39	42	65	58	59	60	60	56	60	57	83	91	64	77	88	80	82	99	92	85	99	92	87	95	94	101	95	104	1	1	2	1	1	1	1	1	2	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	2	3	3	1	2	1	2	2	2	1	3	1	1	2	2	3	1	1	2	3	1	1	1	1	2	4	2	1	3	1	1	3	2	1	2	1	1	2	2	1	1	1	3	1	1	2	4	1	1	2	1	2	2	2	2	3	1	1	2	1	1	3	2	1	1	2	1	1	3	1	3	2	1	1
27500	-653.740342773791326	-652.152538764051428	-1.587804009739922	0.000161800744597	0.000039712804417	0.245442655505872	0.654605655623098	-1	1	2	3	3	3	3	3	4	4	3	5	4	3	6	5	6	5	4	6	7	6	6	6	8	7	7	7	4	6	8	9	8	8	7	9	9	8	8	9	9	9	10	9	13	12	11	10	10	12	10	11	12	10	13	10	12	13	13	13	12	13	14	15	14	13	16	14	16	15	15	16	14	15	15	16	16	18	15	17	17	17	17	18	17	19	20	19	21	20	20	20	21	22	23	22	23	23	22	23	25	24	28	26	28	0	0	1	2	2	2	2	2	1	3	3	4	5	0	10	6	7	14	4	6	29	10	12	14	5	10	9	18	8	9	9	15	20	7	12	23	8	19	24	25	27	27	28	26	54	37	28	20	23	39	27	42	54	32	53	39	54	56	57	57	54	37	36	65	57	52	50	50	59	45	57	61	29	45	55	65	50	77	59	64	58	57	45	74	58	69	59	83	77	84	85	88	84	87	99	92	89	99	92	82	99	94	101	101	104	1	1	2	1	1	2	1	1	3	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	2	2	1	1	1	1	2	1	1	2	1	2	2	2	1	1	1	1	1	1	2	1	2	2	2	2	2	1	1	1	1	1	2	1	1	1	1	2	3	1	1	1	2	1	2	1	1	2	4	1	2	1	2	1	1	1	2	2	2	1	2	1	3	1	2	1	2	1	2	2	1	1	1	1	1	3	1	1	1	1	1
28000	-666.669225042093331	-665.056648838903016	-1.612576203190270	0.000205053401000	0.000048125352865	0.234696682087099	0.686675728468605	-2	1	2	4	3	3	3	3	3	4	4	3	4	4	5	4	5	5	6	6	5	7	5	5	7	8	6	7	7	6	7	8	8	7	8	8	9	8	9	10	9	9	11	9	12	11	11	11	11	13	11	11	11	11	13	12	12	13	13	12	13	12	14	16	15	15	15	15	15	15	15	15	15	15	15	17	15	17	15	16	16	18	17	18	18	18	20	19	21	20	19	21	22	22	23	23	21	23	22	23	25	25	27	28	29	0	0	1	2	2	2	2	2	3	9	3	2	5	0	3	6	7	14	2	17	8	30	12	14	8	10	3	18	21	3	9	31	20	7	23	23	29	19	24	25	27	27	28	15	53	37	28	2	36	39	41	42	44	15	54	39	53	56	53	53	45	46	49	45	57	52	50	58	59	60	59	54	62	54	54	65	39	67	59	54	50	65	79	80	50	69	82	83	91	80	78	88	84	82	99	92	91	99	92	87	99	87	101	101	101	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	2	1	1	1	2	2	2	1	1	2	2	1	1	2	2	2	1	2	2	1	1	2	3	2	1	1	2	5	2	2	2	1	1	2	1	1	1	1	2	1	1	1	2	4	2	2	1	1	2	2	1	2	2	2	3	1	2	2	1	3	2	1	1	1	2	1	1	1	2	2	1	1	3	2	1	1	1	1	1	2	1	3	1	2	2
28500	-665.572806314366289	-664.076774447722983	-1.496031866643251	0.000187230335582	0.000055692201252	0.297452873109581	0.663474450014924	0	1	5	3	3	3	3	3	3	3	4	4	5	3	5	5	5	6	6	6	6	5	6	4	8	5	7	6	7	7	8	10	10	7	8	9	9	8	7	10	8	9	10	9	12	11	10	11	11	11	11	11	11	11	13	11	12	13	13	13	12	15	15	15	13	13	15	14	15	15	15	15	16	16	16	17	16	16	16	16	17	17	17	19	17	18	19	19	21	20	19	21	22	22	23	22	23	23	22	23	26	26	28	28	29	0	0	9	2	2	2	2	2	1	1	1	4	5	0	10	6	7	14	5	7	8	9	12	14	29	11	15	14	8	11	9	31	20	6	23	23	29	19	24	25	27	27	28	3	54	29	18	7	23	39	41	42	32	32	45	39	54	50	53	54	54	46	36	60	57	52	56	56	59	45	45	61	46	57	64	65	50	68	69	57	50	72	59	70	67	79	69	83	78	64	85	88	84	87	99	92	77	99	92	87	99	87	101	101	104	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	2	2	2	1	2	1	1	1	1	1	1	2	2	1	3	1	1	2	1	2	1	1	2	1	1	2	2	3	1	2	2	3	2	2	2	1	1	1	1	2	1	1	1	2	1	2	3	2	1	1	2	2	1	2	1	2	3	2	1	2	2	1	1	2	3	1	2	2	1	1	2	1	3	2	2	1	1	2	1	1	3	1	1	2	2	2	1	1	1
29000	-693.001795072113964	-691.509574396059406	-1.492220676054566	0.000177621174771	0.000053323684170	0.300210176171735	0.667779101707901	0	1	5	2	3	3	3	3	2	4	5	4	5	4	6	4	4	6	5	5	7	7	6	6	8	7	6	8	7	5	8	9	8	9	7	8	10	8	8	10	9	8	9	10	12	11	13	11	11	13	10	9	10	12	12	11	11	13	14	13	13	13	15	15	15	15	15	15	15	16	13	14	14	16	15	17	18	17	15	17	16	16	17	18	17	18	19	19	20	19	20	20	21	23	23	21	22	23	22	23	24	27	27	25	26	0	0	1	2	2	2	2	2	1	1	10	4	5	0	3	6	7	14	5	7	2	9	12	14	8	10	10	18	8	10	3	31	20	17	23	23	21	19	24	8	27	27	28	26	57	29	28	33	36	56	41	42	10	15	53	39	32	56	53	45	57	29	49	54	57	52	50	58	45	71	53	55	21	54	71	64	50	58	71	55	50	59	54	64	67	79	64	83	77	84	85	88	64	86	99	92	67	92	92	87	95	94	104	101	104	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	3	2	1	1	2	1	1	1	2	1	2	1	1	2	1	2	1	2	1	3	2	1	1	1	1	3	2	2	1	1	1	1	2	3	1	1	1	1	2	1	1	2	2	2	1	3	1	1	1	1	2	2	2	1	1	1	3	3	1	3	1	1	2	2	2	1	2	1	1	1	2	1	3	2	1	1	3	1	1	2	1	1	1	1	1
29500	-725.213016697726516	-723.739054574559532	-1.473962123166951	0.000176960157592	0.000055636505973	0.314401313440219	0.567348841071794	-1	1	3	3	4	3	3	4	2	3	5	4	3	4	5	4	5	6	6	7	5	7	5	6	8	8	6	8	7	6	9	7	9	8	8	9	7	8	8	10	10	8	10	11	13	11	12	11	11	13	10	10	11	11	12	11	12	14	12	12	13	14	14	16	14	15	16	14	15	15	16	16	16	15	15	17	18	15	15	16	17	16	17	18	17	19	20	19	20	21	21	20	21	23	22	22	22	22	23	24	26	26	28	27	28	0	0	1	2	2	2	2	2	1	1	1	4	2	0	10	6	7	14	5	7	8	10	12	14	8	11	9	14	8	3	11	15	7	7	23	23	21	19	24	25	27	27	28	22	15	37	28	17	23	39	27	42	9	15	11	39	44	39	11	54	32	46	36	65	54	52	78	39	57	61	53	45	62	55	45	59	78	50	61	55	50	79	53	45	56	76	61	83	77	84	78	88	55	87	92	92	77	92	92	87	98	94	101	98	101	1	1	2	1	1	1	1	1	2	1	3	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	2	3	2	1	2	1	2	2	2	2	1	1	1	1	2	1	1	1	3	2	2	3	2	3	2	1	4	3	4	1	1	2	3	1	3	2	3	2	1	4	1	3	1	1	2	1	1	2	1	3	2	1	1	1	2	1	2	2	2	1	4	1	1	2	2	1	3	2	1	1	2	2	2	2	3	2	1	2	1
30000	-712.958637606019352	-711.458373784399214	-1.500263821620143	0.000153186615217	0.000045108144491	0.294465312304089	0.541502642718674	-1	1	5	2	2	3	3	3	4	1	4	4	5	3	6	4	5	6	5	6	5	6	6	5	8	8	7	8	6	7	9	9	8	5	8	9	9	8	8	8	9	9	10	10	11	11	12	12	10	12	11	10	12	12	10	12	13	13	11	12	12	14	14	17	14	16	16	15	15	15	15	15	16	15	14	17	16	17	16	16	15	17	16	17	17	18	19	20	19	21	20	21	22	22	22	23	23	23	24	23	25	24	27	27	28	0	0	10	2	2	2	2	2	10	1	1	4	5	0	10	6	7	14	5	34	8	3	12	14	20	15	3	18	21	3	15	27	19	7	23	23	29	19	24	8	27	15	28	3	11	29	28	17	36	39	41	27	59	15	11	39	59	56	32	15	55	46	49	15	15	52	56	58	59	57	57	61	62	65	55	65	81	50	59	65	50	53	54	65	81	82	64	83	56	84	85	64	57	64	92	92	91	92	95	82	95	87	101	99	101	1	1	2	1	1	1	1	1	2	1	3	1	1	1	3	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	2	2	2	2	1	2	1	2	3	3	2	4	1	2	2	2	1	5	3	2	1	1	1	4	1	3	2	6	3	4	3	1	2	1	1	2	1	1	2	2	1	2	2	1	1	2	2	2	1	1	1	2	3	2	1	2	4	3	1	1	1	1	1	4	2	2	1	2	2
30500	-727.351407539347292	-725.889917219641234	-1.461490319706009	0.000227901467967	0.000074110674520	0.325187350395798	0.696250833864506	-1	1	4	3	3	4	3	4	2	4	4	4	5	4	5	3	5	6	5	6	6	7	6	5	7	8	7	7	7	5	8	10	9	7	8	9	10	6	8	9	9	9	11	10	13	11	12	11	11	13	11	10	11	10	12	10	12	14	14	12	11	14	14	16	15	15	16	15	14	15	15	14	15	15	15	17	18	16	15	16	17	17	17	18	18	17	18	18	20	19	20	20	22	23	22	22	22	20	24	23	25	27	28	26	29	0	0	1	2	2	2	2	16	1	1	1	5	5	0	9	2	7	14	4	7	8	10	12	14	6	11	15	18	8	3	30	10	20	17	23	23	21	19	24	25	27	27	28	30	44	29	28	17	23	56	41	42	27	15	31	39	53	39	61	54	54	29	49	70	45	52	56	50	57	45	72	61	46	55	55	65	78	58	69	45	58	69	79	80	50	60	83	79	78	64	78	88	64	59	92	92	91	88	95	82	99	94	99	101	104	1	1	3	2	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	2	2	2	1	3	3	1	2	2	1	1	1	2	1	2	2	3	2	2	1	1	2	3	2	1	1	2	3	1	1	4	1	1	2	2	2	1	1	1	1	2	2	1	2	1	1	1	1	2	2	1	2	1	2	2	1	1	2	1	2	1	3	2	1	1	1	1	2	3	1	1	2	1	2
31000	-685.931795932055024	-684.325041280569053	-1.606754651486026	0.000195502395308	0.000046359523424	0.237130206775250	0.618938989296523	0	1	4	3	2	3	3	2	3	4	4	4	5	3	6	4	5	6	5	6	5	7	6	5	7	5	7	7	7	6	8	8	9	7	8	8	9	7	9	8	10	9	10	9	13	11	13	11	11	13	11	11	9	10	11	11	12	12	13	13	12	13	14	13	15	15	16	14	16	16	15	15	15	15	15	16	17	17	15	16	17	16	17	18	18	17	19	19	20	19	20	21	21	22	22	22	22	22	24	24	25	26	27	27	28	0	0	1	2	2	2	2	2	1	1	1	4	5	0	11	6	7	14	5	7	6	30	12	14	21	9	3	18	21	10	9	15	7	7	23	23	29	19	24	25	27	10	28	26	53	37	28	25	36	56	27	42	31	44	32	39	54	39	53	55	55	46	49	55	57	52	56	56	72	60	60	54	46	64	54	57	58	39	59	64	50	59	71	69	50	45	69	83	77	64	78	83	80	82	92	92	91	92	95	94	99	100	101	101	104	1	1	2	1	1	1	1	1	2	2	2	1	2	1	2	1	1	2	1	2	1	1	1	1	2	2	2	1	1	1	3	1	4	2	2	1	1	1	2	1	2	2	2	2	3	1	2	2	2	2	2	1	1	1	1	1	1	2	2	1	1	2	2	1	1	2	3	1	1	1	1	3	2	1	2	2	3	3	1	2	2	2	1	1	2	2	2	1	2	3	2	2	2	3	1	1	1	1	2	1	1	1	1	1	1
31500	-664.528818013429031	-663.016444268083433	-1.512373745345607	0.000164137948338	0.000046995162759	0.286315037046065	0.687946041498991	-1	1	2	3	4	3	4	3	1	4	4	5	5	2	5	5	5	4	6	6	5	6	7	5	7	7	7	7	6	6	8	9	8	9	7	8	8	9	8	9	8	9	11	10	11	11	12	10	11	13	10	10	11	11	12	12	13	13	13	12	12	14	14	17	15	13	14	14	16	14	15	16	16	15	14	17	17	16	15	16	18	17	16	15	18	18	20	19	20	20	20	20	21	23	22	22	22	22	23	23	25	25	29	27	29	0	0	9	2	2	2	2	2	1	9	3	8	8	0	3	6	7	14	7	8	8	10	12	14	8	3	3	18	8	10	15	27	20	33	12	23	29	19	24	8	27	27	28	22	32	37	43	33	36	39	41	42	32	27	54	39	45	39	53	31	54	46	36	60	57	52	50	50	53	45	45	75	62	54	54	54	56	67	59	74	56	59	60	57	50	82	82	83	78	84	85	88	70	87	92	92	91	92	88	87	99	94	101	101	104	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	2	2	3	2	1	1	2	1	1	1	1	1	1	2	1	4	1	1	2	2	1	2	1	1	2	2	2	1	1	2	1	2	1	2	1	2	1	1	3	2	1	1	1	1	3	1	2	1	1	2	2	2	4	2	1	1	2	2	2	1	2	1	1	1	2	3	1	1	4	2	2	1	1	1	2	2	1	1	2	1	1
32000	-694.497965029562124	-692.980888889301013	-1.517076140261058	0.000182202718988	0.000051617561655	0.283297427950232	0.668211571321182	-1	0	4	2	2	2	4	4	3	2	4	5	4	4	4	4	6	6	5	5	6	6	6	6	8	7	7	8	5	6	8	8	8	8	8	8	8	8	9	9	8	9	10	9	13	11	12	12	10	12	11	11	10	12	12	11	11	13	14	12	13	13	15	17	14	15	16	14	15	14	14	15	16	16	15	17	14	18	15	17	17	17	18	19	17	18	19	19	19	20	21	21	21	21	22	23	23	20	24	22	25	26	28	27	28	0	0	1	2	2	2	2	2	1	1	10	7	5	0	10	6	7	14	13	2	8	11	12	14	8	11	9	18	8	3	9	10	7	7	12	23	29	19	24	8	27	27	28	10	26	37	18	17	12	56	41	42	27	32	53	39	53	56	57	57	57	46	49	69	54	52	77	58	57	54	60	45	62	54	57	45	50	77	53	54	77	45	53	59	58	69	59	79	81	64	89	88	79	87	92	92	91	88	95	87	95	100	101	101	104	1	1	3	1	1	1	2	2	3	2	1	1	2	1	1	1	1	1	1	2	1	1	1	2	2	2	2	1	1	1	3	2	1	2	1	1	2	2	2	2	1	1	1	2	2	2	2	2	1	1	2	1	2	2	1	1	1	1	2	1	1	1	3	1	1	2	2	1	2	1	1	2	1	2	2	2	1	2	1	3	2	1	3	2	3	1	2	2	1	2	2	1	2	1	1	1	1	1	1	2	2	2	2	1	1
32500	-689.740555550247336	-688.229358060917434	-1.511197489329952	0.000186336573419	0.000053493917978	0.287082224364959	0.675397606773189	0	1	3	3	2	2	3	2	3	4	4	4	5	4	6	4	5	6	4	6	7	5	6	5	9	8	7	8	5	6	9	8	10	8	7	9	10	9	9	7	9	9	10	10	12	11	11	12	11	12	11	10	12	11	13	11	12	13	13	13	11	13	14	16	15	16	15	14	16	16	15	13	15	14	14	16	17	18	14	16	18	17	17	19	17	18	19	19	20	20	21	21	20	20	23	22	22	23	24	23	26	26	29	27	29	0	0	1	2	2	2	2	2	1	1	1	4	5	0	9	6	7	14	5	7	29	11	12	14	40	9	15	18	8	11	10	10	20	7	23	23	21	19	24	8	27	27	28	10	32	37	28	20	23	56	41	42	10	10	54	39	15	56	54	54	32	46	49	79	57	52	58	39	79	57	60	61	46	45	61	45	50	39	45	79	67	59	45	53	58	69	69	83	77	60	89	83	69	87	92	92	81	92	92	82	99	94	104	101	104	1	1	2	1	1	1	1	1	2	2	2	1	2	1	2	1	1	1	2	2	1	1	1	1	1	2	1	1	2	1	2	2	2	2	1	2	2	3	1	3	1	1	1	4	2	1	2	3	2	1	2	1	4	3	1	1	2	1	1	1	2	1	2	1	2	3	1	2	1	1	1	2	2	1	1	2	2	4	2	1	2	3	3	3	2	1	2	1	1	3	1	2	2	1	1	1	2	1	2	2	1	3	1	1	1
