step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100
5000	-549.374891327226010	-547.895557346397254	-1.479333980828802	0.000016645793532	0.000017430045763	1.047114139046435	0.802699914544177	0	2	3	4	2	4	5	4	4	5	3	5	5	3	6	5	7	5	5	5	6	6	6	6	6	7	6	4	8	7	9	7	9	7	9	7	5	8	8	7	7	10	11	9	10	8	11	8	8	9	10	8	9	9	10	9	9	10	9	10	10	10	7	11	8	11	9	11	10	10	12	10	13	13	11	13	13	13	11	11	12	11	12	13	12	12	14	11	12	14	16	15	16	16	14	15	16	18	20	18	0	1	1	2	1	2	6	3	3	11	5	8	3	5	3	6	23	4	2	3	6	9	9	6	5	37	11	1	15	12	41	21	9	25	26	11	2	15	41	7	18	52	52	36	48	21	70	15	18	30	31	30	29	25	36	17	34	56	0	52	39	21	37	57	27	69	17	36	46	48	70	0	80	42	34	69	54	58	39	56	59	67	51	58	58	50	68	63	21	83	87	76	87	87	74	77	68	94	98	95	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	2	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	3	2	2	1	2	1	1	1	2	1	1	1	1	2	3	1	1	2	1	1	1	1	3	1	1	1
5500	-575.540908546745072	-574.116151297221791	-1.424757249523257	0.000029677120195	0.000010814894764	0.364418605750551	0.777515027960411	-2	1	3	4	3	5	6	4	4	4	4	4	5	5	4	5	6	3	5	6	4	7	6	7	5	6	6	6	7	7	9	5	9	7	9	7	7	9	9	9	7	10	12	10	9	7	10	9	10	8	9	8	9	9	9	9	9	10	10	9	10	9	10	8	8	10	10	11	10	9	11	9	11	13	11	13	13	13	12	10	12	11	11	11	13	14	13	12	13	15	16	12	17	16	15	15	15	18	19	19	0	1	1	2	2	12	18	2	3	5	5	18	3	15	18	15	9	2	11	21	3	21	9	19	15	10	21	15	19	26	64	5	9	25	29	14	21	36	4	15	6	9	64	60	15	27	36	29	6	28	15	28	29	19	36	27	28	30	0	27	50	20	6	20	46	46	23	36	3	50	51	0	50	40	31	69	54	84	59	30	71	60	51	58	84	73	68	63	79	89	97	69	90	87	89	35	87	94	94	95	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	2	1	3	2	1	3	1	1	1	2	1	2	1	1	1	1	2	1	2	1	1	1	2	3	1	1	1	1	2	3	1	1	1	2	3	1	2	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	2	2	1	1	2
6000	-497.911790981857450	-496.365696435382517	-1.546094546474945	0.000061166271720	0.000016284462637	0.266232715833692	0.737658816745105	0	1	2	4	3	5	6	4	5	4	5	5	5	4	5	4	7	5	6	4	3	6	7	6	5	6	7	5	5	6	7	7	7	6	8	6	6	8	9	8	7	9	11	9	9	9	10	10	10	8	10	8	8	9	8	9	8	10	11	9	11	9	10	9	8	10	11	11	10	9	11	10	9	13	10	12	14	13	13	12	13	9	12	13	12	11	14	12	12	14	16	14	16	16	14	15	16	14	20	18	0	1	2	2	2	16	21	3	14	5	21	8	20	2	14	21	21	4	4	3	3	14	19	15	21	5	16	21	4	10	29	7	37	25	26	29	18	13	41	15	1	33	5	27	41	13	23	70	31	29	31	36	25	65	36	22	18	35	0	8	51	20	41	31	24	15	23	55	46	34	27	0	27	70	33	35	25	58	86	72	48	41	51	58	58	27	68	30	33	76	68	66	92	87	42	92	87	68	91	95	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	4	1	3	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	2	1	1	1	3	1	1	1	2	2	1	1	2	2	2	3	1	1	1	1	1	1	1	1	2	1	2	2	1	1	2	1	1	3	1	1	1	1	2
6500	-508.015362648700545	-506.385207477962751	-1.630155170737777	0.000138966337797	0.000031636934535	0.227658978690197	0.702982080556059	0	2	3	1	2	4	5	5	4	4	3	4	6	3	6	4	6	5	5	6	4	7	6	6	5	6	6	5	7	7	8	7	8	5	9	8	6	7	8	8	7	10	11	8	9	10	9	8	10	9	10	7	9	9	7	9	10	11	10	9	10	9	10	9	8	11	10	11	10	11	12	9	12	11	12	13	14	13	14	12	11	12	11	13	12	11	14	11	12	14	15	15	17	15	13	15	16	17	20	18	0	1	1	1	1	2	3	14	14	5	5	3	7	5	7	2	11	3	9	6	5	9	6	10	14	6	14	2	8	19	15	3	20	10	30	18	9	12	19	6	7	56	41	32	29	62	33	21	65	41	31	34	65	6	34	20	20	56	0	7	48	40	27	29	32	64	33	18	44	48	57	0	6	44	50	32	80	43	64	81	56	67	56	35	44	6	34	61	61	57	65	69	96	65	61	70	68	96	98	95	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	2	2	1	1	3	1	1	1	1	2	1	1	2	1	1	2	1	2	1	1	1	1	1	1	2	1	1	2	1	3	1	1	1	1	4	1	1	3	1	1	3	1	1	1	1	2	2	3	4	1	1	2	2	2	1	2	1	2	3	1	1	3
7000	-546.014328321019889	-543.998872136678301	-2.015456184341535	0.000140460843530	0.000019147055695	0.136315966885684	0.526592916681339	0	2	3	4	2	4	5	4	4	4	4	5	5	5	6	3	6	5	6	4	6	6	7	6	5	6	5	5	7	8	9	6	8	6	7	7	6	7	6	8	7	7	10	9	9	10	10	8	8	8	10	9	8	9	9	9	9	11	11	9	11	8	11	10	8	8	10	12	11	10	10	11	12	14	11	13	13	12	14	11	13	12	13	14	12	11	14	11	10	13	15	15	15	15	13	16	16	17	20	19	0	1	2	2	1	2	20	3	2	5	5	8	2	16	7	1	9	10	13	3	14	9	9	18	1	10	6	1	16	36	28	25	23	3	25	6	12	16	25	7	13	6	29	40	15	2	24	21	24	18	41	38	34	23	11	23	21	25	0	41	71	19	65	17	3	26	40	3	40	19	30	0	58	90	54	66	18	57	70	70	89	60	31	15	70	57	55	60	42	41	64	46	55	65	15	68	41	97	87	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1	2	2	1	2	1	1	1	1	2	1	3	1	2	1	1	2	1	2	6	3	1	1	1	2	1	1	1	2	1	2	3	1	1	1	1	2	2	2	1	1	4	2	2	1	1	1	1	1	2	3	1	1	1	2	2	3	4	1	1	2	1	2	4	3	2	3	4	3	2	4	1	3	2
7500	-557.957661730941368	-555.915070447999369	-2.042591282941972	0.000115036671643	0.000015227889474	0.132374218205569	0.583680377008406	0	2	3	3	2	5	6	4	4	4	4	5	5	4	3	4	4	5	6	2	4	5	6	6	4	6	6	6	8	8	7	6	6	5	9	5	7	7	8	9	7	10	11	9	10	9	10	8	7	8	10	8	8	9	8	10	10	10	12	9	11	10	10	10	9	10	9	11	9	10	11	11	12	13	12	13	12	13	13	11	13	12	12	13	12	13	13	12	12	13	15	13	16	17	14	14	15	17	20	17	0	1	20	1	1	14	14	3	5	5	5	8	20	5	1	2	20	11	2	1	5	15	21	10	15	11	12	11	17	27	19	14	21	11	26	25	34	26	19	30	18	65	11	31	30	30	32	8	26	15	6	32	4	15	36	29	31	41	0	38	42	67	41	46	12	44	15	21	6	44	31	0	55	62	27	46	38	67	51	38	69	65	51	14	37	56	43	47	67	64	41	47	38	81	56	10	96	18	97	27	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	2	3	2	1	2	1	1	1	1	1	2	1	2	1	3	3	2	1	2	1	2	2	2	2	1	2	1	2	1	2	1	2	2	3	1	1	1	1	3	1	5	2	3	7	1	5	3	6
8000	-516.632792571502932	-514.564449888623358	-2.068342682879618	0.000144770440473	0.000018647573400	0.128807879146167	0.704954813918305	0	1	2	3	4	4	5	4	4	3	4	4	5	3	5	5	5	6	5	4	5	7	6	7	5	6	6	6	7	8	8	6	7	6	8	7	7	8	8	7	7	10	10	9	9	9	8	9	10	9	11	8	6	10	8	8	9	10	10	9	9	10	10	11	9	10	11	9	11	10	12	10	12	13	12	12	12	12	13	11	11	12	10	14	12	14	13	12	13	14	15	15	17	16	14	13	16	16	19	19	0	1	1	1	10	3	20	10	3	3	10	3	6	2	14	20	9	3	10	3	20	23	15	18	5	5	9	2	13	53	19	4	23	25	29	14	23	53	6	1	27	14	24	27	7	41	34	20	60	21	60	13	5	47	6	41	8	15	0	41	31	38	27	59	56	13	27	18	37	39	31	0	57	18	22	19	58	52	69	49	61	52	56	35	21	73	56	49	60	73	57	96	86	96	89	88	75	80	98	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	4	1	4	1	2	1	1	1	3	1	2	1	1	1	1	2	1	2	2	1	1	1	1	2	1	1	3	2	2	2	1	2	1	2	3	5	3	2	2	1	1	1	1	1	2	4	1	2	1	2	1	2	1	1	2	1	1	2	2	1	3
8500	-490.844594085628671	-488.818361973611161	-2.026232112017520	0.000139098119872	0.000018740289755	0.134727124794927	0.777951200473741	-1	2	2	3	4	4	4	4	4	5	5	5	6	4	5	4	6	5	6	6	6	6	6	6	6	6	6	5	7	8	8	6	7	7	8	8	7	7	8	8	8	9	12	8	9	10	11	9	10	8	11	9	9	10	9	6	9	10	10	7	10	10	11	9	8	11	10	10	11	10	10	10	11	14	12	12	13	13	13	10	12	11	11	12	12	12	11	13	11	14	16	14	16	16	15	15	17	15	21	19	0	1	1	2	2	2	3	3	3	14	14	8	18	2	3	2	9	4	10	3	16	9	14	18	5	10	5	16	18	7	20	18	23	25	56	19	20	28	60	38	17	33	21	27	29	30	65	20	28	17	50	22	29	56	19	10	21	30	0	5	44	34	60	11	14	64	65	44	46	40	31	0	57	76	72	19	47	41	85	31	47	41	71	64	6	60	19	86	42	79	98	27	84	68	89	43	91	88	91	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	2	4	2	3	1	1	1	1	2	1	3	2	1	1	1	4	2
9000	-493.810136163103095	-491.767514643062498	-2.042621520040583	0.000124696373156	0.000016506050634	0.132369933596600	0.650321476158079	-1	2	3	4	2	4	5	5	4	4	4	5	5	4	5	3	6	5	4	6	6	6	6	7	5	7	7	6	7	8	8	7	8	6	8	7	6	8	8	6	6	10	10	10	9	9	10	10	8	9	11	8	9	7	9	9	9	10	11	9	10	9	10	10	10	10	10	12	8	9	9	11	12	13	11	13	13	14	13	11	12	10	11	11	12	14	14	11	12	15	15	14	16	17	14	15	16	17	20	18	0	1	2	2	1	2	9	3	5	1	2	3	14	5	19	5	9	5	5	6	11	6	6	10	4	37	20	2	20	40	28	28	23	25	21	19	6	20	18	6	4	41	53	35	21	13	29	45	34	18	71	9	37	10	21	49	41	29	0	10	54	29	18	46	35	69	27	65	13	38	28	0	24	27	31	47	65	40	84	63	36	28	70	40	60	47	55	55	64	80	87	19	68	68	89	65	55	68	98	95	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	2	1	1	2	2	2	1	1	2	1	2	1	1	2	1	1	1	1	1	2	1	2	1	1	2	1	1	2	3	1	1	3	2	1	2	1	2	3	1	1	2	1	4	1	2	1	3	4	1	1	2
9500	-519.645714167705364	-517.427108940816424	-2.218605226888944	0.000155102686739	0.000017190408640	0.110832436251450	0.745692659381943	0	2	3	3	3	3	5	5	4	4	4	4	4	3	5	4	7	5	5	5	6	7	5	6	5	6	6	5	7	7	9	5	8	6	6	8	7	8	8	8	8	9	11	10	9	8	11	9	8	9	10	8	9	9	9	8	7	10	10	9	11	10	10	10	9	10	10	12	10	9	12	10	13	12	10	13	13	12	13	9	12	12	12	13	11	11	14	11	12	13	16	13	16	14	14	15	17	17	21	18	0	1	2	2	2	2	3	6	4	14	2	14	3	1	6	2	20	10	3	1	7	9	14	6	5	6	10	1	28	28	20	14	15	10	10	24	9	26	14	29	21	33	31	40	30	13	80	18	21	20	33	27	27	41	36	8	32	14	0	29	56	40	6	22	52	15	22	61	29	21	70	0	86	75	39	54	40	65	66	32	67	65	51	60	31	21	56	67	47	13	87	88	78	81	88	51	52	82	93	95	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	2	1	1	3	1	2	1	1	1	1	1	3	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	3	1	1	1	1	4	2	1	2	1	1	1	1	1	1	1	1	1	3	2	1	1	3	1	1	1	2	1	2	2	1	1	3	1	1	1	1	1	2	4	1	2	3
10000	-485.647537759495094	-483.664024288597602	-1.983513470897480	0.000142273074140	0.000020091573128	0.141218380564482	0.763409380026755	0	2	4	3	2	3	5	4	4	4	4	3	5	4	5	5	6	5	5	5	6	6	7	7	6	5	6	5	8	7	8	6	9	7	8	8	6	8	8	7	6	10	10	8	9	10	10	10	9	8	9	7	8	9	9	9	9	10	9	8	9	9	10	10	10	10	9	10	10	9	11	11	12	12	9	13	11	13	14	11	13	11	12	13	12	12	13	12	13	11	16	14	16	16	13	15	15	15	19	18	0	1	5	2	1	5	10	2	2	6	6	1	6	5	5	6	28	8	10	6	10	15	37	28	10	14	8	2	30	28	28	15	18	15	26	27	8	28	30	7	7	10	61	17	12	44	28	45	30	17	31	18	41	52	34	40	30	35	0	13	3	40	33	45	49	44	23	36	29	35	56	0	60	42	50	56	30	58	84	59	80	65	51	88	30	65	68	62	64	51	90	66	92	79	52	81	73	77	94	95	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	2	1	2	1	1	2	2	2	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	4	1	1	2	1	3
10500	-525.612834566337483	-523.540099311859308	-2.072735254478169	0.000181136681802	0.000023224550689	0.128215612970344	0.732678374959196	0	2	4	3	2	4	4	4	4	4	4	5	5	3	5	4	7	5	6	5	6	6	5	6	5	5	7	4	7	7	7	6	8	5	8	7	6	8	8	8	6	8	12	10	10	9	10	9	9	8	9	8	9	10	9	9	8	9	11	9	9	8	11	10	8	9	10	10	9	9	12	10	12	13	11	13	13	11	12	11	11	11	13	14	13	12	12	12	12	15	15	15	16	16	14	13	15	17	21	17	0	1	2	1	1	2	14	5	1	5	5	8	14	2	4	2	23	14	5	14	9	15	9	11	28	6	20	2	32	9	14	9	9	11	29	11	16	32	21	26	28	25	24	57	21	13	35	20	15	6	6	22	27	36	19	21	23	37	0	39	30	15	67	46	4	1	40	70	30	22	30	0	29	33	31	37	46	49	51	60	53	21	44	65	64	62	80	80	44	74	87	69	71	47	89	80	43	76	94	95	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	1	1	2	1	1	3	3	1	1	2	1	3	2	1	2	1	1	2	1	2	1	2	1	1	1	2	1	1	3	4	2	1	1	1	3	1	2	2	2	3	2	1	2	1	1	3	2	3	2	2	1	1	1	1	1	2	2	2	1	1	1	2	3	2
11000	-511.263333687035299	-508.152817248795031	-3.110516438240251	0.000121082578652	0.000006656859480	0.054977846973854	0.641414087568387	0	1	2	4	2	4	5	5	4	4	4	5	6	4	4	5	6	3	6	6	5	6	6	5	5	6	5	6	7	8	9	7	6	7	9	6	6	8	8	9	7	7	11	8	10	9	11	8	9	8	10	8	9	10	10	7	9	10	10	8	11	9	11	10	10	11	9	11	10	10	11	11	13	11	11	13	13	13	14	10	10	12	12	13	12	12	12	12	12	14	15	15	17	17	14	15	16	17	20	18	0	1	1	5	1	3	14	14	3	18	18	15	15	5	5	15	9	3	10	14	5	27	9	10	6	11	10	1	17	33	19	37	15	26	15	21	9	26	41	4	15	23	57	22	60	18	67	21	28	28	56	12	5	19	35	14	9	19	0	26	53	14	53	3	53	37	6	36	57	38	51	0	75	62	60	33	64	35	84	20	30	64	71	15	18	70	36	46	65	83	87	53	91	84	81	74	79	66	94	95	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	3	2	1	2	1	1	2	1	2	2	1	1	1	4	2	1	2	3	1	1	1	1	2	2	4	1	2	2	2	1	1	1	1	1	1	2	2	2	2	1	2	1	1	1	4	4	1	2	2	1	1	1	2	2	3	2	1	1	2	1	2
11500	-508.499255183866978	-506.714425431208213	-1.784829752658788	0.000139140752089	0.000025075787715	0.180218859959869	0.688008544969033	0	2	2	3	3	4	5	4	5	4	5	3	6	4	5	3	7	5	6	5	6	6	6	7	6	6	4	5	7	7	9	6	8	7	9	7	6	9	6	7	7	8	11	8	8	9	10	9	9	8	10	8	8	8	9	9	7	10	10	10	10	9	10	10	8	11	11	11	9	10	11	11	12	14	12	13	14	14	13	11	12	12	13	13	12	14	13	12	12	11	15	15	16	14	14	16	17	16	20	18	0	1	1	2	2	3	3	2	27	5	10	3	18	3	10	2	9	5	10	10	4	6	15	14	10	6	3	10	37	7	28	18	21	10	29	27	10	53	4	7	16	9	35	37	6	41	44	29	30	19	15	26	27	18	19	27	25	18	0	33	53	18	9	13	23	65	19	5	7	40	31	0	38	81	31	90	90	88	69	51	45	29	47	81	57	73	18	55	22	22	94	46	74	55	38	83	70	56	97	95	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	3	1	2	2	1	2	1	1	1	1	1	2	2	1	1	1	2	3	2	2	1	1	1	1	1	1	2	2	2	1	2	2	2	1	2	1	3	2	2	2	1	5	1	2	3	1	3	3	1	1
12000	-498.678573155940114	-497.164976164676148	-1.513596991263987	0.000100469775758	0.000028686383047	0.285522514911300	0.672033484527849	-1	1	3	3	3	3	5	5	4	5	5	5	5	5	6	5	6	4	6	5	3	7	5	6	5	6	6	5	7	7	8	6	7	6	8	7	7	8	9	8	7	8	11	9	10	8	10	9	9	8	9	8	8	8	9	9	9	10	12	9	11	9	11	10	9	10	7	12	11	10	11	10	12	13	11	13	14	13	14	11	12	13	12	13	11	12	13	12	11	15	15	15	16	16	14	15	16	17	20	19	0	1	2	1	2	1	3	6	6	5	21	6	3	9	20	21	23	5	8	21	2	23	9	11	5	14	21	3	16	15	21	6	9	18	26	14	3	13	30	22	28	30	24	67	65	19	41	40	15	37	5	27	5	34	18	17	13	35	0	7	48	30	52	33	5	46	23	47	46	56	31	0	49	47	62	66	40	62	73	48	44	70	18	58	64	64	38	58	65	83	57	66	37	91	61	76	68	94	93	95	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	3	1	1	1	1	1	2	1	2	1	3	1	2	1	2	1	1	2	1	2	1	2	3	1	1	1	2	1	1	1	1	2	1	2	3	3	1	1	1	1	3	2	1	1	3	1	1	2	3	3	4	1	2	1	1	1	1	2
12500	-494.893264954786900	-492.643297874710356	-2.249967080076566	0.000153412524501	0.000016506151934	0.107593248909387	0.742303839954716	0	2	3	3	4	5	5	5	4	3	5	4	6	2	5	2	6	4	5	5	6	5	6	7	6	6	6	5	7	7	8	6	8	6	9	8	6	7	9	8	7	10	9	9	9	9	9	8	9	8	10	8	9	8	10	10	9	10	9	9	10	10	9	10	8	10	11	11	10	10	9	11	12	13	11	14	13	13	12	12	12	11	11	13	12	13	14	13	12	14	15	13	16	15	14	15	17	18	20	16	0	1	1	1	10	18	2	1	14	2	10	2	7	1	10	1	19	16	10	2	6	3	9	28	15	11	10	2	6	26	29	7	23	5	18	19	28	8	38	15	15	29	24	18	12	13	28	12	8	37	31	27	40	15	5	45	33	27	0	5	48	60	29	17	27	37	33	19	52	8	21	0	68	42	57	66	41	81	47	53	44	57	51	70	41	73	55	80	29	82	87	21	96	88	75	79	96	27	94	95	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	2	2	2	1	1	1	1	1	3	1	1	2	1	2	1	1	1	3	2	1	2	2	1	2	1	1	1	1	1	2	2	1	1	1	2	1	1	1	2	1	2	1	2	1	1	3	1	1	1	2	1	4	2	1
13000	-481.155739354252489	-479.243364532666874	-1.912374821585595	0.000148687679732	0.000022794050219	0.153301539576742	0.849667481984574	0	2	2	4	3	4	3	3	5	5	4	5	5	4	4	5	6	5	5	4	5	7	6	6	6	7	6	6	6	8	7	7	8	7	8	7	7	8	8	8	8	8	9	8	9	9	9	10	10	8	11	9	9	9	10	10	9	11	11	8	10	8	11	11	10	11	11	11	11	11	10	11	12	13	12	12	13	13	13	12	12	13	12	12	12	12	12	10	12	14	14	12	14	17	14	15	14	17	20	19	0	1	1	2	2	5	3	3	7	5	5	8	7	3	5	6	9	4	6	7	6	23	15	6	14	18	14	6	14	29	21	7	9	24	27	18	12	18	29	17	24	19	24	32	42	17	22	60	44	29	71	16	19	34	60	47	26	55	0	28	30	11	52	44	41	60	42	30	65	55	62	0	28	67	72	56	57	58	81	43	52	88	32	57	55	61	65	30	88	89	38	40	81	81	80	89	87	80	97	96	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	3	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	2	1	1	2	2	2	2	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	2
13500	-503.507609854767907	-501.301021375094422	-2.206588479673468	0.000175649670615	0.000019693022066	0.112115337288449	0.711937471653307	-1	1	1	4	4	4	5	4	4	5	3	3	5	4	6	3	7	5	5	4	5	7	6	6	5	6	7	4	7	8	8	6	7	6	9	7	6	7	7	7	8	9	11	9	10	9	11	9	9	8	11	7	8	10	9	7	9	10	12	9	11	9	11	9	9	9	10	11	10	10	10	11	13	13	11	12	13	13	14	11	12	12	12	14	12	13	14	12	12	13	15	14	16	15	14	15	16	17	19	18	0	1	1	2	11	3	3	12	3	5	2	3	9	12	7	2	7	3	12	3	4	7	6	5	11	5	15	2	6	24	15	7	21	6	56	14	4	25	6	3	33	23	37	19	2	5	71	19	56	56	41	11	25	42	10	25	30	37	0	50	57	36	6	27	37	13	41	45	41	13	31	0	50	38	22	9	27	41	63	60	54	75	65	76	30	80	80	62	22	66	90	88	70	73	89	74	73	80	73	96	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	2	1	2	2	2	4	2	1	1	1	1	2	1	1	1	3	1	1	2	1	1	1	1	3	1	1	2	1	1	1	2	1	1	3	2	3	4	2	2	1	1	1	1	1	1	2	1	2	2	3	2	1	1	3	1	2	1	1	2	3	1
