step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108
23500	-616.457056447655077	-623.312544398614477	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.613519376562402	-1	0	2	2	1	2	4	4	6	2	4	5	4	3	5	4	5	4	7	6	6	6	6	6	5	8	7	7	9	8	8	9	8	9	7	8	7	8	10	8	10	10	10	8	9	11	10	10	11	10	13	12	11	11	10	11	11	12	12	13	12	12	10	13	13	12	13	13	12	14	15	14	18	14	14	14	17	15	14	14	15	11	16	17	17	16	17	17	17	17	19	17	18	20	18	20	19	19	20	21	21	22	23	21	23	21	21	24	0	1	1	1	2	2	14	1	17	0	4	1	2	4	5	0	16	4	4	10	11	11	12	14	11	12	13	15	17	7	19	11	19	19	25	25	25	24	27	25	31	24	30	25	37	42	7	32	19	25	43	29	32	43	19	0	23	32	49	33	50	36	30	42	48	54	55	47	46	64	54	67	30	61	50	46	64	64	66	67	69	0	70	70	67	64	80	0	74	83	83	70	70	88	0	70	95	89	83	95	97	92	100	90	99	0	0	101	1	1	2	2	1	1	1	2	1	1	1	3	2	1	2	1	1	1	2	2	1	1	1	1	1	2	2	1	3	2	1	2	1	1	1	1	2	2	1	2	1	2	1	2	1	1	2	1	1	3	2	2	1	1	1	1	2	2	1	2	1	2	1	2	2	1	2	1	1	1	2	1	6	1	2	1	3	1	1	1	2	1	1	2	2	2	1	1	2	1	2	1	2	2	1	3	1	1	2	2	1	3	1	2	2	1	1	2
24000	-614.139014517847841	-620.994502468807241	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.610295958450215	-1	2	1	3	2	1	4	4	6	3	4	5	4	6	4	3	4	7	8	6	6	6	5	6	7	6	7	8	8	8	8	7	7	9	6	8	7	9	9	9	11	10	9	10	8	12	8	11	9	8	13	13	10	9	9	11	12	12	12	13	12	12	13	12	13	13	13	14	12	12	13	13	19	15	14	16	17	16	15	14	15	14	15	17	17	17	17	18	16	17	19	18	19	20	17	20	19	18	21	21	21	23	23	22	23	22	22	25	0	6	1	1	1	1	2	5	17	0	4	4	2	15	6	0	16	1	14	10	11	11	13	7	21	1	23	26	9	15	7	21	24	19	11	6	11	13	23	37	31	33	25	54	37	28	24	21	24	37	62	29	43	36	7	0	38	36	55	49	50	32	46	28	48	35	42	30	30	24	44	55	58	61	61	64	42	46	48	36	69	0	70	83	67	64	80	0	75	83	90	84	84	88	0	84	95	89	91	95	97	93	97	99	91	0	0	101	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	5	1	1	1	2	2	1	1	1	2	5	1	3	1	1	2	2	2	1	1	2	1	3	2	1	1	2	1	1	2	1	2	2	2	1	2	2	1	2	1	2	2	3	2	3	2	2	3	2	1	2	3	2	2	2	2	1	2	1	1	2	2	1	1	1	1	1	2	2	1	2	1	1	1	2	1	2	2	1	1	1	1	2
24500	-639.688216539771702	-646.543704490731102	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.638355218853915	-2	2	2	2	0	0	4	4	5	3	2	4	3	5	5	2	5	6	8	6	6	6	6	5	6	6	7	8	9	8	9	8	7	8	7	8	9	9	10	7	10	10	10	10	8	11	9	8	10	11	13	14	11	10	11	12	12	13	11	13	14	11	12	14	13	14	15	13	12	12	14	14	17	15	14	15	18	13	16	14	14	14	16	16	18	15	17	17	19	17	19	15	16	20	19	19	20	20	21	21	21	22	21	22	22	19	22	23	0	6	5	5	1	1	6	11	16	0	1	11	6	6	7	0	16	3	2	10	11	11	14	7	11	7	23	7	17	15	14	11	14	24	21	22	36	19	23	25	19	33	36	48	25	28	7	5	19	37	43	29	36	22	49	0	39	34	19	59	50	25	30	24	30	54	55	48	49	28	44	58	47	61	25	64	93	46	54	55	69	0	78	70	67	64	80	0	75	84	90	63	70	88	0	84	95	89	93	95	97	93	97	99	91	0	0	101	1	1	1	1	1	1	3	1	2	1	2	1	1	2	1	1	2	2	3	2	1	2	1	1	3	1	1	2	1	2	2	2	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	3	1	1	1	2	2	2	1	1	1	3	2	1	1	2	2	4	3	1	2	2	1	2	2	1	3	1	3	1	1	2	3	1	2	1	1	2	2	1	2	1	2	1	2	2	2	2	1	2	1	1	3	1	1	2	1	1	2	1	1	1
25000	-595.511762538378434	-602.367250489337835	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.664898126763587	-1	2	1	2	0	1	3	5	6	2	4	4	4	5	5	3	5	6	7	6	7	5	6	5	5	8	8	7	8	8	9	7	9	9	8	8	8	9	9	8	11	10	9	8	9	12	9	10	9	11	12	12	12	11	10	12	12	12	12	13	14	13	13	14	14	11	13	14	13	14	14	13	17	15	13	14	17	15	15	14	15	15	17	17	18	15	17	18	18	16	20	18	18	20	18	21	19	21	21	20	20	20	21	21	23	22	20	23	0	6	1	1	1	1	6	12	17	0	4	2	6	7	7	0	16	3	15	10	11	11	13	7	11	19	23	24	9	15	14	11	18	24	11	25	12	13	13	21	31	33	35	25	37	28	14	35	19	37	43	29	21	44	47	0	38	30	49	49	50	51	46	46	21	44	55	49	33	46	54	55	58	61	50	63	63	64	44	55	60	0	90	46	80	64	80	0	75	70	83	58	70	88	0	78	95	89	90	95	97	92	97	83	104	0	0	101	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	2	2	2	3	1	1	1	1	1	1	2	2	1	1	1	2	2	2	2	1	1	2	2	2	1	2	1	1	1	3	2	2	2	2	1	2	2	2	1	1	1	2	1	3	3	2	1	1	3	2	1	2	1	2	1	2	4	2	2	1	3	1	2	3	1	1	2	1	2	2	1	1	1
25500	-600.823676428013187	-607.679164378972587	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.680441319093016	0	1	2	1	2	2	4	4	6	4	5	5	3	6	6	4	5	6	7	7	7	5	5	5	7	7	7	8	8	8	7	9	9	9	6	8	9	7	9	9	10	10	10	8	8	12	11	11	11	10	14	12	11	10	11	12	12	12	11	14	12	12	11	14	13	13	12	14	12	14	16	13	17	14	14	15	18	15	16	13	16	14	16	17	17	16	18	19	17	17	19	18	15	20	18	20	19	19	20	21	21	22	21	21	24	21	20	24	0	1	1	1	1	2	2	5	17	0	4	4	2	7	2	0	16	3	7	10	22	4	13	7	11	7	23	24	17	14	7	21	12	30	11	25	45	13	23	19	31	15	25	25	11	63	19	32	30	45	43	29	36	44	19	0	39	38	42	49	50	25	28	63	21	54	24	67	33	55	54	55	58	61	61	46	63	63	66	67	69	0	64	63	67	64	80	0	75	93	83	93	70	88	0	92	95	89	91	95	97	96	97	90	104	0	0	101	1	1	1	1	1	1	2	1	1	1	2	2	1	2	3	1	1	3	2	2	1	2	1	1	1	2	1	2	1	1	2	1	2	1	1	1	1	2	2	1	1	2	2	1	2	1	3	1	1	1	1	2	2	2	2	1	2	2	1	2	1	2	3	2	2	1	3	2	1	1	2	1	2	1	1	2	3	2	2	1	2	1	1	3	3	1	2	1	2	1	1	2	1	1	1	1	1	2	1	2	1	1	1	2	2	1	1	1
26000	-578.422045126323837	-585.277533077283238	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.678470131487945	-1	0	1	2	3	1	5	5	6	3	4	5	4	5	4	4	5	5	6	7	6	6	6	6	7	7	8	7	9	9	9	9	8	9	8	8	8	8	10	9	10	9	9	10	7	12	9	11	10	11	13	13	11	11	10	11	12	11	12	13	13	12	12	12	13	14	12	15	14	14	15	12	18	13	13	16	16	15	16	14	15	14	14	18	17	15	16	18	18	16	19	18	18	20	18	20	19	21	20	20	21	23	21	21	21	22	21	23	0	1	1	3	1	2	15	4	17	0	4	4	2	13	2	0	16	3	7	10	11	12	13	7	21	14	13	7	9	7	19	21	24	24	25	25	25	13	23	11	31	33	36	25	11	28	7	11	30	37	53	29	35	32	32	0	23	34	49	31	50	48	28	28	48	54	55	59	60	64	66	55	46	50	50	64	63	63	71	72	60	0	64	70	55	46	80	0	75	83	46	70	70	88	0	70	95	89	90	95	100	96	100	99	96	0	0	101	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	1	2	1	1	1	1	1	1	2	1	2	2	2	2	1	2	1	1	1	2	2	2	1	1	1	1	2	3	2	3	1	2	1	2	1	1	1	1	2	1	1	2	1	1	2	2	1	2	1	2	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	2	2	1	1	1	2	1	4	2	2	1	1	2	1	2	2	2	1	2	1	1	1	1	1	1
26500	-538.658293845901539	-545.513781796860940	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.722888862737667	-1	1	1	3	2	2	4	4	5	2	4	5	4	6	6	3	4	6	6	7	6	5	6	6	8	7	8	7	8	8	8	8	9	9	7	9	9	9	10	9	10	9	10	9	8	11	9	10	10	10	13	13	10	11	10	11	13	13	12	13	12	13	12	14	13	13	15	14	13	13	15	15	18	15	14	14	17	15	14	13	16	14	15	17	17	16	17	18	16	17	19	19	17	20	17	21	19	20	21	21	21	22	23	20	23	21	21	23	0	1	1	2	2	2	6	5	17	0	4	4	6	7	7	0	16	5	7	10	11	11	13	7	11	15	23	15	9	19	14	21	24	24	11	32	32	13	27	35	31	24	36	25	35	28	19	21	42	37	43	29	36	44	34	0	39	46	42	49	50	21	46	70	25	44	55	59	59	63	44	55	58	61	61	63	64	46	54	59	69	0	70	70	67	78	80	0	75	83	93	93	70	88	0	84	95	89	90	95	97	92	101	91	90	0	0	101	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	2	1	1	1	1	2	1	1	1	2	1	1	1	2	2	2	1	1	2	1	1	1	2	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	2	2	1	3	1	1	2	2	2	1	1	1	3	2	2	2	1	1	1	2	2	1	2	1	1	2	1	1	3	1	1	1	1	1	2	2	1	2	1	2	2	3	2	1	1	1	2	1	1	1
27000	-617.063255719189783	-623.918743670149183	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.622090518583953	-1	0	2	2	3	1	2	5	6	3	4	4	4	5	5	4	5	6	7	5	5	6	4	6	7	7	8	8	8	6	7	8	9	10	7	8	7	8	9	7	11	8	9	9	8	10	10	10	10	10	12	12	11	11	9	10	12	13	12	14	13	12	11	12	13	13	12	14	13	13	15	14	18	15	14	16	17	15	15	14	16	13	16	15	18	17	17	18	18	18	19	17	18	19	18	19	19	21	20	21	21	22	22	20	21	21	21	23	0	1	1	1	1	2	2	5	17	0	4	1	2	7	1	0	16	2	14	10	5	11	2	7	11	30	15	30	17	7	5	11	15	14	21	21	11	13	13	11	31	24	25	25	15	28	30	32	33	37	43	29	25	44	42	0	27	34	47	49	50	39	28	46	22	44	55	34	24	28	44	67	58	61	50	46	76	64	66	34	60	0	78	64	80	78	80	0	75	83	84	84	92	88	0	92	95	89	83	95	97	92	97	92	83	0	0	101	1	1	1	2	2	1	1	1	1	1	1	3	2	2	3	1	1	3	1	1	1	1	1	2	1	1	1	2	2	2	2	2	2	2	1	2	2	2	4	1	3	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	2	2	1	2	2	2	2	1	4	2	2	2	4	3	4	1	2	1	2	3	1	2	2	1	1	1	1	2	1	1	2	1	2	1	2	1	1	1	1	1	1	2	2	3	2	2	2	2	2	1	1	1
27500	-606.065910165304558	-612.921398116263958	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.586190847340529	-1	2	1	1	3	1	3	4	6	3	4	5	3	6	5	4	5	6	7	6	7	6	5	6	6	8	8	7	8	8	8	9	7	9	6	7	8	10	9	9	10	9	8	9	9	12	10	11	11	11	13	13	10	10	11	11	12	12	10	13	13	12	13	13	13	14	15	14	13	13	15	14	18	15	13	15	15	15	15	14	14	14	16	17	17	15	16	16	18	17	20	19	18	19	18	20	19	21	20	21	21	22	22	21	24	21	21	25	0	6	1	1	1	1	6	2	17	0	6	4	2	7	7	0	16	5	7	10	8	5	13	7	8	14	23	24	17	14	15	30	14	15	11	35	11	4	23	36	31	33	21	11	37	28	30	32	42	37	22	29	36	44	34	0	38	34	7	59	50	53	28	34	48	44	55	34	59	14	44	60	47	50	50	46	46	31	66	55	69	0	78	63	87	64	80	0	75	83	90	83	64	88	0	93	95	89	93	95	97	96	97	83	104	0	0	101	1	1	1	1	2	1	1	1	1	1	2	2	1	2	1	1	1	1	1	2	2	1	1	2	2	1	2	1	2	1	2	1	1	2	2	1	2	5	2	1	2	1	1	2	1	2	1	1	1	2	3	2	1	1	1	1	1	1	2	2	1	1	4	1	1	3	2	3	1	3	3	1	4	1	1	2	2	4	1	1	1	1	1	2	1	1	2	1	2	1	2	2	2	2	1	1	1	1	1	2	1	1	2	3	2	1	1	2
28000	-609.654789156844231	-616.510277107803631	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.674760057096419	-1	1	2	2	0	0	4	4	5	4	3	5	4	4	5	3	6	6	7	6	7	5	5	6	6	7	8	8	8	9	8	8	8	10	7	7	9	9	9	7	10	10	9	9	8	10	10	12	10	11	12	14	11	10	10	11	13	12	11	12	12	12	13	13	13	13	14	14	13	12	16	14	18	15	14	16	17	14	15	14	16	14	16	14	18	15	17	18	18	18	19	18	17	20	17	21	19	20	20	22	20	23	22	20	24	22	21	23	0	6	5	1	1	1	6	5	16	0	4	4	2	2	14	0	9	3	15	10	22	11	13	15	11	15	13	24	17	14	7	11	24	19	25	7	45	13	23	25	7	33	36	7	25	28	19	34	31	37	25	29	25	44	33	0	27	34	41	47	50	43	24	34	30	54	55	59	34	46	54	47	58	61	50	46	46	70	54	55	69	0	84	46	80	84	80	0	75	83	83	76	70	88	0	64	95	89	90	95	97	93	97	90	104	0	0	101	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	3	2	2	1	2	1	1	1	2	2	1	3	2	1	1	1	1	2	1	1	1	2	3	2	1	1	1	3	1	1	1	1	2	2	2	2	1	2	2	2	1	4	3	3	1	1	3	3	1	2	1	2	1	1	3	2	1	2	1	2	1	2	1	2	2	1	4	1	1	2	3	1	3	1	1	2	1	1	1
28500	-573.445605467046335	-580.301093418005735	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.650773556124760	-1	1	2	2	2	2	4	3	5	3	4	4	4	5	6	4	6	7	6	5	6	6	6	6	6	7	8	8	8	8	8	8	8	10	7	8	8	8	9	8	11	9	9	9	9	11	10	9	10	11	13	14	9	11	10	12	12	12	11	13	14	12	12	14	12	14	14	14	13	13	13	14	19	16	14	15	15	15	16	15	15	14	16	17	17	16	17	17	18	17	19	18	18	20	18	21	19	20	20	21	21	21	20	21	23	21	21	24	0	1	1	1	2	2	6	2	16	0	5	4	6	7	14	0	9	3	7	10	7	11	13	7	11	7	13	24	17	14	19	11	6	19	25	25	21	13	23	21	31	24	36	25	36	28	15	11	24	45	43	29	25	44	33	0	13	42	49	49	50	43	46	42	53	71	55	49	33	28	54	49	67	50	50	63	70	70	54	34	69	0	70	70	80	64	68	0	74	64	90	83	78	88	0	99	95	89	83	95	97	70	97	83	104	0	0	101	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	2	2	1	1	2	1	2	3	1	1	2	1	2	2	1	2	2	1	2	1	2	2	2	2	1	2	2	2	1	1	1	5	1	1	2	1	2	1	3	1	1	2	2	2	2	1	2	2	2	1	1	1	1	3	3	1	1	2	2	1	1	2	1	1	2	1	1	2	2	1	1	1	1	2	1	1	3	1	2	1	1	1	2
29000	-576.007969161492042	-582.863457112451442	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.645760561969071	-1	1	2	2	2	2	4	4	6	3	4	4	4	5	5	3	5	7	7	5	6	6	5	6	7	5	7	8	8	8	8	8	8	10	8	9	9	10	8	9	10	10	10	9	8	12	11	12	9	11	14	12	12	10	11	11	12	12	11	12	13	12	11	13	12	14	14	13	13	13	14	15	19	16	14	15	18	15	14	14	16	14	16	17	18	16	17	17	18	18	19	18	18	19	18	20	19	21	20	22	20	22	23	21	23	21	20	24	0	1	1	1	1	2	3	5	17	0	4	4	6	7	2	0	16	3	15	10	11	11	13	5	22	7	13	15	9	7	15	11	15	24	21	25	39	39	23	35	31	33	32	25	11	28	6	25	24	25	43	9	36	44	49	0	39	34	49	49	50	43	14	46	32	54	55	49	60	63	44	67	47	61	50	46	84	64	48	55	69	0	70	70	87	63	63	0	75	83	90	63	70	88	0	90	95	89	83	95	97	96	100	90	104	0	0	101	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	2	1	1	1	1	2	1	1	1	1	1	2	2	3	2	1	2	2	2	2	1	1	1	2	1	1	2	1	2	4	1	2	2	2	2	1	1	2	1	3	2	1	2	1	1	1	2	2	1	2	2	1	2	3	1	2	2	1	3	3	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1
29500	-636.024474307455534	-642.879962258414935	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.629722619816055	-1	0	1	2	1	2	5	4	4	2	4	4	3	5	4	2	6	3	6	7	7	4	5	6	7	7	8	7	7	7	9	7	7	9	6	7	9	9	7	9	10	10	8	9	8	11	9	11	8	11	12	12	12	11	10	12	11	10	11	12	13	12	12	12	14	13	14	14	14	13	16	13	19	16	14	15	17	16	16	14	16	13	15	18	17	15	18	17	18	18	20	15	18	20	17	20	19	20	20	21	20	22	22	19	23	20	20	23	0	1	1	5	1	2	15	5	16	0	13	4	2	5	2	0	9	3	7	10	11	4	13	13	8	19	23	14	9	7	30	4	24	49	22	11	36	14	23	21	31	33	25	25	32	28	30	36	24	37	25	17	36	44	49	0	38	15	38	19	50	58	58	28	53	44	55	58	60	64	53	55	68	61	53	64	46	64	54	60	69	0	70	92	67	34	80	0	75	83	83	70	70	88	0	92	95	89	90	95	97	99	97	84	91	0	0	101	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	1	1	1	2	2	1	2	1	3	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	3	2	2	2	1	1	2	3	2	3	1	1	1	2	1	2	2	2	1	1	2	1	2	2	1	2	2	2	2	1	1	1	1	2	2	3	2	1	2	2	2	1	2	2	1	2	2	1	2	2	1	2	2	1	2	1	1	2
30000	-600.151259001594326	-607.006746952553726	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.710812545385269	-1	2	1	2	1	1	4	2	6	4	4	4	5	6	5	4	5	7	6	7	4	5	6	5	6	7	7	7	9	8	8	7	8	8	8	7	8	9	10	9	10	10	9	9	9	12	9	12	10	9	13	11	11	10	10	11	11	12	10	13	13	12	12	14	13	11	15	14	12	13	14	15	16	15	14	15	17	16	15	14	15	14	15	16	18	17	17	16	18	18	20	16	18	19	17	18	19	19	20	22	20	22	21	22	23	21	21	24	0	6	1	5	1	1	2	5	17	0	4	4	2	7	7	0	16	13	7	10	4	11	13	7	4	2	23	7	9	7	15	11	26	24	25	15	11	13	23	32	31	33	32	25	37	30	7	36	14	37	53	29	11	44	34	0	13	19	24	49	50	37	28	46	21	54	55	60	49	28	54	55	58	50	61	46	84	63	66	58	69	0	70	46	67	70	80	0	75	83	83	64	64	88	0	64	95	89	83	95	95	99	101	91	91	0	0	101	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	2	1	2	2	2	1	2	1	2	1	1	3	2	2	1	1	1	1	2	1	1	3	2	2	1	1	1	3	1	1	1	3	3	1	2	2	2	2	1	6	1	2	1	1	3	2	2	2	3	1	1	1	2	2	1	2	1	1	2	1	3	2	1	3	2	2	1	2	1	1	3	1	1	2	3	1	1	1	1	2	1	1	2
30500	-638.860132304611625	-645.715620255571025	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.647299667381965	-2	1	1	3	1	1	3	5	5	3	4	5	4	5	5	3	6	5	8	7	6	5	5	5	6	7	8	7	8	6	8	8	8	10	8	9	7	9	7	8	11	10	10	9	9	11	10	11	10	10	13	12	11	10	10	11	12	12	11	14	13	11	13	12	12	13	13	14	13	13	15	14	17	15	13	15	15	15	16	13	15	15	15	17	17	16	18	18	19	17	19	17	18	20	18	20	19	20	19	22	20	20	22	21	23	21	21	24	0	1	1	1	1	1	3	5	16	0	4	4	2	7	7	0	16	4	7	10	11	11	3	7	11	7	23	24	17	15	6	11	30	24	21	21	21	30	23	25	31	24	31	25	37	28	24	32	30	37	43	29	36	44	7	0	39	5	38	58	50	32	42	14	37	44	42	47	64	64	44	64	47	61	50	63	46	70	66	34	69	0	70	64	67	58	49	0	75	83	83	70	64	88	0	31	95	89	83	97	97	63	101	99	90	0	0	101	1	1	2	2	1	2	1	2	2	1	1	1	2	1	1	1	2	1	2	2	1	1	1	1	2	2	2	1	1	1	3	1	1	2	1	1	1	2	1	1	2	2	1	1	1	2	2	2	1	1	1	3	1	1	4	1	2	5	1	1	2	1	2	3	3	1	2	2	1	1	3	1	2	1	1	1	2	1	2	2	1	1	1	2	3	2	3	1	2	1	2	2	3	2	1	6	1	1	2	1	1	3	1	1	2	1	1	2
31000	-608.748958774128141	-615.604446725087541	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.682305291982514	-1	1	1	2	2	2	4	2	6	3	4	4	4	5	3	3	5	7	7	6	6	5	5	6	6	7	7	6	8	8	8	7	8	9	7	8	8	10	9	9	11	10	9	7	9	10	9	11	10	9	13	13	11	11	11	11	12	11	11	13	13	11	12	12	13	12	13	14	14	14	15	15	19	16	15	15	17	16	15	14	16	14	15	16	17	17	18	18	18	18	18	18	17	20	18	19	20	20	21	21	21	22	23	20	23	22	20	25	0	1	1	1	2	2	15	1	17	0	4	4	2	15	6	0	16	3	14	10	11	1	13	15	11	22	13	4	17	7	15	21	28	24	25	25	22	33	23	21	31	33	36	22	37	7	26	32	34	37	43	29	43	44	47	0	38	47	47	46	50	36	46	47	48	54	55	49	46	34	66	55	58	50	61	63	46	64	54	67	69	0	64	46	55	64	80	0	75	83	83	93	78	88	0	76	95	89	104	95	97	93	97	90	99	0	0	101	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	3	1	2	1	3	1	1	1	1	1	2	2	2	3	1	1	1	1	2	2	1	2	2	1	1	1	1	1	3	1	2	1	1	2	2	1	2	1	1	1	1	2	1	3	2	1	1	1	1	1	2	2	3	1	2	4	3	2	2	3	2	3	1	2	1	1	3	2	4	2	1	1	2	2	1	1	2	1	2	1	2	1	2	1	3	1	2	1	1	1	2
