step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	Tinf_115	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	alpha_115	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114	kappa_115
1	-1175.209326925311416	-1173.747244840792519	-1.462082084518882	0.000010000000000	0.000010000000000	1.000000000000000	0.698014652022435	-1	2	3	3	4	6	5	5	5	5	5	6	6	6	7	9	7	7	8	8	8	9	8	7	9	9	10	9	10	10	10	10	11	10	13	12	11	10	11	12	11	11	13	11	12	12	13	12	13	12	13	14	13	13	14	13	14	13	13	12	14	14	14	14	13	14	14	14	14	14	13	13	15	14	15	15	15	15	15	16	16	15	17	17	15	17	17	17	17	18	17	16	19	17	16	17	17	18	17	18	19	18	19	19	20	21	20	21	22	21	22	23	23	26	29	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	3	4	3	3	3	3	3	4	4	4	4	5	4	4	5	5	5	5	5	4	5	5	6	5	6	6	6	6	6	6	7	7	6	6	6	7	6	6	7	6	7	7	7	7	7	7	7	8	7	7	8	7	8	7	7	7	8	8	8	8	7	8	8	8	8	8	7	7	8	8	8	8	8	8	8	9	9	8	9	9	8	9	9	9	9	10	9	9	10	9	9	9	9	10	9	10	10	10	10	10	11	11	11	11	12	11	12	12	12	14	15
500	-894.405533526729528	-891.265490937237246	-3.140042589492230	0.000010038884482	0.000060457351725	6.022317702217348	0.463083782860765	0	1	4	3	5	6	4	6	4	5	5	7	7	7	7	10	8	7	9	9	7	7	7	7	9	9	10	10	10	9	10	10	11	9	13	10	11	11	11	12	12	12	14	11	12	12	13	12	14	11	13	12	12	12	13	13	14	13	14	13	15	14	15	13	14	15	14	14	14	15	14	13	16	13	16	16	14	15	15	16	16	15	16	18	14	16	18	18	16	18	18	17	19	17	17	16	17	17	18	16	19	18	19	18	20	21	20	20	21	22	22	22	22	26	27	0	1	4	1	4	10	4	3	4	2	7	10	10	11	5	20	13	10	21	21	5	3	11	2	12	10	18	2	2	21	14	5	9	6	24	23	20	24	3	14	30	21	60	8	33	32	30	31	9	30	9	7	37	14	45	38	15	2	60	9	64	28	60	54	22	72	40	52	41	67	58	31	15	31	59	67	47	72	52	43	30	56	23	64	52	67	9	98	36	22	24	67	90	66	100	14	76	66	35	51	9	4	65	42	0	69	104	85	101	96	99	105	93	16	64	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	2	1	5	6	1	2	3	3	1	3	1	1	1	4	2	1	2	1	3	1	1	1	1	6	2	6	4	1	3	1	1	3	5	1	5	1	2	1	1	3	1	1	1	1	1	1	2	3	1	1	1	1	1	2	1	3	1	2	3	1	1	7	1	3	5	7	1	1	1	1	5	1	1	3	2	7	6	2	4	1	3	1	3	2	3	2	2	1	7	9
1000	-612.511737560312213	-606.851526220319670	-5.660211339992565	0.000010012699358	0.000222919160795	22.263642681747690	0.449661711404755	0	2	4	3	4	7	6	6	5	5	6	7	7	6	7	10	8	7	7	9	8	9	7	6	8	10	9	10	11	9	9	10	11	11	11	12	12	8	12	13	11	12	13	11	11	13	13	12	12	11	12	13	13	13	14	13	14	14	12	11	13	12	14	14	14	14	15	15	14	15	14	13	14	14	15	16	15	15	14	14	17	16	18	16	15	15	16	18	17	18	18	14	19	18	16	16	17	18	16	18	19	18	18	19	19	20	20	21	21	22	20	23	22	26	29	0	1	1	1	2	9	2	1	4	3	9	8	2	2	8	1	7	10	3	6	7	19	24	9	1	25	8	30	25	7	23	15	23	14	7	45	60	11	7	6	32	30	16	25	27	21	41	17	8	32	11	7	6	45	53	25	44	29	30	2	26	20	59	41	16	27	60	40	26	25	53	22	22	47	45	71	65	80	11	41	21	28	36	73	14	56	55	65	15	16	58	34	78	30	22	72	79	96	86	75	33	3	66	89	0	23	58	95	83	101	102	107	96	79	16	1	1	3	2	1	1	2	3	1	1	1	1	2	2	1	4	1	1	2	1	1	1	1	1	4	2	1	1	2	1	1	1	2	3	2	1	1	2	2	3	1	2	1	2	1	2	1	2	3	1	3	2	4	1	1	2	2	2	2	3	1	1	2	2	2	3	2	1	2	5	1	2	2	1	3	1	1	1	4	3	3	2	2	1	3	1	1	1	5	4	2	2	1	5	4	2	3	1	1	1	6	6	1	1	1	5	4	2	3	1	1	1	3	8	12
1500	-506.320443697089104	-502.927638148176072	-3.392805548913045	0.000010101059157	0.000071524815924	7.080922387713295	0.514610449172590	0	1	4	4	4	6	5	6	6	5	5	7	6	7	7	8	7	7	8	8	9	8	8	8	9	10	10	10	9	11	11	11	11	11	12	12	10	11	9	13	11	11	14	11	12	12	12	12	13	12	14	15	12	13	13	14	15	13	13	12	14	14	12	13	12	14	14	13	13	14	12	12	16	14	15	16	15	14	13	17	16	15	18	18	16	17	17	17	15	17	17	15	20	16	16	16	18	16	17	18	19	18	20	20	19	22	20	20	22	21	21	22	23	26	30	0	1	2	1	1	5	3	2	3	2	4	11	11	8	10	13	10	4	4	8	16	15	13	9	14	20	20	18	13	28	13	27	21	8	21	20	16	25	8	71	16	16	40	3	3	18	23	29	34	9	16	36	27	34	15	23	36	34	38	18	26	44	16	32	30	26	23	22	9	47	18	28	47	32	66	12	40	58	27	74	78	68	12	54	60	25	57	37	12	40	23	23	32	60	59	78	69	48	98	76	92	23	91	81	0	46	99	98	88	68	56	103	107	66	97	1	1	1	2	1	1	1	3	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	3	1	1	2	1	1	3	1	2	1	1	2	1	1	3	1	3	4	2	1	1	1	3	3	1	2	1	2	3	1	1	1	2	2	1	2	1	1	2	3	3	4	1	2	1	2	1	1	4	1	1	2	2	2	2	4	2	1	4	1	5	2	2	5	4	4	3	2	1	3	2	1	1	3	4	2	2	1	6	1	2	4	3	3	1	2	5	5
2000	-765.745079536317235	-760.007649528909042	-5.737430007408197	0.000010184760573	0.000234303571821	23.005309760932111	0.598211436221839	0	2	4	2	4	6	5	4	5	5	5	7	5	7	7	10	7	8	8	8	8	9	7	7	9	10	10	7	10	9	11	10	10	10	13	12	11	9	11	12	11	12	14	11	12	12	10	12	14	12	12	14	13	13	14	13	15	14	13	13	14	15	15	13	13	15	14	12	13	13	12	11	16	12	15	15	15	15	16	16	17	16	16	17	14	17	17	17	17	16	17	17	19	15	15	18	17	18	18	18	20	17	19	20	21	20	20	21	22	20	22	23	23	26	27	0	1	1	1	4	9	8	2	2	2	3	9	2	9	7	28	8	9	6	7	28	14	11	9	21	24	14	7	11	17	28	5	21	5	7	34	25	8	30	17	18	26	45	47	44	22	12	30	22	26	12	22	19	29	45	16	65	46	33	15	34	67	43	41	44	16	42	18	22	72	32	23	75	37	65	65	68	41	47	94	40	58	94	30	35	55	78	64	6	9	53	74	41	38	37	64	94	46	73	80	9	71	87	85	0	97	86	74	83	99	86	110	57	68	20	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	3	3	1	1	2	1	2	1	1	2	1	1	2	2	2	3	1	2	2	2	1	1	2	1	2	1	3	1	1	1	1	1	2	1	2	3	1	1	2	1	1	1	1	2	2	3	1	4	1	1	4	1	1	2	2	7	5	2	3	5	3	2	3	1	3	1	1	6	2	1	3	1	1	2	5	3	1	2	1	3	7	8
2500	-1021.980970690740605	-1018.008720678898612	-3.972250011841990	0.000010267190697	0.000101813632912	9.916406143927967	0.506261128914257	-1	3	4	2	4	7	5	5	5	4	5	7	6	6	6	10	7	7	8	8	8	10	7	8	9	10	11	9	11	9	11	10	12	11	12	13	11	11	12	13	11	12	13	12	11	12	12	12	13	13	11	13	14	12	14	12	14	14	12	11	14	14	13	14	13	13	11	14	14	14	14	13	15	13	16	15	16	13	15	16	16	14	17	18	14	17	16	18	17	17	17	17	19	17	17	17	17	19	17	19	20	18	19	19	20	21	21	22	21	21	22	24	23	27	28	0	1	4	1	2	13	4	2	10	4	5	10	10	2	3	28	15	7	15	14	15	8	7	23	19	15	19	7	18	17	21	24	18	14	3	51	12	9	37	12	20	1	51	7	26	21	22	28	2	26	17	60	25	7	39	32	42	38	15	21	66	47	37	49	35	48	9	27	25	21	67	37	19	3	79	39	67	67	70	35	66	28	11	54	44	82	71	75	68	74	4	37	42	85	48	40	25	58	65	39	23	71	27	43	0	79	92	40	102	100	86	82	88	71	71	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	2	2	3	1	2	1	2	3	4	1	2	2	1	3	2	3	1	4	1	2	1	2	4	2	2	1	3	4	1	1	1	1	3	1	1	1	1	1	1	1	3	1	2	4	1	1	3	4	1	1	2	1	1	2	2	2	8	3	1	1	1	1	3	1	6	3	3	1	3	2	3	2	2	4	6	2	3	3	1	2	2	4	2	1	2	5	2	8	7
3000	-650.386815403450896	-646.224597927153582	-4.162217476297370	0.000010347069410	0.000113633110044	10.982154032342567	0.420735288304944	0	2	4	4	4	6	4	5	6	6	5	7	6	7	8	9	7	6	8	9	8	9	9	7	9	10	10	9	11	9	11	10	10	10	13	11	11	9	12	12	11	12	13	11	12	11	14	11	13	12	14	14	12	14	15	11	14	12	13	12	13	14	13	15	13	13	14	15	15	15	13	13	15	14	15	15	14	15	13	17	17	15	17	16	15	17	18	16	17	18	16	14	19	17	17	17	16	18	17	18	20	17	19	19	21	21	20	21	22	20	22	24	24	27	27	0	1	1	2	2	11	2	4	4	2	5	8	4	8	9	13	9	5	7	4	10	24	14	8	6	3	20	13	17	24	33	16	10	2	23	16	25	14	4	34	9	23	41	24	22	19	16	20	9	8	1	36	25	35	29	15	58	4	60	16	32	3	41	48	16	41	22	35	16	50	15	25	63	50	44	79	48	59	33	64	34	67	17	77	26	69	39	53	32	20	12	72	91	69	82	54	92	54	77	78	92	7	90	74	0	104	87	91	95	57	79	31	80	48	7	1	1	3	2	1	1	1	1	1	2	1	1	1	1	1	3	1	1	3	2	1	1	1	1	2	4	1	1	3	1	1	1	3	4	2	1	1	1	4	1	3	3	1	2	1	2	2	1	3	4	5	2	1	1	2	1	1	4	1	2	1	5	1	2	2	1	2	1	2	2	2	3	1	1	2	1	1	1	2	1	4	1	6	1	3	1	4	1	2	6	4	1	1	1	1	2	1	2	1	2	4	7	1	3	1	1	1	3	2	2	5	7	3	11	5
3500	-950.066275659924827	-945.656704345613207	-4.409571314311636	0.000010662125010	0.000133064217135	12.480084130973680	0.522490252120022	-1	2	4	4	4	7	5	5	5	6	5	6	5	5	6	10	7	8	7	8	8	9	9	8	9	10	10	10	10	10	11	11	11	11	13	13	12	11	11	12	12	12	13	9	12	13	13	11	14	12	13	14	13	14	14	14	14	13	11	12	12	15	14	15	14	15	14	15	14	14	14	14	15	14	15	15	16	15	15	16	16	16	18	17	16	18	17	17	16	18	16	17	18	18	16	17	18	18	18	18	18	17	19	19	19	20	20	22	22	19	21	23	23	26	28	0	1	2	2	2	14	2	5	3	3	4	3	1	1	13	3	5	19	8	12	15	4	6	6	3	18	6	1	13	6	24	20	26	44	4	29	24	26	21	29	13	21	23	9	23	33	34	23	41	13	4	16	59	59	28	32	38	59	16	13	59	37	33	58	42	33	29	45	12	21	58	43	26	45	61	41	48	34	57	67	34	71	62	69	51	81	64	36	22	20	76	80	91	62	49	33	88	76	81	82	31	85	49	51	0	64	23	83	98	21	43	103	111	2	97	1	2	1	1	1	1	2	1	1	1	1	1	3	3	1	2	2	1	1	1	1	1	1	1	3	1	2	7	2	1	1	1	1	1	3	3	1	1	1	1	4	3	2	1	1	2	1	1	1	2	3	2	1	2	2	2	2	1	1	3	1	1	1	1	1	2	2	1	5	5	1	1	2	1	1	1	3	3	1	1	4	1	1	1	1	1	1	2	2	5	1	1	1	1	1	3	1	2	1	1	2	1	3	3	1	2	3	2	2	5	3	2	1	11	3
4000	-832.461337178619374	-829.884386327561629	-2.576950851057760	0.000012002221970	0.000048040569905	4.002639679856678	0.553121597113998	-1	1	4	3	4	6	4	5	5	6	6	6	7	5	8	9	6	8	9	8	8	9	9	5	8	9	11	9	9	11	11	10	12	9	13	13	10	10	11	12	12	9	14	11	13	12	14	12	14	13	14	13	12	14	14	13	15	11	14	12	15	13	14	14	12	14	15	13	15	13	14	14	14	14	15	15	16	16	15	16	16	15	16	16	15	17	18	18	17	18	18	17	19	17	17	16	18	18	17	18	17	19	19	20	19	22	21	22	22	21	23	23	23	25	30	0	1	1	2	2	4	1	3	4	2	3	24	12	4	5	18	8	5	1	11	3	13	4	4	8	3	3	24	3	21	24	21	32	20	25	4	29	16	22	18	18	20	60	21	11	42	12	19	22	30	13	13	17	27	16	34	52	18	33	15	56	29	41	46	18	50	62	30	31	22	53	30	38	44	30	34	59	52	36	53	62	22	15	53	64	65	78	96	62	57	48	59	49	59	64	11	60	85	76	80	33	74	85	91	0	90	91	69	84	101	110	110	110	27	33	1	1	2	1	1	2	3	1	2	3	1	1	1	1	2	1	1	2	4	1	1	1	2	1	1	3	2	1	2	1	3	1	1	1	2	4	1	1	1	2	2	1	1	3	4	1	3	2	3	1	3	2	2	1	3	2	1	1	1	2	1	2	1	1	2	1	1	1	3	1	1	3	2	1	2	2	1	1	1	2	3	3	4	2	1	3	1	1	2	1	6	1	2	1	2	4	3	1	1	1	2	3	2	1	1	2	2	3	3	2	1	2	1	9	7
4500	-1056.100557293578731	-1052.658818481427033	-3.441738812151675	0.000012617471012	0.000092079085957	7.297744997600564	0.574298102119293	0	2	2	4	4	6	6	6	5	5	5	7	6	4	7	7	7	5	8	8	7	10	7	8	9	9	10	10	9	10	10	10	11	11	14	12	10	10	11	11	11	12	14	12	12	12	12	11	13	12	13	14	13	13	13	14	15	12	13	12	13	14	12	14	14	13	13	14	13	15	14	14	15	14	15	14	15	15	16	16	17	14	17	18	15	18	16	17	16	19	17	15	18	17	16	17	17	18	16	18	18	18	20	19	19	22	20	19	20	21	22	23	23	25	26	0	1	1	3	2	4	14	5	14	3	5	5	3	2	18	2	4	1	18	18	10	10	6	21	24	20	10	12	4	19	25	23	32	25	4	23	25	23	22	31	4	21	44	37	2	16	37	27	11	11	8	3	41	41	27	48	58	19	46	9	48	45	22	54	22	45	40	15	18	41	47	24	19	24	19	33	51	71	72	64	17	67	74	91	72	74	51	54	25	32	68	55	59	82	27	52	65	64	92	47	89	47	55	70	0	56	89	98	88	88	109	107	83	102	16	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	3	1	3	2	2	1	3	1	1	1	1	3	1	2	1	1	2	1	2	6	3	1	2	1	1	3	3	1	1	4	2	1	1	4	3	3	5	1	1	1	2	2	2	1	4	1	1	1	1	2	1	1	3	3	2	1	2	3	3	4	2	1	1	1	1	6	1	2	1	1	2	1	2	2	5	2	1	2	2	3	1	2	2	1	3	1	2	3	2	1	5	1	1	2	3	1	2	3	2	6
