step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	Tinf_115	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	alpha_115	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114	kappa_115
25500	-440.643954132630313	-447.499442083589713	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.665590810671764	-1	3	1	0	3	3	4	5	4	6	5	5	7	5	5	7	5	5	7	7	6	6	7	7	6	10	7	8	8	9	8	9	8	10	7	10	9	9	9	9	10	10	9	9	12	10	12	10	9	12	11	12	12	11	12	10	14	14	13	13	13	13	14	14	15	14	15	17	15	15	16	17	15	17	15	19	18	18	19	18	17	19	18	19	18	20	20	20	18	20	20	22	23	23	20	21	23	22	23	21	21	22	22	24	22	22	25	22	23	25	25	27	27	29	30	0	1	4	1	1	3	6	7	2	12	2	5	21	9	2	11	5	6	21	21	5	17	15	18	12	16	25	23	21	21	15	25	25	27	5	8	35	31	21	14	28	29	25	23	48	18	27	13	10	42	11	37	12	30	38	29	15	13	34	45	48	10	36	48	50	31	41	54	37	41	62	50	60	75	34	77	69	73	26	66	70	83	62	73	65	83	81	85	75	68	85	88	96	82	83	88	90	90	102	89	95	88	86	98	91	84	98	84	77	93	88	110	97	112	77	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	2	2	1	1	1	1	1	2	3	1	2	1	2	1	4	1	1	1	4	4	2	1	1	4	2	2	2	3	2	4	4	3	1	1	1	1	2	1	2	1	3	2	1	1	2	3	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	1	6
26000	-483.687474792871342	-490.542962743830742	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.545314476073436	0	3	2	1	3	4	5	4	4	6	6	4	8	7	5	7	5	5	5	7	8	6	7	7	6	11	8	7	7	8	9	9	7	9	7	10	8	10	9	9	11	10	9	10	11	11	11	10	10	11	11	13	12	11	13	13	13	14	13	14	14	13	13	13	15	14	15	16	16	15	16	18	16	18	16	18	17	18	20	19	16	19	19	19	20	22	20	20	19	19	20	22	22	22	21	22	22	22	21	23	22	22	20	20	21	22	24	22	23	25	27	24	26	30	29	0	3	4	1	3	5	8	4	2	5	15	5	10	4	4	19	4	12	12	5	17	5	12	25	17	42	22	8	17	4	20	28	18	35	15	16	15	37	35	12	42	16	5	40	29	35	20	14	14	37	42	10	40	43	33	26	50	28	30	22	14	50	47	44	21	37	58	54	58	40	63	69	58	38	34	81	71	12	72	81	22	68	66	28	57	99	70	83	63	69	82	88	79	60	70	99	87	51	65	74	45	87	59	43	103	85	106	103	102	97	91	94	96	100	100	1	1	1	1	1	1	1	2	1	2	1	1	1	2	2	1	2	1	1	2	2	1	2	1	1	1	2	1	1	3	1	1	1	1	1	1	2	1	1	2	1	2	2	1	2	2	2	1	2	2	1	3	1	1	4	1	1	3	3	2	4	1	1	2	5	4	1	3	1	2	1	1	1	4	2	1	1	5	1	1	5	1	2	6	4	1	3	1	3	1	1	1	1	3	4	1	1	4	2	2	4	1	3	6	1	1	1	1	1	1	3	1	2	3	3
26500	-488.339004848039224	-495.194492798998624	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.499245234348965	0	2	2	2	3	3	4	4	3	7	7	6	8	6	5	6	5	7	6	5	7	6	8	6	6	10	10	7	7	6	8	9	8	8	8	9	10	11	8	9	11	11	9	10	11	11	10	11	9	11	11	12	12	12	12	11	13	14	13	14	13	14	14	12	16	15	15	17	15	15	16	17	14	17	16	18	18	18	20	20	17	17	19	20	20	21	21	19	18	20	17	22	22	22	22	22	22	21	21	23	20	22	22	24	21	23	26	24	24	25	26	27	26	29	29	0	1	1	1	3	1	4	5	3	3	16	2	29	20	5	3	9	3	8	8	25	8	3	5	4	13	43	25	6	1	19	13	28	16	24	20	49	25	19	34	43	49	12	14	29	28	15	13	33	18	43	10	23	24	40	39	45	18	45	3	38	40	55	31	47	51	52	54	31	48	38	66	32	48	38	67	75	54	20	76	65	67	74	15	83	77	88	43	18	74	57	90	89	21	90	90	60	79	80	90	51	105	24	44	77	99	99	101	83	90	92	90	25	94	78	1	1	1	1	1	1	2	1	1	3	1	3	1	1	1	2	1	2	1	1	1	1	2	1	2	1	1	1	2	4	1	1	1	1	1	2	1	2	1	1	1	2	1	1	3	3	3	3	1	2	1	3	1	3	2	1	1	3	1	4	1	1	1	2	2	2	1	3	2	2	2	1	2	2	2	1	1	4	9	1	1	1	1	6	1	2	1	4	6	1	2	1	2	8	1	1	4	1	1	2	5	1	6	8	2	1	2	3	2	2	2	3	10	4	5
27000	-506.639372430701542	-513.494860381660942	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.547440666888946	0	2	2	1	4	4	4	5	4	6	5	5	6	6	5	7	5	6	6	8	6	6	7	6	6	10	7	8	9	6	8	9	8	9	9	10	7	8	9	9	10	11	10	10	12	9	11	9	9	12	10	12	11	9	13	13	13	14	13	11	13	14	13	13	16	14	16	17	15	15	16	18	15	17	18	18	19	18	20	16	17	19	20	19	20	22	19	21	19	16	19	21	22	22	20	23	22	21	22	21	21	23	21	23	23	22	25	23	24	24	27	27	25	26	29	0	1	1	1	4	1	3	6	2	5	4	6	9	6	6	15	5	12	9	22	1	6	7	5	5	28	21	37	17	3	21	25	18	18	1	13	17	37	22	8	32	13	20	31	51	37	39	16	19	31	31	49	35	7	33	28	31	9	53	36	28	29	42	8	62	64	53	63	60	64	53	71	61	55	7	90	56	24	76	66	50	67	76	69	71	83	68	70	60	14	74	89	84	88	87	83	70	76	101	85	71	92	51	103	89	73	76	65	62	103	91	108	36	101	105	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	2	2	1	1	1	1	4	2	1	1	1	3	1	2	1	1	1	1	2	2	2	1	1	2	1	2	3	4	3	3	1	1	2	2	1	4	1	1	3	2	2	1	3	1	1	2	4	1	2	5	1	1	2	2	1	2	1	1	2	3	4	5	1	1	2	1	1	1	4	1	1	1	4	1	6	1	2	3	3	4	5	2	4	3	7	3	2
27500	-416.904953934937225	-423.760441885896626	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.587353278182648	0	1	2	1	4	4	4	4	5	7	6	5	8	7	5	5	5	6	6	8	7	6	7	6	7	11	9	8	8	7	8	10	8	9	8	9	10	11	8	10	10	9	10	10	10	10	10	11	11	12	11	13	12	12	13	12	14	13	14	13	14	13	14	13	15	15	15	16	15	15	16	17	16	17	15	17	18	18	19	18	17	19	20	18	21	22	20	20	19	19	19	22	22	21	21	20	22	20	22	23	21	23	22	24	22	23	26	24	24	25	27	28	26	30	29	0	1	1	1	3	1	4	4	8	22	8	5	21	3	6	6	5	5	7	12	8	6	15	9	9	6	14	22	24	8	5	29	12	23	7	23	39	29	4	17	23	14	13	34	35	14	33	36	47	11	14	44	35	32	49	32	13	22	54	7	54	49	58	46	25	54	61	57	52	38	52	65	59	54	62	50	52	66	68	64	65	81	82	47	72	78	89	78	84	75	7	98	63	82	79	65	85	84	98	95	66	78	82	32	73	93	93	92	86	75	109	106	105	113	105	1	1	1	1	1	2	2	2	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1	1	1	3	2	1	1	1	1	1	1	1	1	1	4	2	2	2	1	1	1	3	4	1	3	1	1	1	2	2	2	1	1	1	2	1	1	1	3	1	2	2	1	2	2	1	1	1	3	1	2	1	1	1	2	6	1	3	1	1	3	1	1	1	1	4	3	2	4	3	1	2	1	1	5	1	1	1	1	4
28000	-501.547046867468623	-508.402534818428023	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.582991715910044	0	2	1	1	3	3	4	4	5	6	6	5	7	7	4	7	6	5	7	7	7	6	7	4	4	11	9	6	8	9	8	10	9	9	6	8	10	11	8	9	10	10	9	11	12	10	11	10	9	12	12	12	13	12	12	12	13	14	13	12	14	13	15	15	15	14	14	17	15	15	16	16	14	17	18	19	18	18	19	19	18	19	20	19	20	23	21	20	20	19	18	22	21	22	21	22	22	21	23	22	22	22	22	21	22	24	25	24	24	25	27	26	28	28	29	0	1	1	1	2	3	2	1	8	8	5	24	35	8	4	18	24	7	7	12	17	7	18	4	3	21	31	5	5	15	20	40	16	13	5	7	27	20	28	22	9	13	12	40	42	14	40	21	19	40	39	19	34	37	30	40	45	28	30	47	43	14	67	61	24	54	52	53	47	46	67	67	41	47	36	74	57	62	64	74	67	81	78	91	57	103	84	78	84	61	65	90	75	85	72	85	89	63	60	81	73	98	81	51	85	105	46	100	79	98	107	99	4	80	106	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	3	3	1	1	1	1	2	2	1	2	1	2	2	1	2	1	2	1	1	1	1	1	2	2	1	1	2	2	1	6	2	1	2	2	1	1	5	1	1	2	1	2	1	1	2	3	6	1	3	5	2	1	1	1	1	1	3	1	1	1	1	3	1	2	1	1	3	1	1	4	5	2	6	1	2	2	1	1	8	1	2	1	1	2	11	4	2
28500	-465.594811012879063	-472.450298963838463	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.527465084997042	-1	2	1	1	3	3	5	4	4	6	6	5	6	7	5	6	4	6	6	5	6	6	7	6	7	11	7	8	8	8	8	9	8	8	9	10	9	10	9	9	10	10	9	10	11	9	11	10	9	12	12	11	12	12	13	12	13	14	12	13	11	12	15	13	15	13	15	16	14	15	16	17	16	17	16	18	18	18	19	19	18	20	18	20	20	23	19	20	20	19	19	22	22	22	22	22	23	20	23	22	20	22	22	23	22	23	25	25	24	25	26	27	26	29	27	0	1	1	1	3	4	5	2	1	7	9	5	12	24	9	9	4	5	17	4	8	17	7	6	15	43	16	21	24	7	19	31	18	18	21	37	25	37	25	8	14	1	11	11	22	14	27	22	18	61	44	8	26	61	48	38	47	37	39	29	43	38	55	29	57	26	36	62	34	45	58	75	54	36	25	39	75	60	75	66	53	65	55	37	55	103	71	76	78	83	58	84	57	87	90	98	101	72	98	72	56	98	101	9	72	105	63	81	61	106	104	110	69	115	94	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	5	2	2	2	1	2	2	2	1	1	3	1	1	1	1	2	1	2	3	1	1	1	3	1	1	2	3	3	2	1	1	1	5	3	4	1	3	2	3	3	2	3	5	3	1	1	1	1	1	2	1	3	1	1	1	1	1	1	1	3	1	1	8	3	1	5	2	5	2	2	1	6	1	2
29000	-490.609488068140138	-497.464976019099538	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.475012583995257	0	2	1	2	4	3	4	4	2	6	6	6	7	6	5	7	5	7	6	7	7	5	8	6	7	10	9	8	8	8	8	9	8	7	8	9	9	10	10	7	9	11	10	11	10	10	10	10	10	13	10	12	11	11	11	11	13	14	13	14	10	13	15	14	15	14	14	17	16	15	17	17	15	18	18	19	19	16	17	19	17	20	19	18	20	22	19	21	20	19	20	23	22	23	21	22	23	22	21	22	21	22	20	24	22	23	26	24	24	25	25	27	25	29	29	0	1	1	3	4	3	9	3	1	7	9	9	22	17	3	5	8	15	2	15	6	9	22	8	19	35	13	17	13	40	18	40	10	22	22	24	12	29	9	14	16	37	36	51	23	22	11	7	32	56	9	29	39	28	21	32	2	29	35	55	9	29	49	56	37	26	32	69	57	60	59	62	50	72	63	54	74	27	59	73	64	84	71	78	74	84	81	77	72	68	83	99	53	99	83	75	61	82	79	44	87	29	38	73	79	91	109	86	82	106	105	78	24	48	90	1	2	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	2	1	2	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	4	1	1	2	1	1	1	2	2	2	1	1	4	2	1	2	2	1	4	3	2	2	4	3	2	2	4	3	2	1	3	1	1	2	1	1	1	3	1	2	2	2	1	1	1	1	2	1	1	2	1	2	1	1	3	1	1	2	5	1	3	5	1	7	5	4	2	1	1	1	2	1	2	6	8	7	6
29500	-519.823272444909094	-526.678760395868494	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.552729601138300	0	3	1	2	4	4	5	5	4	5	6	5	6	6	6	7	5	7	6	8	7	5	7	6	7	10	9	8	8	7	8	10	9	10	9	8	8	10	8	9	10	10	10	9	10	11	11	11	10	12	11	12	13	11	11	13	14	11	14	13	12	14	14	13	12	13	15	15	15	14	16	18	16	17	18	17	18	17	19	20	16	20	19	20	20	22	20	20	19	18	17	22	23	23	21	22	23	20	21	22	20	22	22	23	22	22	22	25	25	26	27	27	26	30	28	0	1	1	1	3	4	9	3	2	2	5	2	9	8	12	8	4	7	9	9	22	6	12	10	12	21	20	16	19	1	21	29	10	4	4	15	22	36	22	6	8	8	19	10	18	34	34	28	7	4	49	22	26	27	44	33	52	45	64	45	47	51	65	54	45	46	55	50	42	66	59	67	68	64	44	62	60	9	76	66	32	75	81	50	57	91	67	44	91	74	64	69	89	85	45	84	80	75	101	98	16	38	50	51	84	84	84	105	94	94	93	113	78	112	93	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	3	3	1	2	1	2	3	3	4	2	2	1	1	1	1	3	5	1	4	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	5	1	2	4	1	4	3	1	1	4	2	2	2	6	2	1	2	3	1	2	5	1	1	2	1	1	5	6	4	5	1	1	1	1	1	2	1	1	4	2	2
30000	-524.793569807702170	-531.649057758661570	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.525094800725918	0	1	2	1	3	3	4	3	5	7	6	5	7	5	5	6	4	7	7	7	8	7	7	5	5	9	8	8	8	7	8	9	9	10	8	9	10	10	9	9	11	10	10	10	12	10	12	10	10	12	11	11	13	11	13	12	13	15	12	13	13	13	12	14	16	13	14	16	15	16	13	18	14	17	17	19	18	19	19	20	17	20	20	19	21	22	19	21	18	19	18	23	20	21	22	22	22	19	22	20	20	22	22	24	22	24	25	24	25	26	27	25	27	29	29	0	1	1	1	2	1	6	2	6	5	9	17	8	7	8	6	3	1	24	25	11	7	25	5	5	23	9	12	11	12	13	12	10	28	14	10	14	21	21	13	23	4	31	32	34	10	46	26	31	38	43	33	37	40	37	41	41	12	42	63	15	34	51	32	46	59	55	58	64	64	54	59	33	7	49	81	81	89	72	72	57	79	67	36	77	87	65	83	74	61	51	96	53	87	80	85	91	70	80	78	70	78	89	103	76	89	72	83	79	104	99	78	5	106	25	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	2	1	4	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	2	4	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	6	1	1	3	1	1	3	2	1	1	1	1	1	1	2	3	7	4	1	1	1	1	1	2	1	3	4	1	2	2	1	1	2	3	1	3	1	1	1	2	1	1	1	2	1	4	1	2	2	4	2	3	1	2	2	12	2	11
30500	-519.729628091947802	-526.585116042907202	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.510750329807586	0	3	2	2	3	4	3	5	5	7	7	5	8	6	6	6	6	7	4	8	7	6	6	6	5	11	9	8	7	8	7	8	8	10	8	9	9	11	7	9	10	9	9	10	12	8	12	9	11	12	11	12	11	10	12	12	13	14	12	13	11	14	15	14	15	14	15	15	15	16	16	17	16	18	14	18	17	19	17	18	17	19	18	19	20	22	20	20	20	18	19	23	21	22	21	22	23	21	21	23	22	23	22	23	22	23	24	25	22	25	27	28	28	30	29	0	3	1	1	1	5	1	2	5	25	14	4	22	7	19	7	9	3	1	25	25	9	4	6	19	40	15	16	8	15	8	24	17	33	8	24	24	13	25	16	9	29	32	23	61	9	61	39	42	37	10	7	46	42	41	44	34	43	36	51	29	59	59	5	66	47	45	29	45	41	67	55	51	1	49	77	69	51	63	64	69	83	73	27	76	38	76	68	76	70	72	59	89	87	72	74	77	90	71	89	37	88	91	93	78	94	105	92	85	68	98	104	32	95	78	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	3	2	1	2	1	2	1	1	1	2	2	5	1	1	1	1	2	1	2	1	2	1	2	5	1	1	1	4	1	3	1	4	3	8	1	1	1	4	1	2	1	1	1	4	2	4	1	3	1	1	1	5	1	1	2	2	4	1	3	1	8	2	1	2	1	1	1	1	1	5	3	2	9	3	4
31000	-503.933135563190092	-510.788623514149492	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.503273531611642	0	2	1	2	4	3	4	3	4	6	5	4	8	5	5	6	4	6	7	6	7	7	6	7	7	10	10	7	8	9	8	9	9	8	9	7	10	8	9	10	10	10	8	11	10	10	10	10	10	12	12	13	12	11	11	10	12	15	12	13	13	13	14	14	14	14	15	16	15	15	16	17	15	18	17	18	17	17	19	19	17	20	18	20	20	23	19	21	19	19	20	21	22	22	21	19	22	21	22	23	19	21	22	22	22	22	26	25	24	26	28	26	27	28	29	0	1	1	1	4	3	6	4	6	5	2	2	18	17	12	11	4	5	18	8	6	7	1	18	10	15	16	7	19	23	23	12	21	23	43	8	29	23	16	43	20	4	7	46	24	34	23	22	38	54	2	31	11	34	32	4	49	50	42	50	43	45	57	27	27	43	49	67	60	18	61	67	59	19	56	69	19	60	78	75	70	101	73	76	70	76	77	68	68	74	76	101	72	83	96	65	84	66	85	84	62	96	68	81	83	102	86	103	93	82	105	93	4	100	67	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	3	1	1	2	2	2	1	2	1	2	1	1	1	2	1	2	2	1	2	4	2	1	2	1	2	1	1	1	6	2	2	1	1	5	1	2	1	1	2	2	1	2	1	2	3	1	1	4	1	1	2	5	6	2	4	2	1	1	1	1	1	1	3	4	1	3	2	1	1	1	2	2	1	3	1	5	1	2	3	1	3	3	1	1	1	2	1	3	3	2	9	2	7
31500	-505.811827917421056	-512.667315868380456	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.498672712425038	0	2	2	1	3	2	4	4	4	6	5	5	7	7	6	7	5	6	5	6	7	6	7	6	5	10	8	7	8	9	7	9	9	7	8	10	9	10	9	9	10	10	10	10	12	10	11	10	10	11	12	12	12	12	11	13	14	13	11	12	14	13	13	13	16	14	15	17	15	15	15	18	15	17	16	18	18	18	19	19	17	17	19	20	20	22	20	21	18	19	19	21	21	23	22	22	22	22	23	21	22	20	20	22	21	24	25	23	25	24	28	26	27	27	29	0	1	4	1	1	1	1	2	2	1	1	7	8	10	6	19	5	3	3	4	11	8	8	2	8	17	24	22	20	1	11	31	34	25	7	32	20	16	4	7	20	29	17	29	55	18	6	21	39	44	21	41	42	30	37	43	55	55	39	12	20	4	42	45	33	58	41	60	47	53	61	66	59	49	48	74	58	12	78	68	69	58	76	25	82	87	77	83	61	52	81	91	103	105	71	84	102	68	78	79	69	65	44	73	79	103	89	92	105	96	108	74	96	76	110	1	1	1	1	2	1	2	1	1	3	3	1	2	1	3	1	1	3	1	2	1	1	2	3	1	3	1	1	1	4	1	1	1	1	2	1	1	1	4	3	3	1	2	1	1	3	4	1	1	1	3	2	1	2	1	2	2	1	2	3	3	5	1	1	4	1	2	2	2	1	1	2	2	4	4	1	2	5	1	1	1	2	1	10	1	1	1	1	3	3	1	1	1	1	3	1	1	3	3	1	4	2	4	3	1	2	2	1	1	1	2	5	2	5	2
32000	-514.204199168878404	-521.059687119837804	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.555739998067641	-1	3	1	1	3	4	4	4	4	7	6	4	7	5	2	6	5	6	5	7	8	6	8	6	5	9	10	7	8	8	8	8	9	10	9	7	9	11	8	9	9	7	9	9	10	10	11	11	9	12	9	12	12	9	12	12	13	13	11	12	12	13	14	15	15	14	15	15	15	16	17	16	16	17	17	18	19	18	18	19	18	18	19	20	20	21	21	19	19	20	20	22	21	22	21	22	23	21	23	22	21	22	22	22	22	22	25	25	24	26	27	26	27	28	30	0	3	1	1	15	15	15	4	4	8	12	3	6	12	1	6	12	12	5	1	18	9	8	2	6	23	22	16	18	9	11	36	7	16	19	6	6	25	9	16	29	19	36	18	24	22	40	37	23	37	16	36	42	20	34	33	11	26	49	33	14	13	61	28	9	48	38	60	31	47	41	45	50	27	57	50	68	64	31	67	51	35	73	53	71	69	79	71	31	76	71	91	71	101	77	84	100	82	93	20	88	84	50	64	83	90	109	83	101	57	108	90	89	83	111	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	1	3	1	1	2	2	1	1	3	1	1	4	1	1	3	1	2	1	2	3	3	2	1	1	1	2	2	2	1	1	1	3	2	2	3	1	1	1	3	3	1	2	3	2	1	4	5	1	2	2	4	2	4	3	2	3	2	3	2	1	3	2	4	4	1	5	1	3	2	1	6	1	2	1	2	1	1	1	1	2	1	7	1	1	4	4	1	1	1	2	1	6	1	4	3	4	2
32500	-519.170131469705439	-526.025619420664839	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.518806635621503	0	2	1	1	4	3	4	4	4	6	7	6	8	3	5	6	5	6	6	7	7	7	7	7	7	10	9	8	9	7	9	8	8	10	8	8	9	9	8	9	10	10	9	11	11	9	11	11	10	12	10	10	13	12	12	11	14	14	12	12	14	14	15	14	16	15	14	17	15	15	15	17	14	17	16	17	17	18	19	19	17	18	19	19	20	23	21	20	16	19	20	21	20	22	19	21	21	21	21	23	22	23	22	20	23	24	25	23	24	25	27	26	28	29	29	0	1	1	1	2	4	2	14	3	7	14	2	20	1	14	8	14	8	15	9	9	6	12	9	9	31	30	23	22	4	23	21	17	31	19	17	19	36	19	21	25	8	22	34	27	36	8	27	22	42	21	29	37	38	13	39	55	24	12	8	50	52	61	56	69	39	27	52	62	50	49	73	56	12	54	52	50	27	66	67	62	66	77	76	61	90	80	82	69	50	72	93	72	85	64	88	68	78	60	96	15	77	93	57	87	89	99	83	105	109	110	102	94	110	95	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	1	1	1	2	1	1	2	3	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	2	1	2	1	1	4	2	3	1	2	1	2	1	4	2	3	1	1	2	2	2	5	2	3	3	4	2	2	2	1	1	1	3	2	1	1	1	3	2	1	1	1	2	1	2	2	5	1	6	3	1	5	1	5	2	2	1	1	1	1	5	2	5
