step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86
5000	-274.126932878052230	-283.177776258503570	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997804857260122	2	5	4	6	9	9	8	10	4	9	6	7	10	9	10	10	9	11	11	6	9	11	13	13	11	10	13	12	11	11	9	16	12	11	12	9	13	13	14	13	13	12	10	12	13	14	23	16	14	15	14	11	13	15	15	16	18	16	12	12	15	15	22	14	17	15	16	16	17	18	19	19	15	17	16	20	20	15	19	18	21	21	20	26	21	23	0	9	1	3	7	4	9	5	1	7	3	4	31	11	14	11	20	31	26	2	1	11	15	60	43	11	43	17	6	6	4	61	16	16	22	12	33	52	18	21	25	52	11	14	60	28	64	28	29	49	34	6	19	40	45	40	56	60	30	15	52	27	83	23	73	35	78	5	61	48	68	70	30	55	64	70	80	24	74	68	79	48	57	86	80	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-255.046469891578113	-264.097313272029453	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993444461451781	1	5	4	6	8	9	7	7	9	3	6	8	9	9	10	9	13	9	12	6	10	6	11	13	10	10	14	13	12	11	9	17	12	15	12	11	13	12	14	12	13	12	14	11	16	14	20	15	14	12	17	15	12	16	16	19	18	15	15	13	15	16	24	16	14	14	16	19	17	16	19	20	16	17	18	17	19	18	21	19	20	22	21	21	22	21	0	10	10	2	3	8	20	3	7	1	1	11	12	8	31	20	38	11	44	3	13	3	6	40	9	6	35	15	18	14	8	54	25	46	31	14	14	16	19	44	29	14	36	31	46	6	55	36	33	23	66	49	15	66	66	69	64	28	29	38	66	43	71	65	26	17	39	78	49	39	74	78	59	35	62	62	64	48	77	76	67	86	78	72	72	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-275.965339699927370	-285.016183080378710	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989110884491615	2	5	4	7	7	6	9	5	7	9	8	8	10	9	11	10	11	10	11	10	10	10	13	12	11	11	8	11	13	11	10	15	11	14	13	10	11	13	12	11	14	13	12	9	16	13	19	18	15	14	17	16	13	15	16	18	18	10	15	14	16	15	18	14	15	14	15	17	17	16	19	17	16	17	17	20	20	19	22	24	18	19	20	28	19	21	0	1	1	2	3	8	9	3	6	6	3	9	44	6	36	12	13	14	44	10	11	10	26	33	22	13	8	20	36	20	11	20	7	43	21	12	27	22	18	6	19	15	17	11	39	40	50	70	58	28	65	66	30	66	46	75	41	10	19	21	38	38	70	26	60	46	23	67	65	35	48	70	53	65	19	63	56	81	74	48	54	53	65	80	59	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-270.896476849869771	-279.947320230321111	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989623239074246	0	5	4	7	9	8	7	10	8	9	5	8	10	9	11	9	11	10	12	8	7	8	13	14	10	10	12	12	10	11	10	17	12	15	12	11	11	12	13	13	13	14	14	13	15	14	18	15	16	13	16	14	15	15	17	15	14	16	15	16	16	17	23	16	17	17	18	16	10	17	18	19	17	16	13	21	20	18	22	23	19	18	20	25	19	21	0	3	1	11	22	11	2	1	21	21	3	4	7	22	25	21	31	9	11	4	2	4	15	19	16	9	31	10	22	26	6	58	36	52	18	69	12	18	26	35	8	41	75	37	19	28	62	41	54	13	45	37	19	23	68	3	30	43	24	29	50	34	79	24	39	68	51	42	4	59	68	66	74	41	8	72	70	39	77	77	46	57	32	80	50	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-252.131481123220283	-261.182324503671623	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996759597106927	2	4	5	6	7	9	7	10	6	8	8	5	11	9	11	9	13	9	10	7	10	11	12	14	11	11	14	13	12	11	8	17	9	14	14	11	12	12	13	12	13	14	11	7	17	14	21	18	14	15	14	13	10	16	15	18	19	16	11	17	14	17	22	16	17	16	16	16	17	17	19	18	14	18	17	21	18	19	21	25	18	20	21	24	20	20	0	1	2	2	2	11	12	5	2	20	3	1	14	7	18	9	15	31	44	3	44	16	25	52	16	44	52	22	31	33	44	67	20	28	15	14	25	43	29	53	30	37	18	3	46	41	78	49	28	37	30	23	18	39	37	60	60	55	18	49	52	46	82	27	55	13	51	40	35	15	66	27	28	66	54	81	60	69	82	63	54	77	72	86	74	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-282.438637263171643	-291.489480643622983	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999169577018673	-1	5	3	6	9	8	8	11	9	9	8	7	7	7	10	10	12	11	11	9	7	11	12	15	10	9	13	13	12	12	10	18	11	14	10	12	8	13	13	12	13	13	13	11	16	12	22	13	13	13	16	12	14	14	15	16	16	16	16	12	14	17	17	16	16	16	15	17	12	15	14	20	18	15	18	20	19	17	20	17	16	21	15	22	19	19	0	3	1	3	13	12	4	35	21	6	21	2	4	3	21	37	16	7	6	21	2	25	25	46	13	13	52	52	8	35	12	83	4	52	12	19	13	10	44	35	31	17	60	31	24	7	86	40	69	8	30	44	36	22	54	53	24	24	67	15	18	57	24	24	71	28	40	83	9	54	69	85	58	30	42	77	58	50	58	83	53	86	39	63	43	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-266.656328066926164	-275.707171447377505	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997022624552131	1	4	3	6	9	7	7	10	9	8	8	8	6	8	10	8	13	11	11	6	11	10	13	15	10	8	12	13	12	11	9	16	9	14	12	11	13	11	14	13	13	11	14	13	17	14	21	18	15	15	15	16	15	16	16	18	16	11	14	15	14	16	24	15	17	14	18	18	18	15	17	16	17	15	17	16	20	19	17	24	20	20	19	23	24	23	0	1	1	2	6	20	1	9	16	13	20	20	3	2	31	7	22	22	22	2	9	14	5	58	7	6	42	18	38	15	16	49	12	19	25	33	58	31	41	18	29	26	23	35	32	28	64	59	44	43	42	41	17	70	39	75	37	5	38	34	27	39	82	29	60	38	62	58	79	46	51	46	55	12	60	24	55	62	43	86	46	79	64	77	48	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-278.529369693705462	-287.580213074156802	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994487761685930	-3	5	2	3	8	6	9	11	8	9	6	8	9	8	11	10	12	10	12	7	11	10	12	15	10	7	10	13	12	12	11	18	12	12	11	10	11	13	13	12	12	12	13	13	15	14	17	16	13	15	16	10	15	15	14	18	17	16	15	14	16	17	22	14	15	17	15	17	18	18	18	19	18	16	16	16	16	20	21	25	21	19	19	28	22	20	0	3	1	3	26	2	26	52	26	11	4	6	20	20	25	9	13	12	25	6	7	9	36	16	20	4	5	7	18	36	9	74	6	5	13	12	14	52	35	36	52	18	17	25	43	15	67	34	11	38	46	5	60	37	21	48	19	46	64	41	54	38	81	23	38	38	25	51	64	50	48	23	54	43	53	49	55	71	57	85	72	22	69	80	72	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-248.020187225200857	-257.071030605652197	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995265678787200	2	4	5	7	7	9	9	11	8	7	6	9	11	8	10	10	13	11	10	8	11	9	13	15	9	8	13	13	13	12	10	16	10	14	13	12	14	11	12	13	11	13	13	12	16	12	23	15	12	14	16	13	13	16	16	18	19	12	15	17	15	17	23	14	14	14	17	18	15	18	20	19	15	16	18	17	17	20	20	26	19	21	17	27	23	23	0	1	1	11	11	26	3	6	5	11	2	26	9	5	14	7	38	22	26	4	6	4	21	50	11	4	18	25	13	21	9	42	11	30	8	19	53	22	21	16	20	18	41	13	64	22	57	17	31	58	53	18	10	43	42	48	54	8	64	45	64	48	77	30	42	13	64	54	44	55	75	54	43	59	67	55	53	62	62	82	76	71	34	80	78	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-258.918928302401980	-267.969771682853320	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999957267771092	1	4	5	6	9	8	7	10	7	5	8	9	10	7	9	10	12	11	12	9	3	10	13	14	10	11	14	12	13	12	11	17	11	8	14	12	11	13	12	13	10	14	12	12	14	15	20	17	14	14	16	16	12	13	14	19	18	12	16	12	15	14	22	14	16	16	17	16	18	17	19	19	15	15	19	18	13	20	21	22	20	17	18	27	22	21	0	21	1	2	4	7	4	20	3	21	9	9	5	3	4	5	41	5	41	6	1	9	18	60	34	11	39	41	5	33	41	30	41	9	53	16	20	43	37	39	20	19	16	18	39	58	56	62	38	53	50	74	20	25	53	48	24	31	62	8	60	26	78	39	62	61	43	64	65	42	67	32	58	35	64	51	60	75	78	81	32	46	59	47	72	32	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-247.875626910026426	-256.926470290477766	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988187727910182	2	4	4	6	8	8	9	10	8	9	8	7	11	7	11	10	12	10	12	9	11	10	13	14	9	10	13	10	13	11	11	13	11	13	14	12	14	12	14	13	13	11	13	13	15	15	21	18	16	15	15	16	15	16	14	19	19	15	16	15	12	16	23	14	17	17	16	16	18	17	20	16	16	18	17	21	15	18	21	23	20	21	20	27	23	19	0	1	1	3	2	14	2	10	14	9	14	3	20	2	9	9	30	12	8	6	25	14	7	29	5	5	18	25	36	14	8	13	16	33	41	18	21	13	13	18	22	26	38	38	35	32	59	55	50	17	43	34	40	8	38	65	72	37	58	17	9	58	56	38	59	73	64	64	49	58	86	55	77	75	72	32	40	66	69	76	69	86	74	80	71	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-273.381896417310088	-282.432739797761428	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983181209458241	2	5	5	6	8	9	8	11	6	7	7	7	10	8	9	8	13	11	12	9	11	10	11	15	10	10	13	13	11	9	11	15	12	14	13	12	13	13	13	12	13	14	14	13	16	14	22	17	15	14	13	12	11	10	16	15	17	16	15	16	16	17	23	15	15	17	13	15	16	17	19	20	18	17	16	20	20	17	19	17	19	19	20	26	22	20	0	1	1	2	2	11	12	20	3	3	2	3	15	10	7	4	22	25	15	3	15	9	7	17	7	16	18	53	7	5	54	38	20	27	5	54	20	19	4	30	11	44	22	33	26	44	77	61	52	13	30	7	12	20	52	67	60	28	27	39	39	55	83	67	46	59	53	37	35	46	70	62	69	29	44	48	75	43	65	46	60	64	80	63	83	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-255.345983260067101	-264.396826640518441	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988155261448347	1	5	4	7	9	9	7	8	9	8	7	8	11	8	10	6	11	10	11	9	9	11	11	14	11	10	14	12	13	11	11	14	11	14	14	10	12	13	14	12	12	11	11	11	17	12	21	15	14	16	16	16	13	15	16	19	17	14	14	17	14	13	23	15	15	16	16	18	17	15	19	16	18	17	18	21	19	14	20	25	21	21	21	24	21	22	0	3	1	16	10	14	16	16	14	16	2	3	26	11	10	3	8	8	5	14	8	5	6	21	18	11	37	10	46	5	21	62	21	44	38	12	36	30	37	43	15	14	21	9	52	4	48	34	33	35	70	40	44	46	61	57	72	19	9	62	40	43	85	61	38	53	32	66	46	28	69	38	61	65	35	73	62	18	75	63	69	50	75	47	73	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-251.910379605778132	-260.961222986229473	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.967130693906255	2	5	5	6	9	7	7	10	9	8	8	7	10	7	9	10	13	10	11	9	10	11	13	12	9	11	13	9	12	11	11	18	11	13	11	12	13	10	12	12	13	12	13	13	15	14	20	16	15	15	15	15	10	16	16	18	18	15	16	16	16	17	24	15	16	17	15	17	18	18	18	18	18	17	18	20	19	13	21	23	17	22	20	24	21	20	0	1	1	3	6	2	2	15	7	3	3	2	28	3	11	25	21	12	8	12	9	8	30	18	3	10	42	6	31	13	53	68	5	26	16	19	24	6	33	38	24	5	24	22	35	36	55	29	29	34	16	17	2	58	64	45	60	24	44	58	38	58	82	27	23	51	30	41	81	74	61	62	52	64	65	81	67	26	75	79	65	85	52	85	86	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-274.863433390365230	-283.914276770816571	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.975569473795204	1	4	5	6	8	7	9	10	8	9	8	8	6	8	11	8	11	10	7	8	10	9	12	11	11	11	12	12	7	11	11	14	10	15	12	11	13	11	12	12	13	13	14	12	14	13	21	17	14	16	17	15	13	15	17	19	19	15	15	17	15	14	23	15	16	15	17	19	19	17	17	19	16	17	16	20	18	20	18	25	20	16	17	28	22	14	0	1	2	2	29	3	2	14	13	14	3	6	2	6	6	29	16	3	4	6	11	16	22	14	8	16	7	8	4	8	10	17	10	43	30	11	17	19	38	11	17	40	42	26	46	21	72	86	30	46	45	46	8	39	52	86	67	86	9	34	40	27	47	32	41	40	86	60	52	75	73	74	44	86	54	34	62	57	46	76	72	43	37	77	60	35	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-258.311077376491312	-267.361920756942652	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997453924515067	2	4	5	7	9	6	6	11	8	7	7	5	10	8	8	9	12	11	10	9	11	11	11	15	10	10	13	12	9	11	10	17	11	14	13	8	13	13	14	13	14	13	14	13	17	13	23	16	8	15	16	15	14	14	17	18	19	14	15	17	15	15	24	13	16	15	16	16	18	17	15	19	17	18	18	20	19	18	22	22	21	21	21	21	24	23	0	1	1	6	11	3	3	26	12	12	2	1	10	12	7	4	19	5	11	6	29	12	5	54	7	11	21	14	4	19	9	37	29	44	23	6	21	31	40	49	17	23	30	13	53	8	83	66	3	34	19	38	40	21	17	61	33	37	44	26	58	64	79	8	61	34	27	42	48	34	31	55	24	43	68	57	69	59	82	76	56	69	67	76	47	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-270.087478137194239	-279.138321517645579	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999671291469858	1	4	5	6	3	9	8	11	8	7	6	8	10	8	7	9	13	11	9	10	9	11	11	10	7	10	14	12	12	11	9	15	10	14	12	11	13	10	13	13	10	12	13	12	14	11	23	16	11	15	17	16	14	14	17	18	19	16	16	14	15	17	23	16	16	15	18	12	18	15	19	15	16	17	18	15	17	17	21	25	20	20	20	26	22	23	0	1	5	2	1	10	2	20	10	2	2	25	16	3	4	14	23	26	10	21	15	7	6	6	3	7	42	12	38	38	14	36	12	46	19	9	9	9	38	24	16	8	38	38	18	21	59	34	12	17	66	72	29	37	58	59	67	43	50	20	42	32	77	66	25	44	34	16	48	41	62	46	54	64	50	40	53	53	52	86	75	65	71	80	69	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-274.527667003181534	-283.578510383632874	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.974342719809941	-1	5	4	7	8	8	9	11	9	8	2	8	11	7	11	9	11	9	10	10	10	11	13	15	11	10	13	12	13	12	9	18	10	15	12	8	14	11	14	13	13	12	12	10	17	14	23	18	13	14	16	16	12	13	13	15	17	16	16	13	14	16	15	11	16	17	16	17	19	14	20	17	18	17	18	21	17	14	20	22	21	21	21	23	24	20	0	3	11	3	14	2	5	26	4	4	1	14	26	3	33	14	21	14	5	16	18	16	33	6	9	16	43	19	10	19	14	52	36	38	13	4	42	19	53	64	26	19	33	14	51	49	81	49	13	60	61	37	26	30	6	55	49	37	50	15	49	40	39	2	23	34	61	56	48	8	54	60	65	63	52	51	62	35	57	79	48	71	79	73	84	39	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-256.649498766910028	-265.700342147361368	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998913757661193	2	3	5	7	7	8	9	6	5	9	8	9	11	8	10	10	11	9	11	9	10	10	13	15	10	11	13	7	13	11	10	17	12	13	12	11	14	11	14	12	13	13	13	12	17	14	22	18	15	15	16	15	15	13	16	16	17	15	15	16	14	16	24	15	14	17	17	18	19	15	20	20	18	15	19	16	20	20	21	19	20	22	17	23	22	18	0	1	1	3	8	4	6	3	2	4	28	28	21	3	5	7	5	28	8	6	14	12	38	39	10	15	30	3	17	20	28	13	17	38	18	31	29	31	34	19	18	19	15	19	58	43	78	56	43	54	35	44	27	15	58	29	53	35	27	65	26	50	80	15	12	74	49	65	67	31	65	80	51	13	32	50	80	69	69	59	55	81	70	48	77	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-261.102252728065423	-270.153096108516763	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985440522545228	2	5	3	6	8	9	4	10	8	9	7	9	7	8	11	10	12	11	11	10	8	10	13	13	10	9	13	12	12	11	11	17	10	12	14	10	11	12	13	11	14	13	14	12	17	13	21	14	13	16	13	14	13	15	16	15	16	15	16	14	15	16	23	16	16	16	17	18	14	16	18	19	16	15	18	20	18	15	20	21	20	21	21	28	24	22	0	3	1	2	4	9	1	6	4	14	3	11	7	11	6	9	9	13	21	26	13	5	19	29	6	3	21	5	33	25	36	62	12	40	37	13	6	22	34	16	38	40	17	16	56	18	81	20	16	69	33	39	17	38	52	31	74	34	54	39	43	56	86	43	53	39	35	60	53	41	45	73	52	53	55	55	34	49	75	45	75	79	79	74	86	32	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15000	-270.992404871263204	-280.043248251714544	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984522193866161	0	5	4	6	8	8	9	10	8	9	6	7	8	8	10	10	13	10	12	10	10	9	13	11	10	11	14	10	11	10	9	17	11	12	13	12	13	12	14	10	14	12	13	13	16	12	19	17	14	15	13	15	15	15	15	15	18	14	13	12	15	14	14	15	15	16	16	17	18	12	18	19	17	17	17	19	17	20	22	23	20	22	21	28	22	16	0	3	1	3	11	11	4	14	11	12	3	3	11	4	5	10	46	31	28	10	9	5	42	7	12	16	70	6	16	6	14	45	15	18	38	26	60	21	60	7	36	15	46	30	58	14	52	50	17	44	20	33	44	44	19	59	43	34	42	25	18	36	36	51	20	19	53	17	49	21	41	71	37	50	58	64	35	68	61	79	63	83	71	69	47	39	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
