step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84
5000	-339.525140175855540	-346.380628126814941	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.468610901810218	1	3	3	4	6	7	6	5	10	8	7	9	9	9	9	8	8	9	10	7	8	9	10	8	11	9	12	12	13	9	12	11	11	12	12	12	16	14	13	14	15	14	14	13	14	15	14	16	13	15	17	17	15	18	17	16	18	20	18	16	18	18	16	18	18	18	17	16	16	20	19	19	20	21	19	20	23	22	22	22	24	24	25	27	0	1	1	2	8	4	3	3	17	11	4	11	10	6	11	4	8	4	21	4	11	2	3	3	22	6	9	19	2	11	4	18	8	23	8	14	22	22	28	8	45	13	33	31	17	42	35	29	32	27	37	7	42	55	53	28	46	61	43	27	69	36	7	39	56	55	22	44	45	54	67	48	75	59	8	49	76	55	76	53	58	78	74	77	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	1	3	3	2	1	1	1	1	4	1	4	1	2	1	3	1	3	2	1	5	1	2	1	1	3	1	1	1	1	1	1	6	1	1	1	2	1	1	2	2	2	2	5	1	1	1	5	1	1	1	1	1	1	1	8	3	2	2	1	4	2	1	2	2
5500	-409.358824597852902	-416.214312548812302	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.488045580710069	1	2	4	4	4	6	5	5	10	7	6	8	8	7	9	7	8	9	9	8	9	9	10	7	10	10	11	10	12	10	12	12	11	11	10	11	15	14	13	14	13	13	12	13	16	15	13	16	15	15	17	18	15	19	16	16	19	18	19	18	17	17	15	17	19	19	18	18	20	20	18	19	20	20	19	21	20	23	21	22	24	24	24	28	0	1	1	2	2	4	4	5	15	2	4	5	3	7	10	3	11	20	11	8	11	12	8	4	11	17	20	16	1	12	2	17	8	25	10	14	39	4	1	17	13	9	4	23	6	38	27	47	47	31	33	36	34	46	28	8	64	56	62	55	50	25	47	44	48	61	61	49	52	64	33	45	67	36	35	67	57	73	54	50	55	69	80	72	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	2	1	3	1	2	2	1	2	5	2	4	2	2	1	1	2	1	7	5	4	1	2	4	2	6	1	1	1	2	1	3	2	2	1	2	5	1	1	1	1	1	2	1	2	1	1	1	2	1	3	3	2	1	4	6	1	1	1	1	3	3	2	1	2
6000	-352.766598683939833	-359.622086634899233	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.464406252372112	0	3	2	4	5	6	5	5	10	7	7	7	8	10	9	8	8	9	9	8	9	10	9	7	10	10	12	11	12	9	13	12	12	8	11	12	16	14	13	11	14	14	14	11	14	15	15	15	15	14	18	17	15	19	16	16	18	20	18	17	18	18	17	19	17	18	17	17	20	19	19	19	19	20	19	18	21	23	20	22	24	23	24	27	0	1	1	1	4	2	3	3	19	8	4	7	5	16	6	1	10	3	4	4	10	18	11	2	23	20	23	15	3	13	10	18	2	3	34	34	40	8	1	2	11	33	34	12	39	9	35	28	18	16	7	48	39	33	50	18	43	66	56	43	30	22	43	52	42	37	2	35	67	67	46	66	4	65	35	48	37	73	59	38	80	71	74	18	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	5	1	4	1	1	1	1	1	1	1	1	1	1	4	1	4	2	4	4	2	2	2	5	5	3	4	1	3	2	1	2	2	2	3	3	5	1	2	3	1	2	2	1	1	1	4	3	1	1	2	1	7	2	2	1	2	1	6	2	5	2	2	2	1	4	1	2	2	8
6500	-383.156523673827564	-390.012011624786965	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.616823198491683	0	1	3	4	4	7	5	6	10	8	8	8	8	8	10	6	8	9	10	8	10	8	10	7	10	10	11	11	11	9	13	11	11	11	12	12	14	14	14	13	14	15	13	14	17	13	15	15	12	14	17	17	16	19	16	17	19	20	19	18	19	18	17	17	18	17	19	17	18	19	18	19	20	20	19	20	21	21	19	22	25	24	25	27	0	1	2	3	2	16	4	2	30	24	3	5	7	1	11	3	16	4	24	4	12	6	18	3	14	22	24	21	10	13	4	18	14	13	28	16	14	6	21	8	35	23	13	6	29	9	38	46	24	9	46	11	29	42	38	13	63	61	68	52	66	46	39	42	48	49	68	50	51	51	43	62	56	65	55	71	62	35	56	78	82	78	80	45	1	1	1	1	2	1	1	2	1	1	2	3	1	3	1	2	1	2	2	2	1	1	1	1	2	1	1	1	1	1	3	1	1	2	1	2	3	2	1	3	1	2	1	3	2	2	1	1	2	2	3	4	1	2	1	4	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	2	1	2	6	1	1	1	1	2	4
7000	-327.927773513277032	-334.783261464236432	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.620681152010144	0	2	3	5	5	7	5	5	11	7	7	8	7	9	9	8	10	10	9	7	9	7	11	8	10	10	11	12	12	11	13	11	11	10	12	11	15	15	13	14	14	13	13	13	14	15	13	17	13	14	16	17	15	18	16	17	17	19	18	18	17	16	18	17	18	17	17	17	19	20	18	19	21	20	19	19	22	23	21	22	24	23	23	26	0	1	2	3	2	4	2	3	34	5	4	5	8	11	24	8	22	11	8	8	16	8	2	2	21	22	21	18	4	18	2	14	16	24	15	17	29	13	4	22	36	32	33	30	28	33	32	42	33	29	39	40	29	2	40	7	31	64	48	66	37	2	48	38	28	45	23	28	37	67	37	57	65	56	23	66	65	79	76	56	83	70	75	60	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	2	2	1	1	1	5	3	1	1	1	1	2	1	4	1	1	1	1	1	1	3	3	4	2	1	1	1	1	2	1	3	1	1	1	2	2	8	1	5	2	1	1	1	1	3	1	1	3	2	2	2	2	1	1	1	1	1	4	1	2	1	1	2	1	1	2	4
7500	-345.174408445413064	-352.029896396372465	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.534625962466756	1	3	3	4	5	6	6	5	10	7	8	9	8	9	10	8	9	8	9	8	8	9	10	7	10	11	11	11	12	11	12	11	11	12	12	11	15	14	14	14	14	14	12	14	16	14	14	16	13	14	17	17	16	19	17	17	18	20	18	18	18	18	17	16	18	17	18	17	19	20	20	19	21	21	20	19	21	22	21	23	24	24	24	27	0	1	1	1	3	2	8	4	21	3	10	16	7	16	16	8	10	1	4	3	7	11	18	8	20	14	15	20	28	19	17	8	21	10	21	23	31	2	10	35	17	30	18	36	39	34	43	42	10	30	42	38	42	14	64	48	25	67	40	15	66	3	42	31	44	50	32	37	63	39	17	55	75	72	64	55	45	48	43	68	66	61	70	55	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	4	2	3	1	1	1	1	1	1	1	1	1	2	2	2	2	3	2	1	1	6	3	1	2	2	2	2	1	1	1	1	2	2	1	1	2	5	1	1	3	1	2	4	1	8	2	2	1	1	2	1	1	3	5	1	1	1	3	1	2	3	3	4	4	3	1	4
8000	-372.431409495319315	-379.286897446278715	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.526563461788214	0	2	3	4	5	6	6	5	9	7	7	7	9	8	9	7	8	10	9	8	10	10	9	8	10	11	12	11	12	10	11	11	11	11	12	12	16	14	11	13	15	14	14	14	16	14	14	17	15	16	17	16	16	19	14	14	19	18	19	18	19	18	17	17	18	19	18	17	19	20	18	20	20	20	20	20	23	22	21	23	24	24	23	26	0	1	2	3	1	4	4	4	7	8	6	5	12	7	11	3	6	5	10	1	19	17	3	3	16	5	28	11	26	10	3	9	2	14	33	11	20	12	5	30	27	19	9	29	16	36	39	27	17	49	37	34	18	46	9	34	38	50	49	36	68	38	56	41	29	64	35	47	71	35	45	71	53	67	57	66	55	72	66	59	37	70	54	82	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	3	1	4	1	1	2	3	2	2	1	2	1	2	4	1	3	1	1	2	2	5	2	2	1	2	4	1	5	1	1	2	2	1	1	2	3	2	3	1	3	1	2	2	1	3	1	1	4	1	3	1	1	4	1	1	2	1	1	1	4	1	1	3	5	2	2	1
8500	-384.940238701148303	-391.795726652107703	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.505409313445294	0	3	4	5	4	7	4	6	10	7	7	7	8	10	9	8	10	8	10	9	10	9	11	7	10	10	9	9	13	9	13	12	12	12	12	12	16	15	12	13	15	14	13	13	16	15	14	16	14	14	16	17	15	19	16	16	18	19	19	19	18	18	16	18	19	17	17	18	19	19	17	18	21	20	17	18	21	23	20	22	25	23	24	27	0	1	2	5	1	4	1	1	13	2	8	3	24	6	16	4	24	8	11	18	15	10	27	2	18	12	24	6	27	16	12	22	3	6	20	19	53	49	21	22	34	29	22	22	31	40	15	50	27	33	21	50	17	18	25	36	55	42	57	72	50	30	36	41	38	38	16	25	67	52	44	45	54	35	45	50	38	73	64	79	66	47	50	53	1	1	1	1	2	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	3	2	3	2	2	1	1	1	1	2	1	1	2	2	1	1	2	1	2	1	2	2	3	6	3	2	1	3	1	1	2	5	2	1	1	1	4	3	1	1	1	1	1	4	1	2	3	1	1	2	4	4	5	8
9000	-386.341976455555027	-393.197464406514428	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.594973134326755	0	2	3	4	6	5	6	5	11	8	7	8	9	10	8	8	9	10	8	6	9	9	11	9	11	10	10	12	12	11	12	12	12	12	12	12	15	14	12	12	13	11	14	14	17	15	14	16	14	14	16	18	15	19	15	16	19	20	18	17	17	18	17	18	18	19	18	17	19	18	18	17	21	20	17	18	21	22	22	21	24	25	23	28	0	1	1	2	1	3	4	3	21	7	2	6	20	7	20	4	19	10	4	2	4	20	22	8	17	17	10	17	22	26	25	22	19	30	15	27	47	2	8	4	36	20	10	36	53	13	34	29	14	35	41	56	50	44	50	14	76	47	31	49	36	44	37	41	9	59	53	44	67	44	51	9	63	63	37	68	45	72	69	34	59	83	80	42	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	3	1	1	2	2	3	2	1	2	1	1	1	2	2	1	1	2	1	1	2	1	1	7	3	4	1	3	3	1	1	2	1	1	2	1	2	1	1	2	1	3	1	3	3	1	2	2	1	2	3	1	1	1	1	2	1	3	2	1	2	1	2	3	2	7	3	1	1	8
9500	-348.404107032489151	-355.259594983448551	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.497658294410469	1	3	4	5	6	7	6	5	10	8	6	9	9	8	9	7	7	9	9	8	10	9	10	8	10	10	11	11	12	8	12	10	11	12	12	11	15	14	13	13	14	13	15	13	16	15	14	15	14	16	16	17	15	19	14	17	17	19	18	18	16	18	17	19	18	18	19	17	19	19	19	19	19	21	16	20	21	20	20	21	24	24	23	28	0	1	1	2	4	4	2	2	12	2	4	20	5	16	6	8	2	30	8	2	24	6	24	8	6	30	11	22	17	5	10	3	14	27	10	25	42	35	17	3	21	18	15	27	25	39	33	32	15	37	34	35	33	43	32	38	31	53	40	61	40	8	47	44	57	50	32	53	45	66	63	27	56	79	3	52	71	56	30	34	78	62	71	9	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	2	1	2	2	1	1	1	2	1	1	3	1	2	1	2	3	2	1	1	1	1	1	3	3	2	3	4	1	2	1	2	1	2	1	2	3	2	2	2	2	3	2	2	1	2	6	2	3	1	1	5	1	1	1	1	3	1	1	5	1	1	1	6	3	2	4	2	8
10000	-371.749769053826583	-378.605257004785983	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.474312279339718	1	3	4	4	5	6	5	5	11	7	7	8	9	8	9	7	8	9	9	9	8	9	9	8	10	9	11	12	11	11	10	9	12	11	11	11	14	15	14	14	14	15	13	13	16	15	12	17	15	15	18	16	15	19	17	17	18	20	17	17	17	17	17	18	18	16	18	18	18	19	19	19	19	21	18	20	23	21	22	23	24	25	23	27	0	1	1	1	3	2	4	3	23	7	8	6	6	1	5	1	11	11	3	10	8	14	2	3	13	12	32	31	14	7	4	2	1	32	14	10	35	3	14	4	28	19	4	29	15	44	9	41	36	36	39	41	20	56	45	4	39	64	49	15	49	39	50	12	52	37	46	32	47	64	65	67	36	72	8	45	73	72	54	75	64	79	47	57	1	1	2	2	1	2	1	1	1	1	1	1	1	4	2	3	1	1	2	1	1	1	3	2	1	1	1	1	2	3	2	3	6	1	1	2	2	4	4	4	1	3	3	1	2	1	1	1	2	3	1	1	3	1	1	6	2	1	1	4	1	1	1	4	1	2	2	4	3	1	1	1	4	1	6	2	2	2	1	2	3	1	5	4
10500	-342.142553176756962	-348.998041127716363	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.617841699644615	0	2	2	5	5	6	5	4	9	7	7	8	9	10	9	7	7	8	9	8	9	8	11	6	10	11	11	10	12	11	11	11	12	10	12	12	14	13	14	13	15	14	11	13	15	16	13	15	14	15	18	17	14	20	17	17	18	19	17	19	17	18	17	19	17	17	18	17	20	19	18	17	20	21	20	20	22	22	19	22	24	25	23	27	0	1	1	2	2	8	8	2	10	6	4	4	16	13	20	2	1	24	16	4	16	17	22	4	20	9	15	15	28	13	17	3	21	6	25	15	27	10	4	36	47	43	3	36	26	39	29	40	9	37	68	53	36	45	53	30	42	52	46	68	53	49	50	29	41	41	68	50	61	52	66	36	65	71	50	57	70	54	56	64	69	79	68	73	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	3	4	1	1	2	1	1	2	1	1	1	1	1	1	1	3	4	2	2	1	1	1	2	3	1	1	3	4	1	2	1	1	1	2	1	1	2	1	3	1	2	2	1	1	1	1	2	1	4	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	2	2	2	2
11000	-364.651683202770187	-371.507171153729587	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.445529588572900	0	2	4	4	4	7	5	6	10	8	7	9	9	8	10	7	10	10	8	8	9	9	10	8	11	11	12	11	12	10	12	11	10	12	11	11	16	14	13	13	15	14	14	14	16	15	14	15	14	16	17	17	13	20	16	18	17	20	18	18	17	17	16	16	18	19	19	17	18	19	18	19	21	21	19	20	22	22	21	23	24	24	24	28	0	1	2	2	1	7	1	4	20	7	8	16	11	8	20	4	13	7	3	8	6	16	22	8	24	9	15	6	21	19	10	33	4	18	19	33	23	8	2	8	18	27	34	27	41	39	24	42	40	47	18	41	12	36	43	8	37	38	41	57	18	14	47	27	30	62	46	45	50	52	45	51	71	62	50	37	46	61	41	61	55	61	54	64	1	1	1	1	2	1	3	1	1	2	1	1	1	1	2	1	1	3	1	1	1	1	1	1	2	1	1	2	2	1	2	1	4	1	2	1	3	5	5	4	2	1	2	2	1	1	3	1	1	2	3	1	4	7	1	7	1	2	2	1	4	5	1	2	4	1	3	1	1	1	1	1	2	3	1	2	4	3	3	3	4	3	2	5
11500	-365.280487376610154	-372.135975327569554	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.531887712751713	0	3	1	4	5	7	5	5	10	7	8	9	7	9	9	8	9	10	6	8	10	9	11	9	11	8	11	11	12	10	11	12	10	11	12	11	15	15	13	12	13	14	14	13	15	15	13	16	14	14	18	18	15	20	16	17	19	19	18	17	18	19	17	18	17	18	16	18	19	17	19	20	21	21	19	20	22	21	22	22	24	23	24	27	0	3	1	2	1	8	2	2	20	8	19	5	5	19	2	4	20	13	2	4	11	6	2	16	10	19	22	26	10	6	15	15	8	12	36	6	49	2	10	13	15	17	26	15	32	23	17	42	39	26	53	67	35	66	47	10	41	51	60	48	43	8	39	34	11	46	35	60	42	35	38	70	18	68	8	51	45	56	49	72	73	59	61	82	1	2	1	1	3	1	1	1	1	1	1	2	1	1	4	1	1	1	1	2	2	1	4	1	2	1	1	1	2	2	1	2	1	1	1	2	1	4	3	2	3	2	2	2	1	2	2	1	1	3	1	1	1	1	2	5	5	1	1	1	2	3	2	3	5	1	2	1	3	2	2	2	5	1	7	1	3	2	3	1	3	2	3	1
12000	-365.612972293015048	-372.468460243974448	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.525329140393854	0	2	3	4	6	6	5	5	10	7	7	9	7	9	10	8	10	9	10	6	8	9	8	8	11	11	11	12	13	10	12	10	11	12	13	11	15	12	13	14	14	14	14	13	17	16	14	15	15	15	16	17	15	20	15	16	18	19	19	17	19	17	18	18	17	16	18	17	18	20	17	19	20	19	18	19	23	22	21	21	24	24	25	25	0	1	1	2	3	8	3	3	3	6	4	11	4	16	6	4	23	13	11	4	20	7	13	3	22	14	5	20	12	11	3	8	18	19	17	10	11	32	31	8	14	9	18	33	9	43	28	39	32	40	43	49	34	30	35	4	71	45	66	47	43	50	17	56	49	34	9	50	68	64	36	67	40	43	38	65	79	61	64	10	79	77	56	81	1	1	1	1	2	1	1	1	3	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	2	3	2	2	5	3	1	1	1	2	3	1	1	4	3	2	2	1	3	1	1	1	3	1	1	1	2	6	1	5	1	1	2	1	3	1	3	1	1	2	4	1	1	1	3	1	2	5	4	1	1	1	2	7	1	1	4	1
12500	-349.618223300833108	-356.473711251792508	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.514428679341169	0	2	4	4	6	6	6	6	10	7	8	8	8	7	7	8	9	8	9	8	10	8	10	9	11	10	12	9	12	11	13	12	10	12	12	11	15	14	13	12	15	15	12	11	16	14	15	16	14	14	17	17	13	19	15	16	19	18	18	18	18	18	18	17	19	18	17	17	20	19	19	19	20	20	19	20	21	23	21	22	25	24	22	27	0	1	2	2	3	3	2	3	13	3	3	5	15	4	3	8	8	5	16	10	17	6	10	3	14	12	9	4	4	24	2	21	13	23	24	15	49	6	13	8	49	49	25	18	35	36	31	36	29	14	29	5	15	30	49	27	59	41	42	5	50	3	50	42	64	31	47	41	67	66	32	62	45	52	50	61	59	45	76	77	42	77	60	73	1	1	1	1	2	1	2	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	2	2	1	1	2	2	2	4	1	1	2	1	2	1	4	4	3	1	1	1	1	2	1	1	3	1	3	3	5	5	4	1	2	1	1	1	5	2	4	2	1	1	2	1	1	1	1	4	1	2	1	2	1	1	3	1	1	5	1	3	3
13000	-325.214423592241587	-332.069911543200988	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.591567924352428	1	3	3	5	6	7	5	5	10	7	7	8	8	8	10	9	10	9	9	8	9	8	10	7	11	10	12	12	13	11	12	12	10	12	11	12	16	15	14	13	14	14	14	13	16	15	13	15	13	15	16	17	16	20	16	17	17	20	17	18	19	18	16	19	18	19	16	15	19	18	19	20	20	20	19	18	23	22	22	22	22	23	23	26	0	1	1	3	8	1	2	2	19	4	2	2	8	2	13	3	12	20	3	4	6	5	13	8	18	6	30	12	35	15	35	8	4	33	12	21	36	49	18	12	28	49	44	30	41	44	34	49	34	30	38	50	49	23	6	44	45	50	38	53	53	68	43	76	52	67	3	35	28	37	57	37	76	57	8	63	58	64	55	2	51	80	54	68	1	1	1	1	1	3	1	1	1	1	2	2	2	3	1	3	1	1	3	1	1	1	2	1	1	1	1	2	1	1	1	4	2	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	4	3	2	1	2	1	1	1	2	1	1	1	1	4	2	4	1	1	1	1	1	6	1	1	1	3	9	3	1	1	4
13500	-365.531889052019665	-372.387377002979065	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.417548481188223	0	2	4	5	6	6	6	5	10	8	6	7	8	9	9	8	9	9	9	8	10	8	11	8	11	9	11	12	13	11	12	12	11	10	12	11	15	13	13	13	15	14	14	14	15	16	14	17	14	16	18	16	16	18	16	18	18	19	19	18	19	18	17	17	17	18	18	18	19	17	19	18	19	21	18	20	21	22	20	23	24	24	25	25	0	1	1	3	2	4	2	2	5	8	4	3	2	10	12	8	12	22	12	5	20	6	14	4	26	1	21	12	1	13	8	12	2	10	5	18	25	26	13	4	36	32	36	14	33	49	30	31	30	18	53	38	38	55	39	49	28	33	6	47	65	50	46	45	47	23	26	40	45	9	64	55	55	50	47	46	70	64	61	3	76	64	73	17	1	1	3	1	2	1	2	1	2	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	4	1	2	6	2	3	3	4	1	2	1	2	2	2	4	3	2	2	3	2	1	1	4	2	3	1	1	2	2	2	2	3	4	6	2	1	1	1	1	2	2	3	2	2	4	1	1	1	2	1	2	2	4	1	8	2	2	3	8
14000	-347.881276382388592	-354.736764333347992	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.611202848793985	1	3	4	5	6	6	5	5	10	7	5	9	7	10	9	7	10	7	9	8	9	9	10	8	11	10	11	11	12	9	12	11	11	11	12	11	15	15	14	13	14	15	14	13	16	15	14	17	14	15	16	17	15	19	16	17	17	20	18	17	19	18	17	18	19	16	18	18	18	20	20	20	20	21	18	19	21	22	21	23	25	23	25	26	0	1	1	1	4	4	3	2	15	8	3	16	7	1	3	8	24	11	10	10	13	20	8	10	30	22	6	30	3	16	12	12	4	8	19	24	14	35	12	18	31	41	44	36	29	39	21	38	35	40	49	30	40	14	39	4	41	68	53	38	57	27	29	55	67	39	45	47	31	61	67	61	51	57	18	63	61	71	76	3	82	63	77	4	1	1	2	2	1	1	1	1	1	1	1	2	1	4	2	2	1	1	1	1	1	1	2	1	1	1	3	1	4	1	1	1	3	3	1	1	2	2	3	3	1	1	1	1	2	1	2	1	1	1	1	4	1	4	1	7	2	1	1	1	1	3	2	1	1	1	1	2	3	1	1	1	2	3	5	1	1	1	1	10	1	3	2	8
14500	-337.354188238452480	-344.209676189411880	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.573085584484086	1	2	3	4	5	5	6	6	10	7	7	9	8	9	10	8	10	7	7	9	9	10	10	8	10	10	12	11	11	9	10	10	12	12	12	11	14	14	13	13	14	15	13	13	16	16	13	17	14	15	16	17	16	19	17	17	19	19	19	17	18	18	15	17	18	19	18	17	17	19	19	18	20	21	20	20	21	23	21	22	22	24	24	25	0	1	1	1	4	4	3	4	16	7	4	10	10	16	7	8	14	3	2	4	11	10	18	4	10	24	31	25	4	11	8	18	13	7	17	22	26	34	29	18	40	33	4	23	35	25	22	51	47	41	44	47	37	69	47	45	42	52	51	40	45	18	8	33	45	64	2	37	53	52	52	49	62	67	38	22	62	55	52	71	74	46	79	63	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	1	1	2	1	1	1	1	3	1	2	1	2	2	1	1	2	1	1	4	1	1	5	1	2	2	1	1	1	1	2	2	1	1	2	1	2	1	1	2	2	4	4	2	1	2	6	1	1	1	1	2	1	1	3	4	1	4	2	2	1	4	2	7
15000	-320.686532907343860	-327.542020858303260	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.715430324946993	0	2	4	4	5	6	5	6	11	7	7	8	7	10	8	6	8	10	10	9	9	8	11	8	10	8	11	11	12	10	11	12	11	8	13	11	15	12	13	14	12	15	13	14	17	15	14	15	15	15	18	17	13	17	16	16	16	18	18	18	18	17	17	18	19	19	18	17	16	20	19	18	20	19	19	21	21	22	21	22	24	23	23	26	0	1	2	2	2	4	4	5	21	16	8	13	4	21	6	3	16	20	26	12	26	3	26	13	26	11	19	34	13	17	1	13	22	3	41	24	31	21	28	13	14	4	34	9	46	43	41	53	19	33	68	37	28	48	35	49	47	45	37	63	69	44	48	41	51	42	42	49	43	72	54	57	59	60	42	66	72	64	45	79	62	64	54	78	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	5	2	1	3	1	2	2	2	1	2	1	5	2	1	2	1	1	1	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	3	3
