step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87
5000	-620.228761615163080	-618.417230985510059	-1.811530629653055	0.000016703148177	0.000031182947625	1.866890438536114	0.332345338079576	2	1	4	6	7	6	6	7	6	8	10	8	7	9	7	9	12	12	10	12	16	15	14	15	16	16	18	14	17	17	19	17	20	19	18	23	21	22	22	20	22	22	25	24	22	25	24	23	23	26	24	25	24	25	25	29	26	27	28	28	28	26	27	29	28	28	30	32	31	32	29	30	29	30	31	32	31	33	33	35	40	43	43	44	46	48	49	2	0	1	1	7	2	2	2	2	6	2	7	7	13	6	7	2	7	2	6	5	11	2	8	18	2	23	2	28	17	23	16	11	29	25	38	32	32	2	35	31	33	47	33	0	36	28	41	35	23	18	26	24	36	38	52	53	2	26	28	57	31	51	53	63	42	25	56	51	64	62	65	43	51	57	74	74	43	71	77	0	81	80	68	50	83	83	1	1	1	2	1	2	2	3	2	1	6	1	1	1	1	1	5	3	5	2	5	3	3	5	2	7	2	8	1	2	2	3	5	1	1	1	2	3	7	1	2	1	1	3	1	1	5	1	2	7	8	7	5	1	2	2	1	16	10	7	1	4	2	3	1	3	6	2	5	1	1	1	2	3	3	1	1	6	2	2	1	1	3	5	8	2	3
5500	-549.937378100000160	-548.315709620847088	-1.621668479153075	0.000026293262476	0.000036953088131	1.405420425249920	0.331332046168563	2	0	5	5	6	5	7	8	7	8	10	9	7	8	8	10	13	11	10	11	14	14	12	15	16	17	17	15	17	16	18	18	19	20	20	22	21	21	22	22	22	23	24	23	24	25	24	24	24	26	26	24	25	26	25	27	25	27	26	27	28	27	27	29	28	28	31	30	31	31	30	30	30	29	31	31	31	31	33	36	40	43	42	45	46	48	49	2	0	2	2	2	2	2	2	6	1	3	8	5	9	9	7	13	7	8	4	8	20	2	11	17	18	13	13	18	18	13	21	22	32	26	12	28	12	21	30	2	17	29	29	0	33	40	44	36	45	2	32	27	53	31	57	38	2	32	39	18	57	46	51	54	55	64	51	52	44	62	61	59	51	50	74	74	50	76	67	0	81	80	81	61	85	85	1	1	2	3	2	2	3	4	2	3	3	1	1	1	1	1	4	2	1	3	3	1	6	3	1	3	4	3	3	2	7	3	3	1	2	7	3	7	5	3	10	5	2	4	1	3	1	1	1	1	12	3	4	1	6	2	3	16	3	2	8	2	1	3	2	2	1	2	4	4	1	2	2	1	4	2	1	2	1	3	1	1	2	3	9	1	2
6000	-683.308200187805141	-681.863657642320959	-1.444542545484149	0.000062598872773	0.000059484218588	0.950244244876506	0.414950201236699	2	1	5	6	8	6	6	7	6	9	8	8	6	8	9	10	12	12	12	12	16	14	12	12	15	16	16	16	17	16	16	18	19	20	20	22	21	21	22	20	21	23	25	23	24	24	25	23	24	25	25	24	26	26	27	29	22	27	28	28	28	28	27	28	28	29	28	31	30	31	30	30	30	30	32	32	31	33	32	37	39	42	43	44	46	49	49	2	0	1	3	2	2	2	4	3	12	2	13	2	8	13	13	16	3	16	14	9	13	2	2	20	2	2	15	5	12	23	2	16	29	30	31	34	31	2	8	2	27	52	37	0	48	26	57	25	45	26	22	31	47	2	50	33	2	47	53	54	39	43	53	35	55	53	22	65	43	62	54	65	56	63	66	74	65	71	78	0	81	80	83	73	82	84	1	1	1	1	3	2	3	1	1	1	2	2	3	1	2	4	1	3	1	2	4	3	5	6	1	7	7	4	3	3	2	6	3	2	2	3	1	2	12	8	10	4	1	1	1	1	7	1	5	1	7	5	3	1	12	3	2	14	2	1	1	4	1	1	4	1	1	10	2	3	1	2	1	1	2	1	1	2	1	2	1	2	4	1	7	4	2
6500	-549.854883518850670	-548.488017957359943	-1.366865561490775	0.000125190341217	0.000062179365412	0.496678615998088	0.333868092566820	2	0	6	5	8	5	7	6	4	8	8	9	7	8	8	9	13	13	10	12	16	16	14	15	16	17	18	16	17	17	18	17	19	18	20	23	21	22	22	21	19	22	25	23	22	24	23	21	23	26	26	24	24	26	26	28	25	27	27	29	27	29	26	29	29	27	30	31	28	32	28	29	28	31	31	33	31	33	34	36	40	42	42	44	47	48	48	2	0	9	1	2	2	6	2	2	3	8	7	3	3	3	9	15	15	7	16	20	12	17	10	5	17	15	15	2	2	23	28	22	18	15	48	32	25	35	25	2	35	41	30	0	41	29	7	40	38	32	21	16	46	18	39	31	21	29	28	53	57	36	43	71	38	57	44	43	65	57	71	51	59	33	33	60	67	46	68	0	81	21	82	80	82	85	1	1	1	1	4	2	2	2	2	1	1	1	1	1	1	3	2	3	1	2	1	3	1	3	5	3	7	3	6	6	2	1	2	3	5	1	3	2	1	3	11	1	2	2	1	3	2	7	1	2	5	5	6	1	7	3	2	6	5	6	1	3	1	3	1	2	2	5	1	1	1	1	1	2	5	8	1	1	6	2	1	1	13	1	5	4	1
7000	-556.084113447808591	-554.713311121849983	-1.370802325958655	0.000151312382430	0.000072264499312	0.477584835763078	0.265547471360760	2	0	4	5	8	6	7	7	6	8	10	9	8	8	6	9	11	12	10	12	14	14	14	16	16	17	17	16	16	18	18	19	18	19	20	22	21	23	21	20	22	22	24	22	24	23	23	23	25	26	23	24	24	27	26	28	25	27	27	28	26	29	26	29	28	27	30	31	31	31	28	30	30	31	31	30	29	31	32	35	40	42	41	44	47	48	48	2	0	2	3	3	3	3	2	4	7	2	8	9	15	4	1	2	2	2	2	11	2	14	10	21	12	15	19	20	3	2	16	16	17	33	35	14	16	35	34	18	29	20	18	0	44	20	21	45	51	34	2	31	49	38	55	20	3	24	24	43	71	43	58	49	46	37	73	36	76	30	53	20	22	28	22	66	76	75	54	0	83	39	81	70	85	85	1	1	2	1	2	1	1	4	1	1	6	2	1	1	1	3	6	5	5	7	1	5	4	4	1	4	5	2	2	6	9	4	5	5	2	2	5	6	1	1	6	2	7	4	1	1	3	3	1	2	2	11	3	1	2	1	5	9	5	6	1	1	1	1	2	2	4	1	4	1	3	4	8	9	9	11	1	1	1	3	1	1	9	2	7	1	1
7500	-686.444514719504696	-685.018997924210794	-1.425516795293857	0.000164506152696	0.000059790600118	0.363455099629059	0.354698621474939	1	0	4	6	8	7	6	6	5	8	9	8	7	8	8	9	13	9	9	10	13	16	14	15	17	16	17	15	17	18	20	18	19	20	20	22	20	22	21	21	20	21	23	23	24	24	25	23	24	25	26	24	26	27	25	26	25	27	27	26	27	27	26	28	29	27	29	31	30	32	28	31	29	29	31	30	31	33	34	36	40	43	43	45	46	47	47	2	0	1	3	2	3	2	3	2	3	2	7	8	7	13	13	2	13	2	15	12	19	7	15	21	14	28	2	13	11	13	29	24	30	29	21	30	29	35	25	28	17	33	17	0	43	32	23	20	38	31	3	27	42	41	25	23	50	31	36	37	24	43	39	44	63	52	2	51	71	60	39	31	28	65	4	50	59	49	79	0	81	75	83	57	82	82	1	1	1	1	3	1	3	2	3	2	2	1	1	2	1	1	7	1	2	1	2	3	4	3	2	5	1	6	3	5	9	1	2	1	1	5	2	2	1	2	2	3	3	4	1	1	3	5	6	2	3	11	5	2	2	5	6	1	6	2	3	6	2	4	3	1	2	14	2	2	1	5	4	9	1	8	3	3	4	2	1	2	6	1	9	2	2
8000	-658.617718196076225	-657.227503793592746	-1.390214402483442	0.000156460836028	0.000065843979820	0.420833618760156	0.346028360286902	1	0	5	6	8	6	7	6	7	9	9	8	7	8	8	9	9	12	11	12	15	15	14	16	16	18	17	16	16	18	18	18	19	20	21	21	20	22	22	20	21	23	23	24	23	24	25	23	25	26	25	24	24	26	27	27	24	27	28	28	26	28	27	28	28	29	30	31	30	32	28	30	29	30	31	33	31	33	34	36	40	41	42	44	47	49	48	2	0	1	2	3	2	3	3	2	8	2	4	6	13	8	8	9	8	14	16	12	16	2	14	9	9	20	21	5	8	2	23	22	32	4	33	3	40	21	20	21	31	12	35	0	34	26	30	41	14	30	21	27	42	3	45	38	11	35	44	48	24	29	24	41	44	51	30	14	65	3	65	41	59	59	71	21	58	55	51	0	80	78	82	80	85	81	1	1	2	4	2	3	1	1	3	1	5	1	1	1	2	1	1	3	2	2	4	3	7	4	4	6	3	1	5	6	10	2	2	1	8	1	6	1	6	3	2	3	5	2	1	3	4	3	3	8	3	7	4	2	11	2	1	7	2	2	2	8	7	6	3	2	2	7	7	1	10	1	4	1	1	2	6	3	3	4	1	2	4	1	6	1	4
8500	-554.282414788437222	-552.836373784608327	-1.446041003828937	0.000152978586570	0.000052027725561	0.340098092992562	0.392837995421310	2	0	5	5	8	7	5	6	6	8	8	8	7	8	9	10	12	12	11	13	15	15	14	15	16	17	18	15	18	17	20	17	20	19	20	22	21	22	22	20	22	21	24	23	23	24	23	24	23	24	25	24	23	26	26	28	25	27	27	27	28	28	27	30	28	29	30	30	29	31	29	29	28	29	31	32	31	31	32	36	39	43	41	44	47	49	48	2	0	1	2	4	4	2	4	4	1	9	3	3	9	9	12	14	2	2	19	7	20	16	18	19	11	19	2	20	4	2	11	32	28	11	28	19	18	25	26	25	27	26	20	0	40	37	27	34	38	34	4	40	44	46	55	53	53	30	30	45	14	51	25	45	73	62	59	59	69	21	63	38	35	57	68	34	59	66	50	0	83	79	81	80	85	83	1	1	2	2	1	1	4	1	1	4	1	2	1	1	1	1	2	5	4	1	4	1	1	1	2	6	4	6	3	4	11	4	1	3	7	3	5	7	3	1	3	2	3	6	1	2	1	3	1	1	4	9	2	2	1	1	1	2	3	5	2	11	1	7	2	1	1	1	1	1	7	1	4	4	3	1	8	2	1	5	1	1	4	2	6	1	4
9000	-663.779149866300941	-662.406525876185469	-1.372623990115436	0.000199900198498	0.000094005704321	0.470263186465668	0.307290181619529	2	1	5	3	7	5	7	6	4	7	9	8	8	9	6	9	12	13	11	13	14	16	13	15	16	17	17	15	16	17	20	19	20	20	20	22	22	22	21	22	22	23	24	24	23	24	23	24	24	25	25	23	24	27	26	26	25	28	26	29	27	28	28	26	28	28	30	31	31	32	30	29	28	31	32	32	31	32	33	36	41	42	42	43	46	48	46	2	0	4	1	2	9	4	2	2	6	2	8	8	3	1	12	2	4	11	13	15	10	12	12	12	11	2	10	13	15	4	2	29	29	26	19	22	34	7	32	28	9	5	27	0	52	20	47	47	47	30	26	21	51	21	40	38	32	17	34	55	10	55	43	35	56	45	47	48	67	24	66	59	27	71	63	73	50	59	36	0	73	79	81	79	87	80	1	1	1	1	4	1	3	2	1	1	3	1	1	2	2	1	6	5	1	3	5	3	3	3	3	4	8	5	5	5	10	9	3	3	2	4	3	2	7	1	4	10	12	4	1	1	3	1	1	1	3	2	5	1	7	2	1	4	8	5	1	11	1	1	3	1	2	4	3	1	5	1	1	6	1	2	2	4	3	7	1	7	5	1	6	1	4
9500	-543.709305691897725	-542.313687397929925	-1.395618293967745	0.000138749410186	0.000056852614035	0.409750311435726	0.303376751952496	2	1	5	6	8	7	7	6	5	6	9	8	7	8	7	9	13	12	10	11	16	14	15	16	15	16	17	16	18	16	17	18	20	19	20	22	21	23	21	19	22	23	24	23	23	25	24	21	24	26	23	24	26	26	26	28	26	27	28	28	27	29	26	30	28	28	31	31	28	32	29	29	29	30	32	32	30	33	33	35	40	42	39	44	46	48	47	2	0	2	9	2	3	2	3	2	9	9	13	2	6	4	14	16	2	16	15	11	15	2	3	17	16	21	17	2	20	2	2	21	24	5	40	18	37	10	21	29	33	2	33	0	28	26	15	42	38	26	28	27	37	23	58	27	32	26	50	49	53	29	41	63	63	55	52	30	66	13	45	63	46	48	68	36	70	66	65	0	77	78	81	74	81	45	1	1	1	1	3	1	2	1	2	1	2	1	2	1	1	1	2	4	1	2	4	4	4	8	1	4	1	2	8	2	8	8	2	1	5	2	3	1	8	1	2	2	11	1	1	3	4	7	1	2	2	4	4	2	8	1	5	3	6	1	2	2	4	4	1	1	3	4	6	2	9	4	1	2	4	1	4	1	2	5	1	6	2	2	8	4	11
10000	-567.653875942189870	-566.293040549630746	-1.360835392559144	0.000099578013897	0.000056555710470	0.567953790769456	0.294792523534283	2	1	5	4	6	6	7	7	5	9	8	8	7	7	7	9	12	11	11	12	15	16	15	15	14	17	16	16	16	17	18	19	19	20	21	23	21	23	22	22	22	23	25	22	23	21	22	23	24	25	25	23	26	26	26	28	25	27	28	29	27	28	28	28	28	28	31	32	30	31	29	29	30	30	31	32	30	33	33	36	38	40	42	44	46	48	46	2	0	4	2	2	2	2	2	2	13	3	6	9	9	1	4	19	2	2	15	20	2	19	2	10	5	2	20	21	2	2	31	22	23	2	31	32	37	35	26	34	35	32	37	0	27	30	7	47	36	49	31	40	52	36	36	2	41	42	47	43	53	30	23	35	23	71	69	40	72	34	44	45	66	69	72	22	55	55	56	0	62	55	83	69	76	83	1	1	1	2	2	2	3	3	1	1	2	1	1	1	2	2	1	5	5	2	2	11	3	6	2	5	6	3	1	8	9	1	1	2	10	2	1	1	1	4	1	1	2	1	1	3	3	9	1	1	1	2	1	2	3	3	11	3	3	4	2	2	5	6	3	5	2	2	6	1	5	3	4	1	1	2	6	4	3	3	1	5	8	1	6	7	2
10500	-607.877810730710166	-606.305869244784844	-1.571941485925378	0.000239561513206	0.000060587018315	0.252907979682406	0.393469488802633	2	1	5	6	9	6	7	8	7	8	10	9	8	8	8	9	11	12	12	12	16	14	13	14	15	18	18	15	17	17	19	19	20	20	17	21	20	22	23	22	23	22	23	23	22	23	24	20	25	24	23	23	25	27	27	29	24	27	26	29	28	27	27	29	28	27	29	30	31	31	29	30	28	31	31	33	31	33	32	35	38	43	41	45	46	49	49	2	0	1	3	8	3	6	7	2	1	2	8	3	6	6	8	3	2	8	6	20	12	13	19	20	12	23	5	14	22	8	20	22	13	19	17	35	31	28	33	23	33	25	11	0	34	25	28	41	28	28	37	27	45	34	65	23	27	17	63	36	49	45	49	48	47	50	28	66	59	27	62	53	33	64	43	47	56	54	68	0	66	62	83	78	47	85	1	1	2	1	1	1	1	1	2	2	3	1	2	1	1	1	3	7	3	4	2	2	2	1	2	5	3	3	4	2	5	3	2	6	4	4	2	2	4	1	5	1	4	7	1	2	4	3	1	3	4	2	3	3	4	1	5	3	6	1	4	1	2	2	3	1	3	6	3	3	6	2	1	6	1	6	2	1	3	2	1	6	6	2	7	11	2
11000	-630.449432072375885	-629.064305068167187	-1.385127004208732	0.000137426139026	0.000059444779943	0.432558029821097	0.308202713020646	2	1	6	4	8	6	6	7	6	8	9	9	7	8	7	8	12	12	11	11	14	14	14	15	16	17	15	13	14	16	19	18	18	19	20	23	21	22	23	21	23	22	24	21	23	24	24	23	24	25	25	25	25	26	26	28	25	27	28	27	28	26	27	29	27	27	29	32	29	30	29	30	29	30	31	33	32	31	33	35	40	42	41	45	46	46	47	2	0	4	1	2	2	4	4	2	9	7	8	4	9	6	3	2	13	8	16	12	5	2	9	22	2	2	14	10	28	26	22	21	32	27	44	32	40	42	27	16	24	36	34	0	41	44	32	21	28	44	26	31	26	17	39	31	57	25	40	60	41	40	36	46	42	66	32	52	51	21	73	58	25	64	43	51	67	67	31	0	48	64	81	71	70	82	1	1	1	1	4	2	1	1	2	1	2	1	1	1	1	1	3	3	3	1	3	3	8	4	1	6	6	4	3	1	1	2	2	1	2	1	2	1	1	4	7	2	1	2	1	1	2	2	3	4	1	4	5	5	9	2	3	1	7	3	1	1	3	3	1	3	1	7	2	3	9	1	1	8	1	4	4	1	2	7	1	12	7	3	8	8	3
11500	-581.519976138332822	-580.149008192313204	-1.370967946019665	0.000169607898556	0.000080883980839	0.476888054905199	0.278692532615365	2	0	6	5	9	6	7	7	6	7	10	8	8	9	9	9	11	12	12	13	15	15	14	16	16	17	17	16	17	17	19	18	19	18	20	22	21	21	22	22	20	23	24	24	24	25	24	22	24	24	22	24	25	26	25	29	23	27	27	28	27	29	27	29	28	28	30	31	29	29	30	31	29	30	30	32	31	33	33	37	41	42	42	45	46	47	48	2	0	1	1	10	4	2	2	2	6	2	7	4	8	4	7	5	2	6	14	11	15	16	7	6	2	22	2	8	8	11	20	27	28	24	22	31	33	35	21	33	8	9	37	0	41	5	31	31	41	22	12	17	44	22	50	23	27	42	30	40	42	57	54	58	46	47	59	59	57	36	61	41	25	60	59	36	63	68	47	0	67	80	80	72	77	83	1	1	2	2	2	1	3	4	3	1	4	1	1	1	1	1	2	5	2	2	3	4	1	5	4	5	1	9	4	5	4	2	1	1	2	3	1	1	1	4	1	7	10	1	1	3	7	1	3	1	2	10	7	1	5	3	4	5	2	5	3	4	2	1	1	1	3	2	1	3	4	2	3	6	1	3	4	3	1	5	1	5	3	4	7	11	4
12000	-516.526941000694706	-515.147532029791364	-1.379408970903306	0.000166615552758	0.000074607993650	0.447785290236262	0.292632419303107	2	1	5	5	9	7	8	7	6	8	8	9	8	9	7	9	12	12	10	12	15	15	13	16	17	18	16	17	17	17	18	18	19	20	21	22	22	21	22	21	22	20	24	23	23	24	23	23	25	25	25	24	25	25	25	28	24	27	28	25	27	29	26	27	29	29	31	30	31	31	28	31	29	29	31	30	32	33	33	36	41	41	42	45	47	49	49	2	0	2	2	3	3	3	2	2	15	15	15	1	9	3	6	2	2	15	10	12	2	15	2	13	15	20	10	14	16	27	20	17	21	15	18	24	11	12	42	17	19	8	10	0	11	3	34	48	48	32	21	27	48	31	61	23	21	35	36	60	8	60	45	54	64	73	52	35	35	38	65	30	52	66	24	74	53	56	37	0	80	80	57	79	81	78	1	1	2	2	2	1	2	3	3	1	1	1	4	1	1	1	5	6	1	2	3	7	3	5	4	6	1	2	4	4	1	3	2	2	7	4	2	7	4	1	5	7	8	8	1	8	9	1	1	1	4	5	4	1	3	1	6	5	4	2	1	11	1	2	3	1	1	3	6	5	4	1	6	2	1	6	2	3	2	8	1	2	3	10	8	3	8
12500	-566.670313309677113	-565.243299887742410	-1.427013421934720	0.000201843394344	0.000072982603354	0.361580340990238	0.249203958309897	1	0	5	5	9	6	7	7	6	9	9	9	8	8	8	10	12	13	11	13	16	14	14	15	17	17	18	16	17	18	20	19	18	20	18	22	20	22	21	21	22	22	22	24	23	24	24	21	25	26	25	24	25	26	25	27	25	26	26	28	28	29	26	28	28	28	30	32	31	30	29	30	30	31	32	32	31	32	32	36	40	42	41	45	46	47	48	2	0	2	2	3	2	2	2	4	8	4	9	6	7	9	4	12	2	4	19	23	13	2	4	21	4	18	16	20	15	33	29	12	15	10	24	2	26	7	32	27	11	29	32	0	35	29	33	39	45	22	3	16	47	35	55	16	8	40	58	45	17	25	33	34	26	62	16	14	49	30	45	29	59	65	33	48	60	50	71	0	57	62	52	44	83	72	1	1	3	2	2	3	4	4	1	1	1	1	1	1	1	4	1	9	3	1	1	3	8	5	1	6	2	2	1	8	1	1	5	6	4	4	8	2	6	1	3	7	3	2	1	3	3	1	2	1	9	7	4	1	3	1	6	7	2	1	2	8	4	4	5	4	1	16	11	3	6	3	6	3	3	7	5	2	3	4	1	9	6	9	11	4	9
13000	-558.915177412020853	-557.522746009109369	-1.392431402911490	0.000246934633955	0.000102758535823	0.416136587148046	0.237579238587995	2	1	5	5	8	6	7	6	6	8	9	8	6	9	8	10	12	11	11	12	15	14	14	15	14	18	18	16	18	18	20	18	18	17	20	22	20	21	22	21	22	23	25	23	22	24	25	24	24	26	25	24	24	24	23	28	25	27	27	27	27	28	28	30	29	29	29	32	31	31	28	30	29	31	30	31	32	33	33	36	40	43	43	44	46	48	46	2	0	2	2	2	3	3	2	2	2	2	4	1	4	8	6	3	3	2	5	9	3	4	8	15	12	3	2	12	7	7	24	23	28	15	37	12	26	11	37	37	27	32	23	0	39	23	22	42	36	46	26	16	26	35	61	10	41	32	17	45	33	38	45	23	36	5	5	57	75	3	28	2	52	49	32	26	77	56	52	0	64	63	83	56	83	40	1	1	3	2	3	1	2	2	3	3	3	2	1	2	1	2	3	3	5	2	3	4	4	5	2	4	6	7	5	6	10	2	2	1	7	2	7	1	6	1	1	3	3	4	1	1	5	5	1	2	1	3	8	4	1	1	8	2	6	8	3	6	3	4	8	4	10	11	3	1	10	7	15	3	3	7	7	1	3	7	1	6	6	1	10	3	11
13500	-643.272607066945625	-641.911768664392866	-1.360838402552769	0.000133372428986	0.000075656399257	0.567256664905111	0.215730962792120	2	1	5	6	7	6	6	8	6	8	6	8	8	8	8	9	12	13	12	12	14	16	14	15	17	18	16	15	17	18	19	19	20	17	20	23	21	22	21	20	22	23	21	23	22	24	24	24	23	25	25	23	26	27	26	29	26	27	27	29	25	29	27	30	28	28	30	31	30	31	27	31	30	30	31	32	31	33	33	35	40	41	42	43	46	47	49	2	0	1	3	2	2	2	2	2	4	2	1	7	2	11	12	14	10	5	6	7	17	15	17	24	11	2	14	4	6	16	2	32	23	20	37	2	43	15	22	20	34	14	39	0	35	39	41	4	37	29	30	33	39	30	53	23	49	30	23	31	14	55	56	26	26	44	2	14	13	50	67	55	39	35	14	4	62	31	78	0	66	74	82	64	84	75	1	1	2	1	3	2	2	3	3	2	3	2	1	3	1	1	2	3	3	2	3	2	5	1	1	8	7	2	3	8	8	10	1	2	3	1	10	1	6	2	4	3	6	1	1	1	2	1	8	2	3	2	5	2	5	2	9	2	4	10	4	12	1	1	5	4	4	14	12	12	2	1	2	4	7	13	13	1	7	1	1	6	5	1	8	1	9
14000	-598.767188038905601	-597.368291893601622	-1.398896145303932	0.000216260842905	0.000087277589450	0.403575553841550	0.238404844538020	2	1	4	5	8	7	7	6	7	9	9	9	8	9	8	9	12	10	11	12	15	16	15	16	17	18	17	16	18	15	18	17	19	19	21	19	21	22	22	21	22	22	22	23	22	25	23	24	24	25	24	24	25	27	26	28	25	28	27	29	28	28	26	28	27	28	30	31	31	31	27	31	29	30	32	33	30	32	33	35	40	42	43	45	47	48	49	2	0	2	3	6	2	2	2	2	3	2	7	4	1	4	9	2	6	2	12	8	14	8	4	5	27	12	18	24	10	15	2	27	18	28	31	11	14	2	34	27	35	26	2	0	11	11	25	28	52	21	10	2	45	41	52	2	41	28	25	11	11	48	40	44	40	17	43	43	57	25	73	66	52	77	28	28	50	48	75	0	65	67	81	81	84	63	1	1	2	1	1	3	3	2	5	2	4	1	2	4	2	1	6	2	3	1	4	3	7	6	5	1	5	4	1	4	7	7	1	3	2	1	4	7	8	1	2	1	2	11	1	8	6	4	3	1	7	5	11	2	2	3	13	2	6	6	9	7	1	4	2	3	9	4	4	5	5	1	1	3	1	15	8	2	6	2	1	6	7	2	4	1	12
14500	-701.475284032867307	-700.083631753229042	-1.391652279638263	0.000198908173988	0.000083096264246	0.417761937984837	0.221973924080499	2	0	5	5	8	7	8	8	4	8	7	7	7	9	8	9	13	13	10	11	15	14	15	14	17	18	17	16	17	18	19	15	19	19	20	21	22	21	23	21	21	21	25	20	23	24	24	24	24	25	25	25	26	26	25	28	24	27	28	28	25	29	27	30	27	28	30	32	30	31	29	30	30	30	31	33	32	32	33	36	40	41	42	44	46	48	49	2	0	1	1	2	2	2	13	2	1	3	9	3	6	3	6	13	12	15	3	17	13	2	16	15	7	13	2	18	5	12	5	18	22	3	33	17	25	3	30	4	31	14	26	0	34	38	35	26	33	14	2	17	47	49	42	4	31	30	48	38	20	24	60	34	12	65	30	44	55	51	59	24	57	30	22	26	54	70	76	0	76	38	79	84	84	43	1	1	2	2	3	2	4	1	2	3	1	2	1	2	1	1	2	3	1	4	2	4	6	2	5	5	6	7	3	4	4	4	3	3	9	1	7	2	9	2	6	1	8	1	1	2	2	2	3	3	10	10	7	1	1	4	10	4	4	3	2	10	7	1	4	10	1	6	6	3	2	1	8	3	6	13	7	3	1	2	1	5	10	7	1	2	13
15000	-620.318067539585400	-618.929493054097406	-1.388574485488025	0.000113603148484	0.000048219864831	0.424458877012992	0.246141069980353	2	0	6	5	8	7	7	6	5	8	9	7	8	8	7	9	12	13	11	11	16	14	15	16	17	17	17	16	17	17	18	17	20	20	21	22	21	22	23	22	22	20	23	22	23	24	23	23	24	25	26	25	24	26	26	29	24	28	27	29	28	28	27	30	28	28	30	32	30	30	29	31	29	30	31	32	31	32	34	36	40	42	43	45	45	49	49	2	0	9	1	2	3	2	4	2	6	4	8	2	4	9	5	2	2	2	4	23	17	17	14	24	9	19	2	17	19	2	11	12	23	2	33	7	27	2	32	23	7	30	18	0	32	25	29	38	44	43	26	27	43	41	13	2	27	43	62	53	27	42	21	39	9	62	51	26	29	39	58	30	32	9	59	59	42	49	38	0	77	31	42	83	82	60	1	1	1	1	4	1	3	1	2	1	3	1	3	2	1	1	5	7	6	3	1	1	1	4	1	7	3	9	3	3	7	5	6	3	10	1	4	2	11	3	5	8	3	6	1	3	2	3	1	1	3	4	4	2	1	9	12	7	3	1	2	6	3	6	2	11	1	4	6	6	3	3	5	7	13	2	2	7	5	6	1	5	13	10	1	3	11
