"","type","n","prop.ances.ok","msup.ances","merr.date","prop.imp.ok","mu1.ok","mu2.ok","merr.pi"
"9e7b043d8d","zuper",66,0.830769230769231,0.803557692307692,3.00804924242424,NA,0,1,0.0131496937901225
