step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109
24500	-612.997475419141779	-619.852963370101179	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.578373392330363	-1	1	3	3	4	5	4	4	6	8	6	7	6	8	7	7	8	8	5	7	8	7	8	8	9	9	7	9	9	10	9	10	10	10	10	10	10	7	8	12	11	11	13	12	11	9	12	10	11	12	11	13	12	12	14	12	13	13	13	14	12	13	13	14	14	11	13	14	16	15	15	14	14	15	16	18	17	17	17	17	15	18	17	17	18	16	18	17	16	21	20	17	19	19	20	20	20	23	24	25	26	27	29	31	30	31	33	31	34	0	1	2	2	3	3	3	4	8	7	7	13	6	4	4	7	15	8	7	7	6	13	9	15	16	12	8	19	38	39	18	20	18	11	46	22	23	19	11	17	38	20	25	20	10	20	14	10	26	19	4	41	46	16	33	8	66	47	48	29	41	42	35	50	54	36	16	61	56	34	31	58	61	63	24	59	73	57	74	0	67	34	55	33	72	66	70	61	0	76	85	73	50	89	83	85	55	76	91	91	100	99	91	105	101	103	108	103	108	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	2	1	2	1	1	1	1	1	2	2	2	1	1	1	3	1	2	1	1	1	2	1	2	2	2	2	2	1	1	3	1	1	3	3	1	2	2	2	4	1	1	2	3	1	1	2	1	1	1	2	1	2	2	3	1	1	1	4	2	2	2	1	1	2	3	2	3	2	3	1	2	1	2	2	2	2	2	2	2	2	2	2	3	1	2	4	1	2	1	2	1	1
25000	-595.270510326329941	-602.125998277289341	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.659389100772367	0	1	3	3	4	6	5	5	7	7	6	7	5	5	8	7	8	9	8	7	8	7	8	9	9	9	9	7	9	9	9	9	10	11	9	10	11	6	10	12	12	11	13	12	11	10	12	11	11	12	10	12	12	11	13	13	14	14	13	14	12	14	13	14	13	12	14	15	16	15	17	14	15	16	15	17	16	15	18	17	16	16	18	17	16	17	19	18	17	20	19	19	18	20	19	20	23	24	23	25	26	28	28	30	30	31	32	33	35	0	1	2	2	3	13	3	4	14	7	7	6	3	4	4	7	9	4	38	11	6	13	8	9	20	12	15	38	38	20	14	16	9	46	11	22	23	7	30	17	29	29	52	16	32	19	23	29	26	28	15	20	35	25	37	33	66	37	48	61	38	39	46	61	54	36	61	44	51	52	55	47	67	63	56	61	67	66	74	0	50	70	56	18	47	66	82	67	0	76	85	50	77	89	84	85	83	90	91	96	100	99	85	101	102	103	103	105	105	1	1	2	1	1	1	1	2	1	1	1	1	1	2	3	1	1	3	1	1	2	1	2	1	1	1	1	1	2	1	2	1	1	1	1	2	2	1	1	2	1	1	1	2	1	1	2	1	1	2	1	3	2	1	1	1	2	1	1	1	2	2	1	1	1	1	1	2	3	1	2	1	1	2	1	2	2	2	2	1	1	1	3	3	3	2	2	2	1	2	2	3	1	2	1	2	2	3	3	2	1	2	5	1	1	1	2	2	3
25500	-609.684696116239024	-616.540184067198425	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.588734394852118	0	2	3	3	4	6	5	5	7	8	6	6	4	8	7	7	7	8	7	7	9	8	8	10	10	9	9	8	10	10	9	10	11	11	9	11	9	9	9	11	12	9	11	12	10	10	13	10	12	12	11	12	13	10	12	14	14	13	13	14	10	15	14	14	15	12	12	15	15	14	16	15	16	16	16	16	13	16	18	16	17	16	17	17	17	17	18	16	16	22	20	18	18	20	21	20	23	23	23	25	25	27	28	30	31	31	32	33	36	0	1	2	2	3	13	3	2	4	7	7	13	3	4	4	7	4	4	7	11	6	13	4	31	20	12	14	19	19	11	4	16	8	25	20	13	8	19	11	18	28	11	29	32	7	35	33	10	26	61	23	11	46	42	27	55	66	37	48	50	38	34	35	67	43	36	61	77	51	52	56	47	61	63	56	48	61	66	74	0	77	52	56	56	72	66	70	50	0	76	85	77	73	89	84	85	83	90	85	91	91	100	99	101	103	103	104	105	107	1	1	1	1	1	1	1	1	2	2	1	1	1	2	2	1	1	4	1	1	2	2	2	1	2	1	1	1	2	2	3	2	3	1	1	3	2	1	2	2	1	1	1	1	2	1	1	1	2	1	1	3	2	1	1	1	2	1	2	1	1	2	2	1	3	1	1	1	2	2	1	2	2	2	1	3	2	2	1	1	1	2	2	2	1	2	2	2	1	3	2	2	1	2	2	2	3	1	2	3	2	1	3	2	2	2	1	2	2
26000	-583.690651283494844	-590.546139234454245	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.634882588278264	1	2	3	3	4	6	5	5	6	6	6	7	5	6	8	8	8	9	7	8	7	7	8	10	9	10	8	8	10	10	10	8	11	12	8	10	11	9	8	12	12	11	12	12	12	10	12	11	10	12	11	13	11	12	13	13	13	12	13	13	12	15	13	14	15	11	14	15	15	15	15	14	16	16	16	17	16	15	17	17	16	17	17	18	16	18	19	18	17	21	20	18	18	19	20	19	22	23	23	25	24	27	28	28	29	30	31	33	35	0	1	2	2	3	13	3	4	4	7	7	13	3	4	14	10	4	14	7	11	13	13	9	27	11	12	8	19	19	19	9	7	14	29	11	22	9	19	11	24	16	30	25	29	16	35	24	29	21	29	24	43	35	25	24	17	66	18	48	41	38	42	46	50	54	36	61	60	51	52	18	58	61	46	55	48	61	66	63	0	67	52	55	33	72	66	70	61	0	76	85	67	67	89	71	85	95	90	85	99	96	100	99	101	104	104	105	105	108	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	2	2	1	1	2	1	1	1	2	2	2	1	2	1	2	2	3	1	1	2	2	1	1	1	3	1	2	1	2	1	2	1	2	1	1	1	2	1	1	2	1	1	1	1	2	2	1	1	2	1	1	1	2	2	3	1	2	4	2	2	2	2	2	1	1	2	2	3	1	3	2	2	1	2	2	2	2	1	3	2	1	1	3	2	2	1	2	2	1	1	1	2	1
26500	-600.986736910795230	-607.842224861754630	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.619598818903831	1	2	3	4	5	6	5	3	6	7	7	5	4	8	8	8	7	8	7	6	9	7	7	6	9	9	8	8	9	8	9	10	11	9	9	10	10	10	10	11	12	10	13	12	12	10	12	11	11	12	11	13	13	11	13	12	13	13	13	14	13	14	12	15	15	12	13	16	14	15	17	14	14	16	16	16	17	16	16	16	16	18	17	17	17	17	19	16	18	21	20	16	18	20	19	20	22	22	23	24	25	28	28	30	29	31	33	33	35	0	1	2	8	3	13	3	2	4	7	20	13	3	9	8	7	24	9	7	7	6	13	8	8	20	12	9	19	7	20	9	16	24	11	11	7	18	19	30	17	16	30	25	38	32	35	14	29	26	38	9	34	35	29	51	15	66	47	28	50	29	42	46	61	54	36	38	73	9	52	55	47	67	63	56	41	61	66	63	0	73	70	56	23	72	36	65	50	0	76	85	50	77	89	84	72	95	76	91	96	96	99	100	103	103	103	105	105	107	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	2	1	1	2	2	2	2	2	2	1	1	3	1	1	1	3	1	1	3	1	2	1	2	2	1	2	1	1	1	2	1	1	2	3	2	2	1	1	2	1	1	2	1	2	1	1	1	2	2	1	1	5	1	2	1	1	2	2	2	2	2	2	1	1	2	3	5	1	3	3	2	1	2	2	2	1	1	1	4	1	3	2	2	2	3	2	1	1	2	2	2	1
27000	-604.430264964355615	-611.285752915315015	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.619407064133676	0	2	3	4	4	6	4	3	7	8	6	6	5	8	8	7	7	8	8	7	9	7	7	9	8	9	8	7	9	9	8	10	10	12	10	10	10	8	10	11	11	11	13	13	12	11	12	10	8	13	12	10	13	12	14	12	13	14	14	13	12	15	13	13	15	13	13	16	14	14	17	14	15	15	17	17	17	17	17	15	15	17	17	17	17	17	18	18	17	20	19	18	18	19	20	20	21	23	24	26	25	27	28	30	30	32	32	33	35	0	1	2	8	3	13	3	2	8	7	7	13	3	4	8	7	4	9	28	11	6	6	8	23	20	12	8	7	3	16	8	16	4	52	20	22	23	16	30	9	38	20	25	10	32	35	14	10	12	29	15	20	46	25	18	18	36	47	48	41	29	29	46	61	43	36	41	61	31	34	37	47	20	63	55	48	67	57	74	0	41	70	55	69	72	57	52	67	0	76	85	67	73	89	83	85	55	90	85	99	99	99	102	103	103	104	105	105	107	1	1	1	1	1	1	1	1	3	2	1	1	1	2	4	2	2	1	1	1	2	1	2	1	1	1	2	1	3	1	3	2	3	1	2	1	2	1	1	1	1	2	1	2	1	1	2	1	1	2	2	2	2	2	2	2	2	1	2	1	2	3	1	1	1	2	1	2	2	1	4	1	3	1	2	2	2	2	1	1	2	2	1	1	1	2	4	2	1	1	2	2	2	1	2	1	3	2	3	1	1	1	1	1	1	1	2	2	1
27500	-624.718758536714972	-631.574246487674372	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.575304220169550	1	2	3	4	4	6	4	3	7	7	6	7	5	8	8	6	7	9	8	7	8	7	8	9	9	10	8	8	7	9	8	10	11	10	8	10	11	9	9	11	11	11	12	11	12	11	12	10	11	10	11	11	12	11	14	14	14	12	13	13	13	13	14	15	12	13	13	12	15	15	16	15	14	15	16	16	16	16	18	15	16	18	16	18	16	18	19	17	17	20	19	15	18	20	19	19	22	23	23	24	26	27	27	30	30	30	33	33	36	0	1	2	8	3	13	3	2	4	7	7	13	3	8	8	7	4	9	7	11	13	13	4	4	29	12	9	7	7	20	9	29	18	10	11	21	14	16	11	17	38	11	25	10	7	35	23	28	26	10	31	34	35	25	18	8	36	23	48	38	50	42	46	61	25	36	28	19	14	52	33	58	50	63	55	48	29	66	74	0	92	70	55	71	37	78	70	60	0	76	85	50	67	89	71	85	95	90	56	96	99	100	91	103	103	103	105	105	107	1	1	1	1	1	1	1	1	2	2	1	1	1	2	2	1	1	1	2	1	2	1	2	2	2	1	1	2	2	1	1	2	1	1	1	2	2	2	2	2	1	2	2	2	3	1	2	1	1	1	2	1	2	1	3	4	2	2	2	2	2	1	2	1	3	2	3	2	3	1	2	2	3	1	1	3	5	2	1	1	1	2	1	2	3	1	3	2	1	2	1	2	2	1	2	2	2	2	5	2	2	1	3	1	1	1	2	2	1
28000	-630.644699220351299	-637.500187171310699	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.601195448210509	1	2	3	4	5	6	4	3	6	7	5	8	5	8	8	7	6	8	8	7	7	7	7	10	9	8	9	8	10	9	10	9	10	12	9	10	11	10	8	12	12	10	11	10	11	10	12	11	10	12	12	11	12	12	13	12	14	13	13	14	10	14	13	15	15	12	13	16	15	14	14	14	15	15	17	17	16	17	18	15	17	18	16	16	17	17	18	16	17	21	19	17	17	18	20	20	22	23	24	26	25	27	27	28	30	32	32	33	35	0	1	2	8	3	13	3	2	8	7	7	13	3	4	9	7	4	8	20	11	13	6	4	8	11	13	4	10	7	39	14	16	9	42	20	22	8	10	20	23	16	10	25	7	32	35	14	38	12	7	31	25	35	42	18	33	66	23	48	29	19	42	53	61	54	36	29	73	51	52	14	58	61	63	84	50	29	66	74	0	64	70	71	56	58	66	70	28	0	76	58	67	73	89	84	91	95	77	91	96	99	96	100	101	103	104	105	105	108	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	2	2	2	1	2	1	1	1	3	2	1	2	1	3	1	1	1	2	1	2	2	3	2	1	2	2	1	1	3	1	1	2	1	1	4	1	1	2	1	2	2	2	3	1	2	1	2	1	3	2	2	2	1	1	1	2	1	2	1	1	2	3	2	2	1	1	2	1	2	2	2	3	3	1	2	3	2	1	1	1	1	1	3	2	2	1	3	1	1	2	1	1	2	1
28500	-569.552658160258829	-576.408146111218230	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.609722058561516	1	2	3	3	5	6	4	5	6	7	6	7	5	6	8	8	8	8	8	7	7	8	8	8	9	9	9	7	9	9	9	10	11	12	10	10	11	9	9	11	11	11	12	13	12	10	12	10	11	13	10	12	12	13	13	14	13	13	13	13	11	15	14	14	15	13	12	16	13	15	17	15	15	16	16	17	15	16	17	16	17	17	17	17	17	18	19	18	17	21	18	18	18	19	20	20	21	24	24	24	26	26	28	30	31	32	33	34	36	0	1	2	2	3	13	3	4	8	7	7	13	3	4	14	28	14	9	10	11	13	6	14	8	20	12	15	7	19	16	14	16	14	11	20	22	14	19	20	27	38	25	25	32	28	20	37	19	12	61	24	16	46	43	18	18	36	47	48	28	19	25	53	61	54	36	61	73	14	52	56	58	67	53	55	59	61	66	63	0	68	70	56	56	58	66	82	68	0	76	72	50	64	89	71	91	95	90	72	96	100	99	101	103	103	104	105	105	108	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	1	3	2	2	2	2	1	1	1	1	1	2	2	3	2	1	2	2	1	1	2	1	1	2	2	2	1	2	2	1	3	1	2	1	1	1	1	3	2	2	1	2	2	1	2	2	2	2	1	1	1	2	2	2	2	1	1	1	2	1	3	2	1	2	1	1	2	5	2	1	2	1	1	2	1	1	2	1
29000	-605.928097231028346	-612.783585181987746	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.636567472517599	1	2	3	3	4	6	5	6	7	8	6	7	6	7	9	6	6	9	7	7	8	8	8	9	10	9	8	6	9	10	9	10	11	11	10	10	11	10	8	10	10	11	13	12	12	11	13	10	11	12	12	12	12	12	14	13	12	13	14	13	11	14	14	12	15	14	13	16	13	15	15	14	15	16	16	16	16	15	17	16	16	18	17	17	16	16	18	18	17	20	19	18	16	19	18	19	20	24	23	24	26	26	28	29	30	31	33	33	36	0	1	2	2	3	3	3	4	4	16	7	6	5	4	9	7	4	14	28	11	13	6	14	9	11	13	9	7	28	20	8	10	18	39	20	22	23	19	11	8	19	11	20	32	32	35	37	19	12	41	31	25	35	39	18	14	36	37	48	50	19	20	53	29	54	57	61	67	31	38	18	47	67	25	71	59	67	57	63	0	43	43	71	71	58	66	34	67	0	76	85	67	73	89	55	72	55	90	96	96	100	100	101	99	103	104	105	105	108	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	2	1	1	2	2	1	2	1	2	2	1	2	2	1	3	2	2	4	1	2	1	1	1	2	1	2	1	1	2	4	3	1	1	2	1	2	3	1	2	2	2	2	1	2	4	2	1	1	3	1	1	2	2	1	1	1	3	1	1	2	2	3	2	1	2	2	2	1	1	3	3	3	2	2	2	1	1	1	2	1	1	2	2	1
29500	-588.812882162911478	-595.668370113870878	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.528603310265870	1	2	3	4	4	5	5	5	6	6	6	7	6	7	9	8	7	7	8	8	8	7	8	10	10	10	8	7	9	8	9	8	10	11	9	10	12	9	10	11	11	11	13	12	11	11	12	10	11	12	11	12	12	12	13	13	12	14	13	13	12	15	13	15	14	14	14	15	15	14	16	15	15	15	14	18	17	16	18	17	17	16	18	17	16	17	18	19	18	21	19	17	17	20	20	20	22	23	23	26	24	28	28	31	30	32	32	34	36	0	1	2	2	3	3	3	4	8	7	7	6	6	4	8	10	9	8	10	11	13	6	9	31	20	13	9	7	28	11	8	10	18	39	16	22	8	28	30	14	19	16	25	32	32	35	15	16	12	38	31	34	46	34	14	18	36	47	48	29	19	42	46	67	54	36	50	29	15	52	56	58	19	63	33	68	67	66	74	0	68	16	56	33	47	36	70	67	0	76	58	60	61	89	55	72	95	90	96	96	96	100	101	101	103	103	105	105	108	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	2	1	1	2	4	1	1	2	1	1	2	2	2	1	2	2	1	1	1	1	1	1	3	2	2	1	2	2	2	2	1	1	1	3	1	3	3	1	2	1	4	1	2	2	2	1	2	1	2	4	3	5	3	3	2	2	1	1	3	2	3	1	3	2	2	2	2	3	2	1	2	3	1	2	1	2	1
30000	-586.730455161947361	-593.585943112906762	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.637106790023266	-1	2	3	3	4	5	5	6	6	7	7	6	6	8	9	8	7	8	8	8	8	8	8	8	9	8	8	7	9	10	10	9	10	11	9	11	11	9	9	12	11	10	12	11	11	11	13	11	11	13	12	13	12	12	13	13	13	12	13	13	12	14	13	14	14	10	13	15	15	14	14	13	16	16	16	17	15	16	18	16	16	18	17	17	16	18	17	19	17	21	19	19	17	20	19	19	23	23	22	25	25	27	28	29	30	31	33	33	37	0	1	2	2	3	3	3	4	4	7	7	6	6	8	4	7	4	9	28	11	6	13	8	8	7	12	9	7	28	39	23	16	18	20	11	66	15	28	11	17	29	11	25	32	10	35	37	19	6	29	31	34	39	42	15	18	66	14	48	38	38	42	46	41	54	22	61	61	51	43	9	58	59	63	55	59	67	66	53	0	50	70	18	71	72	66	70	73	0	92	85	64	77	89	83	85	95	76	85	99	91	99	100	100	103	104	105	105	108	1	1	1	1	1	1	1	2	2	1	1	1	1	2	3	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	2	1	1	2	2	1	1	2	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	1	1	3	1	1	2	1	1	2	3	3	1	2	2	4	2	1	3	2	2	1	1	2	2	1	1	1	2	2	3	2	2	2	2	2	2	1	1	2	2	2
30500	-646.861448409786362	-653.716936360745763	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.657301761656384	-2	1	2	3	5	4	5	6	5	7	6	7	5	8	8	6	8	8	7	7	8	6	8	10	10	9	9	8	9	8	10	8	11	10	10	10	10	9	10	11	10	11	12	12	11	10	12	11	11	13	9	12	12	11	14	13	14	14	14	13	12	14	12	14	14	12	14	15	15	15	16	13	15	15	17	18	16	17	16	16	17	17	16	18	17	17	19	17	18	21	19	18	17	20	19	20	21	23	23	26	24	27	29	30	29	32	32	33	36	0	1	2	2	6	3	2	4	4	16	7	6	6	4	9	7	8	8	16	11	13	13	9	14	11	12	14	19	19	11	17	16	18	11	30	26	51	19	30	15	19	34	25	28	16	11	23	29	12	61	4	34	46	38	15	18	66	47	48	41	46	42	46	60	54	36	38	48	24	34	33	15	61	35	33	48	16	66	53	0	59	34	55	55	72	57	70	67	0	76	85	67	61	89	83	85	95	90	91	99	99	101	102	103	102	103	105	105	108	1	2	1	1	1	1	2	2	1	1	1	1	1	2	2	1	1	2	1	1	1	1	2	1	2	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	2	1	1	2	3	2	2	1	2	1	3	2	2	2	3	2	2	1	2	2	2	2	1	1	2	1	2	2	2	2	2	2	2	3	2	3	4	3	3	1	1	3	1	2	2	2	2	2	1	3	1	2	3	1	2	3	1	1	2	2	1	2	1	1	1	1	2	2	2
31000	-590.405755889298348	-597.261243840257748	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.607871826495637	0	1	3	3	5	5	5	5	6	8	6	7	6	9	7	7	7	8	8	7	8	8	8	10	10	9	9	7	9	9	9	8	10	10	9	10	11	10	9	10	11	11	12	12	11	11	12	11	11	12	11	12	12	12	11	14	14	14	14	13	13	15	14	14	15	12	13	16	15	14	16	15	16	16	16	17	15	16	18	17	15	18	18	18	16	17	19	18	18	20	20	17	18	19	21	19	23	24	23	25	25	27	27	30	30	32	33	32	35	0	1	2	2	3	3	3	4	8	28	7	6	6	4	4	7	4	8	28	11	6	13	8	15	11	12	23	7	28	20	23	7	4	11	10	22	18	28	16	23	19	39	25	30	32	20	37	29	26	29	31	34	35	34	33	24	66	47	38	38	50	42	35	41	54	36	41	59	33	34	24	47	59	63	56	59	38	36	74	0	41	70	56	56	58	66	70	50	0	76	85	61	92	89	83	85	83	76	85	91	96	99	96	100	103	104	105	104	107	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	2	1	2	1	1	1	1	2	1	2	3	2	1	1	2	2	1	1	2	1	1	1	2	2	1	1	2	2	2	2	1	1	1	2	1	2	3	1	1	2	2	2	2	1	2	1	3	1	3	2	2	1	1	2	3	4	1	1	2	2	2	2	1	2	2	3	1	2	2	2	1	1	2	2	3	4	3	3	3	2	3	2	2	1	2	2	1
31500	-626.617661173185638	-633.473149124145039	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.562422821910809	1	2	3	3	5	5	4	6	6	6	7	8	7	9	8	7	7	8	7	6	8	7	7	9	9	10	8	8	10	8	9	9	10	11	9	9	11	10	9	12	12	11	12	11	11	10	10	10	11	12	11	13	12	12	13	12	12	14	14	12	11	14	13	14	13	13	14	16	15	15	14	14	14	17	16	17	14	16	17	17	16	18	18	17	17	16	18	19	15	22	19	18	17	18	20	20	22	23	23	25	24	27	28	30	30	32	32	33	37	0	1	2	2	3	3	3	4	4	7	20	6	6	8	9	10	4	9	7	7	6	6	8	4	20	12	4	10	28	20	8	16	9	20	20	22	23	28	30	17	28	39	30	32	19	35	23	28	12	19	31	20	35	11	40	18	36	47	41	29	28	43	35	50	11	36	61	29	31	52	33	37	29	63	71	59	38	22	63	0	61	70	71	71	58	66	70	50	0	76	85	73	73	89	71	85	95	76	85	91	96	100	85	101	99	103	103	103	103	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	2	1	1	1	1	3	1	1	4	1	1	1	1	1	1	3	1	1	1	1	1	2	2	2	3	2	2	1	2	1	2	3	2	3	2	2	1	2	2	3	2	1	2	1	2	1	3	2	1	4	2	1	2	2	3	3	2	1	3	4	2	1	2	2	2	1	1	2	2	3	1	3	2	2	1	2	3	2	1	3	2	4	3	1	5	2	3	2	2	2	5
32000	-609.978759587788090	-616.834247538747491	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.664847004832548	1	2	3	4	5	5	4	6	6	7	7	8	6	8	8	7	8	9	6	6	8	7	8	6	9	10	8	7	9	9	8	9	10	10	9	10	11	9	9	11	10	12	13	13	11	11	13	10	10	12	11	11	13	12	12	13	12	11	13	13	13	14	14	14	15	13	13	15	15	15	14	14	15	16	17	18	17	15	16	16	16	18	17	16	18	17	18	17	17	21	16	18	18	19	19	20	23	23	24	25	24	27	28	30	30	31	31	33	37	0	1	2	2	3	3	3	4	4	7	20	13	6	24	9	7	9	8	7	7	6	6	9	4	11	12	9	19	19	20	24	10	14	10	11	13	33	28	20	17	28	52	52	29	32	35	58	16	12	38	31	11	25	52	33	18	36	23	19	41	19	52	53	29	54	36	41	50	71	34	33	58	67	46	55	61	73	36	46	0	68	70	84	71	91	66	70	67	0	76	72	54	67	89	83	91	95	76	85	91	96	101	99	103	100	105	103	105	105	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	2	2	1	1	1	1	1	2	1	1	2	2	2	1	1	1	1	2	2	1	1	2	2	2	3	1	1	2	2	1	4	2	3	2	1	2	2	2	2	1	1	2	2	2	1	2	2	1	2	3	2	1	1	2	1	1	1	1	2	2	1	1	1	2	2	2	1	2	2	2	2	5	3	1	2	1	3	1	3	2	4
