step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81
5000	-428.799173532402733	-437.850016912854073	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997050803361950	12	6	17	18	32	25	23	13	22	29	27	19	41	28	27	31	32	22	37	32	34	28	28	32	42	41	34	34	33	33	40	40	25	32	44	44	38	37	46	35	39	37	38	36	43	42	39	41	37	50	35	42	45	33	47	49	38	37	42	48	45	44	57	43	50	50	40	43	47	41	52	47	53	41	52	50	47	57	49	66	60	2	0	1	2	4	8	3	2	4	18	7	1	67	18	3	18	18	2	12	11	22	1	7	7	17	49	4	10	14	9	19	51	3	23	49	51	17	5	31	7	17	33	30	6	42	54	5	29	10	62	29	42	19	15	57	38	21	34	21	31	41	30	79	27	55	26	22	38	59	11	53	32	32	40	25	59	58	77	39	78	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-423.126353732618554	-432.177197113069894	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998164949290480	10	5	15	13	22	19	22	18	21	25	27	21	36	26	17	30	33	31	33	32	38	27	34	32	45	39	34	38	37	33	37	35	38	39	43	40	27	38	50	37	43	39	31	38	41	22	36	46	44	46	31	38	30	37	43	41	42	37	41	56	44	45	45	47	47	48	43	46	45	47	55	48	50	49	43	51	54	54	65	62	65	2	0	4	1	6	3	3	3	15	6	4	8	7	4	1	46	6	14	18	46	51	12	14	16	19	23	37	19	51	22	37	24	19	27	19	18	6	37	64	51	38	32	37	18	52	8	24	49	33	59	14	24	7	19	27	32	58	51	43	73	52	52	53	28	47	41	40	52	13	34	25	75	25	41	56	31	72	61	80	60	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-423.499570541339949	-432.550413921791289	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993106928779771	10	6	17	15	25	18	24	16	16	21	23	25	38	21	26	31	33	30	32	27	35	27	30	33	36	42	29	38	28	28	33	36	39	33	37	44	26	42	37	41	50	34	36	33	38	42	38	35	46	45	30	43	42	36	45	48	37	43	40	53	46	46	58	45	46	49	46	41	41	46	50	34	46	46	49	52	56	54	65	66	71	2	0	1	2	6	8	8	1	2	6	8	3	18	4	10	15	8	10	12	6	37	10	3	29	31	35	14	44	5	14	29	29	54	51	12	33	4	39	17	57	70	12	30	5	21	22	31	22	13	51	20	19	13	29	21	61	24	17	23	70	21	39	58	54	40	74	21	42	57	33	47	16	34	42	50	68	67	55	78	67	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-434.070597142141992	-443.121440522593332	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993475407096383	12	8	13	18	31	21	24	19	17	25	27	13	37	24	24	30	29	29	37	26	38	32	31	33	49	39	32	27	30	30	26	30	39	36	38	43	34	31	49	41	48	33	34	41	44	40	38	43	51	45	34	41	30	34	29	42	42	45	44	47	40	40	56	47	49	47	49	44	51	44	43	46	37	51	53	56	63	57	62	66	64	2	0	2	12	6	12	4	1	2	4	4	2	27	3	1	10	4	7	32	6	51	18	7	6	26	24	7	4	14	15	6	10	20	24	32	37	20	16	59	47	48	11	27	34	53	18	55	61	34	54	38	13	31	55	4	22	34	19	73	47	13	53	66	73	27	46	34	37	36	46	34	48	31	44	39	39	63	50	78	81	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-409.868268860531145	-418.919112240982486	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993564625821518	9	6	13	12	31	24	19	18	20	25	31	28	36	30	17	25	38	25	36	30	32	28	32	31	45	41	23	37	29	33	38	38	39	34	43	43	39	34	48	38	49	35	39	34	43	37	38	39	49	48	40	44	42	38	41	49	42	44	44	56	45	47	52	35	46	43	46	46	42	40	53	39	48	43	55	48	60	55	62	68	70	2	0	1	2	15	15	2	4	2	8	9	8	29	9	1	7	64	8	20	9	18	15	16	18	19	47	4	21	10	9	42	44	19	29	33	13	38	14	70	24	61	12	11	29	34	5	16	34	35	28	24	44	47	44	31	74	28	55	42	66	23	26	25	16	48	48	57	33	70	44	49	42	53	43	62	67	75	35	66	79	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-413.066931139354722	-422.117774519806062	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993299714470472	6	-1	12	16	27	18	20	20	22	29	25	26	36	26	22	32	32	31	30	29	30	26	34	26	40	37	30	38	34	32	38	39	36	32	42	42	41	31	46	34	41	37	38	41	41	37	38	45	39	50	40	38	38	34	47	49	39	44	29	52	43	43	54	41	46	47	44	45	51	41	47	52	51	50	53	48	58	56	56	60	71	2	0	2	3	15	4	4	3	3	9	7	15	59	3	6	27	59	14	24	11	14	8	21	7	38	19	14	38	10	11	30	38	12	19	57	20	16	11	30	12	10	10	34	47	26	16	30	61	23	58	30	22	7	27	29	64	16	49	4	51	28	32	56	38	35	53	43	53	58	13	57	39	62	65	71	45	72	60	58	60	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-435.076552556472961	-444.127395936924302	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.973343744575865	11	5	16	17	28	26	25	13	22	29	28	27	41	21	25	32	33	22	29	26	33	25	28	34	46	39	25	31	34	26	36	36	34	34	35	37	39	35	47	38	40	37	35	17	44	40	42	38	43	43	30	42	41	34	46	43	45	30	42	55	38	51	51	49	47	39	43	45	45	43	41	47	44	48	42	50	51	49	56	75	69	2	0	1	8	14	9	4	2	3	14	27	14	24	1	44	2	30	8	44	14	12	3	18	20	48	34	8	10	12	14	22	27	16	19	6	18	34	11	45	54	17	28	16	8	38	38	40	51	24	71	15	54	42	6	43	66	17	7	42	50	33	73	61	37	13	54	37	66	42	40	54	49	31	48	42	52	13	71	78	81	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-427.251904257012029	-436.302747637463369	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999954913698930	7	2	13	12	28	15	19	10	25	18	28	19	34	25	21	27	38	26	34	29	33	28	29	29	41	34	33	35	34	28	33	31	39	37	37	42	42	39	44	44	38	41	37	33	39	42	39	44	44	45	40	43	33	16	44	35	38	48	44	55	47	44	58	41	42	43	46	45	38	54	54	40	46	53	55	48	61	48	62	66	72	2	0	1	8	14	4	54	1	6	1	10	6	14	10	8	7	30	6	5	54	14	10	14	12	35	22	18	20	5	7	22	15	18	44	13	13	19	53	57	42	11	53	53	16	28	11	31	28	45	72	31	29	5	4	45	32	9	57	9	40	72	31	74	34	35	42	33	45	9	36	67	30	45	73	78	37	63	37	60	71	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-414.214914066916208	-423.265757447367548	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986725063802860	9	6	17	17	27	18	22	14	20	20	26	23	36	23	27	32	30	28	37	30	36	28	33	31	46	40	31	35	25	25	38	38	33	28	40	43	40	31	49	43	42	31	36	36	42	43	40	43	44	49	37	40	38	33	45	46	42	41	39	50	45	43	54	44	50	52	44	42	39	47	38	51	45	49	52	54	62	48	59	70	67	2	0	8	2	3	3	3	1	1	4	10	10	23	6	9	29	15	30	16	7	24	14	27	34	67	20	12	30	10	10	42	11	22	7	23	32	23	14	61	71	69	14	30	29	69	22	23	24	23	35	18	20	18	12	59	52	19	13	33	52	31	13	67	26	41	32	16	24	20	49	11	70	47	58	45	35	64	52	50	77	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-430.063592431430493	-439.114435811881833	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992659095862683	11	9	15	18	27	23	23	19	16	25	23	23	37	25	22	34	39	34	17	27	35	31	31	31	41	38	33	39	32	34	39	38	38	33	38	32	26	28	43	41	45	41	36	35	40	43	37	46	47	49	38	37	38	37	46	47	38	45	44	54	40	51	43	44	47	43	44	38	48	48	55	42	47	50	52	46	70	41	56	67	71	2	0	2	2	19	8	4	2	1	4	4	9	24	19	19	20	22	3	1	6	22	7	12	14	51	36	12	44	11	3	38	36	36	12	16	8	19	9	54	18	40	34	34	38	6	52	27	39	30	23	6	18	24	15	61	54	29	52	28	63	23	46	57	21	42	28	52	27	46	72	32	29	78	52	56	40	80	17	58	79	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-413.371045772765399	-422.421889153216739	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988905954343468	10	6	10	17	26	14	24	19	23	26	28	23	36	20	29	33	39	23	32	28	34	23	33	34	50	42	29	40	31	29	34	42	39	34	36	33	39	37	42	40	44	39	38	37	38	38	41	34	47	48	32	40	44	38	44	38	38	47	42	48	45	44	47	46	49	51	41	34	47	50	55	42	51	53	51	49	64	53	56	73	73	2	0	2	6	8	2	8	1	4	4	4	4	34	6	18	30	35	8	18	18	51	6	9	12	49	46	9	21	18	5	5	38	16	27	20	22	16	19	34	36	21	24	34	14	48	19	31	27	59	24	29	24	38	29	54	29	36	32	44	47	45	17	59	26	39	16	35	9	59	43	50	20	41	72	69	39	70	49	58	79	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-431.682185577025791	-440.733028957477131	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.974045244410313	7	-1	13	15	29	17	22	16	20	26	29	24	38	26	23	35	32	30	36	24	15	29	31	27	40	26	33	36	34	30	36	40	37	25	33	40	35	38	50	42	46	40	38	37	42	45	43	43	45	38	37	43	39	39	48	42	45	44	40	53	44	49	53	42	52	51	43	38	51	54	47	51	48	46	48	53	63	56	51	65	73	2	0	1	1	34	1	6	1	1	8	7	4	14	4	4	23	7	10	23	6	1	12	26	8	31	20	7	30	11	26	27	12	30	21	12	26	5	19	74	50	33	30	27	30	43	33	30	38	29	29	11	68	30	14	68	32	37	50	29	75	37	17	48	11	41	28	16	28	61	59	45	40	13	33	27	39	79	43	38	70	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-416.604276024726744	-425.655119405178084	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989297636026010	11	3	13	18	31	21	21	18	21	26	28	26	40	24	27	30	36	31	30	30	35	29	32	32	44	38	34	37	30	30	43	34	18	35	33	45	42	36	46	43	48	36	36	37	40	43	43	41	34	45	34	39	42	38	46	45	35	47	38	50	45	43	54	47	51	52	37	42	52	47	48	51	44	42	55	51	58	56	65	68	73	2	0	2	1	22	1	3	1	3	4	8	7	28	6	4	33	11	4	4	12	10	7	12	12	38	23	15	29	10	8	13	19	3	22	15	53	67	30	59	43	54	27	11	49	59	23	26	19	12	48	22	57	43	35	35	17	15	16	35	71	35	23	46	28	50	31	34	44	50	37	39	68	42	21	47	64	39	41	75	55	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-439.656563112927927	-448.707406493379267	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.954586501670746	9	4	15	14	29	17	23	7	17	28	26	23	41	26	22	35	35	24	36	30	35	27	36	30	47	37	28	35	31	29	37	35	33	33	39	43	38	40	49	40	42	38	36	34	41	43	35	42	48	43	30	37	39	29	41	32	41	38	29	54	42	46	55	43	47	42	46	43	47	45	43	47	54	47	54	49	56	53	59	72	65	2	0	1	2	9	1	8	2	4	14	4	4	23	7	6	27	33	3	33	22	51	9	24	7	33	24	14	54	14	22	34	15	10	18	47	31	21	19	45	28	47	30	29	14	28	35	18	40	35	32	6	44	31	18	21	8	14	10	14	57	16	24	46	32	16	31	47	40	15	52	37	46	69	42	40	46	76	67	65	73	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-424.229822426477085	-433.280665806928425	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997945603661835	10	7	18	16	30	22	22	15	23	24	28	23	28	29	28	32	24	26	34	29	29	31	34	29	51	34	30	37	27	34	29	36	34	39	45	37	38	43	41	33	45	38	36	37	44	34	43	35	44	48	40	40	41	38	37	44	43	41	39	38	41	46	53	45	47	50	42	41	52	52	50	49	45	45	55	38	71	44	55	62	63	2	0	8	1	13	8	8	2	3	4	17	4	7	6	12	6	8	4	5	6	12	21	20	9	57	5	17	46	7	14	18	20	12	23	67	22	15	30	32	24	30	17	20	11	36	22	32	20	44	42	28	11	29	27	40	36	32	31	16	14	23	46	54	51	44	58	34	55	60	53	65	45	53	44	41	22	80	59	66	66	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-432.935770716044260	-441.986614096495600	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984965967393735	8	2	15	18	28	19	21	9	21	23	27	24	38	31	22	34	28	17	33	28	28	30	31	26	42	33	32	41	33	27	42	40	32	29	40	47	25	38	46	37	40	35	38	38	38	38	43	31	46	40	43	42	35	39	47	48	42	31	30	49	45	47	47	49	46	44	42	33	50	46	53	42	48	50	47	53	57	53	58	66	68	2	0	2	1	7	3	4	2	3	4	9	6	59	21	6	24	9	8	24	10	9	9	37	3	58	11	17	38	5	15	14	68	10	12	42	30	7	17	68	59	42	34	16	33	10	5	23	11	50	58	53	42	17	22	54	54	35	5	37	47	50	45	25	66	33	48	13	58	73	53	52	14	67	57	50	64	60	49	56	79	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-429.306397267051125	-438.357240647502465	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.974724961735221	9	4	12	18	25	24	19	18	24	25	22	21	42	15	23	32	29	18	33	30	34	31	34	27	44	38	30	33	29	26	38	33	37	35	43	32	29	40	44	36	49	37	38	31	41	36	42	38	42	50	40	43	47	35	48	47	45	45	40	54	43	48	53	36	49	48	40	47	47	46	53	49	52	50	46	51	66	58	57	62	70	2	0	1	1	14	7	1	2	4	8	14	4	17	1	4	5	10	14	5	24	36	11	22	3	34	28	12	36	4	4	36	4	21	6	26	27	6	42	31	37	58	20	16	5	33	16	64	19	33	66	7	16	67	22	47	32	47	46	5	65	42	13	49	17	61	69	29	34	13	51	41	52	57	39	30	61	60	41	57	60	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-435.756051459011928	-444.806894839463268	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998067825548337	9	6	17	19	24	16	16	14	21	24	23	24	36	27	30	34	31	29	27	18	33	31	24	32	47	36	32	35	30	25	41	32	38	33	39	48	39	43	43	35	45	31	36	37	28	35	43	42	34	49	42	39	38	41	37	32	41	41	32	55	45	48	52	44	47	47	49	40	47	49	53	46	53	46	46	51	64	46	57	70	76	2	0	8	1	4	1	1	2	4	6	4	7	21	12	10	45	19	11	10	8	29	9	3	10	47	15	14	56	11	7	28	4	29	9	16	68	28	31	43	45	33	4	18	22	4	10	14	22	15	53	27	15	27	27	21	19	21	28	9	41	13	31	47	55	17	16	33	16	59	58	65	37	67	35	33	37	36	31	63	51	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-427.462746196671105	-436.513589577122445	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.972269835698091	8	0	12	18	31	22	23	15	24	24	28	20	34	20	16	32	25	25	32	29	37	28	27	28	45	40	26	34	31	21	37	38	38	36	29	45	35	34	51	39	48	39	39	32	33	34	41	43	41	43	37	38	43	31	46	49	42	43	40	57	45	41	52	45	43	39	43	41	43	49	54	50	47	49	45	52	67	47	52	59	65	2	0	2	1	14	8	8	1	14	4	30	1	24	8	1	17	30	14	23	14	5	8	3	4	52	16	7	11	30	15	46	37	6	6	18	66	20	14	21	28	66	23	54	22	17	11	23	34	46	33	35	37	44	4	67	59	11	33	51	53	49	46	64	68	33	13	40	46	32	75	55	46	49	53	66	49	76	40	64	76	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-445.598674433903284	-454.649517814354624	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997421930590266	6	3	12	18	31	20	19	19	20	29	25	13	38	26	16	27	34	28	33	31	12	24	36	36	41	38	29	29	32	32	41	36	38	31	36	45	42	37	40	41	43	40	37	41	38	38	34	33	46	42	40	43	41	30	34	44	44	42	43	45	47	43	55	36	51	43	39	43	50	49	51	49	52	53	55	48	71	50	63	64	72	2	0	2	1	14	15	3	15	3	7	8	1	29	22	12	7	14	9	20	11	2	8	55	16	46	19	15	11	18	7	34	55	30	6	27	40	67	5	33	35	55	35	30	23	9	54	8	54	59	26	27	23	10	16	14	20	48	17	44	66	49	10	56	18	39	13	32	38	67	23	26	30	39	62	73	55	80	76	63	74	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15000	-421.175017574209505	-430.225860954660845	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994057069398766	9	6	12	15	22	23	23	16	23	26	30	20	24	20	26	17	35	30	33	26	32	32	30	29	47	35	28	38	29	33	37	34	38	31	39	46	34	32	45	32	45	37	37	39	37	40	30	35	49	48	40	38	42	40	38	43	42	46	42	49	46	40	54	46	41	41	48	46	48	48	44	46	47	42	55	48	64	46	59	66	68	2	0	2	3	8	8	12	3	8	4	6	3	3	3	9	2	15	15	20	5	7	23	7	7	57	20	16	34	7	7	6	29	17	15	26	31	18	20	74	13	59	24	29	38	23	52	20	10	41	59	17	24	52	43	38	38	38	15	47	59	53	30	25	55	30	52	31	43	21	71	35	65	65	43	59	42	36	54	25	79	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15500	-418.418194825514036	-427.469038205965376	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998475106966679	12	4	8	17	29	20	22	13	21	20	21	25	42	27	24	26	33	27	34	26	35	31	28	33	48	39	32	39	33	32	38	42	31	32	31	45	39	39	39	38	46	36	40	31	42	36	41	37	46	48	39	31	41	35	44	46	43	46	40	55	48	42	47	46	47	52	44	37	48	48	50	48	46	53	51	54	61	56	56	70	69	3	0	2	3	12	1	3	2	8	3	8	11	40	4	8	10	22	11	5	8	35	16	12	15	37	48	20	17	18	12	27	46	16	12	23	40	42	12	33	21	45	44	12	20	16	15	42	33	47	41	30	10	42	5	59	54	19	54	46	25	40	18	26	39	48	57	37	5	41	40	46	47	21	65	40	57	56	58	57	74	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
