step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110
22000	-585.723782319941279	-584.158586345557637	-1.565195974383669	0.000145480717573	0.000037277718321	0.256238207665302	0.651400964526072	-1	3	2	4	1	6	5	6	6	6	8	8	9	10	8	10	8	9	10	10	11	9	9	9	10	10	12	11	10	12	11	12	13	11	13	11	11	13	13	14	13	15	11	13	13	14	12	14	16	14	15	14	13	16	14	14	15	16	15	15	16	14	17	16	16	19	16	18	18	17	19	16	17	18	18	17	17	19	17	16	18	20	20	17	17	19	17	19	20	20	20	21	18	21	24	21	23	22	23	23	22	21	23	23	24	22	26	25	25	25	0	3	0	1	1	7	1	5	2	4	10	10	9	15	8	13	7	9	8	18	7	17	6	12	12	12	19	26	10	7	16	29	16	14	26	20	24	21	29	38	27	45	12	36	43	32	17	30	34	35	34	37	37	42	41	22	53	62	47	45	62	25	35	62	51	63	6	26	37	39	73	30	60	13	50	38	60	84	58	62	67	84	72	38	60	84	48	67	78	71	78	71	72	83	104	91	96	77	92	0	75	83	93	0	38	66	93	90	103	49	1	1	1	3	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	4	1	2	1	1	1	1	1	2	4	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	3	1	2	2	1	1	1	2	1	1	2	1	2	2	3	1	1	1	4	3	2	2	1	2	1	6	2	2	1	2	1	1	1	1	2	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	7	1	5	2	2	3
22500	-501.148774309152486	-499.528546725565434	-1.620227583587072	0.000086467038156	0.000020023847443	0.231577811270926	0.807558278519952	0	4	2	4	3	6	5	5	7	6	8	9	8	9	8	9	8	8	9	10	12	9	9	10	10	10	13	11	10	12	13	13	11	11	13	11	11	14	14	14	11	15	13	12	14	13	14	13	15	16	15	15	14	17	14	15	15	16	16	15	16	16	17	17	16	18	15	19	18	17	18	15	16	17	18	19	18	18	17	19	19	20	18	18	19	17	19	18	21	19	20	21	16	20	22	21	21	23	23	24	22	20	23	23	25	23	26	27	27	28	0	5	0	1	3	7	1	5	7	4	10	11	6	18	7	9	4	6	6	10	24	4	9	4	16	17	41	14	13	12	17	28	16	22	37	18	20	35	34	26	26	27	25	12	44	37	43	24	39	60	35	43	43	55	28	38	44	49	46	21	46	30	42	49	57	45	30	77	37	62	39	20	67	39	65	69	35	86	31	86	49	68	48	32	70	51	55	86	87	43	66	75	45	90	85	83	91	96	95	0	83	75	70	0	106	54	105	107	105	100	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	3	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	3	1	2	3	1	2	1	1	3	1	2	1	2	1	2	2	1	1	2	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	3	1	1	1	2
23000	-534.836765416343724	-533.131686381647796	-1.705079034695917	0.000088966622319	0.000017967545672	0.201958276076205	0.648707377000763	-1	3	2	3	4	6	5	6	7	5	7	8	9	9	8	9	9	8	11	11	12	10	8	9	9	9	13	11	9	12	12	13	13	11	12	11	12	13	11	14	12	15	12	11	13	12	13	13	16	16	15	15	13	16	14	14	16	17	15	16	15	15	17	13	16	18	17	19	19	16	17	16	16	17	17	19	18	18	16	18	19	20	18	17	19	19	19	18	19	20	18	21	19	21	23	22	22	22	23	22	23	22	23	22	25	25	26	26	27	27	0	3	0	1	1	10	1	5	6	4	7	11	15	4	7	6	5	11	24	17	24	5	8	8	4	15	41	25	9	13	18	31	21	18	22	13	16	24	29	27	26	55	36	29	21	36	28	43	62	64	30	45	22	43	27	41	56	17	17	17	53	34	45	20	11	55	62	71	37	22	45	52	30	62	19	74	13	51	48	63	42	77	60	62	74	63	66	49	88	88	35	81	45	67	81	81	69	85	94	0	100	68	66	0	51	95	100	94	107	86	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	2	2	1	1	1	2	2	1	1	3	1	1	1	1	2	2	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	4	3	3	1	2	2	1	6	3	1	1	4	3	2	1	2	1	2	1	4	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	3	2	2	1	1	2	1	1	1	1	2	1	5	1	2	2	1	3
23500	-581.372293619575885	-579.722548643638675	-1.649744975937202	0.000116383623205	0.000025641347179	0.220317485164784	0.592004161902690	-1	4	2	4	2	6	5	6	7	6	6	9	8	9	7	10	8	8	10	11	8	10	9	9	10	11	12	10	11	10	13	11	10	10	11	11	12	13	13	14	11	15	13	13	14	12	14	14	16	15	12	15	13	15	14	16	15	17	14	15	16	17	17	15	15	17	15	19	19	16	17	17	16	17	17	19	18	17	17	18	17	20	19	19	20	18	17	19	20	20	21	19	19	20	23	21	20	22	23	23	22	21	23	23	24	24	27	26	27	28	0	5	0	1	1	4	5	5	10	5	4	17	10	17	11	13	11	8	1	7	11	18	10	5	12	12	16	14	14	10	20	24	6	13	17	24	22	26	26	18	9	31	29	35	35	15	23	35	38	12	13	38	35	35	29	59	39	45	11	39	57	39	50	9	22	60	45	37	86	40	47	57	27	65	42	66	50	73	52	78	65	52	42	62	93	41	57	78	92	67	42	65	19	67	102	87	87	90	89	0	102	68	56	0	61	95	103	104	50	101	1	1	1	3	1	1	2	2	1	1	1	1	1	1	1	1	1	2	5	2	1	1	1	2	1	1	2	1	1	3	1	1	2	1	1	1	1	1	2	3	3	1	1	1	2	2	2	2	1	2	2	1	1	2	1	1	1	1	4	1	1	3	1	4	2	1	1	3	1	1	2	1	2	2	1	1	2	1	1	1	1	2	2	1	1	4	1	2	1	2	3	2	4	3	1	1	2	1	2	1	1	1	3	1	3	1	2	2	5	3
24000	-517.022527127033641	-515.208127723502116	-1.814399403531507	0.000139829237442	0.000024224796229	0.173245572041281	0.704643742192614	-1	3	1	4	3	7	6	6	5	7	8	8	8	9	7	10	8	7	10	10	11	10	9	10	9	10	11	10	10	11	13	13	12	11	13	11	13	13	12	14	12	14	14	12	14	12	14	13	17	15	15	16	15	16	15	15	16	16	15	13	16	16	17	17	16	18	17	18	18	17	18	17	16	17	17	19	18	19	18	18	17	20	19	17	19	18	19	20	19	20	20	21	19	20	23	22	22	22	22	23	21	22	24	23	25	24	26	26	27	27	0	3	0	1	3	9	4	1	5	4	7	10	4	7	2	10	18	8	17	12	18	6	10	23	6	13	23	12	9	6	36	33	23	25	27	15	39	11	24	27	26	27	34	16	33	24	41	22	47	46	37	40	38	47	43	46	32	38	38	28	60	36	60	21	34	20	25	51	30	60	32	51	24	29	51	79	61	49	52	49	50	68	47	51	64	65	74	69	70	37	49	85	74	52	96	88	72	67	85	0	93	71	100	0	87	87	102	104	80	100	1	1	1	2	1	1	1	4	1	1	1	1	3	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	2	2	3	2	4	4	1	3	2	2	1	2	3	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	4	1	1	1	3	1	1	2	2	2	1	1	2	1	1	2	3	2	1	3	2
24500	-534.695465356268642	-532.730852873252388	-1.964612483016245	0.000141475216826	0.000020409718115	0.144263557764376	0.676049898266132	0	3	1	4	3	6	5	6	8	6	7	9	8	10	9	9	9	8	11	10	10	9	9	8	10	11	12	10	11	11	13	12	12	11	11	12	12	12	13	14	12	13	13	12	12	14	13	13	15	16	14	15	14	15	14	16	15	16	15	15	16	16	18	15	14	18	15	18	18	17	17	15	17	18	18	19	19	19	17	16	17	19	19	18	20	17	19	19	20	20	21	21	18	20	23	21	22	23	22	23	22	22	22	21	24	22	26	26	28	28	0	3	0	1	3	1	1	4	8	7	5	13	11	18	9	18	6	8	22	16	6	11	4	7	16	22	12	22	20	12	34	20	16	18	9	20	22	9	32	26	26	26	45	12	18	20	25	20	43	32	22	42	47	36	20	55	16	48	35	39	47	65	61	45	9	37	44	61	35	27	42	43	49	49	64	69	80	47	72	59	51	71	70	49	12	49	81	79	64	79	83	93	57	84	63	87	89	97	69	0	94	94	82	0	85	88	96	105	105	69	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	2	2	2	2	2	1	2	1	1	1	2	2	1	3	2	2	1	2	1	1	3	3	2	2	1	2	2	1	1	1	2	1	1	1	3	1	1	1	1	1	1	6	1	1	1	2	2	1	2	1	1	3	1	1	1	2	1	1	1	1	1	2	2	2	1	3	5
25000	-539.106125827308801	-537.450251136150200	-1.655874691158637	0.000135512446249	0.000029557896641	0.218119423410072	0.594455011890641	0	4	2	3	4	5	4	5	7	7	8	8	8	6	9	9	9	7	11	9	12	8	9	9	9	11	11	10	10	12	13	12	11	11	12	12	12	14	13	14	12	14	13	12	13	14	11	13	16	16	14	16	14	17	15	14	16	16	16	15	16	15	18	14	16	19	18	18	18	16	18	15	16	17	18	19	17	18	18	19	17	19	19	18	20	17	18	19	21	20	20	21	19	21	24	21	23	21	22	23	21	23	22	22	25	23	26	26	28	28	0	3	0	1	3	7	3	4	3	6	14	6	6	8	22	18	10	8	11	10	29	6	13	10	18	20	20	10	8	29	19	11	10	23	26	23	25	26	27	35	26	29	33	12	30	21	24	15	51	60	45	40	21	40	27	44	36	62	43	43	38	16	56	37	38	71	16	49	62	39	70	13	62	32	49	81	72	57	62	63	61	61	75	70	76	61	70	78	83	86	30	33	67	87	48	73	39	75	88	0	42	46	40	0	83	93	105	99	95	96	1	2	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	2	2	1	1	1	2	1	2	1	1	1	3	1	1	1	1	2	1	2	1	2	1	1	1	1	3	2	1	1	1	3	1	2	2	1	3	1	3	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	5	4	1	2	5	2	5	2	1	1	4	4	4	1	4	2	1	1	2	2
25500	-572.113391661113951	-570.526030400346144	-1.587361260767852	0.000147075174544	0.000036128200199	0.245644448908353	0.688071612306191	-1	4	2	2	3	6	5	6	7	6	8	9	9	9	9	9	9	8	11	11	11	8	9	8	9	11	11	11	10	12	12	12	11	11	12	11	10	13	13	14	13	13	14	11	13	13	13	13	16	15	14	15	14	13	14	16	16	15	16	14	15	14	18	16	16	17	17	18	19	17	17	15	16	16	18	19	17	18	17	19	18	19	19	19	18	18	19	20	20	20	20	21	19	19	22	21	22	21	24	23	23	21	23	24	25	23	24	26	28	28	0	3	0	1	4	5	4	5	7	1	9	24	9	11	18	5	9	9	12	23	14	1	10	7	9	24	24	23	22	17	20	9	13	37	5	13	14	14	12	26	27	18	54	11	26	30	25	23	19	41	37	54	13	28	26	46	19	36	43	42	30	30	57	32	62	52	19	59	21	58	65	35	21	24	66	63	72	66	59	33	57	32	86	70	51	16	52	82	75	74	72	94	49	77	96	90	85	76	95	0	95	90	94	0	99	92	38	82	103	107	1	1	1	2	1	1	2	1	1	3	1	1	1	1	1	2	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	2	2	1	3	1	1	1	1	1	2	2	1	1	1	3	1	1	1	2	2	2	1	1	1	1	2	1	1	3	1	4	2	1	1	2	3	1	1	2	1	1	3	1	3	1	1	2	3	1	1	1	2	3	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	5	4	3	2
26000	-547.577374577682349	-545.747529674596763	-1.829844903085534	0.000121877909610	0.000020694609533	0.169797870661996	0.660543435399209	0	4	2	3	4	7	4	7	7	6	7	7	8	10	8	10	8	9	11	11	10	10	7	9	8	11	12	10	11	12	12	12	12	11	12	12	13	14	13	15	12	14	13	12	13	13	14	13	16	15	16	15	15	16	14	14	16	17	16	15	16	17	16	16	15	17	17	18	17	17	19	17	16	17	16	19	17	17	17	19	17	20	20	17	19	19	19	19	20	21	21	20	19	19	23	21	22	22	24	23	22	22	23	23	23	23	24	27	27	29	0	3	0	1	1	10	1	5	2	7	2	10	10	17	12	11	10	3	6	23	24	8	2	17	6	21	15	9	17	18	24	22	20	9	34	20	29	43	30	37	26	45	41	28	20	26	33	29	32	20	31	39	34	19	27	7	33	38	32	30	46	50	47	47	36	39	60	32	52	60	33	52	34	39	60	66	18	34	50	59	61	45	38	57	38	78	84	61	39	82	76	79	57	57	86	62	82	96	85	0	58	51	91	0	97	94	98	98	105	108	1	1	1	1	2	1	2	2	2	1	1	1	1	1	1	1	1	3	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	3	1	1	3	1	5	3	1	3	2	2	1	1	1	1	2	1	3	1	1	3	1	2	1	1	1	3	3	1	1	1	2	2	1	3	1	1	2	3	1	1	1	2	1	2	1	1	1	2	1	2	2	1	1	1	3	1	3	3	1
26500	-517.302766860217162	-515.419095909559928	-1.883670950657217	0.000117614006867	0.000018665526515	0.158701561255418	0.656432088693217	-1	3	2	3	4	7	5	6	8	7	6	8	8	10	8	10	8	8	10	10	11	9	10	8	9	10	12	9	11	12	12	12	12	11	12	11	13	13	11	15	12	15	12	12	13	14	14	13	16	15	15	14	14	16	15	15	16	17	15	15	17	15	18	16	17	17	18	18	18	18	17	16	17	17	17	20	19	19	18	18	18	19	19	18	20	18	19	19	21	19	20	21	19	20	24	21	22	22	22	22	23	21	24	23	22	22	26	26	26	28	0	3	0	1	3	7	4	7	7	4	5	7	7	18	5	28	6	7	7	15	26	12	15	6	18	10	7	6	4	9	34	22	26	20	26	19	19	26	24	7	20	29	20	23	32	44	44	29	42	28	19	32	39	43	24	38	13	48	47	38	47	35	49	28	62	60	22	73	47	56	39	37	42	30	56	63	52	71	73	54	51	75	75	49	68	48	73	42	78	62	55	84	66	45	98	84	85	79	77	0	73	79	98	0	76	94	76	95	105	100	1	1	1	1	1	2	1	1	1	2	1	1	2	2	3	1	1	1	3	1	1	1	1	1	1	3	3	1	4	2	1	2	1	1	1	1	1	2	1	5	1	2	1	1	1	1	1	1	1	3	2	1	2	2	3	1	4	2	1	1	2	2	1	3	1	1	3	1	1	1	3	2	1	2	1	1	3	1	1	1	2	1	1	1	1	2	1	2	1	2	2	1	1	3	1	1	1	2	2	1	3	1	1	1	1	1	2	1	2	3
27000	-518.889538531013386	-517.027894589471430	-1.861643941541919	0.000169990693316	0.000027722082027	0.163079998591491	0.748598125378888	-1	4	1	4	2	7	5	6	8	6	8	8	7	8	7	8	9	9	10	10	11	9	9	9	10	10	12	12	10	11	12	12	9	10	12	10	12	13	13	13	12	14	14	12	14	13	14	13	15	15	15	15	13	15	14	16	16	17	16	14	17	16	18	15	17	19	16	18	17	17	17	16	16	18	17	20	16	18	17	16	17	20	19	19	20	18	20	18	19	20	20	20	18	20	23	21	22	22	23	24	23	21	22	24	25	24	26	26	26	28	0	3	0	1	1	10	1	7	15	7	10	13	10	8	2	10	10	9	23	16	20	9	5	15	11	11	25	20	13	25	34	20	13	33	26	11	19	17	14	26	26	35	46	17	28	35	31	28	44	60	53	60	20	39	41	37	35	46	9	32	80	45	73	38	62	72	43	64	46	45	46	20	49	50	50	58	30	73	59	49	50	63	79	34	68	70	86	75	61	71	71	83	40	63	84	83	87	85	92	0	83	94	43	0	22	97	106	95	103	107	1	1	1	2	2	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1	1	1	1	1	2	1	2	3	1	2	1	1	2	1	1	1	1	1	1	3	1	1	1	1	2	1	1	1	2	1	2	1	1	1	2	1	2	1	3	1	6	1	1	1	1	1
27500	-554.518534525094537	-552.503304161188908	-2.015230363905653	0.000160336077245	0.000021861760407	0.136349602551098	0.583395881530043	0	4	2	4	4	5	6	6	8	7	7	8	9	9	9	10	6	9	10	10	11	10	10	8	10	11	12	11	10	12	12	12	12	12	12	12	12	14	14	14	13	14	14	13	13	13	13	13	17	15	15	14	15	16	13	14	14	15	15	13	17	16	17	15	17	16	18	18	18	18	18	15	16	17	16	19	18	19	17	18	19	19	20	19	19	17	19	19	20	20	17	21	19	20	24	20	22	22	24	24	21	22	22	22	23	25	26	26	27	28	0	3	0	1	3	4	1	4	8	6	2	10	6	8	1	11	5	24	24	2	15	9	6	17	9	9	26	18	24	22	24	23	20	19	24	10	22	31	31	27	27	36	28	25	28	24	22	28	35	46	44	35	30	55	32	36	34	43	36	33	23	37	54	28	33	57	16	66	28	59	57	47	13	57	56	59	47	69	58	26	62	57	85	66	38	53	71	35	66	68	28	84	57	49	93	79	83	90	98	0	72	76	94	0	69	73	73	105	105	95	1	1	1	3	1	1	3	1	1	1	1	1	3	2	5	1	1	1	1	2	1	1	2	1	2	2	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	4	1	5	1	5	2	1	1	4	2	1	2	2	1	1	3	2	2	1	1	2	1	1	4	2	1	2	2	3	2	2	2	1	1	1	1	4	1	1	1	2	3	5	1	2	2
28000	-508.333028907007531	-506.657160222977211	-1.675868684030327	0.000110783413448	0.000023402964121	0.211249711423624	0.697472056542156	-1	4	2	3	4	7	5	6	6	5	7	9	6	9	9	9	8	8	10	10	12	9	9	10	10	11	12	11	11	12	11	13	11	10	11	12	11	14	13	14	13	14	13	11	13	13	14	14	16	16	16	14	14	16	14	15	16	15	15	14	16	17	17	16	16	19	16	18	18	17	18	17	15	16	18	19	19	18	15	19	18	19	18	17	19	17	20	18	21	19	21	22	19	20	24	21	23	21	23	23	21	20	23	23	24	24	24	26	27	29	0	3	0	1	3	7	4	1	2	4	10	10	10	1	6	13	10	13	17	18	37	18	18	17	18	17	34	17	23	31	20	44	16	14	16	20	16	26	19	24	20	21	35	12	26	11	37	11	38	42	45	30	43	20	32	47	35	21	46	30	16	48	58	48	46	68	29	67	32	60	51	47	29	73	65	81	73	57	32	79	43	67	65	49	14	65	71	50	80	54	71	90	81	68	102	84	78	85	80	0	75	81	98	0	99	92	92	57	105	109	1	1	1	1	1	2	1	3	1	1	1	2	1	4	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	4	1	1	1	1	1	3	1	1	3	2	1	1	2	2	1	1	2	1	2	1	2	2	1	2	2	1	1	1	2	1	1	3	2	1	1	1	5	1	1	1	1	1	2	1	1	1	2	2	2	1	2	1	2	1	1	1	1	1	1	6	3	1
28500	-564.038204890646966	-562.354684422638684	-1.683520468008237	0.000121670839050	0.000025396910794	0.208734574299741	0.564259762607006	-1	4	2	2	3	5	5	6	7	5	8	8	9	10	8	10	8	8	10	9	11	8	9	10	9	10	13	10	10	11	11	13	13	11	12	12	11	11	14	13	12	14	12	12	13	13	13	13	17	15	15	15	15	15	13	15	16	17	15	16	15	15	17	14	16	19	18	19	18	18	18	17	16	18	17	19	18	19	17	17	18	20	19	19	19	18	18	19	20	20	20	22	20	20	24	21	22	22	23	24	21	22	23	23	24	25	26	26	26	28	0	3	0	1	3	1	1	7	10	4	2	7	17	15	8	5	7	7	17	11	19	8	17	12	12	6	19	9	22	13	28	38	11	19	13	22	12	25	55	29	23	35	7	29	44	16	31	30	35	27	43	27	30	47	14	38	21	48	45	46	40	27	52	43	45	45	57	63	38	62	62	32	62	28	26	54	73	75	43	62	60	49	74	34	72	60	73	61	70	66	34	91	75	86	102	39	66	65	76	0	68	37	93	0	47	103	105	104	105	99	1	1	1	2	1	4	2	1	1	2	2	1	1	1	1	2	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	2	1	1	2	1	2	4	1	1	2	1	1	3	1	1	1	4	1	1	3	2	2	1	2	1	1	1	1	2	3	1	1	2	2	1	2	1	5	3	2	1	1	2	1	1	1	1	4	1	1	2	2	1	1	5	1	1	1	1	3	1	2	2	1	1	6	1	1	5	1	1	2	1	2
29000	-555.436010418034357	-553.756643173704674	-1.679367244329664	0.000093765819864	0.000019699472012	0.210092249400845	0.655287111522854	0	4	2	3	4	5	5	6	8	6	8	8	8	10	9	9	8	8	11	10	11	10	8	9	9	11	12	11	10	12	12	12	12	11	13	11	11	13	13	13	12	13	13	12	13	12	13	13	14	15	15	15	13	16	12	14	16	17	16	14	15	15	17	15	17	18	17	18	17	16	18	16	15	17	17	19	18	17	18	17	18	20	20	18	19	17	17	20	21	20	19	22	17	20	23	21	21	21	23	24	20	22	23	23	23	22	26	26	27	28	0	3	0	1	1	4	2	7	10	6	8	4	6	8	18	6	8	4	9	12	20	13	8	12	6	24	13	20	12	25	20	14	37	14	12	17	16	29	19	19	18	41	29	13	46	25	12	36	34	21	42	53	34	26	11	44	62	64	21	46	29	30	62	45	57	73	46	80	45	73	62	35	13	61	26	93	10	61	3	27	70	61	77	61	38	62	70	81	47	68	63	94	35	93	97	41	59	91	94	0	74	94	70	0	85	85	91	97	98	107	1	1	1	2	2	1	1	1	1	1	1	2	3	2	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	3	2	1	1	2	1	1	2	1	1	1	3	2	1	1	1	2	1	1	1	1	2	1	2	2	1	2	1	1	1	3	1	2	1	4	1	7	2	1	3	1	1	4	2	1	1	3	1	2	1	2	1	1	4	2	2	1	1	2	1	3	1	1	2	3	3	4	1
29500	-551.005589062282297	-549.347168115126578	-1.658420947155729	0.000088958047527	0.000019323420386	0.217219475059811	0.643819353684225	-1	3	1	2	2	7	5	6	6	5	8	9	8	9	7	9	7	8	10	10	10	10	9	10	9	10	13	11	11	13	12	13	12	11	12	11	13	14	14	14	12	13	13	11	12	14	13	13	16	15	15	13	15	13	14	13	16	16	15	15	16	15	17	16	17	19	17	18	18	16	18	15	16	17	15	20	17	17	18	18	17	19	20	16	20	17	19	18	21	20	21	21	20	20	24	22	23	22	23	23	20	20	24	23	24	24	26	26	27	28	0	5	0	1	3	10	1	4	4	4	15	6	17	15	8	6	7	9	11	9	18	18	5	16	15	18	26	22	23	25	24	19	13	23	20	12	41	33	15	47	23	24	16	20	28	33	19	34	41	47	44	34	42	45	26	29	52	28	24	36	33	16	61	35	57	36	36	70	52	40	62	17	37	60	45	75	42	42	50	73	53	61	71	62	88	34	62	60	78	43	82	87	57	71	67	93	91	68	90	0	68	39	77	0	63	96	99	100	66	102	1	1	1	2	1	1	4	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	3	1	2	2	2	1	1	2	1	1	1	1	2	1	1	1	2	1	3	2	2	2	2	4	1	2	1	4	2	1	2	1	1	4	1	1	1	2	3	2	1	1	1	2	1	1	1	3	2	1	2	2	1	1	2	1	3	1	2	2	1	1	1	3	3	1	4	1	2	1	4	5
