step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94
5000	-474.473811067427960	-472.792302769613912	-1.681508297814026	0.000012281759653	0.000019042460185	1.550466767125493	0.559016663909263	0	3	3	4	4	4	5	7	2	4	5	6	4	4	6	6	8	7	7	6	6	6	6	7	7	7	8	6	8	8	8	6	8	9	8	8	8	8	8	8	8	7	9	10	10	10	9	10	9	9	8	10	10	9	9	10	9	10	9	11	12	12	11	11	12	11	12	12	12	14	12	14	13	11	15	15	15	14	17	16	18	18	19	21	18	17	21	19	21	18	19	21	20	21	0	1	9	9	2	1	6	4	1	1	4	6	2	9	2	6	10	12	3	6	6	10	10	1	7	28	11	2	15	15	16	5	12	42	7	3	7	6	12	42	16	14	42	3	37	12	51	31	7	28	2	35	35	2	3	26	11	38	7	26	74	58	17	42	1	23	28	56	10	26	56	57	10	31	69	70	26	38	37	46	77	77	51	85	6	37	91	57	6	10	86	90	81	30	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	2	3	1	3	1	1	2	1	3	1	1	2	1	2	1	1	1	1	2	3	3	2	3	1	1	1	1	1	4	1	2	1	1	3	2	2	1	1	2	4	1	2	1	2	2	1	1	2	1	6	2	4	1	3	4	1	3	4	2	3	1	3	3	4	3	1	1	6	2	6	4	1	6	9	4	1	2	1	4
5500	-466.499959199145792	-463.931696017651973	-2.568263181493831	0.000015219980049	0.000060496614291	3.974815610509018	0.498071891796836	0	2	2	4	4	4	5	4	4	2	4	7	5	3	7	4	8	7	6	6	7	5	6	6	6	8	6	7	8	9	6	8	8	9	9	8	8	9	7	9	8	8	9	10	11	10	9	11	10	10	7	9	9	9	10	11	10	9	8	11	11	14	11	12	11	13	11	12	10	12	12	15	14	13	13	13	13	14	16	17	17	19	19	20	16	19	21	17	22	19	16	21	20	22	0	1	1	1	3	10	6	2	10	1	10	31	2	1	11	2	7	10	14	4	14	14	5	4	6	24	13	5	13	5	6	51	18	29	10	11	28	39	6	16	9	8	7	47	42	38	2	54	32	41	6	11	14	11	15	52	6	33	13	34	58	66	20	36	1	17	3	49	47	63	35	77	3	30	42	24	39	7	45	64	27	30	27	44	28	81	91	62	14	4	73	81	62	51	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	2	1	1	1	1	1	1	3	1	2	1	1	1	1	3	2	1	1	1	4	2	2	2	1	1	1	4	2	1	1	2	3	2	2	1	1	3	1	1	1	1	1	2	2	5	1	5	1	1	1	1	1	4	2	2	4	3	3	4	2	6	6	8	4	3	2	2	2	8	7	1	2	3	8
6000	-604.871068181374426	-603.182696109822473	-1.688372071551942	0.000025345272086	0.000039718014241	1.567077840205558	0.535748616591203	0	3	3	3	2	4	5	7	2	2	5	7	5	4	6	4	7	6	7	6	6	6	5	7	8	7	8	6	9	7	9	6	8	8	7	7	9	8	8	9	9	5	9	8	12	10	10	10	9	10	8	10	9	7	11	7	10	9	10	9	12	10	11	11	11	12	11	12	11	11	13	15	14	13	14	15	15	15	17	16	18	19	18	21	17	15	22	18	22	21	19	21	21	21	0	9	5	1	1	2	3	11	1	1	6	10	10	10	16	10	42	4	2	11	5	13	4	4	4	42	14	16	42	21	54	6	20	22	42	14	4	13	28	38	24	10	39	14	50	8	25	21	32	53	15	26	35	42	35	4	2	51	30	26	46	29	40	30	40	22	6	34	2	38	55	65	27	42	6	61	45	2	60	24	46	80	52	85	11	74	82	61	14	80	88	72	73	86	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	3	1	1	1	2	1	2	1	2	1	2	1	1	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	3	2	6	1	2	2	1	1	1	2	1	2	3	2	4	1	1	1	2	4	4	3	1	4	4	4	5	1	5	2	3	1	1	3	8	4	1	3	2	3
6500	-410.729625645175759	-409.273833624958058	-1.455792020217705	0.000088012450170	0.000086463792910	0.982404111502634	0.568686673582216	1	3	3	5	4	3	4	6	4	2	4	5	6	4	6	3	7	6	7	5	7	7	5	6	7	7	8	7	9	9	8	7	8	9	7	8	9	8	7	8	9	8	9	10	11	9	10	10	9	10	8	10	10	9	10	11	9	10	9	11	11	13	11	10	12	12	10	13	11	14	13	14	13	12	14	14	15	14	15	17	17	20	18	21	17	19	21	18	22	17	19	20	20	21	0	1	1	11	6	1	2	11	2	1	10	6	20	1	14	1	3	5	3	10	4	3	2	11	7	12	16	20	31	31	2	2	23	5	15	7	31	17	20	15	36	7	25	36	8	42	37	59	24	27	35	42	23	6	41	6	2	19	1	7	13	63	44	33	38	64	10	54	6	45	63	60	2	26	49	64	78	39	47	73	45	77	69	83	2	83	92	72	7	2	80	91	85	42	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	2	1	1	2	1	1	2	1	3	2	1	1	3	2	1	2	1	2	1	1	1	1	1	2	2	1	3	1	1	1	1	1	1	1	4	3	1	2	2	2	3	4	4	1	1	1	2	1	4	2	3	1	1	1	4	2	2	2	1	4	2	2	2	2	3	1	7	1	1	2	8	5	1	1	1	4
7000	-446.934001562597473	-445.317355270230337	-1.616646292367132	0.000257662306627	0.000060042177403	0.233026623834968	0.547114989350388	0	2	3	4	5	3	5	6	1	2	5	6	6	4	7	5	7	7	7	6	7	6	4	7	6	7	8	7	9	8	7	8	8	6	8	8	7	9	4	9	9	7	8	10	11	10	9	10	8	9	6	10	9	9	9	10	10	10	9	12	11	13	10	12	11	10	12	11	10	12	13	14	13	14	13	14	14	14	16	13	18	20	18	20	18	19	22	18	23	18	18	21	20	21	0	9	1	2	3	1	1	10	1	1	6	6	11	1	7	3	7	39	1	6	6	7	3	11	39	13	22	5	10	13	11	1	23	4	12	4	10	15	10	21	8	5	14	15	37	32	37	18	4	39	39	23	34	39	30	12	51	27	1	48	37	54	33	37	8	5	31	12	8	7	69	47	47	17	6	27	50	40	78	50	31	81	77	88	27	50	91	79	27	34	72	85	72	1	1	1	2	1	1	1	2	2	1	1	2	2	1	2	1	1	1	2	4	2	3	1	1	1	1	1	1	1	2	1	1	4	2	1	1	3	3	1	1	1	1	1	1	1	3	1	1	1	2	3	1	3	1	2	1	2	2	1	4	1	3	2	1	2	1	3	2	3	2	5	1	2	3	3	4	3	3	2	1	2	6	2	2	1	4	4	2	1	7	6	2	2	2	7
7500	-382.303493409717419	-380.851996000508109	-1.451497409209301	0.000171184350446	0.000057280161404	0.334610969135392	0.653786578245753	-1	3	1	5	5	4	4	6	3	3	5	8	5	4	7	4	7	5	7	5	6	7	6	7	8	8	9	6	9	7	9	7	8	8	8	8	9	9	6	8	7	7	9	11	10	9	8	10	9	7	7	10	9	9	11	11	9	10	7	10	10	12	11	12	10	12	10	11	10	13	12	15	12	13	14	14	13	13	16	16	16	20	17	18	17	19	21	18	22	21	17	22	20	20	0	1	1	6	2	9	3	7	3	3	1	14	2	1	13	3	13	10	13	10	13	14	2	7	14	39	36	18	13	11	17	18	15	18	30	11	1	30	7	8	20	18	2	61	26	18	18	40	33	10	2	35	59	7	40	8	10	4	13	3	26	37	61	61	35	51	37	29	14	8	69	77	10	51	45	77	44	2	70	74	39	84	11	77	38	46	91	79	48	81	37	90	84	63	1	2	1	1	1	1	1	1	1	1	3	2	2	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	2	3	1	1	1	1	1	4	1	1	2	1	1	1	2	2	1	1	2	2	2	2	2	1	3	1	1	1	1	1	2	1	1	2	4	1	1	3	3	2	1	1	6	2	1	4	1	4	2	4	4	3	1	6	2	4	1	1	5
8000	-441.177990009225027	-439.644456519843175	-1.533533489381825	0.000312153781893	0.000085315718127	0.273313101029638	0.432165577979791	0	2	2	4	4	3	5	7	3	4	4	7	6	4	6	5	6	6	7	6	6	6	6	7	8	8	9	7	8	8	8	7	7	9	8	8	8	9	8	9	8	7	9	9	11	10	9	11	7	10	6	10	9	9	11	10	9	8	10	12	12	14	11	10	9	12	9	11	9	13	11	15	12	12	13	14	13	14	16	16	18	19	18	20	16	19	21	18	21	20	20	18	20	21	0	1	1	3	6	2	6	16	1	3	1	1	5	6	6	2	4	14	51	14	11	14	14	51	2	13	42	18	6	5	10	2	7	39	18	4	15	26	51	10	19	2	49	6	3	24	25	43	10	51	3	34	24	1	3	51	33	2	10	10	64	54	69	42	3	39	10	3	28	33	34	50	20	11	3	32	71	45	60	6	1	74	27	82	6	85	71	52	38	15	66	24	45	6	1	1	2	1	1	1	1	2	2	1	1	3	1	1	1	3	2	1	1	1	1	1	2	1	3	1	1	1	1	2	2	2	1	1	2	2	1	1	1	2	1	2	1	3	5	2	1	1	1	3	2	1	1	6	5	1	2	2	4	4	1	2	1	1	3	2	1	4	1	2	2	3	3	3	3	4	1	1	2	5	8	3	3	1	6	2	4	5	4	7	4	5	4	8
8500	-416.509331138078039	-415.059625556043670	-1.449705582034372	0.000309819809050	0.000104218558956	0.336384427049792	0.542514841374814	1	2	2	5	3	3	4	6	4	3	5	7	5	5	6	6	7	7	7	5	7	5	5	6	7	8	8	7	10	7	9	5	8	8	8	8	8	9	7	8	8	7	9	10	10	8	10	10	10	8	9	10	9	7	10	10	10	7	7	10	11	13	11	12	10	12	11	12	11	12	11	14	13	12	14	13	14	14	16	16	14	18	16	20	18	18	20	18	22	19	19	21	20	18	0	1	1	6	1	2	3	1	10	1	3	4	2	2	6	11	13	2	13	2	13	5	7	9	1	54	39	11	35	4	59	6	59	59	11	6	28	14	22	39	18	4	11	10	32	16	16	37	58	1	19	34	54	4	11	20	10	9	2	16	59	69	33	55	25	44	13	49	14	3	40	49	8	7	15	71	55	28	11	66	25	47	42	72	6	41	85	67	6	13	94	87	53	4	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	1	1	3	1	2	1	1	1	1	3	1	1	1	2	1	1	2	1	1	1	2	1	3	1	1	1	1	2	3	3	2	2	1	1	3	1	2	2	1	2	1	3	2	3	1	2	1	2	1	1	1	3	1	3	6	1	2	4	3	3	1	1	3	6	2	3	3	4	3	9	5	1	4	10	6	1	1	4	5
9000	-410.076618651048648	-408.692986650702096	-1.383632000346567	0.000240591532730	0.000104969952971	0.436299448197985	0.600660553284701	1	2	3	5	4	3	5	7	3	4	5	7	5	5	6	5	8	6	6	6	6	5	6	5	8	8	8	6	10	8	8	5	7	8	8	8	8	8	7	8	8	6	9	9	11	10	9	11	10	8	9	10	9	9	10	9	9	9	10	8	12	12	10	12	11	12	11	11	10	13	12	13	14	13	14	14	13	14	16	15	14	19	18	19	18	16	21	18	22	20	17	22	21	21	0	1	2	1	6	1	3	21	1	2	2	11	6	6	4	10	4	1	4	3	13	6	10	10	11	18	9	5	14	3	19	1	4	6	14	20	11	23	22	21	19	22	8	2	51	25	36	23	42	15	17	42	26	4	6	7	14	17	53	2	63	51	8	59	57	51	16	53	13	25	30	45	8	34	3	61	48	57	35	76	62	86	70	70	73	64	84	45	6	63	86	83	85	88	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	3	1	1	2	1	2	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	1	2	2	2	2	1	1	3	2	1	2	1	1	2	2	1	3	2	2	1	5	2	5	1	1	3	3	1	1	1	3	3	2	2	1	4	9	6	1	2	1	2
9500	-396.695091630816080	-395.223874179441395	-1.471217451374681	0.000208593791656	0.000066059820450	0.316691210826874	0.591773016500480	0	2	2	5	4	3	5	6	4	4	2	8	5	4	6	6	7	6	6	6	4	6	4	7	7	7	8	7	8	8	8	7	8	8	8	7	8	8	7	9	8	8	9	10	12	9	9	11	8	9	8	9	10	9	9	11	10	9	8	11	11	10	12	10	11	11	10	12	10	13	12	15	14	12	13	14	13	14	16	16	17	20	17	20	18	18	22	18	22	18	16	19	18	21	0	1	1	1	11	1	3	3	2	3	1	10	14	3	9	3	4	14	10	10	3	10	11	8	6	13	16	4	1	18	3	14	23	22	39	4	6	13	7	35	25	19	14	40	41	16	34	42	4	7	10	20	47	49	20	10	24	24	10	46	44	16	47	12	11	55	41	64	7	54	26	47	47	38	31	68	49	49	58	72	91	86	13	85	72	72	84	73	91	53	45	75	83	93	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	5	1	2	2	2	1	1	1	2	1	1	1	1	1	2	1	2	1	1	2	2	2	2	1	1	1	1	3	2	1	3	1	1	2	1	1	4	1	1	1	2	2	2	2	2	4	4	1	2	3	3	1	1	1	6	1	2	2	1	1	2	3	2	2	1	2
10000	-426.812315937633969	-425.402592094890849	-1.409723842743138	0.000213559670591	0.000082313640171	0.385436257431197	0.643769647785061	1	2	3	4	5	3	5	5	3	4	5	6	6	4	6	5	7	7	7	5	5	6	6	7	7	7	8	8	8	8	8	6	7	9	8	9	8	8	6	8	8	6	8	9	10	10	9	10	9	9	8	10	9	10	11	10	8	9	9	11	11	12	10	12	10	11	9	13	11	13	12	14	12	13	15	12	14	13	15	16	16	18	18	20	17	17	21	18	21	20	19	22	18	21	0	1	2	2	2	1	9	6	1	1	9	1	10	9	14	10	1	1	3	3	3	4	3	8	4	10	9	13	2	26	21	6	42	37	6	3	17	6	10	13	10	21	7	32	43	26	43	30	28	8	21	51	23	3	23	26	11	37	10	4	22	65	43	40	18	4	30	32	6	35	39	5	52	30	8	59	56	2	73	72	40	81	81	91	8	14	84	86	82	93	86	90	79	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	1	1	1	1	1	1	1	1	3	1	3	1	1	1	1	1	3	2	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	4	3	2	1	1	1	4	2	1	1	2	1	3	1	3	4	2	3	4	1	1	6	1	2	4	1	1	3	1	1	1	4	5	1	1	1	1	2	1	1	2
10500	-479.512158224996028	-477.969704814180886	-1.542453410815130	0.000267267762142	0.000071692118577	0.268240800920735	0.511418084652095	0	2	2	5	4	4	4	7	3	3	4	6	5	5	6	6	8	6	5	6	8	5	5	6	7	6	8	6	9	7	7	8	9	8	8	8	8	8	8	9	8	7	9	10	11	10	9	10	10	8	6	10	8	7	10	10	8	9	8	12	12	11	11	11	12	11	9	12	12	11	12	14	14	14	15	14	15	13	16	16	18	17	18	21	17	19	21	18	21	20	19	21	19	21	0	1	1	1	3	9	2	19	1	3	3	1	5	3	22	10	30	7	10	9	6	1	11	7	6	6	24	13	7	51	4	5	24	8	6	5	4	11	54	54	30	24	8	15	28	53	28	17	22	13	13	34	12	2	30	34	2	13	28	29	47	55	26	28	33	42	13	47	13	32	64	62	40	31	26	68	64	14	75	73	44	70	7	83	12	85	76	60	10	28	27	72	79	71	1	1	1	3	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	2	2	1	1	2	1	1	1	1	1	1	2	2	1	3	2	2	2	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	2	2	1	3	2	2	2	2	1	2	2	1	2	2	1	4	2	1	2	2	3	4	1	2	4	1	1	3	3	7	1	4	1	4	3	8	10	4	3	3	3
11000	-435.730447653889655	-434.182024606540153	-1.548423047349528	0.000241742958687	0.000064053829019	0.264966679349312	0.501215452840158	1	3	3	4	4	4	4	7	2	4	3	4	5	5	6	6	6	5	6	6	7	6	4	6	8	7	7	6	6	8	7	7	9	9	9	8	8	8	7	8	9	8	10	9	12	10	8	10	10	8	8	10	10	9	10	10	9	9	10	11	9	13	10	10	12	12	12	12	11	13	11	14	14	12	15	14	15	14	16	16	16	18	19	21	19	17	21	18	22	21	20	21	20	20	0	1	1	9	3	1	3	19	1	3	1	2	11	23	9	13	3	3	2	2	10	3	1	6	14	18	13	7	12	7	22	6	23	8	13	14	1	12	18	28	26	15	19	2	63	14	16	51	36	6	19	19	36	9	2	13	14	42	6	47	19	55	17	13	57	33	13	34	40	34	61	60	30	7	7	40	71	10	75	75	45	75	40	79	49	62	94	18	67	71	72	88	50	53	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	2	2	1	2	1	1	1	1	2	1	2	3	1	1	2	3	1	1	1	1	1	2	2	1	3	1	1	1	2	1	2	1	5	3	2	2	1	3	2	3	1	2	3	1	2	4	2	2	2	1	2	4	4	4	3	2	4	1	1	2	2	4	2	4	2	1	6	5	5	3	1	6	5
11500	-429.580822881276163	-428.150722045135637	-1.430100836140515	0.000199546785941	0.000071399501988	0.357808328762561	0.485007838553308	1	2	2	4	5	3	5	7	3	4	3	5	5	5	7	5	8	6	6	6	6	6	5	6	8	7	8	7	9	9	8	7	9	8	8	9	9	5	7	8	9	7	9	9	11	7	6	11	9	9	9	10	9	10	10	11	8	10	8	12	11	13	11	11	11	12	11	12	11	13	12	14	13	14	13	15	14	14	13	16	18	20	18	17	18	17	22	17	23	20	18	20	20	22	0	1	1	11	2	1	3	18	2	2	1	1	6	3	38	4	10	7	38	10	13	11	1	4	15	23	8	18	42	26	5	14	19	21	1	1	6	4	16	7	47	11	1	2	25	38	4	30	11	4	42	7	26	1	7	31	39	37	46	1	30	44	55	14	33	33	26	24	57	8	40	68	30	7	61	8	25	28	53	69	76	86	61	60	10	45	64	37	49	8	80	12	91	46	1	1	1	1	2	1	2	1	1	1	1	2	1	2	1	1	3	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	3	4	3	1	1	1	2	2	4	3	1	1	1	1	2	2	1	3	1	4	1	2	1	1	1	5	1	2	1	3	1	1	1	2	2	4	3	1	2	3	1	4	2	3	1	2	2	1	3	3	7	2	6	3	7	6	1	7	1	9
12000	-405.792943742782654	-404.091566752402173	-1.701376990380507	0.000177046541824	0.000035956525230	0.203090807983456	0.665778343111269	1	2	3	4	4	4	4	5	3	3	3	7	6	4	6	5	7	6	5	6	8	6	4	7	8	7	8	8	8	8	8	7	8	7	7	9	9	7	7	9	7	6	9	10	11	9	10	10	9	9	9	10	8	10	11	11	9	10	9	11	11	13	11	10	11	12	10	13	12	13	12	13	12	14	14	15	14	15	16	15	18	19	18	20	18	16	21	18	23	20	20	20	19	21	0	1	1	11	1	3	10	10	1	2	2	7	5	2	19	3	2	6	2	4	42	7	2	8	38	4	20	20	3	19	24	8	24	19	11	3	11	6	8	41	19	4	11	33	59	15	51	28	41	35	17	38	12	27	54	38	38	24	38	1	8	61	67	24	22	56	15	63	64	35	54	29	4	38	14	20	64	57	78	77	15	86	6	85	45	77	93	68	81	76	86	86	81	61	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	2	1	1	2	2	1	1	1	1	2	2	3	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	3	3	1	1	1	2	1	2	1	1	2	1	2	4	4	4	4	2	3	1	1	6	1	6	1	3	1	1	2	3	2	1	1	1	3
12500	-437.508046604088179	-436.096720660853123	-1.411325943235060	0.000169047126788	0.000064744287584	0.382995492524408	0.425849489850419	0	1	3	4	5	4	4	6	3	3	4	7	5	5	7	6	7	6	6	6	7	6	5	5	8	5	9	8	9	9	8	8	8	7	8	9	8	7	7	9	8	7	7	9	9	9	10	11	9	10	9	10	8	9	10	9	9	9	9	12	11	13	11	10	10	13	10	11	11	13	13	14	13	13	12	12	15	15	17	15	17	19	15	18	18	16	22	19	22	20	19	20	20	21	0	1	2	9	6	3	2	10	2	2	1	8	9	6	19	3	10	6	2	10	2	10	3	2	6	9	13	12	14	37	4	3	42	14	19	31	10	23	8	19	2	11	14	2	19	10	38	25	53	1	34	14	6	38	18	7	3	43	11	53	30	41	54	34	7	43	41	59	14	14	46	75	10	24	46	36	48	11	52	38	6	79	14	86	61	80	85	18	3	7	83	81	83	3	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	4	1	4	1	3	2	1	2	2	1	2	1	1	1	2	3	1	1	1	1	3	1	1	2	3	1	1	4	1	3	1	1	1	3	2	4	2	2	2	2	3	1	2	2	1	3	1	1	2	2	1	1	4	4	2	1	5	2	2	2	2	5	2	3	6	2	5	1	4	1	2	6	8	9	2	1	3	8
13000	-425.461901021496942	-424.013407437346075	-1.448493584150889	0.000189801289995	0.000064076828979	0.337599544136348	0.574633570946041	0	2	3	5	4	4	4	6	3	1	5	7	5	4	5	6	6	6	6	5	8	6	5	7	7	8	8	7	10	9	8	8	9	9	8	9	9	8	7	8	9	6	9	10	11	10	8	10	9	9	9	9	9	10	10	11	9	10	10	10	11	13	11	11	11	11	11	12	12	13	13	14	10	13	15	13	15	12	14	17	17	20	18	19	18	15	21	18	20	20	19	21	21	19	0	10	2	7	1	3	3	15	10	1	9	15	9	2	7	7	10	3	14	7	8	6	2	7	14	11	16	42	26	13	19	6	26	26	8	27	11	6	19	25	24	3	8	6	44	41	16	41	13	7	19	15	16	6	26	38	8	31	10	27	47	30	30	33	4	4	27	29	42	39	26	51	6	14	4	65	43	26	78	78	62	91	54	86	86	15	68	71	46	13	80	62	91	72	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	2	2	2	2	1	1	1	1	1	2	1	1	1	1	2	3	1	1	1	1	1	3	1	1	1	1	2	2	1	1	2	2	1	3	1	1	5	1	2	2	1	1	2	3	2	1	3	3	2	1	3	3	5	1	3	1	1	3	3	1	3	2	2	5	5	4	5	7	1	4	1	3
13500	-388.472331101728003	-387.104074113409979	-1.368256988318010	0.000222447278242	0.000147601319983	0.663533944533819	0.614001735024957	0	2	3	4	4	2	4	6	4	4	5	6	6	5	7	5	7	7	6	6	6	6	6	6	6	8	8	8	8	8	8	6	9	6	8	7	9	7	7	9	9	6	10	10	12	9	9	11	10	9	8	11	9	9	10	8	9	10	8	11	12	14	11	10	11	13	11	11	9	10	13	12	14	14	12	13	15	13	16	16	16	19	17	20	15	17	21	18	22	20	18	22	20	20	0	1	2	3	1	1	6	10	6	2	3	14	9	7	32	1	11	6	4	10	3	3	10	4	4	32	32	25	24	18	25	11	24	7	42	10	56	34	34	34	38	14	42	39	60	39	24	54	27	42	42	27	22	3	8	42	7	46	14	3	48	45	70	11	38	29	39	54	11	27	45	33	28	42	42	52	69	7	71	73	11	83	77	83	11	15	72	74	66	46	86	94	80	62	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	3	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	3	2	1	2	1	1	4	1	1	1	3	2	2	3	1	2	1	1	2	3	5	3	1	2	4	1	1	5	1	1	1	7	6	5	1	6	6	1	1	2	3
14000	-414.512859834218943	-413.068360735362205	-1.444499098856727	0.000189090588320	0.000064611678481	0.341696956232656	0.588281660178279	0	2	2	5	5	3	3	7	3	4	4	7	4	4	7	5	6	7	6	6	8	6	6	6	7	7	9	6	9	8	8	8	7	6	7	7	8	9	8	8	8	7	7	11	11	10	9	11	9	10	7	9	10	8	10	9	8	8	8	12	10	12	11	11	10	12	10	10	11	13	11	15	12	13	14	14	14	14	16	15	18	20	18	19	19	18	21	18	21	19	18	21	21	22	0	1	1	3	2	3	3	16	1	9	7	20	2	3	9	7	3	3	6	2	11	11	7	7	3	13	33	10	34	15	18	34	10	11	34	34	13	57	3	43	18	5	4	29	49	35	12	52	41	34	10	51	58	4	52	14	34	25	2	34	39	65	49	55	34	38	14	58	1	71	38	53	58	61	15	62	67	48	64	71	39	72	18	47	52	57	86	79	2	39	71	90	90	76	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	3	1	1	1	2	1	1	1	2	1	1	1	1	1	4	1	1	1	1	1	1	3	1	1	1	2	2	1	1	1	1	3	1	1	4	3	1	2	1	1	2	2	2	1	5	1	1	2	2	2	2	1	2	3	2	2	4	3	5	6	2	4	2	1	8	6	3	1	1	4
