"","type","n","prop.ances.ok","msup.ances","merr.date","prop.imp.ok","mu1.ok","mu2.ok","merr.pi"
"a88af610a6","zuper",83,0.679012345679012,0.603963414634146,1.21302710843373,NA,1,1,0.0120989024443129
