step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109
1	-2617.451599705544140	-2624.307087656503427	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.843386913975485	0	0	0	2	2	4	4	3	5	4	5	6	6	7	5	7	7	7	8	6	6	7	9	8	7	8	9	10	8	10	10	8	8	10	9	8	9	9	10	9	9	10	12	12	13	10	10	12	11	10	10	13	13	13	12	13	13	12	14	13	13	15	14	13	13	14	14	15	14	13	14	14	15	16	15	15	15	16	17	15	15	16	15	15	15	17	16	16	17	17	17	17	17	16	17	17	17	19	19	19	17	18	18	20	19	18	20	21	23	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	3	2	3	3	3	4	3	4	4	4	4	3	3	4	5	4	4	4	5	5	4	5	5	4	4	5	5	4	5	5	5	5	5	5	6	6	7	5	5	6	6	5	5	7	7	7	6	7	7	6	7	7	7	8	7	7	7	7	7	8	7	7	7	7	8	8	8	8	8	8	9	8	8	8	8	8	8	9	8	8	9	9	9	9	9	8	9	9	9	10	10	10	9	9	9	10	10	9	10	11	12
500	-781.875422162284508	-788.730910113243908	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.440008906971440	-1	1	1	1	3	2	4	3	5	4	5	6	6	7	5	7	7	7	8	6	7	6	8	7	7	9	9	11	7	10	10	9	9	11	7	9	9	9	10	8	9	8	12	13	13	10	9	11	10	11	10	13	13	14	9	13	13	11	14	13	13	14	14	13	12	15	12	15	15	13	15	15	16	16	13	15	15	13	15	15	16	16	15	15	16	18	16	17	18	17	18	17	18	17	17	17	16	18	20	20	17	19	17	20	18	19	21	21	22	0	1	1	1	4	2	1	1	5	6	8	7	4	8	8	8	9	6	6	10	8	4	10	6	11	16	14	8	8	42	16	9	19	10	20	11	13	21	23	10	14	11	30	9	55	33	19	47	35	21	42	23	30	9	17	15	42	55	58	47	46	19	35	58	55	45	36	45	58	33	78	44	43	52	51	30	61	48	23	20	20	83	32	59	60	57	62	79	71	58	70	15	20	82	54	15	6	21	52	49	63	45	87	70	82	35	9	34	21	1	1	1	1	1	1	2	2	1	1	2	1	2	2	1	1	1	2	3	1	2	3	3	3	1	1	1	4	2	1	2	2	1	3	1	2	1	1	1	2	1	2	2	4	2	1	1	1	2	2	1	3	2	5	2	4	3	1	1	2	2	3	4	1	2	1	2	2	1	2	1	1	2	2	2	2	1	1	3	4	6	1	4	1	2	2	1	1	3	3	2	7	10	1	2	7	8	6	4	7	2	3	1	3	1	8	11	5	8
1000	-692.491979918486891	-699.347467869446291	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.555978579620196	-1	0	1	2	1	3	4	2	5	4	4	7	6	8	6	7	7	7	8	5	6	7	6	6	7	8	9	11	7	10	10	9	8	11	10	8	10	10	9	9	10	11	12	12	14	10	10	12	10	11	10	14	14	13	10	12	14	11	14	12	14	16	15	14	14	14	14	15	13	14	12	15	15	16	15	14	16	16	18	15	15	16	15	14	16	17	16	17	17	18	17	17	18	17	17	16	15	19	19	19	17	18	17	21	20	19	20	21	23	0	1	1	1	1	1	4	5	5	4	8	4	7	15	11	15	9	24	6	6	8	7	6	2	8	8	24	27	8	15	16	17	24	19	20	25	22	21	23	24	29	51	30	17	58	33	19	10	20	36	14	39	42	44	32	14	30	55	58	46	33	71	35	69	44	54	50	84	32	60	34	64	53	52	57	42	61	71	78	49	49	44	66	55	70	73	97	78	62	54	70	57	20	65	82	53	48	67	39	49	81	66	97	70	82	20	9	79	21	1	1	1	2	1	2	1	1	3	2	1	2	1	1	1	1	1	1	2	1	2	2	2	4	3	4	2	1	1	2	2	1	1	2	2	1	1	2	1	2	2	1	1	2	3	1	1	5	2	1	1	4	2	1	1	2	2	1	1	1	3	2	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	2	2	3	1	2	1	1	1	1	1	3	2	1	8	1	1	1	1	3	4	5	1	2	1	3	1	7	10	2	9
1500	-680.752353192665510	-687.607841143624910	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.526376175113904	0	1	1	3	2	2	3	3	5	4	5	5	5	8	6	7	7	7	9	6	7	8	10	8	7	8	9	10	8	9	10	8	8	10	9	8	9	10	8	10	10	10	11	11	13	10	11	11	12	10	11	14	13	12	12	12	13	12	15	14	13	13	15	13	14	14	15	14	11	14	14	14	14	16	15	16	15	14	15	14	14	16	16	16	15	17	16	16	17	17	17	18	17	15	18	18	17	19	20	19	17	18	19	21	19	18	20	22	22	0	1	1	1	1	1	1	6	7	6	8	1	8	8	11	11	9	7	4	4	11	1	24	13	8	11	8	11	15	14	26	17	10	10	18	21	24	36	10	39	29	14	30	9	55	33	19	18	20	21	42	39	42	44	44	14	28	17	55	34	46	48	49	69	44	69	38	55	9	33	19	58	57	52	53	57	46	34	62	35	35	94	66	68	33	73	62	79	79	55	70	57	20	44	94	86	87	67	52	49	81	54	97	70	95	35	17	87	21	1	1	1	2	1	1	2	1	1	1	1	2	1	2	1	2	1	2	3	1	1	4	1	2	2	1	3	2	1	1	1	1	2	4	2	1	1	1	2	1	1	1	1	3	1	1	1	2	3	2	1	2	2	1	1	2	1	3	2	1	1	2	2	1	2	1	3	1	3	2	2	2	1	1	1	2	2	2	1	2	2	1	1	1	3	1	1	1	1	3	2	2	6	2	2	1	1	2	3	4	2	4	1	2	1	5	6	3	5
2000	-705.373454185762284	-712.228942136721685	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.419239444457618	-1	1	0	1	3	4	3	3	5	4	5	6	5	6	5	7	7	7	9	6	5	8	9	6	7	8	10	11	7	11	10	9	8	10	10	7	9	10	10	8	10	10	12	13	13	10	11	12	11	11	10	13	13	10	11	13	12	13	13	12	13	15	13	14	14	14	14	16	14	14	13	13	13	16	15	14	14	17	16	15	13	16	15	15	15	17	16	17	18	18	18	17	18	15	18	16	18	19	19	18	17	19	19	21	19	18	20	21	22	0	1	1	1	2	1	1	4	4	4	8	13	1	15	8	8	9	10	10	2	8	12	6	2	14	16	6	25	15	51	16	9	10	19	20	21	1	36	6	10	29	24	16	54	55	33	37	37	20	36	14	39	30	17	54	43	8	55	17	19	46	71	20	45	59	54	50	84	17	60	60	32	42	52	43	43	61	62	71	49	20	94	72	45	61	96	37	87	79	84	60	76	35	65	94	57	87	67	74	80	81	83	89	85	82	81	54	87	57	1	1	1	2	1	3	2	1	3	1	1	1	3	1	1	2	1	2	2	3	1	1	2	2	1	1	2	2	1	1	2	2	2	1	2	2	5	1	2	2	2	2	3	2	1	2	1	1	3	2	1	1	1	2	1	1	6	2	3	2	2	2	3	1	1	2	1	1	4	1	1	2	1	2	1	1	1	1	1	2	3	1	1	1	1	1	4	1	2	1	3	2	4	1	2	2	2	3	2	2	2	2	1	2	1	3	6	3	5
2500	-647.626324913858298	-654.481812864817698	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.596683421040932	0	1	1	2	2	4	3	4	5	5	5	7	5	8	5	8	7	7	8	6	7	7	9	6	7	6	10	11	9	11	10	9	9	10	10	8	9	8	10	8	7	9	12	12	14	10	10	11	11	10	10	12	13	11	12	13	12	12	15	13	14	15	13	13	13	13	14	15	15	13	15	14	14	16	15	14	15	16	16	15	16	16	16	14	15	18	14	16	18	18	17	17	18	16	17	17	17	19	19	19	17	18	19	21	20	19	21	22	24	0	1	1	1	1	1	4	4	5	7	8	13	4	8	8	26	9	10	10	6	11	13	10	6	15	8	25	14	41	42	26	9	19	19	20	21	22	21	23	10	15	15	25	54	66	19	19	19	35	36	29	23	42	17	17	42	30	32	32	46	33	48	35	54	55	44	38	45	55	46	19	64	42	52	56	57	61	71	87	63	63	65	66	58	61	73	48	48	79	45	60	76	80	54	65	42	87	50	74	93	63	66	97	91	94	101	83	87	50	1	1	1	2	1	2	1	1	2	2	1	1	2	2	1	1	1	1	2	1	1	1	2	1	1	1	2	1	2	1	2	2	1	1	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	2	2	3	3	1	2	4	1	3	2	3	1	1	1	3	1	2	1	3	1	2	1	1	2	1	1	1	1	2	2	2	1	1	2	1	2	1	2	3	2	2	2	2	4	2	4	2	1	2	2	1	2	3	1	2	3	7
3000	-658.572463088324071	-665.427951039283471	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.562638288719722	0	1	1	1	3	4	3	3	5	5	5	7	5	8	6	6	6	7	8	7	6	6	10	7	6	9	10	10	7	10	10	9	8	11	10	9	8	10	10	9	9	9	11	12	13	11	9	11	11	10	11	13	13	12	12	13	13	12	14	14	13	16	14	14	13	14	13	16	13	13	14	14	15	16	14	14	14	17	17	15	14	16	15	16	16	17	14	16	18	17	16	16	18	16	17	18	17	20	19	19	17	18	18	19	18	19	19	20	21	0	1	1	1	4	7	4	1	1	6	8	22	6	25	8	8	9	10	18	10	11	4	6	2	8	16	14	25	8	14	16	17	4	19	20	21	22	36	24	10	29	29	30	17	44	19	33	19	20	21	42	39	42	32	32	30	43	17	45	61	46	48	10	32	44	55	50	59	32	46	34	44	28	52	56	57	46	71	62	63	49	58	66	58	70	73	48	87	62	44	46	57	80	65	58	73	87	50	74	80	81	69	97	60	82	101	66	89	67	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	3	2	2	1	2	1	2	2	1	2	2	3	2	2	2	1	1	2	2	1	1	1	3	1	2	1	1	2	2	1	2	2	1	2	2	1	3	1	1	1	3	3	3	1	1	2	1	3	1	1	1	2	1	1	1	2	1	1	1	1	2	1	2	2	1	2	1	1	3	2	2	2	1	2	2	2	5	1	2	2	4	1	2	1	1	3	1	5
3500	-633.942590729365634	-640.798078680325034	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.571555384796039	-2	1	0	2	2	3	4	4	5	4	5	7	7	7	6	6	7	4	8	6	7	6	9	8	8	8	10	10	8	11	10	9	7	11	10	9	9	10	11	10	9	11	12	13	13	11	10	12	11	10	9	14	13	11	12	13	14	13	14	14	13	16	14	13	14	13	15	15	12	13	13	15	16	16	16	14	16	16	15	13	15	15	15	15	15	17	16	17	18	17	17	18	17	17	17	18	17	20	20	19	17	18	19	21	19	18	20	21	23	0	1	1	2	1	4	4	4	4	4	8	2	22	8	8	8	9	6	33	18	11	7	18	7	15	16	14	25	15	8	26	9	10	19	20	21	22	36	23	23	29	51	12	54	69	33	33	19	20	21	15	39	42	32	32	30	42	32	55	70	33	71	20	54	55	54	50	55	32	33	48	64	53	52	43	30	61	71	71	35	49	65	66	32	70	43	70	79	79	45	70	30	80	82	82	86	87	67	74	49	35	55	97	91	94	81	64	87	67	1	1	1	1	2	1	1	1	1	2	1	3	1	1	1	1	1	1	1	2	1	1	3	2	1	1	2	1	1	2	2	2	2	2	2	1	2	1	1	1	1	1	2	1	1	2	1	2	2	2	1	2	1	1	2	1	2	2	1	1	3	2	3	1	1	1	2	2	2	3	1	1	1	1	2	2	1	2	1	2	3	1	1	2	2	3	1	1	2	2	2	3	2	2	1	1	1	3	2	3	4	2	2	2	1	2	3	1	5
4000	-654.234316620151390	-661.089804571110790	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.569292844572320	0	1	1	2	2	4	4	3	5	5	4	5	6	6	5	7	7	7	8	7	6	7	9	6	7	8	8	10	6	10	11	8	8	10	10	8	9	9	11	9	10	10	12	13	13	10	10	12	11	10	11	13	14	13	12	13	13	11	14	12	13	16	13	14	14	11	14	14	15	13	14	14	15	16	15	15	15	17	16	15	16	16	16	16	15	16	16	17	18	18	17	17	17	17	16	18	17	19	18	20	14	17	18	21	18	18	20	21	23	0	1	1	1	1	4	1	1	5	6	8	7	4	8	8	13	9	6	10	6	11	2	18	12	8	16	8	25	15	15	16	17	13	19	20	21	10	21	23	18	27	25	15	66	17	33	19	19	35	21	37	39	51	9	66	51	30	9	58	46	46	48	20	66	17	9	50	58	55	60	10	44	42	52	30	57	61	48	71	35	101	65	44	68	70	53	71	79	62	69	70	43	63	82	65	86	87	67	74	93	63	83	97	91	82	101	54	79	38	1	1	1	1	1	1	2	1	3	1	1	1	2	2	1	1	2	2	1	2	1	3	1	1	2	1	2	2	1	2	2	1	2	1	2	2	2	2	1	1	1	1	3	1	2	1	1	2	1	2	1	1	2	3	1	1	2	3	3	1	1	2	3	1	4	3	2	2	1	1	4	1	3	2	3	2	1	3	2	2	1	1	2	1	2	1	1	1	1	2	3	2	2	1	1	1	1	2	2	2	1	1	1	2	2	3	3	2	6
4500	-605.879952610083365	-612.735440561042765	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.673156066884051	-1	0	1	3	3	2	3	4	5	4	5	6	6	7	6	7	8	7	8	6	7	6	9	9	7	9	9	9	8	9	11	8	6	10	10	9	9	10	11	9	9	11	12	12	14	10	10	12	11	11	10	14	13	13	12	12	13	11	13	13	13	16	13	12	13	15	14	15	15	14	14	15	15	16	15	16	14	16	16	15	15	15	16	14	15	17	15	14	17	17	18	17	17	17	17	18	17	18	18	20	18	18	19	21	19	17	19	21	24	0	1	1	1	1	1	1	6	4	7	8	4	7	8	8	8	9	6	4	10	11	6	18	12	8	16	14	25	15	25	16	9	10	18	20	21	13	21	23	19	29	30	30	58	55	19	19	35	35	21	25	39	42	58	32	30	43	32	58	48	46	71	49	32	44	44	21	55	55	60	48	64	57	52	56	57	46	71	71	63	63	65	66	59	70	73	71	48	79	59	70	53	80	82	82	43	87	50	74	93	81	44	97	91	94	81	83	87	98	1	1	1	2	2	2	1	1	1	1	1	2	1	2	1	1	2	3	1	1	1	2	1	1	2	1	1	1	1	1	3	2	1	2	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	1	3	3	2	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	2	1	2	2	2	2	3	1	2	1	1	2	4	3
